"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","minimumElevationInMeters","maximumElevationInMeters","sex"
"58","2019-11-07 13:35:18-03","UFS","ASE","36388B","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","Farias, MCV","Terra, R; Foppel, E; Fonseca, P","2014","07","02","Southern America","Brasil","Sergipe","Estância","Terra caída, Rio Piauí.","-37.40483","-11.43381",NA,"Herbácea encontrada na margem Direita do rio Piauí.","ASE0039476",NA,"04","2014","10","17",NA,NA,"-37.40483","-11.43381",NA,NA,NA,NA
"59","2019-08-20 09:59:31-03","UNICAMP","UEC","22396","S","Plantae","Liliopsida",NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","Pirani, JR","Sazima, M; Sazima, I; Kotchetkoff, O","1981","02","03",NA,"Brazil","São Paulo","Ubatuba","Praia do Ribeira","-45.0699996948242","-23.4300003051758",NA,"Hábito rasteiro.","UEC057252","UEC057252","12260","1997",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"60","2019-08-20 09:59:31-03","UNICAMP","UEC","32704","S","Plantae","Liliopsida",NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","Pirani, JR","Sazima, M","1982","10","18",NA,"Brazil","São Paulo","Ubatuba","Praia do Ribeira","-45.0699996948242","-23.4300003051758",NA,NA,"UEC057251","UEC057251","14265","1997",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"61","2019-08-20 09:59:31-03","UNICAMP","UEC","16065","S","Plantae","Liliopsida",NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","Pirani, JR","Sazima, I; Sazima, M","1978","06","27",NA,"Brazil","São Paulo","Ubatuba","Saco da Ribeirinha","-45.0699996948242","-23.4300003051758",NA,NA,"UEC057249","UEC057249","8166","1997",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"62","2019-11-19 14:06:12-03","UFRPE","PEUFR","16694","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","E. Eskinazi-Leça","K.M.Magalhães; E. Eskinazi-Leça; A.B.Macedo","1994","07","22",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Planta aquática vascular","PEUFR016694",NA,NA,"1994","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-19 14:06:12-03","UFRPE","PEUFR","16695","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","E. Eskinazi-Leça","K.M.Magalhães; E. Eskinazi-Leça; A.B.Macedo","1994","04","26",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Planta Vascular aquática.","PEUFR016695",NA,NA,"1994","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-19 14:06:12-03","UFRPE","PEUFR","19867","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","R.M.Pimentel Galindo","R.M.Oliveira","1995","02","01",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Planta vascular aquática marinha; coletada na região imersa.","PEUFR019867",NA,"1","1995","02","01",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-19 14:06:14-03","UFRPE","PEUFR","19868","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","R.M.Pimentel Galindo","R.M.Oliveira","1995","03","18",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Planta vascular aquática marinha; coletada na região imersa.","PEUFR019868",NA,"2","1995","03","18",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-19 14:06:14-03","UFRPE","PEUFR","19869","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","R.M.Pimentel Galindo","R.M.Oliveira","1995","04","16",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Planta vscular aquática marinha; coletada na região imersa.","PEUFR019869",NA,"3","1995","04","16",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-19 14:06:14-03","UFRPE","PEUFR","19870","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","R.M.Pimentel Galindo","R.M.Oliveira","1995","05","17",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Planta vascular aquática marinha; coletada na região imersa.","PEUFR019870",NA,"4","1995","05","17",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-19 14:06:14-03","UFRPE","PEUFR","19871","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","R.M.Pimentel Galindo","R.M.Oliveira","1995","06","20",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Planta vascular aquática marinha; coletada na região imersa.","PEUFR019871",NA,"5","1995","06","20",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-19 14:06:14-03","UFRPE","PEUFR","19872","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","R.M.Pimentel Galindo","R.M.Oliveira","1995","06","19",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Planta vacular aquática marinha.","PEUFR019872",NA,"6","1995","06","20",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-19 14:06:14-03","UFRPE","PEUFR","19873","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","R.M.Pimentel Galindo","R.M.Oliveira","1995","07","12",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Planta vascular aquática marinha imersa.","PEUFR019873",NA,"7","1995","07","13",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-19 14:06:14-03","UFRPE","PEUFR","19874","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","R.M.Pimentel Galindo","R.M.Oliveira","1995","07","19",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Planta vascular aquática marinha; coletada na região imersa.","PEUFR019874",NA,"8","1995","07","20",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-19 14:06:14-03","UFRPE","PEUFR","34263","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","J.M.Pirani","R.M.Oliveira","1995","11","23",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Coletada na borda do prado; folhas marrom-claro; curtas(com cerca de 4,5 cm); frutos marrom-escuro; globoso.","PEUFR034263",NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-19 14:06:14-03","UFRPE","PEUFR","34264","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","J.M.Pirani","R.M.Oliveira","1996","07","02",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Pilar",NA,NA,NA,"Coletada em região imersa do prado durante baixa-mar; folhas verde-escuro; diatomáceas epífitas abundantes.","PEUFR034264",NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-19 14:06:14-03","UFRPE","PEUFR","34265","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","J.M.Pirani","R.M.Oliveira","1995","12","21",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Coletada em região imersa durante baixa-mar; folhas curtas com cerca de 7cm.","PEUFR034265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-19 14:06:14-03","UFRPE","PEUFR","34266","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","J.M.Pirani","R.M.Oliveira","1995","10","09",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Coletada em região imersa durante baixa-mar; fauna abundante; folhas curtas; com cerca de 12cm; diatomáceas epífitas abundantes.","PEUFR034266",NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-19 14:06:14-03","UFRPE","PEUFR","34267","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","J.M.Pirani","R.M.Oliveira","1995","11","10",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Coletada em região imersa, no interior do prado; folhas com cerca de 23cm; diatomáceas epífitas abundantes.","PEUFR034267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-19 14:06:14-03","UFRPE","PEUFR","34268","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","J.M.Pirani","R.M.Oliveira","1995","08","09",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Coletada em região imersa durante baixa-mar; folhas verdes com cerca de 20,5cm.","PEUFR034268",NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-19 14:06:14-03","UFRPE","PEUFR","34269","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","J.M.Pirani","R.M.Oliveira","1996","05","04",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Pilar",NA,NA,NA,"Coletada em região imersa durante baixa-mar; folhas com cerca de 15,5cm.","PEUFR034269",NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-19 14:06:14-03","UFRPE","PEUFR","34270","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","J.M.Pirani","R.M.Oliveira","1996","06","03",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Pilar",NA,NA,NA,"Coletada em regiaõ imersa durante baixa-mar; folhas com cerca de 20cm; lâmina foliar verde; bainha foliar verde-claro.","PEUFR034270",NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-19 14:06:14-03","UFRPE","PEUFR","34361","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","J.M.Pirani","R.M.Oliveira","1996","04","17",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Pilar",NA,NA,NA,"Colatada em região imersa durante baixa-mar; folhas com cerca de 19cm; verde-escuro; hidrozoários epífitas abundantes.","PEUFR034361",NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-19 14:06:14-03","UFRPE","PEUFR","34363","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","J.M.Pirani","R.M.Oliveira","1996","02","05",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Pilar",NA,NA,NA,"Coletada em regiaõ imersa durante baixa-mar; folhas verdes com cerca de 12cm; rizoma horizontal marrom e vertical marrom-claro; fauna abundante.","PEUFR034363",NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-19 14:06:14-03","UFRPE","PEUFR","34364","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","J.M.Pirani","R.M.Oliveira","1996","01","22",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Pilar",NA,NA,NA,"Coletada em região imersa do prado durante baixa-mar; folhas verdes; com cerca de 10,5cm; plantas jovens com rizomas verde-claro.","PEUFR034364",NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-19 14:06:14-03","UFRPE","PEUFR","34365","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","J.M.Pirani","R.M.Oliveira","1996","03","19",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Pilar",NA,NA,NA,"Coletada em região imersa durante baixa-mar; folhas verde-escuro; com aproximadamente 16cm.","PEUFR034365",NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-19 14:06:14-03","UFRPE","PEUFR","35272","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","R.M.Oliveira","R.M.Oliveira","1997","07","22",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Planta vascular aquática marinha, coletada na região emersa do prado, em nível maregráfico.","PEUFR035272",NA,"27","1997","07","22",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-19 14:06:14-03","UFRPE","PEUFR","35402","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","R.M.Oliveira","R.M.Oliveira","1997","05","07",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Pilar",NA,NA,NA,"Planta vascular aquática marinha, coletada na região emersa do prado, em nível maregráfico.","PEUFR035402",NA,"26","1997","05","07",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-19 14:06:14-03","UFRPE","PEUFR","35403","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","R.M.Oliveira","R.M.Oliveira","1997","01","09",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Planta vascular aquática marinha, coletada na região emersa do prado, em nível maregráfico.","PEUFR035403",NA,"24","1997","01","09",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-19 14:06:14-03","UFRPE","PEUFR","35404","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson","R.M.Oliveira","R.M.Oliveira","1996","12","10",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Pilar",NA,NA,NA,"Planta vascular aquática com hidróide, coletada na região emersa do prado, em nivel maregráfico","PEUFR035404",NA,"23","1996","12","10",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-19 14:06:14-03","UFRPE","PEUFR","622","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Ascherson",NA,"A.Lima","1958","11","09",NA,"Brasil","Pernambuco","Ilha de Itamaracá","Jaguaribe",NA,NA,NA,"Planta rizomatoza; com folhas verdes; flores alvos-paleáceas.","PEUFR000622",NA,"58","1998","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-21 19:40:05-03","UFC","EAC","52734","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","Gonzalez, H.H.S.","Rabay, S.; Matthews-Cascon, H.","2012","04","09","Southern America","Brasil","Ceará","Camocim","Ilha do Amor, mangue do rio Coreaú, Substrato areno-lamoso.","-40.8410987854004","-2.90222001075745",NA,"Marinho","EAC0052734","EAC0052734","s.n.","2012","04","11","42835","auto",NA,NA,NA,NA,NA,NA
"90","2021-03-21 19:40:05-03","UFC","EAC","52732","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","Gonzalez, H.H.S.","Gonzalez, H.H.S.","2012","06","02","Southern America","Brasil","Ceará","Icapuí","Praia da Requenguela, Substrato lamoso.","-37.3553009033203","-4.71305990219116",NA,NA,"EAC0052732","EAC0052732","44","2012","06","02","22463","auto",NA,NA,NA,NA,NA,NA
"91","2021-03-21 19:40:05-03","UFC","EAC","57824","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","Costa, F.N.","Cavalcante, L.L.","2013","09","20","Southern America","Brasil","Piauí","Cajueiro da Praia","Barra Grande, substrato arenoso, banco marinho, zona intertidal.","-40.406917","-2.905333",NA,"Fanerógama marinha.","EAC0057824","EAC0057824","s.n.","2016","01","25",NA,NA,"-40.406917","-2.905333",NA,NA,NA,NA
"92","2021-03-21 19:40:05-03","UFC","EAC","58871","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","Costa, F.N.","Costa, F.N.","2015","04","19","Southern America","Brasil","Piauí","Cajueiro da Praia","Praia do Itam.","-41.327389","-2.924694",NA,NA,"EAC0058871","EAC0058871","s.n.","2015","04",NA,NA,NA,"-41.327389","-2.924694",NA,NA,NA,NA
"93","2021-03-21 19:40:05-03","UFC","EAC","52056","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","Gonzalez, H.H.S.","Gonzalez, H.H.S.; Matias, L.Q.; Sousa, D.J.L.","2011","10","11","Southern America","Brasil","Ceará","Icapuí","Praia de Barrinhas, Banco dos Cajuais","-37.3553009033203","-4.71305990219116",NA,"Litoral","EAC0052056","EAC0052056","33","2011","10","13","22463","auto",NA,NA,NA,NA,NA,NA
"94","2021-03-21 19:40:05-03","UFC","EAC","57823","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","Matias, L.Q.","Matias, L.Q.","2014","12","13","Southern America","Brasil","Ceará","Jijoca de Jericoacoara","praia de Jericoacoara","-40.4491996765137","-2.89499998092651",NA,"Fanerógama marinha, submersa.; Habitat marinho.","EAC0057823","EAC0057823","731","2014","12","16","16085","auto",NA,NA,NA,NA,NA,NA
"95","2021-03-21 19:40:05-03","UFC","EAC","52733","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","Gonzalez, H.H.S.","Gonzalez, H.H.S.; Matias, L.Q.; Santos, L.","2012","02","16","Southern America","Brasil","Ceará","Paracuru","Praia da Redonda","-39.0306015014648","-3.41000008583069",NA,NA,"EAC0052733","EAC0052733","43","2012","02","17","19467","auto",NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:41:56-03","MBM","MBM","138961","PreservedSpecimen","Plantae",NA,NA,"Potamogetaceae","Halodule","wrightii","Halodule wrightii","Aschers.","Pirani, J.R.","Pirani, J.R.; et al.; et al.",NA,NA,NA,"Southern America","Brazil","Ceará",NA,"Morro Branco",NA,NA,NA,NA,"MBM138961","MBM138961","2595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:41:56-03","MBM","MBM","85653","PreservedSpecimen","Plantae",NA,NA,"Potamogetaceae","Halodule","wrightii","Halodule wrightii","Aschers.","Pirani, J.R.","E.C. de Oliveira F.",NA,NA,NA,"Southern America","Brazil","Bahia","Itaparica","Mar Grande","-38.6786003112793","-12.8882999420166",NA,NA,"MBM085653","MBM085653","s.n.",NA,NA,NA,"8126","auto",NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:41:56-03","MBM","MBM","85652","PreservedSpecimen","Plantae",NA,NA,"Potamogetaceae","Halodule","wrightii","Halodule wrightii","Aschers.","Pirani, J.R.","E.C. de Oliveira F.",NA,NA,NA,"Southern America","Brazil","Rio Grande do Norte",NA,"Maracaju",NA,NA,NA,NA,"MBM085652","MBM085652","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-01-10 20:51:39-03","INPA","INPA","69506","S","Plantae","Monocotyledon","Alismatales","Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","Doming, DP","Downing, DP","1977","09","09","Southern America","Brasil","Pernambuco","Recife","Monticulo de grama marinha que estava sendo usada para alimentar um peixe-boi (Trichechus manatus) num Parque Público em Recife.","-34.8810997009277","-8.05389022827148",NA,NA,"INPA0069506","INPA0069506 INPA0069506_e","INPA69506","1977",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"100","2020-11-18 11:40:03-03","UERJ","HRJ","11113","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.",NA,"?","1999","09","25",NA,"Brasil","Pernambuco","Pernambuco","Porto de Galinhas.",NA,NA,NA,NA,"HRJ00011113",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-11-18 11:49:33-03","UERJ","HRJ","11105","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.",NA,"?","1997","05","08",NA,"Brasil","Rio de Janeiro","Búzios","Armação de Búzios.",NA,NA,NA,NA,"HRJ00011105",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-11-18 11:49:33-03","UERJ","HRJ","11115","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.",NA,"?","2002","06","23",NA,"Brasil","Paraíba","João Pessoa","Picãozinho.","-34.8630981445312","-7.11499977111816",NA,NA,"HRJ00011115",NA,"s.n.",NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA
"103","2020-11-18 11:49:33-03","UERJ","HRJ","11114","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.",NA,"?","2000","07","07",NA,"Brasil","Paraíba","João Pessoa","Recife de Areia Vermelha.","-34.8630981445312","-7.11499977111816",NA,NA,"HRJ00011114",NA,"s.n.",NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA
"104","2020-11-18 11:49:33-03","UERJ","HRJ","11111","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.",NA,"?","2002","04","20",NA,"Brasil","Bahia","Abrolhos","Santa Bárbara.",NA,NA,NA,NA,"HRJ00011111",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-11-18 11:49:33-03","UERJ","HRJ","11106","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.",NA,"?","1997","05","08",NA,"Brasil","Rio de Janeiro","Búzios","Armação de Búzios.",NA,NA,NA,NA,"HRJ00011106",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-11-18 11:49:33-03","UERJ","HRJ","11112","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.",NA,"?","1999","09","27",NA,"Brasil","Pernambuco","Pernambuco","Ilha de Itamaracá.",NA,NA,NA,NA,"HRJ00011112",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-11-18 11:41:55-03","UERJ","HRJ","8724","PreservedSpecimen","Protista",NA,NA,"Corallinaceae","Halodule","wrightii","Halodule wrightii","Asch.",NA,"O.S. Costa Jr.","2000","03","11",NA,"Brasil","Bahia","Porto Seguro","Parque marinho Recife de Fora.","-39.0647010803223","-16.4496994018555",NA,NA,"HRJ00008724",NA,"s.n.",NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA
"108","2020-11-18 11:49:33-03","UERJ","HRJ","11109","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.",NA,"?","2002","07","24",NA,"Brasil","Rio de Janeiro","Cabo Frio","Ilha do Japonês.","-42.0186004638672","-22.8794002532959",NA,NA,"HRJ00011109",NA,"s.n.",NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"109","2020-11-18 11:49:33-03","UERJ","HRJ","11107","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.",NA,"?","1997","05","08",NA,"Brasil","Rio de Janeiro","Cabo Frio","Ilha do Japonês.","-42.0186004638672","-22.8794002532959",NA,NA,"HRJ00011107",NA,"s.n.",NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"110","2020-11-18 11:49:33-03","UERJ","HRJ","11108","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.",NA,"?","1997","08","13",NA,"Brasil","Rio de Janeiro","Cabo Frio","Ilha do Japonês.","-42.0186004638672","-22.8794002532959",NA,NA,"HRJ00011108",NA,"s.n.",NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"111","2020-11-18 11:49:33-03","UERJ","HRJ","11110","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.",NA,"?","2002","04","12",NA,"Brasil","Rio de Janeiro","Cabo Frio","Ilha do Japonês.","-42.0186004638672","-22.8794002532959",NA,NA,"HRJ00011110",NA,"s.n.",NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"112","2021-03-01 11:51:10-03","UFPE","UFP","19840","PreservedSpecimen","Plantae",NA,NA,"Potamogetonaceae","Halodule","wrightii","Halodule wrightii","Aschers",NA,"Alves, M","1996","11","15",NA,"Brasil","Pernambuco","Paulista",NA,"-34.8731002807617","-7.94083023071289",NA,"Financiamento: UFPE/FUSAM.; Macrófita aquática fixa por vezes emersa, em água salgada.","UFP019840",NA,"s.n.",NA,NA,NA,"17375","auto",NA,NA,NA,NA,NA,NA
"113","2019-10-07 09:19:39-03","UEFS","HUEFS","60696","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.",NA,"Mello-Silva, R.","2001","07","20",NA,"Brasil","Alagoas","Piaçabuçu","Praia do Peba.","-36.434398651123","-10.4055995941162",NA,NA,"HUEFS0060696","HUEFS0060696","1833",NA,NA,NA,"16123","auto",NA,NA,"Lilianae",NA,NA,NA
"114","2020-11-05 13:53:44-03","UNIRIO","HUNI","881","PreservedSpecimen","Plantae",NA,NA,"Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","E.A.P. Lopes-Filho","E.A.P. Lopes-Filho","2015","04","24",NA,"Brasil","Pernambuco","Goiana","Catuama.","-35.002498626709","-7.56056022644043",NA,NA,"HUNI00000881",NA,NA,NA,NA,NA,"22853","auto",NA,NA,NA,NA,NA,NA
"115","2020-12-17 22:32:00-03","UFSC","FLOR","51105","PreservedSpecimen","Plantae",NA,"Alismatales","Cymodoceaceae","Halodule","wrightii","Halodule wrightii","Asch.","Horta, P.A.","Horta, P.A.","2010","08","02",NA,"Brasil","São Paulo","Ubatuba","Saco da Ribeira.","-44.8","-23.366667",NA,"herbácea; dióica, estéril Habitat: ambiente marinho, 1,5m de profundidade","FLOR0051105","FLOR0051105","PH4","2010","08","02",NA,NA,"44º48'W","23º22'S",NA,NA,NA,NA
