"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","barcode","geoFlag","occurrenceRemarks","imagecode","identifiedBy","yearIdentified","typeStatus","fieldNumber","preparationType","continentOcean","individualCount","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","minimumElevationInMeters","maximumElevationInMeters"
"47","2019-05-06 11:54:06-03","UFU","HUFU","8724","S","Plantae",NA,NA,NA,"Asteraceae","Stevia","hilarii","Stevia hilarii","B.L.Rob.","Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado Lima, C.A.","986","1995","05","10","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo à sede adminitrativa.","-46.3657989501953","-20.2453002929688","57119","HUFU00058709","auto","Herbácea, ca. de 0,8 m. Corola com tubo vinho, lacíneos liás, anteras vinho.; Campo rupestre.","HUFU00058709","Nakajima, J.N.","1998",NA,NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"48","2019-05-06 11:54:06-03","UFU","HUFU","14449","S","Plantae",NA,NA,NA,"Asteraceae","Stevia","hilarii","Stevia hilarii","B.L.Rob.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.","4060","1997","04","16","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Nascente do córrego dos Peixes.","-46.3657989501953","-20.2453002929688","57119","HUFU00058695","auto","Subarbusto, ca. 0,6 m. Brácteas verdes, corola com tubo púrpura, lacínios lilás.; Campo rupestre.","HUFU00058695","Nakajima, J.N.","1998",NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"49","2019-05-06 11:54:06-03","UFU","HUFU","9333","S","Plantae",NA,NA,NA,"Asteraceae","Stevia","hilarii","Stevia hilarii","B.L.Rob.","Romero, R.; Nakajima, J.N.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","2408","1995","07","15","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Nascente do Rio São Francisco.","-46.3657989501953","-20.2453002929688","57119","HUFU00058713","auto","Herbácea, ca. 0,5 m. Brácteas marrons, corola com tubo vinho, lacínios róseos.; Borda de capão.","HUFU00058713","Nakajima, J.N.","1998",NA,NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"50","2019-05-06 11:54:06-03","UFU","HUFU","5746","S","Plantae",NA,NA,NA,"Asteraceae","Stevia","hilarii","Stevia hilarii","B.L.Rob.","Romero, R.; Nakajima, J.N.","1025","1994","06","26","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Primeiro morro próximo à sede.","-46.3657989501953","-20.2453002929688","57119","HUFU00058712","auto","Subarbusto, ca. 0,50 m. Brácteas verdes na base e vinho no ápice, corola lilás, estigma branco.; Campo rupestre.","HUFU00058712","Nakajima, J.N.","1998",NA,NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"51","2019-05-06 11:54:06-03","UFU","HUFU","12749","S","Plantae",NA,NA,NA,"Asteraceae","Stevia","hilarii","Stevia hilarii","B.L.Rob.","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1881","1996","07","09","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Serra atrás da nascente do Rio São Francisco.","-46.3657989501953","-20.2453002929688","57119","HUFU00058697","auto","Herbáce ca. de 0,3 m. Brácteas esverdeadas, corola com tubo vinho, lacíneos róseos, estigma róseos.; Campo rupestre.","HUFU00058697","Nakajima, J.N.","1998",NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"52","2019-05-06 11:54:06-03","UFU","HUFU","14468","S","Plantae",NA,NA,NA,"Asteraceae","Stevia","hilarii","Stevia hilarii","B.L.Rob.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.","4080","1997","04","16","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha do córrego da Fazenda.","-46.3657989501953","-20.2453002929688","57119","HUFU00058696","auto","Subarbusto, ca. 1,5 m. Brácteas verde-vinho. Corola com tubo púrpura, lacínios brancos. Ramos do estilete brancos.; Campo rupestre.","HUFU00058696","Nakajima, J.N.","1998",NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"53","2019-05-06 11:54:06-03","UFU","HUFU","14172","S","Plantae",NA,NA,NA,"Asteraceae","Stevia","hilarii","Stevia hilarii","B.L.Rob.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.","4103","1997","04","17","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha do paredão da Serra da Canastra (caminho).","-46.3657989501953","-20.2453002929688","57119","HUFU00058699","auto","Subarbusto, ca. 1 m. Brácteas verdes, corola com tubo púrpura, lacínios alvos. Ramos do estilete alvos.; Campo rupestre.","HUFU00058699","Nakajima, J.N.","1998",NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"54","2019-05-06 11:54:06-03","UFU","HUFU","13898","S","Plantae",NA,NA,NA,"Asteraceae","Stevia","hilarii","Stevia hilarii","B.L.Rob.","Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.","3899","1997","02","21","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da cachoeira Casca D`Anta.","-46.3657989501953","-20.2453002929688","57119","HUFU00058708","auto","Herbácea, ca. 0,6 m. Brácteas esverdeadas. Corola com tubo púrpura, lacínias róseas.; Campo rupestre.","HUFU00058708","Nakajima, J.N.","1998",NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"55","2019-11-21 10:01:23-03","IBt","SP","111752","S","Plantae",NA,NA,NA,"Asteraceae","Stevia","hilarii","Stevia hilarii","B.L.Rob.","Irwin, HS; Maxwell, H; Wasshausen, DC","19212","1968","01","25","Brasil","Goiás","Corumbá de Goiás","75 km N of Corumbá de Goiás on road to Niquelândia, in valley of rio Maranhão","-48.8086013793945","-15.9236001968384","41388",NA,"auto",NA,NA,"Nakajima, JN","1991",NA,NA,NA,NA,NA,"04",NA,NA,"10","700","700"
"56","2019-11-21 10:01:23-03","IBt","SP","406265","S","Plantae",NA,NA,NA,"Asteraceae","Stevia","hilarii","Stevia hilarii","B.L.Rob.","Nakajima, JN; Romero, R; Alcantara, MB; Prado Lima, CA","1076","1995","05","12","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira da Casca D'Anta, trilha para a guarita de baixo","-46.3657989501953","-20.2453002929688","57119",NA,"auto",NA,NA,"Nakajima, JN","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-21 10:01:23-03","IBt","SP","406247","S","Plantae",NA,NA,NA,"Asteraceae","Stevia","hilarii","Stevia hilarii","B.L.Rob.","Romero, R; Nakajima, JN; Farinaccio, MA; Miranda, VFO","4080","1997","04","16","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha do córrego da Fazenda","-46.3657989501953","-20.2453002929688","57119",NA,"auto",NA,NA,"Nakajima, JN","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
