"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"44","2020-11-19 10:22:44-03","CPAP","CPAP","18631","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouche) Madison",NA,"Pott, V. J.","4037","1999",NA,"Brasil","MS",NA,"Erva aquática emergente, 30-60cm de altura. Folha com nervuras creme, com ou sem pintas na lâmina foliar. FLOR: creme. Espata amarelo claro, com base esverdeada. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: . AMBIENTE: Nascente de córrego em vereda de bur",NA,NA,"V. J. Pott","10","29","Alcinópolis","Fazenda Água Limpa, vereda da nascente do córrego Água Limpa","-53.726667","-18.225278",NA,NA,NA,"53°43'36'' W","18°13'31'' S",NA,NA,NA,NA,NA,NA,NA,NA
"45","2015-07-02 14:00:34-03","JBP","HPL","1013","S","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth) M.Madison",NA,"E.R. Salviani & H. Lorenzi","1782","2000",NA,"Brasil","SP",NA,NA,NA,NA,"E.R. Salviani & H. Lorenzi","11","10","Conchal","Mata paludosa.","-47.17","-22.33",NA,NA,NA,NA,NA,NA,"16903","auto","2000","11","10",NA,NA
"46","2015-07-02 14:00:34-03","JBP","HPL","1014","S","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth) M. Madison",NA,"E.R. Salviani & H. Lorenzi","1728","2000",NA,"Brasil","MS",NA,NA,NA,NA,"E.R. Salviani & H. Lorenzi","10","29","Bataguassuí","Varzea do Rio Pardo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","10","29",NA,NA
"47","2016-02-02 14:37:47-02","BGBM","B","B 10 0278454","S","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","Madison","type","C. Hoehne","1197","1909","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100278454 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100278454","B100278454",NA,"01",NA,NA,"Matto Grosso Acre; Lava; Pes; Cacires (?).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2014-09-25 12:30:50-03","FEMACT","MIRR","2135","S","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth) Madison",NA,"Milliken, W.","374","1987",NA,"Brasil","Roraima",NA,"Herb to 1 m. Stem mottled green. Milky latex when cut. Spadix white, spathe cream/green. Small black ants living inside inflorescences of some individuals.",NA,NA,NA,"06","24","Alto Alegre","Ilha de Maracá, SEMA Estação., Savanna margin below station.","-61.333333","3.366667",NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-20 21:15:32-03","UFV","VIC","12245","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth) Madison",NA,"Carvalho, A.F.","s.n.","1992",NA,"Brasil","Minas Gerais",NA,"Erva de aproximadamente 40cm de altura.","VIC012245","VIC012245",NA,"12","17","Três Rios","Bom Jardim dos Coelhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-20 21:15:32-03","UFV","VIC","18786","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth) Madison",NA,"Santos, E.R.","et. al.","1998",NA,"Brasil","Tocantins",NA,"Herbáceo, lactescente; espata verde a amarela-clara, frutos creme quando jovens.","VIC018786","VIC018786","Gonçalves, E.G.","02","27","Palmas","Fazenda São paulo","-43","-10",NA,NA,NA,"-43","-10",NA,NA,NA,"1998",NA,NA,NA,NA
"51","2019-11-21 14:30:57-03","UFJF","CESJ","8328","PreservedSpecimen","Plantae","Angiosperma",NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"L. Krieger","CESJ8328","1970","América do Sul","Brasil","Minas Gerais",NA,"Erva no brejo, folhas com pintas barncas flores esverdeadas.","CESJ008328","CESJ008328","S.Mayo","02",NA,"Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,NA,NA,NA,"20620","auto","1989",NA,NA,NA,NA
"52","2020-01-29 19:37:26-03","UFJF","CESJ","15302","PreservedSpecimen","Plantae","Angiosperma",NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"L. Roth","CESJ15302","1950","América do Sul","Brasil","MInas Gerais",NA,"Flores grandes, alvas.","CESJ015302","CESJ015302","N. Stephan","01","20","João Ribeiro","Fazenda da Pedra Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981","12","03",NA,NA
"53","2021-04-07 11:41:05-03","UFMS","CGMS","63982","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"V.J. Pott; A. Pott","9936","2007",NA,"Brasil","Mato Grosso do Sul",NA,"Flor creme. Espata creme. Denominação local: 'brejo'. Habitat: Campo graminoso úmido dominado por Setaria paucifolia. Solo argiloso orgânico preto. Relevo plano. Habito: Erva anfíbia. 0,40 - 0,70 m de altura. Freqüente.","CGMS1096950",NA,"V.J. Pott","12","07","Bonito","Fazenda São Geraldo, cerca de 7 Km do Atrativo Turístico Rio Sucuri, direção Assentamento Santa Lucia, 25 Km de Bonito, na estrada de Bonito a Jardim.","-56.5461111","-21.2922222","325","325",NA,"-56,5461111","-21,2922222",NA,NA,NA,"2009","04","26",NA,NA
"54","2021-04-07 11:41:05-03","UFMS","CGMS","14702","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"V.J. Pott; A.C.M. Cristaldo; A. Pott; O.A. Corsino Jr.","7279","2004",NA,"Brasil","Mato Grosso do Sul",NA,"Flor creme. Espata amarela-clara, cor interna amarela. Habitat: Campo graminoso úmido de vereda em nascente com buriti (Mauritia flexuosa). Solo hidromórfico com matéria orgânica. Relevo plano. Habito: Erva aquática anfíbia, ereta. M","CGMS1044185",NA,NA,"11","11","Paranaíba","Fazenda Ponte Nova (Fazenda do Lageado), nascente de córrego que desagua no Córrego do Lageado.","-51.5383333","-19.8358333","430","430",NA,"-51,5383333","-19,8358333",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-07 11:41:05-03","UFMS","CGMS","36232","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"V.J. Pott; A. Pott","5259","2002",NA,"Brasil","Mato Grosso do Sul",NA,"Flor ausente. Habitat: Brejo de vereda perturbada, próximo ao pontilhão, com manchas de gramíneas cespitosas. Solo areno-siltoso. Habito: Erva aquática emergente, rizomatosa. Esparsa.","CGMS1065639",NA,"V.J. Pott; A; Pott","03","05","Camapuã","Fazenda Carandá, estrada MS-142, a 30 Km de Camapuã.","-54.15","-19.3163889",NA,NA,NA,"-54,15","-19,3163889",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-07 11:41:05-03","UFMS","CGMS","18300","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F. Macedo-Alves; E.C. Bertazzoni","4349","2006",NA,"Brasil","Mato Grosso do Sul",NA,"Flor branca. Área de brejo,Flor tipo espádice. Habitat: Campo inundável (área degradada). Solo arenoso. Relevo fundo de vale com curso d#?#água. Habito: Erva.","CGMS1047596",NA,"V.J. Pott","12","09","Campo Grande","APA do Guariroba.","-54.3897222","-20.5047222",NA,NA,NA,"-54,3897222","-20,5047222",NA,NA,NA,"2013","12","16",NA,NA
"57","2021-04-07 11:41:05-03","UFMS","CGMS","15400","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","492","2004",NA,"Brasil","Mato Grosso do Sul",NA,"Flor esverdeada. Habitat: Mata ciliar. Relevo plano sem drenagem. Habito: Erva.","CGMS1044911",NA,"V.J. Pott","10","26","Costa Rica","Fazenda Pouso Frio.","-52.8627778","-18.6669445",NA,NA,NA,"-52,8627778","-18,6669445",NA,NA,NA,"2017","11","22",NA,NA
"58","2021-04-07 11:41:05-03","UFMS","CGMS","22707","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"V.J. Pott; A. Pott","10226","2008",NA,"Brasil","Mato Grosso do Sul",NA,"Fruto castanho, Imaturo Habitat: Campo graminoso úmido de Vereda em domínio de Cerrado Habito: Erva aquática emergente 0,30-0,50m de altura","CGMS1052123",NA,"V.J. Pott","03","22","Alcinópolis","Faz. Harmonia, 1,5Km Leste da sede; Buritizal próx. a Serra do Bom jardim.","-53.7044444","-18.1155556","378","378",NA,"-53,7044444","-18,1155556",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-07 11:41:06-03","UFMS","CGMS","76054","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"S.N. Moreira; V.J. Pott, A. Pott & J.B. Fabri","1290","2012",NA,"Brasil","Mato Grosso do Sul",NA,"Espata branca. Habitat: Solo orgânico (histossolo). Relevo plano deprimido. Nascente com Mauritia flexuosa (buriti) com solo encharcado/histossolo. Mais ou menos 20cm de profundidade. Habito: Erva anfíbia, até 80cm.","CGMS1109009",NA,"V. Pott","12","19","Brasilândia","Reserva Cisalpina.","-51.9613889","-21.2577778","265","265",NA,"-51,9613889","-21,2577778",NA,NA,NA,"2012","12","19",NA,NA
"60","2021-04-07 11:41:05-03","UFMS","CGMS","44556","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"A. Pott; V.J. Pott","8107","1999",NA,"Brasil","Mato Grosso do Sul",NA,"Flor geral creme. Espata amarelo clara de base esverdeada; espádice de cor creme. Folha de cor glauca com pintas claras. Látex branco. Habitat: Brejo, campo úmido tipo Vereda em área de Cerrado. Substrato: areno-argiloso. Relevo: d","CGMS1074521",NA,NA,"10","26","Bandeirantes","Km 570 BR-163, 42 Km Sul de São Gabriel do Oeste.","-54.3569444","-19.6922222",NA,NA,NA,"-54,3569444","-19,6922222",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-07 11:41:05-03","UFMS","CGMS","47017","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"T.C. Piva; A.C. Gomes; A.G.S. Arruda; D.J. Machate; V.J. Pott","25","2014",NA,"Brasil","Mato Grosso do Sul",NA,"Flor dióica e branca. Fruto ausente. Foto com o coletor. Habitat: Campo úmido. Vereda. Solo hidromórfico orgânico. Habito: Erva.","CGMS1076993",NA,"V.J. Pott","11","26","Aquidauana","Distrito de Piraputanga. Rancho Fundo. Rodovia MS-450.","-55.4516667","-20.4444444","172","172",NA,"-55,4516667","-20,4444444",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-20 09:59:05-03","UNICAMP","UEC","23609","S","Plantae","Liliopsida",NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth) Madison",NA,"Shepherd, GJ; Martins, FR; Tamashiro, JY","12195","1981",NA,"Brazil","Minas Gerais",NA,"ori, Erva de 40cm, espata verde na parte inferior e creme esverdeada, espádice creme, folhas com manchas brancas.","UEC098775","UEC098775","Sakuragui, CM","01","22","Andradas","Estrada de Andradas - Caldas e Pocinhos","-46.564722","-21.838889",NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,"1997","02",NA,NA,NA
"63","2019-08-20 09:59:05-03","UNICAMP","UEC","47774","S","Plantae","Liliopsida",NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth) Madison",NA,"Morellato-Fonzar, LPC; Cardoso; Bernacci, LC; Nogueira-Borges, HB; MC; Meira Neto, JAA; Carvalho Jr.","19926","1987",NA,"Brazil","Goiás",NA,"ori, Erva, aprox. 50cm, brácteas veres, local encharcado. Campo rupestre/cerrado.","UEC098778","UEC098778","Mayo, SJ","12","07","Pirenópolis","Serra dos Pirineus","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,NA,"40887","auto","1992","10",NA,NA,NA
"64","2021-03-01 16:19:01-03","UNICAMP","UEC","123418","S","Plantae","Liliopsida",NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth) Madison",NA,"Prado, AL","2453","1994",NA,"Brazil","Mato Grosso",NA,"Erva fixa ca de 40cm de alt.; flores em espata, ver. Planta rara na area","UEC098777","UEC098777","Prado, AL","02","22","Poconé","Faz. Sta. Helena., Proximidades da estrada Poconé-Porto cercado, km 18","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"200792","auto","2005","05",NA,NA,NA
"65","2021-03-01 16:19:01-03","UNICAMP","UEC","132271","S","Plantae","Liliopsida",NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth) Madison",NA,"Faria, AD; Aona, LYS","97/205","1997",NA,"Brazil","São Paulo",NA,"Planta com látex, mantida em cultivo, floresceu em casa de vegetação.","UEC092569","UEC092569","Mayo, S",NA,NA,"Casa Branca","Há 1,5 Km do trevo da cidade, SP 340, área brejosa.","-47.0800018310547","-21.7700004577637",NA,NA,NA,NA,NA,NA,"27086","auto",NA,NA,NA,NA,NA
"66","2021-03-01 16:19:01-03","UNICAMP","UEC","100430","S","Plantae","Liliopsida",NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth) Madison",NA,"Faria, AD; Aona, LYS","97/205","1997",NA,"Brazil","São Paulo",NA,"Planta com látex, mantida em cultivo, floresceu em casa de vegetação.","UEC068573","UEC068573","Mayo, S",NA,NA,"Casa Branca","Há 1,5 Km do trevo da cidade, SP 340, área brejosa.","-47.0800018310547","-21.7700004577637",NA,NA,NA,NA,NA,NA,"27086","auto",NA,NA,NA,NA,NA
"67","2021-03-21 19:39:59-03","UFC","EAC","47205","PreservedSpecimen","Plantae","Monocotyledon",NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D. Bouché) Madison",NA,"Castro, A.S.F.","2299","2010","Southern America","Brasil","Piauí",NA,"Erva; flor branca.; Complexo campo maior","EAC0047205","EAC0047205","Nadruz, M.","03","05","Jatobá do Piauí","Fazenda Lourdes/Baixão da Cobra","-42.075639","-4.872722",NA,NA,NA,"-42.075639","-4.872722",NA,NA,NA,"2010","07","16",NA,NA
"68","2020-12-21 16:13:24-03","MBM","MBM","143448","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Zardini, E.M.; et al.; et al.","8985","1988","Southern America","Paraguay",NA,NA,NA,"MBM143448","MBM143448","Croat, T.B.","12","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:13:24-03","MBM","MBM","279809","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Forzza, R.C.; et al.; et al.","2333","2002","Southern America","Bolivia",NA,NA,NA,"MBM279809","MBM279809","Schinini, A.","12",NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:13:24-03","MBM","MBM","290014","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","76442","2003","Southern America","Brazil","Mato Grosso do Sul",NA,"Espata alva, base verde.; Brejo.","MBM290014","MBM290014","Engels, M.E.","10","17","Bom Jardim","Rio das Velhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","01","08",NA,NA
"71","2020-12-21 16:13:24-03","MBM","MBM","28325","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Hatschbach, G.; et al.; et al.","33219","1973","Southern America","Brazil","Mato Grosso",NA,NA,"MBM028325","MBM028325","Mayo, S.","11","14","Rondonópolis","Ponte de Pedra","-54.6356010437012","-16.4708003997803",NA,NA,NA,NA,NA,NA,"69781","auto",NA,NA,NA,NA,NA
"72","2020-12-21 16:13:24-03","MBM","MBM","156321","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Zardini, E.M.; Velasquez, U.; Velasquez, U.","24712","1990","Southern America","Paraguay",NA,NA,NA,"MBM156321","MBM156321","Croat, T.B.","12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:13:24-03","MBM","MBM","229664","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Raatter, J.A.; et al.; et al.","4296","1978","Southern America","Brazil","Distrito Federal",NA,NA,"MBM229664","MBM229664",NA,"11","08",NA,"Núcleo Bandeirantes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:13:24-03","MBM","MBM","254128","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Gonçalves, E.G.","661","2000","Southern America","Brazil","Tocantins",NA,NA,"MBM254128","MBM254128","Gonçalves, E.G.","12","27",NA,"Estrada Arraias - Paraná, 39km do trevo para Conceião do Tocantins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:13:24-03","MBM","MBM","33354","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Hatschbach, G.; et al.; et al.","36095","1975","Southern America","Brazil","Mato Grosso",NA,"Anthurium parvum N.E. Brown","MBM033354","MBM033354","Madison, M.","02","12","Santo Antônio do Leverger","Santo Antônio do Leverger, arredores","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,NA,NA,"183847","auto",NA,NA,NA,NA,NA
"76","2020-12-21 16:13:24-03","MBM","MBM","91497","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Hoehne, W.","3798","1951","Southern America","Brazil","São Paulo",NA,NA,"MBM091497","MBM091497","Bogner, J.","11","29","Araraquara","Araraquara","-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA
"77","2020-12-21 16:13:24-03","MBM","MBM","254127","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Gonçalves, E.G.","648","2000","Southern America","Brazil","Tocantins",NA,NA,"MBM254127","MBM254127","Gonçalves, E.G.","12","27","Arraias","Rio Arraias","-46.9383010864258","-12.9314002990723",NA,NA,NA,NA,NA,NA,"66446","auto",NA,NA,NA,NA,NA
"78","2020-12-21 16:13:24-03","MBM","MBM","169323","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60434","1994","Southern America","Brazil","Tocantins",NA,NA,"MBM169323","MBM169323","Schinini, A.","02","12","Arraias","Rodovia Arraias - Paranã, trevo com a rodovia para Conceição do Tocantins","-46.9383010864258","-12.9314002990723",NA,NA,NA,NA,NA,NA,"66446","auto",NA,NA,NA,NA,NA
"79","2020-12-21 16:13:24-03","MBM","MBM","151005","PreservedSpecimen","Plantae",NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & Bouché) Madison",NA,"Hatschbach, G.","56187","1992","Southern America","Brazil","Tocantins",NA,"Cultivada na Reserva Biológica de Sapitanduva","MBM151005","MBM151005","Bogner, J.","01","07","Paranã","Rodovia para Campo Belos","-47.8830986022949","-12.6153001785278",NA,NA,NA,NA,NA,NA,"96675","auto",NA,NA,NA,NA,NA
"80","2015-12-11 16:42:02-02","MNHN","RECOLNAT_MNHN_P","P02072300","PreservedSpecimen",NA,NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D.Bouché) Madison",NA,"Balansa, B.",NA,"1874",NA,"Paraguai",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02072300' target='other'> <mi>dwc_moreinfo</mi></a>","P02072300","P02072300_01",NA,"11","1",NA,"Villa Rica, dans les marais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"577",NA
"81","2015-12-11 16:42:02-02","MNHN","RECOLNAT_MNHN_P","P02072301","PreservedSpecimen",NA,NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D.Bouché) Madison",NA,"Irwin, H.S.|Wasshausen, D.C.|Maxwell, H.",NA,"1968",NA,"Brasil","Goiás","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02072301' target='other'> <mi>dwc_moreinfo</mi></a>","P02072301","P02072301_01","Andrade & Mayo","1","16",NA,"15km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Corumbá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18568",NA
"82","2015-12-11 16:42:02-02","MNHN","RECOLNAT_MNHN_P","P02072302","PreservedSpecimen",NA,NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D.Bouché) Madison",NA,"Saint-Hilaire, A. de",NA,"1816",NA,"Brasil","Minas Gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02072302' target='other'> <mi>dwc_moreinfo</mi></a>","P02072302","P02072302_01","Andrade & Mayo","1","1",NA,"Brésil-Province de Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-12-11 16:42:02-02","MNHN","RECOLNAT_MNHN_P","P02072303","PreservedSpecimen",NA,NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D.Bouché) Madison",NA,"Mosén, H.",NA,"1876",NA,"Brasil","Minas Gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02072303' target='other'> <mi>dwc_moreinfo</mi></a>","P02072303","P02072303_01","Andrade & Mayo","1","15",NA,"Brésil, Prov. Minas Geraes, Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4402",NA
"84","2015-12-11 16:42:02-02","MNHN","RECOLNAT_MNHN_P","P02072304","PreservedSpecimen",NA,NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D.Bouché) Madison",NA,"Weddell, H.A.",NA,"1844",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02072304' target='other'> <mi>dwc_moreinfo</mi></a>","P02072304","P02072304_01","Andrade & Mayo","11","1",NA,"Brésil, entre Goyaz et Cujaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2015-09-03 19:18:26-03","MNHN","RECOLNAT_MNHN_P","P02072306","PreservedSpecimen",NA,NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D.Bouché) Madison",NA,"Spruce",NA,"1854",NA,"Venezuela",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02072306' target='other'> <mi>dwc_moreinfo</mi></a>","P02072306","P02072306_01",NA,"6","1",NA,"Maypures.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3741",NA
"86","2015-09-03 19:15:37-03","MNHN","RECOLNAT_MNHN_P","P02072307","PreservedSpecimen",NA,NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D.Bouché) Madison",NA,"Glaziou, A.",NA,"1886",NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02072307' target='other'> <mi>dwc_moreinfo</mi></a>","P02072307","P02072307_01","Andrade & Mayo","1","26",NA,"Brésil, RJ, Marécage de Caxambu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16490",NA
"87","2015-09-03 19:15:37-03","MNHN","RECOLNAT_MNHN_P","P02072308","PreservedSpecimen",NA,NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D.Bouché) Madison",NA,"Balansa, B.",NA,"1874",NA,"Paraguai",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02072308' target='other'> <mi>dwc_moreinfo</mi></a>","P02072308","P02072308_01",NA,"11","1",NA,"Villa-Rica, dans le marais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"577",NA
"88","2015-09-03 19:08:15-03","MNHN","RECOLNAT_MNHN_P","P02128019","PreservedSpecimen",NA,NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D.Bouché) Madison",NA,"Sagot, P.",NA,"1859",NA,"Guyane française",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02128019' target='other'> <mi>dwc_moreinfo</mi></a>","P02128019","P02128019_01","Andrade & Mayo","2","1",NA,"Guyane Française. Cayenne.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-04-15 13:57:21-03","MNHN","RECOLNAT_MNHN_P","P04022928","PreservedSpecimen",NA,NA,NA,"Araceae","Xanthosoma","striatipes","Xanthosoma striatipes","(Kunth & C.D.Bouché) Madison",NA,"Leprieur, F.M.R.",NA,"1846",NA,"[Guyane française]",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04022928' target='other'> <mi>dwc_moreinfo</mi></a>","P04022928","P04022928_01","Madison",NA,NA,NA,"In pratis sabulosis humidis Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
