"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","infraspecificEpithet"
"44","2020-02-08 09:19:40-03","NBC","NL-BOTANY","U.1078781","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Irwin HS; Soderstrom TR",NA,"1964","09","13","Southern America","Brazil",NA,NA,"The Planalto do Brasil. Distrito Federal. Cerrado, dry hills ca. 55km E. of Brasilia on road to Occasional.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078781 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078781","NL-U1078781",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"45","2020-02-08 09:19:40-03","NBC","NL-BOTANY","U.1078782","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Irwin HS; Grear JW; Souza R; Reis dos Santos R",NA,"1966","06","01","Southern America","Brazil",NA,NA,"The Planalto do Brasil. Estado de Mato Grosso. Serra Do Roncador. Wet Campo between gallery and cerrado, ca. 84 km N. of Xavantina, Mato Grosso. Elevation 550 m.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078782 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078782","NL-U1078782",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 09:19:40-03","NBC","NL-BOTANY","U.1078783","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Irwin HS; Souza R; Grear JW; Reis dos Santos R",NA,"1966","06","08","Southern America","Brazil",NA,NA,"The Planalto do Brasil. Drainage of the upper Rio Aruguaia, Estado de Mato Grosso. Rocky slopes, ''cascalho'' soil, Xavantina, Mato Grosso. Elevation 400 m.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078783 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078783","NL-U1078783",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-02-08 09:19:40-03","NBC","NL-BOTANY","U.1078784","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Irwin HS; Souza R; Grear JW; Reis dos Santos R",NA,"1966","06","18","Southern America","Brazil",NA,NA,"The Planalto do Brasil. Drainage of the upper Rio Araguaia, Estado de Mato Grosso. Gallery forest, ca. 96 km S. of Xavantina, Mato Grosso. Elevation 500 m.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078784 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078784","NL-U1078784",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 09:19:40-03","NBC","NL-BOTANY","U.1078785","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Irwin HS; Maxwell H; Wasshausen DC",NA,"1968","02","04","Southern America","Brazil",NA,NA,"The Planalto do Brasil. Distrito Federal. Chapada da Contagem. Cerrado near Lagoa Paranoa, campus of Universidado de Brasilia. Elevation ca. 1000 m.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078785 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078785","NL-U1078785",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 09:19:40-03","NBC","NL-BOTANY","U.1078786","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Sucre Benjamin D",NA,"1965","05","29","Southern America","Brazil",NA,NA,"Brasil. Distrito Federal. Estrada da Penisula - Perto do Clube Do Congresso.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078786 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078786","NL-U1078786",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 09:19:40-03","NBC","NL-BOTANY","U.1078787","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Irwin HS; Souza R; Reis dos Santos R",NA,"1966","01","05","Southern America","Brazil",NA,NA,"The Planalto do Brasil. Distrito Federal. Cerrado, Sobradinho, D.F. Elevation 1100 m.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078787 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078787","NL-U1078787",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 09:19:40-03","NBC","NL-BOTANY","U.1078788","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Irwin HS; Reis dos Santos R; Souza R; Fonseca SF da",NA,"1969","01","14","Southern America","Brazil",NA,NA,"The Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaco. Occasional. Rocky slopes, ca. 29Km S.W. of Diamantina, on road to Gouveia. Elev. 1300 m.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078788 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078788","NL-U1078788",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 09:19:40-03","NBC","NL-BOTANY","U.1078789","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Irwin HS; Maxwell H; Wasshausen DC",NA,"1968","03","20","Southern America","Brazil",NA,NA,"The Planalto do Brasil. Northern Goias. Cerrado, ca. 12Km S. of Guara, Goias. Elev. ca. 550 m.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078789 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078789","NL-U1078789",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 09:19:40-03","NBC","NL-BOTANY","U.1078792","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Irwin HS; Grear JW; Souza R; Reis dos Santos R",NA,"1966","03","07","Southern America","Brazil",NA,NA,"The Planalto do Brasil. Serra dos Critais, Estado de Goias. Cerrado, ca. 20 Km. N. of Cristalina, Goias. Elevation 1100 m.","-48","-17",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078792","NL-U1078792",NA,NA,NA,NA,NA,"-48.0","-17.0","Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 09:19:40-03","NBC","NL-BOTANY","L.2727814","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","obtusifolia","Barjonia obtusifolia","E.Fourn.",NA,"Hatschbach GG",NA,"1968","03","25","Southern America","Brazil",NA,NA,"Est Paraná, Mun Aaguariaiva. Fazenda Cajuru.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2727814 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2727814","NL-L2727814",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 09:19:40-03","NBC","NL-BOTANY","U.1078799","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","obtusifolia","Barjonia obtusifolia","E.Fourn.",NA,"Irwin HS; Reis dos Santos R; Souza R; Fonseca SF da",NA,"1969","02","25","Southern America","Brazil",NA,NA,"The Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaco. Cerrado slopes, ca. 48Km west of Montes Claros, road to Agua Boa. Elev. 950 m.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078799 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078799","NL-U1078799",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 09:19:40-03","NBC","NL-BOTANY","U.1078800","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Barjonia","obtusifolia","Barjonia obtusifolia","E.Fourn.",NA,"Irwin HS; Reis dos Santos R; Souza R; Fonseca SF da",NA,"1969","03","20","Southern America","Brazil",NA,NA,"The Planalto do Brasil. Estado de Goias. Chapada dos Veadeiros. Hilly, campo ca. 16Km south of Alto do Paraiso ( formerly Veadeiros). Elev. 1000 m.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1078800 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1078800","NL-U1078800",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-11-04 10:59:42-03","ESALQ","ESA","113608","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta",NA,"Matozinhos, C.N.","Bosquetti, L.B. ; Valente, T.S.","403.0","2006","07","31",NA,"Brasil","Goiás","Cocalzinho de Goiás",NA,"-48.7757987976074","-15.7944002151489",NA,NA,NA,NA,"ESA113608",NA,"56114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 10:59:42-03","ESALQ","ESA","9387","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) Schumann","Scaramuzza, C.A.M.","Souza, V.C. et al.","3642.0","1993","05","21",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA009387","ESA009387","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 10:54:42-03","ESALQ","ESA","140179","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Souza, V.C.","Souza, V.C.","41039.0","2017","07","25",NA,"Brasil","Goiás","Ipameri","33 km de Cristalina em direção a Campo Alegre de Goiás (BR-050). Cerrado.","-48.1596984863281","-17.7219009399414","750","750",NA,"Erva, até 1 m alt.; corola castanho-clara.","ESA140179",NA,"102542","auto","2017","07","26","-47,766,028","-17,012,444",NA,NA,NA,NA,NA,NA
"60","2020-11-04 10:59:42-03","ESALQ","ESA","46712","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Souza, V.C.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16015.0","1997","05","17",NA,"Brasil","Mato Grosso","Diamantino","42km de Diamantino em direção a Nobres. Serra do Tombador. 400 m.s.m. Savana arborizada (cerrado), com solo pedregoso.","-56.15","-14.37",NA,NA,NA,"Erva; frutos imaturos verdes.","ESA046712","ESA046712",NA,NA,NA,NA,NA,"-56.15","-14.37",NA,NA,NA,NA,NA,NA
"61","2020-11-04 10:59:42-03","ESALQ","ESA","63231","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, M.A.","Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1993","01","01",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA063231","ESA063231","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 10:59:42-03","ESALQ","ESA","35429","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Farinaccio, M.A.","Souza, V.C.; Souza, J.P.; Capellari Jr., L.; Scalon, V.R.","12058.0","1996","07","06",NA,"Brasil","Minas Gerais","Sacramento","16 Km da divisa MG/SP. 7 Km do Ribeirão Canabrava em direção a Araxá.","-47.439998626709","-19.8652992248535",NA,NA,NA,"Erva, ca 0,40m alt.; flores esverdeadas","ESA035429","ESA035429","69737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 10:59:42-03","ESALQ","ESA","46711","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Souza, V.C.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16984.0","1997","05","23",NA,"Brasil","Mato Grosso","Diamantino","Fazenda Caeté (Parte da Fazenda Baronesa), 15km ESE (em linha reta) de Diamantino. Savana arborizada (Cerrado) sobre solo pedregoso, com trechos de canga.","-56.4460983276367","-14.4085998535156",NA,NA,NA,"Erva; flores creme-amareladas.","ESA046711","ESA046711","134442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-14 15:20:37-03","MN","R","106897","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"Atala, F.","147","1958","04","03",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-01-14 15:20:37-03","MN","R","231856","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"Alves, R.J.V.","5552 a",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"R010034990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-01-14 15:20:37-03","MN","R","102156","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Silveira, A.A.",NA,"1896","04",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Herbarium Silveira. 303",NA,NA,NA,NA,"1978","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:20:37-03","MN","R","102157","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Silveira, A.A.",NA,"1897","04",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Herbarium Silveira. 301",NA,NA,NA,NA,"1978","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-01-14 15:20:37-03","MN","R","102159","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Silveira, A.A.",NA,"1898",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Herbarium Silveira. 300",NA,NA,NA,NA,"1978","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:20:37-03","MN","R","85603","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Smith, L.B. 6939; Segadas-Vianna, F.; Egler, W.A.; Dau, L.; Ormond, W.T.; Silva, Z.L. & Machline, G.C.",NA,"1952","04","28",NA,"Brasil","Minas Gerais","Jaboticatubas",NA,"-43.916667","-19.666667","900","900",NA,NA,NA,NA,NA,NA,"1978","10",NA,"43°55'W","19°40' S",NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:20:37-03","MN","R","11810","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Silva, N.M.F.","Glaziou, A.F.M.","19633 a","1892","03","26",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000011810","R000011810_001",NA,NA,"1978","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:20:37-03","MN","R","11812","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Silva, N.M.F.","Glaziou, A.F.M.","21754","1894","10","16",NA,"Brasil","Goiás","Taquaritinga",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000011812","R000011812_001",NA,NA,"1979","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-31 13:35:11-03","MN","R","217354","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Rapini, A.","Rapini, A. 733; Kawasaki, M.L.",NA,"1999","03","11",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.916667","-16.416667",NA,NA,NA,NA,"R000217354",NA,NA,NA,"1999","03","11","42°55'W","16°25'S",NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:20:37-03","MN","R","52800","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Kuhlmann, J.G.","2258","1918","03",NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"Commissão de Linhas Telegraphicas Estrategicas de Matto Grosso ao Amazonas.",NA,NA,NA,NA,"1978","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-01-14 15:20:37-03","MN","R","149826","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Fontella, J.P.","Heringer, E.P. 466; Paula, J.E.; Mendonça, R.C. & Salles, A.E.H.",NA,"1978","04","26",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto","1986","11","20",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-14 15:20:37-03","MN","R","111046","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Oliveira, J.E.",NA,"1947","08","20",NA,"Brasil","Goiás","Anápolis",NA,"-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,NA,NA,"31830","auto","1978","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:20:37-03","MN","R","52809","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Hoehne, F.C.","3099","1911","03",NA,NA,"Brasil","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,"Comissão Rondon",NA,NA,"107042","auto","1978","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-14 15:20:37-03","MN","R","95013","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Malme, G.O.A.",NA,"1894","05","08",NA,"Brasil","Mato Grosso","Cuiabá",NA,"-56.0966987609863","-15.5960998535156",NA,NA,NA,"Ex Herb. Brasil. Regnell. Musei bot. Stockholm. Exped Imae Regnellian. Phanerogamae.",NA,NA,"74875","auto","1978","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:20:37-03","MN","R","102158","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Silveira, A.A.",NA,"1898","04",NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"Herbarium Sivelira. 302",NA,NA,"17082","auto","1978","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-01-14 15:20:37-03","MN","R","52848","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Hoehne, F.C.","5946","1915","11",NA,NA,"Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,"Comissão Rondon",NA,NA,"22051","auto","1978","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-01-14 15:20:37-03","MN","R","95145","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Farinaccio, M.A.","Diogo, J.C.","187","1905","10","22",NA,"Brasil","Minas Gerais","Cambuquira",NA,"-45.2957992553711","-21.8521995544434",NA,NA,NA,NA,NA,NA,"15166","auto","2000","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-14 15:20:37-03","MN","R","52854","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Hoehne, F.C.","5956","1915","11",NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,"Comissão Rondon",NA,NA,"12338","auto","1978","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-14 15:20:37-03","MN","R","52867","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Hoehne, F.C.","5957","1915","11",NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,"Comissão Rondon",NA,NA,"12338","auto","1978","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-14 15:20:37-03","MN","R","40844","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"Black, G.A.","7","1941","07",NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-01-14 15:20:37-03","MN","R","111047","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Williams, L.O. 7142; Assis, V.",NA,"1945","06","06",NA,"Brasil","Minas Gerais","Nova Lima",NA,"-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"29211","auto","1978","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-14 15:20:37-03","MN","R","52877","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete, N.F.S.","Hoehne, F.C.","6831","1916","01",NA,NA,"Brasil","Minas Gerais","Sabará",NA,"-43.8067016601562","-19.8864002227783",NA,NA,NA,"Comissão Rondon",NA,NA,"18805","auto","1978","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-14 15:20:37-03","MN","R","11813","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Silva, N.M.F.","Glaziou, A.F.M.","8172","1876","02","10",NA,"Brasil","São Paulo","Bocaina",NA,"-48.5099983215332","-22.1299991607666",NA,NA,NA,"Plantas do Brasil Central","R000011813","R000011813_001","18396","auto","1975","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-21 14:30:21-03","UFJF","CESJ","42059","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"F.M. Ferreira; D.S. Pifano; M.O.D. Pivari","649","2004","03","13","América do Sul","Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,NA,NA,"N.v.: Quebra-copo. Erva xilopodiosa no cerrado, em solo pedregoso. Flores paleáceas. Presença de látex.","CESJ042059","CESJ042059","29865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 14:30:21-03","UFJF","CESJ","47822","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"T.U.P. Konno; P.L. Viana; F.R.G. Salimena; L. Menini Neto","872","2006","06","10","América do Sul","Brasil","Minas Gerais","Felício dos Santos","Vau do Costa","-43.246898651123","-18.0771999359131",NA,NA,NA,"Heliófila.","CESJ047822","CESJ047822","21878","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-21 14:30:21-03","UFJF","CESJ","51585","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"T.U.P. Konno; G.M. Sousa","816","2002","03","06","América do Sul","Brasil","Bahia","Rio de Contas","Trilha da Capelinha","-41.8114013671875","-13.5789003372192",NA,NA,NA,"Heliófila. Erva ereta, latescente. Folhas coriáceas, cordiformes, verde discolores. Flores com cálice verde e corola verde, acastanhada na base. Inflorescência pêndula. Fruto imaturo, acastanhado. Comum.","CESJ051585","CESJ051585","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-21 14:30:21-03","UFJF","CESJ","15550","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Nilda Marquete F. da Silva","L. Krieger","CESJ15550","1955","11","10","América do Sul","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral - Lagoa Seca","-43.937801361084","-19.9207992553711",NA,NA,NA,"arbusto, flores lilás-roseas","CESJ015550","CESJ015550","17082","auto","1979","11","26",NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-21 14:30:21-03","UFJF","CESJ","25628","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"L. Krieger; M.C. Brügger","CESJ25628","1988","04","18","América do Sul","Brasil","Minas Gerais","São João Del Rei","São Sebastião da Vitória","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"CESJ025628","CESJ025628","39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
