"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"53","2018-06-27 12:26:00-03","MO","MOBOT","2969868","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 9810","1965","11","2","South America","Brazil","Goiás","6 km. S. of Cristalina.",NA,NA,NA,NA,NA,NA,NA,"1125.00000000",NA,"Morrone & Zuloaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"54","2008-05-27 22:02:00-03","MO","MOBOT","2970063","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Tarciso S. Filgueiras","Filgueiras 1146","1984","10","5","South America","Brazil","Distrito Federal","Brejo recem quimado próximo á Cabeca do Veado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morrone & Zuloaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","2970176","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","T. Rojas","Rojas 6354","1933","9",NA,"South America","Paraguay","Amambay","Cabecera Aquidaban, Sierra de Amambay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parodi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2009-06-24 20:49:00-03","MO","MOBOT","2970426","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Jason R. Swallen","Swallen 8527","1946","2","12","South America","Brazil","Paraná","Curitiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2009-06-24 20:50:00-03","MO","MOBOT","2970628","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Jason R. Swallen","Swallen 9348","1946","6","1","South America","Brazil",NA,"Maracajú, Territory of Ponta Porá. Similar to 8347 but racemes 2 with apparently larger spikelets; margin of banhado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2009-06-24 20:49:00-03","MO","MOBOT","2970729","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Jason R. Swallen","Swallen 8368","1946","1","30","South America","Brazil","Paraná","Ponta Grossa, Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-08-31 09:21:36-03","INPA","INPA","156146","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Hatschbach, GG","40443","1977","10","21","Southern America","Brasil","Paraná","Rincão; do brejo.",NA,NA,"INPA0156146","INPA0156146 INPA0156146_e","Tijuca do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","01",NA,NA,NA,NA
"60","2019-12-19 11:20:07-03","UFG","UFG","20350","S","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Oliveira, R.C.","296","1994","12","20",NA,"Brasil","Goiás",NA,NA,NA,"UFG0020350","UFG0020350","Serranópolis","-5.333333","-18.166667","570","570","Oliveira, R.C.","-5.333333","-18.166667",NA,NA,NA,NA,"1994","12","20",NA,NA,NA
"61","2020-09-12 05:00:02-03","US","US","952278","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees in Mart.","F. Sellow","1233",NA,NA,NA,"South America - Neotropics","Brazil",NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,"US00140659","US00140659_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1","Type fragment"
"62","2020-09-02 16:37:11-03","Cenargen","CEN","24792","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cf. flaccidum","Paspalum cf. flaccidum","Nees","Regina Célia Oliveira","296","1994","12","20",NA,"Brasil","GO","Fazenda Muquém,.","Exsicatas","Entre populações do grupo linearia em solo densamente saturado. Solo hidromórfico orgânico.","CEN00024792","CEN00024792","SERRANOPOLIS","-52",NA,"570","570","R. C. Oliveira","-52.0","-18166666.0",NA,NA,NA,NA,"1994","12",NA,NA,"2",NA
"63","2020-09-02 16:37:16-03","Cenargen","CEN","24807","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Regina Célia Oliveira","313","1995","01","11",NA,"Brasil","DF","Cultivado sob telado.","Exsicatas","Este acesso perdeu a plaquetade identificação.","CEN00024807","CEN00024807","BRASILIA","-47.833333","-15.833333","1000","1000","R. C. Oliveira","-47.833333","-15.833333",NA,NA,NA,NA,"1995","01",NA,NA,"1",NA
"64","2020-09-02 16:37:19-03","Cenargen","CEN","64359","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Gabriel Hugo Rua","753","2005","02","11",NA,"Brasil","PR","BR-376 km 552, entre as pontes sobre o Rio das Pombas e o Rio dos Papagaios.","Exsicatas",NA,"CEN00064359","CEN00064359","BALSA NOVA","-49.747222","-25.441666","1025","1025",NA,"-49.747222","-25.441666",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"65","2020-09-02 16:37:16-03","Cenargen","CEN","30663","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","N. Imaguire","3423","1973","11","13",NA,"Brasil","PR","Fazenda Experimental da Agronomia.","Exsicatas","Entouceirado. Doação da Prefeitura Municipal de Curitiba. Museu Botânico Municipal","CEN00030663","CEN00030663","PIRAQUARA","-49.0633010864258","-25.4416999816895",NA,NA,"J. F. M. Valls",NA,NA,"12577","auto",NA,NA,"1998","03",NA,NA,"1",NA
"66","2020-09-02 16:37:16-03","Cenargen","CEN","51122","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","José Francisco Montenegro Valls","14840","2002","02","22",NA,"Brasil","PR","35,6 km da bifurcação para Palmeira e Curitiba (BR-277) a sudeste de Ponta Grossa.","Unicata","Folhas finas.","CEN00051122","CEN00051122","PONTA GROSSA","-50.1618995666504","-25.0949993133545","950","950","J. F. M. Valls","-4996889.0","-2526750.0","46557","auto",NA,NA,"2002","02",NA,NA,"1",NA
"67","2020-09-02 16:37:19-03","Cenargen","CEN","65462","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","João Luís Sanches Tannus","644","2002","07","31",NA,"Brasil","SP","Estação Ecológica de Itirapina (IF).","Exsicatas","Cerrado. Campo úmido. Espiguilhas verdes, estames negros. Doação do Herbario Rioclarense - HRCB - Rio Claro, São Paulo.","CEN00065462","CEN00065462","ITIRAPINA","-47.8199996948242","-22.25",NA,NA,"G. H. Rua",NA,NA,"22843","auto",NA,NA,"2006","12",NA,NA,"1",NA
"68","2020-09-02 16:37:16-03","Cenargen","CEN","25986","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Wilson Hoehne","2860","1948","11","16",NA,"Brasil","SP","Av. Indianópolis.","Exsicatas","Doação Herbário SPF 11.904","CEN00025986","CEN00025986","SAO PAULO","-46.6300010681152","-23.5400009155273",NA,NA,"W. Hoehne",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"1",NA
"69","2019-12-09 17:30:41-03","UFPR","EFC","16564","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Pereira, T.K.; Kawakita, K.; Rua, G.H.","24","2010","11","14",NA,"Brasil","Paraná","Vale do Pitangui",NA,"Coletado em solo úmido, margem direita do canal de condução da Copel (desvio do Rio Pitangui)","EFC016564",NA,"Ponta Grossa","-50.1178","-25.2414","873","873","Rua, G.H.","-50.1178","-25.2414",NA,NA,NA,NA,"2010","11",NA,NA,NA,NA
"70","2019-11-13 11:28:58-03","USP","SPF","11904","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Hoehne, W","2860","1948","11","16",NA,"Brasil","São Paulo","Av. Indianópolis.",NA,NA,"SPF00011904","SPF00011904","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"Hoehne, W",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-01 15:16:49-03","UnB","UB","201273","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Oliveira, RC","2565","2011","02","10","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília",NA,"Raro, único individuo encontrado em floração.; Cespitosa; Vereda, relevo levemente ondulado, solo saturado escuro.","UB0029763","UB0029763","Brasília","-47.972833","-15.739333",NA,NA,NA,"-47.972833","-15.739333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-01 15:16:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Black, GA; Egler, W; Cavalcante, P; Silva, A","57-19795","1957","05","30","Southern America","Brasil","Pará","Região do Ariramba, igarapé",NA,"quebra-dente comum","UB0023435","UB0023435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-01 15:16:49-03","UnB","UB","175648","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Oliveira, RC; Ribeiro, ARO; Edward, WOO; Reis, PA","2709","2012","01","28","Southern America","Brasil","Goiás","Cachoeira Poço Encantado.",NA,"Erva cespitosa submersa.; Margem de cachoeira, relevo plano, substrato arenoso.","UB0022647","UB0022647","Teresina de Goiás","-47.254167","-13.87","786","786","Oliveira, RC","-47.254167","-13.87",NA,NA,NA,NA,"2012","01","28",NA,NA,NA
"74","2019-11-01 15:16:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Araújo, GM; Mendes, S","2772","1999","10","08","Southern America","Brasil","Minas Gerais","Na estrada Uberlândia - Campo Florido (ca. 20.0 km da cidade de Uberlândia)",NA,"Flores esverdeadas; Vereda 2",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"Oliveira, RC",NA,NA,"58223","auto",NA,NA,"2004","09",NA,NA,NA,NA
"75","2019-05-06 12:01:44-03","UFU","HUFU","73144","S","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Fieker, C.Z.; Reis, M.G.","70","2014","11","18",NA,"Brasil","Minas Gerais","Parque Naciona da Serra da Canastra",NA,"Cerrado - Campo limpo","HUFU00069971","HUFU00069971","São Roque de Minas","-46.476389","-20.2975",NA,NA,NA,"-46.476389","-20.2975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"et paludosis prope Mugy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","et Taubaté prov. S. Pauli",NA,NA,NA,NA,"Taubaté","-45.55","-23.02",NA,NA,NA,NA,NA,"25704","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"prope Fazenda da Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","?","s.n.",NA,NA,NA,NA,"?",NA,"et paludosis prope Mugi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","?","s.n.",NA,NA,NA,NA,"?",NA,"In humidis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"prope Fazenda da Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Widgren, JF","herb. Holms.n.",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia lectum",NA,"forma monostachya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Widgren, JF","Herb. Holms.n.",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia lectum (forma monostachya)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Widgren, JF","Herb. Holms.n.",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia lectum (forma monostachya)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","et Taubaté prov. S. Pauli",NA,NA,NA,NA,"Taubaté","-45.55","-23.02",NA,NA,NA,NA,NA,"25704","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","In humidis et paludosis prope Mugi et Taubaté prov. S. Pauli",NA,NA,NA,NA,"Taubaté","-45.55","-23.02",NA,NA,NA,NA,NA,"25704","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Sellow, F","s.n.",NA,NA,NA,NA,"?",NA,"prope Fazenda da Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","?","s.n.",NA,NA,NA,NA,"?",NA,"In humidis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-08 12:54:06-03","UFRGS","ICN","085856","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Dombrowski, LTH; Kuniyoshi, YS","4347","1972","11","23","América do Sul","Brasil","PR","BR-277, próximo Fazenda Roseira",NA,"Em campo seco - frequente",NA,NA,"São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"Pereira, AI",NA,NA,"45291","auto",NA,NA,"1987",NA,NA,NA,NA,NA
"90","2021-02-08 12:54:06-03","UFRGS","ICN","085841","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Imaguire, N","3397","1973","11","13","América do Sul","Brasil","PR","Fazenda Experimental de Agronomia",NA,"hidromórfico fitofisionomico; Abundante em campo úmido",NA,NA,"Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"Boldrini, I",NA,NA,"12577","auto",NA,NA,"1987",NA,NA,NA,NA,NA
"91","2020-05-19 11:39:10-03","FEPAGRO","BLA","1786","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","T. Rojas","6354",NA,NA,NA,NA,"Paraguai",NA,"Cabecera Aquidaban - Sierra de Amambay",NA,"Data de Coleta: 09/1933. Exsicata sem estado nem cidade definidos.","BLA001786",NA,NA,NA,NA,NA,NA,"L. R. Parodi",NA,NA,NA,NA,NA,NA,"1936","11","01",NA,NA,NA
"92","2020-05-19 11:39:10-03","FEPAGRO","BLA","1804","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","T. Rojas","4071",NA,NA,NA,NA,"Paraguai",NA,"Cerro Torin",NA,"Data de Coleta: 11/1921. Ex Horto Paraguaiense. Exsicata sem estado nem cidade definidos.","BLA001804",NA,NA,NA,NA,NA,NA,"L. R. Parodi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-18 17:09:18-03","FEPAGRO","BLA","5186","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","A. A. Araújo","126","1950","02","16",NA,"Brasil","Paraná","São Daniel",NA,NA,"BLA005186",NA,"Castro","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-18 17:09:18-03","FEPAGRO","BLA","5135","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","A. A. Araújo","38","1950","02","16",NA,"Brasil","Paraná","São Domingos",NA,"Habitat: CaranátivaPa","BLA005135",NA,"Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"A. A. Araújo",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 10:16:25-03","IBt","SP","69341","S","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Macedo, A","4579","1956","07","25",NA,"Brasil","Goiás","Rib. Grande.",NA,NA,"SP036531","SP036531","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,"Parodi, LR",NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-21 10:16:25-03","IBt","SP","9776","S","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Usteri, A","s.n.","1906","09","21",NA,"Brasil","São Paulo","Av. Paulista.",NA,NA,"SP036532","SP036532","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"Valls, JF",NA,NA,"53584","auto",NA,NA,"2001",NA,NA,NA,NA,NA
"97","2019-11-21 10:16:25-03","IBt","SP","69331","S","Plantae",NA,NA,"Poaceae","Paspalum","flaccidum","Paspalum flaccidum","Nees","Macedo, A","3866","1955","07","22",NA,"Brasil","Tocantins","Chácara.",NA,NA,"SP036533","SP036533","Natividade","-47.7233009338379","-11.7096996307373",NA,NA,"Parodi, LR",NA,NA,"59394","auto",NA,NA,NA,NA,NA,NA,NA,NA
