"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"201","2021-02-11 17:17:54-03","UFPR","UPCB","21377","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Negrelle, R.R.B.",NA,NA,NA,"Negrelle, R.R.B.","A870","1993","03","20","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha - Estrada do Pinheiro","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore de aproximadamente 4m de altura, com frutos verdes..",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA
"202","2021-02-11 17:17:54-03","UFPR","UPCB","21372","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Negrelle, R.R.B.",NA,NA,NA,"Negrelle, R.R.B.","A508","1992","11","06","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha - Estrada do Pinheiro","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore com cerca de 3,5m de altura. Com botões branco-esverdeados e flores brancas..",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA
"203","2021-02-11 17:17:54-03","UFPR","UPCB","21376","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Negrelle, R.R.B.",NA,NA,NA,"Negrelle, R.R.B.","A581","1992","11","16","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha - Estrada do Pinheiro","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore com flores brancas..",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA
"204","2021-02-11 17:17:54-03","UFPR","UPCB","35531","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Hatschbach, G.","1999","09","23","Santos, E.P.","607","1998","11","13","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"1280","1280","Arvoreta de ± 2,5 m, flores alvas. Campo rupestre, 1280 m de altitude..",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"205","2018-06-22 05:25:00-03","MO","MOBOT","2455972","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 5248","1957","10","18","Brazil","Santa Catarina",NA,"Campo Alegre. Morro do Iquererim","-49.235","-26.205",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"206","2015-08-13 05:50:00-03","MO","MOBOT","2850507","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","J. Kallunki",NA,NA,NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30412","1971","1","15","Brazil","Minas Gerais",NA,"Serra do Espinhaco. Ca. 35km E. of Belo Horizonte, near BR-31.",NA,NA,NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"207","2012-04-24 12:22:00-03","MO","MOBOT","2850559","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Edmundo Pereira",NA,NA,NA,"Apparicio P. Duarte|J.I. Falção","Duarte 73323","1950",NA,NA,"Brazil","Santa Catarina",NA,"Canavieiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","2850600","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","S. Andrews",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 45767","1982","12","13","Brazil","Paraná",NA,"Ilha do Mel (mun. Paranaguá).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","2850671","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","S. Andrews",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 21411","1969","4","23","Brazil","Paraná",NA,"Baia de Paranaguá, Piacaguera (mun. Paranaguá).",NA,NA,NA,NA,"3.00000000","5.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","2850731","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"* RAMBA","RAMBA 46814","1950",NA,NA,"Brazil","Rio Grande do Sul",NA,"Fazende de Arroio p. Oserie.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","2850870","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","G. Edwin",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 17356","1967","10","10","Brazil","Paraná",NA,"Passo do Pupo (mun. Ponta Grossa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"212","2014-08-23 05:36:00-03","MO","MOBOT","3421675","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Kew",NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22670","1969","1","26","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Gallery margin. Cerrado in narrow valley, ca. 17 km NE of Diamantina, road to Mendanha.",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-06-22 14:16:17-03","UNESP-IBILCE","SJRP","16032","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","S. Andrews",NA,NA,NA,"O.S.Ribas",NA,NA,NA,NA,"Brasil","Paraná","Matinhos","matinhos, arredores","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Restinga arbórea, at. 3-5 m;",NA,NA,"Tracheophyta","Aquifoliales","América do Sul",NA,NA,"15275","auto","Magnoliopsida",NA,NA,NA
"214","2019-03-29 10:41:14-03","UFSM","HDCF","7227","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Figueira, M.",NA,NA,NA,"Rigon, L. G. C.",NA,"2015","04","16","Brasil","Rio Grande do Sul","Osório",NA,"-50.24","-30.0336","-50.24","-30.0336",NA,NA,"IFN-RS-498-2-10-1RN. Espécie rara para o estado",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-08-31 08:52:43-03","INPA","INPA","201027","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Andrews, S","1997",NA,NA,"Ribas, OS","808","1995","03","25","Brasil","Paraná",NA,"Matinhos, arredores.",NA,NA,NA,NA,"3","3",NA,"INPA0201027","INPA0201027 INPA0201027_e","Dicotyledon Asterids","Aquifoliales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","37351",NA,"Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reiss.","O.T.Aguiar/ 26-03-2002","2002","03","26","F.T.Rocha","114","2002","01","04","Brasil","São Paulo","Governador Celso Ramos","Hotel Água de Palmas, Arboreto.",NA,NA,NA,NA,NA,NA,"Arvoreta 2m altura, frutos verdes.","MBML037351","MBML037351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-07-10 09:43:27-03","MBML","MBML-HERBARIO","44869",NA,"Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reiss.","F. Gonzatti/2012",NA,NA,NA,"F. Gonzatti","412","2012","03","10","Brasil","Rio Grande do Sul","Cidreira","Próximo a Lagoa Tapera","-50.2056007385254","-30.1811008453369",NA,NA,"10","10","Banhado","MBML044869",NA,NA,NA,NA,NA,NA,"19547","auto",NA,NA,NA,NA
"218","2021-01-09 21:48:19-03","UNICENTRO","HUCO","1278","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo jr.; M.","2000",NA,NA,"Garcia, R.J.F.; et al.; et al.","960","1996","12","19","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha para o rio Embu- Guaçu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvoreta, 4 metros, DAP 2 cm, flores brancas; DESC: Arvoreta, 4 metros, DAP 2 cm, flores brancas","HUCO001278",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"219","2020-06-15 15:28:33-03","UNESP-RC","HRCB","41298","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Castro, E.R.","2005","02","23","Castro, E.R.","168","2004","07","01","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore com ca. De 8 metros. Fruto maduro de cor preta.",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"220","2020-06-15 15:28:33-03","UNESP-RC","HRCB","39770","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Castro, E.R.","2003","09","12","Castro, R.","22","2001","03","20","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore, ca. 6m, frutos maduros pequenos de cor preta.",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"221","2020-06-15 15:28:33-03","UNESP-RC","HRCB","36677","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M.","2002","05",NA,"Carrasco, P.G.","106","2001","01","31","Brasil","São Paulo","Ilha Comprida",NA,"-47.5400009155273","-24.7399997711182",NA,NA,NA,NA,"Árvore, flores brancas, frutos negros. <ll>dwc_commonname:</ll> caúna-de-folha-miúda",NA,NA,NA,NA,NA,NA,NA,"49747","auto",NA,NA,NA,NA
"222","2020-06-15 15:28:33-03","UNESP-RC","HRCB","36678","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M.","2002","05",NA,"Carrasco, P.G.","14","1999","07","25","Brasil","São Paulo","Ilha Comprida",NA,"-47.5400009155273","-24.7399997711182",NA,NA,NA,NA,"Árvore, flores brancas, frutos negros. <ll>dwc_commonname:</ll> cauna branca",NA,NA,NA,NA,NA,NA,NA,"49747","auto",NA,NA,NA,NA
"223","2020-06-17 15:23:54-03","UNESP-RC","HRCB","11861","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek ","Cristina Pontes Bonfiglioli & Gisele Moura",NA,NA,NA,"Romero, R.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"224","2020-06-15 15:28:33-03","UNESP-RC","HRCB","66771","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr., M. & Grillo, R. M. M.",NA,NA,NA,"Grillo, R. M. M.",NA,NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA
"225","2020-06-15 15:28:33-03","UNESP-RC","HRCB","66770","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr., M. & Grillo, R. M. M.",NA,NA,NA,"Grillo, R. M. M.",NA,NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA
"226","2020-06-15 15:28:33-03","UNESP-RC","HRCB","66769","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr., M. & Grillo, R. M. M.",NA,NA,NA,"Grillo, R. M. M.",NA,NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA
"227","2020-06-15 15:28:33-03","UNESP-RC","HRCB","66768","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr., M. & Grillo, R. M. M.",NA,NA,NA,"Grillo, R. M. M.",NA,NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA
"228","2020-06-17 15:23:54-03","UNESP-RC","HRCB","11212","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek ","Cristina Pontes Bonfiglioli & Gisele Moura",NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"229","2020-06-17 15:23:54-03","UNESP-RC","HRCB","13247","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek ","J. R. Pirani",NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"230","2020-06-17 15:23:54-03","UNESP-RC","HRCB","8433","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek ","Cristina Pontes Bonfiglioli & Gisele Moura",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"231","2020-06-17 15:23:54-03","UNESP-RC","HRCB","9828","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek ","Cristina Pontes Bonfiglioli & Gisele Moura",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"232","2020-06-17 15:23:54-03","UNESP-RC","HRCB","9833","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek ","J. E. L. S. Ribeiro",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"233","2019-05-23 11:07:37-03","UFLA","ESAL","23939","S","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Massensini, Jr A","2016","07","12","Mansanares, ME; Campos, CF; Andrade, E; Rei","2582","2012","01","24","Brasil","Minas Gerais","Itumirim","Morro da Janela, Ponto 13","-44.883889","-21.346667","-44.883889","-21.346667",NA,NA,"Projeto CSBC; Crescendo em fenda de rocha. Arbusto. Frutos imaturos verdes. Campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-06-25 16:06:03-03","FUVATES","HVAT","4326","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Valduga; Gonzatti","2012","03","01","F. Gonzatti","365","2012","01","11","Brasil","Rio Grande do Sul","Palmares do Sul",NA,"-50.475","-30.256944","-50º28'30''W","-30º15'25''S",NA,NA,"Doação do Herbário HUCS, registro HUCS 38229; Arvoreta; Em banhado","HVAT00004326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-06-25 16:06:03-03","FUVATES","HVAT","4519","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","F. Gonzatti","2012","03","01","F. Gonzatti","412","2012","03","10","Brasil","Rio Grande do Sul","Cidreira","Próximo a Lagoa Tapera.","-50.226389","-30.053333","-50º13'35''W","-30º3'12''S",NA,NA,"Doação do Herbário HUCS, registro HUCS 38314; Banhado","HVAT00004519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-09-12 05:00:02-03","US","US","2123116","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"R. Reitz & R. M. Klein","330","1953","3","12","Brazil","Palhoça",NA,"Campo Massiambú.",NA,NA,NA,NA,"5",NA,NA,"US01866649","US01866649_01 US01866649_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US","2123163","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"R. Reitz & R. M. Klein","605","1953","5","14","Brazil","Palhoça",NA,"Campo Massiambú",NA,NA,NA,NA,"3",NA,NA,"US01866648","US01866648_01 US01866648_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","2142677","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"R. Reitz","4947","1952","12","19","Brazil","Palhoça",NA,"Campo do Massiambú.",NA,NA,NA,NA,"5",NA,NA,"US01866652","US01866652_01 US01866652_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","2123296","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"R. Reitz","4809","1952","12","18","Brazil","Palhoça",NA,"Campo Massiambú",NA,NA,NA,NA,"5",NA,NA,"US01866653","US01866653_01 US01866653_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","2142569","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1397","1953","11","4","Brazil","Palhoça",NA,"Campo do Massiambú",NA,NA,NA,NA,"3",NA,NA,"US01866647","US01866647_01 US01866647_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"241","2020-09-12 05:00:02-03","US","US","3381481","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"J. Cordeiro","1486","1998","12","18","Brazil","Pontal do Paraná",NA,"Balneário Shangri-lá.",NA,NA,NA,NA,NA,NA,NA,"US01866641","US01866641_01 US01866641_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"242","2020-09-12 05:00:02-03","US","US","2340925","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"R. Reitz & D. Klein","9346","1959","11","13","Brazil","Itajaí",NA,"Cordeiros",NA,NA,NA,NA,"5",NA,NA,"US01866645","US01866645_01 US01866645_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"243","2020-09-12 05:00:02-03","US","US","2564018","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"G. Hatschbach","13118","1965","11","11","Brazil","Morretes",NA,"Cabeceiras do Rio Arraial",NA,NA,NA,NA,NA,NA,NA,"US01866644","US01866644_01 US01866644_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"244","2020-09-12 05:00:02-03","US","US","3077566","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"G. Hatschbach","45767","1982","12","3","Brazil","Paranaguá",NA,"Ilha do Mel",NA,NA,NA,NA,NA,NA,NA,"US01866642","US01866642_01 US01866642_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"245","2020-09-12 05:00:02-03","US","US","2142686","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"R. Reitz","5623","1953","2","5","Brazil","Palhoça",NA,"Campo Massiambú",NA,NA,NA,NA,"5",NA,NA,"US01866650","US01866650_01 US01866650_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"246","2020-09-12 05:00:02-03","US","US","2743433","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"R. Reitz & D. Klein","5248","1957","10","18","Brazil","Campo Alegre",NA,"Morro do Iquererim.",NA,NA,NA,NA,"1400",NA,NA,"US01866646","US01866646_01 US01866646_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"247","2020-09-12 05:00:02-03","US","US","2123390","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"R. Reitz","5601","1953","2","5","Brazil","Palhoça",NA,"Campo Massiambú",NA,NA,NA,NA,"5",NA,NA,"US01866651","US01866651_01 US01866651_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"248","2020-09-12 05:00:02-03","US","US","15783","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"L. Riedel","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01866658","US01866658_01 US01866658_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"249","2020-09-12 05:00:02-03","US","US","1997454","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"B. Rambo","46999","1950","5","1","Brazil",NA,NA,"P. Osorio",NA,NA,NA,NA,NA,NA,NA,"US01866656","US01866656_01 US01866656_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US","2821234","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","30412","1971","1","15","Brazil",NA,NA,"35 km E of Belo Horizonte, near BR-31.",NA,NA,NA,NA,"1850",NA,NA,"US01866643","US01866643_01 US01866643_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US","2102213","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"B. Rambo","51808","1952","1","10","Brazil","Osório",NA,"Morro Grande p. Osorio",NA,NA,NA,NA,NA,NA,NA,"US01866654","US01866654_01 US01866654_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US","1997431","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"B. Rambe","46814","1950","4","14","Brazil",NA,NA,"Fazenda do Arreio p. Ososrio",NA,NA,NA,NA,NA,NA,NA,"US01866657","US01866657_01 US01866657_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"253","2020-09-12 05:00:02-03","US","US","2048022","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"G. Hatschbach","2102","1951","1","27","Brazil","Paranaguá",NA,"Matinhos.",NA,NA,NA,NA,NA,NA,NA,"US01866655","US01866655_01 US01866655_02",NA,"Celastrales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"254","2020-09-02 16:20:17-03","Cenargen","CEN","107962","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","B. Crespi & V. C. Souza","2006","02",NA,"Natália Macedo Ivanauskas","1553","1996","06","22","Brasil","SP","PARIQUERA-ACU","Parque Estadual de Pariquera-Açu, Mata do Encantado. Floresta de Turfeira.",NA,NA,NA,NA,NA,NA,"Doação - Universidade de São Paulo - Herbário ESA.","CEN00107962","CEN00107962",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA
"255","2019-12-09 17:29:19-03","UFPR","EFC","13477","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Völtz, R.R.","2014","10","12","Völtz, R.R.; et al.","438","2014","10","12","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.3054","-25.5566","-48.3054","-25.5566","10","10","Árvore 5m alt. em borda de restinga arbórea secundária; botão floral alvo. __COMMOM_NAME__: Caúna","EFC013477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
