"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","imagecode","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","order","individualCount","fieldNumber","relatedCatalogItem"
"48","2020-10-14 10:04:04-03","FURB","FURB","23670","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","1778","2010","03","30",NA,"Brasil",NA,NA,NA,"FURB02761",NA,"Barb.Rodr.","Santa Catarina","Biguaçu",NA,"-48.78","-27.36",NA,"FURB02761_1 FURB02761_2",NA,"Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"-48.7800000","-27.3600000","440","440",NA,NA,NA,NA,NA
"49","2020-10-14 10:04:04-03","FURB","FURB","23750","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Stival-Santos, A.; Legal, E. & Silveira, S.","2290","2010","03","30",NA,"Brasil",NA,NA,"Florística IFFSC 467 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor verde","FURB35072",NA,"Barb.Rodr.","Santa Catarina","Botuverá","Reserva Biológica Canela Preta.","-49.14","-27.27",NA,"FURB35072_1 FURB35072_2",NA,"Pessoa, E","2013","10","08","-49.1400000","-27.2700000","639","639",NA,NA,NA,NA,NA
"50","2020-10-14 10:04:04-03","FURB","FURB","23789","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Korte, A.; Kniess, A.","2408","2010","03","30",NA,"Brasil",NA,NA,"Florística IFFSC 690 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: epífita; flor esverdeada","FURB35075",NA,"Barb.Rodr.","Santa Catarina","Rodeio","São Pedro.","-49.4113889","-26.9102778",NA,"FURB35075_1 FURB35075_2",NA,"Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"-49.4113889","-26.9102778","611","611",NA,NA,NA,NA,NA
"51","2020-10-14 10:04:04-03","FURB","FURB","23868","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Stival-Santos, A.; Legal, E. & Silveira, S.","2431","2010","04","06",NA,"Brasil",NA,NA,"Florística IFFSC 349 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor verde","FURB35074",NA,"Barb.Rodr.","Santa Catarina","Angelina","Linha do Chaves.","-48.96","-27.54",NA,"FURB35074_1 FURB35074_2",NA,"Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"-48.9600000","-27.5400000","718","718",NA,NA,NA,NA,NA
"52","2020-10-14 10:04:04-03","FURB","FURB","25883","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2591","2010","04","24",NA,"Brasil",NA,NA,"Florística IFFSC 347 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: flor verde","FURB35073",NA,"Barb.Rodr.","Santa Catarina","Angelina","Barra Clara.","-49.14","-27.54",NA,"FURB35073_1 FURB35073_2",NA,"Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"-49.1400000","-27.5400000","630","630",NA,NA,NA,NA,NA
"53","2020-10-14 10:04:04-03","FURB","FURB","25917","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","1976","2010","05","06",NA,"Brasil",NA,NA,"Epífita IFFSC e1048b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de tronco caído; flor verde clara","FURB35076",NA,"Barb.Rodr.","Santa Catarina","Joinville","Serra Dona Francisca.","-49.0477777","-26.1925",NA,"FURB35076 FURB35076_2",NA,"Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"-49.0477777","-26.1925000","576","576",NA,NA,NA,NA,NA
"54","2020-10-14 10:04:04-03","FURB","FURB","27386","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2494","2010","05","29",NA,"Brasil",NA,NA,"Epífita IFFSC e1025b (Acima de 4m) - sobre forófito 2 Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita; flor verde clara","FURB35079",NA,"Barb.Rodr.","Santa Catarina","Joinville","Rio Manso.","-49.14","-26.28",NA,"FURB35079",NA,"Pessoa, E","2013","10","08","-49.1400000","-26.2800000","770","770",NA,NA,NA,NA,NA
"55","2020-10-14 10:04:04-03","FURB","FURB","27415","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4802","2010","05","30",NA,"Brasil",NA,NA,"Florística IFFSC 196 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor verde","FURB35082",NA,"Barb.Rodr.","Santa Catarina","São Bonifácio","Rio Sete.","-49.0488889","-27.9891666",NA,"FURB35082",NA,"Pessoa, E","2013","10","08","-49.0488889","-27.9891666","821","821",NA,NA,NA,NA,NA
"56","2020-10-14 10:04:04-03","FURB","FURB","30706","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Verdi, M.; Caglioni, E. & Martins, E.M.","5274","2010","08","10",NA,"Brasil",NA,NA,NA,"FURB35081",NA,"Barb.Rodr.","Santa Catarina","Apiúna","Anta Gorda.","-49.4122222","-27.1788889",NA,"FURB35081",NA,"Pessoa, E","2013","10","08","-49.4122222","-27.1788889","783","783",NA,NA,NA,NA,NA
"57","2020-10-14 10:04:04-03","FURB","FURB","31086","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2698","2010","06","09",NA,"Brasil",NA,NA,"Epífita IFFSC e573b (Acima de 4m) - sobre forófito 6b Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto verde;","FURB35085",NA,"Barb.Rodr.","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09",NA,"FURB35085",NA,"Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"-49.5900000","-27.0900000","787","787",NA,NA,NA,NA,NA
"58","2020-10-14 10:04:04-03","FURB","FURB","31227","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Korte, A.; Kniess, A.","3506","2010","05","27",NA,"Brasil",NA,NA,"Florística IFFSC 578 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor verde","FURB35077",NA,"Barb.Rodr.","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Área Virgem.","-49.14","-27.09",NA,"FURB35077",NA,"Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"-49.1400000","-27.0900000","803","803",NA,NA,NA,NA,NA
"59","2020-10-14 10:04:04-03","FURB","FURB","31340","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","1237","2010","01","26",NA,"Brasil",NA,NA,"Epífita IFFSC e801a (Acima de 4m), coletada para cultivo quando floresceu em 27-03/2010. forófito 7. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor verde clara","FURB35070",NA,"Barb.Rodr.","Santa Catarina","Doutor Pedrinho","Forcação.","-49.5852777","-26.7275",NA,"FURB35070",NA,"Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"-49.5852777","-26.7275000","785","785",NA,NA,NA,NA,NA
"60","2020-10-14 10:04:04-03","FURB","FURB","35804","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Cadorin, T.J.; Oliveira, C.P.L.","3207","2011","04","30",NA,"Brasil",NA,NA,NA,"FURB35083",NA,"Barb.Rodr.","Santa Catarina","Jaraguá do Sul",NA,"-49.1522222","-26.3141667",NA,"FURB35083",NA,"Pessoa, E","2013","10","08","-49.1522222","-26.3141667","413","413",NA,NA,NA,NA,NA
"61","2019-11-08 08:54:21-03","FURB","FURB","44061","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Caetano, J.O.; Schlemper, C.R.","67","2013","11","08",NA,"Brasil",NA,NA,NA,"FURB35071",NA,"Barb.Rodr.","Santa Catarina","Benedito Novo","Fazenda Campo do Zinco.","-49.4744445","-26.8961111",NA,"FURB35071",NA,"Caetano, JO","2013","11",NA,"-49.4744445","-26.8961111","797","797",NA,NA,NA,NA,NA
"62","2019-08-16 08:40:23-03","UTFPR","HCF","22312","S","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","A. Korte","2408","2010","03","30",NA,"Brasil",NA,NA,"epífita; flor esverdeada. Floresta Ombrófila Densa; Estágio Médio.",NA,NA,"Barb.Rodr.","SC","Rodeio","São Pedro","-49.411389","-26.910278",NA,NA,NA,"W.S. Mancinelli, M.E.Engels & E.C. Smidt","2012","04",NA,"49°24'41 W","26°54'37 S","611","611",NA,NA,NA,NA,NA
"63","2020-12-21 16:38:26-03","MBM","MBM","48959","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Hatschbach, G.","3144","1952","02","23","Southern America","Brazil",NA,NA,NA,"MBM048959",NA,"Barb. Rodr.","Paraná","Piraquara","Taquary","-49.0633010864258","-25.4416999816895","12577","MBM048959","auto","Pabst, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:38:26-03","MBM","MBM","402519","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Brotto, M.L.; Marinero, F.; Marinero, F.","2265","2016","03","14","Southern America","Brazil",NA,NA,"Erva epífita a 1m do chão; flores verde claro.; Floresta Ombrófila Densa Altomontana.","MBM402519",NA,"Barb. Rodr.","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.688611","-24.854722",NA,"MBM402519",NA,"Engels, M.E.","2019","04","12","-48.688611","-24.854722","1100","1100",NA,NA,NA,NA,NA
"65","2020-12-21 16:38:26-03","MBM","MBM","409102","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Barboza, E.; Silva, J.M.; Brotto, M.L.; Silva, J.M.; Brotto, M.L.","4582","2017","04","19","Southern America","Brazil",NA,NA,"Erva epífita; flores beges.; Floresta Ombrófila Densa Montana.","MBM409102",NA,"Barb. Rodr.","Paraná","Adrianópolis","Parque Estadual das Lauráceas, morro","-48.704444","-24.85",NA,"MBM409102",NA,"Barboza, E.","2017","05","25","-48.704444","-24.85","1000","1000",NA,NA,NA,NA,NA
"66","2020-12-21 16:38:26-03","MBM","MBM","413794","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Brotto, M.L.","2573","2018","01","20","Southern America","Brazil",NA,NA,"Erva epífita com 60 cm de comprimento; flor completamente verde clara.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM413794",NA,"Barb. Rodr.","Paraná","Piraquara","Recreio da Serra","-49.015556","-25.4475",NA,NA,NA,"Engels, M.E.","2018","08","06","-49.015556","-25.4475","990","990",NA,NA,NA,NA,NA
"67","2020-12-21 16:38:26-03","MBM","MBM","425047","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Brotto, M.L.","3649","2019","05","27","Southern America","Brazil",NA,NA,"Erva epífita; flor verde-claro levemente amarronzada.; Floresta Ombrófila Densa Montana.","MBM425047",NA,"Barb. Rodr.","Paraná","Morretes","Oleoduto","-48.917778","-25.587222",NA,NA,NA,"Prado, N.O.","2019","10","05","-48.917778","-25.587222","860","860",NA,NA,NA,NA,NA
"68","2020-12-21 16:38:26-03","MBM","MBM","395206","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Engels, M.E.; Ferneda Rocha, L.C.; Bolson, M.; Ferneda Rocha, L.C.; Bolson, M.","1028","2013","06","29","Southern America","Brazil",NA,NA,"Epífita. Caule e folhas verdes. Flores verde claras.","MBM395206",NA,"Barb. Rodr.","Paraná","Guaratuba","Morro dos Perdidos, Trilha da cachoeira","-48.5746994018555","-25.8827991485596","41937","MBM395206","auto","Engels, M.E.","2019","04","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:44:30-03","UFMG","BHCB","94831","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Mota, RC da","2965","2005","11","05","Southern America","Brasil",NA,NA,"próximo do Campo de Fora; erva epífita; flores verdes com região entorno da antera vinácea; Planta coletada em mata de galeria","BHCB001364","Monocotyledon","Barb.Rodr.","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555","11966","BHCB001364","auto",NA,NA,NA,NA,NA,NA,"1500","1500",NA,NA,NA,NA,NA
"70","2021-02-11 17:20:55-03","UFPR","UPCB","92441","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cf. proligerum","Epidendrum cf. proligerum","Santos, T.F. | Imig, D. | M.M.-Reis","306","2017","08","04",NA,"Brasil",NA,NA,"Flores amarelo-esverdeadas.","UPCB0037332",NA,"Barb. Rodr.","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895","12577","UPCB0037332","auto","Santos, T.F.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-11 17:20:56-03","UFPR","UPCB","71008","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Fraga, C.N. et al.","1859","2008","02","15",NA,"Brasil",NA,NA,"Epífita. Caule com crescimento lateral. Flores de sépalas e pétalas verde-acastanhadas, labelo verde, coluna acastanhada. Material prensado em alcool..",NA,NA,"Barb.Rodr.","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau Oco. Floresta Ombrófila Densa Montana.","-40.519444","-20.291389",NA,NA,NA,"Fraga, C.N.","2010","04","16","-40.519444","-20.291389","600","600",NA,NA,NA,NA,NA
"72","2021-02-11 17:20:56-03","UFPR","UPCB","55084","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Kersten, R.","880","2004","06","15",NA,"Brasil",NA,NA,"Epífita comum, ecótono floresta ombrófila mista/densa..",NA,NA,"Barb.Rodr.","Paraná","Piraquara","Haras Santo Antonio","-49.0633010864258","-25.4416999816895","12577",NA,"auto","Kersten, R.","2004","06","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-11 17:20:56-03","UFPR","UPCB","70070","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Mancinelli, W.S.","1250","2010","07","09",NA,"Brasil",NA,NA,"Epífita, flores verdes, ocorrente em Floresta Ombrófila Densa Montana..",NA,NA,"Barb.Rodr.","Santa Catarina","Garuva","Pico Garuva","-48.8549995422363","-26.0266990661621","22441",NA,"auto","Mancinelli, W.S.","2010","07","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","12341",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","L. Kollmann; et al","2759","2000","03","30",NA,"Brasil",NA,NA,"Mata de encosta. Epifita a 2m na sombra. Sepalos e petalos verdes castanhos. Labelo verde.","MBML012341",NA,"Barb.Rodr.","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"L. Kollmann//30-03-2000",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"75","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","12571",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","V. Demuner; et al","1024","2000","05","11",NA,"Brasil",NA,NA,"Rupícola, botões florais e flores totalmente verde claro. Ambiente meio sombreado.","MBML012571",NA,"Barb.Rodr.","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"L. Kollmann/01-11-2001",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"76","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","12623",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","L. Kollmann; et al","2928","2000","05","11",NA,"Brasil",NA,NA,"Epífita na semi sombra. Sépalas e pétalas verdes. Labelo verde acastanhado.","MBML012623",NA,"Barb.Rodr.","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"L. Kollmann/Jun.-2000",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"77","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","12637",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","L. Kollmann; et al","2932","2000","05","11",NA,"Brasil",NA,NA,"Epífita a 2m na sombra. Frutos verdes.","MBML012637",NA,"Barb.Rodr.","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"L. Kollmann/26-03-2004",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"78","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","13665",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","A. P. Fontana; et al","38","2000","10","07",NA,"Brasil",NA,NA,"Folhas verdes, frutos verdes, brácteas verdes claras. Epífita.","MBML013665",NA,"Barb.Rodr.","Espírito Santo","Santa Leopoldina","Cachoeira Véu de Noiva","-40.532222","-20.0475",NA,NA,NA,"A. P. Fontana/31-10-2000",NA,NA,NA,"40W31'56","20S2'51",NA,NA,NA,NA,NA,NA,NA
"79","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","14267",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","L. Kollmann; et al","3690","2001","05","22",NA,"Brasil",NA,NA,"Epífita na sombra. Flores verdes.","MBML014267",NA,"Barb.Rodr.","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"R. Vervloet/12-09-2002",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"80","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","16988",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","R.R. Vervloet; et al","310","2002","05","28",NA,"Brasil",NA,NA,"Epífita, a 1m do solo, flores verdes, baixada.","MBML016988",NA,"Barb.Rodr.","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"R. Vervloet/2002",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"81","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","17019",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","R.R. Vervloet; et al","285","2002","05","24",NA,"Brasil",NA,NA,"Epífita, a 2,5m do solo, vegetação com muita taquara seca, dossel aproximado 15m, meio de encosta flores de cor verde.","MBML017019",NA,"Barb.Rodr.","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"R. Vervloet/2002",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"82","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","19636",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","R.R. Vervloet; et al","1817","2003","02","13",NA,"Brasil",NA,NA,"Epífita, em árvore caída, flores de cor verde oliva, meia encosta, dossel de 12m.","MBML019636",NA,"Barb.Rodr.","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"L. Kollmann/26-03-2004",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"83","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","19873",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","A. P. Fontana; et al","488","2003","02","08",NA,"Brasil",NA,NA,"Epífita, flores verdes amareladas.","MBML019873",NA,"Barb.Rodr.","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167",NA,NA,NA,"A. P. Fontana. 24-03-2004",NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA,NA,NA
"84","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","20762",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","R.R. Vervloet; et al","2353","2003","05","06",NA,"Brasil",NA,NA,"Epífita, a 2m do solo, flores passadas, de cor marrom. Topo de morro, dossel 8m.","MBML020762",NA,"Barb.Rodr.","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"L. Kollmann/26-03-2004",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"85","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","20787",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","R.R. Vervloet; et al","2460","2003","05","21",NA,"Brasil",NA,NA,"Epífita, a 3m de altura, flor de cor branca. Baixada, dossel 15m.","MBML020787",NA,"Barb. Rodr.","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"L.Kollmann/26-02-2013",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"86","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","21212",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","R.R. Vervloet; et al","2517","2003","05","29",NA,"Brasil",NA,NA,"Epífita, a 3m de altura, flores de cor verde oliva, frutos jovens de cor verde. Baixada, dossel 18m.","MBML021212",NA,"Barb.Rodr.","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"L. Kollmann/26-03-2004",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"87","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","21506",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","M. V. S. Berger; et al","122","2003","09","14",NA,"Brasil",NA,NA,"Epífita, sombra, com fruto verde. Trilha principal, mata de topo lado direito, início.","MBML021506",NA,"Barb.Rodr.","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944",NA,NA,NA,"M.V.S. Berger/14-10-2003",NA,NA,NA,"40W55'27","20S10'37",NA,NA,NA,NA,NA,NA,NA
"88","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","21571",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","R.R. Vervloet; et al","2560","2003","10","16",NA,"Brasil",NA,NA,"Epífita, flutos de cor vinho, folha parte axial verde, abaxial vinho. Meia encosta, dossel 10m.","MBML021571",NA,"Barb. Rodr.","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"L.Kollmann/26-02-2013",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"89","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","23655",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","A. P. Fontana; et al","895","2004","08","01",NA,"Brasil",NA,NA,"Epífita, umbrófila, flores verdes amarronsadas, ligeiramente rosadas, antera amarela. Vide álcool.","MBML023655",NA,"Barb.Rodr.","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944",NA,NA,NA,"L.Kollmann/26-02-2013",NA,NA,NA,"40W46'31","19S47'49",NA,NA,NA,NA,NA,NA,NA
"90","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","24386",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","A. P. Fontana; et al","1186","2005","03","22",NA,"Brasil",NA,NA,"Epífita, flores verdes amarronsadas.","MBML024386",NA,"Barb.Rodr.","Espírito Santo","Santa Teresa","Penha, Propriedade do Tabajará","-40.5625","-19.951667",NA,NA,NA,"L.Kollmann & Fraga/26-02-2013",NA,NA,NA,"40W33'45","19S57'6",NA,NA,NA,NA,NA,NA,NA
"91","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","33754",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","C. N. de Fraga; et al","1859","2008","02","15",NA,"Brasil",NA,NA,"Epifita. Caule com crescimento lateral. Flores de sépalas e pétalas verde-acastanhadas. Labelo verde, coluna acastanhada. Material prensado em álcool.","MBML033754",NA,"Barb.Rodr.","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.519444","-20.291389",NA,NA,NA,"L. Kollmann/11-11-2008",NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA,NA,NA
"92","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","5621",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","M. F. dos Santos; D.Loss",NA,"1988","08","08",NA,"Brasil",NA,NA,"Flor verde, herb. Em 01/06/1989. cultivada.","MBML005621",NA,"Barb.Rodr.","Espírito Santo","Santa Teresa","Penha","-40.552778","-19.953333",NA,NA,NA,"L. Kollmann/01-06-1989",NA,NA,NA,"40W33'10","19S57'12",NA,NA,NA,NA,NA,NA,NA
"93","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","9906",NA,"Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","W. P. Lopes; E. Bausen & W. Pizziolo","623","1999","05","05",NA,"Brasil",NA,NA,"Epífita. Flor verdolenga.","MBML009906",NA,"Barb.Rodr.","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"R. Vervloet/11-10-2002",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
