"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"152","2019-02-22 11:46:04-03","IPA","IPA","54282","S","Plantae","Leguminosae-Mim.","Senegalia","riparia","Senegalia riparia",NA,"Rita Pereira; et al.; et al.","752","1992","06","11","Southern America","Brasil",NA,NA,"Arbusto samentoso muito agressivo. Glomérulos amrelados. Fruto marrom.","IPA0054282","Pernambuco","Parnamirim","Fazenda Quixaba, nas imediações do rio Quixaba. Solo arenoso.","-39.5783004760742","-8.09055995941162",NA,NA,NA,NA,"Plantae",NA,"(Kunth) Britton","Barros, M.",NA,NA,"2010","08","23","69919","auto",NA,NA,NA,NA,NA
"153","2019-02-22 11:46:04-03","IPA","IPA","69407","S","Plantae","Leguminosae-Mim.","Senegalia","riparia","Senegalia riparia",NA,"Nunes, E.","69407",NA,NA,NA,"Southern America","Brasil",NA,NA,"Arbusto.","IPA0069407","Ceará","Iguatu","Saída de Iguatu para Jucas.","-39.2985992431641","-6.35943984985352",NA,NA,NA,NA,"Plantae",NA,"(Kunth) Britton","Barros, M.",NA,NA,"2010","08","23","29001","auto",NA,NA,NA,NA,NA
"154","2019-02-22 11:46:04-03","IPA","IPA","69389","S","Plantae","Leguminosae-Mim.","Senegalia","riparia","Senegalia riparia",NA,"Araújo, F.S.","69389","1991","05","16","Southern America","Brasil",NA,NA,"Arbusto.","IPA0069389","Ceará","Novo Oriente","Serra da Ibiapaba, Baixa Fria,","-40.7742004394531","-5.53444004058838",NA,NA,NA,NA,"Plantae",NA,"(Kunth) Britton","Barros, M.",NA,NA,"2010","08","23","28544","auto",NA,NA,NA,NA,NA
"155","2019-02-22 11:46:04-03","IPA","IPA","90994","S","Plantae","Leguminosae-Mim.","Senegalia","riparia","Senegalia riparia",NA,"Torres, W.; J. Silva; J. Campos; T. Silva; J. Silva; J. Campos; T. Silva","205","2015","08","16","Southern America","Brasil",NA,NA,"Uso medicinal. Árvore ca. 2m de altura; vagem verde.; Caatinga","IPA0090994","Pernambuco","Águas Belas","Território Indígena Fulni-ô, aldeia principal","-37.1231002807617","-9.11139011383057",NA,NA,NA,NA,"Plantae",NA,"(Kunth) Britton","Bocage, A.",NA,NA,"2016","04",NA,"36545","auto",NA,NA,NA,NA,NA
"156","2019-02-22 11:46:04-03","IPA","IPA","56017","S","Plantae","Leguminosae-Mim.","Senegalia","riparia","Senegalia riparia",NA,"Ferraz, E.B.; Ferreira, C.; Ferreira, C.","41","1995","07","25","Southern America","Brasil",NA,NA,"Arbusto+ 2m. Freqüência relativa média. Frutos verdes.","IPA0056017","Pernambuco","Exu","Subida da Serra.","-39.7242012023926","-7.51194000244141",NA,NA,NA,NA,"Plantae",NA,"(Kunth) Britton","Barros, M.",NA,NA,"2010","08","23","29194","auto",NA,NA,NA,NA,NA
"157","2019-02-22 11:46:04-03","IPA","IPA","54671","S","Plantae","Leguminosae-Mim.","Senegalia","riparia","Senegalia riparia",NA,"Alencar, M.E.","SVPI-211","1994","04","23","Southern America","Brasil",NA,NA,"Arbusto + 3m Frutos imaturos.","IPA0054671","Piauí","Padre Marcos","Serra Velha, Km 2 da vicinal para Alagoinha do Piaui.","-40.9043998718262","-7.35500001907349",NA,NA,"420","420","Plantae",NA,"(Kunth) Britton","Oliveira, M.A.",NA,NA,"2018","07","10","17353","auto",NA,NA,NA,NA,NA
"158","2019-08-27 13:29:45-03","IAP","PACA-AGP","66559","PreservedSpecimen","Plantae","Mimosaceae","Acacia","recurva","Acacia recurva",NA,"C. Quarin","242","1972","01","06",NA,"Argentina",NA,NA,"Flores blancas, amarillentas, 3m de altura. N.V. yuquerí, cercanías de arroyo. Fenofase: flor Hábito: arbusto","PACA066559",NA,NA,"Prov. Misiones - Eldorado - Escuela Agrotécnica",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","Benth.","B. Burkart",NA,NA,"1972",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"159","2019-08-27 13:29:45-03","IAP","PACA-AGP","57920","PreservedSpecimen","Plantae","Mimosaceae","Acacia","recurva","Acacia recurva",NA,"J. Pivetta","1070","1953","12","21",NA,"Brasil",NA,NA,"Sem material Habitat: in silva Fenofase: flor","PACA057920","RS","Ijuí","Dr. Pestana","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"Magnoliophyta","Fagales","Benth.","Emrich-Rambo",NA,NA,"1957","05","12","36807","auto","Magnoliatae",NA,NA,NA,NA
"160","2019-08-27 13:29:42-03","IAP","PACA-AGP","49481","PreservedSpecimen","Plantae","Mimosaceae","Acacia","recurva","Acacia recurva",NA,"Rambo, B.",NA,"1951","01","01",NA,"Brasil",NA,NA,"Habitat: in silva primaeva alte scandens Fenofase: flor","PACA049481","RS","Venâncio Aires","Mato Leitão","-52.1918983459473","-29.6063995361328",NA,NA,NA,NA,"Magnoliophyta","Fagales","Benth.","Emrich-Rambo",NA,NA,"1954","08","11","37026","auto","Magnoliatae",NA,NA,NA,NA
"161","2019-08-27 13:29:45-03","IAP","PACA-AGP","96325","PreservedSpecimen","Plantae","Mimosaceae","Acacia","recurva","Acacia recurva",NA,"Zanoto, M",NA,"2005","01","06",NA,"Brasil",NA,NA,"HASU ------","PACA096325","SC","Maravilha","Mata do Seminário","-53.1725006103516","-26.760799407959",NA,NA,"550","550","Magnoliophyta","Fagales","Benth.","Zanoto, M.",NA,NA,NA,NA,NA,"12440","auto","Magnoliatae",NA,NA,NA,NA
"162","2019-08-27 13:29:45-03","IAP","PACA-AGP","53676","PreservedSpecimen","Plantae","Mimosaceae","Acacia","riparia","Acacia riparia",NA,"Rambo, B.",NA,"1953","01","17",NA,"Brasil",NA,NA,"Habitat: in silva primaeva Fenofase: flor","PACA053676","SC","Itapiranga","Ad flumen Uruguay","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"Magnoliophyta","Fagales","Kunth","Emrich-Rambo",NA,NA,"1954","08","11","18767","auto","Magnoliatae",NA,NA,NA,NA
"163","2020-12-20 21:17:46-03","UFV","VIC","46440","PreservedSpecimen","Plantae","Fabaceae","Senegalia","recurva","Senegalia recurva",NA,"Carpanezzi, A.A.; Olinisky, I.A.","238","2002","03","20",NA,"Brasil",NA,NA,"Floresta Ombrófila Mista. Frutos imaturos. Caule com espinhos.; Frutos imaturos. Caule com espinhos.; Floresta Ombrófila Mista","VIC046440","Paraná","Irati","Em beira de estrada.","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"(Benth.) Seigler & Ebinger","Carpanezzi, A.A.","VIC046440",NA,"2002","05","24","47271","auto",NA,NA,NA,NA,NA
"164","2020-12-20 21:17:46-03","UFV","VIC","46539","PreservedSpecimen","Plantae","Fabaceae","Senegalia","recurva","Senegalia recurva",NA,"Carpanezzi, A.A.; Olinisky, I.A.","238","2002","03","20",NA,"Brasil",NA,NA,"Frutos imaturos. Caule com espinhos.; Frutos imaturos. Caule com espinhos.","VIC046539","Paraná","Irati","Beira de estrada.","-50.6511001586914","-25.4671993255615",NA,NA,"820","820",NA,NA,"(Benth.) Seigler & Ebinger","Carpanezzi, A.A.","VIC046539",NA,"2002","05","24","47271","auto",NA,NA,NA,NA,NA
"165","2020-12-20 21:17:46-03","UFV","VIC","35422","PreservedSpecimen","Plantae","Fabaceae","Senegalia","recurva","Senegalia recurva",NA,"Snak, C.","60","2007","12","12",NA,"Brasil",NA,NA,"Arbusto decumbente, c.a. de 2,5 metros de altura. Caule com tricomas e acúleos. Glândula na raque, lâmina discolor, membranácea. Botão floral verde. Cálice verde-amarelado, corola alva, antera amarela.","VIC035422","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,NA,NA,"(Benth.) Seigler & Ebinger","Snak, C.","VIC035422",NA,"2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-20 21:17:46-03","UFV","VIC","052822","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Pirani, J.R.; et al.","5435","2004","04","04",NA,"Brasil",NA,NA,NA,"VIC052822","Bahia","Morro do Chapéu","Ventura, 9 km sul da rodovia Morro do Chapéu-Feira de Santana(BA 052), 100 m além do povoado,margens do rio vnetura. Mata ripária degradada a caatinga.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"(Kunth) Britton",NA,"VIC052822",NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA
"167","2020-12-20 21:17:46-03","UFV","VIC","052824","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Mello-Silva, R.; et al.","2684","2004","12","16",NA,"Brasil",NA,NA,NA,"VIC052824","Minas Gerais","Diamantina","Gruta do Salitre,estrada para extração,6 km além d, Afloramentos rochosos e carrasco com elementos de Cerrado.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"(Kunth) Britton",NA,"VIC052824",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"168","2020-12-20 21:17:46-03","UFV","VIC","35948","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Fernandes, J.M.","698","2008","03","04",NA,"Brasil",NA,NA,"Coletada em área de cerrado sensu stricto. Arbusto escandente, cálice verde-esbranquiçado, filete branco-amarelado, aromáticos.","VIC035948","Minas Gerais","Grão Mogol","Parque Estadual de Grão Mogol, Beira da estrada que da acesso à cidade.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC035948 VIC035948_1",NA,"2011","02","10","67219","auto",NA,NA,NA,NA,NA
"169","2020-12-20 21:17:46-03","UFV","VIC","20939","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Lima, L.C.P.; Andrade, M.P.","359","2005","05","19",NA,"Brasil",NA,NA,"Trepadeira. Fruto esverdeado. Coletado em área e Mata.","VIC020939","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Alcan.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","Morim, M.P.","VIC020939",NA,"2005","11",NA,"44599","auto",NA,NA,NA,NA,NA
"170","2020-12-20 21:17:46-03","UFV","VIC","20933","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Lima, L.C.P.; Araújo, M.E.F. de","259","2004","12","08",NA,"Brasil",NA,NA,"Liana armada. Botão floral esverdeado. Coletado em área e Mata.","VIC020933","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Alcan.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","Morim, M.P.","VIC020933",NA,"2005","11",NA,"44599","auto",NA,NA,NA,NA,NA
"171","2020-12-20 21:17:46-03","UFV","VIC","052821","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Arbo. M.M.; et al.","5331","1992","11","27",NA,"Brasil",NA,NA,NA,"VIC052821","Bahia","Gentio do Ouro","Alredores de Santo Inácio y hasta 9 km al N, camin, Serra de Acurua,vegetação rupícola,elementos de Cerrado e Caatinga.","-42.502799987793","-11.4288997650146",NA,NA,NA,NA,NA,NA,"(Kunth) Britton",NA,"VIC052821",NA,NA,NA,NA,"54643","auto",NA,NA,NA,NA,NA
"172","2020-12-20 21:17:46-03","UFV","VIC","46334","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Folli, D.A.","4398","2002","11","12",NA,"Brasil",NA,NA,"Mussununga. Trepadeira de porte lenhoso; botão branco; flor branca.; Trepadeira de porte lenhoso; botão branco; flor branca.; Mussununga.","VIC046334","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Baba de Boi.","-40.0722007751465","-19.3910999298096",NA,NA,"700","700",NA,NA,"(Kunth) Britton","Terra, V.","VIC046334",NA,"2014","03",NA,"48094","auto",NA,NA,NA,NA,NA
"173","2020-12-20 21:17:46-03","UFV","VIC","052826","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Pirani, J.R.; et al.","s.n.","1990","09","07",NA,"Brasil",NA,NA,NA,"VIC052826","Minas Gerais","Grão Mogol","Alto do morro Jambeiro, flanco da descida para côr","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,"(Kunth) Britton",NA,"VIC052826",NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA
"174","2020-12-20 21:17:46-03","UFV","VIC","46333","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Souza, V.C.; et al.","15422","1997","04","23",NA,"Brasil",NA,NA,"Mata ciliar. Árvore, ca. 4 m alt.; botões verdes.; Árvore, ca. 4 m alt.; botões verdes.; Mata ciliar.","VIC046333","Mato Grosso","Matupá","Agropecuária Cachimbo. Estrada Vicinal E-60., Cerca de 33 Km em linha reta de Matupá. Rio Peixotinho I.","-54","-10","-54","-10",NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC046333",NA,"2014","03",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-20 21:17:46-03","UFV","VIC","35939","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Terra, V.","487","2009","02","10",NA,"Brasil",NA,NA,"Arbusto ca. 2m. Botão floral.","VIC035939","Minas Gerais","Montezuma","Entorno do Parque Estadual Montezuma, Beira da estrada.","-42.4035","-15.176417","-42.4035","-15.176417",NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC035939",NA,"2009","02","10",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-20 21:17:46-03","UFV","VIC","35941","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Terra, V.","485","2009","02","10",NA,"Brasil",NA,NA,NA,"VIC035941","Minas Gerais","Montezuma","Entorno do Parque Estadual Montezuma, Beira da estrada. Arbusto escandente, c.a. de 3,0 metros de altura. Flores branco-amareladas. Inflorescência capituliforme.","-42.4035","-15.176417","-42.4035","-15.176417",NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC035941",NA,"2009","02","10",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-20 21:17:46-03","UFV","VIC","35942","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Terra, V.","484","2009","02","10",NA,"Brasil",NA,NA,"Arbusto ca. 2m. Fruto seco.","VIC035942","Minas Gerais","Montezuma","Entorno do Parque Estadual Montezuma, Beira da estrada.","-42.4035","-15.176417","-42.4035","-15.176417",NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC035942",NA,"2009","02","10",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-20 21:17:46-03","UFV","VIC","35943","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Terra, V.","483","2009","02","10",NA,"Brasil",NA,NA,"Estéril.","VIC035943","Minas Gerais","Montezuma","Entorno do Parque Estadual Montezuma, Beira da estrada.","-42.4035","-15.176417","-42.4035","-15.176417",NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC035943",NA,"2009","02","10",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-20 21:17:46-03","UFV","VIC","35944","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Fernandes, J.M.","998","2009","02","14",NA,"Brasil",NA,NA,"Arbusto escandente ca. 3m de altura. Flores amareladas.","VIC035944","Minas Gerais","Jaíba","BR próxima da cidade, Área de capoeira.","-43.658472","-15.363222","-43.658472","-15.363222",NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC035944",NA,"2011","02","20",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-20 21:17:46-03","UFV","VIC","35981","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Fernandes, J.M.; Dutra, V.F.","593","2008","01","20",NA,"Brasil",NA,NA,"Árvore, c.a. de 4,0 metros de altura; flores com filetes amarelos e frutos verdes.","VIC035981","Minas Gerais",NA,"Parque Estadual do Biribiri - Mendanha, Área de campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC035981",NA,"2011","09","01",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-20 21:17:46-03","UFV","VIC","37330","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Terra, V.; Coutinho, Í.A.C.; Dalvi, V.C.","521","2011","07","10",NA,"Brasil",NA,NA,"Arbusto 2,5 m alt., plena floração, com abelhas polinizando. Muito cheirosa.","VIC037330","Bahia",NA,"Beira da estrada do feijão, à esquerda","-39.762861","-12.152056","-39.762861","-12.152056",NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC037330",NA,"2011","07","10",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-20 21:17:46-03","UFV","VIC","37338","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Terra, V.; Coutinho, Í.A.C.; Dalvi, V.C.","511","2011","07","04",NA,"Brasil",NA,NA,"Arbusto ca. 3m alt., frutificando. Muita S. langsdorffii perto.","VIC037338","Bahia",NA,"Estrada de chão entre Piaiol e João Correia","-41.550278","-13.309722","-41.550278","-13.309722",NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC037338",NA,"2011","07","04",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-20 21:17:46-03","UFV","VIC","37340","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Terra, V.; Coutinho, Í.A.C.; Dalvi, V.C.","515","2011","07","05",NA,"Brasil",NA,NA,"Final de floração.","VIC037340","Bahia",NA,"Final da estrada para Catolés de cima","-41.888278","-13.285361","-41.888278","-13.285361",NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC037340",NA,"2011","07","05",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-20 21:17:46-03","UFV","VIC","37342","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Terra, V.; Coutinho, Í.A.C.; Dalvi, V.C.","513","2011","07","05",NA,"Brasil",NA,NA,"Arbusto escandente de ca. 2m.","VIC037342","Bahia",NA,"Estrada Abaíra-Catolés","-41.743056","-13.273083","-41.743056","-13.273083",NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC037342",NA,"2011","07","05",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-20 21:17:46-03","UFV","VIC","37347","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Terra, V.; Coutinho, Í.A.C.; Dalvi, V.C.","517","2011","07","06",NA,"Brasil",NA,NA,"Caatinga.","VIC037347","Bahia",NA,"Estrada Rio de Contas, Marcolino Moura, beira de estrada.",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC037347",NA,"2011","07","06",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-20 21:17:46-03","UFV","VIC","37500","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Terra, V.; Coutinho, Í.A.C.; Dalvi, V.C.","531","2012","10","19",NA,"Brasil",NA,NA,"Arbusto 1,5 m alt., em fruto.","VIC037500","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC037500",NA,"2012","10","19","101169","auto",NA,NA,NA,NA,NA
"187","2020-12-20 21:17:46-03","UFV","VIC","37508","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Terra, V.; Coutinho, Í.A.C.; Dalvi, V.C.","530","2011","10","19",NA,"Brasil",NA,NA,"Arbusto ca. 1,5 m, em botão.","VIC037508","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Beira da estrada, caminho para vila do Biribiri.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"(Kunth) Britton","Terra, V.","VIC037508",NA,"2012","10","19","101169","auto",NA,NA,NA,NA,NA
"188","2020-12-20 21:17:46-03","UFV","VIC","052806","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Cordeiro, I.; et al.","8867","1986","01","05",NA,"Brasil",NA,NA,"Arvoreta de ca de 3 m, glomerulos alvos freguente.","VIC052806","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,"(Kunth) Britton",NA,"VIC052806",NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA
"189","2020-12-20 21:17:46-03","UFV","VIC","052825","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Groppo Jr, M.; et al.","789","2001","05","19",NA,"Brasil",NA,NA,NA,"VIC052825","Minas Gerais","Grão Mogol","Saida da cidade, sentido barrocão.Afloramento roch, Beira de estrada de terra ,coleta de Cipocereus e Brasiliceurus.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,"(Kunth) Britton",NA,"VIC052825",NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA
"190","2020-12-20 21:17:46-03","UFV","VIC","052823","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Rapini, A.; Kawasaki, M.L.","745","1999","03","11",NA,"Brasil",NA,NA,NA,"VIC052823","Minas Gerais","Grão Mogol","Serraria","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,"(Kunth) Britton",NA,"VIC052823",NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA
"191","2020-12-20 21:17:46-03","UFV","VIC","20940","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Lima, L.C.P.","373","2005","06","23",NA,"Brasil",NA,NA,"Liana armada. Fruto esverdeado. Coletado em área de Mata.","VIC020940","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Alcan.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","Morim, M.P.","VIC020940",NA,"2005","11",NA,"44599","auto",NA,NA,NA,NA,NA
"192","2020-12-20 21:17:46-03","UFV","VIC","20934","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Lima, L.C.P.; Araújo, M.E.F. de","261","2004","12","08",NA,"Brasil",NA,NA,"Liana armada. Botão floral esverdeado. Coletado em área e Mata.","VIC020934","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Alcan.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","Morim, M.P.","VIC020934",NA,"2005","11",NA,"44599","auto",NA,NA,NA,NA,NA
"193","2020-12-20 21:17:46-03","UFV","VIC","20938","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Lima, L.C.P.; Silva, E.D.","332","2005","04","25",NA,"Brasil",NA,NA,"Trepadeira. Fruto verde imaturo. Tricomas ferrugíneos em ambas as faces do&nf;Coletado em área e Mata.","VIC020938","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Alcan.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","Morim, M.P.","VIC020938",NA,"2005","11",NA,"44599","auto",NA,NA,NA,NA,NA
"194","2020-12-20 21:17:46-03","UFV","VIC","20937","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Lima, L.C.P.; Silva, E.D.","311","2005","03","29",NA,"Brasil",NA,NA,"Trepadeira. Fruto verde imaturo.&nf;Coletado em área e Mata.","VIC020937","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Alcan.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","Morim, M.P.","VIC020937",NA,"2005","11",NA,"44599","auto",NA,NA,NA,NA,NA
"195","2020-12-20 21:17:46-03","UFV","VIC","20936","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Lima, L.C.P.; Ferreira, S.C. da","288","2005","01","30",NA,"Brasil",NA,NA,"Liana armada. Cálice e corola creme-esverdeados, filetes brancos, flor com aroma adocicado. Coletado em borda de Mata.","VIC020936","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Alcan.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","Morim, M.P.","VIC020936",NA,"2005","11",NA,"44599","auto",NA,NA,NA,NA,NA
"196","2020-12-20 21:17:46-03","UFV","VIC","20935","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"Lima, L.C.P.; Ferreira, S.C. da","287","2005","01","30",NA,"Brasil",NA,NA,"Liana armada. Cálice e corola creme-esverdeados, filetes brancos, flor com aroma adocicado. Coletado em borda de Mata.","VIC020935","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Alcan.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"(Kunth) Britton & Rose ex Britton & Killip","Morim, M.P.","VIC020935",NA,"2005","11",NA,"44599","auto",NA,NA,NA,NA,NA
"197","2019-11-21 14:37:07-03","UFJF","CESJ","62091","PreservedSpecimen","Plantae","Fabaceae","Senegalia","riparia","Senegalia riparia",NA,"E.R. de Souza; B.M. Mota, PLR de Mor; et al.","555","2009","12","11","América do Sul","Brasil",NA,NA,"Arbusto, 3m alt. Folhas papiráceas. Botões avermelhados, flores com corola creme-esverdeada, cálice avermelhado e filetes brancos. Material para DNA.","CESJ062091","Bahia","Mucugê","Barra da Estiva - Jussiape","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Angiosperma",NA,"(Kunth) Britton & Rose ex Britton & Killip","E.R. de Souza",NA,NA,"2009","12",NA,"52493","auto",NA,NA,NA,NA,NA
"198","2021-04-07 11:44:42-03","UFMS","CGMS","23251","PreservedSpecimen","Plantae","Fabaceae","Senegalia","recurva","Senegalia recurva",NA,"F.R. Coelho; et al.",NA,"1986","11","16",NA,"Brasil",NA,NA,"Mimosoideae. Fruto seco amarromzado. Habito: Arbóreo.","CGMS1052658","São Paulo","Flórida Paulista","Sítio Santo Antônio.","-51.1699981689453","-21.6100006103516",NA,NA,NA,NA,NA,NA,"(Benth.) Seigler & Ebinger",NA,NA,NA,"2020",NA,NA,"28617","auto",NA,NA,NA,NA,NA
