"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"91","2020-12-21 16:31:37-03","MBM","MBM","219484","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Medina, L.","Castroviejo Bolíbar, S.; et al.; et al.","7242",NA,NA,NA,"Southern America","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM219484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:31:37-03","MBM","MBM","269778","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Haynes, R.R.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","73402","2002","05","24","Southern America","Brazil","Mato Grosso do Sul","Porto Murtinho","Fazenda Nossa Senhora do Perpétuo Socorro","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"MBM269778","MBM269778",NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA
"93","2020-12-21 16:31:37-03","MBM","MBM","43624","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Haynes, Robert R","Hatschbach, G.","38376",NA,NA,NA,"Southern America","Brazil","Goiás","Aragoiânia","Aragoiânia, 20km ao Sul","-49.4514007568359","-16.9118995666504",NA,NA,NA,NA,"MBM043624","MBM043624",NA,NA,NA,NA,NA,NA,"16477","auto",NA,NA,NA,NA
"94","2020-12-21 16:31:37-03","MBM","MBM","161131","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Schinini, A.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","59029",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Aquidauana","Rod. BR-262, 5km O de Miranda","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"MBM161131","MBM161131",NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"95","2015-10-02 19:41:22-03","MNHN","RECOLNAT_MNHN_P","P00735048","PreservedSpecimen",NA,NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Haynes","Spruce, R.",NA,"1865",NA,NA,NA,"Equateur",NA,NA,"Chanduy, in litore Maris Pacifici",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00735048' target='other'> <mi>dwc_moreinfo</mi></a>","P00735048","P00735048_01",NA,NA,NA,NA,NA,NA,NA,NA,"6452",NA,NA,NA
"96","2015-09-03 19:57:49-03","MNHN","RECOLNAT_MNHN_P","P01801323","PreservedSpecimen",NA,NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"Gardner",NA,NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01801323' target='other'> <mi>dwc_moreinfo</mi></a>","P01801323","P01801323_01",NA,NA,NA,NA,NA,NA,NA,NA,"2736",NA,NA,NA
"97","2015-09-03 19:57:49-03","MNHN","RECOLNAT_MNHN_P","P01801324","PreservedSpecimen",NA,NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"Gardner",NA,NA,NA,NA,NA,"Brasil","Piauí",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01801324' target='other'> <mi>dwc_moreinfo</mi></a>","P01801324","P01801324_01",NA,NA,NA,NA,NA,NA,NA,NA,"2736",NA,NA,NA
"98","2015-10-02 19:41:22-03","MNHN","RECOLNAT_MNHN_P","P00735048","PreservedSpecimen",NA,NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Haynes","Spruce, R.",NA,"1865",NA,NA,NA,"Equateur",NA,NA,"Chanduy, in litore Maris Pacifici",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00735048' target='other'> <mi>dwc_moreinfo</mi></a>","P00735048","P00735048_01",NA,NA,NA,NA,NA,NA,NA,NA,"6452",NA,NA,NA
"99","2015-09-03 19:57:49-03","MNHN","RECOLNAT_MNHN_P","P01801323","PreservedSpecimen",NA,NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"Gardner",NA,NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01801323' target='other'> <mi>dwc_moreinfo</mi></a>","P01801323","P01801323_01",NA,NA,NA,NA,NA,NA,NA,NA,"2736",NA,NA,NA
"100","2015-09-03 19:57:49-03","MNHN","RECOLNAT_MNHN_P","P01801324","PreservedSpecimen",NA,NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.",NA,"Gardner",NA,NA,NA,NA,NA,"Brasil","Piauí",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01801324' target='other'> <mi>dwc_moreinfo</mi></a>","P01801324","P01801324_01",NA,NA,NA,NA,NA,NA,NA,NA,"2736",NA,NA,NA
"101","2016-05-31 08:35:10-03","JBB","HEPH","5424","S","Plantae","Monocotyledon","Alismatales","Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Griseb.","Sousa, DJL","Bean, MF","120","1984","05","25","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","02","19",NA,NA,NA,NA,NA,NA,NA
"102","2016-05-31 08:35:10-03","JBB","HEPH","5424","S","Plantae","Monocotyledon","Alismatales","Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Griseb.","Sousa, DJL","Bean, MF","120","1984","05","25","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","02","19",NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:43:17-03","UFMG","BHCB","153639","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Carvalho, AT","613","2010","03","03","Southern America","Brasil","Mato Grosso","Alto Araguaia","Alagado as margens do Rio Babilônia, afluente do Rio Araguaia.","-53.158303","-17.229731",NA,NA,NA,"Fixa folhas emersas, flores amarelo pálidas. Poucos estaminódios que não recobrem totalmente os estames.","BHCB053809","BHCB053809 BHCB053809_1","-53.158303","-17.229731","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:43:17-03","UFMG","BHCB","153626","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Carvalho, AT","282","2009","06","30","Southern America","Brasil","Pernambuco","Serra Talhada","Açude da Propriedade do Senhor Dilson, Açude da Propriedade do Senhor Dilson, açude antigo com muitas macrófitas. O Açude recebe águas de um pequeno afluente do Rio Pajeú.","-38.327933","-8.027086",NA,NA,NA,"Planta pequena. Flores com muitos estaminódios, assim não bate com a descrição da flora neotropica. Entretanto a inflorescência é pequena e não ultrapassa o pecíolo da folha.","BHCB053808","BHCB053808","-38.327933","-8.027086","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:43:17-03","UFMG","BHCB","176222","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Moreira, SN; Pott, VJ; Pott, A; Souza, EB","831","2012","05","11","Southern America","Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Em margem de estrada vicinal seguindo a ponte do Pindaivão.","-55.183056","-18.668333",NA,NA,NA,"Erva aquática até 20cm de altura. Flor amarela.; Lagoa temporária. Borda de Pantanal.","BHCB024981","BHCB024981","-55.183056","-18.668333","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:43:17-03","UFMG","BHCB","153634","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Carvalho, AT","111","2008","08","08","Southern America","Brasil","Pernambuco","Goiana","Margens da BR-101 antes do município de goiana","-35.002498626709","-7.56056022644043",NA,NA,NA,"Flores menores, inflorescencia com eixo circular. Flores com muitos estaminódios.; Alagado.","BHCB053810","BHCB053810",NA,NA,"2011","11",NA,NA,"22853","auto",NA,NA,NA,NA
"107","2020-12-11 11:43:17-03","UFMG","BHCB","38928","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Januária","Vale do Peruaçu.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA
"108","2020-12-11 11:43:17-03","UFMG","BHCB","153639","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Carvalho, AT","613","2010","03","03","Southern America","Brasil","Mato Grosso","Alto Araguaia","Alagado as margens do Rio Babilônia, afluente do Rio Araguaia.","-53.158303","-17.229731",NA,NA,NA,"Fixa folhas emersas, flores amarelo pálidas. Poucos estaminódios que não recobrem totalmente os estames.","BHCB053809","BHCB053809 BHCB053809_1","-53.158303","-17.229731","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:43:17-03","UFMG","BHCB","153626","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Carvalho, AT","282","2009","06","30","Southern America","Brasil","Pernambuco","Serra Talhada","Açude da Propriedade do Senhor Dilson, Açude da Propriedade do Senhor Dilson, açude antigo com muitas macrófitas. O Açude recebe águas de um pequeno afluente do Rio Pajeú.","-38.327933","-8.027086",NA,NA,NA,"Planta pequena. Flores com muitos estaminódios, assim não bate com a descrição da flora neotropica. Entretanto a inflorescência é pequena e não ultrapassa o pecíolo da folha.","BHCB053808","BHCB053808","-38.327933","-8.027086","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:43:17-03","UFMG","BHCB","176222","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Moreira, SN; Pott, VJ; Pott, A; Souza, EB","831","2012","05","11","Southern America","Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Em margem de estrada vicinal seguindo a ponte do Pindaivão.","-55.183056","-18.668333",NA,NA,NA,"Erva aquática até 20cm de altura. Flor amarela.; Lagoa temporária. Borda de Pantanal.","BHCB024981","BHCB024981","-55.183056","-18.668333","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:43:17-03","UFMG","BHCB","153634","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Carvalho, AT","111","2008","08","08","Southern America","Brasil","Pernambuco","Goiana","Margens da BR-101 antes do município de goiana","-35.002498626709","-7.56056022644043",NA,NA,NA,"Flores menores, inflorescencia com eixo circular. Flores com muitos estaminódios.; Alagado.","BHCB053810","BHCB053810",NA,NA,"2011","11",NA,NA,"22853","auto",NA,NA,NA,NA
"112","2020-12-11 11:43:17-03","UFMG","BHCB","38928","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Januária","Vale do Peruaçu.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","3396489","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","B. Stergios","Basil Stergios","Stergios 16381","1994","11","12","South America","Venezuela","Bolívar",NA,"Mpio. Cedeño. Hierba erecta en sitio pantanoso en los alrededores del poblado El Burro, cerca de las lajas de la orilla del rio Orinoco, en el lugar del paso de la chalana.","-67.58333","6.23333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","165057","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Richard Spruce","Spruce 6452","1865",NA,NA,"South America","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","165062","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Jens E. Madsen","Madsen 63303","1987","5","7","South America","Ecuador","Guayas",NA,"Isla Puná. Vicinity of Puná Vieja. Semi-deciduous forest, swamps, meadows and salt marshes; disturbed.","-80.15","-2.95","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","165063","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes (UNA)","Elsa M. Zardini|Leongino Guerrero","Zardini 35089","1993","2","24","South America","Paraguay","Central",NA,"Estero del Ypoá. 8 km S of Puerto Guyrati, around Arroyo Surubiy. Inundated savanna.","-57.63333","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"807","2",NA,NA
"117","2011-06-09 17:27:00-03","MO","MOBOT","165073","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes (UNA)","Elsa M. Zardini|Tulio Tillería","Zardini 35171","1993","2","24","South America","Paraguay","Central",NA,"Estero del Ypoá. 8 km S of Puerto Guyrati, around Arroyo Surubiy. Inundated savanna and forest patches.","-57.63333","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"808","2",NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","1743390","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Alejandro Novelo y Antonio Lot","Gerrit Davidse|Getulio Agostini|Thais de Agostini","Davidse 3820","1973","11","7","South America","Venezuela","Guárico",NA,"Ca. 50 km N of San Fernando de Apure. Roadside ditch now nearly dry; vegetation dominated by weedy species; low savanna.",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"668","8",NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","1858055","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","cit.: Haynes & Holm - Nielsen 1992, 0","Stephan G. Beck","Beck 18430","1990","2","6","South America","Bolivia","La Paz","Abel Iturralde","De Ixiamas unos pocos Km hacia el Aserradero Fatixi. Dentro cañada de agua + - estancada","-68.1","-13.73333","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2010-01-25 20:06:00-02","MO","MOBOT","2190597","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Troels M. Pedersen","Pedersen 11683",NA,NA,NA,"South America","Argentina","Corrientes",NA,"Estancia Tres Marías",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2013-08-23 04:12:00-03","MO","MOBOT","2312185","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Linda K. Albert de Escobar","Escobar 8618","1986","2",NA,"South America","Colombia","Antioquia","Frontino",NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","3278417","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Alejandro Novelo y Antonio Lot","Troels M. Pedersen","Pedersen 11683","1977","2","25","South America","Argentina","Corrientes","Empedrado","Estancia, Las Tres Marias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","3278421","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Alejandro Novelo y Antonio Lot","Gert G. Hatschbach","Hatschbach 29568","1972","4","16","South America","Brazil","Mato Grosso",NA,"Rod. BR-262, Passo do Lontra (Mun. Miranda)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2011-08-26 16:18:00-03","MO","MOBOT","3392637","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes","F. Javier Fernández Casas|J. Molero","Fernández Casas 6321","1982","2","13","South America","Paraguay","Amambay",NA,"Cerca y al Sur de Bellavista, en un bosquete claro y poco alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","3392716","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","N. Ritter","Nur Ritter","Ritter 4251","1998","6","19","South America","Bolivia","Santa Cruz","Nuflo de Chavez","The road to San Ignacio, approximately 30 km. east of Caoncepción Approximate center of the collecting area.","-61.93722","-15.97361","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","3392776","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","N. Ritter","Nur Ritter","Ritter 4267","1998","6","19","South America","Bolivia","Santa Cruz","Velasco","The road from Santa Rosa de la Roca to Piso Firme, approximantely 12 km north of Santa Rosa. Approximate center of the collecting area.","-61.48527","-15.845","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2014-11-19 07:52:00-02","MO","MOBOT","3392811","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","N. Cuello & G. Aymard","Ángel Fernández","Fernández 3076","1986","5",NA,"South America","Venezuela",NA,NA,"Mpio. Piar. Hato la Chara. Bosque sobre Loma.","-62.5166667","8","17.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"128","2012-10-01 16:49:00-03","MO","MOBOT","3396587","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes","Aurelio Schinini|Ramón A. Palacios","Schinini Cacace 25781","1987","12","16","South America","Paraguay","Boquerón",NA,"Dep. Boquerón. Ruta Trans Chaco.","-60","-22.4666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"129","2009-12-04 16:24:00-02","MO","MOBOT","3396772","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes","Gert G. Hatschbach|J.M. Silva","Hatschbach 49235","1985","3","18","South America","Brazil","Mato Grosso do Sul",NA,"Porto Murtinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2009-12-03 09:26:00-02","MO","MOBOT","3396973","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes","Nelson Ramírez","Ramírez 2623","1988","11","5","South America","Venezuela","Guárico",NA,"Vía Cazorla al sur de Calabozo, Morichal Becerra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2009-12-03 09:26:00-02","MO","MOBOT","3397519","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes","Nelson Ramírez","Ramírez 2365","1987","9","10","South America","Venezuela","Guárico",NA,"Estación Viológica de los Llanos de la Sociedad Venezolana de Ciencias Naturales. Ubiaca aproximada mente a 12 km S.E. de Calabozo. Vegetación de sabanas uniestrata, interrumpida frecuentemente por agrupaciones de ?0rboles (matas); suelos ferrugineos; localidad climáticamente estacional.","-67.41666","8.93333","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2013-06-13 13:11:00-03","MO","MOBOT","968402","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Nur Ritter (CSU)","Alfredo F. Fuentes","Fuentes Claros 588","1995","3","30","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, 200 km NE de Santa Cruz; puesto Corrales; Palmar de Copernicia alba, con algunas islas de matorrales, todo enmalezado con malváceas, leguminosas y gramineas, 4 km al NO del puesto.","-61.7166667","-17.15","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","3392469","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","N. Ritter","Renée Rondeau","Rondeau 448","1983","8","31","South America","Venezuela","Guárico",NA,"Ca. 39 km south-southwest of Calabozo on Hato Masaguaral. Ca. 150 m east of north gate on eastern side of ranch.","-67.95","8.95","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","3396489","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","B. Stergios","Basil Stergios","Stergios 16381","1994","11","12","South America","Venezuela","Bolívar",NA,"Mpio. Cedeño. Hierba erecta en sitio pantanoso en los alrededores del poblado El Burro, cerca de las lajas de la orilla del rio Orinoco, en el lugar del paso de la chalana.","-67.58333","6.23333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","165057","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Richard Spruce","Spruce 6452","1865",NA,NA,"South America","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","165062","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Jens E. Madsen","Madsen 63303","1987","5","7","South America","Ecuador","Guayas",NA,"Isla Puná. Vicinity of Puná Vieja. Semi-deciduous forest, swamps, meadows and salt marshes; disturbed.","-80.15","-2.95","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","165063","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes (UNA)","Elsa M. Zardini|Leongino Guerrero","Zardini 35089","1993","2","24","South America","Paraguay","Central",NA,"Estero del Ypoá. 8 km S of Puerto Guyrati, around Arroyo Surubiy. Inundated savanna.","-57.63333","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"807","2",NA,NA
"138","2011-06-09 17:27:00-03","MO","MOBOT","165073","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","R.R. Haynes (UNA)","Elsa M. Zardini|Tulio Tillería","Zardini 35171","1993","2","24","South America","Paraguay","Central",NA,"Estero del Ypoá. 8 km S of Puerto Guyrati, around Arroyo Surubiy. Inundated savanna and forest patches.","-57.63333","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"808","2",NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","1743390","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Alejandro Novelo y Antonio Lot","Gerrit Davidse|Getulio Agostini|Thais de Agostini","Davidse 3820","1973","11","7","South America","Venezuela","Guárico",NA,"Ca. 50 km N of San Fernando de Apure. Roadside ditch now nearly dry; vegetation dominated by weedy species; low savanna.",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"668","8",NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","1858055","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","cit.: Haynes & Holm - Nielsen 1992, 0","Stephan G. Beck","Beck 18430","1990","2","6","South America","Bolivia","La Paz","Abel Iturralde","De Ixiamas unos pocos Km hacia el Aserradero Fatixi. Dentro cañada de agua + - estancada","-68.1","-13.73333","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2010-01-25 20:06:00-02","MO","MOBOT","2190597","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Troels M. Pedersen","Pedersen 11683",NA,NA,NA,"South America","Argentina","Corrientes",NA,"Estancia Tres Marías",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2013-08-23 04:12:00-03","MO","MOBOT","2312185","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.",NA,"Linda K. Albert de Escobar","Escobar 8618","1986","2",NA,"South America","Colombia","Antioquia","Frontino",NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
