"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relationshipType","relatedCatalogItem","class","previousCatalogNumber","sex"
"44","2020-12-11 11:34:45-03","UFMG","BHCB","180330","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,"Mendes, MS","s.n.","2013","01","Southern America","Brasil","Serra da Moeda, Em frente ao condomínio Vila Bela",NA,"Liana; Floresta Estacional Semidecidual",NA,NA,"22","Minas Gerais","Itabirito","-44.594167","-20.469167","1310","1310",NA,NA,NA,NA,NA,NA,"-44.594167","-20.469167",NA,NA,NA,NA,NA,NA,NA
"45","2020-12-11 11:34:45-03","UFMG","BHCB","64189","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,"Barreto, HLM","9726","1937","11","Southern America","Brasil",NA,NA,"Campo arenoso. Frequência regular. Herbácea rasteira. Flor rósea",NA,NA,"10","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-12-11 11:34:45-03","UFMG","BHCB","25613","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,NA,"s.n.",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-12-11 11:34:45-03","UFMG","BHCB","25613","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,NA,"s.n.",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-11 11:34:45-03","UFMG","BHCB","64188","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,"Barreto, HLM","9417","1937","11","Southern America","Brasil","Arranca Rabo",NA,"Campo. Frequência regular. Herbácea rasteira. Flor rósea",NA,NA,"03","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2013-07-02 11:58:00-03","MO","MOBOT","100605005","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","J.R.I. Wood (OXF)",NA,"J.R.I. Wood|E. Guzmán","Wood 17405","2001","10","South America","Bolivia","C. 2-3 km S of Santiago de Chiquitos on road to Roboré.",NA,NA,NA,NA,"24","Santa Cruz","Chiquitos",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"50","2020-07-08 11:07:00-03","MO","MOBOT","101203384","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner",NA,NA,"George Gardner","Gardner 3355","1839","10","South America","Brazil","Mision of Duro.",NA,NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"51","2013-06-10 13:39:00-03","MO","MOBOT","1721558","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","R.S. Bianchini (SP)",NA,"Israel G. Vargas C.|et al.","Vargas Caballero 3240",NA,NA,"South America","Bolivia","Cerro Mutún, 7 km al NE de la pista de aterrizaje del campamento minero (25 km al S de Puerto Suárez). Pequeños cerros (suelo ondulado), con afloramiento de piedra. Cerrado, árboles y arbustos ralos hasta 15 m de altura; laderas con hierbas principalmente gramíneas. Area con signo evidente de estar sometida a quemas periódicas.",NA,NA,NA,NA,NA,"Santa Cruz","Chiquitos","-57.8686111","-19.1844444","730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"52","2019-02-09 04:34:00-02","MO","MOBOT","2831263","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","J.R.I. Wood",NA,"Milward de Azevedo, Michaele Alvim","Milward de Azevedo 1139","1997","11","South America","Brazil","Fazenda Engenho ca. de 11 Km de Niquelândia/Dois Irmãos. Cabeceira do Rio Traíras. Solo: argiloso/pedregoso. Cerrado queimado. Relêvo: ondulado.",NA,NA,NA,NA,"20","Goiás","Niquelândia","-48.4233334","-14.6983333","730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"53","2010-10-07 15:27:00-03","MO","MOBOT","2834846","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","D.F. Austin",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 12326","1966","2","South America","Brazil","Chapada dos Veadeiros. Campo, ca. 15 km. W. of Veadeiros.",NA,NA,NA,NA,"8","Goiás",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2009-07-17 14:12:00-03","MO","MOBOT","2835255","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","D.F. Austin",NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10815","1965","11","South America","Brazil","Serra dos Pirineus. Cerrado and gallery margin, ca. 15 km. S. of Corumbá de Goiás.",NA,NA,NA,NA,"30","Goiás",NA,"-49.0006","-16.0001167","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2013-11-13 20:49:00-02","MO","MOBOT","432186","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","J.R.I. Wood (OXF)",NA,"Alwyn H. Gentry|Robin B. Foster","Gentry 75469","1991","11","South America","Bolivia","Santiago, cerrado near airstrip.",NA,NA,NA,NA,"1","Santa Cruz",NA,"-59.58333","-18.33333","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"785","1",NA,NA,NA,NA,NA
"56","2018-04-26 15:49:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Staples, G",NA,"Pott, A; Pott, VJ","1199","2004","10","Southern America","Brazil","117 km SW de Jardim a Porto Murtinho, Rodovia BR-267, Km 537, 117 km SW de Jardim a Porto Murtinho.",NA,"Projeto FUNDECT 114-04.; Erva ereta com xilopódio cilíndrica. Flor rosa. Corola de cor rosa externamente, tubo interno de cor vinho.","CONV020326,53198",NA,"23","Mato Grosso do Sul","Porto Murtinho","-57.805041","-21.679586",NA,NA,NA,"2016",NA,NA,"05",NA,"-57.805041","-21.679586",NA,NA,"voucher","CGMS (53198)",NA,NA,NA
"57","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Staples, G",NA,"Pott, A; Pott, VJ","1199","2004","10","Southern America","Brazil","117 km SW de Jardim a Porto Murtinho, Rodovia BR-267, Km 537, 117 km SW de Jardim a Porto Murtinho.",NA,"Projeto FUNDECT 114-04.; Erva ereta com xilopódio cilíndrica. Flor rosa. Corola de cor rosa externamente, tubo interno de cor vinho.","CONV020328",NA,"23","Mato Grosso do Sul","Porto Murtinho","-57.805041","-21.679586",NA,NA,NA,"2016",NA,NA,"05",NA,"-57.805041","-21.679586",NA,NA,NA,NA,NA,NA,NA
"58","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Gomes, AL",NA,"Gardner, G","3355",NA,NA,"Southern America","Brazil","Mission Duro, Piauhy, Goyaz, etc. &nf;[NY dupe has handwritten: Brasil, Prov. Goyaz, in campis siccis ad Mission. Duro]",NA,"locality not foound - no place name in Goias contains Duro today","CONV020913",NA,NA,"Goias",NA,NA,NA,NA,NA,NA,"1963",NA,NA,"04","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Gomes, AL",NA,"Gardner, G","3355",NA,NA,"Southern America","Brazil","Mission Duro, Piauhy, Goyaz, etc. &nf;[NY dupe has handwritten: Brasil, Prov. Goyaz, in campis siccis ad Mission. Duro]",NA,"locality not foound - no place name in Goias contains Duro today","CONV020912",NA,NA,"Goias",NA,NA,NA,NA,NA,NA,"1963",NA,NA,"04","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Zanatta, MRV",NA,"Cezare, CHG; Souza-Silva, S; Machado Neto, A","518","2007","12","Southern America","Brazil","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório",NA,"Erva 0,4m. Flor rosa; Cerrado ralo, sobre solo pedregoso. Topologia: Inclinado.","CONV014252",NA,"10","Goiás","Luziânia","-47.9961","-16.596",NA,NA,NA,"2010",NA,NA,"07",NA,"-47.9961","-16.596",NA,NA,NA,NA,NA,NA,NA
"61","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Wood, JRI",NA,"Pastore, JFB","3422",NA,NA,"Southern America","Brazil","Perto da Antiga área da Fercal",NA,"Erva ereta. Flor lilas.","CONV018020",NA,NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","184596",NA,NA,NA
"62","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Staples, G",NA,"Pott, A; Pott, VJ","1199","2004","10","Southern America","Brazil","117 km SW de Jardim a Porto Murtinho, Rodovia BR-267, Km 537, 117 km SW de Jardim a Porto Murtinho.",NA,"Projeto FUNDECT 114-04.; Erva ereta com xilopódio cilíndrica. Flor rosa. Corola de cor rosa externamente, tubo interno de cor vinho.","CONV020327",NA,"23","Mato Grosso do Sul","Porto Murtinho","-57.805041","-21.679586",NA,NA,NA,"2016",NA,NA,"05",NA,"-57.805041","-21.679586",NA,NA,NA,NA,NA,NA,NA
"63","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Staples, G",NA,"Pott, A; Pott, VJ","1199","2004","10","Southern America","Brazil","117 km SW de Jardim a Porto Murtinho, Rodovia BR-267, Km 537, 117 km SW de Jardim a Porto Murtinho.",NA,"Projeto FUNDECT 114-04.; Erva ereta com xilopódio cilíndrica. Flor rosa. Corola de cor rosa externamente, tubo interno de cor vinho.","CONV020330",NA,"23","Mato Grosso do Sul","Porto Murtinho","-57.805041","-21.679586",NA,NA,NA,"2016",NA,NA,"05",NA,"-57.805041","-21.679586",NA,NA,"voucher","HMS (7677)",NA,NA,NA
"64","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Wood, JRI",NA,"Ribeiro, ARO; Munhoz, CBR; Silva, AS; Lima, AS; Amorim, PRF","289","2011","10","Southern America","Brazil","RPPN Serra do Tombador.",NA,"Erva, flor lilás.; Cerrado Rupestre, solo arenoso.","CONV014844",NA,"29","Goiás","Cavalcante","-47.818333","-13.634444",NA,NA,NA,"2013",NA,NA,"05","01","-47.818333","-13.634444",NA,NA,NA,NA,NA,NA,NA
"65","2018-04-26 15:49:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Staples, G",NA,"Pott, A; Pott, VJ; Lima, LCP","1518","2008","09","Southern America","Brazil","Sanga Puitã, Rodovia BR-463, Sanga Puitã, Rodovia BR-463.",NA,"Erva ereta, com xilopódio. Flor rosa forte. Fruto ausente.; Campo natural perturbado. Relevo plano. Ocasional.","CONV020351,53219",NA,"25","Mato Grosso do Sul","Ponta Porã","-55.6","-22.666667",NA,NA,NA,"2016",NA,NA,"05",NA,"-55.6","-22.666667",NA,NA,"voucher","CGMS (53219)",NA,NA,NA
"66","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Gomes, AL",NA,"Gardner, G","3355",NA,NA,"Southern America","Brazil","Mission Duro, Piauhy, Goyaz, etc. &nf;[NY dupe has handwritten: Brasil, Prov. Goyaz, in campis siccis ad Mission. Duro]",NA,"locality not foound - no place name in Goias contains Duro today","CONV020911",NA,NA,"Goias",NA,NA,NA,NA,NA,NA,"1963",NA,NA,"04","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2018-04-26 15:49:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Staples, G",NA,"Silva, RH; Souza, JP; Siqueira, EL","82","2012","11","Southern America","Brazil","Morro Grande, Morro Grande.",NA,"Inventário florestal. Projeto Expansão Corumbá, Vale do Rio Doce.; Liana, volúvel. Flor lilás. Fruto ausente.; Campo sujo de cerrado. Transição campo rupestre para cerrado. Solo litólico e rico em fer","CONV020005,38736",NA,"24","Mato Grosso do Sul","Corumbá","-57.883333","-19.75",NA,NA,NA,"2016",NA,NA,"05",NA,"-57.883333","-19.75",NA,NA,"voucher","CGMS (38736)",NA,NA,NA
"68","2018-04-26 15:49:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Gomes, AL","isotype","Gardner, G","3355",NA,NA,"Southern America","Brazil","Mission Duro, Piauhy, Goyaz, etc. &nf;[NY dupe has handwritten: Brasil, Prov. Goyaz, in campis siccis ad Mission. Duro]",NA,"locality not foound - no place name in Goias contains Duro today","CONV020910,SP000574","SP000574",NA,"Goias",NA,NA,NA,NA,NA,NA,"1963",NA,NA,"04","18",NA,NA,NA,NA,"voucher","SP27724",NA,NA,NA
"69","2018-04-26 15:49:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Gomes, AL","isotype","Gardner, G","3355",NA,NA,"Southern America","Brazil","Mission Duro, Piauhy, Goyaz, etc. &nf;[NY dupe has handwritten: Brasil, Prov. Goyaz, in campis siccis ad Mission. Duro]",NA,"locality not foound - no place name in Goias contains Duro today","CONV020915,NY00319193","NY00319193 NY00319193_01",NA,"Goias",NA,NA,NA,NA,NA,NA,"1963",NA,NA,"04","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Gomes, AL",NA,"Gardner, G","3355",NA,NA,"Southern America","Brazil","Mission Duro, Piauhy, Goyaz, etc. &nf;[NY dupe has handwritten: Brasil, Prov. Goyaz, in campis siccis ad Mission. Duro]",NA,"locality not foound - no place name in Goias contains Duro today","CONV020914",NA,NA,"Goias",NA,NA,NA,NA,NA,NA,"1963",NA,NA,"04","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Wood, JRI",NA,"Queiroz, LP de","15119",NA,NA,"Southern America","Brazil","BR 050, ca. 5Km de Cristalina",NA,"Arbusto com ca. de 20cm de alt. Folhas papiráceas. Flores com cálice verde e corola lilás.","CONV018010",NA,NA,"Goiás","Cristalina","-47.675833","-16.843333",NA,NA,NA,"2014",NA,NA,NA,NA,"-47.675833","-16.843333",NA,NA,"voucher","165499",NA,NA,NA
"72","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Staples, G",NA,"Pott, A; Pott, VJ","1199","2004","10","Southern America","Brazil","117 km SW de Jardim a Porto Murtinho, Rodovia BR-267, Km 537, 117 km SW de Jardim a Porto Murtinho.",NA,"Projeto FUNDECT 114-04.; Erva ereta com xilopódio cilíndrica. Flor rosa. Corola de cor rosa externamente, tubo interno de cor vinho.","CONV020329",NA,"23","Mato Grosso do Sul","Porto Murtinho","-57.805041","-21.679586",NA,NA,NA,"2016",NA,NA,"05",NA,"-57.805041","-21.679586",NA,NA,NA,NA,NA,NA,NA
"73","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Austin, DF",NA,"Gates, B","6","1979","01","Southern America","Brazil","Alto Paraíso de Goiás",NA,NA,"CONV014017",NA,"24","Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA
"74","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Austin, DF",NA,"Irwin, HS","10815","1965","11","Southern America","Brazil",NA,NA,NA,"CONV014019",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R",NA,"Heringer, EP","11291","1967","01","Southern America","Brazil","Rio Corumbá, 120km de Brasília",NA,NA,"CONV013823",NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R",NA,"Irwin, HS","25139","1970","01","Southern America","Brazil","22km ao NE de Catalão",NA,NA,"CONV013817",NA,"22","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R",NA,"Pires, JM","57091","1963","10","Southern America","Brazil","Road to Rio Corumbá, 30km from Gama",NA,"0,15m. Corolla purple; stamens white.; Cerrado","CONV014602",NA,"19","Goiás",NA,NA,NA,NA,NA,NA,"1991",NA,NA,"04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R; Pastore, JF",NA,"Irwin, HS; Souza, R; Santos, RR","9552","1965","10","Southern America","Brazil","Chapada da Contagem, ca. 15km NE of Brasília",NA,"Erect, with few to several stems from tuberous roots. Corolla light red-violet, claret in throat.; Steep campo slopes","CONV014530",NA,"26","Distrito Federal",NA,NA,NA,NA,NA,NA,"2002",NA,NA,"09","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R",NA,"Heringer, EP","11913","1968","10","Southern America","Brazil","Rodovia Brasília Anápolis",NA,"Flor róseas; .","CONV013771",NA,"05","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R",NA,"Heringer, EP","8840","1962","01","Southern America","Brazil","Fundação Zoobotânica",NA,"Planta pequena; Cerrado","CONV014536",NA,"15","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2002","70570","auto","09","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R",NA,"Oliveira, AD","s.n.","1986","09","Southern America","Brazil","MSPW. Quadra 05. Conj 02",NA,"Erva. Flor roxa.; Cerrado. Relevo plano","CONV014665",NA,NA,"Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R",NA,"Heringer, EP","12959","1973","11","Southern America","Brazil","Estrada Brasília-Cidade Eclética",NA,NA,"CONV014018",NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R",NA,"Heringer, EP","10756","1965","10","Southern America","Brazil","Serra Dourada",NA,NA,"CONV013822",NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R",NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","22318","1969","01","Southern America","Brazil","Ca. 20km SW of Diamantina",NA,"Ascending herb 0,25m, from tuberous root. Corolla rose-pink.; Cerrado","CONV014610",NA,"20","Minas Gerais",NA,NA,NA,NA,NA,NA,"1997",NA,NA,"09","19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R",NA,"Heringer, EP","12940","1973","11","Southern America","Brazil","Catetinho",NA,"Flor roxa; .","CONV013770",NA,"05","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2018-04-26 14:54:17-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima repens","Glaz.","Staples, G","isotype","Glaziou, AFM","21791",NA,NA,"Southern America","Brazil","printed label on K dupe says chiefly Province of Goyaz but without locality",NA,NA,"CONV000311",NA,NA,NA,NA,NA,NA,NA,NA,"repens","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2018-04-26 15:49:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima repens","Glaz.","Staples, G","isotype","Glaziou, AFM","21791",NA,NA,"Southern America","Brazil","printed label on K dupe says chiefly Province of Goyaz but without locality",NA,NA,"CONV005075,K000944461",NA,NA,NA,NA,NA,NA,NA,NA,"repens","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2018-04-26 15:49:18-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima repens","Glaz.","Staples, G","isotype","Glaziou, AFM","21791",NA,NA,"Southern America","Brazil","printed label on K dupe says chiefly Province of Goyaz but without locality",NA,NA,"CONV013485,G00227885","G00227885",NA,NA,NA,NA,NA,NA,NA,"repens","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-12-19 11:18:15-03","UFG","UFG","4604","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R.",NA,"Rizzo, J.A.","4528","1969","11",NA,"Brasil","Reserva Biológica da Serra Dourada",NA,"Herbáceo. Corola roxa. Campo rupestre.","UFG0004604","UFG0004604","08","Goiás","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,NA,"1995","30139","auto","12","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-12-19 11:18:15-03","UFG","UFG","4606","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","hirsutissima","Ipomoea hirsutissima","Gardner","Simão-Bianchini, R.",NA,"Rizzo, J.A.","4481","1969","10",NA,"Brasil","Reserva Biológica da Serra Dourada",NA,"Herbáceo. Corola roxa. Campo rupestre.","UFG0004606","UFG0004606","04","Goiás","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,NA,"1995","30139","auto","12","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
