"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","individualCount","relatedCatalogItem"
"92","2020-10-01 14:22:04-03","JBB","HEPH","4166","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Equipe do Jardim Botânico de Brasília","415","1985","05","07","Southern America","Brasil",NA,NA,"Com muitos frutos .(Frutos separados).latescente.",NA,"Dicotyledon","Malpighiales","Saddi","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo a Caesb","-47.85","-15.866667",NA,"Saddi, N","1025","1025",NA,NA,"-47.85","-15.866667",NA,"1986","11","07",NA,NA
"93","2020-10-01 14:22:04-03","JBB","HEPH","7341","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Walter, BMT; et al.","75","1989","03","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Minas Gerais","Pratinha","BR 266 a 5km de Pratinha","-46.420278","-19.736389",NA,"Walter, BMT",NA,NA,NA,NA,"-46.420278","-19.736389",NA,"1989","03",NA,NA,NA
"94","2020-10-01 14:22:04-03","JBB","HEPH","8103","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Ramos, AE","548","1993","06","27","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo a Caesb","-47.85","-15.866667",NA,"Anônimo","1025","1025",NA,NA,"-47.85","-15.866667",NA,"1993",NA,NA,NA,NA
"95","2020-10-01 14:22:04-03","JBB","HEPH","8193","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Caetano, VJ","1","1993","09","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo a Caesb","-47.85","-15.85",NA,"Chacon, RG","1025","1025",NA,NA,"-47.85","-15.85",NA,"2014","05","15",NA,NA
"96","2020-10-01 14:22:04-03","JBB","HEPH","8406","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Nóbrega, MGG; Baumgarten, J","181A","1993","10","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Distrito Federal","Brasília","Jardim Botânico de Brasília Trilha de saída entre Centro e Alameda","-47.85","-15.866667",NA,"Anônimo","1025","1025",NA,NA,"-47.85","-15.866667",NA,"1993",NA,NA,NA,NA
"97","2020-10-01 14:22:04-03","JBB","HEPH","8898","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Zerbini, G; Baumgarten, J","32","1994","01","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 4","-47.85","-15.866667",NA,"Pereira, BAS","1025","1025",NA,NA,"-47.85","-15.866667",NA,"2000","11","17",NA,NA
"98","2020-10-01 14:22:04-03","JBB","HEPH","9630","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Lima, IV","361","1994","04","15","Southern America","Brasil",NA,NA,"19,0cm de circunf.a 30cm do solo.Esteril.A-11-4.",NA,"Dicotyledon","Malpighiales","Saddi","Tocantins","Palmas","Serra do Lajeado Córrego Brejão","-48.216667","-10",NA,"Lima, IV",NA,NA,NA,NA,"-48.216667","-10",NA,"1994","11",NA,NA,NA
"99","2020-10-01 14:22:04-03","JBB","HEPH","7343","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Dias, BJ; et al.","125","1989","10","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Bahia","São Desidério","BA 462 entre o povoado de Estiva e Sítio Grande","-44.9733009338379","-12.3633003234863",NA,"Oliveira, NR de",NA,NA,"175149","auto",NA,NA,NA,"1989","10","15",NA,NA
"100","2020-10-01 14:22:04-03","JBB","HEPH","26755","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Passos, FB; et al.","210","2010","06","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília.","-47.9296989440918","-15.7797002792358",NA,"Oliveira, MS",NA,NA,"70570","auto",NA,NA,NA,"2010","06",NA,NA,NA
"101","2020-10-01 14:22:04-03","JBB","HEPH","7596","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Oliveira, PEAM de","1596","1991","09","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Goiás","Corumbá de Goiás","Cocalzinho Levantamento do Santuário do Morro do Cabeludo","-48.8086013793945","-15.9236001968384",NA,"Oliveira, PEAM de",NA,NA,"41388","auto",NA,NA,NA,"1991",NA,NA,NA,NA
"102","2020-10-01 14:22:04-03","JBB","HEPH","12718","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Oliveira, RC","413","1996","11","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Maranhão","Balsas","Projeto Geral de Balsas Lote 16 área recém queimada","-46.0355987548828","-7.53249979019165",NA,"Walter, BMT",NA,NA,"222094","auto",NA,NA,NA,"1996","11","09",NA,NA
"103","2020-10-01 14:22:04-03","JBB","HEPH","25060","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Haidar, RF","255","2008","01","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Tocantins","Palmas","Área antropizada de cerrado - beira do Lago do rio Tocantins em Palmas - no Clube AABB.","-48.3602981567383","-10.2128000259399",NA,"Haidar, RF","1030","1030","62375","auto",NA,NA,NA,"2008","01","10",NA,NA
"104","2020-10-01 14:22:04-03","JBB","HEPH","10341","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Nóbrega, MGG; Jesus, FPR de","90","1994","05","25","Southern America","Brasil",NA,NA,"CAP.de 35cm a 30cm do solo.Esteril. 2-6-3=2-24-2,2-16-1.",NA,"Dicotyledon","Malpighiales","Saddi","Tocantins","Palmas","Serra do Lajeado Alto do Córrego Ubim e Cedro","-48.3602981567383","-10.2128000259399",NA,"Nóbrega, MGG",NA,NA,"62375","auto",NA,NA,NA,"1994","10",NA,NA,NA
"105","2020-12-11 11:34:18-03","UFMG","BHCB","199941","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Rezende, SG","7061","2019","04","11","Southern America","Brasil",NA,NA,"Arbusto; Campo Rupestre sobre Quartzito Herbáceo","BHCB199941","Dicotyledon",NA,"Saddi","Minas Gerais","Barão de Cocais","Cocais","-43.378333","-19.848056",NA,NA,"910","910",NA,NA,"-43.378333","-19.848056",NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:34:18-03","UFMG","BHCB","201363","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Lemos, HL; Pinto","107","2016","01","22","Southern America","Brasil",NA,NA,"Árvore 3m, flores brancas, estames amarelos; Cerrado típico","BHCB201363","Dicotyledon",NA,"Saddi","Tocantins","Mateiros",NA,"-46.205556","-10.632222","BHCB201363",NA,"64","64",NA,NA,"-46.205556","-10.632222",NA,"2016",NA,NA,NA,NA
"107","2020-12-11 11:34:18-03","UFMG","BHCB","201372","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Lemos, HL; Rocha, GPE","80","2015","12","03","Southern America","Brasil",NA,NA,"Árvore 3,5m. Flores brancas de base amarela; Cerrado rupestre","BHCB201372","Dicotyledon",NA,"Saddi","Tocantins","Campos Lindos",NA,"-46.967222","-8.050556","BHCB201372",NA,"28","28",NA,NA,"-46.967222","-8.050556",NA,"2016",NA,NA,NA,NA
"108","2020-12-11 11:34:18-03","UFMG","BHCB","51335","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Lombardi, JA","3734","2000","04","07","Southern America","Brasil",NA,NA,"Arvoreta, ca. 2m. Com látex, folhas cartáceas, frutos imaturos verdes; Areal, cerrado e mata ciliar","BHCB031997","Dicotyledon",NA,"Saddi","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto., Junto ao córrego da Lapa","-43.342222","-18.091111",NA,NA,NA,NA,NA,NA,"-43.342222","-18.091111",NA,"2014","11","01",NA,NA
"109","2020-12-11 11:34:18-03","UFMG","BHCB","58438","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Barreto, HLM","2903","1933","01","27","Southern America","Brasil",NA,NA,"Árvore, 7m. Flor alva. Frequência reguylar; Canpo","BHCB032002","Dicotyledon",NA,"Saddi","Minas Gerais","Belo Horizonte","Barreiro","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,"1985","11",NA,NA,NA
"110","2020-12-11 11:34:18-03","UFMG","BHCB","8471","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Martins, RP; et al.","s.n.","1980","01","19","Southern America","Brasil",NA,NA,"arbóreo;; Cerrado;","BHCB040765","Dicotyledon",NA,"Saddi","Minas Gerais","Nova Lima","São Sebastião das Águas Claras.","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"29211","auto",NA,NA,NA,"1980",NA,NA,NA,NA
"111","2014-05-29 15:32:00-03","MO","MOBOT","100710202","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","B.A.S. Pereira|D. Alvarenga","Pereira 3203","1996","9","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Saddi","Goiás",NA,"Municipio de Alto Paraíso. Gr. Campo rupestre, Km 15 de estrada Alto Paraíso/Terezina de Goiás.","-47.5","-14.1666667",NA,"B.A.S. Pereira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"112","2019-01-18 04:36:00-02","MO","MOBOT","101046255","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","R.J. Trad|G.H. Shimizu|Luíza S. Kinoshita-Gouvêa|André O. Simões|et al.","Trad 268","2014","1","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"Saddi","Minas Gerais","Santana do Riacho","Trilha para o Pico da Lapinha.","-43.6727778","-19.1161111",NA,"R.J. Trad","1112.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"113","2018-05-30 12:50:00-03","MO","MOBOT","101048514","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Alves|M.L. Guedes|et al.","Alves 238","2001","6","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"Saddi","Bahia","Barreiras","Oeste: Próximo a cachoeira Acaba Vida.","-44.9833333","-12.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","3095726","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Howard S. Irwin","Irwin 10969","1965","12","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"Saddi","Goiás",NA,"Cerrado, ca. 5 km. S. of Corumba de Goias.",NA,NA,NA,"N. Saddi","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","3099270","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Howard S. Irwin","Irwin 18202","1966","7","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Saddi","Distrito Federal",NA,"Disturbed galley forest. Jardim.",NA,NA,NA,"V. Bittrich","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","3099352","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","James A. Ratter","Ratter 6893","1993",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Saddi","Tocantins",NA,"In mesotrophic facies cerradao. Approximately 10 km S of Figueiropolis on the Brasilia-Belem Highway.","-49.16666","-12.2",NA,"Christine NOtis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","3297870","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Howard S. Irwin","Irwin 10002","1965","11","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"Saddi","Goiás",NA,"Outcrop and rocky slope, ca 5 km S of Cristalina.",NA,NA,NA,"N. Saddi","1175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-11-24 14:10:20-02","UFLA","ESAL","13104","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 8.0; ;; floresta",NA,NA,NA,"Saddi","Minas Gerais","Itutinga","Camargos","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-11-24 14:10:20-02","UFLA","ESAL","10146","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 2.5; ;; floresta",NA,NA,NA,"Saddi","Minas Gerais","Itutinga","Próximo à barragem de Camargos","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-11-24 14:10:20-02","UFLA","ESAL","16455","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Rodrigues, LA; et al.","263",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,"Saddi","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2018-10-09 16:31:08-03","UFLA","ESAL","1051","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Heringer, EP","181",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Saddi","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,"Ary T.O.Filho",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"122","2017-11-24 14:10:20-02","UFLA","ESAL","12658","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 8.0; branca;",NA,NA,NA,"Saddi","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-11-24 14:10:20-02","UFLA","ESAL","23131","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Thami Gomes da Silva","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 2,0 m.; ;; campo rupestre",NA,NA,NA,"Saddi","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-11-24 14:10:20-02","UFLA","ESAL","14889","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 8.0; ;; floresta",NA,NA,NA,"Saddi","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,NA,"5","5","22479","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-06-07 18:04:51-03","UFLA","ESAL","31259","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton saddi","Kielmeyera lathrophyton saddi","Arruda, I A C; Martins, C P V; Ribeiro, W S","241","2015","11","28",NA,"Brasil",NA,NA,"Arvoreta, 3m, sépalas verdes, pétalas brancas anteras amarelas e pistilo creme.; Campo Rupestre, vala.",NA,NA,NA,"Saddi","Minas Gerais","Itutinga","Serra da Chapada","-44.722361","-21.289111",NA,"Arruda, I A C","1025","1025",NA,NA,"-44.722361","-21.289111",NA,"2016","12",NA,NA,NA
"126","2021-02-04 10:26:55-03","UFRPE","HST","22316","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","M.L.Fonseca; D.Alvarenga; B.S.Barros","6558","2012","11","28",NA,"Brasil",NA,NA,NA,"HST022316",NA,NA,"Saddi","Tocantins","Ponte Alta doTocantins",NA,"-47.495556","-10.705278",NA,"M.L.Fonseca","360","360",NA,NA,"47W29'44''","10S42'19''",NA,"2012","11","28",NA,NA
"127","2020-09-12 05:00:02-03","US","US","3688697","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","M. L. Guedes, F. S. Gomes & F. Guaré","14595",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880397",NA,"Theales","Saddi","Bahia","Palmeiras","Chapada Diamantina, Morro da Mãe Inácio","-41.4778","-12.4586","US01880397_01 US01880397_02",NA,"919",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","3688696","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","M. L. Guedes, F. S. Gomes & F. Guaré","14595",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880398",NA,"Theales","Saddi","Bahia","Palmeiras","Chapada Diamantina, Morro da Mãe Inácio","-41.4778","-12.4586","US01880398_01 US01880398_02",NA,"919",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"129","2020-09-02 16:22:59-03","Cenargen","CEN","86256","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","cf. lathrophyton","Kielmeyera cf. lathrophyton","Alba Cordeiro","75","2014","07","00",NA,"Brasil","Exsicatas",NA,"Doação","CEN00086256",NA,NA,"Saddi","DF","BRASILIA","Planaltina - Sítio do Sr. Cupertino.","-47.9296989440918","-15.7797002792358","CEN00086256",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,"1",NA
"130","2020-09-02 16:23:04-03","Cenargen","CEN","99402","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Glocimar Pereira-Silva","13657","2008","08","29",NA,"Brasil","Exsicatas",NA,"Área de influência indireta. Borda de pequena mata, com curso d'água sazonal. Germoplasma obtido de 15 indivíduos.","CEN00099402",NA,NA,"Saddi","TO","GOIATINS","Estrada Itacajá - Goiatins, km 40.","-47.633055","-8.0947222","CEN00099402",NA,"260","260",NA,NA,"-47.633055","-8.0947222",NA,NA,NA,NA,"4",NA
"131","2020-09-02 16:23:04-03","Cenargen","CEN","103227","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Anderson Cássio Sevilha","6334","2016","12","08",NA,"Brasil","Exsicatas",NA,"Projeto Bem Diverso.","CEN00103227",NA,NA,"Saddi","MG","RUBELITA","Sítio 10. Ponto 2.","-42.779444","-15.388611","CEN00103227","A. C. Servilha","990","990",NA,NA,"-42.779444","-15.388611",NA,"2016","12",NA,"3",NA
"132","2020-09-02 16:23:04-03","Cenargen","CEN","33423","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Alexandre Bonesso Sampaio","150","1998","01","13",NA,"Brasil","Exsicatas",NA,"Margem esquerda, na borda da mata.","CEN00033423",NA,NA,"Saddi","DF","BRASILIA","Próximo à margem esquerda do córrego Riacho Fundo, na Fazenda Sucupira (CENARGEN).","-48.033333",NA,"CEN00033423","A. B. Sampaio","1080","1080",NA,NA,"-48.033333","-1592417.0",NA,NA,NA,NA,"5",NA
"133","2020-09-02 16:23:04-03","Cenargen","CEN","97092","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Anderson Cássio Sevilha","4918","2008","12","10",NA,"Brasil","Exsicatas",NA,"Estames amarelos.","CEN00097092",NA,NA,"Saddi","MG","RIO PARDO DE MINAS","Assentamento Vereda Funda. Tabuleiro.","42.4805555","-15.913611","CEN00097092","B. M. T. Walter","904","904",NA,NA,"42.4805555","-15.913611",NA,"2017","04",NA,"2",NA
"134","2020-09-02 16:23:04-03","Cenargen","CEN","41768","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Bruno Machado Teles Walter","4893","2001","12","10",NA,"Brasil","Exsicatas",NA,"Botões florais verdes, anteras amarelas. Doação do Herbário do IBGE - Reserva Ecológica do IBGE. Plantas da Bahia.","CEN00041768",NA,NA,"Saddi","BA","COCOS","Fazendas Trijunção, local próximo à sede administrativa da fazenda.","-46.019722","-14.853888","CEN00041768","W. Alkimim","940","940",NA,NA,"-46.019722","-14.853888",NA,"2014","02",NA,"1",NA
"135","2020-09-02 16:23:04-03","Cenargen","CEN","45419","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Marina de Lourdes Fonseca Resende","3035","2001","12","10",NA,"Brasil","Exsicatas",NA,"Arvoreta com exudado branco leitoso. Folhas discolores, cálice e botões cor verdes. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Bahia.","CEN00045419",NA,NA,"Saddi","BA","COCOS","Fazendas Trijunção. Estrada de entrada da fazenda para a sede.","-46.033888","-14.868611","CEN00045419","W. Alkimim","940","940",NA,NA,"-46.033888","-14.868611",NA,"2014","02",NA,"1",NA
"136","2020-09-02 16:23:04-03","Cenargen","CEN","103790","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Luiz Aquino Silva Santos","3411","2017","07","19",NA,"Brasil","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 5,2 m de altura, 8,4 cm de DAP, base reta. Fruto imaturo, 10 cm de dimensão, cor interna verde, forma de fuso, consistência externa seca, possui arilo.","CEN00103790",NA,NA,"Saddi","TO","LAJEADO","Conglomerado:TO-288. Subunidade 2, subparcela 1, indivíduo 1.","-48.24","-9.8983333","CEN00103790","L. M. Brauner",NA,NA,NA,NA,"-48.24","-9.8983333",NA,"2017","10",NA,"4",NA
"137","2020-09-02 16:23:04-03","Cenargen","CEN","104110","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Anderson Cássio Sevilha","6931","2017","03","27",NA,"Brasil","Exsicatas",NA,"Botão floral. Projeto Bem Diverso.","CEN00104110",NA,NA,"Saddi","MG","INDAIABIRA","Sítio 22. Ponto 1.","-42.165833","-15.563611","CEN00104110","B. M. T. Walter","1009","1009",NA,NA,"-42.165833","-15.563611",NA,"2018","04",NA,"4",NA
"138","2020-09-02 16:23:04-03","Cenargen","CEN","108772","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Marcelo Fragomeni Simon","3352","2018","08","21",NA,"Brasil","Exsicatas",NA,"Arbusto 2 m. Ocasional. Monitoramento da flora. Indivíduo 770.","CEN00108772",NA,NA,"Saddi","GO","ALTO PARAISO DE GOIAS","P. N. Chapada dos Veadeiros, parcela de monitoramento da Biodiversidade - ICMBio. Acesso na entrada para a escola Bona Espero, 13 km N.","-47.638888","-14.067777","CEN00108772","M. S. Martins","1200","1200",NA,NA,"-47.638888","-14.067777",NA,"2018","09",NA,"2",NA
"139","2020-09-02 16:23:04-03","Cenargen","CEN","15285","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Bruno Machado Teles Walter","851","1991","11","22",NA,"Brasil","Exsicatas",NA,"Botões florais verde-amarelos; árvore em plena floração; flores vistosas com pétalas brancas; estames amarelos. Látex róseo. Flores com odor agradável. Árvore na beira da mata. Área de influência da UHE Serra da Mesa.","CEN00015285",NA,NA,"Saddi","GO","MINACU","Estrada Minaçu/Serra da Mesa; mais ou menos 5 km da entrada norte do canteiro de obras.",NA,NA,"CEN00015285","W. Alkimim","480","480",NA,NA,NA,NA,NA,"2014","02",NA,"5",NA
"140","2020-09-02 16:23:04-03","Cenargen","CEN","22918","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Bruno Machado Teles Walter","2962","1995","11","20",NA,"Brasil","Exsicatas",NA,"Anteras amarela.","CEN00022918",NA,NA,"Saddi","MA","BALSAS","Projeto de colonização agrícola BATAVO/CAMPO, região próxima ao córrego Tem Medo.","-46.716666","-8.6333333","CEN00022918","W. Alkimim","470","470",NA,NA,"-46.716666","-8.6333333",NA,"2014","02",NA,"6",NA
"141","2020-09-02 16:23:04-03","Cenargen","CEN","31829","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Bruno Machado Teles Walter","3691","1997","01","29",NA,"Brasil","Exsicatas",NA,"Pétalas e filetes alvos, anteras amarelas, cálice verde. Apenas a copa fora d`água. Reservatório do AHE Serra da Mesa - em formação.","CEN00031829",NA,NA,"Saddi","GO","NIQUELANDIA","Lago em processo de enchimento no AHE Serra da Mesa (segmento Tocantinzinho).","-48.266666","-13.95","CEN00031829","W. Alkimim","420","420",NA,NA,"-48.266666","-13.95",NA,"2014","02",NA,"5",NA
"142","2020-09-02 16:23:04-03","Cenargen","CEN","40107","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Glocimar Pereira-Silva","4427","2000","12","11",NA,"Brasil","Exsicatas",NA,"Cálice verde claro, pétalas brancas, anteras creme, filete branco. Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00040107",NA,NA,"Saddi","GO","MINACU","Estrada balsa do Rubão - Minaçú, 8 km.","-48.152777",NA,"CEN00040107","W. Alkimim","440","440",NA,NA,"-48.152777","-1368139.0",NA,"2014","02",NA,"4",NA
