"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"419","2020-10-01 14:23:56-03","JBB","HEPH","31366","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Proença, CEB","Pereira, BAS; Alvarenga, D","2569","1993","09","21","Brasil","Distrito Federal","Brasília","Área de Proteção Ambiental Cafuringa, Córrego Almécegas, lado oeste da APA","-48.166667","-15.583333","-48.166667","-15.583333","950","950",NA,NA,NA,"2001",NA,NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-10-01 14:23:56-03","JBB","HEPH","31889",NA,"Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Rosa, PO","Faria, JEQ; Melo, MS; Rosa, PO; Mendes, VC","4942","2015","08","01","Brasil","Mato Grosso","Nova Nazaré","Margem da MT-326 entre Cocalinho e Nova Nazaré, rio chegando em Nova Nazaré","-51.784722","-13.992222","-51.784722","-13.992222","232","232",NA,NA,NA,"2015","08",NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-10-01 14:23:56-03","JBB","HEPH","32014","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Faria, JEQ","Faria, JEQ","5045","2015","08","20","Brasil","Goiás","Vila Propício","Margem da BR-080 entre Dois Irmãos e Barro Alto, na margem do rio dos Patos","-48.855278","-15.091667","-48.855278","-15.091667","544","544",NA,NA,NA,"2015","08",NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-10-01 14:23:56-03","JBB","HEPH","33253","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Rosa, PO","Rosa, PO; Soares, ACA; Tinti, BV; Santos, D","1982","2017","10","04","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Trilha das Cachoeiras, 5ª cachoeira","-48.963333","-15.711167","-48.963333","-15.711167","967","967",NA,NA,NA,"2018","06",NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-10-01 14:23:56-03","JBB","HEPH","35959","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Rosa, PO","Fonseca, ML; Mendonça, RC; Oliveira, FCA; Cardoso, E","2969","2001","10","20","Brasil","Goiás","São Domingos","Gruta de Terra Rouca","-46.356111","-13.734444","-46.356111","-13.734444","595","595",NA,NA,NA,"2020","01",NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-10-01 14:23:56-03","JBB","HEPH","30840","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Rosa, PO","Soares, ACA; Oliveira, MS; Hermeto, TVG; Vaz, LS","375","2014","01","22","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo a Área de Lazer","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2015","02","10","Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"425","2020-10-01 14:24:16-03","JBB","HEPH","36621","S","Plantae","Myrtaceae","Myrcia","neolucida","Myrcia neolucida","A.R.Lourenço & E.Lucas","Rosa, PO","Faria, JEQ; Soares, ACA; Rosa, PO; Fujiwara, FLA; Barradas, FC","9642","2019","09","09","Brasil","Goiás","Colinas do Sul","Região da Chapada dos Veadeiros, fazenda Náiades, ca. de 15 km sentido São Jorge para Colinas do Sul","-47.9175","-14.217222","-47.9175","-14.217222","529","529",NA,NA,NA,"2019","09",NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-12-11 11:39:01-03","UFMG","BHCB","43668","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-12-11 11:39:01-03","UFMG","BHCB","43600","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-12-11 11:39:01-03","UFMG","BHCB","43654","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-12-11 11:39:01-03","UFMG","BHCB","43655","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-12-11 11:39:01-03","UFMG","BHCB","43656","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-12-11 11:39:01-03","UFMG","BHCB","24563","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-12-11 11:39:01-03","UFMG","BHCB","94547","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Sobral, M; Carvalho, A; Gallo, A","9947","2005","07",NA,"Brasil","Pará","Altamira","Gleba Curuaé","-54.75","-8.75","-54.75","-8.75",NA,NA,"Arvoreta 5 m, flores brancas.; Em mata à margem do rio Pitiatiá.","BHCB009620",NA,"2013","05","15","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-12-11 11:39:01-03","UFMG","BHCB","20554","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Folli, DA","s.n.","1987","05","07","Brasil","Espírito Santo","Linhares","C.V.R.D.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"434","2020-12-11 11:39:01-03","UFMG","BHCB","61847","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Oliveira, PP de","3718","2001","06","05","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"Mata atlântica. Caule sem casca e branco",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"435","2020-12-11 11:39:01-03","UFMG","BHCB","43667","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Oliveira, PP de","53D","1998","07","15","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"Fruto verde, trilha 1.","BHCB000743","BHCB000743","1999",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"436","2020-12-11 11:39:01-03","UFMG","BHCB","20550","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Folli, DA","622","1986","12","10","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, Est.FarinhaSeca","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Árvore em floresta alta; +-7 m de altura e fuste cilíndrico e casca áspera.","BHCB000742","BHCB000742","1990","06","13","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"437","2020-12-11 11:39:01-03","UFMG","BHCB","114974","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Sobral, M; Silveira, AG; Irgang, GV","11357","2007","11",NA,"Brasil","Mato Grosso","Apiacás","Rio Juruena","-57.4491996765137","-9.54360961914062",NA,NA,NA,NA,"Árvore 4 m; frutos imaturos.; Em beira de mata, em vegetação ripária às margens do rio Juruena.","BHCB009619",NA,"2013","05","15","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"253951","auto",NA,NA,NA,NA,NA,NA
"438","2021-02-11 17:20:39-03","UFPR","UPCB","2077","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Reitz, R.","6674","1958","04","17","Brasil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"150","150","Árvore, 10m, fruto imaturo verde. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","23627","auto",NA,NA,NA,NA,NA,NA
"439","2021-02-11 17:20:39-03","UFPR","UPCB","49962","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Reitz, R.","6674","1958","04","17","Brasil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"150","150","Árvore, 10m, fruto imaturo verde. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","23627","auto",NA,NA,NA,NA,NA,NA
"440","2021-02-11 17:20:39-03","UFPR","UPCB","25484","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Silva, S.M.","Athayde, S.F.","197","1994","11","13","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore, 8m x 39cm, estéril. Estrato intermediário da floresta secundária..",NA,NA,"1995","03",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"441","2021-02-11 17:20:39-03","UFPR","UPCB","25483","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Silva, S.M.","Athayde, S.F.","211","1994","11","14","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore, 9m x 61cm, estéril. Estrato intermediário da floresta secundária..",NA,NA,"1995","05",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"442","2021-02-11 17:20:39-03","UFPR","UPCB","21433","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M.","Negrelle, R.R.B.","A136","1992","03","11","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 10m, fruto verde. Solo hidromórfico..",NA,NA,"1993","07",NA,NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"443","2021-02-11 17:20:39-03","UFPR","UPCB","2076","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. lucida","Mart. ex DC.","Flora Ilustrada Catarinense","Reitz, R.","6639","1958","04","07","Brasil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750","750","Árvore, 10m, fruto imaturo verde. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. lucida","21797","auto",NA,NA,NA,NA,NA,NA
"444","2021-02-11 17:20:39-03","UFPR","UPCB","49936","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. lucida","Mart. ex DC.","Flora Ilustrada Catarinense","Reitz, R.","6639","1958","04","07","Brasil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750","750","Árvore, 10m, fruto imaturo verde. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. lucida","21797","auto",NA,NA,NA,NA,NA,NA
"445","2021-02-11 17:20:39-03","UFPR","UPCB","4966","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Hatschbach, G.","10792","1963","12","14","Brasil","Paraná","Guaratuba","Boa Vista","-48.5746994018555","-25.8827991485596",NA,NA,"10","10","Árvore, 10m, flor alva. Mata pluvial..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","41937","auto",NA,NA,NA,NA,NA,NA
"446","2021-02-11 17:20:39-03","UFPR","UPCB","42022","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Reitz, R.","2070","1954","08","20","Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Árvore, fruto maduro vermelho. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","27253","auto",NA,NA,NA,NA,NA,NA
"447","2021-02-11 17:20:39-03","UFPR","UPCB","1933","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Reitz, R.","2070","1954","08","20","Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Árvore, fruto maduro vermelho. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","27253","auto",NA,NA,NA,NA,NA,NA
"448","2021-02-11 17:20:39-03","UFPR","UPCB","32150","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Silva, S.M.","Silva, S.M.",NA,"1996","01","30","Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 10m, PAP = 40cm, em floresta paludosa da planície litorânea. Material estéril..",NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA,"var. polyantha","24916","auto",NA,NA,NA,NA,NA,NA
"449","2021-02-11 17:20:39-03","UFPR","UPCB","15073","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Barroso, G.M.","Souza, W.S.",NA,"1985","12","22","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore, 8m, flor branca aromática..",NA,NA,"1987","03",NA,NA,NA,NA,NA,NA,NA,"var. polyantha","24916","auto",NA,NA,NA,NA,NA,NA
"450","2021-02-11 17:20:39-03","UFPR","UPCB","6070","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Klein, R.M.","713","1954","03","17","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"50","50","Arvoreta, 7m, fruto imaturo verde. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","27253","auto",NA,NA,NA,NA,NA,NA
"451","2021-02-11 17:20:39-03","UFPR","UPCB","6714","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Reitz, R.","1552","1954","02","18","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"100","100","Árvore, 8m, fruto imaturo verde. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","27253","auto",NA,NA,NA,NA,NA,NA
"452","2021-02-11 17:20:39-03","UFPR","UPCB","3533","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Hatschbach, G.","8708","1961","12","07","Brasil","Paraná","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore, 12m, flor alva. Mata litorânea..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","41937","auto",NA,NA,NA,NA,NA,NA
"453","2021-02-11 17:20:39-03","UFPR","UPCB","8599","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Hatschbach, G.","23303","1970","01","07","Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"50","100","Árvore, 10m x 25cm, flor alva perfumada..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","37295","auto",NA,NA,NA,NA,NA,NA
"454","2021-02-11 17:20:39-03","UFPR","UPCB","2077","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Reitz, R.","6674","1958","04","17","Brasil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"150","150","Árvore, 10m, fruto imaturo verde. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","23627","auto",NA,NA,NA,NA,NA,NA
"455","2021-02-11 17:20:39-03","UFPR","UPCB","49962","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Reitz, R.","6674","1958","04","17","Brasil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"150","150","Árvore, 10m, fruto imaturo verde. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","23627","auto",NA,NA,NA,NA,NA,NA
"456","2021-02-11 17:20:39-03","UFPR","UPCB","4966","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Hatschbach, G.","10792","1963","12","14","Brasil","Paraná","Guaratuba","Boa Vista","-48.5746994018555","-25.8827991485596",NA,NA,"10","10","Árvore, 10m, flor alva. Mata pluvial..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","41937","auto",NA,NA,NA,NA,NA,NA
"457","2021-02-11 17:20:39-03","UFPR","UPCB","42022","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Reitz, R.","2070","1954","08","20","Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Árvore, fruto maduro vermelho. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","27253","auto",NA,NA,NA,NA,NA,NA
"458","2021-02-11 17:20:39-03","UFPR","UPCB","1933","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Reitz, R.","2070","1954","08","20","Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Árvore, fruto maduro vermelho. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","27253","auto",NA,NA,NA,NA,NA,NA
"459","2021-02-11 17:20:39-03","UFPR","UPCB","32150","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Silva, S.M.","Silva, S.M.",NA,"1996","01","30","Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 10m, PAP = 40cm, em floresta paludosa da planície litorânea. Material estéril..",NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA,"var. polyantha","24916","auto",NA,NA,NA,NA,NA,NA
"460","2021-02-11 17:20:39-03","UFPR","UPCB","15073","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Barroso, G.M.","Souza, W.S.",NA,"1985","12","22","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore, 8m, flor branca aromática..",NA,NA,"1987","03",NA,NA,NA,NA,NA,NA,NA,"var. polyantha","24916","auto",NA,NA,NA,NA,NA,NA
"461","2021-02-11 17:20:39-03","UFPR","UPCB","6070","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Klein, R.M.","713","1954","03","17","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"50","50","Arvoreta, 7m, fruto imaturo verde. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","27253","auto",NA,NA,NA,NA,NA,NA
"462","2021-02-11 17:20:39-03","UFPR","UPCB","6714","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Reitz, R.","1552","1954","02","18","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"100","100","Árvore, 8m, fruto imaturo verde. Mata..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","27253","auto",NA,NA,NA,NA,NA,NA
"463","2021-02-11 17:20:39-03","UFPR","UPCB","3533","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Hatschbach, G.","8708","1961","12","07","Brasil","Paraná","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore, 12m, flor alva. Mata litorânea..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","41937","auto",NA,NA,NA,NA,NA,NA
"464","2021-02-11 17:20:39-03","UFPR","UPCB","8599","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. polyantha","Mart. ex DC.","Flora Ilustrada Catarinense","Hatschbach, G.","23303","1970","01","07","Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"50","100","Árvore, 10m x 25cm, flor alva perfumada..",NA,NA,"1972","01","01",NA,NA,NA,NA,NA,NA,"var. polyantha","37295","auto",NA,NA,NA,NA,NA,NA
"465","2021-02-11 17:20:39-03","UFPR","UPCB","4527","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","polyantha","Calyptranthes polyantha","O.Berg","Hatschbach, G.","Hatschbach, G.","10169","1962","11","24","Brasil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta, flor alva. Mata pluvial da planície litorânea..","UPCB0030486",NA,"1963","09",NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"466","2010-05-12 14:42:00-03","MO","MOBOT","100273161","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","E. Lucas","D. Sasaki","Sasaki 2458","2008","8","27","Brazil","Mato Grosso","Novo Mundo","Parque Estaudal Cristalino. Próximo ao alto Rio Cristalino.","-55.1497222","-9.4944444",NA,NA,"351.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"467","2010-05-12 15:14:00-03","MO","MOBOT","100273196","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","E. Lucas","D. Sasaki","Sasaki 2448","2008","8","26","Brazil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino. Próximo ao médio Rio Cristalino, entre a pousada e Limão.","-55.8977777","-9.45",NA,NA,"235.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"468","2015-09-01 15:08:00-03","MO","MOBOT","100856101","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","B.K. Holst","W. Wayt Thomas","Thomas 3236","1984","4","23","Venezuela","Amazonas","Río Negro","Along Río Marawinuma, at Puerto Chimo camp, ca. 6 km E of base camp.","-66.1166667","0.8333333",NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
