"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"46","2020-11-19 10:22:48-03","CPAP","CPAP","16666","PreserverdSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G.","62352",NA,"Brasil","MT",NA,NA,"Sublenhosa, 1,50m de altura. FLOR: capítulos amarelos. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: solo rochoso. RELEVO: .",NA,"1995","05","06","Rodovia para o trevo com a BR-174",NA,NA,"(Gardner) Baker","Mirassol do Oeste",NA,NA,NA,NA,"J. Pruski",NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-02-15 11:33:44-02","IPA","IPA","49602","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Harley, R.M.","21620","Southern America","Brasil","Bahia",NA,NA,"Spindly subshrub to 1,5 m. with rough, pale brown Leaves rough, dull green above, paler beneath. Phyllaries-pale green with dark greep tips. Ligula","IPA0049602","1980","04","23","Chapadão Ocidental da Bahia. Islets and banks of the Rio Corrente by Correntina. Distubed ground, including cultivation, marsh and woodland.","Plantae",NA,"(Gardner) Baker",NA,"-44.633333","-13.333333",NA,NA,NA,"IPA0049602",NA,NA,NA,NA,"-44.633333","-13.333333",NA,NA,NA,NA,NA,NA
"48","2019-02-15 11:33:44-02","IPA","IPA","49658","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Harley, R.M.","21654","Southern America","Brasil","Bahia",NA,NA,"Spindly shrub to 1,5 m. Leaves scabrid, dull green, paler beneath. Phyllaries pale green with green spreanding tips.","IPA0049658","1980","04","23","Chapadão Ocidental da Bahia. Islets and banks of the Rio Corrente by Correntina. Disturbed ground, including cultivation, marsh and woodland.","Plantae",NA,"(Gardner) Baker",NA,"-44.633333","-13.333333",NA,NA,NA,NA,NA,NA,NA,NA,"-44.633333","-13.333333",NA,NA,NA,NA,NA,NA
"49","2020-12-20 21:15:38-03","UFV","VIC","53386","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.; et al.","777",NA,"Brasil","Espírito Santo",NA,NA,"Subarbusto","VIC053386","2019","04","08","Aldeia dos Cocos",NA,NA,"(Gardn.) Baker","São Mateus","-39","-18",NA,NA,"Xavier, M.V.B.",NA,NA,NA,NA,NA,"-39","-18",NA,NA,NA,NA,NA,NA
"50","2020-12-20 21:15:38-03","UFV","VIC","53387","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.; et al.","763",NA,"Brasil","Espírito Santo",NA,NA,"Subarbusto","VIC053387","2019","04","08","Aldeia dos Cocos",NA,NA,"(Gardn.) Baker","São Mateus","-39","-18",NA,NA,"Firmino, A.D.",NA,"2019","04",NA,NA,"-39","-18","08",NA,NA,NA,NA,NA
"51","2021-03-24 17:08:41-03","UFES","SAMES","8708","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Barboza, L.C.; Lemes,B.X.;Penha,J.S.","60",NA,"Brasil","Espírito Santo",NA,NA,"Planta herbácea com 1m de altura. Botões florais esverdeados e flores amarelas.","SAMES08708","2019","07","17",NA,NA,NA,"(Gardner) Baker","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,"41644","auto","-397327778.0","-186219445.0",NA,NA,NA,NA,NA,NA
"52","2021-03-24 17:08:41-03","UFES","SAMES","10027","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9020",NA,"Brasil","Espírito Santo",NA,NA,"Planta ereto escandente. Flor amarela.","SAMES10027","2019","03","15","APA Conceição da Barra. Restinga Holocênica. APA de Conceição da Barra",NA,NA,"(Gardner) Baker","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,"41644","auto","-397444444.0","-186797223.0",NA,NA,NA,NA,NA,NA
"53","2021-03-24 17:08:41-03","UFES","SAMES","8756","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","8320",NA,"Brasil","Espírito Santo",NA,NA,"Planta ereta com 50 cm altura, flor amarela.","SAMES08756","2018","10","03","APA de Conceição da Barra. Restinga holocênica. APA de Conceição da Barra",NA,NA,"(Gardner) Baker","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,"41644","auto","-397450000.0","-186802778.0",NA,NA,NA,NA,NA,NA
"54","2021-03-24 17:08:41-03","UFES","SAMES","8754","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","8302",NA,"Brasil","Espírito Santo",NA,NA,"Planta ereta com mais ou menos 80 cm, flor amarela.","SAMES08754","2018","10","01","APA de Conceição da Barra. Restinga holocênica. APA de Conceição da Barra",NA,NA,"(Gardner) Baker","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,"41644","auto","-397350000.0","-186269445.0",NA,NA,NA,NA,NA,NA
"55","2021-03-24 17:08:41-03","UFES","SAMES","8753","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","8239",NA,"Brasil","Espírito Santo",NA,NA,"Planta de hábito ereto, flor amarela","SAMES08753","2018","10","17","Distrito de Pontal do Ipiranga. Restinga holocênica.",NA,NA,"(Gardner) Baker","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"48094","auto","-397091667.0","-191775000.0",NA,NA,NA,NA,NA,NA
"56","2021-03-24 17:08:41-03","UFES","SAMES","8757","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","8328",NA,"Brasil","Espírito Santo",NA,NA,"Planta ereta, 60 cm. Flor amarela.","SAMES08757","2018","10","04","Aldeia do Coco. Restinga holocênica.",NA,NA,"(Gardner) Baker","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,NA,"56510","auto","-397488889.0","-187988889.0",NA,NA,NA,NA,NA,NA
"57","2021-03-24 17:08:41-03","UFES","SAMES","10012","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9005",NA,"Brasil","Espírito Santo",NA,NA,"Planta ereto escandente. Flor amarela.","SAMES10012","2019","03","14","Aldeia do Coco. Restinga Holocênica.",NA,NA,"(Gardner) Baker","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,NA,"56510","auto","-397486111.0","-187963889.0",NA,NA,NA,NA,NA,NA
"58","2021-03-24 17:08:41-03","UFES","SAMES","8789","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Scheidegger,A.F.A.; Lemes,B.X; Valfré,L.","88",NA,"Brasil","Espírito Santo",NA,NA,"Flores com sépalas amarelas Habitat: Vegetação arbustiva-aberta Habito: Erva","SAMES08789","2018","11","12","Bairro Guriri, orla, região norte e sul.",NA,NA,"(Gardner) Baker","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,NA,"56510","auto","-397472222.0","-187380555.0",NA,NA,NA,NA,NA,NA
"59","2021-03-24 17:08:41-03","UFES","SAMES","8894","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","8598",NA,"Brasil","Espírito Santo",NA,NA,"Flor amarela","SAMES08894","2018","11","22","Barra Nova.",NA,NA,"(Gardner) Baker","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,NA,"56510","auto","-397391666.0","-189591667.0",NA,NA,NA,NA,NA,NA
"60","2021-03-24 17:08:41-03","UFES","SAMES","9537","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8837",NA,"Brasil","Espírito Santo",NA,NA,"Planta com 0,5m de altura.Flor amarela. Ereta","SAMES09537","2019","01","08","Barra Nova Sul.",NA,NA,"(Gardner) Baker","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,NA,"56510","auto","-397383333.0","-189572222.0",NA,NA,NA,NA,NA,NA
"61","2021-03-24 17:08:41-03","UFES","SAMES","9351","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Barboza, L.C.; Metzker, T.P.;Moschem, J.C.;Ronchi, C.;Lopes, L.R.","18",NA,"Brasil","Espírito Santo",NA,NA,"Planta com 1m de altura. Flores de cor amarela.","SAMES09351","2019","06","11","Praia de Guriri lado Norte.",NA,NA,"(Gardner) Baker","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,NA,"56510","auto","-397472222.0","-187252778.0",NA,NA,NA,NA,NA,NA
"62","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0005467","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach;","77456",NA,"Brazil","Minas Gerais",NA,NA,"Ereta, 35 cm, capitulo amarelo.",NA,"2004","6","6","Serra do Cabral, proximo do trevo para o Rio Embaiassaia (Mun. Joaquim Felicio).","Magnoliophyta","Asterales","Baker",NA,"-44.2","-17.8",NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:31:14-03","UFJF","CESJ","50916","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"J.M. Silva; E. Barbosa","5836","América do Sul","Brasil","Minas Gerais",NA,NA,"Subarbusto, 80cm, capítulo amarelo. Cerrado.","CESJ050916","2007","04","22","Distrito de Paredão de Minas, Fazenda Lago Vermelho","Angiosperma",NA,"(Gardner) Baker","Buritizeiro","-44.9622001647949","-17.3511009216309",NA,NA,"H.Robinson","CESJ050916","2005",NA,"88041","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-21 14:31:14-03","UFJF","CESJ","42838","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach; et al.","75055","América do Sul","Brasil","Espirito Santo",NA,NA,"Ereta, 50 cm, flor amarela. Clareira da restinga.","CESJ042838","2003","06","09","Ligação entre a Rod. ES-421 e Itaúnas","Angiosperma",NA,"(Gardner) Baker","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"H.Robison","CESJ042838","2003",NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-04-07 11:41:17-03","UFMS","CGMS","44583","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"V.J. Pott; A. Pott; N.C. Bueno; A. Arantes","3042",NA,"Brasil","Mato Grosso",NA,NA,"Flor amarela. Tem parte do caule horizontal enraizado e com ramos aéreos. Ocorre fora da área pastada. Habitat: Campo de murundu com Curatella/ Byrsonima, alagado 10cm. Solo siltoso. Relevo plano. Habito: Subarbusto ereto emergente","CGMS1074549","1996","02","29","Estrada para Porto Cercado, MT-370, 14 Km de Poconé, sub-região de Poconé, Pantanal.",NA,NA,"(Gardner) Baker","Poconé","-56.5277778","-16.3272223","120","120",NA,NA,NA,NA,NA,NA,"-56,5277778","-16,3272223",NA,NA,NA,NA,NA,NA
"66","2021-04-07 11:41:17-03","UFMS","CGMS","53950","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"V.J. Pott; A. Pott","8755",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Flor amarela. Habitat: Borda de córrego temporário. Solo argiloso-siltoso. Relevo levemente inclinado. Habito: Erva anfibia, 0,60 - 1,00 m de altura. Mancha ocasional.","CGMS1083919","2006","02","09","Fazenda Rodeio, cerca de 700 m da sede (fundos).",NA,NA,"(Gardner) Baker","Aquidauana","-55.1519444","-19.7397222","450","450","B. Loeuille",NA,NA,NA,NA,NA,"-55,1519444","-19,7397222",NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:41:17-03","UFMS","CGMS","44738","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"A. Pott; V.J. Pott; J.A. Ratter; A. Boock; M.R. Araújo; M. Pereira","3885",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Flor amarela. Acesso ao Retiro Baía Bonita. Habitat: Carandazal e Espinheiral. Solo argiloso preto. Relevo plano. Habito: Erva ereta. Escabrosa. Frequente. 0,50-1,50 m de altura.","CGMS1074705","1987","11","12","Fazenda Acurizal, Nabileque, Pantanal.",NA,NA,"(Gardner) Baker","Corumbá","-57.1666667","-18.6333333","90","90","B. Loeuille",NA,NA,NA,NA,NA,"-57,1666667","-18,6333333",NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:23:04-03","UNICAMP","UEC","128597","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Souza, VC; Souza, JP; Mazine, FF; Romão, GO","20562",NA,"Brazil","Mato Grosso",NA,NA,"Subarbusto, ca. 60cm alt.; flores amarelas; Savana arborizada (campo cerrado) sobre a Serra Azul(ca. 15km do início)","UEC102650","1997","10","09","Estrada Nova Brasilândia-Marzagão, ca. 65km de Nova Brasilândia. Estrada secundária sobre a Serra Azul(ca. 15km do início)","Magnoliopsida",NA,"(Gardner) Baker","Rosário do Oeste","-55.2","-14.6",NA,NA,"Souza, VC","UEC102650","1997","11",NA,NA,"-55.2","-14.6","30",NA,NA,NA,NA,NA
"69","2021-03-01 16:23:04-03","UNICAMP","UEC","112016","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Souza, VC; Souza, JP; Ivanauskas, NM; Duarte, AR; Mazine, FF","14941",NA,"Brazil","Mato Grosso",NA,NA,"Subarbusto, ca. 1m alt.; capítulos amarelos; Vegetação: Savana Parque. Àrea florestada sobre solo pedregoso férrico","UEC102651","1997","03","22","Cerca de 10km WSW de Alto Boa Vista. Fazenda Suiá-Miçu","Magnoliopsida",NA,"(Gardner) Baker","Alto Boa Vista","-51.428","-11.697611",NA,NA,"Nakajima, JN","UEC102651","2015","10",NA,NA,"-51.428","-11.697611",NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:23:04-03","UNICAMP","UEC","114669","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Árbocz, GF; Ivanauskas, NM; Silva, MMR; Zanella, J","3634",NA,"Brazil","Mato Grosso",NA,NA,"Erva ereta, 1,70m. Flores em capítulos amarelos; Vegetação: Savana Gramíneo-Lenhosa(Campo Úmido)&nf;Ambiente físico: Relevo suave ondulado","UEC102653","1997","03","26","Fazenda Brasil","Magnoliopsida",NA,"(Gardner) Baker","Barra do Garças","-52.439444","-15.093056",NA,NA,"Souza, VC","UEC102653","1997","11",NA,NA,"-52.439444","-15.093056","30",NA,NA,NA,NA,NA
"71","2021-03-01 16:23:04-03","UNICAMP","UEC","118971","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Moraes, MD; Alvarenga, D","635",NA,"Brazil","Goiás",NA,NA,"arbusto ca. 1,80m; Cerrado","UEC102652","2001","04","10","a 39km de Laciara em direção a Nova Roma","Magnoliopsida",NA,"(Gardner) Baker",NA,NA,NA,NA,NA,"Alves, M","UEC102652","2013","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-16 17:50:23-03","UCS","HUCS","32341","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Silva, J.M.","5836",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Herbário MBM; Cerrado",NA,"2007","04","22","Fazenda Lago Vermelho","Angiospermae","Asterales","(Gardner) Baker","Buritizeiro",NA,NA,NA,NA,"Robinson, H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-16 17:50:23-03","UCS","HUCS","22393","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G.","75055",NA,"Brasil","Espírito Santo",NA,NA,"Herbário MBM; Clareira da restinga",NA,"2003","06","09","Ligação entre a Rod. ES 421 e Itaúnas","Angiospermae","Asterales","(Gardner) Baker","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"Robinson, H.",NA,"2003",NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-12-06 19:29:15-03","UFES","VIES","25647","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Assis, A.M.; Santos, J.","3443",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES025647","2012","10","05","APA de Conceição da Barra - Praia de Meleiras.",NA,NA,"(Gardner) Baker","Conceição da Barra","-39.783056","-18.663333","5","5",NA,"VIES025647",NA,NA,NA,NA,"39º46'59''W","18º39'48''S",NA,NA,NA,NA,NA,NA
"75","2019-12-06 19:29:15-03","UFES","VIES","25772","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Assis, A.M.; Cipriano, R.","3078",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES025772","2012","04","30","APA de Conceição da Barra - Praia de Guriri.",NA,NA,"(Gardner) Baker","Conceição da Barra","-39.784722","-18.661667","2","2",NA,"VIES025772",NA,NA,NA,NA,"39º47'5''W","18º39'42''S",NA,NA,NA,NA,NA,NA
"76","2019-12-06 19:29:15-03","UFES","VIES","25878","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Assis, A.M.; Santos, J.","3311",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES025878","2012","07","08","APA de Conceição da Barra - Praia do Sul.",NA,NA,"(Gardner) Baker","Conceição da Barra","-39.775278","-18.679444","5","5",NA,"VIES025878",NA,NA,NA,NA,"39º46'31''W","18º40'46''S",NA,NA,NA,NA,NA,NA
"77","2020-04-27 16:08:48-03","UFES","VIES","43246","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.; Silvares, G.C.O.","122",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES043246","2018","10","01","APA Conceição da Barra, ponto de amostragem 1.",NA,NA,"(Gardner) Baker","Conceição da Barra","-39.734444","-18.624444",NA,NA,"Nichio-Amaral, R.","VIES043246","2020","02",NA,NA,"39º44'4''W","18º37'28''S",NA,NA,NA,NA,NA,NA
"78","2020-04-27 16:08:48-03","UFES","VIES","43279","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.; Silvares, G.C.O.","155",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES043279","2018","10","03","APA Conceição da Barra, ponto de amostragem 2.",NA,NA,"(Gardner) Baker","Conceição da Barra","-39.744722","-18.681111",NA,NA,"Nichio-Amaral, R.","VIES043279","2020","02",NA,NA,"39º44'41''W","18º40'52''S",NA,NA,NA,NA,NA,NA
"79","2020-04-27 16:08:48-03","UFES","VIES","43310","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.; Silvares, G.C.O.","186",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES043310","2018","10","04","Aldeia dos Cocos, ponto de amostragem 3.",NA,NA,"(Gardner) Baker","São Mateus","-39.748889","-18.798333",NA,NA,"Nichio-Amaral, R.","VIES043310","2020","02",NA,NA,"39º44'56''W","18º47'54''S",NA,NA,NA,NA,NA,NA
"80","2020-04-27 16:08:48-03","UFES","VIES","43423","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.; Silvares, G.C.O.","299",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES043423","2018","10","17","Pontal do Ipiranga, ponto de amostragem 5.",NA,NA,"(Gardner) Baker","Linhares","-39.708889","-19.188056",NA,NA,"Nichio-Amaral, R.","VIES043423","2020","02",NA,NA,"39º42'32''W","19º11'17''S",NA,NA,NA,NA,NA,NA
"81","2020-04-27 16:08:48-03","UFES","VIES","43967","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.; Xavier, B.L.; Penha,J.; Pereira, O.J.","763",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES043967","2019","04","08","Aldeia dos Cocos, ponto de amostragem 3.",NA,NA,"(Gardner) Baker","São Mateus","-39.75","-18.783333",NA,NA,"Nichio-Amaral, R.","VIES043967","2020","02",NA,NA,"39º45'W","18º47'S",NA,NA,NA,NA,NA,NA
"82","2020-04-27 16:08:48-03","UFES","VIES","43975","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.; Xavier, B.L.; Penha,J.; Pereira, O.J.","776",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES043975","2019","04","08","Aldeia dos Cocos, ponto de amostragem 3.",NA,NA,"(Gardner) Baker","São Mateus","-39.75","-18.783333",NA,NA,"Nichio-Amaral, R.","VIES043975","2020","02",NA,NA,"39º45'W","18º47'S",NA,NA,NA,NA,NA,NA
"83","2020-04-27 16:08:48-03","UFES","VIES","44017","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Guarnier, J.C.; Firmino, A.D. e Dutra, V.F.","147",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES044017","2019","03","25","Pontal do Ipiranga, ponto de amostragem 5.",NA,NA,"(Gardner) Baker","Linhares","-39.707778","-19.191944","2","2","Nichio-Amaral, R.","VIES044017","2020","02",NA,NA,"39º42'28''W","19º11'31''S",NA,NA,NA,NA,NA,NA
"84","2020-04-27 16:08:48-03","UFES","VIES","44365","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.; Gislane Chaves","935",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES044365","2019","04","25","APA Conceição da Barra ponto de amostragem 1, próximo ao farol.",NA,NA,"(Gardner) Baker","Conceição da Barra","-39.734722","-18.625556","2","2","Nichio-Amaral, R.","VIES044365","2020","02",NA,NA,"39º44'5''W","18º37'32''S",NA,NA,NA,NA,NA,NA
"85","2020-04-27 16:08:48-03","UFES","VIES","44382","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.","956",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES044382","2019","05","26","APA Conceição da Barra ponto de amostragem 7.",NA,NA,"(Gardner) Baker","Conceição da Barra","-39.746111","-18.681667","3","3","Nichio-Amaral, R.","VIES044382","2020","02",NA,NA,"39º44'46''W","18º40'54''S",NA,NA,NA,NA,NA,NA
"86","2020-06-29 11:10:06-03","UFES","VIES","44394","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.; Xavier, B.; Pereira, O.J.; Oliveira, G.C.S.; Penha, J.","973",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES044394","2019","05","26","APA Conceição da Barra ponto de amostragem 2",NA,NA,"(Gardner) Baker","Conceição da Barra","-39.744722","-18.682222","4","4","Nichio-Amaral, R.","VIES044394","2020","02",NA,NA,"39º44'41''W","18º40'56''S",NA,NA,NA,NA,NA,NA
"87","2020-04-27 16:08:48-03","UFES","VIES","44464","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.; Oliveira, G.C.S.","1045",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES044464","2019","05","07","Barra Nova, ponto de amostragem 4.",NA,NA,"(Gardner) Baker","São Mateus","-39.739722","-18.959444","2","2","Nichio-Amaral, R.","VIES044464","2020","02",NA,NA,"39º44'23''W","18º57'34''S",NA,NA,NA,NA,NA,NA
"88","2020-04-27 16:08:48-03","UFES","VIES","44480","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.; Oliveira, G.C.S.","1061",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES044480","2019","05","08","Aldeia dos Cocos, ponto de amostragem 3.",NA,NA,"(Gardner) Baker","São Mateus","-39.765556","-18.798056","3","3","Nichio-Amaral, R.","VIES044480","2020","02",NA,NA,"39º45'56''W","18º47'53''S",NA,NA,NA,NA,NA,NA
"89","2020-04-27 16:08:48-03","UFES","VIES","44514","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Firmino, A.D.; Oliveira, G.C.S.","1095",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES044514","2019","05","09","APA Conceição da Barra, ponto de amostragem 2.",NA,NA,"(Gardner) Baker","Conceição da Barra","-39.744722","-18.682222","2","2","Nichio-Amaral, R.","VIES044514","2020","02",NA,NA,"39º44'41''W","18º40'56''S",NA,NA,NA,NA,NA,NA
"90","2019-07-12 17:25:08-03","UFES","VIES","43043","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Alves-Araújo, A.; Souza, W.; Moraes, Q.","1749",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES043043","2014","11","06","Parque Estadual de Itaúnas. Trilha da restinga.",NA,NA,"(Gardner) Baker","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,"VIES043043",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-04-27 16:08:48-03","UFES","VIES","43833","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Guarnier, J.C.; Firmino, A.D.","58",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES043833","2018","12","11","Aldeia dos Cocos, ponto de amostragem 3.",NA,NA,"(Gardner) Baker","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,"Nichio-Amaral, R.","VIES043833","2020","02","56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:14:07-03","MBM","MBM","140548","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Arbo, M.M.; Mello-Silva, R.; Schinini, A.; Souza, V.C.; Mello-Silva, R.; Schinini, A.; Souza, V.C.","4171","Southern America","Brazil","Minas Gerais",NA,NA,"Arbusto laxamente ramificado, inflorescencias amarillas.; Campo rupestre.","MBM140548","1990","05","15","Serra do Cipó",NA,NA,"(Gardner) Baker","Conceição do Mato Dentro","-43.583333","-19.333333","1000","1320","Cabrera, A.L.","MBM140548","1990",NA,NA,NA,"-43.583333","-19.333333",NA,NA,NA,NA,NA,NA
