"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"98","2020-12-11 11:39:15-03","UFMG","BHCB","96417","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"equipe acaraú","116","2004","09","07","Southern America","Brasil","Santa Catarina","faz. Acaraú",NA,"Árvore, fruto maduro amarelo (cítrico).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-02-11 17:20:41-03","UFPR","UPCB","64800","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Sobral, M.","Lins e Silva, A.C.B.","345","2008","03","27",NA,"Brasil","Pernambuco","Usina São José, Engenho D'Água, Mata da Piedade.",NA,"Arvoreta 2,5m, botões florais. Mata Atlântica..",NA,NA,"-34.989167","-7.848611","Igarassu","113",NA,NA,"2008","12",NA,"-34.989167","-7.848611","113",NA,NA,NA,NA,NA
"100","2009-07-10 15:04:00-03","MO","MOBOT","100200044","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg",NA,"M. Peron","Peron 991","1992","11","30","South America","Brazil","Rio de Janeiro","Silva Jardim. Reserva Biológica Poço das Antas. Margens do Rio Sao Joao, entre a BR-101 e a ponte da linha ferrea. Área FP010.",NA,NA,NA,NA,"-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2019-08-09 04:34:00-03","MO","MOBOT","100605315","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg","B.S. Amorim","Bruno S. Amorim|A.A. Araújo|C. Araújo|V.d.S. Sampaio|M.A. Chagas","Amorim 1398","2012","1","24","South America","Brazil","Alagoas","REBIO Pedra Talhada, Mata próximo à Pedra Talhada, interior da mata.",NA,NA,NA,NA,"-36.4710998535156","-9.31888961791992","Quebrangulo",NA,"16583","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2021-01-10 20:47:02-03","INPA","INPA","224247","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"Perón, M","991","1992","11","30","Southern America","Brasil","Rio de Janeiro","Reserva Biológica Poço das Antas. Margens do Rio São João, entre a BR-101 e a ponte da linha férrea. Área FP010.",NA,NA,"INPA0224247","INPA0224247 INPA0224247_e","-42.25","-22.5","Silva Jardim",NA,NA,NA,NA,NA,NA,"-42.25","-22.5",NA,NA,NA,NA,NA,NA
"103","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","28642",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","cf. umbrosa","Eugenia cf. umbrosa","O.Berg","M. Sobral/Março-2007","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","609","2006","02","01",NA,"Brasil","Espírito Santo","Aguas Claras, Escola Agroecológica.",NA,"Árvore 20m de alt. DAP 40cm. Fuste 12. Flores e botões florais brancos (dispostas pelo ramo). Mata beira de um corrego.","MBML028642","MBML028642","-40.825833","-18.890278","Águia Branca","300",NA,NA,NA,NA,NA,"40W49'33","18S53'25","300",NA,NA,NA,NA,NA
"104","2021-01-26 13:56:42-03","IMA","MAC","34525","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","Chagas-Mota; D.S.Correia; P.B.Alves","1541","2008","11","13",NA,"Brasil","Alagoas","Serra da Saudinha.",NA,"Árvore ca. 5 m de altura. Flores verdes. Planta com cera ou pêlos nas folhas.; Mata Pluvial Atlântica.","MAC0034525","MAC0034525","-36.201944","-10.118611","Maceió",NA,NA,NA,"2008","11","13","-36.201944","-10.118611",NA,NA,NA,NA,NA,NA
"105","2021-01-26 13:56:42-03","IMA","MAC","7978","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","R.P.Lyra-Lemos; et al.","2570","1992","01","02",NA,"Brasil","Alagoas","Tabuleiro dos Martins.",NA,"Árvore com ca. de 3m de altura. Flores passadas.; Mata Atlântica em vale de tabuleiro (bacia do Pratagy).","MAC0007978","MAC0007978","-36.201944","-10.118611","Maceió",NA,NA,NA,"2009","02","16","-36.201944","-10.118611",NA,NA,NA,NA,NA,NA
"106","2021-01-26 13:56:42-03","IMA","MAC","9811","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","M.N.Rodrigues; R.P.Lyra-Lemos; S.Costa; S.Rocha","1324","1998","10","29",NA,"Brasil","Alagoas","APA do Catolé e Fernão Velho.",NA,"Árvore com ca. de 3m de altura. Florc/ pétalas brancas, estames brancos, botões verdes.; Mata Atlântica.","MAC0009811","MAC0009811","-36.378889","-9.9425","Satuba",NA,NA,NA,"2009","02","16","-36.378889","-9.9425",NA,NA,NA,NA,NA,NA
"107","2021-01-26 13:56:42-03","IMA","MAC","51053","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","Chagas-Mota; R.C.Pinto; J.M.Ferreira","10085","2011","01","22",NA,"Brasil","Alagoas","Estação Ecológica de Murici, Fazenda Ibiquara.",NA,"Árvore ca. 6 m de altura. Botões e frutos marrons.; Mata Atlântica.","MAC0051053","MAC0051053 MAC0051053_1","-36.3925","-9.833333","Flexeiras",NA,NA,NA,"2011","01","20","-36.3925","-9.833333",NA,NA,NA,NA,NA,NA
"108","2021-01-26 13:56:42-03","IMA","MAC","50125","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","Chagas-Mota; C.Couto","9164","2010","10","22",NA,"Brasil","Alagoas","Flexa.",NA,"Árvore ca. 5 m de altura. Flores verdes.; Mata Atlântica.","MAC0050125","MAC0050125 MAC0050125_1","-36.416667","-9.809167","Rio Largo",NA,NA,NA,"2010","10","22","-36.416667","-9.809167",NA,NA,NA,NA,NA,NA
"109","2021-01-26 13:56:42-03","IMA","MAC","9718","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","R.P.Lyra-Lemos; M.N.Rodrigues","3949","1998","10","15",NA,"Brasil","Alagoas","Fazenda São Brás.",NA,"Arvoreta com ca. de 4m de alt. Flores esverdeadas. Frutos maduros marrons.; Mata Atlântica em vale de tabuleiro.","MAC0009718","MAC0009718","-35.833333","-9.666667","Barra de Santo Antônio",NA,NA,NA,"2009","02","16","-35.833333","-9.666667",NA,NA,NA,NA,NA,NA
"110","2021-01-26 13:56:42-03","IMA","MAC","20667","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","M.Oliveira; A.A.Grillo","1321","2003","03","12",NA,"Brasil","Alagoas","Coimbra, Cerrado da Burra. Área de Topo.",NA,"Árvore ca. de 5 m de altura. Frutos imaturos verdes.; Mata Atlântica","MAC0020667","MAC0020667","-36.451944","-9.6425","Ibateguara",NA,NA,NA,"2009","02","16","-36.451944","-9.6425",NA,NA,NA,NA,NA,NA
"111","2021-01-26 13:56:42-03","IMA","MAC","50690","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","Chagas-Mota; J.W.A.Silva; J.M.Ferreira","9729","2010","12","11",NA,"Brasil","Alagoas","Petrópolis.",NA,"Árvore ca. 5 m de altura. Frutos verdes.; Mata Atlântica.","MAC0050690","MAC0050690","-36.451944","-9.6425","Ibateguara",NA,NA,NA,"2010","12","11","-36.451944","-9.6425",NA,NA,NA,NA,NA,NA
"112","2021-01-26 13:56:42-03","IMA","MAC","50580","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","Chagas-Mota; J.M.Ferreira","9619","2010","11","25",NA,"Brasil","Alagoas","Fazenda Jussara.",NA,"Árvore ca. 8 m de altura. Frutos verdes.; Mata Atlântica.","MAC0050580","MAC0050580","-36.402222","-9.620556","Viçosa",NA,NA,NA,"2010","11","25","-36.402222","-9.620556",NA,NA,NA,NA,NA,NA
"113","2021-01-26 13:56:42-03","IMA","MAC","45674","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","Chagas-Mota","7178","2010","01","28",NA,"Brasil","Alagoas","Fazenda Jussara.",NA,"Árvore ca. 5 m de altura. Estéril.; Mata Atlântica.","MAC0045674","MAC0045674","-36.402222","-9.620556","Viçosa",NA,NA,NA,"2010","01","28","-36.402222","-9.620556",NA,NA,NA,NA,NA,NA
"114","2021-01-26 13:56:42-03","IMA","MAC","31789","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","R.P.Lyra-Lemos; P.B.Alves; Chagas-Mota","10860","2008","01","26",NA,"Brasil","Alagoas","RPPN Garabu, Usina Santo Antônio.",NA,"Árvore.; Mata Atlântica.","MAC0031789","MAC0031789","-35.916667","-9.559167","São Luiz do Quitunde",NA,NA,NA,"2009","02","16","-35.916667","-9.559167",NA,NA,NA,NA,NA,NA
"115","2021-01-26 13:56:42-03","IMA","MAC","28965","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","N.T. Mendonça","246","2005","11","09",NA,"Brasil","Alagoas",NA,NA,"Árvore ca. de 3,5m de altura. Flores amarelas. Frutos imaturos.; Mata Atlântica.","MAC0028965","MAC0028965","-36.559167","-9.535278","Murici",NA,NA,NA,"2009","02","16","-36.559167","-9.535278",NA,NA,NA,NA,NA,NA
"116","2021-01-26 13:56:42-03","IMA","MAC","41274","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","Chagas-Mota; N.Ramos","3533","2009","05","06",NA,"Brasil","Alagoas","Serra Lisa.",NA,"Árvore ca. 7 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0041274","MAC0041274","-36.5","-9.451944","Chã Preta",NA,NA,NA,"2009","05","06","-36.5","-9.451944",NA,NA,NA,NA,NA,NA
"117","2021-01-26 13:56:42-03","IMA","MAC","52684","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","Chagas-Mota; R.C.Pinto; J.W.Alves-Silva","10774","2011","04","12",NA,"Brasil","Alagoas","Estação Ecológica de Murici, Fazenda São João.",NA,"Arbusto ca. 3 m de altura. Frutos marrons.; Mata Atlântica.","MAC0052684","MAC0052684","-36.201944","-9.451944","Flexeiras",NA,NA,NA,"2011","04","12","-36.201944","-9.451944",NA,NA,NA,NA,NA,NA
"118","2021-01-26 13:56:42-03","IMA","MAC","39710","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"J.W.A.Silva; E.C.O.Chagas; M.C.S.Mota","164","2009","05","09",NA,"Brasil","Alagoas",NA,NA,"Árvore ca. de 3m de altura. Inflorescência seca.; Mata Atlântica.","MAC0039710","MAC0039710","-35.529169","-9.156753","Matriz do Camaragibe",NA,NA,NA,NA,NA,NA,"-35.529169","-9.156753",NA,NA,NA,NA,NA,NA
"119","2021-01-26 13:56:42-03","IMA","MAC","31520","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","W.S.Ferreira-Junior; -","86","2007","12","22",NA,"Brasil","Alagoas",NA,NA,"Árvore ca. de 4m de altura. Botões florais cremes.; Mata Atlântica.","MAC0031520","MAC0031520","-36.201944","-10.118611","Maceió",NA,NA,NA,"2009","02","16","-36.201944","-10.118611",NA,NA,NA,NA,NA,NA
"120","2021-01-26 13:56:42-03","IMA","MAC","45786","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","Chagas-Mota","7290","2010","01","29",NA,"Brasil","Alagoas","Fazenda Canadá.",NA,"Árvore ca. 5 m de altura. Estéril.; Mata Atlântica.","MAC0045786","MAC0045786","-36.618611","-9.75","Mar Vermelho",NA,NA,NA,"2010","01","29","-36.618611","-9.75",NA,NA,NA,NA,NA,NA
"121","2021-01-26 13:56:42-03","IMA","MAC","21252","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","M.Oliveira; A.A.Grillo","1321","2003","03","12",NA,"Brasil","Alagoas","Coimbra. Cerrado da Burra. Área de Topo.",NA,"Árvore com ca. de 5m de altura. Frutos imaturos verdes. Frequente.","MAC0021252","MAC0021252","-36.451944","-9.6425","Ibateguara",NA,NA,NA,"2009","02","16","-36.451944","-9.6425",NA,NA,NA,NA,NA,NA
"122","2021-01-26 13:56:42-03","IMA","MAC","41237","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","Chagas-Mota; N.Ramos","3496","2009","05","06",NA,"Brasil","Alagoas","Serra Lisa.",NA,"Árvore ca. 8 m de altura. Frutos marrons.; Mata Pluvial Atlântica.","MAC0041237","MAC0041237","-36.5","-9.451944","Chã Preta",NA,NA,NA,"2009","05","06","-36.5","-9.451944",NA,NA,NA,NA,NA,NA
"123","2021-01-26 13:56:42-03","IMA","MAC","57808","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"L.Nusbaumer","4182","2014","10","17",NA,"Brasil","Alagoas","Reserva Biológica de Pedra Talhada, Floresta ombrófila submontana de planície.",NA,"Arbusto ca. 6 m. Sépalas verdes, coberta de roxo na parte externa; 4 pétalas brancas; estames bege.; Mata Atlântica.","MAC0057808","MAC0057808","-36.7461","-9.390817","Quebrangulo",NA,NA,NA,NA,NA,NA,"-36.7461","-9.390817",NA,NA,NA,NA,NA,NA
"124","2021-01-26 13:56:42-03","IMA","MAC","20002","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","R.P.Lyra-Lemos; et al.","8067","2003","10","18",NA,"Brasil","Alagoas","Santuário Ecológico da Serra D'água.",NA,"Árvore, ca. de 4m de altura. Frutos ferrugíneos.; Mata Atlântica em serra.","MAC0020002","MAC0020002","-35.567222","-10.061667","Matriz do Camaragibe",NA,NA,NA,"2009","02","16","-35.567222","-10.061667",NA,NA,NA,NA,NA,NA
"125","2021-01-26 13:56:42-03","IMA","MAC","32797","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","W.S.Ferreira-Junior; J.Y.A.Galdino","108","2008","04","05",NA,"Brasil","Alagoas","Usina Cachoeira, Fazenda Boa Vista",NA,"Árvore ca. 3 m de altura. Frutos marrons; Mata Atlântica","MAC0032797","MAC0032797","-35.7","-9.416667","Maceió",NA,NA,NA,"2009","02","16","-35.7","-9.416667",NA,NA,NA,NA,NA,NA
"126","2021-01-26 13:56:42-03","IMA","MAC","51824","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.C.S.Mota","R.C.Pinto; J.W.A.Silva; A.S.Costa","93","2011","02","11",NA,"Brasil","Alagoas","Fazenda Triunfo",NA,"Mata Atlântica","MAC0051824","MAC0051824","-35.724414","-9.275003","Flexeiras",NA,NA,NA,NA,NA,NA,"-35.724414","-9.275003",NA,NA,NA,NA,NA,NA
"127","2021-01-26 13:56:42-03","IMA","MAC","57595","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","F.F.Mazine","B.S.Amorim; J.L.Costa-Lima; L.P.Aquino; M.A.Chagas","1713","2012","12","20",NA,"Brasil","Alagoas","ReBio Pedra Talhada, Interior da mata.",NA,"Árvore ca. 12 m. Flores brancas.; Mata Atântica.","MAC0057595","MAC0057595","-36.471108","-9.3389","Quebrangulo",NA,NA,NA,"2019","10",NA,"-36.471108","-9.3389",NA,NA,NA,NA,NA,NA
"128","2021-01-26 13:56:42-03","IMA","MAC","22641","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","G.B.Araujo; Cavalcante, F","87","2005","05","16",NA,"Brasil","Alagoas",NA,NA,"Árvore ca. de 3,5m de altura. Botões florais marrons.; Mata Atlântica secundária.","MAC0022641","MAC0022641","-35.8925","-9.254722","Matriz do Camaragibe",NA,NA,NA,"2009","02","16","-35.8925","-9.254722",NA,NA,NA,NA,NA,NA
"129","2021-01-26 13:56:42-03","IMA","MAC","15368","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","E.C.O.Chagas","R.P.Lyra-Lemos; W.Thomas; Barbosa; Rodal; et al.","6328","2002","03","17",NA,"Brasil","Alagoas","Fazenda Riachão.",NA,"Árvore com ca. de 3,5m de altura. Frutos maduros marrons.; Mata Atlântica em Serra.","MAC0015368","MAC0015368","-35.935","-9.250556","Branquinha",NA,NA,NA,"2009","02","16","-35.935","-9.250556",NA,NA,NA,NA,NA,NA
"130","2021-03-03 13:56:22-03","UFF","NIT","NIT10386","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"T. Fernandes; H.C. de Lima, L. Bona, R. Perpétuo, G. Azevedo","169","2018","04","20",NA,"Brasil","Rio de Janeiro","Reserva biológica do Tinguá.",NA,"Arvoreta, 4 m. Folhas discolores verdes, face abaxial mais clara. Inflorescência caulinar, frutos imaturos verdes. Flores secas e botões marrons, cálice 4-mero.","NIT00001620",NA,"-43.451099395752","-22.7591991424561","Nova Iguaçu",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-04 10:29:27-03","UFRPE","HST","19825","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","B.S.Amorim","B.S.Amorim; A.Alves-Araújo","455","2009","05","15",NA,"Brasil","Alagoas",NA,NA,"Árvore ca. 10 m alt.","HST019825",NA,"-36.4710998535156","-9.31888961791992","Quebrangulo",NA,"16583","auto","2012","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-04 10:29:27-03","UFRPE","HST","2258","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","B.S.Amorim","G.Teixeira","2891","1965","10","14",NA,"Brasil","Pernambuco","Matas de Bicopeba",NA,"Arvoreta; flores alvas de perfume agradável, estames alvos, anteras pardas; flores dispostas em cachos ao longo dos ramos com folhas nas extremedades dos mesmos.","HST002258",NA,"-35.1796989440918","-7.89666986465454","Paudalho",NA,"17062","auto","2010","07","08",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-09 10:13:37-03","UENF","HUENF","2523","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Souza, M.C. & Belan, M.","Procópio-de-Oliveira, P.","567","2006","09","19",NA,"Brasil","Rio de Janeiro","Reserva Biológica União",NA,"FE 17","HUENF00002525",NA,"-42.035556","-22.428333","Rio das Ostras","56",NA,NA,"2018","10","26","42º2'8''W","22º25'42''S","56",NA,NA,NA,NA,NA
"134","2021-02-09 10:13:37-03","UENF","HUENF","1565","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"Moreno, M.R.; Nascimento, M.T.","339","1997","07","23",NA,"Brasil","Rio de Janeiro","Imbé",NA,"Igual ao 490","HUENF00001567",NA,"-41.796944","-21.846944","Campos dos Goytacazes","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S","38",NA,NA,NA,NA,NA
"135","2021-02-09 10:13:37-03","UENF","HUENF","2425","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.C. Souza","Procópio-de-Oliveira, P.","553","2006","09","27",NA,"Brasil","Rio de Janeiro","Reserva Biológica União",NA,"FE 16","HUENF00002427",NA,"-42.035556","-22.428333","Rio das Ostras","56",NA,NA,"2019","03","26","42º2'8''W","22º25'42''S","56",NA,NA,NA,NA,NA
"136","2021-02-09 10:13:37-03","UENF","HUENF","6610","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.C. Souza","Kirman","12","1998","10",NA,NA,"Brasil","Rio de Janeiro","Reserva Biológica Poço das Antas",NA,"5-7m de altura, fruto marrom quando maduro.","HUENF00006613",NA,"-42.268056","-22.5025","Silva Jardim","28",NA,NA,"2019","03","26","42º16'5''W","22º30'9''S","28",NA,NA,NA,NA,NA
"137","2021-02-09 10:13:37-03","UENF","HUENF","1684","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"Moreno, M.R.; Nascimento, M.T.","490","1997","05","22",NA,"Brasil","Rio de Janeiro","Imbé",NA,"P.","HUENF00001686",NA,"-41.796944","-21.846944","Campos dos Goytacazes","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S","38",NA,NA,NA,NA,NA
"138","2021-03-01 11:49:30-03","UFPE","UFP","75488","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Amorim, BS","Amorim, BS; Costa-Lima, JL; Pessoa, E","1795","2013","04","02",NA,"Brasil","Alagoas",NA,NA,"Arvoreta 2m alt., flores passadas.","UFP075488",NA,"-35.9432983398438","-9.30667018890381","Murici",NA,"22851","auto","2013","04",NA,"-35522.3333","-91252",NA,NA,NA,NA,NA,NA
"139","2021-03-01 11:49:30-03","UFPE","UFP","71341","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Amorim, BS","Amorim, BS; Alves-Araújo, A","455","2009","05","15",NA,"Brasil","Alagoas",NA,NA,"Árvore ca. 10m alt.","UFP071341",NA,"-36.4710998535156","-9.31888961791992","Quebrangulo",NA,"16583","auto","2012","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 11:49:30-03","UFPE","UFP","59767","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"Silva, MAM; Mendes, PGA; Guerra, TNF","38","2008","08","30",NA,"Brasil","Pernambuco",NA,NA,"7º47'14,22S / 34º56'39,81W.","UFP059767",NA,"-34.9063987731934","-7.83416986465454","Igarassu",NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-01 11:49:30-03","UFPE","UFP","32203","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Sobral, M","Lucena, MFA; Araújo, A; Araújo, JE","954","2002","03","02",NA,"Brasil","Pernambuco",NA,NA,"Arbusto ca. 3m alt., folhas cartáceas; frutos imaturos de cor marrom; enrugados, com excrescências., cálice persistente verde.; Vegetação Árborea densa. Solo areno-argiloso rico em serrapilheira.","UFP032203",NA,"-34.8731002807617","-7.94083023071289","Paulista",NA,"17375","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-01 11:49:30-03","UFPE","UFP","65374","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"Amorim, BS; Pontes, TA; García, JD; Novaes, J","424","2009","03","12",NA,"Brasil","Pernambuco",NA,NA,"Arbusto 2,5m.; Mata Atlântica.","UFP065374",NA,"-34.981667","-7.752222","Igarassu","117",NA,NA,NA,NA,NA,"-34.981667","-7.752222","117",NA,NA,NA,NA,NA
"143","2021-03-01 11:49:30-03","UFPE","UFP","65911","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Alves-Araújo, A","Alves-Araújo, A; Marques, JS","875","2008","02","15",NA,"Brasil","Pernambuco",NA,NA,"Árvore ca 6m de alt em início de frutificação.","UFP065911",NA,"-35.002778","-7.785556","Igarassu",NA,NA,NA,"2011",NA,NA,"-35.002778","-7.785556",NA,NA,NA,NA,NA,NA
"144","2021-03-01 11:49:30-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"Nusbaumer, L","LN4182","2014","10","17",NA,"Brasil","Alagoas",NA,NA,NA,NA,NA,"-36.7461","-9.390817","Quebrangulo",NA,NA,NA,NA,NA,NA,"-36.7461","-9.390817",NA,NA,NA,NA,NA,NA
"145","2021-03-01 11:49:30-03","UFPE","UFP","79493","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"Nusbaumer, L","LN4182","2014","10","17",NA,"Brasil","Alagoas",NA,NA,NA,"UFP079493",NA,"-36.7461","-9.390817","Quebrangulo",NA,NA,NA,NA,NA,NA,"-36.7461","-9.390817",NA,NA,NA,NA,NA,NA
"146","2021-03-01 11:49:30-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Alves-Araújo, A","Alves-Araújo, A; Marques, JS","875","2008","02","15",NA,"Brasil","Pernambuco",NA,NA,"Árvore ca 6m de alt em início de frutificação.",NA,NA,"-35.002778","-7.785556","Igarassu",NA,NA,NA,"2011",NA,NA,"-35.002778","-7.785556",NA,NA,NA,NA,NA,NA
"147","2021-03-01 11:49:30-03","UFPE","UFP","69609","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"Amorim, BS; Araújo, A; Araújo, C; Sampaio, V; Chagas, MA","1398","2012","01","24",NA,"Brasil","Alagoas",NA,NA,"Arvoreta 8m alt., frutos verdes.; Floresta Atlântica.","UFP069609",NA,"-36.4710998535156","-9.31888961791992","Quebrangulo",NA,"16583","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
