"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","stateProvince","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"46","2021-03-01 16:32:54-03","UNICAMP","UEC","85795","S","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Shirasuna, RT; Catharino, ELM; Esteves, GL; Rodrigues, EA","s.n.",NA,"Brazil","Serra da Bocaina, Beira da estrada em direção à estação Ecológica de Bananal.",NA,NA,"Herbácea sobre rochas (humus); flor rósea com mancha amarela.; Sobre rocha.",NA,"1994","09","27","São Paulo","Magnoliopsida",NA,"Gardner","-44.3199996948242","-22.6800003051758",NA,NA,NA,"Menezes, C G","Bananal","2008","05","19","26795","auto",NA,NA,NA,NA,NA,NA,NA
"47","2020-03-12 10:29:18-03","UFOP","OUPR","34646","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Pedrosa, L.G.","2115",NA,"Brasil","Parque Estadual do Itacolomi, Passa-Passeiro Itaculumy",NA,NA,"Erva, ca. 30cm, flores roxas com manchas amarelas. Brejo",NA,"2019","10","27","Minas Gerais",NA,NA,"Gardner",NA,NA,NA,NA,NA,"Pedrosa, L.G.","Ouro Preto/Mariana","2019","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-03-12 10:29:18-03","UFOP","OUPR","23610","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Magalhães-Gomes, F.","s.n.",NA,"Brasil","Serra da Tijuca",NA,NA,"Herba, fl. pulchre violacei. In humidis. Ex Herb. Magalhães Gomes n. 2184",NA,"1894","07","07","Rio de Janeiro",NA,NA,"Gardner","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Fromm-Trinta, E.","Rio de Janeiro","1987",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"49","2019-09-27 18:05:09-03","UFES","VIES","2006","S","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Pereira, O.J.","1335",NA,"Brasil","Pedra Azul.",NA,NA,NA,"VIES002006","1987","10","29","Espírito Santo",NA,NA,"Gardner","-40.6591987609863","-20.3633003234863",NA,NA,"VIES002006","Pereira, O.J.","Domingos Martins","1987","11","12","48150","auto",NA,NA,NA,NA,NA,NA,NA
"50","2020-11-30 11:23:46-03","UFES","VIES","154","S","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Pereira, O.J.; Fontenelle, G.B. & Behar, L.","152",NA,"Brasil",NA,NA,NA,NA,"VIES000154","1982","08","31","Espírito Santo",NA,NA,"Gardner","-40.5110015869141","-20.6580009460449",NA,NA,"VIES000154","F.M. Guedes","Guarapari","2020","09","23","28401","auto",NA,NA,NA,NA,NA,NA,NA
"51","2019-06-27 10:25:26-03","UFES","VIES","4737","S","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Pereira, O.J.","2164",NA,"Brasil",NA,NA,NA,NA,"VIES004737","1990","07","29","Espírito Santo",NA,NA,"Gardner","-40.6002998352051","-19.9356002807617",NA,NA,"VIES004737","Pereira, O.J.; Gomes, J.M.L.","Santa Teresa","1991",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-21 19:36:24-03","UFC","EAC","62897","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Pereira, O.J.; Fontenelle, G.B.; Behar, L.","152","Southern America","Brasil",NA,NA,NA,NA,"EAC0062897","1982","08","31","Espirito Santo","Dicotyledon",NA,"Gardner","-40.852222","-21.105833",NA,NA,"EAC0062897","Guedes, F.M.","Guarapari","2017","04","24",NA,NA,"-40.852222","-21.105833",NA,NA,NA,NA,NA
"53","2020-12-21 16:31:31-03","MBM","MBM","268886","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Campos, G.L.; et al.; et al.","191","Southern America","Brazil","Catolés",NA,NA,NA,"MBM268886","1999","11","29","Bahia",NA,NA,"Gardner",NA,NA,NA,NA,"MBM268886",NA,"Catolés",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:31:31-03","MBM","MBM","415986","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","2973","Southern America","Brazil","Pico das Almas, trilha para o pico",NA,NA,"Erva; flor roxa com linhas amarelas.; Campo rupestre.","MBM415986","2018","11","09","Bahia",NA,NA,"Gardner","-41.961667","-13.524722","1692","1692",NA,"Barboza, E.","Rio de Contas","2019","02","05",NA,NA,"-41.961667","-13.524722",NA,NA,NA,NA,NA
"55","2020-12-21 16:31:31-03","MBM","MBM","231146","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","68633","Southern America","Brazil","Rodovia Canavieiras - Santa Luzia, 20-30km",NA,NA,NA,"MBM231146",NA,NA,NA,"Bahia",NA,NA,"Gardner","-38.9472007751465","-15.6750001907349",NA,NA,"MBM231146","Campos, G.L.","Canavieiras",NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:31:30-03","MBM","MBM","151461","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Harley, R.M.","27261","Southern America","Brazil","Pico das Almas",NA,NA,NA,"MBM151461",NA,NA,NA,"Bahia",NA,NA,"Gardner","-41.8114013671875","-13.5789003372192",NA,NA,"MBM151461","Cheek, M.","Rio de Contas",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:31:30-03","MBM","MBM","151460","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Harley, R.M.; et al.; et al.","25951","Southern America","Brazil","Pico das Almas",NA,NA,NA,"MBM151460",NA,NA,NA,"Bahia",NA,NA,"Gardner","-41.8114013671875","-13.5789003372192",NA,NA,"MBM151460","Cheek, M.","Rio de Contas",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:31:30-03","MBM","MBM","123288","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","49960","Southern America","Brazil","Pedra Azul",NA,NA,NA,"MBM123288",NA,NA,NA,"Espírito Santo",NA,NA,"Gardner","-40.6591987609863","-20.3633003234863",NA,NA,"MBM123288","Hatschbach, G.","Domingos Martins",NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:31:31-03","MBM","MBM","88493","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Hatschbach, G.; et al.; et al.","46890","Southern America","Brazil","Pedra Azul, arredores",NA,NA,NA,"MBM088493",NA,NA,NA,"Espírito Santo",NA,NA,"Gardner","-40.6591987609863","-20.3633003234863",NA,NA,"MBM088493","Taylor, P.","Domingos Martins",NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:31:30-03","MBM","MBM","22109","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Trinta, Z.A.; Fromm, E.; Fromm, E.","891","Southern America","Brazil","Angra dos Reis",NA,NA,NA,"MBM022109",NA,NA,NA,"Rio de Janeiro",NA,NA,"Gardner","-44.3180999755859","-23.0067005157471",NA,NA,"MBM022109","Fromm, E.","Angra dos Reis",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:31:30-03","MBM","MBM","22112","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Pabst, G.; E. Santos, E Fromm; B. Flaster; E. Santos, E Fromm; B. Flaster","6965","Southern America","Brazil","Alto da Boa Vista, Avenida Edson Passos",NA,NA,NA,"MBM022112",NA,NA,NA,"Rio de Janeiro",NA,NA,"Gardner","-43.2075004577637","-22.9027996063232",NA,NA,"MBM022112","Fromm, E.","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:31:30-03","MBM","MBM","123292","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","50085","Southern America","Brazil","Barra da Estiva, 5-10km N",NA,NA,NA,"MBM123292",NA,NA,NA,"Bahia",NA,NA,"Gardner","-41.3269004821777","-13.6260995864868",NA,NA,"MBM123292","Campos, G.L.","Barra da Estiva",NA,NA,NA,"61861","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:31:31-03","MBM","MBM","281138","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Melo, E.; et al.; et al.","3479","Southern America","Brazil","Rod. BR-423",NA,NA,NA,"MBM281138","2001","10",NA,"Bahia",NA,NA,"Gardner","-38.9667015075684","-12.2666997909546",NA,NA,"MBM281138",NA,"Feira de Santana",NA,NA,NA,"46325","auto",NA,NA,NA,NA,NA,NA,NA
"64","2019-11-01 15:28:22-03","PUC-RIO","FCAB","1693","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"P.E. Leite S.J.","s.n.",NA,"Brasil",NA,NA,NA,"dos córregos.","001693","1946","11",NA,"Rio de Janeiro",NA,"Angiospermae","Gardner","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Nova Friburgo",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"65","2015-09-04 08:05:41-03","MNHN","RECOLNAT_MNHN_P","P03573890","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Glaziou, A.",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573890' target='other'> <mi>dwc_moreinfo</mi></a>","P03573890",NA,NA,NA,"Minas Gerais",NA,NA,"Gardner",NA,NA,NA,NA,"P03573890_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15181",NA,NA,NA
"66","2015-09-04 08:05:41-03","MNHN","RECOLNAT_MNHN_P","P03573891","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Glaziou",NA,NA,"Brasil","Entre Mendanha e Rio Maraso.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573891' target='other'> <mi>dwc_moreinfo</mi></a>","P03573891",NA,NA,NA,"Minas Gerais",NA,NA,"Gardner",NA,NA,NA,NA,"P03573891_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14045",NA,NA,NA
"67","2015-09-04 08:05:41-03","MNHN","RECOLNAT_MNHN_P","P03573892","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Glaziou",NA,NA,"Brasil","Entre Mendanha et Rio Manso.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573892' target='other'> <mi>dwc_moreinfo</mi></a>","P03573892",NA,NA,NA,"Minas Gerais",NA,NA,"Gardner",NA,NA,NA,NA,"P03573892_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14045",NA,NA,NA
"68","2015-09-04 08:05:41-03","MNHN","RECOLNAT_MNHN_P","P03573893","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Glaziou, A.",NA,NA,"Brasil","Brásil (Rio Jan.) Corcovado.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573893' target='other'> <mi>dwc_moreinfo</mi></a>","P03573893","1874","10","2","Rio de Janeiro",NA,NA,"Gardner",NA,NA,NA,NA,"P03573893_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7733",NA,NA,NA
"69","2015-09-04 08:05:41-03","MNHN","RECOLNAT_MNHN_P","P03573894","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Glaziou, A.",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573894' target='other'> <mi>dwc_moreinfo</mi></a>","P03573894","1870","3","12",NA,NA,NA,"Gardner",NA,NA,NA,NA,"P03573894_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4152",NA,NA,NA
"70","2015-09-04 08:05:41-03","MNHN","RECOLNAT_MNHN_P","P03573902","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Hunt, D.R.",NA,NA,"Brasil","Guanabara: 2km. above Usina on the Avenida Eng. Passos.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573902' target='other'> <mi>dwc_moreinfo</mi></a>","P03573902","1966","5","4","Rio de Janeiro",NA,NA,"Gardner",NA,NA,NA,NA,"P03573902_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5429",NA,NA,NA
"71","2015-09-04 10:52:12-03","MNHN","RECOLNAT_MNHN_P","P04425344","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Harley, R.M.|Santos, T.S.|Pinheiro, R.S.|Mayo, S.J.|Storr, R.M.",NA,NA,"Brasil","19,5km SE of the town of Morro do Chapéu on the BA052 road to Novo Mundo, by the Rio Ferro Doido.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04425344' target='other'> <mi>dwc_moreinfo</mi></a>","P04425344","1977","3","2","Bahia",NA,NA,"Gardner","-41.03333","-11.63333",NA,NA,"P04425344_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19278",NA,NA,NA
"72","2015-09-04 10:49:59-03","MNHN","RECOLNAT_MNHN_P","P04429015","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Kral, R.|Wanderley, M.",NA,NA,"Brasil","Fazenda Brumadinho em direção ao Pico das almas.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04429015' target='other'> <mi>dwc_moreinfo</mi></a>","P04429015","1988","11","7","Bahia",NA,NA,"Gardner",NA,NA,"1000",NA,"P04429015_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75548",NA,NA,NA
"73","2015-09-04 10:49:59-03","MNHN","RECOLNAT_MNHN_P","P04429016","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Pirani, J.R.|Santos, D.P.|Yano, O.",NA,NA,"Brasil","Serra, perto de Vitória. Estação Biológica do mestre Álvaro, subida para o Morro do Mestre Álvaro.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04429016' target='other'> <mi>dwc_moreinfo</mi></a>","P04429016","1982","11","21","Espírito Santo",NA,NA,"Gardner",NA,NA,NA,NA,"P04429016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"177",NA,NA,NA
"74","2015-09-04 08:05:41-03","MNHN","RECOLNAT_MNHN_P","P03573904","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Puiggari",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573904' target='other'> <mi>dwc_moreinfo</mi></a>","P03573904",NA,NA,NA,"São Paulo",NA,NA,"Gardner","-48.8400001525879","-24.5",NA,NA,"P03573904_01",NA,"Apiaí",NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA
"75","2015-09-04 08:05:41-03","MNHN","RECOLNAT_MNHN_P","P03573895","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Glaziou",NA,NA,"Brasil","Corcovado.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573895' target='other'> <mi>dwc_moreinfo</mi></a>","P03573895","1867","9","8","Rio de Janeiro",NA,NA,"Gardner","-43.2075004577637","-22.9027996063232",NA,NA,"P03573895_01",NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,"1535",NA,NA,NA
"76","2015-09-04 08:05:41-03","MNHN","RECOLNAT_MNHN_P","P03573903","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Galvão, R.|Saldanha|Glaziou",NA,NA,"Brasil","Paineiras.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03573903' target='other'> <mi>dwc_moreinfo</mi></a>","P03573903","1880","9","1","Rio de Janeiro",NA,NA,"Gardner","-43.2075004577637","-22.9027996063232",NA,NA,"P03573903_01",NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,"482",NA,NA,NA
"77","2020-12-11 11:37:10-03","UFMG","BHCB","30984","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,NA,"s.n.","Southern America","Brasil","Parque Estadual da Serra do Brigadeiro",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Dicotyledon",NA,"Gardner","-42.483333","-20.716667","1200","1400",NA,NA,"Araponga",NA,NA,NA,NA,NA,"-42.483333","-20.716667",NA,NA,NA,NA,NA
"78","2021-02-11 17:19:22-03","UFPR","UPCB","63588","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Kollmann, L.","10570",NA,"Brasil","BLOQUEADO",NA,NA,"Erva no sol, no brejo, flores lilases. Floresta ombrófila densa altomontana com inselbergues..",NA,"2008","02","12","Espírito Santo",NA,NA,"Gardn.",NA,NA,"1100","1100",NA,NA,"Castelo",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"79","2021-02-11 17:19:22-03","UFPR","UPCB","9657","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"Pabst, G.","6965",NA,"Brasil","Av. Edson Passos, Alto da Boa Vista, Guanabara",NA,NA,"Flor roxa (violeta), com estrias lúteas na giba. Em rochas úmidas..",NA,"1962","05","27","Rio de Janeiro",NA,NA,"Gardn.",NA,NA,NA,NA,NA,"Fromm, E.",NA,"1962","05","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2011-02-26 21:30:00-03","MO","MOBOT","3393582","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"F.C. Hoehne","Hoehne s.n.","South America","Brazil","Rio de JAneiro, Corcovado.",NA,NA,NA,NA,"1915",NA,NA,"São Paulo",NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2012-12-29 19:03:00-02","MO","MOBOT","3393919","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"M.G.L. Wanderly|Tania M Cerati|Robert Kral","Wanderly 887","South America","Brazil","Rio de Contas, estrada para o Pico das Almas, entre os km 11 e 19.",NA,NA,NA,NA,"1985",NA,NA,"Bahia",NA,NA,"Gardner",NA,NA,NA,NA,NA,"M.A. Correa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","13691",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"L. Kollmann; et al","3180",NA,"Brasil","Parque Estadual do Forno Grande",NA,NA,"Terrestre no sol, úmido. Flor roxa.","MBML013691","2000","10","12","Espírito Santo",NA,NA,"Gardn.","-41.100556","-20.519167",NA,NA,"MBML013691","L. Kollmann/04-02-2002","Castelo",NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA
"83","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","14120",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"L. Kollmann","3570",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,NA,"Planta no sol no brejo. Flores violetas com um ponto amarelo no meio da flor.","MBML014120","2001","02","23","Espírito Santo",NA,NA,"Gardn.","-40.530278","-19.971389",NA,NA,"MBML014120","L. Kollmann/23-02-2001","Santa Teresa",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"84","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","19084",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"A. P. Fontana; et al","418",NA,"Brasil","Goiapaba-Açu",NA,NA,"Flores lilás com centro amarelo.","MBML019084","2002","10","13","Espírito Santo",NA,NA,"Gardn.","-40.472222","-19.914167",NA,NA,"MBML019084","L. Kollmann/12-11-2004","Fundão",NA,NA,NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA
"85","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","21782",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"A. M. Assis; et al","922",NA,"Brasil","Serra do Gelo, nascente do Rio Sta. Maria do Rio Doce",NA,NA,"Planta herbácea. Flores roxas. Brejo herbáceo. Expedição Científica Comitê Bacia do Rio Sta Mª Rio Doce.","MBML021782","2003","07","16","Espírito Santo",NA,NA,"Gardn.","-40.763742","-19.979825",NA,NA,"MBML021782","L. Kollmann/12-11-2004","Santa Teresa",NA,NA,NA,NA,NA,"40W45'49,47","19S58'47,37",NA,NA,NA,NA,NA
"86","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","22693",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"L. Kollmann; et al","6983",NA,"Brasil","Parque Estadual do Forno Grande",NA,NA,"Terrestre ao sol. Solo úmido, flores lilás.","MBML022693","2004","09","04","Espírito Santo",NA,NA,"Gardn.","-41.100556","-20.519167",NA,NA,"MBML022693","L. Kollmann/2004","Castelo",NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA
"87","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","23786",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"L. Kollmann; et al","7256",NA,"Brasil","Cabeceira do Rio Bonito",NA,NA,"Erva 50cm, no musgo. Ao sol, flor lilás, amarelo no lóbulo.","MBML023786","2004","11","24","Espírito Santo",NA,NA,"Gardn.","-40.583333","-19.984167",NA,NA,"MBML023786","L. Kollmann/08-06-2005","Santa Teresa",NA,NA,NA,NA,NA,"40W34'60","19S59'3",NA,NA,NA,NA,NA
"88","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","25058",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"L. Kollmann; et al","8314",NA,"Brasil","Alto Misterioso",NA,NA,"Erva 40cm no sol, solo úmido. Flores lilás.","MBML025058","2005","09","16","Espírito Santo",NA,NA,"Gardn.","-40.775278","-19.796944",NA,NA,"MBML025058","L. Kollmann/16-11-2005","São Roque do Canaã",NA,NA,NA,NA,NA,"40W46'31","19S47'49",NA,NA,NA,NA,NA
"89","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","25197",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"A. P. Fontana; et al","1566",NA,"Brasil","Alto Misterioso",NA,NA,"Rupestre, pedra úmida, heliófila, flores lilás com pintas amarelas no centro.","MBML025197","2005","07","16","Espírito Santo",NA,NA,"Gardn.","-40.775278","-19.796944",NA,NA,"MBML025197","A. P. Fontana/16-07-2005","São Roque do Canaã",NA,NA,NA,NA,NA,"40W46'31","19S47'49",NA,NA,NA,NA,NA
"90","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","27943",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1558",NA,"Brasil","Pedra Branca, Mata na Serra Santa Lucia, propr.: Cristiano Bremencampi.",NA,NA,"Terrestre. Solo úmido. Flores roxas. Lábelo branco. Borda da mata.","MBML027943","2006","11","01","Espírito Santo",NA,NA,"Gardn.","-40.497222","-20.028889","300","300","MBML027943","A. P. Fontana/VI-2007","Santa Leopoldina",NA,NA,NA,NA,NA,"40W29'50","20S1'44",NA,NA,NA,NA,NA
"91","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","2849",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"W. Boone","674",NA,"Brasil","Vale do Canaã",NA,NA,"Erva com flores roxas, faixa amarela na gibosidade da corola, heliófila, campo rupestre.","MBML002849","1985","08","15","Espírito Santo",NA,NA,"Gardn.","-40.601944","-19.906111",NA,NA,"MBML002849","L. Kollmann/04-02-2002","Santa Teresa",NA,NA,NA,NA,NA,"40W36'7","19S54'22",NA,NA,NA,NA,NA
"92","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","31553",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"R.R. Vervloet","2622",NA,"Brasil","REBIO Augusto Ruschi",NA,NA,"Erva, flores de cor roxa, topo de morro a céu aberto.","MBML031553","2004","10","10","Espírito Santo",NA,NA,"Gardn.","-40.553056","-19.9075",NA,NA,"MBML031553","L. Kollmann/05-04-2009","Santa Teresa",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"93","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","32643",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"L. Kollmann; A. P. Fontana & Kaio A. Brahim","10152",NA,"Brasil","Alto Misterioso",NA,NA,"Erva no sol, flores lilás.","MBML032643","2007","11","07","Espírito Santo",NA,NA,"Gardn.","-40.775278","-19.796944",NA,NA,"MBML032643","L. Kollmann/07-11-2007","São Roque do Canaã",NA,NA,NA,NA,NA,"40W46'31","19S47'49",NA,NA,NA,NA,NA
"94","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","34112",NA,"Plantae","Lentibulariaceae","Utricularia","longifolia","Utricularia longifolia",NA,"L. Kollmann; et al","10570",NA,"Brasil","Parque Estadual do Forno Grande",NA,NA,"Erva no sol no brejo, flores lilás. Material prensado em alcool.","MBML034112","2008","02","12","Espírito Santo",NA,NA,"Gardn.","-41.083611","-20.516111",NA,NA,"MBML034112",NA,"Castelo",NA,NA,NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA,NA,NA
