"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"168","2020-01-28 15:53:32-03","UNICAMP","UEC","36140","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Oliveira, PEAM","166","1982","12","15",NA,"Brazil","Distrito Federal","Brasília","Reserva Biológica de Águas Emendadas. Ca","-52.883333","-17.816667",NA,NA,NA,"flor, Arbusto ca. 0,6 m com flores amarelo-alaranjadas.","UEC173451",NA,"-52.883333","-17.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-01-28 15:53:32-03","UNICAMP","UEC","32182","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Oliveira, PEAM","86","1982","09","17",NA,"Brazil","Distrito Federal","Brasília","Reserva Biológica de Águas Emendadas. Ca","-47.55","-15.583333",NA,NA,NA,"fruto, N. V. Murici de Ema. Arbusto com infrutescências de frutos imaturos com cálice glandulosos.","UEC173457",NA,"-47.55","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-01-28 15:53:32-03","UNICAMP","UEC","37171","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Almeida, SP","1126","1985","08",NA,NA,"Brazil","Distrito Federal","Brasília","Planaltina, CPAC - BR020 Sobradinho km 15 a direita","-47.633333","-15.583333",NA,NA,NA,"fruto, Ervas em touceiras vigorosas, fruto maduros amarelos. Campo cerrado. Latossolo vermelho escuro. Pastagem nativa do cerrado. fruto de ema.","UEC173463",NA,"-47.633333","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-01-28 15:53:32-03","UNICAMP","UEC","39516","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Anderson, WR","Harley, RM","21910","1980","04","28",NA,"Brazil","Bahia","Correntina","Chapadão Ocidental da Bahia. Ca. 20 km N","-44.65","-13.216667","600","600",NA,"fruto, Shrub to 1,5 m. leaves coriaceous, mid-green above, densely tomentose beneath with buff to slightly rusty tinge, turning whitish -grey with age. Fruit depressed-globose, green.","UEC173455",NA,"-44.65","-13.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-01-28 15:53:32-03","UNICAMP","UEC","9650","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Anderson, WR","Irwin, HS; Souza, R; Santos, RR; Grear Jr, JW","s.n.","1966","02","13",NA,"Brazil","Goiás",NA,"Ca. 1 km W of Chapada dos Veadeiros.",NA,NA,NA,NA,NA,"flor, Shrub ca. 1,5 m tall. Calyx glands yelloow. Corolla yellow. Turning red-orange with age. Cerrado.","UEC173453",NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-01-28 15:53:32-03","UNICAMP","UEC","24784","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Anderson, WR","Hatschbach, G","42046","1979","03","10",NA,"Brazil","Bahia","Barreiras","Rod. BR-020; km 12 km L de Roda Velha.","-44.9900016784668","-12.1527996063232","900","900",NA,"flor, Arbusto ramoso, 2 m. flor amarela. Cerrado.","UEC173452",NA,NA,NA,"1980",NA,NA,"152720","auto",NA,NA,NA,NA,NA
"174","2020-01-28 15:53:32-03","UNICAMP","UEC","29029","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Filgueiras, TS","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer-Salles, AE","5767","1980","09","25",NA,"Brazil","Distrito Federal","Brasília","Adjacências do córrego Forquilha.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"flor, Arbusto pequeno formando moita. Folhas discolores, flores amarelas. murici. Cerrado.","UEC173460",NA,NA,NA,"1981",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"175","2020-01-28 15:53:32-03","UNICAMP","UEC","9653","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Anderson, WR","Irwin, HS; Souza, R; Santos, RR; Grear Jr, JW","s.n.","1966","05","14",NA,"Brazil","Distrito Federal","Brasília","Ca. 30 km NE of Brasília.","-47.9296989440918","-15.7797002792358","950","950",NA,"fruto, Shrub ca. 1 m tall. Fruit fleshy, light green, maturing yellow. Gallery forest and adjacent cerrado.","UEC173458",NA,NA,NA,"1975",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"176","2020-01-28 15:53:32-03","UNICAMP","UEC","9655","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Ratter, JA","2849","1976","03","31",NA,"Brazil","Distrito Federal","Brasília","Close to the Escola Fazendária, ca. 11 k","-47.9296989440918","-15.7797002792358",NA,NA,NA,"flor, Shrub, 1,5 m tall.petals yellow, turning orange in aging. In dense cerradão.","UEC173454",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"177","2020-01-28 15:53:32-03","UNICAMP","UEC","9649","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Ratter, JA; Fonseca, SG; Fonsêca Filho, J","3159","1976","06","14",NA,"Brazil","Distrito Federal","Brasília","Close to the Escola Fazendária, ca. 11 k","-47.9296989440918","-15.7797002792358",NA,NA,NA,"fruto, N. V. Murici de ema. Renewable shrub (i. e. replacing aerial ghosts evrey year) with a clump of woody shosts to 60 cm tall. Fruits still green-they later turn pale yellow. In rather sparse cerrado.","UEC173462",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"178","2020-01-28 15:53:32-03","UNICAMP","UEC","9654","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.",NA,"Ratter, JA; Fonseca, SG; Fonsêca Filho, J","3158","1976","06","16",NA,"Brazil","Distrito Federal","Brasília","Close to the Escola Fazendária, ca. 11 k","-47.9296989440918","-15.7797002792358",NA,NA,NA,"flor, Murici de ema. Renewable shrub with a climp of woody shosts to 60 cm tall. Flowers yellow.in the rather sparse cerrado. R 3159 is a fruiting specime of the same specie.","UEC173459",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"179","2021-03-01 16:33:22-03","UNICAMP","UEC","196408","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Souza, VC","Souza, VC; Flores, TB; Coelho, RLG; Souza, MASSC","40184","2016","03","24",NA,"Brazil","Distrito Federal","Brasília","Reserva ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore, ca. 3m alt.; pétalas amarelas; frutos imaturos verdes.; Cerrado","UEC137626","UEC137626",NA,NA,"2016","03","24","70570","auto",NA,NA,NA,NA,NA
"180","2020-01-28 15:53:32-03","UNICAMP","UEC","9651","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Anderson, WR","Irwin, HS; Souza, R; Santos, RR; Grear Jr, JW","s.n.","1966","03","19",NA,"Brazil","Distrito Federal","Brasília","Setor Industrial . Ca. 5 km W of Brasíli","-47.9296989440918","-15.7797002792358","1000","1000",NA,"fruto, Shrub ca. 1,85 m tall. Fruit green. Cerrado.","UEC173450",NA,NA,NA,"1977",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"181","2020-01-28 15:53:32-03","UNICAMP","UEC","9652","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Anderson, WR","Irwin, HS; Souza, R; Reis dos Santos, R","s.n.","1966","01","29",NA,"Brazil","Distrito Federal","Brasília","Sobradinho, Ribeirão Sobradinho, ca. 5 km S of Sobra","-47.9296989440918","-15.7797002792358","950","950",NA,"fruto, Subshrub ca. 50 cm. tall . Fruit green. Cerrado.","UEC173449",NA,NA,NA,"1977",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"182","2019-08-20 10:17:27-03","UNICAMP","UEC","38263","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Martins, FR","16260","1984","09","05",NA,"Brazil","Mato Grosso do Sul","Selvíria","Três Lagoas. Faz. Cacildo Arantes.","-51.4188995361328","-20.3672008514404",NA,NA,NA,"flor, Arbusto até 3 m. glândulas e pétalas amarelas. Anteras cineras.","UEC037664",NA,NA,NA,"1987",NA,NA,"74358","auto",NA,NA,NA,NA,NA
"183","2019-08-20 10:17:27-03","UNICAMP","UEC","38274","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Martins, FR","16263","1984","09","05",NA,"Brazil","Mato Grosso do Sul","Selvíria","Três Lagoas. Faz. Cacildo Arantes.","-51.4188995361328","-20.3672008514404",NA,NA,NA,"flor, Arbusto de 3, 0 m. glândulas do cálice e pétalas amarelas. Anteras cineras..","UEC037662",NA,NA,NA,"1987",NA,NA,"74358","auto",NA,NA,NA,NA,NA
"184","2020-01-28 15:53:32-03","UNICAMP","UEC","21139","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Mamede, MCH","Rocha, DMS","11000","1980","02","23",NA,"Brazil","Minas Gerais","Esmeraldas","Faz. Paraíso.","-44.3138999938965","-19.7625007629395",NA,NA,NA,"flor, Arbusto de 1m de alt. Flores amarelas quando novas tendendo a alaranjado e vermelho quando mais velhas. Cerrado.","UEC173456",NA,NA,NA,"1987",NA,NA,"23009","auto",NA,NA,NA,NA,NA
"185","2019-11-06 09:56:12-03","UFOP","OUPR","25934","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Gramigna, T.H.A.","Lanna, J.M.; Gramigna, T.H.A.","s.n.","2010","08","19",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Trilha da Prainha. Cerrado","-43.343583","-18.12025","900","900",NA,"Arbustiva, flor amarela e vermelha",NA,NA,"-43.343583","-18.12025","2011","03",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-14 10:02:34-03","FURB","FURB","42795","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Bringel Jr.; J.B.","Bringel, J.B.; Hattori, E.K.O. & Batista, J.A.","548","2010","02","01",NA,"Brasil","Distrito Federal","Brasília","Parque Ecológico Norte.","-47.9330556","-15.7441666","1060","1060",NA,"ocasional no local; Relevo: plano; Substrato: solo pod. vermelho amarelo Habitat: cerrado típico Habito: arbusto; flor amarela","FURB04752","FURB04752","-47.9330556","-15.7441666","2010","02",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-14 10:02:34-03","FURB","FURB","65545","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Cardoso, E.","Mendonça, R.C.; Fonseca, M.L.; Oliveira, F.C.A.; Cardoso,E.","4819","2002","06","11",NA,"Brasil","Goiás","Cidade Ocidental","Estrada entre a Cidade Ocidental e povoado de Mesquita.","-47.895","-16.0747223","995","995",NA,"Heliófito; folha cartácea, discolor superfíciel adaxial verde e abaxial branca; inflorescência ereta; fruto imaturo cor verde; frutos carnosos Habitat: Cerrado em relevo plano Habito: Arbusto","FURB65545","FURB65545","-47.8950000","-16.0747223","2002","06",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-06-27 10:25:29-03","UFES","VIES","23046","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","Gomes, J. M. L.","Gomes, J. M. L.","4405","1994","05","01",NA,"Brasil","Minas Gerais","Barão de Cocais",NA,"-43.4872016906738","-19.94580078125",NA,NA,NA,NA,"VIES023046","VIES023046",NA,NA,NA,NA,NA,"21378","auto",NA,NA,NA,NA,NA
"189","2019-12-19 16:36:55-03","UNESP-IBB","BOTUW","1548","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.",NA,"Clemente",NA,"2006","07","21",NA,"Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra, Pratânia","-48.733333","-22.8",NA,NA,NA,"Área de cerrado.","BOTUW001548",NA,"48°44'W","22°48'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-12-19 16:36:55-03","UNESP-IBB","BOTUW","1403","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.",NA,"Clemente",NA,"2003","04","16",NA,"Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra.","-48.733333","-22.8",NA,NA,NA,NA,"BOTUW001403",NA,"48°44'W","22°48'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-12-19 16:36:55-03","UNESP-IBB","BOTUW","1550","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.",NA,"Clemente",NA,"2006","07","21",NA,"Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra, Pratânia","-48.733333","-22.8",NA,NA,NA,"Área de cerrado.","BOTUW001550",NA,"48°44'W","22°48'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-04-05 11:06:06-03","UNESP-IBB","BOTUW","1662","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss. cf","Campos, J.C","Sonsin, J.O & Campos J.C",NA,"2006","07","21",NA,"Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra, Pratânia","-48.733333","-22.8",NA,NA,NA,"Cerrado","BOTUW001662",NA,"48°44' W","22°48' S","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-12-19 16:36:55-03","UNESP-IBB","BOTUW","1549","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.",NA,"Clemente",NA,"2006","07","21",NA,"Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra, Pratânia","-48.733333","-22.8",NA,NA,NA,"Área de cerrado. Raiz 30 cm","BOTUW001549",NA,"48°44'W","22°48'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-12-19 16:36:55-03","UNESP-IBB","BOTUW","1345","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvore pequena","BOTUW001345","BOTUW001345_w1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-12-19 16:36:55-03","UNESP-IBB","BOTUW","1547","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.",NA,"Clemente",NA,"2006","07","21",NA,"Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra, Pratânia","-48.733333","-22.8",NA,NA,NA,"Área de cerrado.","BOTUW001547",NA,"48°44'W","22°48'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-08-16 08:39:50-03","UTFPR","HCF","3864","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","M.L. Fonseca","M.L. Fonseca","5664","2004","05","18",NA,"Brasil","GO","Cavalcante","RPPN SOLUAR - Proprietário: Itamar","-47.399028","-13.751694","815","815",NA,"arbusto ca. 0,90 m altura; folhas semi-coriáceas; frutos imaturos cor verde. Comum. Solo: areno-quartzoso. Vegetação: cerrado.",NA,NA,"47°23'56,5 W","13°45'06,1 S","2004","05",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-08-16 08:39:50-03","UTFPR","HCF","1715","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","M.L. Fonseca","M.L. Fonseca","5103","2004","04","14",NA,"Brasil","GO","Cavalcante","Estrada para Prata (Kalungas)","-47.685861","-13.373389","919","919",NA,"arbusto ca. 1,5 m alt.; folhas cartáceas; botões e flores amarelos ou alaranjados. Comum. Solo: areno/pedregoso. Relevo: inclinado. Vegetação: campo sujo sobre morro.",NA,NA,"47°41'09,1 W","13°22'24,2 S","2004","04",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-08-16 08:39:50-03","UTFPR","HCF","4140","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A.Juss.","A. Francener","A.L.M.S.P. Ferreira",NA,"2006","01","12",NA,"Brasil","DF","Brasília","Campus da UnB","-47.9296989440918","-15.7797002792358",NA,NA,NA,"arbusto com flores amarelas, em ramos terminais, pilosos. Folhas coriáceas, discolores.",NA,NA,NA,NA,"2013","06","10","70570","auto",NA,NA,NA,NA,NA
"199","2021-03-21 19:36:33-03","UFC","EAC","9290","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Cesar, H.L.; Ratter, J.A.","Cesar, H.L.","412","1980","02","12","Southern America","Brasil","Distrito Federal",NA,"Fazenda Água Limpa","-47.933333","-15.95",NA,NA,NA,"Campo sujo; latossolo vermelho-amarelo, não encharcado; declive suave; área de experimentação sobre os efeitos do fogo na vegetação herbácea-subarbustiva.","EAC0009290","EAC0009290","-47.933333","-15.95","1980","08","15",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:32:35-03","MBM","MBM","48877","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Hatschbach, G.","39459",NA,NA,NA,"Southern America","Brazil","Bahia","Barreiras","Roda Velha","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,"MBM048877","MBM048877",NA,NA,NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA
"201","2020-12-21 16:32:35-03","MBM","MBM","62211","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Estabrook, George F","20",NA,NA,NA,"Southern America","Brazil","Goiás","Alto Paraíso de Goiás","Alto Paraíso, Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"MBM062211","MBM062211",NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA
"202","2020-12-21 16:32:35-03","MBM","MBM","135491","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.",NA,"Elias de Paula, J.","748",NA,NA,NA,"Southern America","Brazil","Distrito Federal","Planaltina","CPAC",NA,NA,NA,NA,NA,NA,"MBM135491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:32:35-03","MBM","MBM","221634","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Clayton, W.D.","4884",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Universidade de Brasília",NA,NA,NA,NA,NA,NA,"MBM221634","MBM221634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:32:35-03","MBM","MBM","224029","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Oldenburger, F.F.; et al.; et al.","1646",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Campus da Universidade, Brasília",NA,NA,NA,NA,NA,NA,"MBM224029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:32:35-03","MBM","MBM","292900","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.",NA,"Proença, C.","1569","2002","05","07","Southern America","Brazil","Distrito Federal",NA,"Parque Olhos da Água, Brasília",NA,NA,NA,NA,NA,NA,"MBM292900","MBM292900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:32:35-03","MBM","MBM","311430","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Souza, V.C.","Souza, V.C.; et al.; et al.","s.n.","1997","05","19","Southern America","Brazil","Mato Grosso do Sul","Nobres","Nobres",NA,NA,NA,NA,NA,NA,"MBM311430","MBM311430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:32:35-03","MBM","MBM","34994","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Hatschbach, G.","36723",NA,NA,NA,"Southern America","Brazil","Goiás","São João da Aliança","Rod. GO-12",NA,NA,NA,NA,NA,NA,"MBM034994","MBM034994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:32:35-03","MBM","MBM","34995","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Hatschbach, G.","36969",NA,NA,NA,"Southern America","Brazil","Goiás","São João da Aliança","Fazenda Capão da Onça",NA,NA,NA,NA,NA,NA,"MBM034995","MBM034995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:32:35-03","MBM","MBM","35553","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Anderson, W.R.","11423",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Brasília",NA,NA,NA,NA,NA,NA,"MBM035553","MBM035553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:32:35-03","MBM","MBM","406437","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Marinero, F.","Marinero, F.","455","2016","01","13","Southern America","Brazil","Mato Grosso do Sul","Brasilândia","Fazenda Lírio do vale","-52.934167","-20.81","400","400",NA,"Árvore 5 m; flores amarelas.; Cerrado s.s.","MBM406437",NA,"-52.934167","-20.81","2016","01","20",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:32:35-03","MBM","MBM","41314","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","38268",NA,NA,NA,"Southern America","Brazil","Goiás","Rianópolis","Rodovia Belém - Brasília",NA,NA,NA,NA,NA,NA,"MBM041314","MBM041314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:32:35-03","MBM","MBM","91087","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Kirkibride Jr.; J.H.","3532",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Perto do Córrego Terraa Branca",NA,NA,NA,NA,NA,NA,"MBM091087","MBM091087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:32:35-03","MBM","MBM","91088","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Kirkibride Jr.; J.H.","3869",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Região Buracão, perto da Rod. BR-020",NA,NA,NA,NA,NA,NA,"MBM091088","MBM091088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:32:35-03","MBM","MBM","91089","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Kirkibride Jr.; J.H.","3917",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Córrego São Gonçalo",NA,NA,NA,NA,NA,NA,"MBM091089","MBM091089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:32:35-03","MBM","MBM","91096","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Kirkibride Jr.; J.H.","3804",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"4km oeste do Rio Preto",NA,NA,NA,NA,NA,NA,"MBM091096","MBM091096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:32:35-03","MBM","MBM","65401","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Irwin, H.S.; et al.; et al.","14929",NA,NA,NA,"Southern America","Brazil","Bahia","Barreiras","150km SW of Barreiras","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,"MBM065401","MBM065401",NA,NA,NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA
"217","2020-12-21 16:32:35-03","MBM","MBM","116480","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Lima, M.P.M. de; Vaz, A.","Pinto, G.C.P.","17781",NA,NA,NA,"Southern America","Brazil","Bahia","Barreiras","Barreiras","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,"MBM116480","MBM116480",NA,NA,NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA
"218","2020-12-21 16:32:35-03","MBM","MBM","60817","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","basiloba","Byrsonima basiloba","A. Juss.","Anderson, W.R.","Hatschbach, G.","42046",NA,NA,NA,"Southern America","Brazil","Bahia","Barreiras","Rod. BR-020, 15km L de Roda Velha","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,"MBM060817","MBM060817",NA,NA,NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA
