"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","typeStatus","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","individualCount","fieldNumber"
"50","2019-08-27 13:26:11-03","IAP","PACA-AGP","60819","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","C.A.D. Welker","Camargo, O. R.","1957","06","18","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA060819",NA,"Magnoliophyta","Cyperales",NA,"1633",NA,"Est. Exp. Fruticultura",NA,"Habitat: in dumetosis Fenofase: flor","2010","05","13","19545","auto","Liliatae",NA,NA,NA
"51","2019-08-27 13:26:11-03","IAP","PACA-AGP","40004","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","C.A.D. Welker","Rambo, B.","1949","01","19","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA040004",NA,"Magnoliophyta","Cyperales",NA,NA,NA,"Linha Bonita",NA,"Habitat: in dumetosis secundariis Fenofase: flor","2010","05","13","21601","auto","Liliatae",NA,NA,NA
"52","2019-08-27 13:26:11-03","IAP","PACA-AGP","41573","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","C.A.D. Welker","Rambo, B.","1949","05","16","Brasil","RS","Novo Hamburgo","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"PACA041573",NA,"Magnoliophyta","Cyperales",NA,NA,NA,"ad montem Ferrabraz",NA,"Habitat: in dumetosis secundariis Fenofase: fruto","2010","05","13","20722","auto","Liliatae",NA,NA,NA
"53","2019-08-27 13:26:11-03","IAP","PACA-AGP","41390","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","C.A.D. Welker","Rambo, B.","1945","05","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA041390",NA,"Magnoliophyta","Cyperales",NA,NA,NA,"Morretes",NA,"Habitat: in campestribus alte graminosis Fenofase: flor","2010","05","13","29946","auto","Liliatae",NA,NA,NA
"54","2019-08-27 13:26:11-03","IAP","PACA-AGP","60376","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","C.A.D. Welker","Camargo, O. R.","1956","04","08","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"PACA060376",NA,"Magnoliophyta","Cyperales",NA,"589",NA,"Estação Experimental de Silvicultura",NA,"Habitat: in dumetosis alte graminosis Fenofase: fruto","2010","05","13","37819","auto","Liliatae",NA,NA,NA
"55","2019-08-27 13:26:08-03","IAP","PACA-AGP","100454","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","C.A.D. Welker","J. Larocca","2004","04","29","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA100454",NA,"Magnoliophyta","Cyperales",NA,NA,NA,"FLONA.",NA,"HASU-sem número Habitat: campo","2010","05","13","76715","auto","Liliatae",NA,NA,NA
"56","2019-08-27 13:26:11-03","IAP","PACA-AGP","112598","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,NA,"1934","07","20","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA112598",NA,"Magnoliophyta","Cyperales",NA,NA,NA,NA,NA,"Herbarium Riograndense Seminarii S. J. RS&nf;1051 Habitat: Ad viam ferream",NA,NA,NA,"10287","auto","Liliatae",NA,NA,NA
"57","2020-12-20 21:19:04-03","UFV","VIC","2917","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Kuhlmann, J.G.","1935","04","20","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC002917","VIC002917",NA,NA,NA,"100",NA,"Alto da Serra da Grama, Campo húmido, terra turfosa, ácido.",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"58","2020-12-20 21:19:04-03","UFV","VIC","1918","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Swallen, J.R.","Kuhlmann, J.G.","1935",NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC001918","VIC001918",NA,NA,NA,"s.n.",NA,"E. S. A. V.",NA,NA,"1961",NA,NA,"13937","auto",NA,NA,NA,NA
"59","2020-12-20 21:19:04-03","UFV","VIC","3087","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Chase, A.","1929","12","21","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"VIC003087","VIC003087",NA,NA,NA,"10257",NA,"Campo aberto.",NA,"Frágil na base, prontamente desarticulado; forma cleistógama, relativamente rara.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-04-07 11:47:40-03","UFMS","CGMS","39119","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"B. Skvortzov","1963","12","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"CGMS1068501",NA,NA,NA,NA,"195",NA,"Parque do Estado (on old maps ' Parque de Agua Funda'), grounds of the Instituto de Botânica. 10 km south and 0,8km east of center of São Paulo (Praças da Sá).",NA,"Doação UB. Duplicatas: CGMS, INPA, TERB, UB.",NA,NA,NA,"53584","auto",NA,NA,NA,NA
"61","2020-12-04 13:19:37-03","UDESC","LUSC","1153","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees",NA,"Ubaldo Filho, M.A.","2006","06","01","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC005192","LUSC005192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA
"62","2020-12-04 13:19:37-03","UDESC","LUSC","1156","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Perón, D.","Perón, D.","2007","03","13","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC005194","LUSC005194",NA,NA,NA,NA,NA,"PARNAMUL.",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA
"63","2020-12-04 13:19:37-03","UDESC","LUSC","1157","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Jorge, F.C.","Jorge, F.C.","2007","05","12","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC005195","LUSC005195",NA,NA,NA,NA,NA,"R. Morais Prudente.",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA
"64","2020-12-04 13:19:37-03","UDESC","LUSC","1155","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees",NA,"Alessandra","2005","05","31","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC005193","LUSC005193",NA,NA,NA,NA,NA,"UDESC-CAV.",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA
"65","2020-12-04 13:19:37-03","UDESC","LUSC","3779","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Dalanhol, G.; Modena, R.; Schelbauer, A.","Schelbauer, A.","2007","10","14","Brasil","Santa Catarina","Mafra","-49.8053016662598","-26.111400604248",NA,NA,NA,NA,"LUSC005196","LUSC005196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA
"66","2020-12-04 13:19:38-03","UDESC","LUSC","9803","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Ilsi Job Boldrini","Rodrigues, M. T","2018","11","08","Brasil","Santa Catarina","São José do Cerrito","-50.440556","-27.7475","50º26'26''W","27º44'51''S","1003","1003","LUSC009656",NA,NA,NA,NA,NA,NA,"Fazenda Experimental Epagri - Lages. Solo ùmido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-01-17 11:23:31-02","PUCRS","MPUC","11046","S","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","W. Maier",NA,"1997","02","17","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"Poales",NA,NA,"South America","CPCN Pró-Mata",NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,"1",NA
"68","2019-01-17 11:23:31-02","PUCRS","MPUC","6227","S","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","C.R. Dillemburg",NA,"1988","05","24","Brasil","SC","Concórdia","-52.0277778","-27.2344444","-52.0277778000","-27.2344444000",NA,NA,NA,NA,NA,"Poales",NA,NA,"South America","Estreito",NA,NA,"1988","01","01",NA,NA,"Liliopsida",NA,"1",NA
"69","2021-03-16 17:54:39-03","UCS","HUCS","37353","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Welker, C.A.D.","Welker, C.A.D.","2009","12","16","Brasil","Rio Grande do Sul","Uruguaiana","-56.909","-29.685556","-56.909","-29.685556","800","800",NA,NA,"Angiospermae","Poales",NA,"232",NA,"BR-472, próximo Km 548",NA,"Herbário ICN 168840; solo bem seco",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-16 17:54:39-03","UCS","HUCS","15658","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Welker, C.A.D.","Kegler, A.","2000","03","19","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"Angiospermae","Poales",NA,"865",NA,"Ana Rech",NA,"capoeira","2010","05","13","49662","auto",NA,NA,NA,NA
"71","2021-03-16 17:54:39-03","UCS","HUCS","15747","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Welker, C.A.D.","Scur, L.","2000","03","18","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"Angiospermae","Poales",NA,"646",NA,"Santa Fé",NA,"no campo","2010","05","13","49662","auto",NA,NA,NA,NA
"72","2021-03-16 17:54:39-03","UCS","HUCS","15217","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Welker, C.A.D.","Kegler, A.","2000","02","13","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"Angiospermae","Poales",NA,"626",NA,"Vila Oliva",NA,"capoeira","2010","05","13","49662","auto",NA,NA,NA,NA
"73","2020-11-19 17:20:36-03","UFSM","SMDB","17024","S","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Scherer, HJ","Scherer, HJ","2014","08","26","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB017024",NA,NA,NA,NA,"5",NA,"Morro Pedra do Lagarto, Distrito de Santo Antão",NA,"Forma grande touceiras de folhas lineares. Material testemunho de trabalho de Conclusão do Curso de Ciências Biológicas / Bacharelado - UFSM. Aluna: Hulia J. Scherer. Orientadora Profa. Dra. Liliana Essi","2016","04","18","37819","auto",NA,NA,NA,NA
"74","2020-12-21 16:40:23-03","MBM","MBM","26105","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Swallen, J.R.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM026105","MBM026105",NA,NA,NA,"8310","Southern America","Serra do Canha",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA
"75","2020-12-21 16:40:23-03","MBM","MBM","26104","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Parodi, L.R.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM026104","MBM026104",NA,NA,NA,"1771","Southern America","Rincão",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"76","2020-12-21 16:40:23-03","MBM","MBM","5431","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Swallen, J.R.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","São José","-48.627498626709","-27.6152992248535",NA,NA,NA,NA,"MBM005431","MBM005431",NA,NA,NA,"10603","Southern America","Serra da Boa Vista",NA,NA,NA,NA,NA,"12814","auto",NA,NA,NA,NA
"77","2020-12-21 16:40:23-03","MBM","MBM","26101","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Swallen, J.R.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM026101","MBM026101",NA,NA,NA,"8914","Southern America","Campo santana",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"78","2020-12-21 16:40:23-03","MBM","MBM","95717","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Smith, L.B.","Bresolin, A.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM095717","MBM095717",NA,NA,NA,"226","Southern America","Laginha do Leste, Costão, Pântano do Sul",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"79","2020-12-21 16:40:58-03","MBM","MBM","185771","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Longhi-Wagner, H.M.","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.",NA,NA,NA,"Brazil","Mato Grosso","Reserva do Cabaçal","-58.4664001464844","-15.0797004699707",NA,NA,NA,NA,"MBM185771","MBM185771",NA,NA,NA,"53904","Southern America","Rod. MT-175, entre Reserva do Cabaçal e Chapada dos Parecis, próximo ao km 30",NA,NA,NA,NA,NA,"28332","auto",NA,NA,NA,NA
"80","2020-12-21 16:40:58-03","MBM","MBM","168326","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Longhi-Wagner, H.","Imaguire, N.","1982","05","18","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM168326","MBM168326",NA,NA,NA,"5721","Southern America","Hugo Lange",NA,"Entouceirado. Frequente","2009","12",NA,"25180","auto",NA,NA,NA,NA
"81","2020-12-21 16:40:58-03","MBM","MBM","402499","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Cordeiro, J.","Barboza, E.","2016","02","25","Brazil","Paraná","Curitiba","-49.2375","-25.443611","-49.2375","-25.443611","920","920","MBM402499",NA,NA,NA,NA,"4451","Southern America","Jardim Botânico Municipal, Coleção do Campo Nativo",NA,"Planta formando touceira.; Estepe gramíneo-lenhosa (Campos de Curitiba).","2016","03","30",NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:40:58-03","MBM","MBM","168307","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Imaguire, N.","1972","05","03","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM168307","MBM168307",NA,NA,NA,"3089","Southern America","Fazenda Experimental da Agronomia",NA,"De campo. Frequente",NA,NA,NA,"12577","auto",NA,NA,NA,NA
"83","2020-12-21 16:40:58-03","MBM","MBM","168308","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Imaguire, N.","1972","05","03","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM168308","MBM168308",NA,NA,NA,"3087","Southern America","Fazenda Experimental da Agronomia",NA,"De campo drenado. Glumas violáceas",NA,NA,NA,"12577","auto",NA,NA,NA,NA
"84","2015-09-03 23:02:52-03","MNHN","RECOLNAT_MNHN_P","P02017235","PreservedSpecimen",NA,"Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"P02017235","P02017235_01",NA,NA,NA,NA,NA,"Brésil.-Province de Rio Grande do Sul.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02017235' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"C2 2739"
"85","2015-09-03 23:02:52-03","MNHN","RECOLNAT_MNHN_P","P02017236","PreservedSpecimen",NA,"Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"P02017236","P02017236_01",NA,NA,NA,NA,NA,"Brésil. Province de Rio Grande do Sul.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02017236' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"C2 2739"
"86","2015-09-03 23:02:52-03","MNHN","RECOLNAT_MNHN_P","P02017237","PreservedSpecimen",NA,"Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Gaudichaud, C.","1833","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P02017237","P02017237_01",NA,NA,NA,NA,NA,"Brésil. Province de Rio-Grande.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02017237' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"245"
"87","2015-09-03 23:02:52-03","MNHN","RECOLNAT_MNHN_P","P02017238","PreservedSpecimen",NA,"Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Gaudichaud, C.","1833","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P02017238","P02017238_01",NA,NA,NA,NA,NA,"Brésil. Pronvice de Rio Grande.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02017238' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2015-09-03 23:02:52-03","MNHN","RECOLNAT_MNHN_P","P02017239","PreservedSpecimen",NA,"Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Glaziou, A.","1886","12","30","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P02017239","P02017239_01",NA,NA,NA,NA,NA,"Bresil, Minas, Sitio à Ilheo.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02017239' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"16597"
"89","2015-09-03 23:01:58-03","MNHN","RECOLNAT_MNHN_P","P02017962","PreservedSpecimen",NA,"Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Glaziou","1894","8","13","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,"P02017962","P02017962_01",NA,NA,NA,NA,NA,"Chapadinha, Brésil Goyaz.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02017962' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"22380"
"90","2015-09-04 03:35:01-03","MNHN","RECOLNAT_MNHN_P","P03487864","PreservedSpecimen",NA,"Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Rambo, B.","1934","7","20","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P03487864","P03487864_01",NA,NA,NA,NA,NA,"Etat du Rio Grande do Sul à São Leopoldo.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03487864' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2015-09-03 23:01:58-03","MNHN","RECOLNAT_MNHN_P","P02017963","PreservedSpecimen",NA,"Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Glaziou, A.","1890","11","17","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"P02017963","P02017963_01",NA,NA,NA,NA,NA,"Brésil R.J. Nova Friburgo.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02017963' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"33190","auto",NA,NA,NA,"18626"
"92","2020-12-11 11:45:18-03","UFMG","BHCB","107436","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","Trin.",NA,"Mendes, MS; Brina, AE",NA,NA,NA,"Brasil","Minas Gerais","Congonhas","-43.8577995300293","-20.4997005462646",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"s.n.","Southern America","Mineração Casa de Pedra, Corpo Norte - CSN",NA,"Hábito:herbáceo",NA,NA,NA,"16368","auto",NA,NA,NA,NA
"93","2021-02-11 17:21:17-03","UFPR","UPCB","61909","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Kozera, C.","Kozera, C.","2006","01","12","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"UPCB0037782","UPCB0037782",NA,NA,NA,"2908",NA,"Ponte dos Arcos",NA,"Herbácea em área de várzea..","2007","01","01","27346","auto",NA,NA,NA,NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","1807322","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Gerrit Davidse","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","11","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,"Davidse 11142A","South America","17 km NE of the Santa Catarina-Rio Grande do Sul border as measured from the intersection of the Rio Pelotas and Highway BR-116. Low hills with treeless grassland along stream.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1156"
"95","2014-11-30 21:39:00-02","MO","MOBOT","2232754","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Nicora, E. G.","Camilo L. Quarín|et al.","1972","1","4","Argentina","Misiones","Candelaria","-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quarín 159","South America","Entre Loreto y San Ignacio, Ruta Nacional 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2011-01-31 07:11:00-02","MO","MOBOT","2250542","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Nicora, E. G.","L.R. Parodi","1920",NA,NA,"Argentina","Misiones","Capital","-55.9","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parodi 220","South America","Posadasa, Establecimiento Santa Inés, esteros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2010-12-01 18:05:00-02","MO","MOBOT","2296438","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Nicora, E. G.","Camilo L. Quarín","1986","11","10","Argentina","Misiones","Candelaria","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quarín 3447","South America","7 km de Santa Ana, en lomas pedregosas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2014-02-09 13:30:00-02","MO","MOBOT","2427792","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Nicora, E. G.","G. Grüner","1931","5","15","Argentina","Misiones","Candelaria","-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grüner 797","South America","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2009-12-15 10:16:00-02","MO","MOBOT","2515604","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees",NA,"RAMÍREZ",NA,NA,NA,"Paraguay","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RAMÍREZ 275","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"100","2009-08-21 20:53:00-03","MO","MOBOT","2516073","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees",NA,"Bernardo Rosengurtt",NA,NA,NA,"Uruguay","Durazno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt 4711","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-08-13 05:51:00-03","MO","MOBOT","2925703","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Foster's catalog note file","A.S. Hitchcock",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hitchcock 22737","South America","San José",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","2925705","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","Foster's catalog note file","White, Jean",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White 1208","South America","Reyes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2014-01-18 05:57:00-02","MO","MOBOT","2984641","PreservedSpecimen","Plantae","Poaceae","Erianthus","angustifolius","Erianthus angustifolius","Nees","G. Davidse","Boris Vassilievich Skvortsov","1963","12","12","Brazil","São Paulo",NA,"-46.63333","-23.6",NA,NA,"760.00000000","820.00000000",NA,NA,NA,NA,NA,"Skvortsov 195","South America","Municipio de São Paulo: Parque do Estado (on old maps Parque de Agua Funda) grounds of the Instituto de Botânica. Ca. 10 km. south and 0.8-1.0 km. east of center os São Paulo (Parca da Sé).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
