"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"96","2021-02-19 17:01:49-03","UFRRJ","RBR","45995","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","M. Gomes","2018","02","28","T.M.S. Cruz","2015","08","13","Brasil","Rio de Janeiro","Nova Friburgo","Barracão dos Mendes. Estágio inicial de sucessão, próximo a linha de drenagem.","-42.659722","-22.32","42º39'35''W","22º19'12''S",NA,"RBR00045995",NA,"s/n",NA,NA,NA,NA,NA,"1046","1046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-19 17:01:49-03","UFRRJ","RBR","45996","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","M. Gomes","2018","02","28","G.T.R. Alves","2014","08","11","Brasil","Rio de Janeiro","Nova Friburgo","Vale do Cedro. Solo argiloso e Serrapilheira densa.","-42.479722","-22.32","42º28'47''W","22º19'12''S",NA,"RBR00045996",NA,"s/n",NA,NA,NA,NA,NA,"1165","1165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-02-19 17:01:49-03","UFRRJ","RBR","45997","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","M. Gomes","2018","02","28","G.T.R. Alves","2014","05","13","Brasil","Rio de Janeiro","Bom Jesus do Itabapoana","Zona rural. sapopemas, borda de mata adjacente a pastos.","-41.759722","-20.97","41º45'35''W","20º58'12''S",NA,"RBR00045997",NA,"s/n",NA,NA,NA,NA,NA,"699","699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-02-19 17:01:49-03","UFRRJ","RBR","45998","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","M. Gomes","2018","02","22","D. Hottz","2014","05","12","Brasil","Rio de Janeiro","Santo Antônio de Pádua","Marangatu / Santo Cristo. Área próxima a plantações e pastos, presensa de brejos, relevo plano e solo alagado.","-42.299722","-21.599722","42º17'59''W","21º35'59''S",NA,"RBR00045998",NA,"s/n",NA,NA,NA,NA,NA,"175","175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-19 17:01:49-03","UFRRJ","RBR","46000","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","M. Gomes","2018","02","28","G.T.R. Alves","2014","05","23","Brasil","Rio de Janeiro","Miracema","Fazenda Ventania de cima. Dossel aberto em topo de morro e muitas árvores mortas. APA Miracema / REVIS da Ventania","-42.21","-21.329722","42º12'36''W","21º19'47''S",NA,"RBR00046000",NA,"s/n",NA,NA,NA,NA,NA,"731","731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-02-19 17:01:49-03","UFRRJ","RBR","46001","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","M. Gomes","2018","02","28","G.T.R. Alves","2014","08","11","Brasil","Rio de Janeiro","Nova Friburgo","Vale do Cedro. Solo argiloso e serra pilheira densa.","-42.479722","-22.32","42º28'47''W","22º19'12''S",NA,"RBR00046001",NA,"s/n",NA,NA,NA,NA,NA,"1165","1165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-19 17:01:49-03","UFRRJ","RBR","46002","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","M. Gomes","2018","02","28","G.T.R. Alves","2013","09","26","Brasil","Rio de Janeiro","São Pedro da Aldeia","Foto:156-157.","-42.119722","-22.679722","42º7'11''W","22º40'47''S",NA,"RBR00046002",NA,"s/n",NA,NA,NA,NA,NA,"21","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-25 12:12:11-03","UFSM","SMDB","1519","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Vattimo, I","1975","08",NA,"Alunos do Horto Florestal",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Rio Horto Florestal","-43.2075004577637","-22.9027996063232",NA,NA,NA,"SMDB001519",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"104","2019-11-25 12:12:11-03","UFSM","SMDB","1516","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","Vattimo, I","1975","09","01","Duche, A; Bandeira, M","1927","01","18","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,"SMDB001516",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:30:54-03","MBM","MBM","124968","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Werff, H. van der",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1988","07","16","Brazil","Minas Gerais","São Pedro do Jequitinhonha","Rod. BR-367",NA,NA,NA,NA,NA,"MBM124968",NA,"52197","Southern America",NA,NA,NA,NA,NA,NA,"MBM124968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:30:54-03","MBM","MBM","323042","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Cordeiro, J.; Marinero, F.","2006",NA,NA,"Silva, A.R.","2004","07","29","Brazil","Minas Gerais","Boa Esperança","Fazenda Caxambu, Estrada Boa Esperança - Coqueiral, km 15","-45.473236","-21.118889","-45.473236","-21.118889","Árvore ca. 8m con flores de cor creme.; Arenosolo Quartzênico. Cerrado.","MBM323042",NA,"14","Southern America",NA,NA,NA,NA,NA,NA,"MBM323042",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:30:54-03","MBM","MBM","390392","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Brotto, M.L.","2014","07","28","Silva, J.M.; Motta, J.T.; Barboza, E.; Motta, J.T.; Barboza, E.","2014","05","20","Brazil","Paraná","Guaratuba","Estrada entre BR-376 e Colônia Castelhanos","-48.930833","-25.831111","-48.930833","-25.831111","Árvore de 5m; flores alvas.; Floresta Ombrófila Densa.","MBM390392",NA,"8549","Southern America",NA,NA,NA,NA,"644","644","MBM390392",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:30:54-03","MBM","MBM","396746","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Brotto, M.L.","2015","04","13","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","2015","04","01","Brazil","Rio de Janeiro","Santa Maria Madalena",NA,"-41.949778","-21.904806","-41.949778","-21.904806","Árvore de 8m de altura; flores brancas odoríferas.; Floresta Ombrófila Densa Submontana.","MBM396746",NA,"1911","Southern America",NA,NA,NA,NA,"375","375","MBM396746",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:30:54-03","MBM","MBM","397010","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Maçaneiro, J.P.","2013","08","22","Maçaneiro, J.P.; Seubert, R.C.; Seubert, R.C.","2013","06","30","Brazil","Santa Catarina","Guabiruba","Pomerânea, Travessia Aymoré e Pomerânea","-49.016628","-27.069325","-49.016628","-27.069325","Arbórea, 7m.; Floresta Ombrófila Densa.","MBM397010",NA,"50","Southern America",NA,NA,NA,NA,"90","90","MBM397010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:30:54-03","MBM","MBM","406573","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Brotto, M.L.","2016","11","22","Silva, J.M.; Brotto, M.L.; Brotto, M.L.","2016","05","14","Brazil","Paraná","Adrianópolis","João Surrá","-48.597561","-24.672689","-48.597561","-24.672689","Árvore com 6 m de altura; flores brancas.; Floresta Ombrófila Densa Submontana, vegetação secundária.","MBM406573",NA,"9338","Southern America",NA,NA,NA,NA,"110","110","MBM406573",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:30:54-03","MBM","MBM","407193","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Moraes, P.L.R.","2016","10","14","Moraes, P.L.R.; Rohwer, J.G.; Brotto, M.L.; Silva, J.M.; Rohwer, J.G.; Brotto, M.L.; Silva, J.M.","2016","10","14","Brazil","Paraná","Morretes","Serra da Graciosa","-48.878611","-25.361111","-48.878611","-25.361111","Árvore 18 m, frutos no final de maturação.; Floresta Ombrófila Densa Submontana.","MBM407193",NA,"5458","Southern America",NA,NA,NA,NA,"250","250","MBM407193",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:30:54-03","MBM","MBM","409702","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Brotto, M.L.","2017","08","23","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","2017","05","13","Brazil","Paraná","Morretes","Estrada da Graciosa, próximo ao Recanto Mãe Catira","-48.877778","-25.361667","-48.877778","-25.361667","Árvore com 10 metros de altura; flores brancas com odor intenso adocicado e agradável.; Floresta Ombrófila Densa Submontana.","MBM409702",NA,"2465","Southern America",NA,NA,NA,NA,"240","240","MBM409702",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:30:54-03","MBM","MBM","409891","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Brotto, M.L.","2017","11","25","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","2017","11","25","Brazil","Paraná","Morretes","Conjunto Marumbi, na margem da ferrovia","-48.916111","-25.434722","-48.916111","-25.434722","Árvore com 7 metros de altura; fruto maduro negro com cúpula esverdeada.; Floresta Ombrófila Densa Submontana.","MBM409891",NA,"2529","Southern America",NA,NA,NA,NA,"400","400","MBM409891",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:30:54-03","MBM","MBM","410347","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Brotto, M.L.","2018","01","18","Schwirkowski, P.","2016","07","11","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, entrada de ferro, próximo à estação abandonada","-49.285556","-26.354444","-49.285556","-26.354444","Árvore; 8 m; flores brancas; Floresta Ombrófila Densa; borda de mata alterada","MBM410347",NA,"1752","Southern America",NA,NA,NA,NA,"360","360","MBM410347",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:30:54-03","MBM","MBM","412759","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Brotto, M.L.","2017","10","13","Völtz, R.R.; Brotto, M.L.; Meyer, F.S.; Brotto, M.L.; Meyer, F.S.","2017","10","13","Brazil","Paraná","Antonina","Bairro Alto, trilha da Conceição","-48.768333","-25.230556","-48.768333","-25.230556","Árvore 10 m alt.; frutos verdes; borda de Floresta Ombrófila Densa Submontana secundária.; Floresta Ombrófila Densa Submontana.","MBM412759",NA,"1374","Southern America",NA,NA,NA,NA,"300","300","MBM412759",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:30:54-03","MBM","MBM","423579","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Schwirkowski, P.","2017","10","05","Schwirkowski, P.","2017","10","05","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, Na trilha de subida para o Morro da Igreja","-49.263889","-26.361111","-49.263889","-26.361111","Heliófita, árvore, flores brancas.","MBM423579",NA,"2438","Southern America",NA,NA,NA,NA,"300","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:30:54-03","MBM","MBM","77527","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","1977","06","26","Brazil","Mato Grosso","Bela Vista","7km E de Bela Vista",NA,NA,NA,NA,NA,"MBM077527",NA,"32689","Southern America",NA,NA,NA,NA,NA,NA,"MBM077527",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:30:54-03","MBM","MBM","577","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Werff, H. van der",NA,NA,NA,"Hatschbach, G.","1958","05","22","Brazil","Paraná","Adrianópolis","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,"MBM000577",NA,"4586","Southern America",NA,NA,NA,NA,NA,NA,"MBM000577","49901","auto",NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:30:54-03","MBM","MBM","305333","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Moraes, P.","2009","05","06","Silva, J.M.; Campos, A.R.; Campos, A.R.","2005","05","11","Brazil","Paraná","Antonina","Pinheirinho","-48.7118988037109","-25.4286003112793",NA,NA,"Árvore, 8m, flor alva. Floresta atlântica","MBM305333",NA,"4318","Southern America",NA,NA,NA,NA,NA,NA,"MBM305333","38300","auto",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:30:54-03","MBM","MBM","2517","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Rohwer, J.G.",NA,NA,NA,"Hatschbach, G.","1966","09","26","Brazil","Paraná","Antonina","Pinheirinho","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM002517",NA,"14752","Southern America",NA,NA,NA,NA,NA,NA,"MBM002517","38300","auto",NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:30:54-03","MBM","MBM","58058","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Werff, H. van der",NA,NA,NA,"Hatschbach, G.","1974","05","03","Brazil","Paraná","Antonina","Rio Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM058058",NA,"34407","Southern America",NA,NA,NA,NA,NA,NA,"MBM058058","38300","auto",NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:30:54-03","MBM","MBM","23261","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Baitello, J.B.",NA,NA,NA,"Hatschbach, G.","1958","05","22","Brazil","Paraná","Bocaiúva do Sul","Paranaí","-49.1150016784668","-25.2061004638672",NA,NA,NA,"MBM023261",NA,"4588","Southern America",NA,NA,NA,NA,NA,NA,"MBM023261","61623","auto",NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:30:54-03","MBM","MBM","51493","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Vattimo, I.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1957","10","05","Brazil","Santa Catarina","Garuva","Três Barras","-48.8549995422363","-26.0266990661621",NA,NA,NA,"MBM051493",NA,"5041","Southern America",NA,NA,NA,NA,NA,NA,"MBM051493","22441","auto",NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:30:54-03","MBM","MBM","283047","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Baitello, J.B.",NA,NA,NA,"Silva, F.C.; et al.; et al.","1986","03","08","Brazil","São Paulo","Iporanga","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,NA,"MBM283047",NA,"1070","Southern America",NA,NA,NA,NA,NA,NA,"MBM283047","38740","auto",NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:30:54-03","MBM","MBM","391157","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Souza, V.C.","2014","01","11","Souza, V.C.; Flores, T.B.; Flores, T.B.","2013","04","30","Brazil","São Paulo","Tapiraí","Área da Cia. Votorantim, estrada entre o alojamento da Barra e a portaria para Tapiraí","-47.5","-23.9599990844727",NA,NA,"Árvore, ca. de 14m de altura; flores alvas.","MBM391157",NA,"34978","Southern America",NA,NA,NA,NA,NA,NA,"MBM391157","41034","auto",NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:30:54-03","MBM","MBM","63717","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Nicolau, S.A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Adrianópolis","Barra do Rio Pardo","-48.9911003112793","-24.6571998596191",NA,NA,NA,"MBM063717",NA,"38546","Southern America",NA,NA,NA,NA,NA,NA,"MBM063717","49901","auto",NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:30:54-03","MBM","MBM","23233","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Zanon, M.M.F.","2007","03",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Cidade da Imaculada","-48.7118988037109","-25.4286003112793",NA,NA,"Árvore 6m, flor alva, da mata","MBM023233",NA,"11249","Southern America",NA,NA,NA,NA,"20","20","MBM023233","38300","auto",NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:30:54-03","MBM","MBM","129732","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Baitello, J.",NA,NA,NA,"Hatschbach, G.; Nicolack, V.; Nicolack, V.","1989","06","26","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM129732",NA,"53112","Southern America",NA,NA,NA,NA,NA,NA,"MBM129732","38300","auto",NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:30:54-03","MBM","MBM","2543","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Werff, H. van der",NA,NA,NA,"Hatschbach, G.","1967","04","22","Brazil","Paraná","Paranaguá","Morro de Tabaquara","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM002543",NA,"16358","Southern America",NA,NA,NA,NA,NA,NA,"MBM002543","24916","auto",NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:30:54-03","MBM","MBM","23238","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Zanon, M.M.F.","2007","03",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Rio Ponta Grossa, próximo a barra do Rio Ribeira","-49.261100769043","-24.823600769043",NA,NA,"Árvore 8m, flor alva, da mata","MBM023238",NA,"11151","Southern America",NA,NA,NA,NA,NA,NA,"MBM023238","32006","auto",NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:30:54-03","MBM","MBM","129734","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Baitello, J.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","1989","05","04","Brazil","Paraná","Morretes","Rio Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM129734",NA,"52765","Southern America",NA,NA,NA,NA,NA,NA,"MBM129734","30514","auto",NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:30:54-03","MBM","MBM","390862","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Brotto, M.L.","2014","08","07","Beltrami, L.; Olinisky, I.A.; Maschio, W.; Olinisky, I.A.; Maschio, W.","2007","06","11","Brazil","Paraná","Morretes","Serra da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM390862",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"MBM390862","30514","auto",NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:30:54-03","MBM","MBM","9827","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Ribas, O.S.","2009","02",NA,"Lindamen, J.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Morretes","Serra do Mar, Bela Vista","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM009827",NA,"215","Southern America",NA,NA,NA,NA,NA,NA,"MBM009827","30514","auto",NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:30:54-03","MBM","MBM","105864","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Vattimo, I.",NA,NA,NA,"Pessoal do Horto Florestal","1927","07","07","Brazil","Rio de Janeiro","Rio de Janeiro","Horto Florestal","-43.2075004577637","-22.9027996063232",NA,NA,NA,"MBM105864",NA,"313","Southern America",NA,NA,NA,NA,NA,NA,"MBM105864","57442","auto",NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:30:54-03","MBM","MBM","51512","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Vattimo, I.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1956","04","13","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,NA,"MBM051512",NA,"3129","Southern America",NA,NA,NA,NA,NA,NA,"MBM051512","18533","auto",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:30:54-03","MBM","MBM","51489","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Mees","Baitello, J.B.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1958","03","06","Brazil","Santa Catarina","Presidente Nereu","Sabiá","-49.3903007507324","-27.2772006988525",NA,NA,NA,"MBM051489",NA,"6557","Southern America",NA,NA,NA,NA,NA,NA,"MBM051489","21642","auto",NA,NA,NA,NA,NA,NA,NA
"137","2018-01-15 15:48:58-02","MNHN","RECOLNAT_MNHN_P","P00711089","PreservedSpecimen",NA,"Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Mez",NA,NA,NA,"Riedel, L.",NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711089' target='other'> <mi>dwc_moreinfo</mi></a>","P00711089",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P00711089_01",NA,NA,NA,NA,NA,NA,"477",NA,NA
"138","2015-09-03 18:59:48-03","MNHN","RECOLNAT_MNHN_P","P01961694","PreservedSpecimen",NA,"Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,"Spruce","1853","9","1","Brasil","Amazonas",NA,"Prope San Carlos",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961694' target='other'> <mi>dwc_moreinfo</mi></a>","P01961694",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P01961694_01",NA,NA,NA,NA,NA,NA,"3071",NA,NA
"139","2015-09-03 18:59:48-03","MNHN","RECOLNAT_MNHN_P","P01961695","PreservedSpecimen",NA,"Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,"Spruce, R.","1853","1","1","Brasil","Amazonas",NA,"Brésil. Prope San Carlos. ad Rio Negro. Brasilia borealis",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961695' target='other'> <mi>dwc_moreinfo</mi></a>","P01961695",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P01961695_01",NA,NA,NA,NA,NA,NA,"3071",NA,NA
"140","2015-09-03 18:59:48-03","MNHN","RECOLNAT_MNHN_P","P01961696","PreservedSpecimen",NA,"Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,"Spruce, R.","1853","1","1","Brasil","Amazonas",NA,"Prope San Carlos, ad Rio Negro",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille,en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961696' target='other'> <mi>dwc_moreinfo</mi></a>","P01961696",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P01961696_01",NA,NA,NA,NA,NA,NA,"3071",NA,NA
"141","2015-09-03 18:59:48-03","MNHN","RECOLNAT_MNHN_P","P01961697","PreservedSpecimen",NA,"Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,"Vauthier","1836","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961697' target='other'> <mi>dwc_moreinfo</mi></a>","P01961697",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P01961697_01",NA,NA,NA,NA,NA,NA,"141",NA,NA
"142","2015-09-03 18:59:48-03","MNHN","RECOLNAT_MNHN_P","P01961698","PreservedSpecimen",NA,"Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,"Vauthier","1836","1","1","Brasil","Rio de Janeiro",NA,"Brésil, prov. de R. de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01961698' target='other'> <mi>dwc_moreinfo</mi></a>","P01961698",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P01961698_01",NA,NA,NA,NA,NA,NA,"141",NA,NA
"143","2015-09-28 23:43:09-03","MNHN","RECOLNAT_MNHN_P","P00711090","PreservedSpecimen",NA,"Lauraceae","Nectandra","leucantha","Nectandra leucantha attenuata","Meisn.",NA,NA,NA,NA,"Gardner, G.",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711090' target='other'> <mi>dwc_moreinfo</mi></a>","P00711090","isosyntype",NA,NA,"hb",NA,NA,NA,NA,NA,"P00711090_01",NA,NA,"attenuata",NA,NA,NA,"5150",NA,NA
"144","2015-09-05 08:33:07-03","MNHN","RECOLNAT_MNHN_P","P00711091","PreservedSpecimen",NA,"Lauraceae","Nectandra","leucantha","Nectandra leucantha attenuata","Meisn.",NA,NA,NA,NA,"Gardner, G.",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711091' target='other'> <mi>dwc_moreinfo</mi></a>","P00711091","isosyntype",NA,NA,"hb",NA,NA,NA,NA,NA,"P00711091_01",NA,NA,"attenuata",NA,NA,NA,"5150",NA,NA
