"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","relatedCatalogItem"
"44","2021-03-01 16:32:49-03","UNICAMP","UEC","132648","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Kollmann, L; Bausen, E","3404","2000","11",NA,"Brazil","Córrego das Palmas, terreno de Roberto Strey.",NA,"Arvoreto 10 m. Dap 15 cm. Frutos verdes, receptáculo vermelho, flores brancas.","UEC014005","UEC014005","Barbosa, TDM","23","Espírito Santo","Barra de São Francisco","-40.8908004760742","-18.7549991607666",NA,NA,NA,NA,"2008","12","05","36480","auto",NA,NA,NA,NA
"45","2021-03-01 16:32:49-03","UNICAMP","UEC","132426","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Kollmann, L; Bausen, E; Pizziolo, W","155","1998","06",NA,"Brazil","Dois Pinheiros, mata dos Banestes.",NA,"Arvoreto 7 m. Fruto preto com a parte inferior vermelha.; Chapada, capoeira.","UEC066973","UEC066973","Barbosa, TDM",NA,"Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","750","750",NA,NA,"2008","12","05","23813","auto",NA,NA,NA,NA
"46","2021-03-01 16:32:49-03","UNICAMP","UEC","132440","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Boone, W; Bausen, E; Pizziolo, W; Molino, JL","1316","1989","07",NA,"Brazil","Estação Biológica de Santa Lúcia; Lado esquerdo do rio Timbuí.",NA,"Árvore + ou - 8 m. Frutos avermelhados. Semi-sombra.; Floresta primária.","UEC014082","UEC014082","Barbosa, TDM","12","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"2008","12","05","23813","auto",NA,NA,NA,NA
"47","2021-03-01 16:32:49-03","UNICAMP","UEC","132427","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Demuner, V; Bausen, E; Pizziolo, W","70","1999","09",NA,"Brazil","Estação Biológica de Santa Lúcia; Trilha do Palmiteiro.",NA,"Árvore 15 m, DAP 92 cm, Fuste 12 m, fruto imaturo verde.","UEC014084","UEC014084","Barbosa, TDM","30","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"2008","12","05","23813","auto",NA,NA,NA,NA
"48","2021-03-01 16:32:49-03","UNICAMP","UEC","132555","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Kollmann, L; Bausen, E","172","2002","04",NA,"Brazil","Nova Lombardia, Reserva Biológcia Augusto Ruschi, Estrada da Tracomal, parte final, beira da estrada.",NA,"Árvore 7 m de altura, flores branco esverdeados, frutos imaturos de cor verde, cálice com base vermelha e ápice verde, ainda no fruto.","UEC014007","UEC014007","Barbosa, TDM","24","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"2008","12","05","23813","auto",NA,NA,NA,NA
"49","2021-03-01 16:32:49-03","UNICAMP","UEC","132614","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Kollmann, L; Bausen, E; Pizziolo, W","355","2002","06",NA,"Brazil","Nova Lombardia, Reserva Biológcia Augusto Ruschi, trilha da divisa, estrada para João Neiva, lado direito.",NA,"Árvore aproximado 12 m, flores e botões amarelos esverdeados, estames amarelos.; Meia encosta, dossel aproximado 22 m.","UEC014009","UEC014009","Barbosa, TDM","11","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"2008","12","05","23813","auto",NA,NA,NA,NA
"50","2021-03-01 16:32:49-03","UNICAMP","UEC","132421","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Kollmann, L; Bausen, E; Pizziolo, W","1870","1999","02",NA,"Brazil","Santo Antônio, terreno do Boza.",NA,"Árvore 8 m. Dap 12 cm. Fuste 7 m. Sepalas rosadas, pétalas brancas.","UEC014090","UEC014090","Barbosa, TDM","09","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","750","750",NA,NA,"2008","12","05","23813","auto",NA,NA,NA,NA
"51","2021-03-01 16:32:49-03","UNICAMP","UEC","132422","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Kollmann, L; Bausen, E; Pizziolo, W","2060","1999","03",NA,"Brazil","Santo Antônio, terreno do Boza.",NA,"Arvoreto 7 m. Dap 9 cm. Fuste 6 m. Flores esverdeadas.","UEC014001","UEC014001","Barbosa, TDM","09","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","750","750",NA,NA,"2008","12","05","23813","auto",NA,NA,NA,NA
"52","2021-03-01 16:32:49-03","UNICAMP","UEC","132423","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Kollmann, L; Bausen, E; Pizziolo, W","2082","1999","03",NA,"Brazil","Santo Antônio, terreno do Boza.",NA,"Arvoreto 8 m. Dap 6 cm. Fuste 6 m. Flores verdes.","UEC014088","UEC014088","Barbosa, TDM","09","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","750","750",NA,NA,"2008","12","05","23813","auto",NA,NA,NA,NA
"53","2021-03-01 16:32:49-03","UNICAMP","UEC","132420","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Kollmann, L; Bausen, E","1560","1999","01",NA,"Brazil","Santo Antônio, Terreno do Boza.",NA,"Arvoreto 8 m. Dap 10 cm. Flores verdes.; Chapada.","UEC014004","UEC014004","Barbosa, TDM","14","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","750","750",NA,NA,"2008","12","05","23813","auto",NA,NA,NA,NA
"54","2021-03-01 16:32:49-03","UNICAMP","UEC","132425","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Kollmann, L; Bausen, E; Pizziolo, W","1987","1999","02",NA,"Brazil","São Lourenço, Country Club.",NA,"Arvoreto 7 m. Dap 12 cm. Fuste 4 m. Flores verdes.; Mata de encosta.","UEC014086","UEC014086","Barbosa, TDM","22","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","750","750",NA,NA,"2008","12","05","23813","auto",NA,NA,NA,NA
"55","2021-03-01 16:32:49-03","UNICAMP","UEC","132424","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Kollmann, L; Bausen, E; Pizziolo, W","2057","1999","03",NA,"Brazil","Terreno do Boza.",NA,"Árvore 10 m. Dap 20 cm. Fuste 98 m. Flores verde avermelhadas.","UEC014002","UEC014002","Barbosa, TDM","09","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","750","750",NA,NA,"2008","12","05","23813","auto",NA,NA,NA,NA
"56","2021-03-01 16:32:49-03","UNICAMP","UEC","132419","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Kollmann, L; Bausen, E; Pizziolo, W","2007","1999","02",NA,"Brazil","Valão de São Lourenço, Mata Fria. Tereno de Clério Loss.",NA,"Arvoreto 12 m. Dap 18 cm. Fuste 10 m. Flores brancas amareladas.","UEC066989","UEC066989","Barbosa, TDM","23","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","750","750",NA,NA,"2008","12","05","23813","auto",NA,NA,NA,NA
"57","2021-03-01 16:32:49-03","UNICAMP","UEC","132695","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Kollmann, L; Bausen, E; Pizziolo, W","1991","1999","02",NA,"Brazil","Valão de São Lourenço, Mata Fria. Terreno de Clério Loss.",NA,"Arvoreto 7 m. Dap 6 cm. Fuste 6 m. Flores brancas amareladas. Frutos verdes. Receptáculo vermelho.; Mata de encosta.","UEC014003","UEC014003","Barbosa, TDM","23","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617","750","750",NA,NA,"2008","12","05","23813","auto",NA,NA,NA,NA
"58","2021-03-01 16:32:49-03","UNICAMP","UEC","170760","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Moraes, AM","146","2011","08",NA,"Brazil","Reserva Particular do Patrimônio Natural Meu Reino Encantado.",NA,"Árvore 8 m, fruto verde com receptaculo vermelho, folhas pilosas alternas.","UEC059069","UEC059069","Barbosa, TDM","13","Minas Gerais","Espera Feliz","-41.9071998596191","-20.6502990722656",NA,NA,NA,NA,"2012","04",NA,"21988","auto",NA,NA,NA,NA
"59","2021-03-01 16:32:49-03","UNICAMP","UEC","41809","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Hatschbach, G","18272","1968","01",NA,"Brazil","Serrinha.",NA,"Árvore 10 m, tronco de 25 cm diametro. Flor creme.; Mata pluvial, encosta de morro.","UEC014011","UEC014011","Baitello, JB","11","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"1997","05","22","37295","auto",NA,NA,NA,NA
"60","2021-03-01 16:32:49-03","UNICAMP","UEC","133370","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Urbanetz, C","366","2004","03",NA,"Brazil","Fazenda Folha Larga, Trilha Kaá-pozanga",NA,"Árvore de 30m, flores amareladas.","UEC014010","UEC014010","Moraes, PLR","17","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"61","2020-10-14 10:02:21-03","FURB","FURB","28591","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Dreveck, S.; Carneiro, F.E.","1616","2009","09",NA,"Brasil",NA,NA,"Fito IFFSC 1068 /O/54 Habitat: Floresta Ombrófila Densa de Terras Baixas; interior do fragmento Habito: arbórea;","FURB02046","FURB02046","Brotto, ME","23","Santa Catarina","Garuva","-48.7802778","-26.1002778","112","112","-48.7802778","-26.1002778","2016","05","17",NA,NA,NA,NA,NA,NA
"62","2020-10-14 10:02:22-03","FURB","FURB","34824","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Dreveck, S.; Carneiro, F.E.","2519","2009","11",NA,"Brasil","Próximoa Br-101.",NA,"Voucher estéril IFFSC 997 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB02047","FURB02047","Brotto, ME","25","Santa Catarina","Joinville","-48.87","-26.37","12","12","-48.8700000","-26.3700000","2016","05","17",NA,NA,NA,NA,NA,NA
"63","2020-10-14 10:02:22-03","FURB","FURB","49290","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Oliveira, A.A. de","2904","2016","01",NA,"Brasil","Estrada do Palmital.",NA,NA,"FURB49290","FURB49290","Brotto, ME","20","Santa Catarina","Garuva","-48.7802778","-26.1002778","114","114","-48.7802778","-26.1002778","2016","05","17",NA,NA,NA,NA,NA,NA
"64","2021-03-16 17:53:08-03","UCS","HUCS","2348","PreservedSpecimen","Plantae","Angiospermae","Lauraceae","Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meissn.) Rohwer ex Madriñán",NA,"Hatschbach, G.","18272","1968","01",NA,"Brasil","Serrinha",NA,"flor creme - árvore 10 m - tronco de 25 cm de diametro; encosto do morro - mata pluvial",NA,NA,"Moraes, P.L.R. de","11","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"2014","08","30","37295","auto",NA,NA,NA,NA
"65","2020-04-27 16:10:14-03","UFES","VIES","44311","S","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Firmino, A.D.; Pereira, O. J.; Juliana Penha","873","2019","04",NA,"Brasil","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.",NA,NA,"VIES044311","VIES044311","Pereira, O.J.","11","Espírito Santo","Linhares","-39.931667","-19.696944",NA,NA,"39º55'54''W","19º41'49''S","2019","04","11",NA,NA,NA,NA,NA,NA
"66","2019-12-06 19:29:49-03","UFES","VIES","34725","S","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Araújo, E.A.","415","2015","02",NA,"Brasil","Santa Marta. Parcela 01, indivíduo 28. Parque Nacional do Caparaó",NA,NA,"VIES034725","VIES034725","J. Baitello",NA,"Espírito Santo","Ibitirama","-41.739444","-20.491667",NA,NA,"41º44'22''W","20º29'30''S","2016",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-12-06 19:29:49-03","UFES","VIES","34752","S","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Araújo, E.A.","389","2015","11",NA,"Brasil","Santa Marta. Parcela 04, indivíduo 312. Parque Nacional do Caparaó",NA,NA,"VIES034752","VIES034752","J. Baitello",NA,"Espírito Santo","Ibitirama","-41.751389","-20.490278",NA,NA,"41º45'5''W","20º29'25''S","2016",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-04-27 16:10:14-03","UFES","VIES","33153","S","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Moraes, A.M.","146","2011","08",NA,"Brasil","RPPN Meu Reino Encantado.",NA,NA,"VIES033153","VIES033153","Barbosa, T.D.M.","13","Minas Gerais","Espera Feliz","-41.9071998596191","-20.6502990722656",NA,NA,NA,NA,"2012","04",NA,"21988","auto",NA,NA,NA,NA
"69","2020-04-27 16:10:14-03","UFES","VIES","38251","S","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Oliveira, A.A. de","65","2014","10",NA,"Brasil",NA,NA,NA,"VIES038251","VIES038251","Rocha, D.","31","Espírito Santo","Guaçuí","-41.6794013977051","-20.7756004333496",NA,NA,NA,NA,"2016","02","01","17884","auto",NA,NA,NA,NA
"70","2019-08-16 08:39:46-03","UTFPR","HCF","27337","S","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"M.L. Brotto","2555","2017","12",NA,"Brasil","estrada da Berneck a Tatupeba",NA,"árvore com 12 m de altura; flores esbranquiçadas.",NA,NA,"M.L. Brotto","06","PR","Adrianópolis","-48.713056","-24.836944","887","887","48°42'47 W","24°50'13 S","2017","12","18",NA,NA,NA,NA,NA,NA
"71","2019-08-16 08:39:46-03","UTFPR","HCF","19379","S","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"M.L. Brotto","1867","2015","01",NA,"Brasil","Parque Estadual das Lauráceas",NA,"árvore de 12 m de altura; flores verde-amareladas.",NA,NA,"M.L. Brotto","21","PR","Adrianópolis","-48.6975","-24.853056","894","894","48°41'51 W","24°51'11 S","2015","01","27",NA,NA,NA,NA,NA,NA
"72","2019-08-16 08:39:46-03","UTFPR","HCF","21767","S","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"M.L. Brotto","1863","2015","01",NA,"Brasil","Parque Estadual das Lauráceas",NA,"árvore de 15 m de altura; botões florais e flores verde-amareladas.",NA,NA,"M.L. Brotto","20","PR","Adrianópolis","-48.712222","-24.853333","896","896","48°42'44 W","24°51'12 S","2015","01","27",NA,NA,NA,NA,NA,NA
"73","2019-08-16 08:39:46-03","UTFPR","HCF","21115","S","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"M.L. Brotto","2259","2016","03",NA,"Brasil","Parque Estadual das Lauráceas",NA,"árvore com 17 m de altura; flores bege.",NA,NA,"M.L. Brotto","03","PR","Adrianópolis","-48.708056","-24.852778","910","910","48°42'29 W","24°51'10 S","2016","03","30",NA,NA,NA,NA,NA,NA
"74","2020-06-18 10:57:15-03","UFRRJ","RBR","46207","S","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"C. Baez; R. Gomes, T. Lima, R. Nines","1441","2018","03",NA,"Brasil","Trilha Morumbeca do Imbé. Trilha Morumbeca do Imbé. Parque Estadual do Desengano",NA,NA,"RBR00046207",NA,"A. Quinet","09","Rio de Janeiro","Santa Maria Madalena","-41.946944","-21.971944","806","806","41º56'49''W","21º58'19''S","2018","04","18",NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:31:25-03","MBM","MBM","409917","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Madriñán",NA,"Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","2555","2017","12","Southern America","Brazil","estrada da Berneck a Tatupeba",NA,"Árvore com 12 metros de altura; flores esbranquiçadas.; Floresta Ombrófila Densa Montana.","MBM409917","MBM409917","Brotto, M.L.","06","Paraná","Adrianópolis","-48.712972","-24.836806","887","887","-48.712972","-24.836806","2017","12","18",NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:31:25-03","MBM","MBM","422504","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Madriñán",NA,"Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3320","2019","03","Southern America","Brazil","Pedra do Cabrito, meio da trilha",NA,"Árvore com 11 m de altura; flor bege. Cheiro suave e indistinto ao corte do ritidoma.; Floresta Ombrófila Densa Montana.","MBM422504",NA,"Brotto, M.L.","28","Espírito Santo","Cachoeiro de Itapemirim","-41.323889","-20.618611","976","976","-41.323889","-20.618611","2019","06","26",NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:31:25-03","MBM","MBM","132865","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Madriñán",NA,"Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","53737","1990","01","Southern America","Brazil","Estrada para o Parque das Lauraceas",NA,"Árvore 8m, flores creme. Mata pluvial, margem do rio","MBM132865","MBM132865","Brotto, M.L.","24","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"2008","04","24","61623","auto",NA,NA,NA,NA
"78","2020-12-21 16:31:25-03","MBM","MBM","170855","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Madriñán",NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","61392",NA,NA,"Southern America","Brazil","Parque Estadual das Lauráceas",NA,"Árvore 8m, flor creme. Mata pluvial","MBM170855","MBM170855","Brotto, M.L.",NA,"Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672","500","700",NA,NA,"2008","04","18","61623","auto",NA,NA,NA,NA
"79","2020-12-21 16:31:25-03","MBM","MBM","5971","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Madriñán",NA,"Hatschbach, G.","18272","1968","01","Southern America","Brazil","Serrinha",NA,"Árvore 10m, tronco de 25cm de diâmetro. Flor creme. Mata pluvial, encosta de morro","MBM005971","MBM005971","Brotto, M.L.","11","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"2008","04","18","37295","auto",NA,NA,NA,NA
"80","2020-12-21 16:31:25-03","MBM","MBM","397583","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Madriñán",NA,"Augusto-Silva, M.; Daniel, V.; Daniel, V.","s.n.","2013","03","Southern America","Brazil","Resgate de flora LT 230 kv Joinville Norte - Curitiba C2",NA,"Arbórea com 12m de altura e 10m de PIM.; Floresta Ombrófila Densa Montana.","MBM397583","MBM397583",NA,"22","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596","830","830",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"81","2020-12-21 16:31:25-03","MBM","MBM","23281","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Madriñán",NA,"Hatschbach, G.","8936","1962","03","Southern America","Brazil","Rio da Divisa",NA,"Árvore 15m, flor creme. Mata pluvial da vertente atlântica da serra do mar","MBM023281","MBM023281","Moraes, P.","14","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596","100","100",NA,NA,"2009","05","09","41937","auto",NA,NA,NA,NA
"82","2020-12-21 16:31:25-03","MBM","MBM","307732","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Madriñán",NA,"Souza, F.M.; et al.; et al.","571","2005","03","Southern America","Brazil","Parque Estadual da Serra do Mar",NA,NA,"MBM307732","MBM307732","Franco, G.A.D.C.",NA,"São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA
"83","2020-12-21 16:31:25-03","MBM","MBM","395008","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Madriñán",NA,"Brotto, M.L.; Prado, S.; Prado, S.","1863","2015","01","Southern America","Brazil","Parque Estadual das Lauráceas",NA,"Árvore de 15m de altura; botões florais e flores verde-amareladas.; Floresta Ombrófila Densa Montana.","MBM395008","MBM395008","Brotto, M.L.","20","Paraná","Adrianópolis","-48.712333","-24.853417","896","896","-48.712333","-24.853417","2015","01","27",NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:31:25-03","MBM","MBM","395012","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Madriñán",NA,"Brotto, M.L.; Prado, S.; Prado, S.","1867","2015","01","Southern America","Brazil","Parque Estadual das Lauráceas",NA,"Árvore de 12m de altura; flores verde-amareladas.; Floresta Ombrófila Densa Montana.","MBM395012","MBM395012","Brotto, M.L.","21","Paraná","Adrianópolis","-48.697472","-24.853028","894","894","-48.697472","-24.853028","2015","01","27",NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:31:25-03","MBM","MBM","395015","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Madriñán",NA,"Brotto, M.L.; Prado, S.; Prado, S.","1870","2015","01","Southern America","Brazil","Parque Estadual das Lauráceas",NA,"Árvore de 6,5m de altura; flores verde-amareladas.; Floresta Ombrófila Densa Altomontana.","MBM395015","MBM395015","Brotto, M.L.","22","Paraná","Adrianópolis","-48.71975","-24.852472","924","924","-48.71975","-24.852472","2015","01","27",NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:31:25-03","MBM","MBM","410201","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Madriñán",NA,"Silva Neto, S.J.; Lima, H.C.; Sylvestre, L.; Silva, W. da; Lima, H.C.; Sylvestre, L.; Silva, W. da","1456","2001","09","Southern America","Brazil","Pedra 90, trilha para o pico.",NA,"Árvore, semi-ciófila, ca. de 10 m de altura, folhas breve discolores cartáceas, frutos passados pretos.","MBM410201","MBM410201","Quinet, A.","12","Rio de Janeiro","Nova Iguaçu","-43.108333","-22.288889","900","900","-43.108333","-22.288889","2015","08","26",NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:31:25-03","MBM","MBM","402513","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Madriñán",NA,"Brotto, M.L.; Lozano, E.D.; Lozano, E.D.","2259","2016","03","Southern America","Brazil","Parque Estadual das Lauráceas",NA,"Árvore com 17m de altura; flores bege.; Floresta Ombrófila Densa Montana.","MBM402513","MBM402513","Brotto, M.L.","03","Paraná","Adrianópolis","-48.708167","-24.852881","910","910","-48.708167","-24.852881","2016","03","30",NA,NA,NA,NA,NA,NA
