grupo,familia,especie_original,sinonimia,fonte_sinonimia,nome_aceito_correto,genero,epiteto_especifico,taxon_rank,epiteto_infraespecifico,notas,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp
Angiospermas,Vochysiaceae,Qualea magna,NA,NA,Qualea magna,Qualea,magna,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Vochysiaceae,Qualea selloi,NA,NA,Qualea selloi,Qualea,selloi,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Vochysiaceae,Vochysia angelica,NA,NA,Vochysia angelica,Vochysia,angelica,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Vochysiaceae,Vochysia bifalcata,NA,NA,Vochysia bifalcata,Vochysia,bifalcata,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Vochysiaceae,Vochysia glazioviana,NA,NA,Vochysia glazioviana,Vochysia,glazioviana,species,NA,,NA,NA,NA,NA,EN,NA
Angiospermas,Vochysiaceae,Vochysia magnifica,NA,NA,Vochysia magnifica,Vochysia,magnifica,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Vochysiaceae,Vochysia oppugnata,NA,NA,Vochysia oppugnata,Vochysia,oppugnata,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Vochysiaceae,Vochysia pygmaea,NA,NA,Vochysia pygmaea,Vochysia,pygmaea,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Vochysiaceae,Vochysia rufa,NA,NA,Vochysia rufa,Vochysia,rufa,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Vochysiaceae,Vochysia schwackeana,NA,NA,Vochysia schwackeana,Vochysia,schwackeana,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Vochysiaceae,Vochysia thyrsoidea,NA,NA,Vochysia thyrsoidea,Vochysia,thyrsoidea,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Vochysiaceae,Vochysia tucanorum,NA,NA,Vochysia tucanorum,Vochysia,tucanorum,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Winteraceae,Drimys brasiliensis,NA,NA,Drimys brasiliensis,Drimys,brasiliensis,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Amaranthaceae,Alternanthera bahiensis,NA,NA,Alternanthera bahiensis,Alternanthera,bahiensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,NA,VU
Angiospermas,Amaranthaceae,Blutaparon portulacoides,NA,NA,Blutaparon portulacoides,Blutaparon,portulacoides,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Amaranthaceae,Chamissoa acuminata var. maximilianii,NA,NA,Chamissoa acuminata var. maximilianii,Chamissoa,acuminata,variety,maximilianii,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Amaranthaceae,Gomphrena agrestis,NA,NA,Gomphrena agrestis,Gomphrena,agrestis,species,NA,,NA,NA,NA,NA,LC,VU
Angiospermas,Amaranthaceae,Gomphrena duriuscula,NA,NA,Gomphrena duriuscula,Gomphrena,duriuscula,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Amaranthaceae,Gomphrena nigricans,NA,NA,Gomphrena nigricans,Gomphrena,nigricans,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Amaranthaceae,Pfaffia jubata,NA,NA,Pfaffia jubata,Pfaffia,jubata,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Amaryllidaceae,Griffinia aracensis,NA,NA,Griffinia aracensis,Griffinia,aracensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Amaryllidaceae,Griffinia gardneriana,NA,NA,Griffinia gardneriana,Griffinia,gardneriana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Amaryllidaceae,Griffinia liboniana,NA,NA,Griffinia liboniana,Griffinia,liboniana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Anacardiaceae,Anacardium humile,NA,NA,Anacardium humile,Anacardium,humile,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Apiaceae,Eryngium eurycephalum,NA,NA,Eryngium eurycephalum,Eryngium,eurycephalum,species,NA,,NA,NA,NA,NA,NT,NA
Angiospermas,Apiaceae,Spananthe paniculata,NA,NA,Spananthe paniculata,Spananthe,paniculata,species,NA,,NA,NA,NA,NA,LC,EX
Angiospermas,Apocynaceae,Aspidosperma multiflorum,NA,NA,Aspidosperma multiflorum,Aspidosperma,multiflorum,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Apocynaceae,Aspidosperma pyricollum,NA,NA,Aspidosperma pyricollum,Aspidosperma,pyricollum,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Apocynaceae,Aspidosperma tomentosum,NA,NA,Aspidosperma tomentosum,Aspidosperma,tomentosum,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Apocynaceae,Himatanthus obovatus,NA,NA,Himatanthus obovatus,Himatanthus,obovatus,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Araceae,Dieffenbachia aglaonematifolia,NA,NA,Dieffenbachia aglaonematifolia,Dieffenbachia,aglaonematifolia,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,LC,NA
Angiospermas,Araceae,Xanthosoma pentaphyllum,NA,NA,Xanthosoma pentaphyllum,Xanthosoma,pentaphyllum,species,NA,,NA,NA,EX,NA,NA,EX
Angiospermas,Arecaceae,Acrocomia hassleri,NA,NA,Acrocomia hassleri,Acrocomia,hassleri,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,LC,EN
Angiospermas,Arecaceae,Allagoptera arenaria,NA,NA,Allagoptera arenaria,Allagoptera,arenaria,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Arecaceae,Allagoptera brevicalyx,NA,NA,Allagoptera brevicalyx,Allagoptera,brevicalyx,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Arecaceae,Astrocaryum aculeatissimum,NA,NA,Astrocaryum aculeatissimum,Astrocaryum,aculeatissimum,species,NA,,NA,LR/lc,NA,NA,LC,NA
Angiospermas,Arecaceae,Attalea oleifera,NA,NA,Attalea oleifera,Attalea,oleifera,species,NA,,NA,LR/lc,NA,NA,LC,VU
Angiospermas,Arecaceae,Attalea phalerata,NA,NA,Attalea phalerata,Attalea,phalerata,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Arecaceae,Butia capitata,NA,NA,Butia capitata,Butia,capitata,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Arecaceae,Euterpe edulis,NA,NA,Euterpe edulis,Euterpe,edulis,species,NA,,NA,NA,VU,VU,VU,VU
Angiospermas,Arecaceae,Mauritia flexuosa,NA,NA,Mauritia flexuosa,Mauritia,flexuosa,species,NA,,NA,NA,NA,NA,NA,VU
Angiospermas,Arecaceae,Syagrus romanzoffiana,NA,NA,Syagrus romanzoffiana,Syagrus,romanzoffiana,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Aristolochiaceae,Aristolochia labiata,NA,NA,Aristolochia labiata,Aristolochia,labiata,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Aristolochiaceae,Aristolochia odoratissima,NA,NA,Aristolochia odoratissima,Aristolochia,odoratissima,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Acmella uliginosa,NA,NA,Acmella uliginosa,Acmella,uliginosa,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Asteraceae,Acritopappus catolesensis,NA,NA,Acritopappus catolesensis,Acritopappus,catolesensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Asteraceae,Acritopappus connatifolius,NA,NA,Acritopappus connatifolius,Acritopappus,connatifolius,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Acritopappus pintoi,NA,NA,Acritopappus pintoi,Acritopappus,pintoi,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Asteraceae,Agrianthus almasensis,NA,NA,Agrianthus almasensis,Agrianthus,almasensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Agrianthus giuliettiae,NA,NA,Agrianthus giuliettiae,Agrianthus,giuliettiae,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Ambrosia maritima,É sinônimo de Ambrosia polystachya,FB2020,Ambrosia polystachya,Ambrosia,polystachya,species,NA,Nome original era sinônimo,NA,LC,NA,NA,NA,NA
Angiospermas,Asteraceae,Aspilia almasensis,NA,NA,Aspilia almasensis,Aspilia,almasensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Asteraceae,Austrocritonia angulicaulis,NA,NA,Austrocritonia angulicaulis,Austrocritonia,angulicaulis,species,NA,,NA,NA,NA,NA,LC,VU
Angiospermas,Asteraceae,Baccharis polyphylla,NA,NA,Baccharis polyphylla,Baccharis,polyphylla,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Asteraceae,Barrosoa apiculata,NA,NA,Barrosoa apiculata,Barrosoa,apiculata,species,NA,,NA,NA,NA,NA,LC,EX
Angiospermas,Asteraceae,Caatinganthus rubropappus,NA,NA,Caatinganthus rubropappus,Caatinganthus,rubropappus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Catolesia mentiens,NA,NA,Catolesia mentiens,Catolesia,mentiens,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Asteraceae,Chaptalia chapadensis,NA,NA,Chaptalia chapadensis,Chaptalia,chapadensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Asteraceae,Dasycondylus resinosus,NA,NA,Dasycondylus resinosus,Dasycondylus,resinosus,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Dimerostemma episcopale,NA,NA,Dimerostemma episcopale,Dimerostemma,episcopale,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Eclipta prostrata,NA,NA,Eclipta prostrata,Eclipta,prostrata,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Asteraceae,Egletes viscosa,NA,NA,Egletes viscosa,Egletes,viscosa,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Elephantopus riparius,NA,NA,Elephantopus riparius,Elephantopus,riparius,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Eremanthus brasiliensis,NA,NA,Eremanthus brasiliensis,Eremanthus,brasiliensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Asteraceae,Hoehnephytum almasense,NA,NA,Hoehnephytum almasense,Hoehnephytum,almasense,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Hoehnephytum trixoides,NA,NA,Hoehnephytum trixoides,Hoehnephytum,trixoides,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Koanophyllon adamantium,NA,NA,Koanophyllon adamantium,Koanophyllon,adamantium,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Lychnophora phylicifolia,NA,NA,Lychnophora phylicifolia,Lychnophora,phylicifolia,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Asteraceae,Melanthera latifolia,NA,NA,Melanthera latifolia,Melanthera,latifolia,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Mikania alvimii,NA,NA,Mikania alvimii,Mikania,alvimii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Ophryosporus freyreysii,NA,NA,Ophryosporus freyreysii,Ophryosporus,freyreysii,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Asteraceae,Paralychnophora atkinsiae,NA,NA,Paralychnophora atkinsiae,Paralychnophora,atkinsiae,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Paralychnophora harleyi,NA,NA,Paralychnophora harleyi,Paralychnophora,harleyi,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Asteraceae,Paralychnophora patriciana,NA,NA,Paralychnophora patriciana,Paralychnophora,patriciana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Porophyllum bahiense,NA,NA,Porophyllum bahiense,Porophyllum,bahiense,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Asteraceae,Senecio almasensis,NA,NA,Senecio almasensis,Senecio,almasensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Asteraceae,Stevia pohliana,NA,NA,Stevia pohliana,Stevia,pohliana,species,NA,,NA,NA,NA,NA,NT,EX
Angiospermas,Asteraceae,Stilpnopappus cearensis,NA,NA,Stilpnopappus cearensis,Stilpnopappus,cearensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Asteraceae,Stilpnopappus suffruticosus,NA,NA,Stilpnopappus suffruticosus,Stilpnopappus,suffruticosus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Asteraceae,Stylotrichium corymbosum,NA,NA,Stylotrichium corymbosum,Stylotrichium,corymbosum,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Stylotrichium edmundoi,NA,NA,Stylotrichium edmundoi,Stylotrichium,edmundoi,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Stylotrichium glomeratum,NA,NA,Stylotrichium glomeratum,Stylotrichium,glomeratum,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Asteraceae,Stylotrichium sucrei,NA,NA,Stylotrichium sucrei,Stylotrichium,sucrei,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Asteraceae,Verbesina macrophylla,NA,NA,Verbesina macrophylla,Verbesina,macrophylla,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,EX
Angiospermas,Asteraceae,Verbesina polyanthes,É sinônimo de Verbesina macrophylla,FB2020,Verbesina macrophylla,Verbesina,macrophylla,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,NA,NA,NA,NA,NA,EX
Angiospermas,Asteraceae,Wunderlichia cruelsiana,NA,NA,Wunderlichia crulsiana,Wunderlichia,crulsiana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original mal escrito,NA,NA,NA,EN,NA,NA
Angiospermas,Boraginaceae,Cordia insignis,NA,NA,Cordia insignis,Cordia,insignis,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Boraginaceae,Cordia ochnacea,NA,NA,Cordia ochnacea,Cordia,ochnacea,species,NA,,NA,NA,NA,NA,EN,NA
Angiospermas,Boraginaceae,Cordia sellowiana,NA,NA,Cordia sellowiana,Cordia,sellowiana,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Boraginaceae,Cordia silvestris,NA,NA,Cordia silvestris,Cordia,silvestris,species,NA,,NA,NA,NA,NA,LC,VU
Angiospermas,Boraginaceae,Cordia superba,NA,NA,Cordia superba,Cordia,superba,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Boraginaceae,Cordia taguahyensis,NA,NA,Cordia taguahyensis,Cordia,taguahyensis,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Boraginaceae,Cordia trichoclada,NA,NA,Cordia trichoclada,Cordia,trichoclada,species,NA,,NA,NA,NA,NA,LC,VU
Angiospermas,Boraginaceae,Cordia trichotoma,NA,NA,Cordia trichotoma,Cordia,trichotoma,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Boraginaceae,Heliotropium curassavicum,NA,NA,Heliotropium curassavicum,Heliotropium,curassavicum,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Bromeliaceae,Aechmea lingulata,NA,NA,Aechmea lingulata,Aechmea,lingulata,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,VU
Angiospermas,Bromeliaceae,Bromelia interior,NA,NA,Bromelia interior,Bromelia,interior,species,NA,,NA,NA,NA,NA,NA,VU
Angiospermas,Bromeliaceae,Encholirium longiflorum,NA,NA,Encholirium longiflorum,Encholirium,longiflorum,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Bromeliaceae,Neoregelia bahiana,NA,NA,Neoregelia bahiana,Neoregelia,bahiana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,LC,EX
Angiospermas,Burseraceae,Protium ovatum,NA,NA,Protium ovatum,Protium,ovatum,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Melocactus ferreophilus,NA,NA,Melocactus ferreophilus,Melocactus,ferreophilus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Campanulaceae,Lobelia xalapensis,NA,NA,Lobelia xalapensis,Lobelia,xalapensis,species,NA,,NA,NA,NA,NA,LC,EX
Angiospermas,Chrysobalanaceae,Chrysobalanus icaco,NA,NA,Chrysobalanus icaco,Chrysobalanus,icaco,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Chrysobalanaceae,Couepia belemii,NA,NA,Couepia belemii,Couepia,belemii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Chrysobalanaceae,Couepia monteclarensis,NA,NA,Couepia monteclarensis,Couepia,monteclarensis,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Chrysobalanaceae,Couepia pernambucensis,NA,NA,Couepia pernambucensis,Couepia,pernambucensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Chrysobalanaceae,Couepia schottii,NA,NA,Couepia schottii,Couepia,schottii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Chrysobalanaceae,Hirtella angustifolia,NA,NA,Hirtella angustifolia,Hirtella,angustifolia,species,NA,,NA,VU,NA,NA,VU,NA
Angiospermas,Chrysobalanaceae,Hirtella hebeclada,NA,NA,Hirtella hebeclada,Hirtella,hebeclada,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Chrysobalanaceae,Hirtella insignis,NA,NA,Hirtella insignis,Hirtella,insignis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Chrysobalanaceae,Hirtella santosii,NA,NA,Hirtella santosii,Hirtella,santosii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Chrysobalanaceae,Licania bahiensis,NA,NA,Licania bahiensis,Licania,bahiensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Chrysobalanaceae,Licania belemii,NA,NA,Licania belemii,Licania,belemii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Chrysobalanaceae,Licania kunthiana,NA,NA,Licania kunthiana,Licania,kunthiana,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Chrysobalanaceae,Licania nitida,NA,NA,Licania nitida,Licania,nitida,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Chrysobalanaceae,Licania santosii,NA,NA,Licania santosii,Licania,santosii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Combretaceae,Combretum rupicola,NA,NA,Combretum rupicola,Combretum,rupicola,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Combretaceae,Terminalia argentea,NA,NA,Terminalia argentea,Terminalia,argentea,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Commelinaceae,Callisia monandra,NA,NA,Callisia monandra,Callisia,monandra,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Commelinaceae,Commelina diffusa,NA,NA,Commelina diffusa,Commelina,diffusa,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Connaraceae,Connarus suberosus,NA,NA,Connarus suberosus,Connarus,suberosus,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Connaraceae,Rourea psammophila,É sinônimo de Rourea induta,FB2020,Rourea induta,Rourea,induta,species,NA,Nome original era sinônimo,NA,NA,NA,NA,LC,NA
Angiospermas,Convolvulaceae,Evolvulus filipes,NA,NA,Evolvulus filipes,Evolvulus,filipes,species,NA,,NA,NA,NA,NA,LC,EX
Angiospermas,Convolvulaceae,Iseia luxurians,NA,NA,Iseia luxurians,Iseia,luxurians,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,LC,NA
Angiospermas,Convolvulaceae,Jacquemontia acrocephala,É sinônimo de Jacquemontia sphaerocephala,FB2020,Jacquemontia sphaerocephala,Jacquemontia,sphaerocephala,species,NA,Nome original era sinônimo,NA,NA,NA,NA,NA,EX
Angiospermas,Convolvulaceae,Jacquemontia sphaerocephala,NA,NA,Jacquemontia sphaerocephala,Jacquemontia,sphaerocephala,species,NA,,NA,NA,NA,NA,NA,EX
Angiospermas,Cucurbitaceae,Cayaponia espelina,NA,NA,Cayaponia espelina,Cayaponia,espelina,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Cymodoceaceae,Halodule wrightii,NA,NA,Halodule wrightii,Halodule,wrightii,species,NA,,NA,LC,NA,NA,LC,EN
Angiospermas,Cyperaceae,Kyllinga brevifolia,É sinônimo de Cyperus brevifolius,FB2020,Cyperus brevifolius,Cyperus,brevifolius,species,NA,Nome original era sinônimo,NA,LC,NA,NA,NA,NA
Angiospermas,Cyperaceae,Cyperus compressus,NA,NA,Cyperus compressus,Cyperus,compressus,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cyperaceae,Cyperus distans,NA,NA,Cyperus distans,Cyperus,distans,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cyperaceae,Cyperus flavescens,NA,NA,Cyperus flavescens,Cyperus,flavescens,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cyperaceae,Pycreus flavescens,É sinônimo de Cyperus flavescens,FB2020,Cyperus flavescens,Cyperus,flavescens,species,NA,Nome original era sinônimo,NA,NA,NA,NA,LC,NA
Angiospermas,Cyperaceae,Cyperus imbricatus,NA,NA,Cyperus imbricatus,Cyperus,imbricatus,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cyperaceae,Cyperus iria,NA,NA,Cyperus iria,Cyperus,iria,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cyperaceae,Cyperus lanceolatus,NA,NA,Cyperus lanceolatus,Cyperus,lanceolatus,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cyperaceae,Cyperus polystachyos,NA,NA,Cyperus polystachyos,Cyperus,polystachyos,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cyperaceae,Cyperus rotundus,NA,NA,Cyperus rotundus,Cyperus,rotundus,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Cyperaceae,Eleocharis plicarhachis,NA,NA,Eleocharis plicarhachis,Eleocharis,plicarhachis,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Cyperaceae,Eleocharis sellowiana,NA,NA,Eleocharis sellowiana,Eleocharis,sellowiana,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cyperaceae,Fimbristylis complanata,NA,NA,Fimbristylis complanata,Fimbristylis,complanata,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cyperaceae,Rhynchospora eximia,NA,NA,Rhynchospora eximia,Rhynchospora,eximia,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cyperaceae,Rhynchospora rugosa,NA,NA,Rhynchospora rugosa,Rhynchospora,rugosa,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cyperaceae,Rhynchospora warmingii,NA,NA,Rhynchospora warmingii,Rhynchospora,warmingii,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Cyperaceae,Scleria tenella,NA,NA,Scleria tenella,Scleria,tenella,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Ericaceae,Gaylussacia harleyi,NA,NA,Gaylussacia harleyi,Gaylussacia,harleyi,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Eriocaulaceae,Eriocaulon cinereum,NA,NA,Eriocaulon cinereum,Eriocaulon,cinereum,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Eriocaulaceae,Leiothrix schlechtendalii,NA,NA,Leiothrix schlechtendalii,Leiothrix,schlechtendalii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Eriocaulaceae,Syngonanthus laricifolius,NA,NA,Syngonanthus laricifolius,Syngonanthus,laricifolius,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
