id,scientific.name,accepted.name,family,taxon.rank,taxon.status,search.str,threat.status,notes,original.search,occurrence,genus,specific.epiteth,infra.epiteth,name.status
114908,Calea lantanoides Gardner,NA,Asteraceae,species,accepted,Calea lantanoides,LC,,Calea lantanoides,BR-DF|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-SP|BR-TO,Calea,lantanoides,NA,correct
114911,Calea polycephala (Baker) H.Rob.,NA,Asteraceae,species,accepted,Calea polycephala,NT,,Calea polycephala,BR-DF|BR-GO|BR-MA|BR-MG|BR-PA|BR-SP|BR-TO,Calea,polycephala,NA,correct
114912,Calea serrata Less.,NA,Asteraceae,species,accepted,Calea serrata,LC,,Calea serrata,BR-MG|BR-SP,Calea,serrata,NA,correct
14610,Calibrachoa eglandulata Stehmann & Semir,NA,Solanaceae,species,accepted,Calibrachoa eglandulata,EN,,Calibrachoa eglandulata,BR-SC,Calibrachoa,eglandulata,NA,correct
111827,Calibrachoa elegans (Miers) Stehmann & Semir,NA,Solanaceae,species,accepted,Calibrachoa elegans,EN,,Calibrachoa elegans,BR-MG,Calibrachoa,elegans,NA,correct
102310,Calibrachoa humilis (R.E.Fr.) Stehmann & Semir,NA,Solanaceae,species,accepted,Calibrachoa humilis,EN,,Calibrachoa humilis,BR-RS,Calibrachoa,humilis,NA,correct
14620,Calibrachoa serrulata (L.B.Sm. & Downs) Stehmann & Semir,NA,Solanaceae,species,accepted,Calibrachoa serrulata,DD,,Calibrachoa serrulata,BR-SC,Calibrachoa,serrulata,NA,correct
14621,Calibrachoa spathulata (L.B.Sm. & Downs) Stehmann & Semir,NA,Solanaceae,species,accepted,Calibrachoa spathulata,VU,,Calibrachoa spathulata,BR-PR|BR-SC,Calibrachoa,spathulata,NA,correct
30924,Calliandra carrascana Barneby,NA,Fabaceae,species,accepted,Calliandra carrascana,EN,,Calliandra carrascana,BR-MG,Calliandra,carrascana,NA,correct
30945,Calliandra foliolosa Benth.,NA,Fabaceae,species,accepted,Calliandra foliolosa,NA,,Calliandra foliolosa,BR-GO|BR-MG|BR-PR|BR-RS|BR-SC|BR-SP,Calliandra,foliolosa,NA,correct
82716,Calliandra jariensis Barneby,NA,Fabaceae,species,accepted,Calliandra jariensis,NA,,Calliandra jariensis,BR-PA,Calliandra,jariensis,NA,correct
18216,Calliandra parvifolia (Hook. & Arn.) Speg.,NA,Fabaceae,species,accepted,Calliandra parvifolia,NA,,Calliandra parvifolia,BR-AL|BR-BA|BR-CE|BR-DF|BR-GO|BR-MG|BR-PA|BR-PB|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Calliandra,parvifolia,NA,correct
100920,Calliandra tweedii Benth.,NA,Fabaceae,species,accepted,Calliandra tweedii,NA,replaced synonym,Calliandra tweediei,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Calliandra,tweedii,NA,correct
134819,Callianthe latipetala (G.L.Esteves & Krapov.) Donnell,NA,Malvaceae,species,accepted,Callianthe latipetala,NA,,Callianthe latipetala,BR-RJ|BR-SP,Callianthe,latipetala,NA,correct
134874,Callianthe monteiroi (Krapov.) Donnell,NA,Malvaceae,species,accepted,Callianthe monteiroi,DD,,Callianthe monteiroi,BR-MG,Callianthe,monteiroi,NA,correct
134844,Callianthe rufinerva (A.St.-Hil.) Donnel,NA,Malvaceae,species,accepted,Callianthe rufinerva,NA,,Callianthe rufinerva,BR-AL|BR-BA|BR-DF|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Callianthe,rufinerva,NA,correct
16907,Callisia monandra (Sw.) Schult.f.,NA,Commelinaceae,species,accepted,Callisia monandra,LC,,Callisia monandra,BR-AL|BR-BA|BR-CE|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,Callisia,monandra,NA,correct
79774,Callisthene castellanosii H.F.Martins,NA,Vochysiaceae,species,accepted,Callisthene castellanosii,NA,,Callisthene castellanosii,BR-MG|BR-PR|BR-SC|BR-SP,Callisthene,castellanosii,NA,correct
15275,Callisthene fasciculata Mart.,NA,Vochysiaceae,species,accepted,Callisthene fasciculata,NA,,Callisthene fasciculata,BR-AL|BR-BA|BR-CE|BR-DF|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-RJ|BR-RN|BR-RO|BR-SE|BR-SP|BR-TO,Callisthene,fasciculata,NA,correct
102303,Callisthene inundata O.L.Bueno et al.,NA,Vochysiaceae,species,accepted,Callisthene inundata,EN,,Callisthene inundata,BR-RS,Callisthene,inundata,NA,correct
15278,Callisthene minor Mart.,NA,Vochysiaceae,species,accepted,Callisthene minor,NA,,Callisthene minor,BR-BA|BR-GO|BR-MG|BR-SP,Callisthene,minor,NA,correct
128285,Callitriche terrestris Raf.,NA,Plantaginaceae,species,accepted,Callitriche terrestris,NA,,Callitriche terrestris,NA,Callitriche,terrestris,NA,correct
6827,Calophyllum brasiliense Cambess.,NA,Calophyllaceae,species,accepted,Calophyllum brasiliense,NA,,Calophyllum brasiliense,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-SC|BR-SP|BR-TO,Calophyllum,brasiliense,NA,correct
10265,Calycolpus legrandii Mattos,NA,Myrtaceae,species,accepted,Calycolpus legrandii,VU,,Calycolpus legrandii,BR-AL|BR-BA|BR-SE,Calycolpus,legrandii,NA,correct
10339,Eugenia acutata Miq.,NA,Myrtaceae,species,accepted,Eugenia acutata,NA,replaced synonym,Calycorectes acutatus,BR-DF|BR-GO|BR-MG|BR-PR|BR-RJ|BR-SP,Eugenia,acutata,NA,correct
120959,Calyculogygas uruguayensis Krapov.,NA,Malvaceae,species,accepted,Calyculogygas uruguayensis,EN,,Calyculogygas uruguayensis,BR-RS|BR-SC,Calyculogygas,uruguayensis,NA,correct
9031,Calyptraemalva catharinensis Krapov.,NA,Malvaceae,species,accepted,Calyptraemalva catharinensis,EN,,Calyptraemalva catharinensis,BR-SC,Calyptraemalva,catharinensis,NA,correct
616160,Myrcia loranthifolia (DC.) G.P.Burton & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia loranthifolia,NA,replaced synonym,Calyptranthes brasiliensis,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-SC|BR-SE|BR-SP,Myrcia,loranthifolia,NA,correct
616152,Myrcia glomerata (Cambess.) G.P.Burton & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia glomerata,NA,replaced synonym,Calyptranthes concinna,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Myrcia,glomerata,NA,correct
611797,Myrcia curta (Sobral & O.T.Aguiar) K.Campbell & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia curta,NA,replaced synonym,Calyptranthes curta,BR-SP,Myrcia,curta,NA,correct
611822,Myrcia martiusiana (DC.) A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia martiusiana,NA,replaced synonym,Calyptranthes dichotoma,BR-BA|BR-RJ,Myrcia,martiusiana,NA,correct
611798,Myrcia dryadica (M.L.Kawas.) A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia dryadica,NA,replaced synonym,Calyptranthes dryadica,BR-ES|BR-SP,Myrcia,dryadica,NA,correct
611799,Myrcia fusiformis (M.L.Kawas.) A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia fusiformis,NA,replaced synonym,Calyptranthes fusiformis,BR-RJ|BR-SP,Myrcia,fusiformis,NA,correct
616160,Myrcia loranthifolia (DC.) G.P.Burton & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia loranthifolia,NA,replaced synonym,Calyptranthes glazioviana,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-SC|BR-SE|BR-SP,Myrcia,loranthifolia,NA,correct
609190,Myrcia grammica (Spreng.) A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia grammica,NA,replaced synonym,Calyptranthes grammica,BR-MG|BR-RJ|BR-SP,Myrcia,grammica,NA,correct
611353,Myrcia neolucida A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia neolucida,NA,replaced synonym,Calyptranthes grandiflora,BR-AM|BR-AP|BR-BA|BR-ES|BR-MA|BR-MG|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RS|BR-SC|BR-SP,Myrcia,neolucida,NA,correct
616160,Myrcia loranthifolia (DC.) G.P.Burton & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia loranthifolia,NA,replaced synonym,Calyptranthes grandifolia,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-SC|BR-SE|BR-SP,Myrcia,loranthifolia,NA,correct
611354,Myrcia legrandii A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia legrandii,NA,replaced synonym,Calyptranthes hatschbachii,BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Myrcia,legrandii,NA,correct
611800,Myrcia maritima (Sobral & Bertoncello) A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia maritima,NA,replaced synonym,Calyptranthes maritima,BR-SP,Myrcia,maritima,NA,correct
611354,Myrcia legrandii A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia legrandii,NA,replaced synonym,Calyptranthes obovata,BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Myrcia,legrandii,NA,correct
616152,Myrcia glomerata (Cambess.) G.P.Burton & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia glomerata,NA,replaced synonym,Calyptranthes obversa,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Myrcia,glomerata,NA,correct
611537,Myrcia pileata (D.Legrand) A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia pileata,NA,replaced synonym,Calyptranthes pileata,BR-PR|BR-RS|BR-SC|BR-SP,Myrcia,pileata,NA,correct
611825,Myrcia restingae (Sobral) A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia restingae,NA,replaced synonym,Calyptranthes restingae,BR-BA|BR-SE,Myrcia,restingae,NA,correct
611512,Myrcia neorubella A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia neorubella,NA,replaced synonym,Calyptranthes rubella,BR-PR|BR-RS|BR-SC|BR-SP,Myrcia,neorubella,NA,correct
616160,Myrcia loranthifolia (DC.) G.P.Burton & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia loranthifolia,NA,replaced synonym,Calyptranthes rufa,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-SC|BR-SE|BR-SP,Myrcia,loranthifolia,NA,correct
611840,Myrcia styphelantha A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia styphelantha,NA,replaced synonym,Calyptranthes serrana,BR-SP,Myrcia,styphelantha,NA,correct
611867,"Myrcia solitaria (Sobral, Aguiar & Antunes) A.R.Lourenço & E.Lucas",NA,Myrtaceae,species,accepted,Myrcia solitaria,NA,replaced synonym,Calyptranthes solitaria,BR-RJ,Myrcia,solitaria,NA,correct
611520,Myrcia strigosa A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia strigosa,NA,replaced synonym,Calyptranthes strigipes,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Myrcia,strigosa,NA,correct
609926,Myrcia lonchophylla A.R.Lourenço & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia lonchophylla,NA,replaced synonym,Calyptranthes ubatubana,BR-BA|BR-ES|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Myrcia,lonchophylla,NA,correct
616152,Myrcia glomerata (Cambess.) G.P.Burton & E.Lucas,NA,Myrtaceae,species,accepted,Myrcia glomerata,NA,replaced synonym,Calyptranthes widgreniana,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Myrcia,glomerata,NA,correct
19436,Camarea affinis A.St.-Hil.,NA,Malpighiaceae,species,accepted,Camarea affinis,LC,,Camarea affinis,BR-BA|BR-DF|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PI|BR-PR|BR-RJ|BR-RO|BR-SP|BR-TO,Camarea,affinis,NA,correct
19438,Camarea elongata Mamede,NA,Malpighiaceae,species,accepted,Camarea elongata,VU,,Camarea elongata,BR-BA,Camarea,elongata,NA,correct
30461,Camarea ericoides A.St.-Hil.,NA,Malpighiaceae,species,accepted,Camarea ericoides,LC,,Camarea ericoides,BR-DF|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-SP|BR-TO,Camarea,ericoides,NA,correct
30462,Camarea hirsuta A.St.-Hil.,NA,Malpighiaceae,species,accepted,Camarea hirsuta,LC,,Camarea hirsuta,BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-SP,Camarea,hirsuta,NA,correct
101483,Camarea humifusa W.R.Anderson,NA,Malpighiaceae,species,accepted,Camarea humifusa,EN,,Camarea humifusa,BR-DF|BR-GO,Camarea,humifusa,NA,correct
30463,Camarea linearifolia A.St.-Hil.,NA,Malpighiaceae,species,accepted,Camarea linearifolia,CR,,Camarea linearifolia,BR-DF|BR-GO|BR-MG,Camarea,linearifolia,NA,correct
581883,Camaridium meleagris (Lindl.) M.A.Blanco,NA,Orchidaceae,species,synonym,Camaridium meleagris,NA,check no accepted name,Camaridium meleagris,NA,Camaridium,meleagris,NA,"legitimate, but incorrect, "
31951,Maxillaria parviflora (Poepp. & Endl.) Garay,NA,Orchidaceae,species,accepted,Maxillaria parviflora,LC,replaced synonym,Camaridium micranthum,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-GO|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RR|BR-SC|BR-SP,Maxillaria,parviflora,NA,correct
129196,"Cambajuva ulei (Hack.) P.L.Viana, L.G.Clark & Filg.",NA,Poaceae,species,accepted,Cambajuva ulei,EN,,Cambajuva ulei,BR-RS|BR-SC,Cambajuva,ulei,NA,correct
30617,Cambessedesia atropurpurea A.B.Martins,NA,Melastomataceae,species,accepted,Cambessedesia atropurpurea,VU,,Cambessedesia atropurpurea,BR-BA|BR-GO,Cambessedesia,atropurpurea,NA,correct
30622,Cambessedesia glaziovii Cogn. ex A.B.Martins,NA,Melastomataceae,species,accepted,Cambessedesia glaziovii,DD,,Cambessedesia glaziovii,BR-GO,Cambessedesia,glaziovii,NA,correct
19610,Cambessedesia gracilis Wurdack,NA,Melastomataceae,species,accepted,Cambessedesia gracilis,EN,,Cambessedesia gracilis,BR-BA,Cambessedesia,gracilis,NA,correct
19611,Cambessedesia hermogenesii A.B.Martins,NA,Melastomataceae,species,accepted,Cambessedesia hermogenesii,EN,,Cambessedesia hermogenesii,BR-BA,Cambessedesia,hermogenesii,NA,correct
104849,Cambessedesia hilariana (Kunth) DC.,NA,Melastomataceae,species,accepted,Cambessedesia hilariana,LC,,Cambessedesia hilariana,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-PE|BR-PI|BR-PR|BR-RJ|BR-TO,Cambessedesia,hilariana,NA,correct
30625,Cambessedesia pityrophylla (Mart. ex DC.) A.B.Martins,NA,Melastomataceae,species,accepted,Cambessedesia pityrophylla,EN,,Cambessedesia pityrophylla,BR-MG,Cambessedesia,pityrophylla,NA,correct
104680,Cambessedesia regnelliana Cogn.,NA,Melastomataceae,species,accepted,Cambessedesia regnelliana,NA,,Cambessedesia regnelliana,BR-GO|BR-MG|BR-SP,Cambessedesia,regnelliana,NA,correct
104679,Cambessedesia striatella (Naudin) A.B. Martins,NA,Melastomataceae,species,accepted,Cambessedesia striatella,DD,,Cambessedesia striatella,BR-MG,Cambessedesia,striatella,NA,correct
30629,Cambessedesia weddellii Naudin,NA,Melastomataceae,species,accepted,Cambessedesia weddellii,VU,,Cambessedesia weddellii,BR-MG|BR-SP,Cambessedesia,weddellii,NA,correct
19618,Cambessedesia wurdackii A.B.Martins,NA,Melastomataceae,species,accepted,Cambessedesia wurdackii,VU,,Cambessedesia wurdackii,BR-BA,Cambessedesia,wurdackii,NA,correct
10311,Campomanesia aurea O.Berg,NA,Myrtaceae,species,accepted,Campomanesia aurea,NA,,Campomanesia aurea,BR-PR|BR-RS|BR-SC|BR-SP,Campomanesia,aurea,NA,correct
10313,Campomanesia espiritosantensis Landrum,NA,Myrtaceae,species,accepted,Campomanesia espiritosantensis,CR,,Campomanesia espiritosantensis,BR-ES,Campomanesia,espiritosantensis,NA,correct
10314,Campomanesia eugenioides (Cambess.) D.Legrand ex Landrum,NA,Myrtaceae,species,accepted,Campomanesia eugenioides,LC,,Campomanesia eugenioides,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-SC|BR-SE|BR-SP|BR-TO,Campomanesia,eugenioides,NA,correct
10316,Campomanesia guazumifolia (Cambess.) O.Berg,NA,Myrtaceae,species,accepted,Campomanesia guazumifolia,NA,,Campomanesia guazumifolia,BR-BA|BR-ES|BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Campomanesia,guazumifolia,NA,correct
10317,Campomanesia hirsuta Gardner,NA,Myrtaceae,species,accepted,Campomanesia hirsuta,EN,,Campomanesia hirsuta,BR-RJ,Campomanesia,hirsuta,NA,correct
10322,Campomanesia macrobracteolata Landrum,NA,Myrtaceae,species,accepted,Campomanesia macrobracteolata,VU,,Campomanesia macrobracteolata,BR-ES|BR-RJ,Campomanesia,macrobracteolata,NA,correct
10323,Campomanesia neriiflora (O.Berg) Nied.,NA,Myrtaceae,species,accepted,Campomanesia neriiflora,LC,,Campomanesia neriiflora,BR-PR|BR-SP,Campomanesia,neriiflora,NA,correct
10324,Campomanesia phaea (O.Berg) Landrum,NA,Myrtaceae,species,accepted,Campomanesia phaea,LC,,Campomanesia phaea,BR-MG|BR-RJ|BR-SP,Campomanesia,phaea,NA,correct
10325,Campomanesia prosthecesepala Kiaersk.,NA,Myrtaceae,species,accepted,Campomanesia prosthecesepala,EN,,Campomanesia prosthecesepala,BR-MG,Campomanesia,prosthecesepala,NA,correct
10326,Campomanesia pubescens (Mart. ex DC.) O.Berg,NA,Myrtaceae,species,accepted,Campomanesia pubescens,LC,,Campomanesia pubescens,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-SP|BR-TO,Campomanesia,pubescens,NA,correct
10327,Campomanesia reitziana D.Legrand,NA,Myrtaceae,species,accepted,Campomanesia reitziana,VU,,Campomanesia reitziana,BR-PR|BR-SC,Campomanesia,reitziana,NA,correct
10330,Campomanesia schlechtendaliana (O.Berg) Nied.,NA,Myrtaceae,species,accepted,Campomanesia schlechtendaliana,LC,,Campomanesia schlechtendaliana,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Campomanesia,schlechtendaliana,NA,correct
617280,Campomanesia schlechtendaliana (O.Berg) Nied. var. schlechtendaliana,NA,Myrtaceae,variety,accepted,Campomanesia schlechtendaliana var. schlechtendaliana,NA,,Campomanesia schlechtendaliana var. schlechtendaliana,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SP,Campomanesia,schlechtendaliana,schlechtendaliana,correct
10331,Campomanesia sessiliflora (O.Berg) Mattos,NA,Myrtaceae,species,accepted,Campomanesia sessiliflora,LC,,Campomanesia sessiliflora,BR-BA|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-SP,Campomanesia,sessiliflora,NA,correct
619038,Campomanesia sessiliflora var. bullata (Barb.Rodr.) Landrum,NA,Myrtaceae,variety,accepted,Campomanesia sessiliflora var. bullata,NA,,Campomanesia sessiliflora var. bullata,BR-MS|BR-MT|BR-PR,Campomanesia,sessiliflora,bullata,correct
619035,Campomanesia sessiliflora (O.Berg) Mattos var. sessiliflora,NA,Myrtaceae,variety,accepted,Campomanesia sessiliflora var. sessiliflora,NA,,Campomanesia sessiliflora var. sessiliflora,BR-ES|BR-SP,Campomanesia,sessiliflora,sessiliflora,correct
10332,Campomanesia simulans M.L.Kawas.,NA,Myrtaceae,species,accepted,Campomanesia simulans,NA,,Campomanesia simulans,BR-MG|BR-SP,Campomanesia,simulans,NA,correct
10335,Campomanesia xanthocarpa (Mart.) O.Berg,NA,Myrtaceae,species,accepted,Campomanesia xanthocarpa,LC,,Campomanesia xanthocarpa,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Campomanesia,xanthocarpa,NA,correct
617823,Mantiqueira bella (Mart. ex Benth.) L.P.Queiroz,NA,Fabaceae,species,accepted,Mantiqueira bella,NA,replaced synonym,Camptosema bellum,BR-ES|BR-MG,Mantiqueira,bella,NA,correct
617824,Cratylia isopetala (Lam.) L.P.Queiroz,NA,Fabaceae,species,accepted,Cratylia isopetala,NA,replaced synonym,Camptosema isopetalum,BR-BA|BR-ES|BR-MG|BR-RJ,Cratylia,isopetala,NA,correct
111168,Campuloclinium parvulum (Glaz.) R.M.King & H.Rob.,NA,Asteraceae,species,accepted,Campuloclinium parvulum,VU,,Campuloclinium parvulum,BR-MG|BR-RJ|BR-SP,Campuloclinium,parvulum,NA,correct
26940,Campuloclinium riedelii (Baker) R.M.King & H.Rob.,NA,Asteraceae,species,accepted,Campuloclinium riedelii,LC,,Campuloclinium riedelii,BR-GO|BR-MG|BR-MS,Campuloclinium,riedelii,NA,correct
11271,Campylocentrum crassirhizum Hoehne,NA,Orchidaceae,species,accepted,Campylocentrum crassirhizum,LC,,Campylocentrum crassirhizum,BR-AL|BR-BA|BR-CE|BR-ES|BR-MG|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-SC|BR-SE|BR-SP,Campylocentrum,crassirhizum,NA,correct
11272,Campylocentrum densiflorum Cogn.,NA,Orchidaceae,species,accepted,Campylocentrum densiflorum,LC,,Campylocentrum densiflorum,BR-MG|BR-PR|BR-RS|BR-SC|BR-SP,Campylocentrum,densiflorum,NA,correct
11280,Campylocentrum neglectum (Rchb.f. & Warm.) Cogn.,NA,Orchidaceae,species,accepted,Campylocentrum neglectum,LC,,Campylocentrum neglectum,BR-BA|BR-DF|BR-GO|BR-MG|BR-MS,Campylocentrum,neglectum,NA,correct
11283,Campylocentrum parahybunense (Barb.Rodr.) Rolfe,NA,Orchidaceae,species,accepted,Campylocentrum parahybunense,LC,,Campylocentrum parahybunense,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Campylocentrum,parahybunense,NA,correct
11285,Campylocentrum pernambucense Hoehne,NA,Orchidaceae,species,accepted,Campylocentrum pernambucense,EN,,Campylocentrum pernambucense,BR-AL|BR-BA|BR-PB|BR-PE|BR-SE,Campylocentrum,pernambucense,NA,correct
11289,Campylocentrum spannagelii Hoehne,NA,Orchidaceae,species,accepted,Campylocentrum spannagelii,NA,,Campylocentrum spannagelii,BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Campylocentrum,spannagelii,NA,correct
91556,Campyloneurum decurrens (Raddi) C.Presl,NA,Polypodiaceae,species,accepted,Campyloneurum decurrens,LC,,Campyloneurum decurrens,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,Campyloneurum,decurrens,NA,correct
96155,Campylopus densicoma (Müll.Hal.) Paris,NA,Dicranaceae,species,accepted,Campylopus densicoma,EN,,Campylopus densicoma,BR-MG|BR-RJ|BR-SP,Campylopus,densicoma,NA,correct
13072,Canastra aristella (Döll) Zuloaga & Morrone,NA,Poaceae,species,accepted,Canastra aristella,LC,,Canastra aristella,BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Canastra,aristella,NA,correct
32205,"Canastra lanceolata (Filg.) Morrone, Zuloaga, Davidse & Filg.",NA,Poaceae,species,accepted,Canastra lanceolata,CR,,Canastra lanceolata,BR-MG,Canastra,lanceolata,NA,correct
5963,Canistropsis albiflora (L.B.Sm.) H.Luther & Leme,NA,Bromeliaceae,species,accepted,Canistropsis albiflora,VU,,Canistropsis albiflora,BR-BA|BR-ES,Canistropsis,albiflora,NA,correct
5967,Canistropsis elata (E.Pereira & Leme) Leme,NA,Bromeliaceae,species,accepted,Canistropsis elata,CR,,Canistropsis elata,BR-RJ,Canistropsis,elata,NA,correct
5970,Canistropsis microps (E.Morren ex Mez) Leme,NA,Bromeliaceae,species,accepted,Canistropsis microps,LC,,Canistropsis microps,BR-RJ|BR-SP,Canistropsis,microps,NA,correct
5975,Canistrum alagoanum Leme & J.A.Siqueira,NA,Bromeliaceae,species,accepted,Canistrum alagoanum,EN,,Canistrum alagoanum,BR-AL,Canistrum,alagoanum,NA,correct
5976,Canistrum aurantiacum E.Morren,NA,Bromeliaceae,species,accepted,Canistrum aurantiacum,EN,,Canistrum aurantiacum,BR-AL|BR-PB|BR-PE,Canistrum,aurantiacum,NA,correct
5978,Canistrum camacaense Martinelli & Leme,NA,Bromeliaceae,species,accepted,Canistrum camacaense,EN,,Canistrum camacaense,BR-BA,Canistrum,camacaense,NA,correct
5979,Canistrum fosterianum L.B.Sm.,NA,Bromeliaceae,species,accepted,Canistrum fosterianum,CR,,Canistrum fosterianum,BR-BA,Canistrum,fosterianum,NA,correct
5980,Canistrum guzmanioides Leme,NA,Bromeliaceae,species,accepted,Canistrum guzmanioides,EN,,Canistrum guzmanioides,BR-BA,Canistrum,guzmanioides,NA,correct
5983,Canistrum montanum Leme,NA,Bromeliaceae,species,accepted,Canistrum montanum,EN,,Canistrum montanum,BR-BA,Canistrum,montanum,NA,correct
5984,Canistrum pickelii (A.Lima & L.B.Sm.) Leme & J.A.Siqueira,NA,Bromeliaceae,species,accepted,Canistrum pickelii,VU,,Canistrum pickelii,BR-AL|BR-PE,Canistrum,pickelii,NA,correct
5987,Canistrum triangulare L.B.Sm. & Reitz,NA,Bromeliaceae,species,accepted,Canistrum triangulare,EN,,Canistrum triangulare,BR-ES,Canistrum,triangulare,NA,correct
11293,Capanemia adelaidae Brade,NA,Orchidaceae,species,accepted,Capanemia adelaidae,LC,,Capanemia adelaidae,BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Capanemia,adelaidae,NA,correct
136838,Capanemia therezae Barb.Rodr.,Capanemia thereziae Barb.Rodr.,Orchidaceae,species,accepted,Capanemia therezae,DD|LC,replaced synonym,Capanemia fluminensis,BR-MG|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Capanemia,therezae,NA,correct
11296,Capanemia carinata Barb.Rodr.,NA,Orchidaceae,species,accepted,Capanemia carinata,NA,replaced synonym,Capanemia gehrtii,BR-RJ,Capanemia,carinata,NA,correct
11299,Capanemia micromera Barb.Rodr.,NA,Orchidaceae,species,accepted,Capanemia micromera,LC,,Capanemia micromera,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,Capanemia,micromera,NA,correct
