grupo,familia,especie_original,sinonimia,fonte_sinonimia,nome_aceito_correto,genero,epiteto_especifico,taxon_rank,epiteto_infraespecifico,notas_dupl,nota_ocorrencia,nota_nome,nota_taxo,nota_found,nota_checar,nota_sinonimo,cat_ameaca_br_sima,cat_ameaca_cncflora_sima,cat_ameaca_sp_sima,cat_ameaca_sp,cat_ameaca_cr_lac,cat_ameaca_cncflora,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,fontes,apta
Angiospermas,Asteraceae,Lessingianthus stoechas,,,Lessingianthus stoechas,Lessingianthus,stoechas,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Lessingianthus subcarduoides,,,Lessingianthus subcarduoides,Lessingianthus,subcarduoides,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,EX,EX,,,,,EN,sima-SP_oficial-Portaria 443/2014,
Angiospermas,Asteraceae,Lessingianthus venosissimus,,,Lessingianthus venosissimus,Lessingianthus,venosissimus,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Lessingianthus zuccarinianus,,,Lessingianthus zuccarinianus,Lessingianthus,zuccarinianus,species,,,,,,,,,VU,,VU,VU,,VU,,,VU,sima-SP_oficial-cncflora_web-Portaria 443/2014,apta
Angiospermas,Asteraceae,Lomatozona artemisiifolia,,,Lomatozona artemisiifolia,Lomatozona,artemisiifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Lychnophora brunioides,,,Lychnophora brunioides,Lychnophora,brunioides,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Lychnophora diamantinana,,,Lychnophora diamantinana,Lychnophora,diamantinana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Lychnophora granmogolensis,,,Lychnophora granmogolensis,Lychnophora,granmogolensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Lychnophora souzae,,,Lychnophora souzae,Lychnophora,souzae,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Lychnophora villosissima,,,Lychnophora villosissima,Lychnophora,villosissima,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Mikania argyreiae,,,Mikania argyreiae,Mikania,argyreiae,species,,,,,,,,,VU,,,,,VU,,,VU,sima-cncflora_web-Portaria 443/2014,apta
Angiospermas,Asteraceae,Mikania capricorni,,,Mikania capricorni,Mikania,capricorni,species,,,,,,,,,,,,,,NT,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania cipoensis,,,Mikania cipoensis,Mikania,cipoensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Mikania glauca,,,Mikania glauca,Mikania,glauca,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Mikania itambana,,,Mikania itambana,Mikania,itambana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Mikania malacolepis,,,Mikania malacolepis,Mikania,malacolepis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Asteraceae,Mikania premnifolia,,,Mikania premnifolia,Mikania,premnifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Minasia alpestris,,,Minasia alpestris,Minasia,alpestris,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Pamphalea smithii,,,Pamphalea smithii,Pamphalea,smithii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,,sima,
Angiospermas,Asteraceae,Panphalea smithii,,,Pamphalea smithii,Pamphalea,smithii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,Nome original mal escrito,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Piptolepis buxoides,,,Piptolepis buxoides,Piptolepis,buxoides,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Praxelis grandiflora,,,Praxelis grandiflora,Praxelis,grandiflora,species,,,,,,,,,,LC,VU,VU,,LC,,VU,,sima-SP_oficial-cncflora_web-mpoSP,apta
Angiospermas,Asteraceae,Raulinoreitzia leptophlebia,,,Raulinoreitzia leptophlebia,Raulinoreitzia,leptophlebia,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Richterago angustifolia,,,Richterago angustifolia,Richterago,angustifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Richterago petiolata,,,Richterago petiolata,Richterago,petiolata,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Richterago polyphylla,,,Richterago polyphylla,Richterago,polyphylla,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Richterago stenophylla,,,Richterago stenophylla,Richterago,stenophylla,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Richterago suffrutescens,,,Richterago suffrutescens,Richterago,suffrutescens,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Schlechtendalia luzulifolia,,,Schlechtendalia luzulifolia,Schlechtendalia,luzulifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Senecio hatschbachii,,,Senecio hatschbachii,Senecio,hatschbachii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Stevia alternifolia,,,Stevia alternifolia,Stevia,alternifolia,species,,,,,,,,,,NT,EX,EX,,NT,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Asteraceae,Stevia hilarii,,,Stevia hilarii,Stevia,hilarii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Stevia leptophylla,,,Stevia leptophylla,Stevia,leptophylla,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,EN,EN,,,,,EN,sima-SP_oficial-Portaria 443/2014,
Angiospermas,Asteraceae,Stilpnopappus semirianus,,,Stilpnopappus semirianus,Stilpnopappus,semirianus,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Stomatanthes dentatus,,,Stomatanthes dentatus,Stomatanthes,dentatus,species,,,,,,,,,,LC,VU,VU,,LC,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Asteraceae,Stomatanthes dictyophyllus,,,Stomatanthes dictyophyllus,Stomatanthes,dictyophyllus,species,,,,,,,,,,LC,EX,EX,,LC,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Asteraceae,Strophopappus ferrugineus,,,Strophopappus ferrugineus,Strophopappus,ferrugineus,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Vernonanthura divaricata,,,Vernonanthura divaricata,Vernonanthura,divaricata,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Asteraceae,Vernonanthura fagifolia,,,Vernonanthura fagifolia,Vernonanthura,fagifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Vernonanthura lindbergii,,,Vernonanthura lindbergii,Vernonanthura,lindbergii,species,,,,,,,,,,,,,,DD,,,,cncflora_web,apta
Angiospermas,Asteraceae,Vernonanthura mucronulata,,,Vernonanthura mucronulata,Vernonanthura,mucronulata,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Asteraceae,Vernonanthura petiolaris,,,Vernonanthura petiolaris,Vernonanthura,petiolaris,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Asteraceae,Vittetia bishopii,,,Vittetia bishopii,Vittetia,bishopii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Asteraceae,Wedelia macedoi,,,Wedelia macedoi,Wedelia,macedoi,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Wedelia puberula,,,Wedelia puberula,Wedelia,puberula,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,LC,EN,EN,,,,,,sima-SP_oficial,
Angiospermas,Begoniaceae,Begonia rufa,,,Begonia rufa,Begonia,rufa,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Bixaceae,Cochlospermum regium,,,Cochlospermum regium,Cochlospermum,regium,species,,,,,,,,,,LC,,,,LC,LC,,,sima-cncflora_web-UICN_API,apta
Angiospermas,Malvaceae,Eriotheca candolleana,,,Eriotheca candolleana,Eriotheca,candolleana,species,,,,,,,,,,,,,,LC,,,,cncflora_ckan,apta
Angiospermas,Malvaceae,Eriotheca pubescens,,,Eriotheca pubescens,Eriotheca,pubescens,species,,,,,,,,,,LC,VU,VU,,LC,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Bromeliaceae,Aechmea bromeliifolia var. albobracteata,,,Aechmea bromeliifolia var. albobracteata,Aechmea,bromeliifolia,variety,albobracteata,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Bromeliaceae,Alcantarea duarteana,,,Alcantarea duarteana,Alcantarea,duarteana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Bromeliaceae,Bromelia braunii,,,Bromelia braunii,Bromelia,braunii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Bromeliaceae,Bromelia macedoi,É sinônimo de Bromelia exigua,FB2020,Bromelia exigua,Bromelia,exigua,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,Nome original era sinônimo,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Bromeliaceae,Deuterocohnia meziana,,,Deuterocohnia meziana,Deuterocohnia,meziana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Bromeliaceae,Dyckia rariflora,,,Dyckia rariflora,Dyckia,rariflora,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Bromeliaceae,Dyckia ursina,,,Dyckia ursina,Dyckia,ursina,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Bromeliaceae,Encholirium biflorum,,,Encholirium biflorum,Encholirium,biflorum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Bromeliaceae,Encholirium disjunctum,,,Encholirium disjunctum,Encholirium,disjunctum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Bromeliaceae,Encholirium heloisae,,,Encholirium heloisae,Encholirium,heloisae,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Bromeliaceae,Encholirium pedicellatum,,,Encholirium pedicellatum,Encholirium,pedicellatum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Bromeliaceae,Encholirium scrutor,,,Encholirium scrutor,Encholirium,scrutor,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Bromeliaceae,Encholirium vogelii,,,Encholirium vogelii,Encholirium,vogelii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Bromeliaceae,Vriesea diamantinensis,,,Vriesea diamantinensis,Vriesea,diamantinensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Fabaceae,Bauhinia marginata,,,Bauhinia marginata,Bauhinia,marginata,species,,,,,,,,,,DD,EX,EX,,DD,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Fabaceae,Bauhinia pentandra,,,Bauhinia pentandra,Bauhinia,pentandra,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Fabaceae,Chamaecrista aristata,,,Chamaecrista aristata,Chamaecrista,aristata,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Chamaecrista brevicalyx var. elliptica,,,Chamaecrista brevicalyx var. elliptica,Chamaecrista,brevicalyx,variety,elliptica,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Chamaecrista choriophylla,,,Chamaecrista choriophylla,Chamaecrista,choriophylla,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Chamaecrista dentata,,,Chamaecrista dentata,Chamaecrista,dentata,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Chamaecrista fodinarum,,,Chamaecrista fodinarum,Chamaecrista,fodinarum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Fabaceae,Chamaecrista lagotois,,,Chamaecrista lagotois,Chamaecrista,lagotois,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Fabaceae,Chamaecrista setosa,,,Chamaecrista setosa,Chamaecrista,setosa,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Fabaceae,Chamaecrista stillifera,,,Chamaecrista stillifera,Chamaecrista,stillifera,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Fabaceae,Chamaecrista strictifolia,,,Chamaecrista strictifolia,Chamaecrista,strictifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Fabaceae,Chamaecrista tephrosiifolia,,,Chamaecrista tephrosiifolia,Chamaecrista,tephrosiifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Fabaceae,Chamaecrista trachycarpa,,,Chamaecrista trachycarpa,Chamaecrista,trachycarpa,species,,,,,,,,,,LC,EX,EX,,LC,LC,,,sima-SP_oficial-cncflora_web-UICN_API,apta
Angiospermas,Fabaceae,Chamaecrista ulmea,,,Chamaecrista ulmea,Chamaecrista,ulmea,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Fabaceae,Melanoxylon brauna,,,Melanoxylon brauna,Melanoxylon,brauna,species,,,,,,,,,VU,,EW,EW,,VU,,,VU,sima-SP_oficial-cncflora_web-Portaria 443/2014,apta
Angiospermas,Fabaceae,Pterogyne nitens,,,Pterogyne nitens,Pterogyne,nitens,species,,,,,,,,,,,,,,LC,LR/nt,,,cncflora_web-UICN_API,apta
Angiospermas,Fabaceae,Senna angulata,,,Senna angulata,Senna,angulata,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Fabaceae,Senna macranthera,,,Senna macranthera,Senna,macranthera,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Fabaceae,Senna mucronifera,,,Senna mucronifera,Senna,mucronifera,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Fabaceae,Senna trachypus,,,Senna trachypus,Senna,trachypus,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Campanulaceae,Siphocampylus lycioides,,,Siphocampylus lycioides,Siphocampylus,lycioides,species,,,,,,,,,,NT,EN,EN,,NT,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Combretaceae,Terminalia phaeocarpa,,,Terminalia phaeocarpa,Terminalia,phaeocarpa,species,,,,,,,,,,,,,,LC,LC,,,cncflora_ckan-UICN_API,apta
Angiospermas,Convolvulaceae,Evolvulus glaziovii,,,Evolvulus glaziovii,Evolvulus,glaziovii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Convolvulaceae,Evolvulus kramerioides,,,Evolvulus kramerioides,Evolvulus,kramerioides,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Convolvulaceae,Evolvulus rariflorus,,,Evolvulus rariflorus,Evolvulus,rariflorus,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Convolvulaceae,Ipomoea cynanchifolia,,,Ipomoea cynanchifolia,Ipomoea,cynanchifolia,species,,,,,,,,,,DD,,,,DD,LC,,,sima-cncflora_web-UICN_API,apta
Angiospermas,Convolvulaceae,Ipomoea macedoi,,,Ipomoea macedoi,Ipomoea,macedoi,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Convolvulaceae,Ipomoea pinifolia,,,Ipomoea pinifolia,Ipomoea,pinifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,,EX,EX,,,,,,sima-SP_oficial,
Angiospermas,Convolvulaceae,Jacquemontia cephalantha,,,Jacquemontia cephalantha,Jacquemontia,cephalantha,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Convolvulaceae,Jacquemontia revoluta,,,Jacquemontia revoluta,Jacquemontia,revoluta,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Convolvulaceae,Operculina alata,É sinônimo de Operculina hamiltonii,FB2020,Operculina hamiltonii,Operculina,hamiltonii,species,,,,,Nome original era sinônimo,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Cucurbitaceae,Cayaponia pedata,,,Cayaponia pedata,Cayaponia,pedata,species,,,,,,,,,,DD,EX,EX,,DD,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Cucurbitaceae,Ceratosanthes hilariana,,,Ceratosanthes hilariana,Ceratosanthes,hilariana,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Cyperaceae,Bulbostylis loefgrenii,,,Bulbostylis loefgrenii,Bulbostylis,loefgrenii,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Cyperaceae,Cyperus eragrostis,,,Cyperus eragrostis,Cyperus,eragrostis,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Cyperaceae,Cryptangium claussenii,É sinônimo de Lagenocarpus minarum,FB2020,Lagenocarpus minarum,Lagenocarpus,minarum,species,,,,,Nome original era sinônimo,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Cyperaceae,Rhynchospora nardifolia,,,Rhynchospora nardifolia,Rhynchospora,nardifolia,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Ericaceae,Gaylussacia centunculifolia,,,Gaylussacia centunculifolia,Gaylussacia,centunculifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Ericaceae,Gaylussacia oleifolia,,,Gaylussacia oleifolia,Gaylussacia,oleifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Eriocaulaceae,Actinocephalus cabralensis,,,Actinocephalus cabralensis,Actinocephalus,cabralensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Eriocaulaceae,Actinocephalus cipoensis,,,Actinocephalus cipoensis,Actinocephalus,cipoensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Eriocaulaceae,Actinocephalus claussenianus,,,Actinocephalus claussenianus,Actinocephalus,claussenianus,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Eriocaulaceae,Actinocephalus heterotrichus,,,Actinocephalus heterotrichus,Actinocephalus,heterotrichus,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Eriocaulaceae,Eriocaulon melanolepis,,,Eriocaulon melanolepis,Eriocaulon,melanolepis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Eriocaulaceae,Leiothrix echinocephala,,,Leiothrix echinocephala,Leiothrix,echinocephala,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Eriocaulaceae,Leiothrix linearis,,,Leiothrix linearis,Leiothrix,linearis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Eriocaulaceae,Paepalanthus ater,,,Paepalanthus ater,Paepalanthus,ater,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Eriocaulaceae,Paepalanthus extremensis,,,Paepalanthus extremensis,Paepalanthus,extremensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Eriocaulaceae,Paepalanthus grao-mogolensis,,,Paepalanthus grao-mogolensis,Paepalanthus,grao-mogolensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Eriocaulaceae,Paepalanthus lepidus,,,Paepalanthus lepidus,Paepalanthus,lepidus,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Eriocaulaceae,Paepalanthus uncinatus,,,Paepalanthus uncinatus,Paepalanthus,uncinatus,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Eriocaulaceae,Syngonanthus helminthorrhizus,,,Syngonanthus helminthorrhizus,Syngonanthus,helminthorrhizus,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Eriocaulaceae,Syngonanthus niger,,,Syngonanthus niger,Syngonanthus,niger,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Erythroxylaceae,Erythroxylum anguifugum,,,Erythroxylum anguifugum,Erythroxylum,anguifugum,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Euphorbiaceae,Bernardia crassifolia,,,Bernardia crassifolia,Bernardia,crassifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Euphorbiaceae,Bernardia similis,,,Bernardia similis,Bernardia,similis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Euphorbiaceae,Croton aberrans,,,Croton aberrans,Croton,aberrans,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,,,,,,,,,sima,
Angiospermas,Euphorbiaceae,Croton celtidifolius,,,Croton celtidifolius,Croton,celtidifolius,species,,,,,,,,,,,,,,LC,,,,cncflora_ckan,apta
Angiospermas,Euphorbiaceae,Croton compressus,,,Croton compressus,Croton,compressus,species,,,,,,,,,,LC,EN,EN,,LC,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Euphorbiaceae,Croton glechomifolius,,,Croton glechomifolius,Croton,glechomifolius,species,,,,,,,,,,DD,CR,CR,,DD,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Euphorbiaceae,Croton gracilipes,,,Croton gracilipes,Croton,gracilipes,species,,,,,,,,,,,,,,LC,,,,cncflora_ckan,apta
Angiospermas,Euphorbiaceae,Croton leptobothryus,,,Croton leptobotryus,Croton,leptobotryus,species,,,,Nome original mal escrito,,,,,,,,VU,,,,,,SP_oficial,apta
Angiospermas,Euphorbiaceae,Croton leptobotryus,,,Croton leptobotryus,Croton,leptobotryus,species,,,,,,,,,VU,,VU,,,VU,,,VU,sima-cncflora_web-Portaria 443/2014,apta
