grupo,family,especie_original,scientific_name,genus,specific_epiteth,taxon_rank,infra_epiteth,cat_ameaca_br_sima,cat_ameaca_cncflora_sima,cat_ameaca_sp_sima,cat_ameaca_sp,cat_ameaca_cr_lac,cat_ameaca_cncflora,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,fontes,id,accepted_name,taxon_status,search_str,threat_status,notes,original_search,occurrence,name_status
Angiospermas,Myrtaceae,Campomanesia prosthecesepala,Campomanesia prosthecesepala Kiaersk.,Campomanesia,prosthecesepala,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,10325,NA,accepted,Campomanesia prosthecesepala,EN,NA,Campomanesia prosthecesepala,BR-MG,correct
Angiospermas,Myrtaceae,Campomanesia pubescens,Campomanesia pubescens (Mart. ex DC.) O.Berg,Campomanesia,pubescens,species,NA,NA,LC,NA,NA,NA,LC,NA,NA,NA,sima-cncflora_web,10326,NA,accepted,Campomanesia pubescens,LC,NA,Campomanesia pubescens,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-SP|BR-TO,correct
Angiospermas,Myrtaceae,Campomanesia reitziana,Campomanesia reitziana D.Legrand,Campomanesia,reitziana,species,NA,VU,NA,NA,NA,NA,NA,NA,NA,VU,sima-Portaria 443/2014,10327,NA,accepted,Campomanesia reitziana,VU,NA,Campomanesia reitziana,BR-PR|BR-SC,correct
Angiospermas,Myrtaceae,Campomanesia schlechtendaliana,Campomanesia schlechtendaliana (O.Berg) Nied.,Campomanesia,schlechtendaliana,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_web,10330,NA,accepted,Campomanesia schlechtendaliana,LC,NA,Campomanesia schlechtendaliana,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Campomanesia sessiliflora,Campomanesia sessiliflora (O.Berg) Mattos,Campomanesia,sessiliflora,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_web,10331,NA,accepted,Campomanesia sessiliflora,LC,NA,Campomanesia sessiliflora,BR-BA|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-SP,correct
Angiospermas,Myrtaceae,Campomanesia simulans,Campomanesia simulans M.L.Kawas.,Campomanesia,simulans,species,NA,NA,NA,NA,NA,NA,NT,NT,NA,NA,cncflora_ckan-UICN_API,10332,NA,accepted,Campomanesia simulans,NA,NA,Campomanesia simulans,BR-MG|BR-SP,correct
Angiospermas,Myrtaceae,Campomanesia xanthocarpa,Campomanesia xanthocarpa (Mart.) O.Berg,Campomanesia,xanthocarpa,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_web,10335,NA,accepted,Campomanesia xanthocarpa,LC,NA,Campomanesia xanthocarpa,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Curitiba prismatica,Curitiba prismatica (D.Legrand) Salywon & Landrum,Curitiba,prismatica,species,NA,NA,VU,NA,NA,NA,NA,NA,NA,NA,sima,10337,NA,accepted,Curitiba prismatica,NA,NA,Curitiba prismatica,BR-PR|BR-SC,correct
Angiospermas,Myrtaceae,Calycorectes acutatus,Eugenia acutata Miq.,Eugenia,acutata,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10339,NA,accepted,Eugenia acutata,NA,replaced synonym,Calycorectes acutatus,BR-DF|BR-GO|BR-MG|BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia acutata,Eugenia acutata Miq.,Eugenia,acutata,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_ckan,10339,NA,accepted,Eugenia acutata,NA,NA,Eugenia acutata,BR-DF|BR-GO|BR-MG|BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia bacopari,Eugenia bacopari D.Legrand,Eugenia,bacopari,species,NA,NA,NA,NA,NA,NA,LC,LC,NA,NA,cncflora_ckan-UICN_API,10348,NA,accepted,Eugenia bacopari,NA,NA,Eugenia bacopari,BR-PR|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia bahiensis,Eugenia bahiensis DC.,Eugenia,bahiensis,species,NA,NA,LC,VU,VU,NA,LC,NA,NA,NA,sima-SP_oficial-cncflora_web,10351,NA,accepted,Eugenia bahiensis,LC,NA,Eugenia bahiensis,BR-BA|BR-ES|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia batingabranca,Eugenia batingabranca Sobral,Eugenia,batingabranca,species,NA,NA,NA,NA,NA,NA,LC,LC,NA,NA,cncflora_ckan-UICN_API,10352,NA,accepted,Eugenia batingabranca,NA,NA,Eugenia batingabranca,BR-ES|BR-MG|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia bimarginata,Eugenia bimarginata DC.,Eugenia,bimarginata,species,NA,NA,NA,NA,NA,NA,LC,LC,NA,NA,cncflora_ckan-UICN_API,10355,NA,accepted,Eugenia bimarginata,NA,NA,Eugenia bimarginata,BR-BA|BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia brasiliensis,Eugenia brasiliensis Lam.,Eugenia,brasiliensis,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_web,10359,NA,accepted,Eugenia brasiliensis,LC,NA,Eugenia brasiliensis,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia brunoi,Eugenia bunchosiifolia Nied.,Eugenia,bunchosiifolia,species,NA,EN,NA,NA,NA,NA,EN,NA,NA,EN,sima-cncflora_web-Portaria 443/2014,10361,NA,accepted,Eugenia bunchosiifolia,VU,replaced synonym,Eugenia brunoi,BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia bunchosiifolia,Eugenia bunchosiifolia Nied.,Eugenia,bunchosiifolia,species,NA,VU,NA,VU,VU,NA,VU,NA,NA,VU,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,10361,NA,accepted,Eugenia bunchosiifolia,VU,NA,Eugenia bunchosiifolia,BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia burkartiana,Eugenia burkartiana (D.Legrand) D.Legrand,Eugenia,burkartiana,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_web,10362,NA,accepted,Eugenia burkartiana,LC,NA,Eugenia burkartiana,BR-PR|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia candolleana,Eugenia candolleana DC.,Eugenia,candolleana,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10364,NA,accepted,Eugenia candolleana,NA,NA,Eugenia candolleana,BR-AL|BR-BA|BR-ES|BR-GO|BR-MG|BR-PB|BR-PE|BR-PR|BR-RJ|BR-SE|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia catharinensis,Eugenia catharinensis D.Legrand,Eugenia,catharinensis,species,NA,NA,NE,VU,VU,NA,NA,NA,NA,NA,sima-SP_oficial,10367,NA,accepted,Eugenia catharinensis,NA,NA,Eugenia catharinensis,BR-PR|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia cerasiflora,Eugenia cerasiflora Miq.,Eugenia,cerasiflora,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_web,10369,NA,accepted,Eugenia cerasiflora,LC,NA,Eugenia cerasiflora,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SE|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia cereja,Eugenia cereja D.Legrand,Eugenia,cereja,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_web,10370,NA,accepted,Eugenia cereja,LC,NA,Eugenia cereja,BR-PR|BR-RJ|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia chlorophylla,Eugenia chlorophylla O.Berg,Eugenia,chlorophylla,species,NA,NA,NA,NA,NA,NA,LC,LC,NA,NA,cncflora_ckan-UICN_API,10372,NA,accepted,Eugenia chlorophylla,NA,NA,Eugenia chlorophylla,BR-MG|BR-PR|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia cinerascens,Eugenia cinerascens Gardner,Eugenia,cinerascens,species,NA,NA,NE,EX,EX,NA,CR,CR,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API,10373,NA,accepted,Eugenia cinerascens,NA,NA,Eugenia cinerascens,BR-ES|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia copacabanensis,Eugenia copacabanensis Kiaersk.,Eugenia,copacabanensis,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_web,10377,NA,accepted,Eugenia copacabanensis,LC,NA,Eugenia copacabanensis,BR-ES|BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia disperma,Eugenia disperma Vell.,Eugenia,disperma,species,NA,VU,NA,VU,VU,NA,EN,NA,NA,VU,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,10385,NA,accepted,Eugenia disperma,VU,NA,Eugenia disperma,BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia oblongata,Eugenia disperma Vell.,Eugenia,disperma,species,NA,NA,NE,NA,NA,NA,NA,LC,NA,NA,sima-UICN_API,10385,NA,accepted,Eugenia disperma,VU,replaced synonym,Eugenia oblongata,BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia dodonaeifolia,Eugenia dodonaeifolia Cambess.,Eugenia,dodonaeifolia,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10386,NA,accepted,Eugenia dodonaeifolia,NA,NA,Eugenia dodonaeifolia,BR-MG|BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia dysenterica,Eugenia dysenterica (Mart.) DC.,Eugenia,dysenterica,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10388,NA,accepted,Eugenia dysenterica,NA,NA,Eugenia dysenterica,BR-BA|BR-CE|BR-DF|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-SP|BR-TO,correct
Angiospermas,Myrtaceae,Eugenia egensis,Eugenia egensis DC.,Eugenia,egensis,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10389,NA,accepted,Eugenia egensis,NA,NA,Eugenia egensis,BR-AC|BR-AL|BR-AM|BR-AP|BR-CE|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RO|BR-RR|BR-SP|BR-TO,correct
Angiospermas,Myrtaceae,Eugenia elongata,Eugenia elongata Nied.,Eugenia,elongata,species,NA,NA,NA,NA,NA,NA,DD,DD,NA,NA,cncflora_ckan-UICN_API,10391,NA,accepted,Eugenia elongata,NA,NA,Eugenia elongata,BR-SP,correct
Angiospermas,Myrtaceae,Eugenia excelsa,Eugenia excelsa O.Berg,Eugenia,excelsa,species,NA,NA,LC,NA,NA,NA,LC,NA,NA,NA,sima-cncflora_web,10392,NA,accepted,Eugenia excelsa,LC,NA,Eugenia excelsa,BR-AL|BR-AM|BR-BA|BR-ES|BR-MA|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RN|BR-SC|BR-SE|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia expansa,Eugenia expansa Spring ex Mart.,Eugenia,expansa,species,NA,NA,NA,NA,NA,NA,LC,LC,NA,NA,cncflora_ckan-UICN_API,10395,NA,accepted,Eugenia expansa,NA,NA,Eugenia expansa,BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia flavescens,Eugenia flavescens DC.,Eugenia,flavescens,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10399,NA,accepted,Eugenia flavescens,NA,NA,Eugenia flavescens,BR-AC|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PI|BR-RN|BR-RO|BR-RR|BR-SP|BR-TO,correct
Angiospermas,Myrtaceae,Eugenia florida,Eugenia florida DC.,Eugenia,florida,species,NA,NA,LC,NA,NA,NA,LC,LC,NA,NA,sima-cncflora_web-UICN_API,10400,NA,accepted,Eugenia florida,LC,NA,Eugenia florida,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP|BR-TO,correct
Angiospermas,Myrtaceae,Eugenia francavilleana,Eugenia francavilleana O.Berg,Eugenia,francavilleana,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10401,NA,accepted,Eugenia francavilleana,NA,NA,Eugenia francavilleana,BR-DF|BR-ES|BR-GO|BR-MG|BR-MT|BR-PB|BR-RJ|BR-SP|BR-TO,correct
Angiospermas,Myrtaceae,Eugenia fusca,Eugenia fusca O.Berg,Eugenia,fusca,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10402,NA,accepted,Eugenia fusca,NA,NA,Eugenia fusca,BR-BA|BR-ES|BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia gracillima,Eugenia gracillima Kiaersk.,Eugenia,gracillima,species,NA,NA,LC,VU,VU,NA,LC,NA,NA,NA,sima-SP_oficial-cncflora_web,10407,NA,accepted,Eugenia gracillima,LC,NA,Eugenia gracillima,BR-BA|BR-CE|BR-GO|BR-MS|BR-MT|BR-PE|BR-PR|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia hamiltonii,Eugenia hamiltonii (Mattos) Mattos,Eugenia,hamiltonii,species,NA,NA,LC,NA,NA,NA,LC,NA,NA,NA,sima-cncflora_web,10410,NA,accepted,Eugenia hamiltonii,LC,NA,Eugenia hamiltonii,BR-PR|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia handroana,Eugenia handroana D.Legrand,Eugenia,handroana,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10411,NA,accepted,Eugenia handroana,NA,NA,Eugenia handroana,BR-MG|BR-PR|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia handroi,Eugenia handroi (Mattos) Mattos,Eugenia,handroi,species,NA,NA,NE,VU,VU,NA,LC,LC,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API,10412,NA,accepted,Eugenia handroi,NA,NA,Eugenia handroi,BR-ES|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia hermesiana,Eugenia hermesiana Mattos,Eugenia,hermesiana,species,NA,CR,NA,CR,CR,NA,CR,CR,NA,CR,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,10413,NA,accepted,Eugenia hermesiana,CR,NA,Eugenia hermesiana,BR-SP,correct
Angiospermas,Myrtaceae,Eugenia hiemalis,Eugenia hiemalis Cambess.,Eugenia,hiemalis,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_web,10414,NA,accepted,Eugenia hiemalis,LC,NA,Eugenia hiemalis,BR-MG|BR-MS|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia involucrata,Eugenia involucrata DC.,Eugenia,involucrata,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10419,NA,accepted,Eugenia involucrata,NA,NA,Eugenia involucrata,BR-AL|BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-PB|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia ischnosceles,Eugenia ischnosceles O.Berg,Eugenia,ischnosceles,species,NA,NA,NA,NA,NA,NA,CR,CR,NA,NA,cncflora_ckan-UICN_API,10421,NA,accepted,Eugenia ischnosceles,NA,NA,Eugenia ischnosceles,BR-SP,correct
Angiospermas,Myrtaceae,Eugenia itacarensis,Eugenia itacarensis Mattos,Eugenia,itacarensis,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,10422,NA,accepted,Eugenia itacarensis,EN,NA,Eugenia itacarensis,BR-BA,correct
Angiospermas,Myrtaceae,Eugenia joenssonii,Eugenia joenssonii Kausel,Eugenia,joenssonii,species,NA,VU,NA,NA,NA,NA,NA,NA,NA,VU,sima-Portaria 443/2014,10428,NA,accepted,Eugenia joenssonii,VU,NA,Eugenia joenssonii,BR-PR|BR-SC,correct
Angiospermas,Myrtaceae,Eugenia kleinii,Eugenia kleinii D.Legrand,Eugenia,kleinii,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10429,NA,accepted,Eugenia kleinii,NA,NA,Eugenia kleinii,BR-PR|BR-RJ|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia lambertiana,Eugenia lambertiana DC.,Eugenia,lambertiana,species,NA,NA,NE,VU,VU,NA,NA,NA,NA,NA,sima-SP_oficial,10432,NA,accepted,Eugenia lambertiana,NA,NA,Eugenia lambertiana,BR-AL|BR-AM|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-RO|BR-RR,correct
Angiospermas,Myrtaceae,Eugenia leonorae,Eugenia leonorae Mattos,Eugenia,leonorae,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,10435,NA,accepted,Eugenia leonorae,EN,NA,Eugenia leonorae,BR-MG|BR-RJ,correct
Angiospermas,Myrtaceae,Eugenia leptoclada,Eugenia leptoclada O.Berg,Eugenia,leptoclada,species,NA,NA,NA,NA,NA,NA,LC,LC,NA,NA,cncflora_ckan-UICN_API,10436,NA,accepted,Eugenia leptoclada,NA,NA,Eugenia leptoclada,BR-BA|BR-MG|BR-PR|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia longipetiolata,Eugenia longipetiolata Mattos,Eugenia,longipetiolata,species,NA,NA,NA,NA,NA,NA,EN,EN,NA,NA,cncflora_ckan-UICN_API,10443,NA,accepted,Eugenia longipetiolata,NA,NA,Eugenia longipetiolata,BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia macahensis,Eugenia macahensis O.Berg,Eugenia,macahensis,species,NA,NA,NE,VU,VU,NA,EN,EN,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API,10445,NA,accepted,Eugenia macahensis,NA,NA,Eugenia macahensis,BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia macrobracteolata,Eugenia macrobracteolata Mattos,Eugenia,macrobracteolata,species,NA,EN,NA,EN,EN,NA,EN,EN,NA,EN,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,10448,NA,accepted,Eugenia macrobracteolata,EN,NA,Eugenia macrobracteolata,BR-ES|BR-PR|BR-RJ|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia malacantha,Eugenia malacantha D.Legrand,Eugenia,malacantha,species,NA,EN,NA,EN,EN,NA,VU,NA,NA,EN,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,10453,NA,accepted,Eugenia malacantha,EN,NA,Eugenia malacantha,BR-PR|BR-RJ|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia mansoi,Eugenia mansoi O.Berg,Eugenia,mansoi,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10455,NA,accepted,Eugenia mansoi,NA,NA,Eugenia mansoi,BR-GO|BR-MG|BR-PR|BR-RS|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia mattosii,Eugenia mattosii D.Legrand,Eugenia,mattosii,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,10457,NA,accepted,Eugenia mattosii,EN,NA,Eugenia mattosii,BR-SC,correct
Angiospermas,Myrtaceae,Eugenia melanogyna,Eugenia melanogyna (D.Legrand) Sobral,Eugenia,melanogyna,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10458,NA,accepted,Eugenia melanogyna,NA,NA,Eugenia melanogyna,BR-ES|BR-PR|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia modesta,Eugenia modesta DC.,Eugenia,modesta,species,NA,NA,NE,VU,VU,NA,NA,LC,NA,NA,sima-SP_oficial-UICN_API,10460,NA,accepted,Eugenia modesta,NA,NA,Eugenia modesta,BR-BA|BR-MG|BR-SE|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia monosperma,Eugenia monosperma Vell.,Eugenia,monosperma,species,NA,NA,NA,NA,NA,NA,LC,LC,NA,NA,cncflora_ckan-UICN_API,10461,NA,accepted,Eugenia monosperma,NA,NA,Eugenia monosperma,BR-ES|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia mosenii,Eugenia mosenii (Kausel) Sobral,Eugenia,mosenii,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10464,NA,accepted,Eugenia mosenii,NA,NA,Eugenia mosenii,BR-PR|BR-RJ|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia multicostata,Eugenia multicostata D.Legrand,Eugenia,multicostata,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10465,NA,accepted,Eugenia multicostata,NA,NA,Eugenia multicostata,BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia myrcianthes,Eugenia myrcianthes Nied.,Eugenia,myrcianthes,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10466,NA,accepted,Eugenia myrcianthes,NA,NA,Eugenia myrcianthes,BR-BA|BR-DF|BR-GO|BR-MG|BR-MS|BR-PR|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia myrciariifolia,Eugenia myrciariifolia Soares-Silva & Sobral,Eugenia,myrciariifolia,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,10467,NA,accepted,Eugenia myrciariifolia,EN,NA,Eugenia myrciariifolia,BR-PR,correct
Angiospermas,Myrtaceae,Eugenia neosilvestris,Eugenia neosilvestris Sobral,Eugenia,neosilvestris,species,NA,NA,NA,NA,NA,NA,LC,LC,NA,NA,cncflora_ckan-UICN_API,10475,NA,accepted,Eugenia neosilvestris,NA,NA,Eugenia neosilvestris,BR-ES|BR-MG|BR-RJ|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia neotristis,Eugenia neotristis Sobral,Eugenia,neotristis,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,10476,NA,accepted,Eugenia neotristis,EN,NA,Eugenia neotristis,BR-PR|BR-SC,correct
Angiospermas,Myrtaceae,Eugenia neoverrucosa,Eugenia neoverrucosa Sobral,Eugenia,neoverrucosa,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10477,NA,accepted,Eugenia neoverrucosa,NA,NA,Eugenia neoverrucosa,BR-BA|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia nutans,Eugenia nutans O.Berg,Eugenia,nutans,species,NA,NA,LC,VU,VU,NA,LC,NA,NA,NA,sima-SP_oficial-cncflora_web,10478,NA,accepted,Eugenia nutans,LC,NA,Eugenia nutans,BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia pachyclada,Eugenia pachyclada D.Legrand,Eugenia,pachyclada,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,10486,NA,accepted,Eugenia pachyclada,EN,NA,Eugenia pachyclada,BR-SC,correct
Angiospermas,Myrtaceae,Eugenia pantagensis,Eugenia pantagensis O.Berg,Eugenia,pantagensis,species,NA,NA,NA,NA,NA,NA,VU,VU,NA,NA,cncflora_ckan-UICN_API,10488,NA,accepted,Eugenia pantagensis,NA,NA,Eugenia pantagensis,BR-BA|BR-ES|BR-MG|BR-RS|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia peruibensis,Eugenia peruibensis Mattos,Eugenia,peruibensis,species,NA,EN,NA,EN,EN,NA,CR,CR,NA,EN,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,10492,NA,accepted,Eugenia peruibensis,EN,NA,Eugenia peruibensis,BR-SP,correct
Angiospermas,Myrtaceae,Eugenia piloensis,Eugenia piloensis Cambess.,Eugenia,piloensis,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_ckan,10494,NA,accepted,Eugenia piloensis,NA,NA,Eugenia piloensis,BR-ES|BR-GO|BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia piloesis,Eugenia piloensis Cambess.,Eugenia,piloensis,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,10494,NA,accepted,Eugenia piloensis,NA,was misspelled,Eugenia piloesis,BR-ES|BR-GO|BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia microcarpa,Eugenia pisiformis Cambess.,Eugenia,pisiformis,species,NA,NA,NA,NA,NA,NA,NA,VU,NA,NA,UICN_API,10498,NA,accepted,Eugenia pisiformis,LC,replaced synonym,Eugenia microcarpa,BR-BA|BR-ES|BR-MG|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia pisiformis,Eugenia pisiformis Cambess.,Eugenia,pisiformis,species,NA,NA,LC,VU,VU,NA,LC,NA,NA,NA,sima-SP_oficial-cncflora_web,10498,NA,accepted,Eugenia pisiformis,LC,NA,Eugenia pisiformis,BR-BA|BR-ES|BR-MG|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia platysema,Eugenia platysema O.Berg,Eugenia,platysema,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_web,10501,NA,accepted,Eugenia platysema,LC,NA,Eugenia platysema,BR-PR|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia plicata,Eugenia plicata Nied.,Eugenia,plicata,species,NA,NA,NE,VU,VU,NA,NA,NA,NA,NA,sima-SP_oficial,10503,NA,accepted,Eugenia plicata,NA,NA,Eugenia plicata,BR-BA|BR-RJ|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia pluriflora,Eugenia pluriflora DC.,Eugenia,pluriflora,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_web,10505,NA,accepted,Eugenia pluriflora,LC,NA,Eugenia pluriflora,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Myrtaceae,Eugenia prasina,Eugenia prasina O.Berg,Eugenia,prasina,species,NA,NA,NA,NA,NA,NA,LC,VU,NA,NA,cncflora_web-UICN_API,10507,NA,accepted,Eugenia prasina,LC,NA,Eugenia prasina,BR-AL|BR-BA|BR-ES|BR-MG|BR-MT|BR-PE|BR-PR|BR-RJ|BR-SC|BR-SP,correct
