"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","country","stateProvince","county","locality","individualCount","occurrenceRemarks","identifiedBy","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","year","month","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","dayIdentified","relatedCatalogItem","fieldNumber","previousCatalogNumber","typeStatus"
"104","2021-03-21 19:39:57-03","UFC","EAC","21481","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Oliveira, M.R.L.","476","Brasil","Ceará","Guaramiranga","Sítio Cana Brava, Sa. Baturité",NA,"Epífita; Mata úmida","Gonçalves, E.G.","-38.9331016540527","-4.26332998275757","13198","auto","2001","04","1994","05","21","Southern America","960","960",NA,"EAC0021481","EAC0021481",NA,NA,NA,NA,NA,NA,NA
"105","2021-03-21 19:39:57-03","UFC","EAC","21482","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Oliveira, M.R.L.","327","Brasil","Ceará","Guaramiranga","Sítio Cana Brava, Sa. Baturité",NA,"Flor roxa","Gonçalves, E.G.","-38.9331016540527","-4.26332998275757","13198","auto","2001","04","1994","01","10","Southern America",NA,NA,NA,"EAC0021482","EAC0021482",NA,NA,NA,NA,NA,NA,NA
"106","2021-03-21 19:39:57-03","UFC","EAC","33651","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.; Mayo, S.; Ribeiro, T.A.","563","Brasil","Ceará","Ibiapina","Trilha p/ Cachoeira do Pajé",NA,"Trepadeira por raízes, internós verde-escuro, catáfilo marrom persistente fibroso, pecíolo verde cilíndrico achatado na porção apical, lâmina verde-escura brilhante na face abaxial, inflorescência pós-floral: espádice curvado marrom,","Andrade, I.M.","-40.8894004821777","-3.92333006858826","29848","auto","2011","08","2002","03","01","Southern America",NA,NA,NA,"EAC0033651","EAC0033651",NA,NA,"13",NA,NA,NA,NA
"107","2021-03-21 19:39:57-03","UFC","EAC","33702","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.; Mayo, S.; Ribeiro, T.A.","519","Brasil","Ceará","Pacatuba","Aratanha, entrada para a triha Cetrece, Barra",NA,"Planta encontrada em barranco, trepadeira por raízes, caule com internós verdes, catáfilos persistentes marrons, pecíolo cilíndrico verde, lâmina com 5-7 folíolos verde-lodo na face adaxial e verde brilhante na abaxial, inflorescência","Mayo, S.; Andrade, I. .M.","-38.6203002929688","-3.98416996002197","16295","auto","2002","03","2002","02","17","Southern America",NA,NA,NA,"EAC0033702","EAC0033702",NA,NA,NA,NA,NA,NA,NA
"108","2021-03-21 19:39:57-03","UFC","EAC","4123","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Martins, P.; Castro, A.J.","s.n.","Brasil","Ceará","Pacatuba","Serra da Aratanha, Sítio Pitaguari, Solo bem drenado",NA,"Erva, frequente, independente, flor arroxeada; Mata","Gonçalves, E.G.","-38.6203002929688","-3.98416996002197","16295","auto","2001","04","1979","10","03","Southern America",NA,NA,NA,"EAC0004123","EAC0004123",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-21 19:39:57-03","UFC","EAC","31438","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Lima-Verde, L.W.; Medeiros, J.P.L.","1021","Brasil","Ceará","Pacoti","Sede, Sítio Olho d'Água dos Tangarás",NA,"Epífita; Mata úmida","Andrade, I.M.","-38.9233016967773","-4.22499990463257","9622","auto","2003","05","2000","01","01","Southern America",NA,NA,NA,"EAC0031438","EAC0031438",NA,NA,"09",NA,NA,NA,NA
"110","2021-03-21 19:39:57-03","UFC","EAC","33675","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Andrade, I.M.; Mayo, S.; Ribeiro, T.A.","529","Brasil","Ceará","Pacoti","Sítio Arvoredo, propriedade do Grupo Jereissati",NA,"Trepadeira por raízes, caule com internós verdes, catáfilos marrons persistentes, pecíolo cilíndrico verde, lâmina geralmente com 5 folíolos verdes, brilhantes na face adaxial, inflorescência: espata ereta fornicada verde, espádice cu","Mayo, S.; Andrade, I. .M.","-38.9233016967773","-4.22499990463257","9622","auto","2002","03","2002","02","18","Southern America",NA,NA,NA,"EAC0033675","EAC0033675",NA,NA,NA,NA,NA,NA,NA
"111","2021-03-21 19:39:57-03","UFC","EAC","28269","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Souza, E.B.","s.n.","Brasil","Ceará","Sobral","Sa. Meruoca",NA,"Herbácea","Andrade, I.M.","-40.3497009277344","-3.68611001968384","84289","auto","2005","12","1999","07","01","Southern America",NA,NA,NA,"EAC0028269","EAC0028269",NA,NA,"01",NA,NA,NA,NA
"112","2021-03-21 19:39:57-03","UFC","EAC","27781","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Fernandes, A.; Nunes, E.; Andrade, I.M.","EAC27781","Brasil","Ceará","Ubajara","Pl. Ibiapaba - PARNA, trilha p/ riacho Cafundó",NA,"Erva; Mata úmida","Gonçalves, E.G.","-40.9211006164551","-3.85443997383118","27385","auto","2001","04","1998","09","24","Southern America","800","800",NA,"EAC0027781","EAC0027781",NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:13:15-03","MBM","MBM","202279","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Hatschbach, G.; Silva, J.M.; Silva, J.M.","65572","Brazil","Mato Grosso","Vila Bela da SS. Trindade","Serra Ricardo Franco, Córrego Cachoeira",NA,NA,"Nadruz, M.",NA,NA,NA,NA,NA,NA,"1996","11","14","Southern America",NA,NA,NA,"MBM202279",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:13:15-03","MBM","MBM","377280","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Ribas, O.S.; Silva, J.M.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.","8711","Brazil","Mato Grosso","Vila Bela da S. Trindade","Serra Ricardo Franco",NA,"Herbácea rupícola, inflorescência amarronzada.; Floresta Amazônica.","Engels, M.E.",NA,NA,NA,NA,"2019","01","2012","04","19","Southern America",NA,NA,NA,"MBM377280","MBM377280",NA,NA,"08",NA,NA,NA,NA
"115","2020-12-21 16:13:15-03","MBM","MBM","377283","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Ribas, O.S.; Silva, J.M.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.","8680","Brazil","Mato Grosso","Vila Bela da SS. Trindade","Fazenda Jatuarã, Rio Verde",NA,"Rupícola, inflorescência vinosa.; Floresta Amazônica.","Engels, M.E.",NA,NA,NA,NA,"2019","01","2012","04","16","Southern America",NA,NA,NA,"MBM377283","MBM377283",NA,NA,"08",NA,NA,NA,NA
"116","2020-12-21 16:13:15-03","MBM","MBM","398654","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Antoniazzi, S.A.; Zanin, M.A.S.; Silva, M.; Oliveira, V.F.; Cardoso, R.; Zanin, M.A.S.; Silva, M.; Oliveira, V.F.; Cardoso, R.","s.n.","Brazil","Mato Grosso","Nova Canaã do Norte","Lote A de supressão",NA,"Hemiepífita. Folhas simples, discolores, esbranquiçadas abaxialmente, membranáceas.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado.","Ferneda-Rocha, L.C.","-55.731944","-10.968056",NA,NA,"2014","11","2014","09","04","Southern America","251","251",NA,"MBM398654","MBM398654 MBM398654_1","-55.731944","-10.968056",NA,NA,NA,NA,NA
"117","2020-12-21 16:13:15-03","MBM","MBM","402586","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Engels, M.E.","3294","Brazil","Mato Grosso","Itaúba","Resgate da Flora da UHE Colíder, Lote D de supressão",NA,"Hemiepífita. Caule e folhas verdes. Catáfilos marcecentes castanhos. Caule subcilíndrico. Folhas discolores. Inflorescência com pedúnculo cilíndrico, verde. Espata jovem verde se tornando verde vinácea na maturidade. Espádice vináceo","Engels, M.E.","-55.673611","-11.005833",NA,NA,"2014","12","2014","12","18","Southern America","283","283",NA,"MBM402586","MBM402586 MBM402586_1","-55.673611","-11.005833","18",NA,NA,NA,NA
"118","2020-12-21 16:13:15-03","MBM","MBM","412179","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Engels, M.E.; Canestraro, B.K.; Canestraro, B.K.","4397","Brazil","Mato Grosso","Nova Canaã do Norte","Resgate de Flora da UHE Colíder, Lote A de supressão.",NA,"Hemiepífita, cerca de 3 m do solo, as margens de riacho. Folhas verdes discolores. Inflorescência patente com espádice descendente, espata verde clara rajada de vináceo, espádice castanho-esverdeado.; Floresta do Planalto dos Parecís","Engels, M.E.","-55.759444","-10.958333",NA,NA,"2016","04","2016","04","28","Southern America","282","282",NA,"MBM412179","MBM412179","-55.759444","-10.958333","28",NA,NA,NA,NA
"119","2020-12-21 16:13:15-03","MBM","MBM","412217","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Engels, M.E.; Dias, D.C.; Abdo, M.S.A.; Dias, D.C.; Abdo, M.S.A.","4118","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder, Lote G de supressão.",NA,"Hemiepífita, cerca de 2 m de altura no forofito, em floresta paludosa da planície de inundação da foz do rio Renato. Folhas verdes discolores. Inflorescência com espata verde, espádice vináceo-acastanhado.; Floresta do Planalto dos P","Engels, M.E.","-55.299444","-11.082222",NA,NA,"2015","12","2015","12","11","Southern America","278","278",NA,"MBM412217","MBM412217","-55.299444","-11.082222","11",NA,NA,NA,NA
"120","2020-12-21 16:13:15-03","MBM","MBM","412415","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Engels, M.E.; Lessa, J.E.L.; Silva, L.S.; Lessa, J.E.L.; Silva, L.S.","5484","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder",NA,"Hemiepífita em flores paludosas. Folhas verdes discolores. Inflorescência com espata verde a vinácea. Espádice vináceo claro. Infrutescência com espata verde, espádice acastanhado com bagas roxas.; Floresta do Planalto dos Parecís, r","Engels, M.E.","-55.361389","-11.029444",NA,NA,"2017","06","2017","06","07","Southern America","272","272",NA,"MBM412415","MBM412415","-55.361389","-11.029444","07",NA,NA,NA,NA
"121","2020-12-21 16:13:15-03","MBM","MBM","412416","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Engels, M.E.; Azevedo, M.G.; Silva, L.S.; Azevedo, M.G.; Silva, L.S.","5485","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder",NA,"Hemiepífita em floresta paludosa. Folhas verdes discolores. Infrutescência com pedúnculo verde, espata verde a verde-vinácea, espádice castanho-esverdeado.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica","Engels, M.E.","-55.39","-11.020833",NA,NA,"2017","05","2017","05","30","Southern America","269","269",NA,"MBM412416","MBM412416","-55.39","-11.020833","30",NA,NA,NA,NA
"122","2020-12-21 16:13:17-03","MBM","MBM","412417","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Engels, M.E.; Freitas, J.A.O.; Freitas, J.A.O.","5835","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder",NA,"Hemiepífita. Folhas verdes. Infrutescência com espata verde, espádice acastanhado com frutos imaturos verdes a verde-arroxeados.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","Engels, M.E.","-55.675556","-11.085",NA,NA,"2017","06","2017","06","22","Southern America","279","279",NA,"MBM412417","MBM412417","-55.675556","-11.085","22",NA,NA,NA,NA
"123","2020-12-21 16:13:17-03","MBM","MBM","91919","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Hatschbach, G.; Kummrow, R.; Kummrow, R.","47899","Brazil","Bahia","Mucugê","Mucugê, arredores",NA,NA,"Mayo, S.","-41.3708000183105","-13.0052995681763","52493","auto",NA,NA,"1984","06","15","Southern America",NA,NA,NA,"MBM091919",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:13:17-03","MBM","MBM","91924","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Hatschbach, G.","47533","Brazil","Bahia","Mucugê","Rio Apiaba",NA,NA,"Mayo, S.","-41.3708000183105","-13.0052995681763","52493","auto",NA,NA,"1984","01","22","Southern America",NA,NA,NA,"MBM091924",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:13:15-03","MBM","MBM","138378","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Mattos Silva, L.A.; et al.; et al.","2791","Brazil","Bahia","Mucugê","Rodovia Mucugê - Andaraí",NA,NA,NA,"-41.3708000183105","-13.0052995681763","52493","auto",NA,NA,"1989","05","19","Southern America",NA,NA,NA,"MBM138378",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:13:15-03","MBM","MBM","32533","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Hatschbach, G.","35082","Brazil","Mato Grosso","Alto Araguaia","Ribeirão Claro",NA,NA,"Mayo, S.","-53.2153015136719","-17.3146991729736","100273","auto",NA,NA,"1974","09","22","Southern America",NA,NA,NA,"MBM032533",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:13:15-03","MBM","MBM","185974","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63705","Brazil","Mato Grosso","Chapada dos Guimarães","Base Aérea do CINDACTA",NA,NA,"Nadruz, M.","-55.749698638916","-15.460599899292","107042","auto",NA,NA,"1995","10","21","Southern America",NA,NA,NA,"MBM185974",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:13:15-03","MBM","MBM","228925","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Silva, J.M.; Barboza, E.; Barboza, E.","2394","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva",NA,NA,"Gonçalves, E.G.","-48.7118988037109","-25.4286003112793","38300","auto",NA,NA,"1998","05","23","Southern America",NA,NA,NA,"MBM228925",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:13:15-03","MBM","MBM","411931","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Ferneda Rocha, L.C.; Engels, M.E.; Pereira, S.F.; Michelon, C.B.; Engels, M.E.; Pereira, S.F.; Michelon, C.B.","265","Brazil","Paraná","Diamante do Norte","Estação Ecológica Caiuá",NA,"Terrícola, escandente. Espata verde, espádice paleáceo, bagas roxas ou alaranjado-acastanhadas.","Ferneda Rocha, L.C.","-52.8596992492676","-22.656400680542","16110","auto","2013","08","2013","08","16","Southern America",NA,NA,NA,"MBM411931","MBM411931",NA,NA,"16",NA,NA,NA,NA
"130","2020-12-21 16:13:15-03","MBM","MBM","228923","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Silva, J.M.; Barboza, E.; Abe, L.M.; Barboza, E.; Abe, L.M.","2525","Brazil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, Ribeirão Diamante",NA,NA,"Nadruz, M.","-52.8596992492676","-22.656400680542","16110","auto",NA,NA,"1998","09","06","Southern America",NA,NA,NA,"MBM228923",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:13:17-03","MBM","MBM","56146","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Hatschbach, G.","40598","Brazil","Paraná","Guaíra","Sete Quedas",NA,NA,"Mayo, S.","-54.2557983398438","-24.0799999237061","33984","auto",NA,NA,"1977","12","12","Southern America",NA,NA,NA,"MBM056146",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:13:17-03","MBM","MBM","70008","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Buttura, E.","338","Brazil","Paraná","Guaíra","Sete Quedas",NA,NA,"Gonçalves, E.G.","-54.2557983398438","-24.0799999237061","33984","auto",NA,NA,"1979","11","21","Southern America",NA,NA,NA,"MBM070008",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:13:17-03","MBM","MBM","76481","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Hatschbach, G.","45191","Brazil","Paraná","Guaíra","Sete Quedas",NA,NA,"Mayo, S.","-54.2557983398438","-24.0799999237061","33984","auto",NA,NA,"1982","08","18","Southern America",NA,NA,NA,"MBM076481",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:13:15-03","MBM","MBM","151008","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","56068","Brazil","Tocantins","Paranã","Rodovia para Caldas",NA,NA,"Mayo, S.","-47.8830986022949","-12.6153001785278","96675","auto",NA,NA,"1991","11","11","Southern America",NA,NA,NA,"MBM151008",NA,NA,NA,NA,NA,NA,NA,NA
"135","2015-09-03 19:22:08-03","MNHN","RECOLNAT_MNHN_P","P01756103","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Granville, J.J.|Aliker|Sarthou, C.",NA,"Guyane française",NA,NA,"Mont Saint Marcel, zone du sommet central. Guiana Francesa",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01756103' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"-53.01111","-2.38889",NA,NA,NA,NA,"2002","7","26",NA,"500",NA,"hb","P01756103","P01756103_01",NA,NA,NA,NA,"15505",NA,NA
"136","2020-12-11 11:43:22-03","UFMG","BHCB","135057","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Giorni, VT; Marino, F; Viana, PL","331","Brasil","Pará","Canaã dos Carajás","Floresta Nacional de Carajás, Serra Sul - Corpo A/B.",NA,"Epífita",NA,"-50.408611","-6.341944",NA,NA,NA,NA,"2009","10","04","Southern America","650","650",NA,"BHCB017715",NA,"-50.408611","-6.341944",NA,NA,NA,NA,NA
"137","2020-12-11 11:43:22-03","UFMG","BHCB","155889","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Silva, LVC; Pivari, MOD; Jorge, TB; Gontijo, ML","1165","Brasil","Pará","Canaã dos Carajás","Floresta Nacional de Carajás, S11C.",NA,"Erva rupestre - 60 cm - pop pequena.; Mata baixa.",NA,"-50.386111","-6.401944",NA,NA,NA,NA,"2012","01","29","Southern America","664","664",NA,"BHCB017717",NA,"-50.386111","-6.401944",NA,NA,NA,NA,NA
"138","2020-12-11 11:43:22-03","UFMG","BHCB","159140","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Silva, LVC; Jorge, TB; Marino, F; Pereira, RA","1284","Brasil","Pará","Parauapebas","Floresta Nacional de Carajás, N3.",NA,"erva rupestre; Mata baixa.",NA,"-50.216667","-6.105556",NA,NA,NA,NA,"2012","06","22","Southern America","606","606",NA,"BHCB017718",NA,"-50.216667","-6.105556",NA,NA,NA,NA,NA
"139","2020-12-11 11:43:22-03","UFMG","BHCB","39057","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Lombardi, JA","2054","Brasil","Minas Gerais","Januária","Distrito de Fabião.",NA,"folias coriáceas, espata verde, inflorescências ocres",NA,"-44.486667","-14.962778",NA,NA,"1998","05","1997","10","24","Southern America",NA,NA,NA,"BHCB037033","BHCB037033","-44.486667","-14.962778",NA,NA,NA,NA,NA
"140","2020-12-11 11:43:22-03","UFMG","BHCB","33595","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Tameirão Neto, E","2119","Brasil","Minas Gerais","Nova Ponte",NA,NA,"Escandente; floresta ciliar",NA,"-47.6747016906738","-19.1525001525879","47316","auto","2006","07","1996","09","25","Southern America",NA,NA,NA,"BHCB037035","BHCB037035 BHCB037035_01",NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:43:22-03","UFMG","BHCB","25636","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Tameirão Neto, E","1056","Brasil","Minas Gerais","Perdizes",NA,NA,"Mata alagada; Escandente; Floresta semidecídua",NA,"-47.2928009033203","-19.3528003692627","45889","auto","2006","07","1994","10","27","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:43:22-03","UFMG","BHCB","25636","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Tameirão Neto, E","1056","Brasil","Minas Gerais","Perdizes",NA,NA,"Mata alagada; Escandente; Floresta semidecídua",NA,"-47.2928009033203","-19.3528003692627","45889","auto","2006","07","1994","10","27","Southern America",NA,NA,NA,"BHCB037037","BHCB037037",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:43:22-03","UFMG","BHCB","37290","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Lombardi, JA","1808","Brasil","Minas Gerais","Januária","Distrito de Fabião.",NA,"folhas verdes, lâminas coriáceas, peciolo com leve sulco na face adaxial, espata verde, espadice ocre, infrutescência imatura verde-acinzentada",NA,"-44.3616981506348","-15.4881000518799","148972","auto","1997","04","1997","05","25","Southern America",NA,NA,NA,"BHCB037034","BHCB037034",NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:43:22-03","UFMG","BHCB","61706","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Silva, JM; Barbosa, E; Abe, LM","2525","Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, Ribeirão Diamante",NA,"Ao longo do tronco de árvore da floresta",NA,"-52.8596992492676","-22.656400680542","16110","auto",NA,NA,"1998","09","06","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:43:22-03","UFMG","BHCB","56858","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Salino, A","5736","Brasil","Minas Gerais","Formoso","Rio Ponte Grande.",NA,"Caule com 1,3m de altura, folhas cartáceas, inflorescência roxa com espata verde; Mata ciliar do rio",NA,"-46.2318992614746","-14.9467000961304","79140","auto","2003","02","2000","10","07","Southern America",NA,NA,NA,"BHCB037036","BHCB037036",NA,NA,"11",NA,NA,NA,NA
"146","2021-02-11 17:17:54-03","UFPR","UPCB","95021","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. Ex Schott","Ferneda Rocha, L.C. | Engels, M.E. | Pereira S.F. | Michelon, C.B.","265","Brasil","Paraná","Diamante do Norte","Estação Ecológica Caiuá",NA,"Terrícola, escandente. Espata verde, espádice paleáceo, bagas roxas ou alaranjado-acastanhado","Ferneda Rocha, L.C.","-52.8596992492676","-22.656400680542","16110","auto","2013","08","2013","08","16",NA,NA,NA,NA,"UPCB0035662",NA,NA,NA,"16",NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","1428841","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Rodrigues","Rodrigues 2224","Brazil","Amazonas",NA,"[=INPA 8634]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","1428843","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Rodrigues","Rodrigues 2660","Brazil","Amazonas",NA,"[=INPA 10010]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2014-01-11 21:09:00-02","MO","MOBOT","1428879","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","Cynthia A. Sothers","Sothers 492","Brazil","Amazonas",NA,"[=INPA 190240]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","1000011","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","sinuatum","Anthurium sinuatum","Benth. ex Schott","K.D. Barreto|et al.","Barreto 2804","Brazil","São Paulo",NA,"Mpio. de Sao Pedro. Alpes das Aguas. Mata de brejo.","2",NA,"Thomas B. Croat (MO)","-47.95861","-22.56583",NA,NA,NA,NA,"1994","8","5","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
