"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"752","2021-01-09 21:48:51-03","UNICENTRO","HUCO","5772","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","658","2009","04","28","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B2 P1 F3; FOM; HABITAT: FOM",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2021-01-09 21:48:51-03","UNICENTRO","HUCO","5725","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","29","2009","08","11","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B3 P1 F1; FOM; HABITAT: FOM",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2021-01-09 21:48:51-03","UNICENTRO","HUCO","5728","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes G. L.","2011",NA,NA,"Chiquetto, A.; et al.","16","2009","10","08","Brasil","Paraná","Fernandes Pinheiro",NA,"-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"B14 P1 F1; FOM; HABITAT: FOM",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2021-01-09 21:48:51-03","UNICENTRO","HUCO","3771","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Ruiz, E.C.Z.","2012","01","23","Ruiz, E.C.Z.; et al.; et al.","s.n.","2012","01","23","Brasil","Paraná","Fernandes Pinheiro","Assungui","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Projeto Imbituvão; Arbóreo, flor vermelha; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo, flor vermelha","HUCO003771",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2021-01-09 21:48:52-03","UNICENTRO","HUCO","7709","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Dalmaso, C. .A.",NA,NA,NA,"Benvenutti, L.","s.n.","2016","07","01","Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4504","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","566","2009","04","20","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 1, Parcela 4, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004504",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4501","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","281","2009","04","02","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 1, Parcela 2, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004501",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4518","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","534","2009","10","08","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 14, Parcela 2, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004518",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4531","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","388","2009","04","14","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 1, Parcela 3, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004531",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4539","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","51","2009","04","28","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 1, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004539",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4491","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","207","2009","05","08","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004491",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4475","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","79","2009","04","28","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 1, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004475",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4530","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","387","2009","04","14","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 1, Parcela 3, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004530",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4505","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","172","2009","05","06","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004505",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4537","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","153","2009","05","06","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004537",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4477","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","87","2009","04","28","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 1, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004477",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4534","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","634","2009","04","24","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 1, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004534",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4496","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","399","2009","06","09","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 3, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004496",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4488","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","250","2009","05","08","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004488",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4529","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","112","2009","08","13","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 4, Parcela 2, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004529",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4484","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","188","2009","05","08","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004484",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4500","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","264","2009","05","19","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004500",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4485","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","199","2009","05","08","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004485",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4508","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","271","2009","04","02","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 1, Parcela 2, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004508",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4486","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","201","2009","05","08","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004486",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4498","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","314","2009","05","19","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004498",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4487","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","235","2009","05","19","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004487",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4503","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","244","2009","04","02","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 1, Parcela 2, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004503",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4494","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","247","2009","05","19","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004494",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4499","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","267","2009","05","19","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004499",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4495","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","639","2009","05","06","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 1, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004495",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4490","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","348","2009","05","20","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 3, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004490",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4510","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","151","2009","05","06","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004510",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4497","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","468","2009","04","16","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 1, Parcela 4, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004497",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4492","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","205","2009","05","08","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004492",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4538","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","165","2009","05","06","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004538",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4506","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","179","2009","03","31","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 1, Parcela 2, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004506",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4459","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","152","2009","05","06","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004459",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4511","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","161","2009","05","06","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004511",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4535","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","1","2009","04","28","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 1, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004535",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4502","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","241","2009","04","02","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 1, Parcela 2, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004502",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4536","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","70","2009","04","28","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 1, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004536",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4509","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","116","2009","05","06","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 1, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004509",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4507","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","208","2009","04","20","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 1, Parcela 2, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004507",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2021-01-09 21:48:51-03","UNICENTRO","HUCO","4489","S","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Lopes, G.L.","2011",NA,NA,"Chiquetto, A.; et al.; et al.","89","2009","08","13","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 25, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004489",NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
