"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"236","2008-05-27 22:02:00-03","MO","MOBOT","1117691","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Timothy J. Killeen|Luzmila Arroyo P.|S.N. Panfil","1993","4","13","South America","Bolivia",NA,NA,NA,NA,NA,"Killeen 5147","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Campo cerrado con cobertura graminoide, arbustiva y arbórea, densas; árboles de hasta 10 m.",NA,NA,"Meisn.","Henk van der Werff",NA,"-60.39305","-14.80305","815.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"237","2013-01-28 05:13:00-02","MO","MOBOT","1117707","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","René Guillén V.|T. Ruiz de Centurión","1993","4","9","South America","Bolivia",NA,NA,NA,NA,NA,"Guillén Villarroel 999","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Transecto 2 del campo cerrado; a 15 minutos del campamento.",NA,NA,"Meisn.","Henk van der Werff",NA,"-60.38333","-14.8","815.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"238","2011-02-17 10:19:00-02","MO","MOBOT","1127351","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Elsa M. Zardini|W. Cardozo","1996","6","13","South America","Paraguay",NA,NA,NA,NA,NA,"Zardini 45042","Amambay","Estancia Sereno (buffer zone of Parque Nacional Cerro Corá). Cerrado scrub on sandy soil (red).",NA,NA,"Meisn.","Henk van der Werff",NA,"-56.0433333","-22.6194445","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1063","3",NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","1127545","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Elsa M. Zardini|W. Cardozo","1996","6","14","South America","Paraguay",NA,NA,NA,NA,NA,"Zardini 45136","Amambay","Around Lorito Picada. Cerrado scrub on red sandy soil.",NA,NA,"Meisn.","Henk van der Werff",NA,"-56.01472","-22.68555","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1066","4",NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","1146586","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","VARANDA","1984","7","17","South America","Brazil",NA,NA,NA,NA,NA,"VARANDA 4641","São Paulo","MG-Couto Magallhaes. Chapada do Couto.",NA,NA,"Meisn.","Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2013-01-28 05:13:00-02","MO","MOBOT","1151306","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","René Guillén V.|M. Marmañas","1996","8","30","South America","Bolivia",NA,NA,NA,NA,NA,"Guillén Villarroel 4596","Santa Cruz","Hacienda San Roque, parcela permanente de estudio Los Cusis, 15 km al oestede la Hacienda. Bosque semidecíduo, húmedo estacionalmente, dominado por Orbignya phalerata; suelos arenosos.",NA,NA,"Meisn.","Henk van der Werff",NA,"-61.12833","-15.01027","230.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2008-05-27 22:02:00-03","MO","MOBOT","1192479","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Elsa M. Zardini|Leongino Guerrero","1995","8","22","South America","Paraguay",NA,NA,NA,NA,NA,"Zardini 43291","San Pedro","Yaguareté forest (Sustainable Forest Systems Site) E of arroyo Mboi. Cerrado scrub on red, sandy soil.",NA,NA,"Meisn.","Henk van der Werff (MO)",NA,"-56.11722","-23.80972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023","4",NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","1227638","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Elsa M. Zardini|S. Zavala","1997","5","27","South America","Paraguay",NA,NA,NA,NA,NA,"Zardini 46849","San Pedro","Yaguareté Forest (Sustainable Forest Systems site): Around Aserradero. Cerrado forest and cerrado scrub.",NA,NA,"Meisn.","Henk van der Werff (MO)",NA,"-56.21138","-23.79611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1102","4",NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","1281861","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Elsa M. Zardini|M. Vera","1998","3","12","South America","Paraguay",NA,NA,NA,NA,NA,"Zardini 48239","San Pedro","Yaguarete Forest (Sustainable Forest Systems site):trail to Céspedes Cué. Cerrado scrub. Same spot as Zardini #46904-46969 (May) border of one hectare; collecting area: one hectare which had been cleared in May 1997.",NA,NA,"Meisn.","Henk van der Werff",NA,"-56.11305","-23.81027","182.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1134","4",NA
"245","2008-05-27 22:02:00-03","MO","MOBOT","1284432","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Elsa M. Zardini|Isabelino Chaparro","1998","6","11","South America","Paraguay",NA,NA,NA,NA,NA,"Zardini 48627","Canindeyú","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokay. Cerrado forest and cerrado scrub.",NA,NA,"Meisn.","Henk van der Werff (MO)",NA,"-55.47916","-23.99444","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1143","5",NA
"246","2008-05-27 22:02:00-03","MO","MOBOT","1284472","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Elsa M. Zardini|Isabelino Chaparro","1998","6","11","South America","Paraguay",NA,NA,NA,NA,NA,"Zardini 48643","Canindeyú","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokay. Cerrado forest and cerrado scrub.",NA,NA,"Meisn.","Henk van der Werff (MO)",NA,"-55.47916","-23.99444","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1143","4",NA
"247","2008-05-27 22:02:00-03","MO","MOBOT","1418931","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Elsa M. Zardini|Pedro Báez","1999","11","11","South America","Paraguay",NA,NA,NA,NA,NA,"Zardini 52442","Amambay","National Park Cerro Corá. Cerrado scrub around Lorito Picada on red sandy soil.",NA,NA,"Meisn.","Henk van der Werff (MO)",NA,"-56.00694","-22.68861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1188","3",NA
"248","2008-05-27 22:02:00-03","MO","MOBOT","1717161","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Israel G. Vargas C.|Robin B. Foster","1994","10","22","South America","Bolivia",NA,NA,NA,NA,NA,"Vargas Caballero 3476","Santa Cruz","Santiago de Chiquitos; 3 a 5 km al NE del pueblo, tramo entre el pueblo y la Serranía de Santiago de Chiquitos. Cerrado con bosque bajo, arbolitos de 5 a 10 m de altura en campo abierto de laderas, suelo arenoso y bosque más denso y alto en márgenes de las quebradas.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-59.58333","-18.33333","500.00000000","700.00000000","Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2008-05-27 22:02:00-03","MO","MOBOT","1717170","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Israel G. Vargas C.|Robin B. Foster","1994","10","22","South America","Bolivia",NA,NA,NA,NA,NA,"Vargas Caballero 3512","Santa Cruz","Santiago de Chiquitos, 3 a 5 km al NE, tramo entre el pueblo y la Serranía de Santiago de Chiquitos. Cerrado sobre suelos arenosos, bosque bajo de 5 a 10 m en campo abierto y bosque más alto en los márgenes de las quebradas.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-59.58333","-18.33333","500.00000000",NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2013-02-11 16:00:00-02","MO","MOBOT","1823192","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","1963","8","26","South America","Brazil",NA,NA,NA,NA,NA,"Maguire 56331","Mato Grosso","Serra da Sandadé, campo 120 km beyond Alto Araguaia.",NA,NA,"Meisn.","C.K. Allen",NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2008-05-27 22:02:00-03","MO","MOBOT","1823193","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Scott A. Mori","1984","7","12","South America","Brazil",NA,NA,NA,NA,NA,"Mori 16711","Mato Grosso","Município da Chapada dos Guimarães. Cuiabá-Chapada dos Guimarães Hwy. (MT 251), 3 km W of Buriti. Cerrado.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2009-12-05 05:17:00-02","MO","MOBOT","1823197","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","1994","6","4","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 60704","Mato Grosso do Sul","Piraputanga (mun. Aquidauana). Cerrado.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2014-01-31 17:34:00-02","MO","MOBOT","1823200","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Armando C. Cervi|et al.","1991","8","23","South America","Brazil",NA,NA,NA,NA,NA,"Cervi 3314","Mato Grosso do Sul","São Domingos (mun. Corumbá). Solo minério de ferro.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2010-10-07 15:18:00-03","MO","MOBOT","1823202","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","6","17","South America","Brazil",NA,NA,NA,NA,NA,"Irwin 17358","Mato Grosso","Wooded lower slopes, Serra Azul, ca. 85 km. S. of Xavantina.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","1823206","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Émile Hassler","1907",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Hassler 10520","Amambay","In altaplanitie et declivibus Sierra de Amambay.",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2013-02-11 16:00:00-02","MO","MOBOT","1823208","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","1963","8","24","South America","Brazil",NA,NA,NA,NA,NA,"Maguire 56249","Mato Grosso","Alto Araguaia, 1-10 km west, in cerrados, along watershed.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2008-05-27 22:02:00-03","MO","MOBOT","1823211","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gert G. Hatschbach","1975","11","14","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 37529","Mato Grosso","Rib. da Salgadeira (mun. Cuiaba). Cerrado.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2015-03-02 11:58:00-03","MO","MOBOT","1823362","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Type","Hassler 5004",NA,"In altoplanitie et decliviis  Sierra de Maracayú.",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"259","2018-05-02 10:45:00-03","MO","MOBOT","1823219","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C.A. Cid Ferreira|et al.","1985","10","21","South America","Brazil",NA,NA,NA,NA,NA,"Cid Ferreira 6544","Mato Grosso","Mun. de Cuiabá. Rio Caxipozinho, próx. a Cachoeira Véu de Noiva. Área da Chapada dos Guimarães. Cerrado, solo areno-pedregoso.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-55","-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"260","2018-05-02 10:43:00-03","MO","MOBOT","1823222","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C.A. Cid Ferreira|et al.","1985","9","18","South America","Brazil",NA,NA,NA,NA,NA,"Cid Ferreira 6104","Mato Grosso","Mun. de Nobres. BR 163, a 125 km ao S de Sinop, 10 km de Primavera. Cerrado, solo arenoso.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-55.8833333","-12.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"261","2013-02-18 12:32:00-03","MO","MOBOT","1823234","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","M.A. da Silva|V.D. de Arruda|Marina L. Fonseca|D. Alvarenga","1998","8","18","South America","Brazil",NA,NA,NA,NA,NA,"Silva 3869","Goiás","Município de Serranópolis. Reserva Particular do Patrimônio Natural (RPPN). Rousada da Araras. Cerca 39km da cidade. Fazenda Pedreiras. Sítio Arqueológico Manoel Braga. FOLHA: SE-22-Y-B11. Relevo plano. Cerrado em solo arenoso.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-52.00361","-18.44027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2008-05-27 22:02:00-03","MO","MOBOT","1823237","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","James A. Ratter","1999","8","25","South America","Brazil",NA,NA,NA,NA,NA,"Ratter 8283","Mato Grosso","Fazenda Campo Alegre, 95km E of Primavera do Leste on the road to Barra do Garc7as. In disturbed area of cerrado by the roadside.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-55","-15.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2008-05-27 22:02:00-03","MO","MOBOT","1823267","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","James A. Ratter","1999","8","21","South America","Brazil",NA,NA,NA,NA,NA,"Ratter 8267","Mato Grosso","Pôsto Minas, 22km from Comodoro on the road to Cáceres. Area of dense cerradão.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-59.75","-13.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","1823269","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gert G. Hatschbach","1997","8","13","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 66778","Mato Grosso","Rod. Chapada - Agua Fria, km 6 do trevo para Cuiabá (Mun. Chapada dos Guimarães). Campo cerrado.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","1823279","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gert G. Hatschbach","1997","8","12","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 66722","Mato Grosso","Chapada dos Guimarães, arredores. Campo cerrado.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2008-05-27 22:02:00-03","MO","MOBOT","1823291","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Vieira","1994","7","5","South America","Brazil",NA,NA,NA,NA,NA,"Vieira 1885","Goiás","Municipio Jatai. Beira de estrada em direção a Faz. Bela Vista de Bonsussesso; do Sr. Neco. Ambiente perturbado; beira de pastagem. Substrato Latossolo vermelho. Relevo plano.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-51.7","-17.86666","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2018-05-02 10:42:00-03","MO","MOBOT","1823295","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C.A. Cid Ferreira|et al.","1985","9","17","South America","Brazil",NA,NA,NA,NA,NA,"Cid Ferreira 6081","Mato Grosso","Mun. de Nobres. BR 163, Rod. Cuiabá-Sinop a 145 km ao S de Sinop. Próx. a Lucas do Rio Verde. Cerrado, solo arenoso.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-55.9166667","-13.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"268","2009-08-25 17:37:00-03","MO","MOBOT","1823302","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Luciano Bernardi","1978","11","1","South America","Paraguay",NA,NA,NA,NA,NA,"Bernardi 18338","Canindeyú","Sat frequens in fruticeto Nanduro kai.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2013-01-03 05:09:00-02","MO","MOBOT","1823308","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Ghillean T. Prance|Eduardo Lleras|Dionizio F. Coêlho","1973","10","11","South America","Brazil",NA,NA,NA,NA,NA,"Prance 18818","Mato Grosso","Chapada dos Guimarães. Partially disturbed cerradão behind Colegio Buriti Football Field.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2008-05-27 22:02:00-03","MO","MOBOT","1823314","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Robert Kral","1988","9","27","South America","Brazil",NA,NA,NA,NA,NA,"Kral 75097","Mato Grosso","Serra de São Vicente, vic. Cascata do Rio das Mortes; sandy cerrado.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2010-10-07 15:18:00-03","MO","MOBOT","1823317","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","6","17","South America","Brazil",NA,NA,NA,NA,NA,"Irwin 17353","Mato Grosso","Wooded lower slopes, Serra Azul, ca. 85 km. S. of Xavantina.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2008-05-27 22:02:00-03","MO","MOBOT","1823337","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gert G. Hatschbach","1972","10","12","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 30422","Mato Grosso","Miranda. Do cerrado.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2008-05-27 22:02:00-03","MO","MOBOT","1823341","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gert G. Hatschbach","1970","10","28","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 25294","Mato Grosso","Fda. Progresso (mun. Rio Brilhante). Do cerrado.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2009-12-05 06:40:00-02","MO","MOBOT","1823344","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gert G. Hatschbach|A. Pott|V. Pott|E.L. Barbosa","1995","10","19","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 63541","Mato Grosso","Rod. MT-251, 1,5km do trevo para Chapada dos Guimarães (mun. Chapada dos Guimarães). Campo cerrado.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2008-05-27 22:02:00-03","MO","MOBOT","1823347","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Nélida Soria","1991","7","7","South America","Paraguay",NA,NA,NA,NA,NA,"Soria Rey 4581","Amambay","Camino Santa Rosa Yby Yau. Orillas del camino. En el cerrado.",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2008-05-27 22:02:00-03","MO","MOBOT","1823357","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gert G. Hatschbach","1968","1","20","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 18403","Paraná","Aeroporto (mun. Guarapuava). Do Capão.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2011-09-27 16:16:00-03","MO","MOBOT","1823369","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Ph. von Lützelburg","1912","8",NA,"South America","Brazil",NA,NA,NA,NA,NA,"Lützelburg 573","Goiás","Serra dos Macacos. Bei [Euro]. Campinas.",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2012-04-16 12:02:00-03","MO","MOBOT","1823382","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Spencer Moore","1891",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Moore 127","Mato Grosso","Iter Matogrossense",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2012-04-12 05:10:00-03","MO","MOBOT","1860152","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Tatiana B. Miranda|et al.","2002","4","10","South America","Bolivia",NA,NA,NA,NA,NA,"Miranda Gonzáles 110","La Paz","Parque Nacional Madidi, río Hondo, trayecto de aproximadamente 4 km por la senda turística hacia el Tuichi. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua. Parcela Temporal de Muestreo (0.1 ha) 31.",NA,NA,"Meisn.","A. Fuentes (LPB)",NA,"-67.6608333","-14.6258334","220.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,"02-03","4",NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","1922121","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Isabel Basualdo","1992",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Basualdo 4458",NA,"Parque Nacional Cerro Cora. Colonia Naranja hai",NA,NA,"Meisn.","N. Soria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2008-05-27 22:02:00-03","MO","MOBOT","1922126","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","ELICECHE","1992","8","7","South America","Paraguay",NA,NA,NA,NA,NA,"ELICECHE 527","Amambay","Parque Nacional Cerro Cora. Frente al Cerro Muralla",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2008-05-27 22:02:00-03","MO","MOBOT","2458297","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Aguiar, Joaquim Macedo de","1979","11","21","South America","Brazil",NA,NA,NA,NA,NA,"Aguiar 217","Rio Grande do Sul","Viamão. Morro da Grota",NA,NA,"Meisn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2008-05-27 22:02:00-03","MO","MOBOT","3434456","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","E.L. Barbosa","2006","6","21","South America","Brazil",NA,NA,NA,NA,NA,"Barbosa 1597","Mato Grosso do Sul","Fazendinha Maravilha (Mun. Aquidauana). Cerrado.",NA,NA,"Meisn.","H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2008-05-27 22:02:00-03","MO","MOBOT","3434461","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","J.M. Silva","2006","6","10","South America","Brazil",NA,NA,NA,NA,NA,"Silva 4811",NA,"Pedro Juan Cabalero, Paraguai. Campo cerrado.",NA,NA,"Meisn.","H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2016-11-15 05:15:00-02","MO","MOBOT","47506","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Antonio C. Krapovickas|Aurelio Schinini","1977","6","24","South America","Paraguay",NA,NA,NA,NA,NA,"Krapovickas 32650","Amambay","30 Km SE de Bella Vista. En cerrados.",NA,NA,"Meisn.","H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2012-11-29 13:39:00-02","MO","MOBOT","47543","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","F. Javier Fernández Casas|J. Molero","1980","9",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Fernández Casas 4050","Amambay","cerca de la casa forestal",NA,NA,"Meisn.","H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
