"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","sex","class","relatedCatalogItem","individualCount","fieldNumber"
"670","2020-04-22 16:18:01-03","UFPB","JPB","IFNPBADVG168","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos","Figueira, M; Schindler, B","Gomes, ADV","2017","03","09","Brasil","Paraíba","Sousa",NA,"-38.159997","-6.0052","-38.159997","-6.0052",NA,NA,"IFNPBADVG000168",NA,"168","Southern America",NA,NA,"; DESC: Árvore. Conglomerado IFN-PB-18. Subunidade 1. Subparcela 1. Indivíduo 3.","Angiosperma","Dicotyledon",NA,NA,NA,NA,"2017","06","26",NA,NA,NA,NA,NA
"671","2020-04-22 16:18:00-03","UFPB","JPB","464","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos","Brito, IJN","Xavier, LP; Ursulino, Veloso","1941","10","30","Brasil","Pernambuco","Surubim",NA,"-35.7546997070312","-7.83305978775024",NA,NA,NA,NA,NA,NA,"JPB464","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon","16100","auto",NA,NA,"2016","05","04",NA,NA,NA,NA,NA
"672","2020-04-30 20:25:50-03","UFPB","JPB","1755","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Xavier, LP","1951","12","03","Brasil","Paraíba","Mamanguape",NA,"-35.125833","-6.838889","-35.125833","-6.838889","35","35",NA,NA,"JPB1755","Southern America",NA,NA,"; DESC: Pau d'arco roxo","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2020-06-26 20:32:21-03","UFPB","JPB","19155","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Moura, OT","1993","03","23","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"970","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2020-06-27 18:41:38-03","UFPB","JPB","19796","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Martins, CF; Nascimento, VL","1992","02","04","Brasil","Paraíba","Cabaceiras",NA,"-36.287222","-7.489167","-36.287222","-7.489167","388","388",NA,NA,"3","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2020-06-30 21:03:08-03","UFPB","JPB","20350","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Agra, MF","1993","11","22","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"2417","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2020-07-01 20:15:30-03","UFPB","JPB","22059","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Martins, CF; Nascimento, VL","1992","10","14","Brasil","Paraíba","Cabaceiras",NA,"-36.287222","-7.489167","-36.287222","-7.489167","388","388",NA,NA,"132","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-07-02 18:00:21-03","UFPB","JPB","22833","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Barbosa, MR","1993","09","03","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"1369","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-04-22 16:18:04-03","UFPB","JPB","23288","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Gadelha Neto, PC","1992","01","01","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"69","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-04-22 16:18:04-03","UFPB","JPB","23297","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Gadelha Neto, PC","1992","01","01","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"77","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2020-04-22 16:18:04-03","UFPB","JPB","23298","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Gadelha Neto, PC","1992","01","01","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"7","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-04-22 16:18:04-03","UFPB","JPB","23299","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Gadelha Neto, PC","1992","01","01","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"67","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-07-07 20:20:59-03","UFPB","JPB","25293","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Pontes, AF","1999","11","16","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"287","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-04-22 16:18:04-03","UFPB","JPB","32787","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.","Silva, MM da","Queiroz, LP de; Silva, MM da; Cruz, NR; Ferreira, L; Rios, L","2000","05","21","Brasil","Bahia","Campo Alegre de Lourdes","Morro da Cartola, ca. 7,6 Km NW de Campo Alegre de Lourdes. Caatinga arbórea sobre solo argiloso com afloramentos rochosos ricos em minérios de Ferro.","-43.891667","-9.491667","-43.891667","-9.491667","594","594",NA,NA,"6243","Southern America",NA,NA,"; DESC: Árvore de ca. 5,0m de alt., praticamente desfolhada na floração. Folíolos cartáceos. Flores com cálice verde-acastanhado e corola lilás-clara. Planta madereira e medicinal.","Angiosperma","Dicotyledon",NA,NA,NA,NA,"2000","05",NA,NA,NA,NA,NA,NA
"684","2020-04-22 16:18:04-03","UFPB","JPB","30448","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Gadelha Neto, PC","1992","01","01","Brasil","Paraíba","Sousa",NA,"-38.228056","-6.759444","-38.228056","-6.759444","220","220",NA,NA,"127","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2020-04-22 16:18:04-03","UFPB","JPB","30449","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Gadelha Neto, PC","1992","01","01","Brasil","Paraíba","Sousa",NA,"-38.228056","-6.759444","-38.228056","-6.759444","220","220",NA,NA,"206","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-04-22 16:18:04-03","UFPB","JPB","33147","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.","Silva-Castro, MM","Gadelha Neto, PC; Dantas, DHM","2004","06","20","Brasil","Paraíba","Engenheiro Ávidos","Serra de Santa Catarina, Substrato areno-argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,"1170","Southern America",NA,NA,"; DESC: Arbóreo. Flor rósea.Tubo interno da corola amarelo com manchas brancas. Folhas palmaticompostas com 5 folíolos.","Angiosperma","Dicotyledon",NA,NA,NA,NA,"2007","05","10",NA,NA,NA,NA,NA
"687","2020-04-22 16:18:04-03","UFPB","JPB","33168","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Gadelha Neto, PC","2004","08","06","Brasil","Paraíba","Sousa","Vale dos Dinossauros.","-38.228056","-6.759444","-38.228056","-6.759444","220","220",NA,NA,"JPB33168","Southern America",NA,NA,"; DESC: Arbóreo. Flores e frutos não evidenciados.&nf;Substrato areno-argiloso.","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-05-21 14:11:34-03","UFPB","JPB","3374","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Xavier, LP","1972","11","30","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"JPB3374","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2020-04-22 16:18:04-03","UFPB","JPB","35359","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Amazonas, NT","2006","03","24","Brasil","Paraíba","João Pessoa","Bacia Hidrográfica do Rio Timbó","-34.166667","-7.145556","-34.166667","-7.145556",NA,NA,NA,NA,"175","Southern America",NA,NA,"; DESC: Árvore, tabuleiro (estrada do portão), flores roxas gamopétalas, todas as flohas rebrotando.","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2020-04-22 16:18:04-03","UFPB","JPB","3584","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Miranda, CAB de","1977","09","21","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"JPB3584","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2020-04-22 16:18:04-03","UFPB","JPB","38057","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Gadelha Neto, PC; Lima, IB","2007","10","31","Brasil","Paraíba","Pocinhos","Rochoso","-36.061111","-7.076944","-36.061111","-7.076944","646","646",NA,NA,"1934","Southern America",NA,NA,"; DESC: Árvore com cerca de 6m de tronco ereto. Folhas compostas palmadas com 5 folíolos. Inflorescência paniculada terminal. Flor róseo.","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2020-04-22 16:18:04-03","UFPB","JPB","40331","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Gadelha Neto, PC; Barbosa, MR; Thomas, WW; Silva, CS; Lima, JR; Paiva, YG; Neves, MA; Smith, N","2008","11","05","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.978611","-6.493611","-34.978611","-6.493611",NA,NA,NA,NA,"2483","Southern America",NA,NA,"; HABITAT: Mata de Restinga; DESC: Substrato areno-argiloso. Árvore com cerca de 10m. Folhas compostas, digitadas com cinco folíolos. Flores grandes rosadas, reunidas em panícula terminal. Fruto síliqua alongada deiscente.","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2020-04-22 16:18:05-03","UFPB","JPB","40536","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.","Pereira, MS","Satyro, S; Pereira, MS","2008","01","06","Brasil","Paraíba","Mamanguape","Estação Ecológica do Pau Brasil, Pitanga da Estrada.","-35.129167","-6.604444","-35.129167","-6.604444",NA,NA,NA,NA,"3","Southern America",NA,NA,"; HABITAT: Mata Atlântica. Restinga.; DESC: Árvore com 7 m de altura. Flor roxa.","Angiosperma","Dicotyledon",NA,NA,NA,NA,"2008","01","06",NA,NA,NA,NA,NA
"694","2020-04-22 16:18:05-03","UFPB","JPB","40853","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.","Gadelha Neto, PC","Mendonça, T","2007","11","04","Brasil","Paraíba","Pocinhos","Sítio Cajueiro","-36.061111","-7.076944","-36.061111","-7.076944","646","646",NA,NA,"43","Southern America",NA,NA,"; DESC: Arbóreo.","Angiosperma","Dicotyledon",NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA
"695","2020-04-22 16:18:05-03","UFPB","JPB","40912","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.","Gadelha Neto, PC","Almeida, ACC; Seabra-Filho, G","2008","09","12","Brasil","Paraíba","João Pessoa","Água Fria","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"164","Southern America",NA,NA,"; DESC: Árvore com ca de 8m. Flores com corola lilás.","Angiosperma","Dicotyledon",NA,NA,NA,NA,"2008","09","26",NA,NA,NA,NA,NA
"696","2020-04-22 16:18:05-03","UFPB","JPB","41048","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Gadelha Neto, PC","2008","09","02","Brasil","Paraíba","Vieirópolis","Serra da Arara","-38.277778","-6.544444","-38.277778","-6.544444","414","414",NA,NA,"2446","Southern America",NA,NA,"; HABITAT: Caatinga; DESC: Substrato areno-argiloso. Árvore com cerca de 8m. Caducifólia. Folhas compostas, digitadas com 5 folíolos cartáceos. Inflorescência em panículas congestas e terminais, multifloras. Flores rosadas. Corola tubular-campanulada, ga","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2020-04-22 16:18:05-03","UFPB","JPB","41056","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Gadelha Neto, PC","2008","09","03","Brasil","Paraíba","Monte Horebe",NA,"-38.586111","-7.215278","-38.586111","-7.215278","718","718",NA,NA,"2454","Southern America",NA,NA,"; HABITAT: Mata Serrana; DESC: Substrato areno-argiloso. Árvore caducifólia de folhas compostas, digitadas com 5 folíolos, cartáceos. Inflorescência em paniculas congestas, terminais. Flor zigomorfa com corola tubular-campanulada, rosa de tubo amarelado","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2020-04-22 16:18:05-03","UFPB","JPB","41622","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.","Araújo, AAM","Lima, RB; Araújo, AAM; Freitas, GB; Araújo, CMLR","2008","02","01","Brasil","Paraíba","João Pessoa","Cabo Branco, Falésia do Cabo Branco","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"2331","Southern America",NA,NA,"; HABITAT: Mata de Tabuleiro; DESC: Subarbusto; Sem folhas; Botões lilases com um dos lados amarelado; Flores lilases com fauce esbranquiçada e listas amarelas.","Angiosperma","Dicotyledon",NA,NA,NA,NA,"2008","02","04",NA,NA,NA,NA,NA
"699","2020-06-03 21:51:52-03","UFPB","JPB","5354-1","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Sousa, MA; et al.","1982","08","01","Brasil","Paraíba","Antenor Navarro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1308","Southern America",NA,NA,"; DESC: Fruto na Carpoteca","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2020-04-22 16:18:04-03","UFPB","JPB","34084","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.","Gadelha Neto, PC","Gadelha Neto, PC; Lima, NT","2005","01","20","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,NA,NA,"1325","Southern America",NA,NA,"; DESC: Árvore ca. 15m, decidua, corola rósea comtubo internamente provido de uma mancha amarela. folas digitadas. Em tabuleiro.","Angiosperma","Dicotyledon","15975","auto",NA,NA,"2005","01","20",NA,NA,NA,NA,NA
"701","2020-04-22 16:18:04-03","UFPB","JPB","26282","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Lourenço, CEL","2000","12","07","Brasil","Paraíba","Lagoa Seca","Fazenda Ipuarana","-35.8535995483398","-7.17082977294922",NA,NA,NA,NA,NA,NA,"50","Southern America",NA,NA,"; DESC: Arbóreo ca. 18 m de alt.; flor roxa.","Angiosperma","Dicotyledon","10323","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2020-07-09 17:56:19-03","UFPB","JPB","25653","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.",NA,"Veloso, TMG; Lima, M","2000","01","21","Brasil","Paraíba","Solânea",NA,"-35.5400009155273","-6.75500011444092",NA,NA,NA,NA,NA,NA,"60","Southern America",NA,NA,NA,"Angiosperma","Dicotyledon","23851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2019-11-05 16:46:16-03","UFOP","OUPR","26126","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos","Londe, V.; Sousa, H.C.","Londe, V.","2011","11","18","Brasil","Minas Gerais","Sabará","Mata recuperada atrás do Frigorifico Uberaba. Mata ciliar recuperada","-43.866456","-19.839544","-43.866456","-19.839544","686","686",NA,NA,"6",NA,NA,NA,"Árvore, cerca de 6m de altura. Flores com pétalas rósea, amareladas internamente na base",NA,NA,NA,NA,NA,NA,"2011","11","18",NA,NA,NA,NA,NA
"704","2019-11-05 16:46:16-03","UFOP","OUPR","32829","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos","Messias, M.C.T.B.","Trindade, R.C. da","2019","05","23","Brasil","Minas Gerais","Ouro Preto",NA,"-43.508056","-20.2875","-43.508056","-20.2875",NA,NA,NA,NA,"48",NA,NA,NA,"Árvore de porte médio, folhas verde-escuras. Cultivada em quintal",NA,NA,NA,NA,NA,NA,"2019","07",NA,NA,NA,NA,NA,NA
"705","2019-11-05 16:46:16-03","UFOP","OUPR","16360","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos",NA,"Santos, V.R.L.","2001","06","20","Brasil","Minas Gerais","Ouro Preto","Bairro Saramenha","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,"Arbórea, flores carmin. Cultivada.",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2019-11-05 16:46:16-03","UFOP","OUPR","1156","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos",NA,"Badini, J.","1967","08",NA,"Brasil","Minas Gerais","Ouro Preto","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Árvore, flores roxas. Beira de rio.",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-12-04 13:19:00-03","UDESC","LUSC","215","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos","Pijano, D.S.","Renato; Ricardo","2006","09","02","Brasil","Minas Gerais","Lavras","UDESC-CAV.","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"LUSC000190","LUSC000190",NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2020-12-04 13:19:00-03","UDESC","LUSC","209","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","avellanedae","Tabebuia avellanedae","Lorentz ex Griseb.","Oliveira, P.G. de","Oliveira, P.G. de","2006","06","11","Brasil","São Paulo","Serra Negra","Fazenda Gramadinho.","-46.7000007629395","-22.6100006103516",NA,NA,NA,NA,"LUSC000542","LUSC000542",NA,NA,NA,NA,NA,NA,NA,"12188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-12-04 13:19:00-03","UDESC","LUSC","213","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.","Philippus, R.L.","Philippus, R.L.","2006","08","23","Brasil","Santa Catarina","Rio do Sul","UDESC-CAV.","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,"LUSC000540","LUSC000540",NA,NA,NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2020-12-04 13:19:00-03","UDESC","LUSC","214","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","impetiginosa","Tabebuia impetiginosa","(Mart. ex DC.) Standl.","Menk, C.G.","Menk, C.G.","2006","08","25","Brasil","São Paulo","Porto Feliz",NA,"-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,"LUSC000676","LUSC000676",NA,NA,NA,NA,NA,NA,NA,"19715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-01-17 11:25:50-02","PUCRS","MPUC","16104","S","Plantae","Bignoniaceae","Tabebuia","avellanedae","Tabebuia avellanedae","Lorentz ex Griseb.","Joaber",NA,"1975","09","07","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"1975","01","01",NA,"Magnoliopsida",NA,"2",NA
"712","2019-01-17 11:25:49-02","PUCRS","MPUC","15059","S","Plantae","Bignoniaceae","Tabebuia","avellanedae","Tabebuia avellanedae","Lorentz ex Griseb.",NA,NA,"1990","09","13","Brasil","RS","Porto Alegre","campus da PUCRS","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"713","2019-01-17 11:25:49-02","PUCRS","MPUC","14866","S","Plantae","Bignoniaceae","Tabebuia","avellanedae","Tabebuia avellanedae","Lorentz ex Griseb.","S.M. Nunes",NA,"2000","03","24","Brasil","RS","Glorinha",".","-50.7831001281738","-29.8805999755859",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lamiales","13560","auto",NA,NA,"2000","01","01",NA,"Magnoliopsida",NA,"3",NA
"714","2019-01-17 11:25:49-02","PUCRS","MPUC","11227","S","Plantae","Bignoniaceae","Tabebuia","avellanedae","Tabebuia avellanedae","Lorentz ex Griseb.","S.M. Nunes",NA,"2001","03","04","Brasil","RS","Glorinha",".","-50.7831001281738","-29.8805999755859",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lamiales","13560","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"715","2019-01-17 11:25:49-02","PUCRS","MPUC","15486","S","Plantae","Bignoniaceae","Tabebuia","avellanedae","Tabebuia avellanedae","Lorentz ex Griseb.","C.C. Santos",NA,"1990","05","10","Brasil","RS","Porto Alegre","campus da PUCRS","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"1990","01","01",NA,"Magnoliopsida",NA,"1",NA
"716","2019-01-17 11:25:50-02","PUCRS","MPUC","456","S","Plantae","Bignoniaceae","Tabebuia","avellanedae","Tabebuia avellanedae","Lorentz ex Griseb.","J. Pereira Junior",NA,"1975","09","07","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"1975","01","01",NA,"Magnoliopsida",NA,"1",NA
"717","2019-01-17 11:25:49-02","PUCRS","MPUC","13322","S","Plantae","Bignoniaceae","Tabebuia","avellanedae","Tabebuia avellanedae","Lorentz ex Griseb.","K. Kriegel",NA,"2003","01","14","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"South America",NA,NA,"Strassenrand(F105)",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"718","2019-11-08 08:50:22-03","FURB","FURB","8100","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","impetiginosus","Handroanthus impetiginosus","(Mart. ex DC.) Mattos","Verdi, M; Souza, AK","Verdi, M.; Souza, A.K.","2008","08","08","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","38","38","FURB20902","FURB20902","834",NA,NA,NA,"Planta cultivada.",NA,NA,NA,NA,NA,NA,"2008","08","08",NA,NA,NA,NA,NA
