"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","individualCount"
"383","2008-05-27 22:02:00-03","MO","MOBOT","267159","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1992","3","18","Paraguay","Paraguarí",NA,"Estero Ypoá. Between Nueva Italia and Yuquyty on a hill. Inundated savanna.","-57.43333","-25.61666",NA,NA,NA,NA,NA,NA,NA,"Zardini 31351",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"672","4"
"384","2017-02-07 11:59:00-02","MO","MOBOT","3162551","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans distans",NA,"K. Bauters (GENT)",NA,NA,NA,"Carlos S. Rosário|et al.","2003","5","29","Suriname","Sipaliwini",NA,"Central Suriname Nature Reserve. Kayserberg Airstrip savanna, ca. 1 km E of Zuid River.","-56.4719445","3.0947222",NA,NA,"235.00000000",NA,NA,NA,NA,"Rosário 1741",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"distans","1","7"
"385","2020-08-31 09:20:50-03","INPA","INPA","151666","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, LJC","2019","10",NA,"Thomas, WW","1986","06","28","Brasil","Amazonas",NA,"Cacau Pirêra, Cacau Pirêra, savanna ca. 1-2 Km island S of high water ferry. Near waterline (area becoming flooded).","-60.128242","-3.199536","-60.128242","-3.199536",NA,NA,NA,"INPA0151666","INPA0151666 INPA0151666_e","5237","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-08-31 09:20:50-03","INPA","INPA","159918","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Cremers, G","1987",NA,NA,"Feuillet, CPGA","1986","12","27","Guiana Francesa",NA,NA,"Savane de Corossony - piste de St. -Elie. Savane sur sable blanc.","-53","5.383333","-53","5.383333",NA,NA,NA,"INPA0159918","INPA0159918 INPA0159918_e","4054","Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-08-31 09:20:50-03","INPA","INPA","245552","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, LJC","2019","10",NA,"Cezare, CHG","2007","12","11","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área de influência do empreendimento","-47.9902","-16.6764","-47.9902","-16.6764","868","868",NA,"INPA0245552","INPA0245552 INPA0245552_e","576","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-08-31 09:20:50-03","INPA","INPA","268816","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, LJC","2019","10",NA,"Householder, JE","2011","10","15","Brasil","Roraima","Boa Vista","Boa Vista, Along BR-174 50km north of Boa Vista.","-60.786723","3.135796","-60.786723","3.135796","85","85",NA,"INPA0268816",NA,"1272","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-08-31 09:20:50-03","INPA","INPA","42126","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, LJC","2019","10",NA,"Coêlho, LF","1973","11","24","Brasil","Pará",NA,"Rio Paru do Oeste, pista nova da Companhia de Mine, Rio Paru do oeste, pista nova da Companhia de Mineração Mamoré.","-56.8","-1.2","-56.8","-1.2",NA,NA,NA,"INPA0042126","INPA0042126 INPA0042126_e","INPA42126","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-08-31 09:20:50-03","INPA","INPA","95264","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, LJC","2019","10",NA,"Janssen, AS","1979","12","23","Brasil","Amazonas","Humaitá","Humaitá, Campo Natural ao leste da BR 319, Km 670.","-63.166667","-7.516667","-63.166667","-7.516667",NA,NA,NA,"INPA0095264","INPA0095264 INPA0095264_e","65","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-08-31 09:20:50-03","INPA","INPA","95576","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, LJC","2019","10",NA,"Janssen, AS","1980","05","16","Brasil","Amazonas","Humaitá","Humaitá, Fazenda do Flávio Neri, ao Sul da BR 319, Km 658.","-63.166667","-7.516667","-63.166667","-7.516667",NA,NA,NA,"INPA0095576","INPA0095576 INPA0095576_e","341","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-08-31 09:20:50-03","INPA","INPA","195789","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, LJC","2019","10",NA,"Silva, ES da","1986","08","04","Brasil","Roraima","Boa Vista","Estrada para Serra Grande","-60.333333","-2.666667","-60.333333","-2.666667",NA,NA,NA,"INPA0195789","INPA0195789 INPA0195789_e INPA0195789_e1 INPA0195789_e2","658","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-08-31 09:20:50-03","INPA","INPA","127998","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, LJC","2019","10",NA,"Sobral, MEG","1985","01","13","Brasil","Rio Grande do Sul","Viamão","Itapuã, Itapuã.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"INPA0127998","INPA0127998 INPA0127998_e","3679","Monocotyledon","Poales","Southern America",NA,"41667","auto",NA,NA,NA,NA,NA,NA
"394","2020-08-31 09:20:50-03","INPA","INPA","139344","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Schneider, LJC","2019","10",NA,"Rosa, NA","1979","09","08","Venezuela","Santa Elena",NA,"Mata Cutia. Campo de terra firme.","-61","4.666667","-61","4.666667",NA,NA,NA,"INPA0139344","INPA0139344 INPA0139344_e","3351","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-06-15 15:30:12-03","UNESP-RC","HRCB","54166","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Trevisan, R.","2010","01","21","Martins, S.","2010","01","21","Brasil","Rio Grande do Sul","Osório","Estrada Estadual RS 30, sentido Tramandaí, km 73","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Herbácea ocorrendo em solo arenoso, na margem de riacho, local encharcado",NA,NA,"407",NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"396","2020-06-15 15:30:12-03","UNESP-RC","HRCB","52863","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Coan, A.I.","2010","01","05","Coan, A.I.","2010","01","05","Brasil","São Paulo","Itirapina","Rodovia Washington Luís, sentido Brotas-Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"Herbácea, ca. 50 cm",NA,NA,"99",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"397","2020-06-15 15:30:12-03","UNESP-RC","HRCB","75012","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Lopes, F.P.",NA,NA,NA,"Lopes",NA,NA,NA,"Brasil","São Paulo","Santo André","Vila de Paranapiacaba","-46.5299987792969","-23.6599998474121","47º55'71W","22º38'72S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"398","2018-10-09 16:31:14-03","UFLA","ESAL","24130","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Gonçalves, JS",NA,NA,NA,"Mansanares, ME; Andrade, EA; Reis, GH; do","2010","12","15","Brasil","Minas Gerais","Itumirim","Morro da Janela, Ponto 13","-44.883889","-21.346667","-44.883889","-21.346667",NA,NA,"Projeto CSBC; Crescendo em solo arenoso alagado. Brácteas creme a castanho. Campo rupestre.",NA,NA,"2094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2018-10-09 16:31:14-03","UFLA","ESAL","27614","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Gonçalves, J",NA,NA,NA,"Gonçaves, J; Sobral, M",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Estrada para Luminarias, area de brejo","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; ; ;",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-12-19 11:18:32-03","UFG","UFG","44243","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Resende, I.L.M.","2010","05","04","Resende, I.L.M.","2008","05","02","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.801389","-17.024167","-48.801389","-17.024167",NA,NA,NA,"UFG0044243","UFG0044243","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-12-19 11:18:32-03","UFG","UFG","44333","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Resende, I.L.M.","2010","05","03","Resende, I.L.M.","2008","12","15","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.801389","-17.024167","-48.801389","-17.024167",NA,NA,NA,"UFG0044333","UFG0044333","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-12-19 11:18:32-03","UFG","UFG","44481","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Resende, I.L.M.","2010","05","04","Resende, I.L.M.","2009","01","13","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.801389","-17.024167","-48.801389","-17.024167",NA,NA,NA,"UFG0044481","UFG0044481","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-12-19 11:18:32-03","UFG","UFG","44496","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Resende, I.L.M.","2010","05","03","Resende, I.L.M.","2009","02","03","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.859917","-16.956731","-48.859917","-16.956731",NA,NA,NA,"UFG0044496","UFG0044496","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-12-19 11:18:32-03","UFG","UFG","44539","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Resende, I.L.M.","2010","05","04","Resende, I.L.M.","2009","03","03","Brasil","Goiás","Bela Vista de Goiás",NA,"-48.864917","-16.956731","-48.864917","-16.956731",NA,NA,NA,"UFG0044539","UFG0044539","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-01-26 13:53:50-03","IMA","MAC","33177","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","E.C.O.Chagas","2008","06","14","Chagas-Mota","2008","06","14","Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"Erva ca. 30 cm de altura. Inflorescência marrom.; Mata Pluvial Atlântica.","MAC0033177",NA,"633",NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA
"406","2021-01-26 13:53:50-03","IMA","MAC","43903","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","E.C.O.Chagas","2009","09","11","Chagas-Mota","2009","09","11","Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo.","-35.8950004577637","-9.710280418396",NA,NA,NA,NA,"Erva ca. 20 cm de altura. Frutos marrons, sementes brancas.; Restinga.","MAC0043903",NA,"5407",NA,NA,NA,NA,"15565","auto",NA,NA,NA,NA,NA,NA
"407","2021-01-26 13:53:50-03","IMA","MAC","13233","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","M.Alves","2000",NA,NA,"M.Alves; et al.","2000","06","18","Brasil","Alagoas","Marechal Deodoro","Rodovia AL-215, ca. 3 km da rodovia AL-101.","-35.893411","-9.697808","-35.893411","-9.697808",NA,NA,"Erva ereta. Inflorescência branca.; Restinga.","MAC0013233",NA,"2088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-01-26 14:12:34-03","CPACT","ECT","4609","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","M.M.Marchi","2012","11","01","M.M.Marchi; J.Mujica | R.L.Barbieri | M.Magalhães | G.Heiden","2012","11","01","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação de banco de germoplasma in situ de Butia odorata, área 3 de monitoramento. Campo nativo, ecossistema de butiazal. Área úmida com muita matéria orgânica.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0004609","ECT0004609","3942","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-01-26 14:12:34-03","CPACT","ECT","4663","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","M.M.Marchi","2012","03","07","M.M.Marchi; C.Mistura | H.Padilha | M.Magalhães | U.Saraiva","2012","03","07","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação de banco de germoplasma in situ de Butia odorata, área 3 de monitoramento. Campo nativo, ecossistema de butiazal.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0004663","ECT0004663","3542","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-01-26 14:12:34-03","CPACT","ECT","4633","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","M.M.Marchi","2013","03","06","M.M.Marchi; C.Mistura | J.Villela","2013","03","06","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação de banco de germoplasma in situ de Butia odorata, área 3 de monitoramento. Campo nativo, ecossistema de butiazal. Solo úmido.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0004633","ECT0004633","4346","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2014-11-06 16:16:52-02","UFPB","EAN","3916","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","M.Luceno","1995","05",NA,"L. P. Felix; G.V.Dorneles","1987","08","29","Brasil","Pernambuco","Bonito",NA,"-35.7286","-8.47028",NA,NA,NA,NA,NA,NA,NA,"870",NA,NA,NA,NA,"20932","auto",NA,NA,NA,NA,NA,NA
"412","2021-03-01 11:55:57-03","UFPE","UFP","14859","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Luceño, M",NA,NA,NA,"Mendes A.P.; Pessoni L.A.","1996","08","16","Brasil","Roraima","Ilha de Maracá",NA,NA,NA,NA,NA,NA,NA,NA,"UFP014859",NA,"175",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-03-01 11:55:57-03","UFPE","UFP","42316","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Araújo, AC","2007",NA,NA,"Wilson, H","1964","10","24","Brasil","Rio de Janeiro","Guanabara",NA,NA,NA,NA,NA,NA,NA,"Erva do brejo ao sol na restinga.; Erva do brejo ao sol na restinga.","UFP042316",NA,"5852",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-03-01 11:55:57-03","UFPE","UFP","86318","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R","2010","12","07","Affonso, R; Zanin, A","2010","12","07","Brasil","Santa Catarina","Morro da Fumaça",NA,"-49.247222","-28.593611","-49.247222","-28.593611","8","8","Herbácea.","UFP086318",NA,"138",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-03-01 11:55:57-03","UFPE","UFP","86319","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R","2011","03","18","Affonso, R; Zanin, A","2011","03","18","Brasil","Santa Catarina","São Bento do Sul",NA,"-49.418611","-26.279444","-49.418611","-26.279444","814","814","Herbácea, fruto maduro, aquênio branco.","UFP086319",NA,"207",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-03-01 11:55:57-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R","2011","03","18","Affonso, R; Zanin, A","2011","03","18","Brasil","Santa Catarina","São Bento do Sul",NA,"-49.418611","-26.279444","-49.418611","-26.279444","814","814","Herbácea, fruto maduro, aquênio branco.",NA,NA,"207",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-03-01 11:55:57-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Affonso, R","2010","12","07","Affonso, R; Zanin, A","2010","12","07","Brasil","Santa Catarina","Morro da Fumaça",NA,"-49.247222","-28.593611","-49.247222","-28.593611","8","8","Herbácea.",NA,NA,"138",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-03-01 11:55:57-03","UFPE","UFP","38334","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Alves, M; Menezes, N; Alves, V; M.Anwin; K.Eseman; R.Strasburg; E.Amano; L.Motta; Alves,","2001","01","03","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"1200","1400","Erva rizomatosa, aquênios diminutos, brancos e lisos. Material fixado em sílica e gluteraldeido.; Erva rizomatosa, aquênios diminutos, brancos e lisos. Material fixado em sílica e gluteraldeido.","UFP038334",NA,"2174",NA,"Poales",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"419","2021-03-01 11:55:57-03","UFPE","UFP","45735","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Araújo, AC; S.Martins; Gomes, J; Vicente Filho, JA","2007","03","02","Brasil","Pernambuco","Jaqueira",NA,"-35.7933006286621","-8.72667026519775",NA,NA,NA,NA,"Campo úmido na base de afloramento rochoso. Área sombreada, solo argiloso, úmido, rico em matéria orgânica.; Campo úmido na base de afloramento rochoso. Área sombreada, solo argiloso, úmido, rico em matéria orgânica.","UFP045735",NA,"1767",NA,"Poales",NA,NA,"11830","auto",NA,NA,NA,NA,NA,NA
"420","2021-03-01 11:55:57-03","UFPE","UFP","37468","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Araújo, AC","2007",NA,NA,"H.Longhi-Wagner; Araújo, AC","1996","01","27","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"UFP037468",NA,"3312",NA,"Poales",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"421","2021-03-01 11:55:57-03","UFPE","UFP","35288","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Araújo, AC","2007",NA,NA,"Alves, M; E.Anunciação; R.Garcia","1999","01","06","Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Planta com rizoma delgado em solo arenoso.; Planta com rizoma delgado em solo arenoso.","UFP035288",NA,"1756",NA,"Poales",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"422","2020-09-12 05:00:02-03","US","US","242113","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,NA,"1888",NA,NA,"Paraguay","Central",NA,"Central Paraguay. South America.",NA,NA,NA,NA,NA,NA,NA,"US02098641",NA,"424",NA,"Cyperales","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"423","2020-09-12 05:00:02-03","US","US","3490085","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"B. G. Stergios, L. J. Dorr & R. Caracas","2005","8","16","Venezuela","Trujillo","Boconó","Parque Nacional Guaramacal, El Campamento, below Cerro El Diablo, and vicinity.",NA,NA,NA,NA,"1800","2000","PORT, US","US00754732","US00754732_01 US00754732_02","20835",NA,"Cyperales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"424","2020-09-12 05:00:02-03","US","US","532818","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Herbert H. Smith","1898","9",NA,"Colombia",NA,NA,"Santa Marta, United States of Columbia.",NA,NA,NA,NA,"762",NA,NA,"US02098629",NA,"235",NA,"Cyperales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"425","2020-09-12 05:00:02-03","US","US","3203244","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"G. Herter","1926","4",NA,"Uruguay","Montevideo",NA,"Departamento de Montevideo. Lit Platens.",NA,NA,NA,NA,NA,"5",NA,"US02098654","US02098654_01","344/(80510)",NA,"Cyperales","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"426","2020-09-12 05:00:02-03","US","US","3302468","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke, K.",NA,NA,NA,"A. Fernández","1988","9","2","Venezuela","Bolívar",NA,"Mun. Sucre, Kanarakuni, S del Macizo de Sarisariñama","-64.11","4.45",NA,NA,"380",NA,NA,"US00880582",NA,"4740",NA,"Cyperales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"427","2020-09-12 05:00:02-03","US","US","3203241","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"P. Orth","1936",NA,NA,"Brazil","Rio Grande do Sul",NA,"Brazil. Rio du Sul.",NA,NA,NA,NA,NA,NA,NA,"US02098663","US02098663_01","1035",NA,"Cyperales","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"428","2020-09-12 05:00:02-03","US","US","2742984","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"L. Smith & R. M. Klein","1964","12","7","Brazil","Santa Catarina",NA,"Santa Catarina, Mun. Campo Ere: Campo, 8 km west of Campo Ere.","-53.1","-26.37",NA,NA,"900","1000",NA,"US02098668","US02098668_01","13774",NA,"Cyperales","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"429","2020-09-12 05:00:02-03","US","US","1042833","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"F. W. Pennell","1917","12","29","Colombia","Tolima",NA,"Edge of field. El concenio, West of San Lorenzo.",NA,NA,NA,NA,"1000","1200",NA,"US02098630",NA,"3457",NA,"Cyperales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"430","2020-09-12 05:00:02-03","US","US","3152243","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"A. Gehrt","1921","1","10","Brazil","São Paulo",NA,"Butantan, S. Paulo. Terreno humido.",NA,NA,NA,NA,NA,NA,NA,"US02098660","US02098660_01","5421",NA,"Cyperales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"431","2020-09-12 05:00:02-03","US","US","1483739","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"P. Jörgensen","1929","12","12","Paraguay",NA,NA,"Common on meadows. [illegible text]ero.",NA,NA,NA,NA,NA,NA,NA,"US02098644",NA,"3588",NA,"Cyperales","South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"432","2020-09-12 05:00:02-03","US","US","1795832","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"J. Cuatrecasas","1939","11","19","Colombia","Meta",NA,"La Serrania entre los rios Ariari y Meta: sabana entre Angostura y Las Gualas.",NA,NA,NA,NA,"250",NA,NA,"US02098616",NA,"7791",NA,"Cyperales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"433","2020-09-12 05:00:02-03","US","US","1933689","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"J. A. Steyermark","1945","5","11","Venezuela","Sucre",NA,"State of Sucre: in valley between base of Cerro de Diablo (western extension of southern peak of Cerro Turumuquire) and Cerro de Neveri, along headwaters of Rio de Amana.",NA,NA,NA,NA,"2000",NA,NA,"US02098695","US02098695_01","62712",NA,"Cyperales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"434","2020-09-12 05:00:02-03","US","US","1563884","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"J. C. B. Mutis","1760",NA,NA,"Colombia",NA,NA,"Colombia.",NA,NA,NA,NA,NA,NA,NA,"US02098615",NA,"6184",NA,"Cyperales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"435","2020-09-12 05:00:02-03","US","US","2483593","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"I. Mimura","1962","2","10","Brazil","São Paulo",NA,"Estado de Sao Paulo. Municipio de Sao Jose dos Campos: uma area disjuntiva de cerrado de varias centenas de km2 [interpreted], rodeada antigamente por mata. Ca. 8,0km SW em linha reta da praca principal de Sao Jose Dos Campos.",NA,NA,NA,NA,"550",NA,NA,"US02098665","US02098665_01","269",NA,"Cyperales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"436","2020-09-12 05:00:02-03","US","US","593859","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"S. Rabello & J. Barbosa","1902","2","6","Brazil","São Paulo",NA,"Estrada da Cachueira bei S. Anna unweit S. Paulo in Brasilien auf roter, Alluvialer Erde (Terre vermelha).",NA,NA,NA,NA,"700",NA,NA,"US02098673","US02098673_01","197a",NA,"Cyperales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"437","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"M. Hoff & G. Cremers","1989","5","26","French Guiana",NA,NA,"Savane Mamaribo, R.N. 1","-53.36","5.51",NA,NA,"10",NA,NA,NA,NA,"5633",NA,"Cyperales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
