"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","phylum","order","continentOcean","preparationType","occurrenceRemarks","imagecode","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"102","2020-12-21 16:14:45-03","MBM","MBM","371434","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Cordeiro, J.; Felitto, G.","2011","Dunaiski Jr, A.; Amaral, W. do; Dunaiski, F.A.; Amaral, W. do; Dunaiski, F.A.","4255","2011","03","20","Brazil","Paraná","Palmeira","RPPN Butuquara","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM371434",NA,NA,"Southern America",NA,"Arbusto, 1,20 m, flores alvas.","MBM371434","35166","auto",NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:14:45-03","MBM","MBM","385802","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Lozano, E.D.","2012","Lozano, E.D.; Felitto, G.; Felitto, G.","1088","2012","10","10","Brazil","Paraná","Ponta Grossa","Fazenda Capão das Almas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM385802",NA,NA,"Southern America",NA,"Arbusto, 1m, capítulos creme.; Campos Gerais, campo sujo.","MBM385802","46557","auto",NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:14:45-03","MBM","MBM","390528","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G.","2010","Heiden, G.; Iganci, J.R.V.; Silva, J.M.; Vaz, J.; Iganci, J.R.V.; Silva, J.M.; Vaz, J.","1424","2010","12","15","Brazil","Paraná","Porto Amazonas","Recanto dos Papagaios, Rio papagaios","-49.769444","-25.468611","-49.769444","-25.468611","945","945","MBM390528",NA,NA,"Southern America",NA,"Subarbusto, ca. 1 m alt. Nas margens e dentro do rio. Caule vináceo. Folhas verdes, nervuras amarelas. Pedúnculos vináceos. Brácteas involucrais verde-claras. Flores alvas. Planta pistilada.; Vegetação ripária e vegetação reófila nos","MBM390528",NA,NA,"12","15",NA,NA,NA,NA,NA
"105","2020-12-21 16:14:45-03","MBM","MBM","428596","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G.","2018","Lozano, E.D.","2372","2013","12","17","Brazil","Paraná","Palmeira","Rodovia BR-376, rio lajeado a beira da estrada","-49.811111","-25.374639","-49.811111","-25.374639",NA,NA,"MBM428596",NA,NA,"Southern America",NA,"Arbusto, 60 cm, capítulos creme, margem de rio lajeado.; Campos Gerais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:14:45-03","MBM","MBM","428604","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G.","2018","Lozano, E.D.","2140","2013","12","04","Brazil","Paraná","Balsa Nova","Fazenda Tamanduá, São Luís do Purunã","-49.71475","-25.538833","-49.71475","-25.538833",NA,NA,"MBM428604",NA,NA,"Southern America",NA,"Arbusto, 50 cm, capítulos creme, margem de rio.; Campos Gerais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:14:45-03","MBM","MBM","61558","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Ribas, O.S.","2001","Landrum, L.R.","2515","1977","11","16","Brazil","Paraná","Ponta Grossa","Rio Tibagi.","-49.833333","-25.333333","-49.833333","-25.333333","1000","1000","MBM061558",NA,NA,"Southern America",NA,"Very common shrub.; Shrubby vegetattion along river, campo with large patches of Araucaria dominated forest on the surrounding plains. Near stream.","MBM061558",NA,NA,"12",NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:14:45-03","MBM","MBM","295309","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Robinson, H.",NA,"Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","77696","2004","06","10","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Fazenda Riacho de Barro","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"MBM295309",NA,NA,"Southern America",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:14:45-03","MBM","MBM","295287","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Robinson, H.",NA,"Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","77699","2004","06","10","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Fazenda Riacho de Barro","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"MBM295287",NA,NA,"Southern America",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:14:45-03","MBM","MBM","282710","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Teles, A.M.","2007","Mendes Magalhães","1195","1942","01","29","Brazil","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"MBM282710",NA,NA,"Southern America",NA,"Arbusto 0,50 m, flor alva. Muito frequente. Masculino.; Entre pedras dentro do ribeirão.","MBM282710","44599","auto","09","13",NA,NA,NA,NA,NA
"111","2020-12-21 16:14:45-03","MBM","MBM","282710","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Teles, A.M.","2007","Magalhães, M.","1195","1942","01","29","Brazil","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"MBM282710",NA,NA,"Southern America",NA,"Entre pedras dentro de ribeirão. Muito frequente. Arbusto 0,50. Flor alva.","MBM282710","44599","auto","09","12",NA,NA,NA,NA,NA
"112","2020-12-21 16:14:44-03","MBM","MBM","121669","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.","1988","Hatschbach, G.; Silva, J.M.; Silva, J.M.","51967","1988","04","24","Brazil","Paraná","Arapoti","Barra dos Perdizes, Rio das Cinzas.","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"MBM121669",NA,NA,"Southern America",NA,"Arbusto ramoso, até 1 m, capítulos femininos alvescentes.; margem de rio, campo cerrado.","MBM121669","41852","auto",NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:14:45-03","MBM","MBM","384574","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Cordeiro, J.","2012","Dunaiski Jr.; A.","982","1998","11","29","Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM384574",NA,NA,"Southern America",NA,"Arbusto.","MBM384574","27346","auto",NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:14:45-03","MBM","MBM","25385","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Barroso, G.M.",NA,"Hatschbach, G.","21104","1973","01","10","Brazil","Paraná","Jaguariaíva","Córrego Três Bocas","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM025385",NA,NA,"Southern America",NA,NA,"MBM025385","44368","auto",NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:14:45-03","MBM","MBM","316307","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.","2006","Barboza, E.; Costa, E.F.; Costa, E.F.","1306","2006","05","04","Brazil","Paraná","Jaguariaíva","Rio das Mortes.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM316307",NA,NA,"Southern America",NA,"Arbusto, 1,50 m, capítulos alvascentos.; Beira de rio encachoeirado.","MBM316307","44368","auto",NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:14:44-03","MBM","MBM","17674","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.","1971","Hatschbach, G.","26705","1971","05","30","Brazil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM017674",NA,NA,"Southern America",NA,"Subarbusto,capítulos alvescentes.; Campo. Margens arenosas de córrego.","MBM017674","35166","auto","06",NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:14:44-03","MBM","MBM","185316","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Ribas, O.S.","2005","Dombrowski, L.T.","14017","1989","11","22","Brazil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM185316",NA,NA,"Southern America",NA,"Arbusto, não frequente.; Em campo, circundando afloramentos de arenito.","MBM185316","35166","auto","04",NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:14:45-03","MBM","MBM","253755","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.","2001","Barboza, E.; Cordeiro, J.; Peres, R.H.; Cordeiro, J.; Peres, R.H.","467","2000","04","20","Brazil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM253755",NA,NA,"Southern America",NA,"Subarbusto, 85 cm, capítulo alvascento.; Zona de campo. Beira do rio encachoeirado.","MBM253755","35166","auto",NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:14:45-03","MBM","MBM","304459","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Cordeiro, J.; Barboza, E.","2005","Caxambu, M.G.","712","2004","11","07","Brazil","Paraná","Palmeira","Recanto dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM304459",NA,NA,"Southern America",NA,"Arbustivo, ereta,ramificada, glabra.; No campo.","MBM304459","35166","auto",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:14:44-03","MBM","MBM","185314","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Ribas, O.S.","2005","Dombrowski, L.T.","13971","1989","09","18","Brazil","Paraná","Palmeira","Recanto dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM185314",NA,NA,"Southern America",NA,"Subarbusto.; Em barranco, beira de rio.","MBM185314","35166","auto","04",NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:14:44-03","MBM","MBM","185483","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Barroso, G.M.",NA,"Dombrowski, L.T.; et al.; et al.","2960","1978","10","12","Brazil","Paraná","Palmeira","Rio das Pombas","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM185483",NA,NA,"Southern America",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:14:45-03","MBM","MBM","44529","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.","1964","Hatschbach, G.","11319","1964","07","12","Brazil","Paraná","Palmeira","Rio Tibagi.","-50.0064010620117","-25.4293994903564",NA,NA,"780","780","MBM044529",NA,NA,"Southern America",NA,"Subarbusto,capítulos creme.; Zona de campo, ao longo do rio.","MBM044529","35166","auto","09",NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:14:45-03","MBM","MBM","57541","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.","1978","Hatschbach, G.","40246","1977","11","16","Brazil","Paraná","Palmeira","Rio Tibagi.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM057541",NA,NA,"Southern America",NA,"Arbusto, 1 m, capítulo alvascento.; Margens de rio.","MBM057541","35166","auto","05",NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:14:45-03","MBM","MBM","6925","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Barroso, G.M.","1972","Hatschbach, G.","17426","1967","10","11","Brazil","Paraná","Ponta Grossa","Capão da Onça, Rio Verde.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM006925",NA,NA,"Southern America",NA,"Arbusto,capítulos alvos.; Margens do rio, zona de campo.","MBM006925","46557","auto",NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:14:45-03","MBM","MBM","251345","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Ribas, O.S.","2005","Ziller, S.R.; Maschio, W.; Maschio, W.","1925","1999","10","10","Brazil","Paraná","Ponta Grossa","Nascente Rio Tibagi.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM251345",NA,NA,"Southern America",NA,"Arbusto, flor creme.; Estepe gramíneo-lenhosa, beira de rio, sobre organossolo, no campo limpo.","MBM251345","46557","auto","08",NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:14:44-03","MBM","MBM","134109","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.","1989","Cervi, A.C.; Hatschbach, G.; Hatschbach, G.","3009","1989","11","09","Brazil","Paraná","Ponta Grossa","Rio São Jorge.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM134109",NA,NA,"Southern America",NA,"Subarbusto, 50 cm, capítulos creme.; Zona de Campo, margens de rio.","MBM134109","46557","auto",NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:14:45-03","MBM","MBM","47955","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.","1976","Kummrow, R.","963","1975","11","03","Brazil","Paraná","Ponta Grossa","Rio Tibagi.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM047955",NA,NA,"Southern America",NA,"Arbusto, 1,20 m, capítulo creme.; Do fundo do Canion, junto a rocha.","MBM047955","46557","auto","12",NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:14:45-03","MBM","MBM","259925","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Ribas, O.S.","2005","Ribas, O.S.; Silva, J.M.; Takeda, J.; Silva, J.M.; Takeda, J.","3618","2001","06","12","Brazil","Paraná","Porto Amazonas",NA,"-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"MBM259925",NA,NA,"Southern America",NA,"Subarbusto lenhoso, 80 cm, capítulo creme.; Margem do córrego.","MBM259925","14684","auto","08",NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:14:45-03","MBM","MBM","70765","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.","1980","Hatschbach, G.","39950","1977","05","27","Brazil","Paraná","Sengés",NA,"-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"MBM070765",NA,NA,"Southern America",NA,"Subarbusto 70 cm. Capítulos alvescentes masculinos.; Margens do rio junto ao arenito.","MBM070765","55682","auto",NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:14:44-03","MBM","MBM","185481","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Irmão Teodoro Luis","1959","Hatschbach, G.; Lange, R.B.; Lange, R.B.","5363","1958","12","15","Brazil","Paraná","Sengés","Rio do Funil.","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"MBM185481",NA,NA,"Southern America",NA,"Subarbusto, capítulos creme.; Beira de córrego (em campo cerrado).","MBM185481","55682","auto",NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:14:45-03","MBM","MBM","64863","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.","1980","Hatschbach, G.","39948","1977","05","27","Brazil","Paraná","Sengés","Rio do Funil.","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"MBM064863",NA,NA,"Southern America",NA,"Subarbusto, 70 cm, capítulos alvescentes femininos.; Margens do rio junto ao arenito.","MBM064863","55682","auto",NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:14:45-03","MBM","MBM","191771","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.",NA,"Cervi, A.C.; et al.; et al.","2981","1992","12","23","Brazil","Paraná","Tibagi","Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM191771",NA,NA,"Southern America",NA,NA,"MBM191771","56988","auto",NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:14:45-03","MBM","MBM","191771","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hatschbach, G.","1996","Cervi, A.C.","3981","1992","12","23","Brazil","Paraná","Tibagi","Guartelá.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM191771",NA,NA,"Southern America",NA,"Flores creme.; Beira de rio.","MBM191771","56988","auto",NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:14:45-03","MBM","MBM","374589","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Heiden, G.",NA,"Souza, V.C.; Romão, G.O.; Rodrigues, C.D.N.; Dantas, A.P.T.; Romão, G.O.; Rodrigues, C.D.N.; Dantas, A.P.T.","32123","2006","02","16","Brazil","São Paulo","Itaberá",NA,"-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,"MBM374589",NA,NA,"Southern America",NA,"Arbusto, ca. 1 m altura. Capítulos creme.; Campo alagável.","MBM374589","29370","auto",NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:14:45-03","MBM","MBM","190287","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Luis, T.",NA,"Hoehne, W.","12371","1948","05","13","Brazil","São Paulo","São Paulo","Margens do Rio Pinheiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM190287",NA,NA,"Southern America",NA,NA,"MBM190287","53584","auto",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:14:45-03","MBM","MBM","190296","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Hoehne, W.",NA,"Hoehne, W.","12199","1948","02","10","Brazil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM190296",NA,NA,"Southern America",NA,NA,"MBM190296","53584","auto",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:14:45-03","MBM","MBM","190291","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Luis, T.",NA,"Hoehne, W.","12366","1949","05","09","Brazil","São Paulo","São Paulo","Via Anhanguera, km 30","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM190291",NA,NA,"Southern America",NA,NA,"MBM190291","53584","auto",NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:15:06-03","MBM","MBM","315663","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","Heiden, G.","2010","Pirani, J.R.; Mello-Silva, R.; Calió, M.F.A.; Riina Olivares, R.; Lovo, J.; Lepi; Mello-Silva, R.; Calió, M.F.A.; Riina Olivares, R.; Lovo, J.; Lepis, K.B.","5246","2004","01","23","Brazil","Minas Gerais","Diamantina",NA,"-43.514444","-18.174722","-43.514444","-18.174722","1076","1076","MBM315663",NA,NA,"Southern America",NA,"Arbusto 1,5 m altura. Capítulos creme.; Em cerrado rochoso, ao sol, muitas candeias.",NA,NA,NA,"07","18",NA,NA,NA,NA,NA
"139","2020-12-21 16:15:06-03","MBM","MBM","19726","PreservedSpecimen","Plantae","Asteraceae","Baccharis","xiphophylla","Baccharis xiphophylla","Baker","Teles, A.M.","2007","Hatschbach, G.; Pelanda, P.; Pelanda, P.","27960","1971","11","14","Brazil","Minas Gerais","Datas",NA,"-43.6557998657227","-18.4456005096436",NA,NA,"1400","1400","MBM019726",NA,NA,"Southern America",NA,"Arbusto 1 m, capítulos creme.; Campo pedregoso.",NA,"23532","auto","09","13",NA,NA,NA,NA,NA
"140","2015-09-04 05:53:55-03","MNHN","RECOLNAT_MNHN_P","P00218062","PreservedSpecimen",NA,"Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Müller",NA,"Claussen, P.",NA,"1838",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"P00218062",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00218062' target='other'> <mi>dwc_moreinfo</mi></a>","P00218062_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2015-09-04 05:53:55-03","MNHN","RECOLNAT_MNHN_P","P00218109","PreservedSpecimen",NA,"Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Müller",NA,"Glaziou, A.",NA,"1884","3",NA,"Brésil",NA,NA,"Ouro Preto, à Queluz",NA,NA,NA,NA,NA,NA,"P00218109",NA,NA,NA,"hb","Original material of B. xylophylla, nom. nud. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00218109' target='other'> <mi>dwc_moreinfo</mi></a>","P00218109_01",NA,NA,NA,NA,NA,NA,"15004",NA,NA
"142","2015-09-04 05:13:34-03","MNHN","RECOLNAT_MNHN_P","P00218110","PreservedSpecimen",NA,"Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Müller",NA,"Glaziou, A.",NA,"1884","3",NA,"Brésil",NA,NA,"Ouro Preto, à Queluz",NA,NA,NA,NA,NA,NA,"P00218110",NA,NA,NA,"hb","Müller scripsit : Original material of B. xylophylla Baker ex. Glaz., nom. nud. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00218110' target='other'> <mi>dwc_moreinfo</mi></a>","P00218110_01",NA,NA,NA,NA,NA,NA,"15004",NA,NA
"143","2018-03-06 17:42:21-03","MNHN","RECOLNAT_MNHN_P","P00755616","PreservedSpecimen",NA,"Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Müller",NA,"Gaudichaud, C.",NA,"1833",NA,NA,"Brésil",NA,NA,"Province de San Paolo",NA,NA,NA,NA,NA,NA,"P00755616",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00755616' target='other'> <mi>dwc_moreinfo</mi></a>","P00755616_01",NA,NA,NA,NA,NA,NA,"484",NA,"holotype"
"144","2015-09-04 05:54:58-03","MNHN","RECOLNAT_MNHN_P","P02463232","PreservedSpecimen",NA,"Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil","Minas Gerais",NA,"Province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02463232",NA,NA,NA,"hb",". Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. No.675 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02463232' target='other'> <mi>dwc_moreinfo</mi></a>","P02463232_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2015-09-04 05:54:58-03","MNHN","RECOLNAT_MNHN_P","P02463235","PreservedSpecimen",NA,"Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil","Minas Gerais",NA,"Province . Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02463235",NA,NA,NA,"hb",". Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. No.675 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02463235' target='other'> <mi>dwc_moreinfo</mi></a>","P02463235_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2015-09-04 05:54:58-03","MNHN","RECOLNAT_MNHN_P","P02463236","PreservedSpecimen",NA,"Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil","Minas Gerais",NA,"Province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02463236",NA,NA,NA,"hb",". Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. No.666 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02463236' target='other'> <mi>dwc_moreinfo</mi></a>","P02463236_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2015-09-04 05:13:12-03","MNHN","RECOLNAT_MNHN_P","P03158987","PreservedSpecimen",NA,"Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.","Teles",NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","Rio Grande do Sul",NA,"Brésil. Province de Rio-Grande. Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P03158987",NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03158987' target='other'> <mi>dwc_moreinfo</mi></a>","P03158987_01",NA,NA,NA,NA,NA,NA,"848",NA,NA
"148","2020-10-01 14:15:15-03","JBB","HEPH","31027","S","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","A.DC.","Rosa, PO","2015","Rosa, PO; Chacon, RG; Soares, ACA; Oliveira, MS","1501","2015","05","14","Brasil","Goiás","Cristalina","RPPN Linda Serra dos Topázios, Estrada à direita da entrada, próximo ao Rio Topázios","-47.686389","-16.731111","-47.686389","-16.731111","1066","1066",NA,"Dicotyledon","Asterales","Southern America",NA,NA,NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:32:25-03","UFMG","BHCB","191628","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,"2018","Souza, JAM; Paiva, JAM; Silva, SHA","234","2018","03","20","Brasil","Minas Gerais","Ouro Branco","Parque Estadual da Serra do Ouro Branco","-43.685556","-20.132222","-43.685556","-20.132222","1295","1295","BHCB191628","Dicotyledon",NA,"Southern America",NA,"Subarbusto, 0,50m. Flor branca. Ocorrendo no leito do riacho entre os afloramentos.; Campo Rupestre Quartzítico",NA,NA,NA,"08","09",NA,NA,NA,NA,NA
"150","2020-12-11 11:32:25-03","UFMG","BHCB","136350","PreservedSpecimen","Plantae","Asteraceae","Baccharis","myricifolia","Baccharis myricifolia","DC.",NA,NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","419","2010","03","09","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha Pico da Bandeira - Terreirão. Campo sobre afloramento.","-41.795833","-20.434778","-41.795833","-20.434778","2890","2890",NA,"Dicotyledon",NA,"Southern America",NA,"Arbusto, ca. 30cm alt. Capítulos pistilados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
