"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"51","2019-12-18 15:50:40-03","UFOP","OUPR","18930","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Dutra, V.F.; Vieira, M.F. & Carvalho, A.F. de","170","2004","01","21",NA,"Brasil","Parque Estadual do Itacolomi, Serrinha",NA,NA,"Arvoreta. Cerca de 3,0m de altura, cálice e corola esverdeados, filetes alvos , em início de frutificação, frutos pilosos. Quartzíto. Mata de galeria, em fundo de vale que ocorre entre paredões (alinhamentos norte-sul), em sedimento na margem do rio,",NA,NA,NA,"Benth.","Garcia, F.C.P.","Minas Gerais","Mariana","-43.444639","-20.418139",NA,NA,NA,NA,NA,"2004","01","21","-43.444639","-20.418139",NA,NA,NA,NA
"52","2021-03-16 17:52:07-03","UCS","HUCS","14206","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Cordeiro, J.","1542","1999","07","01",NA,"Brasil",NA,NA,NA,NA,NA,"Angiospermae","Fabales","Benth.","Hatschbach, G.","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,"55154","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-16 17:52:07-03","UCS","HUCS","14205","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Roderjan, C.V.","1549","1998","11","21",NA,"Brasil","Serra do Capivarí",NA,NA,NA,NA,"Angiospermae","Fabales","Benth.","Hatschbach, G.","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,"55154","auto","1999","02","05",NA,NA,NA,NA,NA,NA
"54","2019-08-16 08:39:24-03","UTFPR","HCF","21743","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"E.D. Silva","1066","2008","01","28",NA,"Brasil","Núcleo Santa Virgínia. Parque Estadual",NA,NA,"árvore 3 m, flores com estames brancos.",NA,NA,NA,"Benth.","E.D. Silva","SP","Ubatuba","-45.131389","-23.48",NA,"978","978",NA,NA,"2008","04",NA,"45°07'53 W","23°28'48 S",NA,NA,NA,NA
"55","2019-08-16 08:39:24-03","UTFPR","HCF","18524","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"J.M. Silva","8351","2013","09","19",NA,"Brasil","Jardim Botânico Municipal",NA,NA,"arbusto de 2 m com flor rosada. Cultivada.",NA,NA,NA,"Benth.","E. Barboza","PR","Curitiba","-49.239167","-25.440833",NA,"915","915",NA,NA,"2013","09","20","49°14'21 W","25°26'27 S",NA,NA,NA,NA
"56","2013-04-01 09:17:52-03","IPT","BCTW","6047","S","Plantae",NA,"Inga","barbata","Inga barbata",NA,NA,NA,NA,NA,NA,NA,"Brasil","Parque Nacional de Itatiaia",NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.","IPT","Rio de janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"57","2020-12-21 16:26:39-03","MBM","MBM","216255","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Silva, J.M.; Barboza, E.; Ribas, O.S.; Barboza, E.; Ribas, O.S.","2058",NA,NA,NA,"Southern America","Brazil","Serra do Ibitiraquire, trilha para o Pico Paraná",NA,NA,NA,"MBM216255",NA,NA,"Benth.","Pennington, T.D.","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","MBM216255",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:26:39-03","MBM","MBM","220158","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Motta, J.T.; et al.; et al.","637",NA,NA,NA,"Southern America","Brazil","Mananciais da Serra",NA,NA,NA,"MBM220158",NA,NA,"Benth.","Motta, J.T.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:26:39-03","MBM","MBM","254103","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Custódio, A.","2642",NA,NA,NA,"Southern America","Brazil","Estação Biológica de Boracéia",NA,NA,NA,"MBM254103",NA,NA,"Benth.","Garcia, F.C.P.","São Paulo","Biritiba-Mirim","-46.0299987792969","-23.5699996948242","MBM254103",NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:26:39-03","MBM","MBM","385438","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Silva, J.M.; Martins, L.M.; Martins, L.M.","8351","2013","09","19","Southern America","Brazil","Jardim Botânico Municipal",NA,NA,"Arbusto de 2m com flor rosada.; Cultivada.","MBM385438",NA,NA,"Benth.","Barboza, E.","Paraná","Curitiba","-49.239167","-25.440833","MBM385438","915","915",NA,NA,"2013","09","20","-49.239167","-25.440833",NA,NA,NA,NA
"61","2020-12-21 16:26:39-03","MBM","MBM","410816","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Silva, E.D.","1066","2008","01","28","Southern America","Brazil","Núcleo Santa Virgínia, estrada Santa Virgínia São Luis do Paraitinga",NA,NA,"Árvore 3 m, flores com estames brancos.; Floresta Ombrófila Densa Montana.","MBM410816",NA,NA,"Benth.","Silva, E.D.","São Paulo","Ubatuba","-45.1425","-23.48","MBM410816","978","978",NA,NA,"2008","04",NA,"-45.1425","-23.48",NA,NA,NA,NA
"62","2020-12-21 16:26:39-03","MBM","MBM","413792","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Brotto, M.L.","2575","2018","01","20","Southern America","Brazil","Recreio da Serra",NA,NA,"Árvore com 6 m de altura; caálice esverdeado, corola amarelada, fiteles/estilete brancos.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM413792",NA,NA,"Benth.","Brotto, M.L.","Paraná","Piraquara","-49.015556","-25.4475",NA,"990","990",NA,NA,"2018","08","06","-49.015556","-25.4475",NA,NA,NA,NA
"63","2020-12-21 16:26:39-03","MBM","MBM","414175","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Barboza, E.; Brotto, M.L.; Brotto, M.L.","4634","2018","07","13","Southern America","Brazil","Bela Vista",NA,NA,"Árvore, 6m de altura. Frutos verdes.; Floresta Ombrófila Densa Montana.","MBM414175",NA,NA,"Benth.","Barboza, E.","São Paulo","Barra do Turvo","-48.308333","-24.925",NA,"677","677",NA,NA,"2018","08","10","-48.308333","-24.925",NA,NA,NA,NA
"64","2020-12-21 16:26:39-03","MBM","MBM","6999","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Hatschbach, G.","19519","1968","07","17","Southern America","Brazil","Picadão ao Pico Caratuva",NA,NA,NA,"MBM006999",NA,NA,"Benth.","Ribas, O.S.","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","MBM006999",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:26:39-03","MBM","MBM","8592","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.","20774",NA,NA,NA,"Southern America","Brazil","Serra Capivari Grande",NA,NA,NA,"MBM008592",NA,NA,"Benth.","Burkart, A.","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","MBM008592",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:26:39-03","MBM","MBM","98380","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Oliveira, P.I.; Cordeiro, J.; Cordeiro, J.","862",NA,NA,NA,"Southern America","Brazil","Serra Capivari Grande",NA,NA,NA,"MBM098380",NA,NA,"Benth.","Pennington, T.D.","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","MBM098380",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:26:39-03","MBM","MBM","238275","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Roderjan, C.V.","1549",NA,NA,NA,"Southern America","Brazil","Serra do Capivari",NA,NA,NA,"MBM238275",NA,NA,"Benth.","Hatschbach, G.","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","MBM238275",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:26:39-03","MBM","MBM","269590","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Silva, J.M.; Barboza, E.; Ribas, O.S.; Barboza, E.; Ribas, O.S.","3388","2001","08","18","Southern America","Brazil","Serra do Ibitiraquire, trilha para o Pico Paraná",NA,NA,NA,"MBM269590",NA,NA,"Benth.","Hatschbach, G.","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","MBM269590",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:26:39-03","MBM","MBM","220156","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Dombrowski, L.T.","13615",NA,NA,NA,"Southern America","Brazil","Barigui",NA,NA,NA,"MBM220156",NA,NA,"Benth.","Dombrowski, L.T.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:26:39-03","MBM","MBM","220157","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Dombrowski, L.T.","6860",NA,NA,NA,"Southern America","Brazil","Capão da Imbuia",NA,NA,NA,"MBM220157",NA,NA,"Benth.","Dombrowski, L.T.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:26:39-03","MBM","MBM","220154","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Dombrowski, L.T.; et al.; et al.","12393",NA,NA,NA,"Southern America","Brazil","Capão da Imbuia",NA,NA,NA,"MBM220154",NA,NA,"Benth.","Ribas, O.S.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:26:39-03","MBM","MBM","220155","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Dombrowski, L.T.; et al.; et al.","5258",NA,NA,NA,"Southern America","Brazil","Capão da Imbuia",NA,NA,NA,"MBM220155",NA,NA,"Benth.","Burkart, A.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:26:39-03","MBM","MBM","220159","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Dombrowski, L.T.","14188",NA,NA,NA,"Southern America","Brazil","Capão da Imbuia",NA,NA,NA,"MBM220159",NA,NA,"Benth.","Dombrowski, L.T.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:26:39-03","MBM","MBM","220162","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Dombrowski, L.T.","5777",NA,NA,NA,"Southern America","Brazil","Capão da Imbuia",NA,NA,NA,"MBM220162",NA,NA,"Benth.","Dombrowski, L.T.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:26:39-03","MBM","MBM","220163","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Dombrowski, L.T.","6291",NA,NA,NA,"Southern America","Brazil","Capão da Imbuia",NA,NA,NA,"MBM220163",NA,NA,"Benth.","Dombrowski, L.T.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:26:39-03","MBM","MBM","8595","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Hatschbach, G.","20698","1969","01","09","Southern America","Brazil","Estrada da Graciosa, alto da serra",NA,NA,NA,"MBM008595",NA,NA,"Benth.","Ribas, O.S.","Paraná","Morretes","-48.834400177002","-25.476900100708","MBM008595",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:26:39-03","MBM","MBM","6998","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Hatschbach, G.","19553","1968","07","30","Southern America","Brazil","Estrada da Graciosa, alto da serra",NA,NA,NA,"MBM006998",NA,NA,"Benth.","Ribas, O.S.","Paraná","Morretes","-48.834400177002","-25.476900100708","MBM006998",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:26:39-03","MBM","MBM","220160","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Dombrowski, L.T.","13459",NA,NA,NA,"Southern America","Brazil","Serra do Mar",NA,NA,NA,"MBM220160",NA,NA,"Benth.","Dombrowski, L.T.","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:26:39-03","MBM","MBM","252994","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Dusén, P.","14417",NA,NA,NA,"Southern America","Brazil","Ipiranga",NA,NA,NA,"MBM252994",NA,NA,"Benth.","Dusén, P.","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:26:39-03","MBM","MBM","128002","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Silva, J.M.; Cordeiro, J.; Cordeiro, J.","611",NA,NA,NA,"Southern America","Brazil","Rio do Corvo",NA,NA,NA,"MBM128002",NA,NA,"Benth.","Smith, S.F.","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375","MBM128002",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:26:39-03","MBM","MBM","304211","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Pessoa, S.V.A.; et al.; et al.","278","1987","08","20","Southern America","Brazil","Reserva Ecológica Municipal de Macaé de Cima",NA,NA,NA,"MBM304211",NA,NA,"Benth.",NA,"Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838","MBM304211",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:26:39-03","MBM","MBM","199285","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Franco, G.A.D.C.; et al.; et al.","435",NA,NA,NA,"Southern America","Brazil","Salesópolis",NA,NA,NA,"MBM199285",NA,NA,"Benth.","Franco, G.A.D.C.","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455","MBM199285",NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:26:39-03","MBM","MBM","115052","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Maria Clara Ferreira; et al.; et al.","12",NA,NA,NA,"Southern America","Brazil","Mata do Cassarangorgo",NA,NA,NA,"MBM115052",NA,NA,"Benth.","Pinto, G.C.P.","Bahia","Catu","-38.3788986206055","-12.353099822998","MBM115052",NA,NA,"22866","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:26:39-03","MBM","MBM","238274","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Cordeiro, J.; Barboza, E.; Cruz, J.M.; Barboza, E.; Cruz, J.M.","1542",NA,NA,NA,"Southern America","Brazil","Morro Camacuã",NA,NA,NA,"MBM238274",NA,NA,"Benth.","Hatschbach, G.","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","MBM238274",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:26:39-03","MBM","MBM","4148","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Hatschbach, G.","16267","1967","04","08","Southern America","Brazil","Pico Caratuva",NA,NA,NA,"MBM004148",NA,NA,"Benth.","Ribas, O.S.","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","MBM004148",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:26:39-03","MBM","MBM","299628","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Silva, J.M.; Lima, L.R.; Francisco, M.A.; Lima, L.R.; Francisco, M.A.","3999","2004","01","28","Southern America","Brazil","Serra do Ibitiraquire, trilha par ao Pico Paraná",NA,NA,NA,"MBM299628",NA,NA,"Benth.",NA,"Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","MBM299628",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:26:39-03","MBM","MBM","220161","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Dombrowski, L.T.","4745",NA,NA,NA,"Southern America","Brazil","Capão da Imbuia",NA,NA,NA,"MBM220161",NA,NA,"Benth.","Dombrowski, L.T.","Paraná","Curitiba","-49.2731018066406","-25.4277992248535","MBM220161",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:26:39-03","MBM","MBM","113570","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Silva, J.M.; Hatschbach, G.; Hatschbach, G.","286",NA,NA,NA,"Southern America","Brazil","Estrada da Graciosa",NA,NA,NA,"MBM113570",NA,NA,"Benth.","Pennington, T.D.","Paraná","Morretes","-48.834400177002","-25.476900100708","MBM113570",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:26:39-03","MBM","MBM","24762","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Hatschbach, G.","31080",NA,NA,NA,"Southern America","Brazil","Rio Taquari",NA,NA,NA,"MBM024762",NA,NA,"Benth.","Pennington, T.D.","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:26:39-03","MBM","MBM","40737","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Hatschbach, G.","35774","1975","01","21","Southern America","Brazil","Rio Taquari",NA,NA,NA,"MBM040737",NA,NA,"Benth.","Ribas, O.S.","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375","MBM040737",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2015-09-04 02:37:59-03","MNHN","RECOLNAT_MNHN_P","P00684536","PreservedSpecimen",NA,"Fabaceae","Inga","barbata","Inga barbata",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","prov. Minas Geraes","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684536' target='other'> <mi>dwc_moreinfo</mi></a>","P00684536",NA,NA,"Benth.",NA,NA,NA,NA,NA,"P00684536_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"763",NA,NA
"92","2015-09-04 02:37:59-03","MNHN","RECOLNAT_MNHN_P","P00684537","PreservedSpecimen",NA,"Fabaceae","Inga","barbata","Inga barbata",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","prov. Minas Geraes","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684537' target='other'> <mi>dwc_moreinfo</mi></a>","P00684537",NA,NA,"Benth.",NA,NA,NA,NA,NA,"P00684537_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"763",NA,NA
"93","2015-09-04 02:37:59-03","MNHN","RECOLNAT_MNHN_P","P00684538","PreservedSpecimen",NA,"Fabaceae","Inga","barbata","Inga barbata",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","Province de Saint-Paul","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684538' target='other'> <mi>dwc_moreinfo</mi></a>","P00684538",NA,NA,"Benth.",NA,NA,NA,NA,NA,"P00684538_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 763",NA,NA
"94","2015-09-04 02:37:59-03","MNHN","RECOLNAT_MNHN_P","P00684539","PreservedSpecimen",NA,"Fabaceae","Inga","barbata","Inga barbata",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","Province de Minas Geraes","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684539' target='other'> <mi>dwc_moreinfo</mi></a>","P00684539",NA,NA,"Benth.",NA,NA,NA,NA,NA,"P00684539_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 32",NA,NA
"95","2015-09-04 02:37:59-03","MNHN","RECOLNAT_MNHN_P","P00684540","PreservedSpecimen",NA,"Fabaceae","Inga","barbata","Inga barbata",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","Province de Minas Geraes","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684540' target='other'> <mi>dwc_moreinfo</mi></a>","P00684540",NA,NA,"Benth.",NA,NA,NA,NA,NA,"P00684540_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 32",NA,NA
"96","2015-09-04 02:37:59-03","MNHN","RECOLNAT_MNHN_P","P00684541","PreservedSpecimen",NA,"Fabaceae","Inga","barbata","Inga barbata",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","Ant.Perreria","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684541' target='other'> <mi>dwc_moreinfo</mi></a>","P00684541",NA,NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,"P00684541_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86",NA,NA
"97","2015-09-04 02:37:59-03","MNHN","RECOLNAT_MNHN_P","P00684542","PreservedSpecimen",NA,"Fabaceae","Inga","barbata","Inga barbata",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","Ant.Perreria","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684542' target='other'> <mi>dwc_moreinfo</mi></a>","P00684542",NA,NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,"P00684542_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86",NA,NA
"98","2016-03-09 17:11:56-03","MNHN","RECOLNAT_MNHN_P","P00871107","PreservedSpecimen",NA,"Fabaceae","Inga","barbata","Inga barbata",NA,"Silva, E.D.",NA,"2008","1","28",NA,"Brasil","Núcleo Santa Virgínia, Parque Estadual da Serra do Mar, estrada Santa Virgínia São Luis do Paraitinga","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00871107' target='other'> <mi>dwc_moreinfo</mi></a>","P00871107",NA,NA,"Benth.",NA,"São Paulo","Ubatuba","-45.11667","-23.48","P00871107_01","978",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1066",NA,NA
"99","2012-08-01 13:13:00-03","MNHN","RECOLNAT_MNHN_P","P01818402","PreservedSpecimen",NA,"Fabaceae","Inga","barbata","Inga barbata","isotype","Gardner, G.",NA,"1838",NA,NA,NA,"Brésil","Montagnes Organ","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818402' target='other'> <mi>dwc_moreinfo</mi></a>","P01818402",NA,NA,"Benth.",NA,NA,NA,NA,NA,"P01818402_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"362",NA,NA
"100","2020-10-01 14:20:12-03","JBB","HEPH","17848","S","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Silva, JM; Barbosa, E; Ribas, OS; Costa, EF","3388","2001","08","18","Southern America","Brasil","Serra do Ibitiraquire, trilha para o Pico Paraná",NA,NA,NA,NA,"Dicotyledon","Fabales","Benth.","Hatschbach, G","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,"55154","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:36:04-03","UFMG","BHCB","156196","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Carvalho, LB","s.n.","2012","02","05","Southern America","Brasil","Cava do Sapo",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Conceição do Mato Dentro","-43.430556","-18.906667",NA,"850","850",NA,NA,NA,NA,NA,"-43.430556","-18.906667",NA,NA,NA,NA
"102","2020-12-11 11:36:04-03","UFMG","BHCB","156224","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Paiva, JAM","s.n.","2012","02","05","Southern America","Brasil","Cava do Sapo",NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Conceição do Mato Dentro","-43.430556","-18.906667",NA,"850","850",NA,NA,NA,NA,NA,"-43.430556","-18.906667",NA,NA,NA,NA
"103","2020-12-11 11:36:04-03","UFMG","BHCB","24411","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:36:04-03","UFMG","BHCB","34233","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:36:04-03","UFMG","BHCB","71186","PreservedSpecimen","Plantae","Fabaceae","Inga","barbata","Inga barbata",NA,"Silva, JM","3388",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Benth.",NA,"Paraná","Campina Grand do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
