"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","recordNumber","coordinatePrecision","geoFlag","phylum","order","individualCount","continentOcean","preparationType","class","relatedCatalogItem","sex","typeStatus","fieldNumber"
"104","2020-10-14 10:00:17-03","FURB","FURB","18127","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Bonnet, A","2010","02","03","Dreveck, S.; Carneiro, F.E.","2009","10","17","Brasil","Santa Catarina","Joinville","-48.96","-26.19","-48.9600000","-26.1900000","15","15","Florística IFFSC 1049 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor escapo floral vinho","FURB20182","FURB20182","Piraberaba - Rio da Prata.","1193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-10-14 10:00:17-03","FURB","FURB","18129","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Bonnet, A","2010","02","03","Dreveck, S.; Carneiro, F.E.","2009","11","17","Brasil","Santa Catarina","Joinville","-48.9619444","-26.28","-48.9619444","-26.2800000","85","85","Florística IFFSC 1027 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor escapo floral vinho com ápice verde","FURB20181","FURB20181","Pirai.","1285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 10:00:17-03","FURB","FURB","18188","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Bonnet, A","2010","02","03","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","10","17","Brasil","Santa Catarina","Timbé do Sul","-49.86","-28.8","-49.8600000","-28.8000000","360","360","Florística IFFSC 28 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor vermelha","FURB20180","FURB20180","Vila Belmiro.","2809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-08 08:50:50-03","FURB","FURB","18632","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Cadorin, TJ","2009","12","10","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","2009","12","10","Brasil","Santa Catarina","Joinville","-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576",NA,"FURB20185","FURB20185",NA,"937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-14 10:00:17-03","FURB","FURB","18948","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2009","12","11","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","12","11","Brasil","Santa Catarina","Morro Grande","-49.77","-28.71","-49.7700000","-28.7100000","203","203","Epífita IFFSC e37a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita de árvore caída; flor vermelha","FURB20186","FURB20186","Três Barras.","889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 10:00:17-03","FURB","FURB","19466","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","01","25","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","11","19","Brasil","Santa Catarina","Siderópolis","-49.59","-28.62","-49.5900000","-28.6200000","479","479","Epífita IFFSC e47a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor escapo floral vermelho","FURB20271","FURB20271","Serrinha.","631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-10-14 10:00:17-03","FURB","FURB","19610","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Stival-Santos, A","2009","11","26","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","11","26","Brasil","Santa Catarina","Canelinha","-48.8711111","-27.1819445","-48.8711111","-27.1819445","260","260","Florística IFFSC 522 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: epífita; flor branca, brácteas vermelhas e brancas","FURB20179","FURB20179","Moura.","1387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 10:00:17-03","FURB","FURB","19989","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Stival-Santos, A","2010","03","10","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","05","Brasil","Santa Catarina","Antônio Carlos","-48.8702778","-27.5394444","-48.8702778","-27.5394444","220","220","Florística IFFSC 350 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; Fruto branco; flor bráctea vermelha","FURB20178","FURB20178","Santa Maria.","1683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-10-14 10:00:17-03","FURB","FURB","20024","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, J","2010","03","10","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","02","01","Brasil","Santa Catarina","Paulo Lopes","-48.7619444","-27.8788889","-48.7619444","-27.8788889","180","180","Epífita IFFSC e226a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita; flor botão floral amarelo","FURB20194","FURB20194","Sertão do Campo.","1265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-10-14 10:00:17-03","FURB","FURB","20727","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","02","05","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","02","05","Brasil","Santa Catarina","Porto Belo","-48.6019444","-27.1494444","-48.6019444","-27.1494444","55","55","Epífita IFFSC e8002b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Médio a avançado Habito: epífita; Fruto amarela;","FURB20177","FURB20177",NA,"1320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-10-14 10:00:17-03","FURB","FURB","20847","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Verdi, M","2010","03","15","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","01","27","Brasil","Santa Catarina","Treviso","-49.4972222","-28.5291667","-49.4972222","-28.5291667","197","197","Florística IFFSC 58 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor bráctea vermelha","FURB20176","FURB20176","Cirenaica.","3367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-10-14 10:00:17-03","FURB","FURB","21104","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Verdi, M","2010","01","30","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","01","30","Brasil","Santa Catarina","Treviso","-49.4986111","-28.4436111","-49.4986111","-28.4436111","555","555","Florística IFFSC 74 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor brácteas vermelhas","FURB20280","FURB20280","Nova Brasília.","3513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-10-14 10:00:17-03","FURB","FURB","21247","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, J","2010","03","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","01","28","Brasil","Santa Catarina","Imaruí","-48.8697223","-28.1647222","-48.8697223","-28.1647222","666","666","Epífita IFFSC e148a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de árvore caída;","FURB20164","FURB20164","Forquilinha.","1083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-10-14 10:00:17-03","FURB","FURB","21309","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, J","2010","03","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","01","26","Brasil","Santa Catarina","São Martinho","-48.87","-28.08","-48.8700000","-28.0800000","526","526","Epífita IFFSC e173a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita em árvore caída; flor branca","FURB20175","FURB20175","Chicão.","988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-10-14 10:00:17-03","FURB","FURB","21366","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, J","2010","03","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","02","17","Brasil","Santa Catarina","Rio do Sul","-49.59","-27.09","-49.5900000","-27.0900000","787","787","Epífita IFFSC e573a (Abaixo de 4m) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado Habito: epífita de arbórea; flor bráctea vermelha","FURB20174","FURB20174","Fazenda Mirador.","1455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-10-14 10:00:17-03","FURB","FURB","21532","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Cadorin, TJ","2010","02","16","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","02","16","Brasil","Santa Catarina","Blumenau","-49.1180556","-27.0069444","-49.1180556","-27.0069444","249","249","Epífita IFFSC e8001b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de tronco caído;","FURB20162","FURB20162","Parque Nacional da Serra do Itajaí - Morro do Spitzkopf.","1215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-14 10:00:17-03","FURB","FURB","21576","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Stival-Santos, A","2010","02","20","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","-48.87","-27.63","-48.8700000","-27.6300000","413","413","Florística IFFSC 316 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor vermelha","FURB20159","FURB20159","Canto do Schutch.","1797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-10-14 10:00:17-03","FURB","FURB","21819","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Verdi, M","2010","02","19","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","02","19","Brasil","Santa Catarina","Lauro Muller","-49.4997222","-28.35","-49.4997222","-28.3500000","449","449","Florística IFFSC 95 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita;","FURB20173","FURB20173","Rio Oratório/Cabo Aereo.","3663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-10-14 10:00:17-03","FURB","FURB","22132","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Verdi, M","2010","03","17","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","03","17","Brasil","Santa Catarina","Imaruí","-48.8702778","-28.1694445","-48.8702778","-28.1694445","604","604","Florística IFFSC 148 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita;","FURB20172","FURB20172","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.","4098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-10-14 10:00:17-03","FURB","FURB","22295","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Verdi, M","2010","03","30","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","03","15","Brasil","Santa Catarina","Orleans","-49.4119444","-28.2597222","-49.4119444","-28.2597222","309","309","Florística IFFSC 118 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor bráctea vermelha","FURB20274","FURB20274","Brusque do Sul.","3963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-10-14 10:00:17-03","FURB","FURB","22483","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Cadorin, TJ","2010","03","10","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","03","10","Brasil","Santa Catarina","Florianópolis","-48.535","-27.7241667","-48.5350000","-27.7241667","317","317","Epífita IFFSC e8003a (Acima de 4m). Forófito 1. Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita;","FURB20171","FURB20171","Parque Municipal da Lagoa do Peri.","1508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-10-14 10:00:17-03","FURB","FURB","22533","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Cadorin, TJ","2010","03","16","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","03","16","Brasil","Santa Catarina","Florianópolis","-48.4925","-27.7752778","-48.4925000","-27.7752778","46","46","Epífita IFFSC e8006a (Acima de 4m), forófito 4. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB20202","FURB20202","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","1678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 10:00:17-03","FURB","FURB","22676","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Stival-Santos, A","2010","03","17","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","17","Brasil","Santa Catarina","São José","-48.6894444","-27.5402777","-48.6894444","-27.5402777","135","135","Florística IFFSC 352 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto verde; flor bráctea rosa","FURB20269","FURB20269","Forquilhas.","2144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-10-14 10:00:17-03","FURB","FURB","22788","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Kessous, I. M.","2018","04","27","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","03","16","Brasil","Santa Catarina","Presidente Nereu","-49.2313889","-27.1813889","-49.2313889","-27.1813889","533","533","Epífita IFFSC e518b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; Fruto verde; flor bráctea vermelha","FURB20157","FURB20157","Braço do Solão.","1720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 10:00:17-03","FURB","FURB","22802","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Kessous, I. M.","2018","04","27","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","03","16","Brasil","Santa Catarina","Presidente Nereu","-49.2313889","-27.1813889","-49.2313889","-27.1813889","533","533","Florística IFFSC e518b (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arvoreta; Fruto verde;","FURB21755","FURB21755","Braço do Solão.","1620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 10:00:17-03","FURB","FURB","23246","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Verdi, M","2010","04","19","Verdi, M.; Souza, N.L. de & Klemz, G.","2010","03","30","Brasil","Santa Catarina","Orleans","-49.3191667","-28.2608333","-49.3191667","-28.2608333","314","314","Florística IFFSC 119 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor bráctea vermelha","FURB20160","FURB20160","Barracão.","4139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-10-14 10:00:17-03","FURB","FURB","23285","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Stival-Santos, A","2010","03","30","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","30","Brasil","Santa Catarina","Botuverá","-49.14","-27.27","-49.1400000","-27.2700000","639","639","Florística IFFSC 467 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita em galho caido; flor bráctea rosa","FURB20161","FURB20161","Reserva Biológica Canela Preta.","2248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-10-14 10:00:17-03","FURB","FURB","23355","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Cadorin, TJ","2010","04","07","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","04","07","Brasil","Santa Catarina","Garuva","-48.7272223","-26.055","-48.7272223","-26.0550000","13","13","Forófito 12. Epífita IFFSC e8000b (Acima de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração Habito: epífita de arbórea;","FURB20170","FURB20170","Sol Nascente.","1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-10-14 10:00:17-03","FURB","FURB","23631","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Stival-Santos, A","2010","04","06","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","04","06","Brasil","Santa Catarina","Angelina","-48.96","-27.54","-48.9600000","-27.5400000","718","718","Florística IFFSC 349 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor brácteas rosas","FURB20169","FURB20169","Linha do Chaves.","2356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-14 10:00:17-03","FURB","FURB","24051","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","04","06","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","2010","04","06","Brasil","Santa Catarina","Botuverá","-49.23","-27.27","-49.2300000","-27.2700000","569","569","Epífita IFFSC e466b (Acima de 4m), forófito 5. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; Fruto esverdeado;","FURB01154","FURB01154","Cinema.","1836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-14 10:00:17-03","FURB","FURB","24073","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Verdi, M","2010","04","06","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","06","Brasil","Santa Catarina","Armazém","-49.0491666","-28.2594444","-49.0491666","-28.2594444","187","187","Florística IFFSC 122 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor brácteas vermelhas","FURB20277","FURB20277","Areião.","4212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 10:00:17-03","FURB","FURB","24242","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Verdi, M","2010","04","10","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","10","Brasil","Santa Catarina","São Martinho","-48.9583333","-28.1683334","-48.9583333","-28.1683334","89","89","Florística IFFSC 147 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor brácteas vermelhas","FURB20266","FURB20266","Estrada Geral São Luiz/SC - 407.","4362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-14 10:00:17-03","FURB","FURB","24277","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Cadorin, TJ","2010","03","30","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","2010","03","30","Brasil","Santa Catarina","Biguaçu","-48.78","-27.36","-48.7800000","-27.3600000","440","440",NA,"FURB20268","FURB20268",NA,"1747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 10:00:17-03","FURB","FURB","24489","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","03","29","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2010","03","29","Brasil","Santa Catarina","Benedito Novo","-49.4977777","-26.9097222","-49.4977777","-26.9097222","788","788","Forófito 26. Epífita IFFSC e689b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; Fruto vermelho escuro;","FURB20265","FURB20265","Fazenda Campo do Zinco.","1808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-14 10:00:17-03","FURB","FURB","24841","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, J","2010","05","13","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2010","04","23","Brasil","Santa Catarina","Orleans","-49.41","-28.17","-49.4100000","-28.1700000","445","445","Epífita IFFSC e142b (Acima de 4m) - sobre forófito 6 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; Fruto verde;","FURB20267","FURB20267","Rio Minador.","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:00:17-03","FURB","FURB","25098","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, J","2010","05","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","04","27","Brasil","Santa Catarina","Praia Grande","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","Coleta Extra IFFSC (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto verde;","FURB20163","FURB20163","Trilha do Rio do Boi.","2066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:00:17-03","FURB","FURB","25107","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","04","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","04","30","Brasil","Santa Catarina","Jacinto Machado","-49.9452777","-29.0452777","-49.9452777","-29.0452777","295","295","Coleta Extra IFFSC (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita de arbórea;","FURB20273","FURB20273","Interior do Cânion Fortaleza (Tigre Preto).","2148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-14 10:00:17-03","FURB","FURB","25703","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Cadorin, TJ","2010","06","08","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","05","06","Brasil","Santa Catarina","Joinville","-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576","Epífita IFFSC e1048b (Acima de 4m) - sobre o forófito 6 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto seco;","FURB20276","FURB20276","Serra Dona Francisca.","2077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-14 10:00:17-03","FURB","FURB","26260","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","05","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","15","Brasil","Santa Catarina","Morro Grande","-49.77","-28.71","-49.7700000","-28.7100000","203","203","Forófito 5. Epífita IFFSC e37b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita de arbórea; Fruto verde;","FURB20270","FURB20270","Três Barras.","2298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-14 10:00:17-03","FURB","FURB","26486","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Cadorin, TJ","2010","05","10","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","Forófito 7. Epífita IFFSC e993b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea;","FURB20203","FURB20203","Braço esquerdo.","2187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-14 10:00:17-03","FURB","FURB","27835","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Cadorin, TJ","2010","06","24","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","06","24","Brasil","Santa Catarina","Florianópolis","-48.535","-27.7241667","-48.5350000","-27.7241667","317","317","Epífita IFFSC e8003b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita em galho caido;","FURB20168","FURB20168","Parque Municipal da Lagoa do Peri.","2847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-14 10:00:17-03","FURB","FURB","28278","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Cadorin, TJ","2010","07","10","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","07","10","Brasil","Santa Catarina","Antônio Carlos","-48.87","-27.45","-48.8700000","-27.4500000","710","710","Epífita IFFSC e388b (Acima de 4m). Forófitos 7, 8 e 10. Habitat: Floresta Ombrófila Densa Montana; Estágio Avançado; interior do fragmento Habito: epífita;","FURB20284","FURB20284","RPPN Caraguatá.","2968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-10-14 10:00:17-03","FURB","FURB","28703","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","flammea","Vriesea flammea","L.B.Sm.","Schmitt, JL","2010","06","05","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","05","Brasil","Santa Catarina","Paulo Lopes","-48.7619444","-27.8788889","-48.7619444","-27.8788889","180","180","Epífita IFFSC e226b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto marrom;","FURB20272","FURB20272","Sertão do Campo.","2624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
