"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relationshipType","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","previousCatalogNumber"
"195","2019-08-27 13:35:05-03","IAP","PACA-AGP","116071","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,NA,NA,"1956","01","22","Brasil","SC","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"PACA116071",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: Na mata.","48290","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"196","2019-08-27 13:35:06-03","IAP","PACA-AGP","72236","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Rambo","J. Mattos","4441","1957","01","31","Brasil","SC","São Joaquim","Postinho","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"PACA072236",NA,"Pteridophyta","Polypodiales",NA,NA,"Confirmado por A.Sehnem em 1971 e por I. Fernandes em 1997 Habitat: num capãozinho","48290","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"197","2019-08-27 13:35:06-03","IAP","PACA-AGP","6841","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"Bruxel",NA,"1935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA006841",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"198","2019-08-27 13:35:05-03","IAP","PACA-AGP","105868","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Schmitt, J. L.","Schmitt & Bernardes","371","2008","11","08","Brasil","RS","São Francisco de Paula","parque Municipal da Ronda.","-50.55","-29.433333","50°33'W","29°26'S",NA,NA,"PACA105868",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: terrícola",NA,NA,"2008","11","08","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"199","2019-08-27 13:35:05-03","IAP","PACA-AGP","105904","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Schmitt, J. L.","Schmitt & Bernardes",NA,"2008","11","08","Brasil","RS","Novo Hamburgo","Parque Municipal Henrique Luis Roessler.","-51.109339","-29.682211","51°6'33.62W","29°40'55.96S",NA,NA,"PACA105904",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: terrícola",NA,NA,"2008","11","08","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"200","2019-08-27 13:35:05-03","IAP","PACA-AGP","111267","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","C.R. Lehn","C.R. Lehn","989","2004","02","07","Brasil","RS","Wesfália","Picada Horst",NA,NA,NA,NA,NA,NA,"PACA111267",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: interior de mata",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"201","2019-08-27 13:35:05-03","IAP","PACA-AGP","112410","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Fleck, R.","Mallmann, I. & Schmitt, J.L.",NA,"2007","08","29","Brasil","RS","Santa Maria do Herval",NA,"-50.912994","-29.51695","50°54'46.78W","29°31'1.02S","509","509","PACA112410",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: mata ciliar do rio Cadeia",NA,NA,"2007","08","29","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"202","2019-08-27 13:35:05-03","IAP","PACA-AGP","113375","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"A. Rohr SJ",NA,"1935","12","26","Brasil","RS",NA,"Estação São Salvador.",NA,NA,NA,NA,NA,NA,"PACA113375",NA,"Pteridophyta","Polypodiales",NA,NA,"Depositada no Museu (Rambo) 24.08.1940.",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"203","2019-08-27 13:35:05-03","IAP","PACA-AGP","113473","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"A. Rohr SJ",NA,"1937","01",NA,"Brasil","RS",NA,"São Salvador.",NA,NA,NA,NA,NA,NA,"PACA113473",NA,"Pteridophyta","Polypodiales",NA,NA,"Depositada no Museu (Rambo) 24.08.1940. Habitat: no banhado",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"204","2019-08-27 13:35:05-03","IAP","PACA-AGP","114337","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Goetz, MNB","Goetz, MNB","14","2010","03","21","Brasil","RS","Caraá","Vila Nova.","-50.365278","-29.730833","50°21'55W","29°43'51S",NA,NA,"PACA114337",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: interior florestal, terrícola",NA,NA,"2010","03","21","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"205","2019-08-27 13:35:05-03","IAP","PACA-AGP","114748.1","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","P.H. Schneider & J.L. Schmitt","P.H. Schneider & J.L. Schmitt","001","2005","04","16","Brasil","RS","Morro Reuter","Fragmento de Floresta estacional Semidecidual","-51.066667","-29.516667","51° 04'W","29° 31'S",NA,NA,"PACA114748-1",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: Terrestre",NA,NA,"2005","04","16","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"206","2019-08-27 13:35:05-03","IAP","PACA-AGP","114749","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","V.. Graeff, T. Padoin , V. Leão","V. Graeff","58",NA,NA,NA,"Brasil","RS","Caraá","Nascente do Rio dos Sinos","-50.291056","-29.706944","50° 17' 27.8W","29° 42' 25S",NA,NA,"PACA114749",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: Fanerófita rosulada",NA,NA,"2013","12","20","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"207","2019-08-27 13:35:05-03","IAP","PACA-AGP","115156","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Graeff, V.; Padoin, T. Silva, V.L.","Graeff, V.; Leão, V.; et. al.","58","2013","07","23","Brasil","RS","Caraá","Nascente do Rio dos Sinos","-50.291056","-29.706944","50° 17' 27.8W","29° 42' 25S",NA,NA,"PACA115156",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: Fanerófita rosulada",NA,NA,"2013","12","20","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"208","2019-08-27 13:35:05-03","IAP","PACA-AGP","116483","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Silva, V. L.","Mallmann & Silva",NA,"2015","05","18","Brasil","RS","Cambará do Sul","Parque do Taimbezinho","-50.115147","-29.119564","50º06'54.53''W","29º07'10.43''S",NA,NA,"PACA116483",NA,"Pteridophyta","Polypodiales",NA,NA,"Hábito: terrícola",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"209","2019-08-27 13:35:05-03","IAP","PACA-AGP","116484","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Silva, V. L.","Mallmann & Silva",NA,"2015","05","18","Brasil","RS","Cambará do Sul","Parque do Taimbezinho","-50.115147","-29.119564","50º06'54.53''W","29º07'10.43''S",NA,NA,"PACA116484",NA,"Pteridophyta","Polypodiales",NA,NA,"Hábito: terrícola",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"210","2019-08-27 13:35:05-03","IAP","PACA-AGP","116485","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Silva, V. L.","Mallmann & Silva",NA,"2015","08","05","Brasil","RS","Cambará do Sul","Parque do Taimbezinho","-50.118572","-29.134469","50º07'06.86''W","29º08'04.09''S",NA,NA,"PACA116485",NA,"Pteridophyta","Polypodiales",NA,NA,"Hábito: terrícola",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"211","2019-08-27 13:35:05-03","IAP","PACA-AGP","116486","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Silva, V. L.","Mallmann & Silva",NA,"2015","05","18","Brasil","RS","Cambará do Sul","Parque do Taimbezinho","-50.104969","-29.132972","50º06'17.89''W","29º07'58.70''S",NA,NA,"PACA116486",NA,"Pteridophyta","Polypodiales",NA,NA,"Hábito: terrícola",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"212","2019-08-27 13:35:05-03","IAP","PACA-AGP","118822","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Silva, V. L.","Pohlmann, J.",NA,"2018","01","04","Brasil","RS","Canela","Floresta Nacional de Canela","-50.817194","-29.321694","50º49'1.9W","29º19'18.1S",NA,NA,"PACA118822",NA,"Pteridophyta","Polypodiales",NA,NA,"Hábito: terrícola",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"213","2019-08-27 13:35:06-03","IAP","PACA-AGP","39815","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"P.G. Windisch","2962","1980","11","20","Brasil","SP","Campos do Jordão","divisa com Pindamonhangaba, São José dos Alpes","-45.583333","-22.75","45°35'W","22°45'S","1800","1800","PACA039815",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: campo de altitude com capões de mata nebular; terrestre, arborescente, na matinha",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"214","2019-08-27 13:35:06-03","IAP","PACA-AGP","41972","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","A. Sehnem","Rambo, B.",NA,"1949","06","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA041972",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"215","2019-08-27 13:35:06-03","IAP","PACA-AGP","6923","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"Bruxel",NA,"1935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA006923",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"216","2019-08-27 13:35:06-03","IAP","PACA-AGP","72237","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","A. Sehnem","O.R. Camargo",NA,"1969","04","17","Brasil","RS","Ana Rech","Hotel Bela Vista",NA,NA,NA,NA,NA,NA,"PACA072237",NA,"Pteridophyta","Polypodiales",NA,NA,"Confirmado por I. Fernandes em 1997 Habitat: no mato seco",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:37:27-03","IAP","PACA-AGP","72249","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","A. Sehnem","Castellanos, A.","22781","1960","11","16","Brasil","MG",NA,"Serra do caparaó, perto de Macieiras, cachoeira de São Domingos",NA,NA,NA,NA,NA,NA,"PACA072249",NA,"Pteridophyta","Polypodiales",NA,NA,"ASSL 15160a&nf;Confirmado por I. Fernandes em 1997",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"218","2019-08-27 13:35:06-03","IAP","PACA-AGP","72251","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","A. Sehnem","Sehnem, A.","6267","1953","02","03","Brasil","RS",NA,"Aparados da Serra, Serra da Rocinha",NA,NA,NA,NA,"1000","1000","PACA072251",NA,"Pteridophyta","Polypodiales",NA,NA,"Confirmado por I. Fernandes em 1997 Habitat: in silva nebulari",NA,NA,"1953",NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"219","2019-08-27 13:35:06-03","IAP","PACA-AGP","88647","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"C. Steffler",NA,"2002","08",NA,"Brasil","RS","Tainhas","Serra do Pinto",NA,NA,NA,NA,NA,NA,"PACA088647",NA,"Pteridophyta","Polypodiales",NA,NA,"HASU 15472 Habitat: mata nebular",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"220","2019-08-27 13:35:06-03","IAP","PACA-AGP","93508","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","J.L. Schmitt","J. L. Schmitt","242","2005","01","17","Brasil","RS","Derrubadas",NA,"-53.816667","-27.183333","53°49'W","27°11'S",NA,NA,"PACA093508",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: interior de floresta",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"221","2019-08-27 13:35:06-03","IAP","PACA-AGP","94549","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"Bruxel",NA,"1935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA094549",NA,"Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"222","2019-08-27 13:35:06-03","IAP","PACA-AGP","98553","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","R. Fleck","R. Fleck","3","2006","03","25","Brasil","RS","Canela","FLONA","-50.8","-29.316667","50°48'W","29°19'S",NA,NA,"PACA098553",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: terrícola",NA,NA,"2006","03","25","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"223","2019-08-27 13:35:06-03","IAP","PACA-AGP","72278","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","A. Sehnem","L.T. Dombrowski","2910","1970","08",NA,"Brasil","PR","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"PACA072278",NA,"Pteridophyta","Polypodiales",NA,NA,"introduzida&nf;confirmada por I. Fernandes em 1997","25180","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"224","2019-08-27 13:35:06-03","IAP","PACA-AGP","72275","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","A. Sehnem","Hatschbach, G.","25853","1970","11","19","Brasil","PR","Ipiranga","Barrancos","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"PACA072275",NA,"Pteridophyta","Polypodiales",NA,NA,"xaxim com 2,5 m; diâmetro 35 cm; frondes até 1,8 m&nf;confirmado por I. Fernandes em 1997 Ecossistema: MATA ARAUCARIA","31827","auto","1971","04","05","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"225","2019-08-27 13:35:06-03","IAP","PACA-AGP","72274","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","L.T. Dombrowski","L.T. Dombrowski","2790","1967","12",NA,"Brasil","PR","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"PACA072274",NA,"Pteridophyta","Polypodiales",NA,NA,"confirmado por I. Fernandes em 1997&nf;ASSL 12242","12577","auto","1968",NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"226","2019-08-27 13:35:06-03","IAP","PACA-AGP","72242","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","A. Sehnem","P.L. Krieger",NA,"1971","09","21","Brasil","PR","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"PACA072242",NA,"Pteridophyta","Polypodiales",NA,NA,"arborescente, 6m; engrossada por aumento da capa de raízes adventícias;&nf;Confirmado por I. Fernandes em 1997 Habitat: na mata, lugares úmidos","46557","auto","1979","09","28","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"227","2019-08-27 13:35:06-03","IAP","PACA-AGP","72248","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"J.P. Lana Sobr.","1146","1976","07","11","Brasil","RJ","Nova Friburgo","Curuçu","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"PACA072248",NA,"Pteridophyta","Polypodiales",NA,NA,"altura 1,2m&nf;confirmado por I.Fernandes em 1997 Habitat: solo úmido, argiloso, pobre","33190","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"228","2019-08-27 13:35:06-03","IAP","PACA-AGP","72232","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","A. Sehnem","Sehnem, A.","5857","1952","01","16","Brasil","RS","Bom Jesus","ad fl. Uruguay supremum, Passo da Guarda","-50.4166984558105","-28.6678009033203",NA,NA,"900","900","PACA072232",NA,"Pteridophyta","Polypodiales",NA,NA,"Confirmado por I. Fernandes, 1997 Habitat: in silva","55856","auto","1953",NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"229","2019-08-27 13:35:06-03","IAP","PACA-AGP","72239","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","A. Sehnem","O.R. Camargo","3644","1962","07","28","Brasil","RS","Bom Jesus","arredores da cidade","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"PACA072239",NA,"Pteridophyta","Polypodiales",NA,NA,"Confirmado por I. Fernandes em 1997 Habitat: no mato, terrestre","55856","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"230","2019-08-27 13:35:06-03","IAP","PACA-AGP","98893","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"Neuwald, J","072","1995","10","14","Brasil","RS","Canela","Parque do Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"PACA098893",NA,"Pteridophyta","Polypodiales",NA,NA,"HASU 4858 Hábito: terrícola","16452","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"231","2019-08-27 13:35:06-03","IAP","PACA-AGP","98894","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"Neuwald, J","067","1995","09","09","Brasil","RS","Canela","Parque do Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"PACA098894",NA,"Pteridophyta","Polypodiales",NA,NA,"HASU 4696 Hábito: terrícola","16452","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"232","2019-08-27 13:35:06-03","IAP","PACA-AGP","88648","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"L. Scur","297","1999","12","10","Brasil","RS","Caxias do Sul","Ana Rech-Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","PACA088648",NA,"Pteridophyta","Polypodiales",NA,NA,"HASU 16866 Habitat: interior de mata","49662","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:37:27-03","IAP","PACA-AGP","88649","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","C.R. Lehn","Kegler, A.","636","2000","02","13","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","PACA088649",NA,"Pteridophyta","Polypodiales",NA,NA,"HASU 13721 Habitat: na mata","49662","auto","2002","05","17","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"234","2019-08-27 13:35:06-03","IAP","PACA-AGP","72250","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","A. Sehnem","Sehnem, A.","8400","1965","03","18","Brasil","RS","Dois Irmãos","Morro Reuter","-51.0853004455566","-29.5802993774414",NA,NA,"700","700","PACA072250",NA,"Pteridophyta","Polypodiales",NA,NA,"Confirmado por I. Fernandes em 1997. Habitat: arborescens in silva","7716","auto","1965",NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"235","2019-08-27 13:35:06-03","IAP","PACA-AGP","72233","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","A. Sehnem","O.R. Camargo","3721","1962","07","29","Brasil","RS","Garibaldi","arredores da cidade","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"PACA072233",NA,"Pteridophyta","Polypodiales",NA,NA,"ASSl 14177&nf;Confirmado por I. Fernandes em 1997 Habitat: no mato denso, terrestre","25074","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"236","2019-08-27 13:35:06-03","IAP","PACA-AGP","89688","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","R. Wasum","R. Wasum","53","1971","07","12","Brasil","RS","Morro Reuter",NA,"-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,"PACA089688",NA,"Pteridophyta","Polypodiales",NA,NA,"com soros","12924","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"237","2019-08-27 13:35:06-03","IAP","PACA-AGP","88650","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","C.R. Lehn","C.R. Lehn","299","2002","05","24","Brasil","RS","Morro Reuter","São José do Herval","-51.0807991027832","-29.5380992889404",NA,NA,"736","736","PACA088650",NA,"Pteridophyta","Polypodiales",NA,NA,"HASU 13853 Habitat: margem de nascente","12924","auto","2002","05","28","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"238","2019-08-27 13:35:05-03","IAP","PACA-AGP","113576","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","Flávia, D.S.","Kuhn, A.C.A.",NA,"1999","11","15","Brasil","RS","Nova Petropolis","Linha Imperial.","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"PACA113576",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: junto a banhado","14669","auto","2012","10","26","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"239","2019-08-27 13:35:06-03","IAP","PACA-AGP","90715","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","P.G. Windisch","P.G. Windisch","8710","1997","03","10","Brasil","RS","São Francisco de Paula","Alpes de São Francisco, sítio Bruno Irgang","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA090715",NA,"Pteridophyta","Polypodiales",NA,NA,"arborescente, até 6 m&nf;HASU 8682 Habitat: mata com araucária","76715","auto","1997","03",NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"240","2019-08-27 13:35:06-03","IAP","PACA-AGP","88652","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","J. Mauhs","Mauhs, J.",NA,"1994","09","28","Brasil","RS","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA088652",NA,"Pteridophyta","Polypodiales",NA,NA,"HASU 8888&nf;Na margem do charco. Habitat: Mata de araucária.","76715","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"241","2019-08-27 13:35:05-03","IAP","PACA-AGP","102317","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"Wunder, D.",NA,"2005","01",NA,"Brasil","RS","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA102317",NA,"Pteridophyta","Polypodiales",NA,NA,"disciplina de mestrado","76715","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"242","2019-08-27 13:35:05-03","IAP","PACA-AGP","102304","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"Wunder, D.",NA,"2005","01",NA,"Brasil","RS","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA102304",NA,"Pteridophyta","Polypodiales",NA,NA,"disciplina de mestrado","76715","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"243","2019-08-27 13:35:06-03","IAP","PACA-AGP","85044","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.",NA,"I. Fernandes","1073","1993","04","12","Brasil","RS","São Francisco de Paula","loteamento Alpes de São Francisco","-50.5835990905762","-29.4480991363525",NA,NA,"880","880","PACA085044",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: abundante no interior da mata com muita araucária","76715","auto",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA
"244","2019-08-27 13:35:05-03","IAP","PACA-AGP","118561","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","da Silva, L. V.","da Silva, L. V.",NA,"2016","05","04","Brasil","RS","São Francisco de Paula","Rincão dos Kroeff, fragmento pertecente a Unisinos","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA118561",NA,"Pteridophyta","Polypodiales",NA,NA,"Habitat: terricola","76715","auto","2016","05","04","Filicopsida",NA,NA,NA,NA,NA,NA,NA
"245","2019-08-27 13:35:06-03","IAP","PACA-AGP","72254","PreservedSpecimen","Plantae","Dicksoniaceae","Dicksonia","sellowiana","Dicksonia sellowiana","Hook.","A. Sehnem","Reitz, R.","14592","1963","04","11","Brasil","SC","Campos Novos","Marombas","-51.2249984741211","-27.4016990661621",NA,NA,"900","900","PACA072254",NA,"Pteridophyta","Polypodiales",NA,NA,"arbusto com 2 m de alt. Habitat: mata","43319","auto","1974","05","30","Filicopsida",NA,NA,NA,NA,NA,NA,NA
