"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","day","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","dayIdentified","typeStatus","individualCount"
"53","2020-09-12 05:00:02-03","US","US","762691","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Zygocactus","truncatus","Zygocactus truncatus",NA,NA,"J. N. Rose & G. Rose","20655","1915","8","South America - Neotropics","Brazil",NA,NA,NA,"US00181456","US00181456_01","Rio de Janeiro",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"54","2020-09-12 05:00:02-03","US","US","3047785","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Zygocactus","truncatus","Zygocactus truncatus",NA,NA,"J. N. Rose & G. Rose","20819","1915","8","South America - Neotropics","Brazil",NA,NA,NA,"US00181453","US00181453_01","Rio de Janeiro",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"55","2020-09-12 05:00:02-03","US","US","762782","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Zygocactus","truncatus","Zygocactus truncatus",NA,NA,"J. N. Rose & G. Rose","20837","1915","8","South America - Neotropics","Brazil",NA,NA,NA,"US00181457","US00181457_01","Rio de Janeiro",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"56","2020-09-12 05:00:02-03","US","US","762779","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Zygocactus","truncatus","Zygocactus truncatus",NA,NA,"J. N. Rose & G. Rose","20819","1915","8","South America - Neotropics","Brazil",NA,NA,NA,"US00181455","US00181455_01","Rio de Janeiro",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"57","2020-09-12 05:00:02-03","US","US","762693","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Zygocactus","truncatus","Zygocactus truncatus",NA,NA,"J. N. Rose & G. Rose","20656","1915","8","South America - Neotropics","Brazil",NA,NA,NA,"US00181458","US00181458_01","Rio de Janeiro",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"58","2020-09-12 05:00:02-03","US","US","762692","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Zygocactus","truncatus","Zygocactus truncatus",NA,NA,"J. N. Rose & G. Rose","20656","1915","8","South America - Neotropics","Brazil",NA,NA,NA,"US00181459","US00181459_01","Rio de Janeiro",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"59","2020-09-12 05:00:02-03","US","US","3054108","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Zygocactus","truncatus","Zygocactus truncatus",NA,NA,"J. N. Rose","20819","1915","8","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"60","2019-06-05 10:33:16-03","UFG","HJ","2673","S","Plantae",NA,NA,"Cactaceae","Schlumbergera","truncata","Schlumbergera truncata","(Haw.) Moran",NA,"Gielf, F.S. et al.","44","2008","06",NA,"Brasil","Zona urbana, jardim.",NA,NA,"HJ00002673","HJ00002673","Goiás","-51.7144012451172","-17.8813991546631","02","Jataí","75073","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-13 11:17:25-03","USP","SPF","190109","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Schlumbergera","truncata","Schlumbergera truncata","(Haw.) Moran","Calvente, AM","Calvente, AM","128","2005","11",NA,"Brasil","Arreia Mochila.",NA,NA,"SPF00190109",NA,"Rio de Janeiro","-42.324833","-22.427194","17","Silva Jardim",NA,NA,"2005",NA,"-42.324833","-22.427194","800","800",NA,NA,NA,NA
"62","2019-11-13 11:17:25-03","USP","SPF","146121","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Schlumbergera","truncata","Schlumbergera truncata","(Haw.) Moran","Zappi, DC","Fiaschi, P","741","2001","04",NA,"Brasil","Parque Nacional da Serra dos Órgãos",NA,NA,"SPF00146121",NA,"Rio de Janeiro","-42.9655990600586","-22.4122009277344","12","Teresópolis","38539","auto","2002","08",NA,NA,NA,NA,NA,NA,NA,NA
"63","2018-10-08 09:56:49-03","UFSS","REAL","431","S","Plantae","Magnoliophyta",NA,"Cactaceae","Schlumbergera","truncata","Schlumbergera truncata","(Haw.) Moran","Dalprai, V.C.","Corassa, R.","02","2013","11",NA,"Brasil","Lago municipal",NA,NA,NA,NA,"Paraná","-53.0550003051758","-26.0811004638672","26","Francisco Beltrão","32165","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2018-10-08 09:56:49-03","UFSS","REAL","441","S","Plantae","Magnoliophyta",NA,"Cactaceae","Schlumbergera","truncata","Schlumbergera truncata","(Haw.) Moran",NA,"Bellé, A.; Vasileski, R.; Schassot, T.; Demarchi, J.; Furtado, J.; Longaretti, J; Vasileski, R.; Schassot, T.; Demarchi, J.; Furtado, J.; Longaretti, J.","09","2013","11",NA,"Brasil","Fazenda Bellé",NA,NA,NA,NA,"Paraná","-53.533333","-25.700606","23","Realeza",NA,NA,NA,NA,"-53.533333","-25.700606",NA,NA,NA,NA,NA,NA
"65","2019-10-07 09:18:46-03","UEFS","HUEFS","197154","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Schlumbergera","truncata","Schlumbergera truncata","(Haw.) Moran",NA,"Santos, A.S.dos","1","2012","06",NA,"Brasil","Rua B, nº 23, Bairro Monte Cristo. Próximo a escola Sr. dos Passos. Cultivada em vaso.",NA,NA,"HUEFS0197154","HUEFS0197154","Bahia","-39.2803001403809","-14.7855997085571","19","Itabuna","30592","auto",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"66","2020-07-23 12:01:23-03","CEPLAC","CEPEC","115028","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Schlumbergera","truncata","Schlumbergera truncata",NA,"Sem Informação","Silva Neto, S. J.","1533","2001","11",NA,NA,"Trilha para o Rancho dos Bobos, Riacho Nova Estrela.",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,"14","MIGUEL PEREIRA",NA,NA,NA,NA,"4328'8","2234'15","800","800",NA,NA,NA,NA
"67","2019-11-13 16:04:34-03","UNISANTA","HUSC","11438","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Schlumbergera","truncata","Schlumbergera truncata","(Haw.) Moran","O.J.G. Almeida","O.J.G. Almeida; Kamikawachi","22","2016","06",NA,"Brasil","UNESP - Instituto de Biociências do Litoral Paulista.",NA,NA,NA,NA,"São Paulo","-46.3899993896484","-23.9599990844727","01","São vicente","25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 17:28:51-03","UEM","HUEM","5502","S","Plantae",NA,NA,"Cactaceae","Schlumbergera","truncata","Schlumbergera truncata","(Haw.) Moran",NA,"Previdello, MEN; Jaqueline","5","1990","05",NA,"Brasil","Av. Osiris S. Guimarães, número 1030",NA,"Angiosperma; folhas pouco desenvolvidas, suculentas; flores isoladas com colorido vistoso formadas por inúmeros segmentos soldados; ovário ínfero, multicapelar e unilocular","HUEM000002877","HUEM000002877","Paraná","-51.9385986328125","-23.4253005981445","17","Maringá","19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-07-02 15:55:12-03","UEM","HUEM","451","S","Plantae",NA,NA,"Cactaceae","Schlumbergera","truncata","Schlumbergera truncata","(Haw.) Moran",NA,"Sueli Pagliarini","s.n.","1984","09",NA,"Brasil","Câmpus sede da Universidade Estadual de Maringá, Bloco H67, sala da biologia celular",NA,"Flor cor de rosa forte; folhas suculentas","HUEM000002878","HUEM000002878","Paraná","-51.9385986328125","-23.4253005981445","03","Maringá","19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 17:28:51-03","UEM","HUEM","10240","S","Plantae",NA,NA,"Cactaceae","Schlumbergera","truncata","Schlumbergera truncata","(Haw.) Moran",NA,"Lorenzetti, E; Janunzzi, AM","s.n.","2003","05",NA,"Brasil","Câmpus sede da Universidade Estadual de Maringá, Orquidário",NA,NA,"HUEM000002876","HUEM000002876","Paraná","-51.9385986328125","-23.4253005981445","06","Maringá","19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-10 11:38:29-03","UNILA","EVB","2780","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Schlumbergera","truncata","Schlumbergera truncata","(Haw.) Moran","Salavaldez, A.P.","Winkelmann, S.","6","2017","05",NA,"Brasil","Rua Ignácio Sottomaior.",NA,"Flor branca. Habitat: Jardim cultivado Habito: Arbusto","EVB002780","EVB002780","Paraná","-54.5725","-25.551389","25","Foz do Iguaçu",NA,NA,NA,NA,"54º34'21''W","25º33'5''S","202","202",NA,NA,NA,NA
"72","2020-11-27 11:33:31-03","UFU","HUFU","47872","S","Plantae",NA,NA,"Cactaceae","Schlumbergera","truncata","Schlumbergera truncata","(Haw.) Moran","Milani, J.F.","Milani, J.F.","280","2007","05",NA,"Brasil","Distrito de Cruzeiro dos Peixotos",NA,NA,"HUFU00076231",NA,"Minas Gerais","-48.2771987915039","-18.9186000823975","16","Uberlândia","58223","auto","2007","06",NA,NA,NA,NA,NA,"04",NA,NA
"73","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Zygocactus","truncatus","Zygocactus truncatus","(Haw.) K.Schum.",NA,"Peckolt, T","s.n.",NA,NA,"Southern America","Brazil",NA,NA,"In hortis Europaeis frequenter cultus.; HABITAT: In hortis Europaeis frequenter cultus.",NA,"P04P2N0046","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Zygocactus","truncatus","Zygocactus truncatus","(Haw.) K.Schum.",NA,"Glaziou, AFM","s.n.",NA,NA,"Southern America","Brazil",NA,NA,"In hortis Europaeis frequenter cultus.; HABITAT: In hortis Europaeis frequenter cultus.",NA,"P04P2N0046","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-18 08:30:14-03","IBt","SP","7944","S","Plantae",NA,NA,"Cactaceae","Schlumbergera","truncata","Schlumbergera truncata","(Haw.) Moran",NA,"s.col.","s.n.","1922","05",NA,"Brasil",NA,NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","27","São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
