"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","fieldNumber","individualCount","class","typeStatus","relatedCatalogItem","sex"
"93","2020-12-21 16:36:43-03","MBM","MBM","227919","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Stehmann, J.R.","2316","1997","12","12","Southern America","Brazil","Minas Gerais","Brumadinho","Retiro das Pedras","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,"MBM227919","MBM227919","Kawasaki, M.L.","26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:36:43-03","MBM","MBM","193177","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","64571","1996","04","12","Southern America","Brazil","Minas Gerais","São Gonçalo do Abaeté","Rod. BR-365, 40km S do trevo da Rod. BR-040","-45.8333015441895","-18.3383007049561",NA,NA,NA,NA,"MBM193177","MBM193177","Sobral, M.","75342","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-09-04 20:42:10-03","MNHN","RECOLNAT_MNHN_P","P05131424","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Sonder",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131424' target='other'> <mi>dwc_moreinfo</mi></a>","P05131424","P05131424_01",NA,NA,NA,NA,NA,NA,NA,NA,"542",NA,NA,NA,NA,NA
"96","2015-09-04 20:42:10-03","MNHN","RECOLNAT_MNHN_P","P05131425","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131425' target='other'> <mi>dwc_moreinfo</mi></a>","P05131425","P05131425_01",NA,NA,NA,NA,NA,NA,NA,NA,"1074",NA,NA,NA,NA,NA
"97","2020-10-01 14:24:09-03","JBB","HEPH","31850","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Faria, JEQ; Zanatta, MRV; Martins, RC; Villarroel, D","4650","2015","06","26","Southern America","Brasil","Mato Grosso do Sul","Costa Rica","Parque Estadual Nascentes do Rio Taquari, entrando pelo algodoal chegando no topo do Canyon","-53.306667","-18.234167","783","783",NA,NA,NA,NA,"Faria, JEQ",NA,NA,"2015","-53.306667","-18.234167","06",NA,NA,NA,NA,NA,NA,NA
"98","2020-10-01 14:24:09-03","JBB","HEPH","34987","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Cezare, CHG; Souza-Silva, S; Raimundo, R","98","2007","09","26","Southern America","Brasil","Goiás","Luziânia",NA,"-48.021667","-16.680278","770","770",NA,NA,NA,NA,"Faria, JEQ",NA,NA,"2010","-48.021667","-16.680278",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-10-01 14:24:09-03","JBB","HEPH","35432","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Rezende, SG","5570","2015","04","17","Southern America","Brasil","Minas Gerais","Nova Lima","Região do Condomínio Vale do Sol, próximo à Estação Ecológica de Fechos","-43.958056","-20.076944","1285","1285",NA,"BHCB184910",NA,NA,"Faria, JEQ",NA,NA,"2019","-43.958056","-20.076944","07",NA,NA,NA,NA,NA,NA,NA
"100","2020-10-01 14:24:09-03","JBB","HEPH","35610","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Faria, JEQ; Caires, CS","9118","2019","01","23","Southern America","Brasil","Bahia","Vitória da Conquista","Margem da pista chegando no Cristo de Mário Cravo","-40.829722","-14.834444","1080","1080",NA,NA,NA,NA,"Faria, JEQ",NA,NA,"2019","-40.829722","-14.834444","01",NA,NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:39:15-03","UFMG","BHCB","167028","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Faria, JEQ; Zanatta, MRV; Moreira, HJC","2221","2011","11","10","Southern America","Brasil","Minas Gerais","Cristália","Margem da estrada entre Cristália e Botumirim.","-42.957778","-16.7425","803","803",NA,"Árvore ca. 6 m de altura, caule fissurado, botões florais verdes.; Cerradão.","BHCB011970",NA,NA,NA,NA,"2011","-42.957778","-16.7425","11",NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:39:15-03","UFMG","BHCB","139937","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Carmo, FF","171","2009","02","02","Southern America","Brasil","Minas Gerais","Moeda","Marinho da Serra, C2. Coletado em capão. Afloramento de canga.","-43.9375","-20.332222","154","154",NA,NA,"BHCB010561","BHCB010561",NA,NA,NA,"2010","-43.9375","-20.332222","05","27",NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:39:15-03","UFMG","BHCB","146793","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Oliveira, JG; Rodrigues, FM","94","2008","01","22","Southern America","Brasil","Minas Gerais","Brumadinho","Inhotim, Trilha da Caixa D'água.","-44.236944","-20.139167","870","870",NA,"Arvoreta com frutos imaturos verdes.; Transição de cerrado com mata semidecídua.","BHCB012153",NA,NA,NA,NA,"2012","-44.236944","-20.139167","11",NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:39:15-03","UFMG","BHCB","148200","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Seabra, LM; Rennó, LR; Ferrari, JM","5","1979","02","14","Southern America","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Estrada MG 040, em direção à Conceição do Mato Dentro, à esquerda da estátua do Juquinha.","-43.546389","-19.255833",NA,NA,NA,"Flores amareladas e muito pequenas.",NA,NA,NA,NA,NA,NA,"-43.546389","-19.255833",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:39:15-03","UFMG","BHCB","149147","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Tameirão Neto, E; Mansur, T","4953","2011","01","13","Southern America","Brasil","Minas Gerais","Santa Bárbara","Serra do Gandarela, Projeto Mina Apolo","-49.689478","-20.050928","1596","1596",NA,"Campo rupestre sobre canga couraçada, arbóreo (2,50m)",NA,NA,NA,NA,NA,"2011","-49.689478","-20.050928","03",NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:39:15-03","UFMG","BHCB","113228","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Mendes, MS; et al.","s.n.","2007","02","02","Southern America","Brasil","Minas Gerais","Itabiriro","Região da Gerdal, Próximo a BR 040, Mina Várzea do Lopes","-43.932508","-20.301681",NA,NA,NA,"Habitat: Floresta Est. Semid. Sub-montana, Porte: arbóreo",NA,NA,NA,NA,NA,NA,"-43.932508","-20.301681",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:39:15-03","UFMG","BHCB","156338","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Pena, FSR","s.n.","2011","11",NA,"Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.432778","-18.907778","950","950",NA,NA,NA,NA,NA,NA,NA,NA,"-43.432778","-18.907778",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:39:15-03","UFMG","BHCB","156361","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Pena, FSR","s.n.","2011","12",NA,"Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.432778","-18.907778","950","950",NA,NA,NA,NA,NA,NA,NA,NA,"-43.432778","-18.907778",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:39:15-03","UFMG","BHCB","156362","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Pena, FSR","s.n.","2011","12",NA,"Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.432778","-18.907778","950","950",NA,NA,NA,NA,NA,NA,NA,NA,"-43.432778","-18.907778",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:39:15-03","UFMG","BHCB","156363","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Pena, FSR","s.n.","2011","12",NA,"Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.432778","-18.907778","950","950",NA,NA,NA,NA,NA,NA,NA,NA,"-43.432778","-18.907778",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:39:15-03","UFMG","BHCB","156364","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Pena, FSR","s.n.","2011","12",NA,"Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.432778","-18.907778","950","950",NA,NA,NA,NA,NA,NA,NA,NA,"-43.432778","-18.907778",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:39:15-03","UFMG","BHCB","160098","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Gontijo, FD","s.n.","2012","01","12","Southern America","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova, Cava Norte","-43.433333","-20.198611",NA,NA,NA,NA,"BHCB009924",NA,NA,NA,NA,NA,"-43.433333","-20.198611",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:39:15-03","UFMG","BHCB","160099","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Gontijo, FD","s.n.","2012","01","12","Southern America","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova, Cava Norte","-43.433333","-20.198611",NA,NA,NA,NA,"BHCB009921",NA,NA,NA,NA,NA,"-43.433333","-20.198611",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:39:15-03","UFMG","BHCB","163262","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Tameirão Neto, E","5206","2012","11","15","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.391111","-19.016389",NA,NA,NA,"Floresta semidecidual; Arbustivo",NA,NA,NA,NA,NA,"2013","-43.391111","-19.016389","02",NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:39:15-03","UFMG","BHCB","163505","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Paula, LFA de; Augsten, M","284","2011","04","16","Southern America","Brasil","Minas Gerais","Teófilo Otoni","MG-418, Em ilha de vegetacao de afloramento granitico.","-41.260944","-17.855972","560","560",NA,"Frutos imaturos verdes, frutos maduros vermelhos a pretos.","BHCB006825",NA,NA,NA,NA,"2012","-41.260944","-17.855972","04","01",NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:39:15-03","UFMG","BHCB","167424","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Miranda, E; Tomich, S; Machado, TM; Souza, FS","521","2013","02","26","Southern America","Brasil","Minas Gerais","Mariana","Mina Del Rey, Litotipo: Canga; capeamento limonítico.","-43.419167","-20.313889","908","908",NA,"Arbustiva.; Campo Rupestre Ferruginoso Arbustivo.","BHCB048772",NA,NA,NA,NA,"2018","-43.419167","-20.313889","08","02",NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:39:15-03","UFMG","BHCB","167440","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Miranda, E; Tomich, S; Machado, TM; Souza, FS","618","2013","02","26","Southern America","Brasil","Minas Gerais","Mariana","Mina Del Rey, Litotipo: Canga; capeamento limonítico.","-43.419167","-20.313889","908","908",NA,"Projeto Lacunas do Conhecimento.; Árvore; Campo Rupestre Ferruginoso Aberto.",NA,NA,NA,NA,NA,"2019","-43.419167","-20.313889","04",NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:39:15-03","UFMG","BHCB","196973","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Rezende, SG; Justo, AG","6678","2018","01","16","Southern America","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.670833","-20.014444","1487","1487",NA,"Arbóreo; Floresta Estacional em Estágio Avançado de Regeneração - Capão de canga","BHCB196973",NA,NA,NA,NA,NA,"-43.670833","-20.014444",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:39:15-03","UFMG","BHCB","184909","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Rezende, SG; Justo, AG","5569","2015","04","17","Southern America","Brasil","Minas Gerais","Nova Lima","Região do Condomínio Vale do Sol, Próximo a estação Ecológica de Fechos","-43.958056","-20.076944","1285","1320",NA,"Arbusto; Cerrado rupestre","BHCB184909",NA,NA,NA,NA,"2018","-43.958056","-20.076944","08","02",NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:39:15-03","UFMG","BHCB","196974","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Rezende, SG; Justo, AG","6679","2018","02","20","Southern America","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.686944","-20.080833","1591","1591",NA,"Arbóreo; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB196974",NA,NA,NA,NA,NA,"-43.686944","-20.080833",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:39:15-03","UFMG","BHCB","47611","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:39:15-03","UFMG","BHCB","50011","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:39:15-03","UFMG","BHCB","75542","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Viana, PL","362","2001","11","06","Southern America","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-43.983611","-20.093056","1400","1400",NA,"Arbusto em capão de canga",NA,NA,NA,NA,NA,NA,"-43.983611","-20.093056",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:39:15-03","UFMG","BHCB","86410","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5686","2004","02","29","Southern America","Brasil","Minas Gerais","Almenara","Fazenda Limoeiro","-40.833056","-16.070056","720","836",NA,"Alto de morro (área aberta), e encosta e fundo de vale (mata). Arbusto ca. 1,5 m, folhas coriáceas, flores brancas. Coordenadas originais: 16°04'12,2-47,1S; 40°49'59-50'22,6W",NA,NA,NA,NA,NA,NA,"-40.833056","-16.070056",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:39:15-03","UFMG","BHCB","61669","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:39:15-03","UFMG","BHCB","173903","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Vervolet, RR; Fontana, AP; Brito, AC","2594","2003","12","24","Southern America","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso, Pedra dos Três Carneiros","-40.6568984985352","-19.738899230957","700","700",NA,"Arbusto de 2m, fruto jovem de cor verde, flores de cor branca, topo de pedra","BHCB019214",NA,NA,"14641","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:39:15-03","UFMG","BHCB","171491","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Faria, JEQ; Proença, CEB","553","2009","07","04","Southern America","Brasil","Bahia","Palmeiras","Br-242, Chapada Diamantina, em frente ao morro do Pai Inácio, ca. 1km da pousada Pai Inácio, ponto 226. Campo rupestre.","-41.5588989257812","-12.5289001464844",NA,NA,NA,"Arvoreta ca. de 2,5m de altura, frutos imaturos verdes e amarelos e maduros de cor vinácea, solo arenoso com rochas, relevo acidentado.","BHCB016095",NA,NA,"20767","auto","2009",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"128","2020-12-11 11:39:15-03","UFMG","BHCB","93057","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Queiroz, LP de; et al.","7124","2002","06","15","Southern America","Brasil","Bahia","Jussiape","Ca. 10 km de Jussiape em direção a Barra da Estiva","-41.5924987792969","-13.5166997909546",NA,NA,NA,"Arbusto ca. 1,5 m de alt. Folhas Papiráceas. Frutos imaturos amarelos e maduros.",NA,NA,NA,"26624","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-11 11:39:15-03","UFMG","BHCB","148201","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Seabra, LM; Kameyama, C","6","2005","05","10","Southern America","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Estrada MG 040, em direção à Conceição do Mato Dentro, à esquerda da estátua do Juquinha.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Flores amarelas e muito pequenas.",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:39:15-03","UFMG","BHCB","148202","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Seabra, LM; Morais, PO","7","1999","03","20","Southern America","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Estrada MG 040, em direção à Conceição do Mato Dentro, à esquerda da estátua do Juquinha.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Flores amareladas e muito pequenas.",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:39:15-03","UFMG","BHCB","148203","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Seabra, LM; Mota, RC da; Mota, NFO; Melo, PHA de","8","2003","10","05","Southern America","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Estrada MG 040, em direção à Conceição do Mato Dentro, à esquerda da estátua do Juquinha.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Flores amareladas e muito pequenas.",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:39:15-03","UFMG","BHCB","87424","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Alves, TMA; Sobral, M","214","2003","10","14","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","P.E. do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"BHCB038502",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:39:15-03","UFMG","BHCB","40084","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:39:15-03","UFMG","BHCB","87303","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Morais, PO; Lombardi, JA; Mota, RC da; Lima, LR de","147","2003","05","09","Southern America","Brasil","Minas Gerais","Catas Altas","RPPN Parque Natural do Caraça, Trilha para a Cascatinha. Mata semidecídua.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Árvore com 5-6m de altura, ridoma não descamante, frutos imaturos amarelados a vináceos e atropurpúreos.","BHCB010560","BHCB010560",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:39:15-03","UFMG","BHCB","67229","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Mota, RC da","1040","2000","12","14","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Planta coletada em mata semidecídua; arbusto.",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2015-08-13 05:50:00-03","MO","MOBOT","100265531","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O. Berg","R.M. Harley","Harley 22363","1980","5","22","South America","Brazil","Bahia","Lençóis","Serras dos Lençois. Serra do Brejão ca. 14 km NW of Lençois. Western face of sandstone serra with horizontally bedded rocks. Extensive grassland and marsh on lower slopes and small stream with low woodland. Rock outcrops at high altitudes, with humid forest in rocky declivity below summit.","-41.45","-12.45","700.00000000","1000.00000000",NA,NA,NA,NA,"M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"137","2015-08-13 05:50:00-03","MO","MOBOT","100265532","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O. Berg","R.M. Harley","Harley 21328","1980","4","13","South America","Brazil","Bahia",NA,"Serra Geral de Caitité. 9.5 km. S. of Caitité on road to Brejinhos das Ametistas. By small reservoir and stream. Scrub among rocks by stream & with nearby woodland.","-42.5","-14.1166667","1000.00000000",NA,NA,NA,NA,NA,"M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"138","2020-08-31 09:07:44-03","INPA","INPA","244651","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Pereira-Silva, G da","15137","2010","03","23","Southern America","Brasil","Rondônia","Porto Velho","UHE Jirau, Margem esquerda do rio Madeira (área com afloramento rochoso, em frente à corredeira de Jirau).","-64.726389","-9.321389","85","85",NA,NA,"INPA0244651",NA,"Sobral, MEG",NA,NA,"2015","-64.726389","-9.321389","07",NA,NA,NA,NA,NA,NA,NA
"139","2020-08-31 09:07:44-03","INPA","INPA","121874","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Nogueira, E","91","1981","01","14","Southern America","Brasil","Goiás","Corumbá de Goiás","Topo do Pico dos Pirineus, Serra do Catingueiro, 6 km de Cocalzinho. Mata de galeria, solo pedregoso.","-51.192869","-26.160803","1380","1380",NA,NA,"INPA0121874","INPA0121874 INPA0121874_e INPA0121874_e1 INPA0121874_nd","Souza, MAD de",NA,NA,"2013","-51.192869","-26.160803",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-08-31 09:07:44-03","INPA","INPA","245855","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Soares e Silva, LH","1452","2011","04","08","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, Trilha","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"INPA0245855","INPA0245855 INPA0245855_e","Soares-Silva, LH","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-01-04 11:29:56-03","UEMA","SLUI","4082","PreservedSpecimen","Plantae","Angiospermae",NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Ariati, V.","758","2013","05","08",NA,"Brasil","Maranhão","Alto Parnaíba",NA,"-45.929722","-9.110833","282","282",NA,NA,"SLUI004082",NA,NA,NA,NA,NA,"45°55'47W","09°06'39S",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-04 11:05:52-03","UFRB","HURB","22436","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sonderiana","Eugenia sonderiana","O.Berg","Lucresia, L.; Stadnik, A. & Melo, J.D.O.","6","2018","06","16",NA,"Brasil","Bahia","Mucugê","Parque Sempre Viva; Trilha para cachoeira das Andorinhas","-41.575","-13.022222",NA,NA,NA,"ALCB 133992.","HURB000022436",NA,"A.Stadnik",NA,NA,"2018","41º34'30W","13º01'20S","06",NA,NA,NA,NA,NA,NA,NA
