"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","typeStatus","fieldNumber","monthIdentified","dayIdentified","individualCount","relatedCatalogItem"
"47","2020-10-01 14:16:28-03","JBB","HEPH","6155","S","Plantae","Dicotyledon","Ericales","Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","Jung-Mendaçolli, SL","Heringer, EP; Paula, JE de; Mendonça, RC; Salles, AEH","18","1977","09","08","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE - Picada R5","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","2008",NA,NA,"03","17",NA,NA
"48","2020-10-01 14:16:28-03","JBB","HEPH","6163","S","Plantae","Dicotyledon","Ericales","Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","Jung-Mendaçolli, SL","Heringer, EP; Paula, JE de; Mendonça, RC; Salles, AEH","255","1977","11","07","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Picada R6","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","2008",NA,NA,"03","17",NA,NA
"49","2014-03-24 12:02:00-03","MO","MOBOT","100688870","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","John J. Pipoly (BRIT),","D. Alvarenga","Alvarenga 375","1989","8","3","South America","Brazil","Distrito Federal",NA,"Reserva Ecológica do IBGE","-47.90766","-15.91216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2014-03-24 12:02:00-03","MO","MOBOT","100688871","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","John J. Pipoly (BRIT),","F. Chagas E. Silva","Chagas E. Silva 394","1981","2","21","South America","Brazil","Distrito Federal",NA,"Guará e Sector de industria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2014-03-24 12:02:00-03","MO","MOBOT","100688872","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","John J. Pipoly (BRIT),","M.A. da Silva","Silva 2261","1994","9","6","South America","Brazil","Goiás",NA,"Chapada dos Veadeiros, 21 km de Alto Paraíso para Colinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-08-31 08:51:00-03","INPA","INPA","245879","S","Plantae","Dicotyledon","Ericales","Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","Oliveira, RC","Soares e Silva, LH","1552","2011","09","11","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"INPA0245879","INPA0245879 INPA0245879_e",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-09-12 05:00:02-03","US","US","2937700","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez",NA,"H. S. Irwin & T. R. Soderstrom","5378","1964","8","21","South America - Neotropics","Brazil","Distrito Federal",NA,"Planalto do Brasil, Distrito Federal. Shade of gallery forest, ca. 35km E. of Brasília.",NA,NA,"700","1000",NA,NA,"US03114604","US03114604_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"54","2020-09-12 05:00:02-03","US","US","2862649","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","8843","1965","10","1","South America - Neotropics","Brazil","Distrito Federal",NA,"Planalto do Brasil, Gallery forest and adjacent burned-over cerrado, ca. 10km. E. of Brasilia, near Sobradinho.",NA,NA,NA,NA,NA,NA,"US03114601","US03114601_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"55","2020-09-12 05:00:02-03","US","US","3189503","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez",NA,"B. A. S. Pereira","1163","1984","8","27","South America - Neotropics","Brazil","Distrito Federal",NA,"Fazenda Água Limpa/UnB, divisa com a Reserva Ecológica do IBGE.",NA,NA,NA,NA,NA,NA,"US03114596","US03114596_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"56","2020-09-12 05:00:02-03","US","US","2862635","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","18144","1966","7","10","South America - Neotropics","Brazil","Distrito Federal",NA,"Planalto do Brasil, Cerrado near Sobradinho, ca. 25 km E. of Brasília.",NA,NA,NA,NA,NA,NA,"US03114600","US03114600_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"57","2020-09-12 05:00:02-03","US","US","2940517","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez",NA,"G. T. Prance & N. Silva","59006","1964","9","12","South America - Neotropics","Brazil","Distrito Federal",NA,"New Brazilian Highways, Brasília, Federal District. Road Brasília to Taguatinga.",NA,NA,NA,NA,NA,NA,"US03114603","US03114603_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"58","2020-09-12 05:00:02-03","US","US","2862650","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","7896","1965","8","25","South America - Neotropics","Brazil","Distrito Federal",NA,"Planalto do Brasil, Chapada do Contageru, ca. 20km. E. of Brasilia.",NA,NA,NA,NA,NA,NA,"US03114602","US03114602_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"59","2020-09-12 05:00:02-03","US","US","3080013","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez",NA,"G. K. Gottsberger & J. Poelt","s.n.","1979","7","19","South America - Neotropics","Brazil","São Paulo",NA,"Botucatu: Aeroporte Municipal.",NA,NA,"850",NA,NA,NA,"US03114599","US03114599_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"60","2020-09-12 05:00:02-03","US","US","3275196","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez",NA,"J. H. Kirkbride","4905","1982","9","21","South America - Neotropics","Brazil","Distrito Federal",NA,"Córregozinho que entra o lado W do Córrego Cabeca do Veado.","-47.85","-15.8744","1060",NA,NA,NA,"US03114597","US03114597_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"61","2020-09-12 05:00:02-03","US","US","3538609","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","54579","1990","10","15","South America - Neotropics","Brazil","Goiás",NA,"Rod. GO-327, 2.5 km a Oeste de Alto Paraíso.",NA,NA,"1200",NA,NA,NA,"US03114594","US03114594_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"62","2020-09-12 05:00:02-03","US","US","2928583","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez",NA,"F. Chagas & Silva, --","394","1981","2","21","South America - Neotropics","Brazil","Distrito Federal",NA,"Mata ciliar entre o Guará e Setor de industria.",NA,NA,NA,NA,NA,NA,"US03114598","US03114598_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"63","2020-09-12 05:00:02-03","US","US","2436451","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez",NA,"E. P. Heringer","8960/1154",NA,NA,NA,"South America - Neotropics","Brazil","Distrito Federal",NA,"Parque do Guará Brasilía D.F., Mata.",NA,NA,NA,NA,NA,NA,"US03114605","US03114605_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"64","2020-09-12 05:00:02-03","US","US","3107645","PreservedSpecimen","Plantae",NA,"Primulales","Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez",NA,"D. Alvarenga & F. C. A. Oliveira","487","1989","10","4","South America - Neotropics","Brazil","Distrito Federal",NA,"Reserva Ecológica do IBGE. Mata ciliar do córrego Pitôco.","-47.885","-15.9692",NA,NA,NA,NA,"US03114595","US03114595_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"65","2020-09-02 16:38:28-03","Cenargen","CEN","7206","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","S. L. Jung","Cilúlia Maria Maury","363","1983","01","19",NA,"Brasil","DF","BRASILIA","Reserva Ecológica Águas Emendadas. Ca. de 40 km a NE de Brasília. Entre 15º32'S - 15º38'S e 47º33'W - 47º37'W. Alt. entre 1000-1150m.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Mata estacionalmente inundada, interior da mata. Doação da Fundação Zoobotânica do Distrito Federal. Herbário Ezechias Paulo Heringer - Flora do Brasil.","CEN00007206",NA,NA,NA,NA,"70570","auto","2008",NA,NA,"03",NA,"1",NA
"66","2020-09-02 16:38:28-03","Cenargen","CEN","17742","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","S. L. Jung","Carolyn Elinore Barnes Proença","728","1991","10","08",NA,"Brasil","DF","BRASILIA","Reserva Ecológico do IBGE. Córrego Monjolo.","-47.966666","-15.933333",NA,NA,"Exsicatas","Doação da Fundação Instituto Brasileiro de Geografia e Estatística - Herbário da Reserva Ecológica do IBGE. Flora do Brasil.","CEN00017742",NA,NA,"-47.966666","-15.933333",NA,NA,"2008",NA,NA,"03",NA,"1",NA
"67","2020-09-02 16:38:28-03","Cenargen","CEN","83254","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","M. F. Freitas","Clarissa Gouveia Fontes","258","2008","03","04",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","47.9591666","-15.714722","1090","1090","Unicata","Meio da mata.","CEN00083254","CEN00083254",NA,"47.9591666","-15.714722",NA,NA,"2018",NA,NA,"05",NA,"1",NA
"68","2020-09-02 16:38:28-03","Cenargen","CEN","83396","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","B. M. T. Walter","Márcio Honorato Fernandes","9","2012","01","10",NA,"Brasil","DF","BRASILIA","Fazenda Malunga (produção orgânica de hortaliças e leite). Núcleo Rural Lamarão.","-47.493611","-15.977222","890","890","Exsicatas",NA,"CEN00083396","CEN00083396",NA,"-47.493611","-15.977222",NA,NA,"2017",NA,NA,"01",NA,"2",NA
"69","2020-09-02 16:38:28-03","Cenargen","CEN","83577","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","B. M. T. Walter","Márcio Honorato Fernandes","191","2012","08","02",NA,"Brasil","DF","BRASILIA","Chácara Onoyama. Taguatinga - DF.","-48.069166","-15.828611","1170","1170","Exsicatas","Remanescente de mata. Coletada na borda da mata.","CEN00083577","CEN00083577",NA,"-48.069166","-15.828611",NA,NA,"2017",NA,NA,"01",NA,"3",NA
"70","2020-09-02 16:38:28-03","Cenargen","CEN","83671","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","B. M. T. Walter","Márcio Honorato Fernandes","279","2012","11","22",NA,"Brasil","DF","BRASILIA","Fazenda Santa Cecíia. Núcleo Rural Rajadinha II.","-47.636666","-15.766388","992","992","Exsicatas",NA,"CEN00083671","CEN00083671",NA,"-47.636666","-15.766388",NA,NA,"2017",NA,NA,"01",NA,"3",NA
"71","2020-09-02 16:38:28-03","Cenargen","CEN","96536","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","B. M. T. Walter","Bernardo Rocha Teixeira","236","2008","10","29",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.972777","-15.700555","1078","1078","Unicata","Botões florais e flores levemente esverdeados.","CEN00096536","CEN00096536",NA,"-47.972777","-15.700555",NA,NA,"2017",NA,NA,"01",NA,"1",NA
"72","2020-09-02 16:38:28-03","Cenargen","CEN","16065","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","S. L. Jung","Efigênia de Melo","780","1992","09","03",NA,"Brasil","DF","BRASILIA","EMBRAPA/CENARGEN, mata próxima ao Lago Paranoá.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Interior da mata, local sombrio. Doação do Plantas do Brasil.","CEN00016065",NA,NA,"-4796583.0","-1572694.0","70570","auto","2008",NA,NA,"03",NA,"1",NA
"73","2020-09-02 16:38:28-03","Cenargen","CEN","31602","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","S. L. Jung","Bruno Machado Teles Walter","3423","1996","08","19",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira (EMBRAPA-CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo (Núcleo Bandeirante)","-47.9296989440918","-15.7797002792358","1080","1080","Exsicatas","Cálice verde, corola creme. Coletada na porção central da mata.","CEN00031602",NA,NA,"-4801667.0","-1591667.0","70570","auto","2008",NA,NA,"03",NA,"5",NA
"74","2020-09-02 16:38:28-03","Cenargen","CEN","39449","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","M. F. Freitas","Ernestino de S. Gomes Guarino","350","2000","08","04",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira, Mata de Galeria do Riacho Fundo, atrás da churrasqueira.","-47.9296989440918","-15.7797002792358","1100","1100","Exsicatas",NA,"CEN00039449","CEN00039449",NA,"-4800000.0","-1586667.0","70570","auto","2018",NA,NA,"05",NA,"4",NA
"75","2019-11-13 11:29:29-03","USP","SPF","180670","PreservedSpecimen","Plantae",NA,NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","Jung-Mendaçolli, SL","Kotchetkoff-Henriques, O","413","2001","08","16",NA,"Brasil","São Paulo","Ribeirão Preto",NA,"-47.810001373291","-21.1700000762939",NA,NA,NA,NA,"SPF00180670",NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-04 11:15:27-03","UEFS","HUEFS","11633","PreservedSpecimen","Plantae","Angiospermae","Ericales","Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","M.F.Freitas","Queiroz, L.P.de","2806","1991","06","20",NA,"Brasil","São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"HUEFS0011633","HUEFS0011633","Asteranae",NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA
"77","2019-01-23 11:21:19-02","F","FMNH-SEEDPLANTS","V0065856F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis",NA,NA,"A. Saint-Hilaire","C1, 900","1816",NA,NA,"South America","Brazil","Goiás",NA,NA,"-48","-12",NA,NA,NA,NA,"V0065856F","V0065856F_01","Dicotyledoneae",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA
"78","2015-03-13 19:31:10-03","F","FMNH-SEEDPLANTS","V0260053F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0260053F","V0260053F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-09-05 17:05:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis",NA,NA,"A. Saint-Hilaire","C1, 900","1816",NA,NA,"South America","Brazil","Goiás",NA,NA,"-48","-12",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA
"80","2015-03-13 19:31:10-03","F","FMNH-SEEDPLANTS","V0260056F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0260056F","V0260056F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-03-13 19:31:10-03","F","FMNH-SEEDPLANTS","V0260055F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0260055F","V0260055F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-03-13 19:31:10-03","F","FMNH-SEEDPLANTS","V0260057F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0260057F","V0260057F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-01-25 15:45:16-02","IAC","IAC","48686","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","S.L. Jung-Mendaçolli","E.S.G. Guarino; J.B. Pereira & S.C.P.M. Souza","350","2000","08","02",NA,"Brasil","Distrito Federal","Brasília","Fazenda Sucupira, Mata de Galeria do Riacho Fundo, atrás da churrasqueira","-48","-15.866667",NA,NA,NA,"Patrocinadores: CENARGEN",NA,NA,NA,"-48.000000","-15.866667",NA,NA,"2007",NA,NA,"09","05",NA,NA
"84","2019-01-25 15:45:16-02","IAC","IAC","52480","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & A. Furlan (2)","587","2001","09","24",NA,"Brasil","São Paulo","Ribeirão Preto",NA,"-47.704204","-21.234906",NA,NA,NA,NA,NA,NA,NA,"-47.704204","-21.234906",NA,NA,"2001",NA,NA,"09","24",NA,NA
"85","2019-11-06 16:08:54-03","IAC","IAC","57396","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","S.L. Jung-Mendaçolli","A.B. Sampaio & S.J. Westenberger","243","1998","08","01",NA,"Brasil","Distrito Federal","Brasília","Mata de galeria do Córrego Acampamento, Parque Nacional de Brasília","-48.166667","-15.583333",NA,NA,NA,"Somente ocorre nos locais de clareira e com solo mal drenado. Coordenadas originais: 15º35#?#00S, 48º10#?#00W.",NA,NA,NA,"-48.166667","-15.583333",NA,NA,"2008",NA,NA,"03","17",NA,NA
"86","2019-11-06 16:08:54-03","IAC","IAC","57397","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","S.L. Jung-Mendaçolli","A.B. Sampaio & G.S.C. Pinho","117","1997","08","06",NA,"Brasil","Distrito Federal","Brasília","Mata do Riacho Fundo, Fazenda Sucupira (CEARGEN/EMBRAPA).","-48.033333","-15.924167",NA,NA,NA,"Coordenadas originais: 15º55#?#27S, 48º02#?#00W",NA,NA,NA,"-48.033333","-15.924167",NA,NA,"2008",NA,NA,"03","17",NA,NA
"87","2020-07-23 12:15:18-03","CEPLAC","CEPEC","36006","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis",NA,"M. F. Freitas","S. A. Mori","16900","1984","07","20",NA,"Brasil","Distrito Federal","planaltina","22Km ao W de Planaltina. Reserva do Cerrado CPAC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/08/2005"
"88","2020-07-23 12:15:18-03","CEPLAC","CEPEC","76667","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis",NA,"M. F. Freitas","W. W. Thomas","11674","1997","07","30",NA,"Brasil","Ceará","crato","12Km ao SW de Crato na Rod. para Exu (PE). Serra do Araripe.","-39.498056","-7.248611",NA,NA,NA,NA,NA,NA,NA,"39W29'53","7S14'55",NA,NA,NA,NA,NA,NA,NA,NA,"04/08/2005"
"89","2020-07-23 12:15:18-03","CEPLAC","CEPEC","57500","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Cybianthus","goyazensis","Cybianthus goyazensis",NA,"M. F. Freitas","L. P. de Queiroz","2806","1991","06","30",NA,"Brasil","São Paulo","BROTAS","Ao lado do viveiro de produção de mudas.","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,"04/08/2005"
"90","2019-11-01 15:08:26-03","UnB","UB","34216","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","Fonnegra, R","Mitzi, G","826",NA,NA,NA,"Southern America","Brasil","Goiás","Goiás","Goiás","-50.1403","-15.9344",NA,NA,NA,NA,NA,NA,NA,"-50.1403","-15.9344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-01 15:08:26-03","UnB","UB","18516","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","Chaves, E","Chaves, E; Soares-Silva, LH; Mendes, VC","9","2004","05","01","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Portal da Chapada, Trilha de Visita","-47.593056","-14.163333","1155","1155",NA,"SubArbusto 1,6m. Fruto verde.; Mata de galeria.",NA,NA,NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-01 15:08:26-03","UnB","UB","18537","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","Chaves, E","Chaves, E; Silva Filho, JPB","30","2004","09","25","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Portal da Chapada, Trilha de Visita","-47.593056","-14.163333","1155","1155",NA,"Interior da mata, cheiro adocicado, insetos visitantes.; Erva 0,8m. Flor amarelo-esverdeada. Fruto roxo.; Mata de galeria.",NA,NA,NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-01 15:08:26-03","UnB","UB","18813","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","Chaves, E","Chaves, E; Proença, CEB","233","2005","03","24","Southern America","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.593056","-14.163333","1155","1155",NA,"Interior da mata.; SubArbusto 0,6m. Fruto verde.; Mata de galeria e fitofisionomias associadas.",NA,NA,NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-01 15:08:26-03","UnB","UB","34310","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","Incógnito","Melo, E","780","1992","09","03","Southern America","Brasil","Distrito Federal","Brasília","EMBRAPA - CENARGEN","-47.965833","-15.726944",NA,NA,NA,NA,NA,NA,NA,"-47.965833","-15.726944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-01 15:08:26-03","UnB","UB","34311","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","Walter, BMT","Walter, BMT","2240","1994","09",NA,"Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-01 15:08:26-03","UnB","UB","216774","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","Kuhlmann, MP","Kuhlmann, MP","182","2013","02","28","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arbusto 2m; frutos maduros cor roxa; 1 semente p/fruto; flor creme; zoocórico.; Mata de Galeria inundável",NA,NA,NA,NA,NA,"70570","auto","2013",NA,NA,"02","28",NA,NA
"97","2019-11-01 15:08:26-03","UnB","UB","216597","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","Kuhlmann, MP","Kuhlmann, MP","182","2013","02","28","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arbusto 2m; frutos maduros cor roxa; 1 semente p/fruto; flor creme; zoocórico.; Mata de Galeria inundável",NA,NA,NA,NA,NA,"70570","auto","2013",NA,NA,"02","28",NA,NA
"98","2019-11-01 15:08:26-03","UnB","UB","177840","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Cybianthus","goyazensis","Cybianthus goyazensis","Mez","Oliveira, RC","Soares-Silva, LH","1552","2011","09","11","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Arvoreta 2m. Botões florais e flores verde acinzentadas.",NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
