"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","county","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","fieldNumber","verbatimLongitude","verbatimLatitude","class","individualCount","typeStatus"
"50","2021-03-15 18:28:52-03","USP","SPF","232814","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Pacífico, RB","Pacífico, RB","291","2017","01","17",NA,"Brasil","Minas Gerais","Serra de Ouro Preto, Próximo ao Pico do Itacolomi.","-44.424944","-20.428472","1692","1692",NA,"Arbusto ca. 0,5 m, estéril.; Campo rupestre. Sobre afloramento rochoso.","SPF00232814",NA,"2017","Ouro Preto",NA,NA,"04","13",NA,"-44.424944","-20.428472",NA,NA,NA
"51","2021-03-15 18:28:52-03","USP","SPF","232809","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Pacífico, RB","Pacífico, RB","296","2017","01","19",NA,"Brasil","Minas Gerais","Serra do Caraça, Trilha para o Pico do Sol.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Arbusto 0,8-1,2 m alt., em frutificação, ocorrendo esparsamente.; Campo rupestre.","SPF00232809",NA,"2017","Catas Altas","11966","auto","04","13",NA,NA,NA,NA,NA,NA
"52","2019-11-13 11:26:01-03","USP","SPF","153015","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Mello-Barreto, HL","Mello-Barreto, HL","9019","1937","08","11",NA,"Brasil","Minas Gerais","Serra do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"SPF00153015",NA,NA,"Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-09-04 18:45:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]"
"54","2017-08-02 10:48:45-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina",NA,"RRC ID Flag","Mello Barreto","9019",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9019",NA,NA,"Dicotyledoneae",NA,NA
"55","2015-03-07 08:57:02-03","F","FMNH-SEEDPLANTS","V0159843F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0159843F","V0159843F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"56","2015-03-07 08:57:02-03","F","FMNH-SEEDPLANTS","V0159844F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0159844F","V0159844F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"57","2015-03-07 08:57:02-03","F","FMNH-SEEDPLANTS","V0159845F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0159845F","V0159845F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"58","2019-07-02 15:56:01-03","UEM","HUEM","33012","S","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","R.Pacifico","R.Pacifico; V.E.Bressan","291","2017","01","17",NA,"Brasil","Minas Gerais","Serra de Ouro Preto., Próximo ao Pico do Itacolomi.","-44.474944","-20.428472","1692","1692",NA,"Arbusto, 0,5m de altura. Estéril, crescendo sobre rocha.","HUEM000016707","HUEM000016707","2017","Ouro Preto",NA,NA,"01",NA,NA,"-44.474944","-20.428472",NA,NA,NA
"59","2019-07-02 15:56:01-03","UEM","HUEM","33017","S","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","R.Pacifico","R.Pacifico; V.E.Bressan","296","2017","01","19",NA,"Brasil","Minas Gerais","Serra do Caraça., Trilha para o Pico do Sol.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Arbusto, 0,8-1,2m de altura. Ocorrendo esparsamente sobre campos rupestres.","HUEM000016708","HUEM000016708","2017","Catas Altas","11966","auto","01",NA,NA,NA,NA,NA,NA,NA
"60","2020-11-12 17:01:47-03","UEL","FUEL","33919","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Barreto, M","Barreto, M","9019","1937","08","11",NA,"Brasil","Minas Gerais","Serra do Itacolomy","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"FUEL005317",NA,NA,"Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-05-06 12:00:41-03","UFU","HUFU","57681","S","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Rolim, T.P.","Rolim, T.P.; et al.","366","2010","06","16",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Sertão.",NA,NA,NA,NA,NA,"Arbusto, ca. 0,65 m.; Campo rupestre.","HUFU00068079","HUFU00068079","2010",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"62","2019-05-06 12:00:41-03","UFU","HUFU","6371","S","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Eneida","Grandi, T.S.M.; et al.","1944","1986","09","28",NA,"Brasil","Minas Gerais","Serra da Piedade",NA,NA,NA,NA,NA,"Campo rupestre.","HUFU00068081","HUFU00068081","1997","Caetés",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-05-06 12:00:41-03","UFU","HUFU","77465","S","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Romero, R.","Paiva, J.A.M.; Souza, J.A.M. & Silva, S.H.A.","1874","2018","09","19",NA,"Brasil","Minas Gerais","Santa Bárbara / Ouro Preto, RPPN Capanema.","-43.581667","-20.221389",NA,NA,NA,"Subarbusto. 0,35m. Terrestre. Flor lilás.; Campo Rupestre Quartzítico.","HUFU00075093",NA,"2018","Santa Bárbara",NA,NA,"11","27",NA,"-43.581667","-20.221389",NA,NA,NA
"64","2019-05-06 12:00:41-03","UFU","HUFU","72967","S","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Romero, R.","Castro, M.; Nakajima, J.N. & Versiane, A.F.A.","283","2016","10","20",NA,"Brasil","Minas Gerais","RPPN Santuário do Caraça, Trilha subida para o Pico do Sol.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Subarbusto ca. 1,5m de alt. Frutos marrons.; campo rupestre.","HUFU00070867","HUFU00070867","2016","Catas Altas","11966","auto","12",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-07 11:31:50-03","UFU","HUFU","80395","S","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Paranhos, G.M.","Pedrosa, L.G.","684","2018","08","25",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Serra do Itacolomi.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, ca. 0,7 m. Flores lilás. Planta muito rara no Parque do Itacolomi, não sendo observada em nenhuma outra região de Ouro Preto.; Campo de altitude.","HUFU00077653",NA,"2020","Ouro Preto","44599","auto","11","20",NA,NA,NA,NA,NA,NA
"66","2020-12-07 11:31:50-03","UFU","HUFU","80397","S","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Paranhos, G.M.","Pedrosa, L.G.","733","2018","09","09",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha da Lagoa Seca.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, ca. 0,9 m. Flores lilás.","HUFU00077651",NA,"2020","Ouro Preto","44599","auto","11","20",NA,NA,NA,NA,NA,NA
"67","2019-05-06 12:00:41-03","UFU","HUFU","27132","S","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Barreto, M.","9019","1937","08","11",NA,"Brasil","Minas Gerais","Serra do Itacolomy","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, ca. 1,5 m. Flor rósea.; Nas pedras.","HUFU00068080","HUFU00068080",NA,"Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-08-20 20:40:22-03","UFSC","FLOR","33198","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Almeida, L.G.P. de","Duarte, A.P.","2004","1949","12","03",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 129-131, Palacio, margem de pequenos arroios.","-43.8897018432617","-19.6271991729736",NA,NA,NA,"Determinação de acordo com duplicata em NY (Specimen ID: 01066563).","FLOR0033198",NA,"2011","Lagoa Santa","12338","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Claussen, P","334A",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in eadem prov. loco haud indicato .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Capanema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Riedel, L","449",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in prov. Minas Geraes monte Itacolumi altit.1900m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Claussen, P","37?",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in eadem prov. loco haud indicato .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Claussen, P","335A",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in eadem prov. loco haud indicato .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Sello, HL","1076",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in prov. Minas Geraes monte Itacolumi altit.1900m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Claussen, P","43?",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Serra de Ouro Preto.","-43.51","-20.29",NA,NA,NA,NA,NA,NA,NA,"Ouro Preto",NA,NA,NA,NA,NA,"-43.51","-20.29",NA,NA,NA
"76","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Trembleya","stenophylla","Trembleya stenophylla","Naudin",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Habitat ad Capanema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2017-08-10 11:40:12-03","CAS","CAS-BOT","559868","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Pacifico, R.; Bressan, V. E.","291","2017","1",NA,"South America","Brazil","Minas Gerais","Ouro Preto:: Serra de Ouro Preto. Próximo ao Pico do Itacolomi","-44.4249444444","-20.4284722222","1692",NA,NA,"Arbusto ca. 0.5 m, estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44° 25' 29.8 W","20° 25' 42.5 S","Magnoliopsida",NA,NA
"78","2017-08-10 11:27:37-03","CAS","CAS-BOT","558240","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Pacifico, R.; Bressan, V. E.","296","2017","1",NA,"South America","Brazil","Minas Gerais","Serra do Caraça. Trilha para o Pico do Sol","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Arbusto 0,8-1,2 m alt., em frutificação, ocorrendo esparsamente.",NA,NA,NA,"Catas Altas","11966","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"79","2014-09-23 11:02:02-03","G","G-DC","G00318552","S","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","CAT.HERB.PRODR.","Clausen, P. C. D.","43","1839",NA,"00","AMERIQUE DU SUD","Brazil","Minas Gerais",NA,"-45.44222222","-18.78777778",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00318552",NA,"2012",NA,NA,NA,"01","01",NA,"-45.44222222","-18.78777778",NA,NA,NA
"80","2019-11-21 10:10:46-03","IBt","SP","40103","S","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Martins, E","Mello Barreto","9019","1937","08","11",NA,"Brasil","Minas Gerais","Serra do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"1997","Ouro Preto","44599","auto","03","12",NA,NA,NA,NA,NA,NA
"81","2019-11-21 10:10:46-03","IBt","SP","247444","S","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Pacífico, RB","Kirizawa, M","2417","1991","03","22",NA,"Brasil","São Paulo","Reserva Florestal da SABESP, adjacente à Estação Biológica de Boracéia, próx. do rio Ribeirão do Campo, ca. 1,5km da Pedra de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"2016","Salesópolis","18032","auto","05",NA,NA,NA,NA,NA,NA,NA
"82","2014-09-23 10:58:44-03","G","G","G00368001","S","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Martins, E.","Clausen, P. C. D.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00368001",NA,"1997",NA,NA,NA,"01","01",NA,"-53.08972222","-10.77305556",NA,NA,"HOLOTYPUS of Trembleya revoluta Naudin"
