"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"91","2020-12-21 16:24:48-03","MBM","MBM","85284","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Webster, G.L.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","46893","1983","10","16","Brazil","Espírito Santo","Domingos Martins","Pedra Azul","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"MBM085284","MBM085284",NA,NA,NA,NA,NA,"Southern America",NA,NA,"48150","auto",NA,NA,NA,NA,NA
"92","2020-12-21 16:24:48-03","MBM","MBM","25250","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Webster, G.L.","Hatschbach, G.","31980","1973","05","16","Brazil","Mato Grosso do Sul","Coxim","Rodovia Campo Grande - Cuiabá","-54.7599983215332","-18.5067005157471",NA,NA,NA,NA,NA,"MBM025250","MBM025250",NA,NA,NA,NA,NA,"Southern America",NA,NA,"102528","auto",NA,NA,NA,NA,NA
"93","2020-12-21 16:24:48-03","MBM","MBM","173846","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Punt, W.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","61872","1995","03","14","Brazil","Minas Gerais","Monte Azul","Serra do Espinhaço","-42.874698638916","-15.1549997329712",NA,NA,NA,NA,NA,"MBM173846","MBM173846",NA,NA,NA,NA,NA,"Southern America",NA,NA,"41110","auto",NA,NA,NA,NA,NA
"94","2020-12-21 16:24:48-03","MBM","MBM","17070","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Hatschbach, G.","Hatschbach, G.","24134","1970","04","06","Brazil","Paraná","Arapoti","Rio das Perdizes","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,"MBM017070","MBM017070",NA,NA,NA,NA,NA,"Southern America",NA,NA,"41852","auto",NA,NA,NA,NA,NA
"95","2020-12-21 16:24:48-03","MBM","MBM","62568","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Hatschbach, G.","Hatschbach, G.","35433","1977","11","13","Brazil","Paraná","Jaguariaíva","Rio Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM062568","MBM062568",NA,NA,NA,NA,NA,"Southern America",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"96","2020-12-21 16:24:48-03","MBM","MBM","40918","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Smith, L.B.","Hatschbach, G.","12295","1965","01","18","Brazil","Paraná","Jaguariaíva","Rio Jaguariaíva, Barra das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM040918","MBM040918",NA,NA,NA,NA,NA,"Southern America",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"97","2020-12-21 16:24:48-03","MBM","MBM","14289","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Hatschbach, G.","Hatschbach, G.","24166","1970","04","18","Brazil","Paraná","Laranjeiras do Sul","Rio Iguaçu, Salto Osório","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,"MBM014289","MBM014289",NA,NA,NA,NA,NA,"Southern America",NA,NA,"28404","auto",NA,NA,NA,NA,NA
"98","2020-12-21 16:24:48-03","MBM","MBM","77842","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Webster, G.L.","Hatschbach, G.","45694","1982","10","20","Brazil","Paraná","Morretes","Serra Marumbi, picada frontal","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM077842","MBM077842",NA,NA,NA,NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"99","2020-12-21 16:24:48-03","MBM","MBM","196038","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Ribas, O.S.","Hatschbach, G.; et al.; et al.","11408","1964","08","30","Brazil","Rio de Janeiro","Rio de Janeiro","Serra do Corcovado, Ponte do Inferno","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"MBM196038",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"100","2020-12-21 16:24:48-03","MBM","MBM","131042","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Falkenberg, D.B.","Souza, M.L.; et al.; et al.","798","1985","09","15","Brazil","Santa Catarina","Palhoça","Morro Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM131042","MBM131042",NA,NA,NA,NA,NA,"Southern America",NA,NA,"31105","auto",NA,NA,NA,NA,NA
"101","2020-12-21 16:24:48-03","MBM","MBM","40916","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Webster, G.L.","Reitz, R.; Klein, R.M.; Klein, R.M.","2539","1956","01","20","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM040916","MBM040916",NA,NA,NA,NA,NA,"Southern America",NA,NA,"31105","auto",NA,NA,NA,NA,NA
"102","2020-12-21 16:24:48-03","MBM","MBM","22580","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Smith, L.B.","Pabst, G.","5611","1961","06","04","Brazil","Rio de Janeiro",NA,"Serra das Araras, Estrada do Contorno",NA,NA,NA,NA,NA,NA,NA,"MBM022580","MBM022580",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:39:22-03","MBM","MBM","390683","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Brotto, M.L.","Brotto, M.L.; Franzen, R.; Franzen, R.","1667","2014","06","07","Brazil","Rio de Janeiro","Rio de Janeiro","Serra da Tijuca, Pico da Tijuca","-43.287444","-22.943806","-43.287444","-22.943806","930","930","Subarbusto de 40cm; flores brancas.; Refúgio Vegetacional Altomontano (campo herbáceo-arbustivo).","MBM390683","MBM390683","2014","08","04",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:24:48-03","MBM","MBM","392665","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Martins, E.R.","Labiak, P.H.; Schwartsburd, A.B.; Fontana, A.P.; Kollmann, L.J.C.; Schwartsburd, A.B.; Fontana, A.P.; Kollmann, L.J.C.","5092","2009","01","14","Brazil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante, Afloramento rochoso á direita na subida para a Pedra do Elefante","-40.4475","-18.770278","-40.4475","-18.770278","300","600","Herbácea terrestre. Flores branco-esverdeadas.; Afloramento rochoso.","MBM392665","MBM392665","2012","10","27",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:24:48-03","MBM","MBM","392666","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Martins, E.R.","Fontana, A.P.; Goldenberg, R.; Amorim, A.M.; Fraga, C.N.; Esgario, C.; Goldenberg, R.; Amorim, A.M.; Fraga, C.N.; Esgario, C.","5228","2008","05","09","Brazil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante, Serra de Baixo, afloramento rochoso na base da Pedra do Elefante","-40.45","-18.75","-40.45","-18.75","291","291","Arbusto, 1,2m. Flores e frutos verdes.; Inselbergue. Rupícola no sol.","MBM392666","MBM392666","2012","10","23",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:24:48-03","MBM","MBM","422457","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Barboza, E.","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3273","2019","03","28","Brazil","Espírito Santo","Cachoeiro de Itapemirim","Estrada para Pedra Lisa","-41.349444","-20.613611","-41.349444","-20.613611","700","700","Subarbusto com 60 cm de altura; flor branca.; Floresta Ombrófila Densa Montana, estágio médio de sucessão.","MBM422457",NA,"2019","06","26",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:39:22-03","MBM","MBM","422686","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Barboza, E.","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3396","2019","04","02","Brazil","Espírito Santo","Santa Leopoldina","Rodovia ES-264","-40.465833","-20.055833","-40.465833","-20.055833","220","220","Erva com 70 cm de altura; flores brancas.; Floresta Ombrófila Densa Submontana.","MBM422686",NA,"2019","06","26",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:39:22-03","MBM","MBM","428489","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Lozano, E.D.","Lozano, E.D.; Bóçon, R.; Pereira, I.; Passos, E.; Bóçon, R.; Pereira, I.; Passos, E.","4223","2018","06","11","Brazil","Ceará","Madalena","Riacho Teotônio","-39.699194","-4.755306","-39.699194","-4.755306",NA,NA,"Herbácea, 30 cm, frutos verdes, interior da mata. Prensada com álcool.; Caatinga do Cristalino.","MBM428489",NA,"2018",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:24:48-03","MBM","MBM","65363","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Webster, G.L.","Irwin, H.S.; et al.; et al.","28858","1971","01","22","Brazil","Minas Gerais",NA,"Serra do Espinhaço",NA,NA,NA,NA,NA,NA,NA,"MBM065363","MBM065363",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:24:48-03","MBM","MBM","40917","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Smith, S.F.; L.B.","Hatschbach, G.","11396","1964","09","05","Brazil","Amazonas","Manaus","Igarapé São Raimundo","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,"MBM040917","MBM040917",NA,NA,NA,NA,NA,"Southern America",NA,NA,"138090","auto",NA,NA,NA,NA,NA
"111","2020-12-21 16:24:48-03","MBM","MBM","257","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Smith, S.F.; L.B.","Hatschbach, G.","11396","1964","09","05","Brazil","Amazonas","Manaus","Igarapé São Raimundo","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,"MBM000257","MBM000257",NA,NA,NA,NA,NA,"Southern America",NA,NA,"138090","auto",NA,NA,NA,NA,NA
"112","2020-12-21 16:24:48-03","MBM","MBM","1851","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Smith, S.F.; L.B.","Hatschbach, G.","14142","1966","03","24","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM001851","MBM001851",NA,NA,NA,NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"113","2020-12-21 16:24:48-03","MBM","MBM","22571","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Webster, G.L.","Pabst, G.","5707","1961","09","03","Brazil","Rio de Janeiro","Rio de Janeiro","Serra da Carioca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"MBM022571","MBM022571",NA,NA,NA,NA,NA,"Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"114","2020-12-21 16:24:48-03","MBM","MBM","40905","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Webster, G.L.","Hatschbach, G.","11408","1964","08","30","Brazil","Rio de Janeiro","Rio de Janeiro","Serra do Corcovado, Ponte do Inferno","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"MBM040905","MBM040905",NA,NA,NA,NA,NA,"Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"115","2020-12-21 16:24:48-03","MBM","MBM","25266","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Brombley, G.L.R.","Hatschbach, G.; et al.; et al.","31416","1973","02","10","Brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,NA,"MBM025266","MBM025266",NA,NA,NA,NA,NA,"Southern America",NA,NA,"15056","auto",NA,NA,NA,NA,NA
"116","2020-12-21 16:24:48-03","MBM","MBM","136605","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Webster, G.L.","Lindeman, J.; Haas, H.; Haas, H.","40","1965","11","19","Brazil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"MBM136605","MBM136605",NA,NA,NA,NA,NA,"Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:24:48-03","MBM","MBM","196039","PreservedSpecimen","Plantae","Euphorbiaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell. Arg.","Webster, G.L.","Reitz, R.; Klein, R.M.; Klein, R.M.","2539","1956","01","20","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM196039",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"31105","auto",NA,NA,NA,NA,NA
"118","2019-11-01 15:28:32-03","PUC-RIO","FCAB","2990","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"D. Sucre","1454","1967","05","11","Brasil","Rio de Janeiro","Estado da Guanabara","Sumaré",NA,NA,NA,NA,NA,NA,"Ereta com mais ou menos 60-1m de alt., fl. branca, folhas verde na face dorsal, avermelhadas na ventral.","002990",NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-01 15:28:32-03","PUC-RIO","FCAB","7412","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Elsie Guimarães","30","1966","05","11","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada Sumaré","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Crescendo em local úmido à beira da estrada.","007412",NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"120","2019-11-01 15:28:32-03","PUC-RIO","FCAB","2989","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"D. Sucre; P.I.S. Braga; 183","2340","1968","02","10","Brasil","Rio de Janeiro","Teresópolis","Posse, morro das antenas de televisão","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Até 40 cm de altura, heliofila, rupestre.","002989",NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"121","2015-09-05 07:14:48-03","MNHN","RECOLNAT_MNHN_P","P04854010","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","amoenus","Phyllanthus amoenus","Müll.Arg.",NA,"Glaziou, A.",NA,"1898","5","30","Brasil","Goiás",NA,"Paranaua.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04854010' target='other'> <mi>dwc_moreinfo</mi></a>","P04854010","P04854010_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"22090",NA,NA
"122","2015-09-05 07:14:48-03","MNHN","RECOLNAT_MNHN_P","P04854011","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","amoenus","Phyllanthus amoenus","Müll.Arg.",NA,"Glaziou",NA,"1895","5","30","Brasil",NA,NA,"Paranauá.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04854011' target='other'> <mi>dwc_moreinfo</mi></a>","P04854011","P04854011_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"22090",NA,NA
"123","2016-12-21 14:32:18-02","MNHN","RECOLNAT_MNHN_P","P04854012","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","amoenus","Phyllanthus amoenus","Müll.Arg.",NA,"Glaziou",NA,"1895","5","30","Brasil",NA,NA,"Paranauá.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04854012' target='other'> <mi>dwc_moreinfo</mi></a>","P04854012","P04854012_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"22090",NA,NA
"124","2015-09-20 18:05:33-03","MNHN","RECOLNAT_MNHN_P","P00608984","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","janeirensis","Phyllanthus janeirensis","Müll.Arg.",NA,"Glaziou, A.",NA,"1863","7","6","Brésil",NA,NA,"eRio de Janeiro, Restinga da Tijuca",NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00608984' target='other'> <mi>dwc_moreinfo</mi></a>","P00608984","P00608984_01",NA,NA,NA,NA,NA,NA,"hb","isotype",NA,NA,NA,NA,"1467",NA,NA
"125","2015-09-05 07:17:25-03","MNHN","RECOLNAT_MNHN_P","P04828126","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","janeirensis","Phyllanthus janeirensis","Müll.Arg.",NA,"Glaziou, A.",NA,"1874","7","8","Brasil","Rio de Janeiro",NA,"Santo Antônio.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04828126' target='other'> <mi>dwc_moreinfo</mi></a>","P04828126","P04828126_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"7818",NA,NA
"126","2015-09-05 07:17:25-03","MNHN","RECOLNAT_MNHN_P","P04828127","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","janeirensis","Phyllanthus janeirensis","Müll.Arg.",NA,"Glaziou",NA,"1871","7","7","Brasil","Rio de Janeiro",NA,"Santo Antoinio.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04828127' target='other'> <mi>dwc_moreinfo</mi></a>","P04828127","P04828127_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"7818",NA,NA
"127","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855209","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855209' target='other'> <mi>dwc_moreinfo</mi></a>","P04855209","P04855209_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"47 b",NA,NA
"128","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855211","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Gaudichaud",NA,"1831","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855211' target='other'> <mi>dwc_moreinfo</mi></a>","P04855211","P04855211_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1125",NA,NA
"129","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855212","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855212' target='other'> <mi>dwc_moreinfo</mi></a>","P04855212","P04855212_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"47 b",NA,NA
"130","2015-09-05 07:16:21-03","MNHN","RECOLNAT_MNHN_P","P04855324","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Vauthier",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855324' target='other'> <mi>dwc_moreinfo</mi></a>","P04855324","P04855324_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"131","2016-02-16 18:22:02-02","MNHN","RECOLNAT_MNHN_P","P01167226","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Croizat","Burchell",NA,NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"Avec P04855205 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167226' target='other'> <mi>dwc_moreinfo</mi></a>","P01167226","P01167226_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"5594",NA,NA
"132","2015-09-05 07:14:54-03","MNHN","RECOLNAT_MNHN_P","P04855195","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Gay",NA,"1828","8","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855195' target='other'> <mi>dwc_moreinfo</mi></a>","P04855195","P04855195_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"133","2015-09-05 07:14:54-03","MNHN","RECOLNAT_MNHN_P","P04855196","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Glaziou",NA,"1879","1","18","Brasil","Rio de Janeiro",NA,"Sommet du Morro Queimado.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855196' target='other'> <mi>dwc_moreinfo</mi></a>","P04855196","P04855196_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"11544",NA,NA
"134","2015-09-05 07:14:54-03","MNHN","RECOLNAT_MNHN_P","P04855197","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Glaziou",NA,"1879","1","18","Brasil","Rio de Janeiro",NA,"Sommet du Morro Queimado.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855197' target='other'> <mi>dwc_moreinfo</mi></a>","P04855197","P04855197_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"11544",NA,NA
"135","2015-09-05 07:14:54-03","MNHN","RECOLNAT_MNHN_P","P04855198","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Glaziou",NA,"1883","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855198' target='other'> <mi>dwc_moreinfo</mi></a>","P04855198","P04855198_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"15412",NA,NA
"136","2015-09-05 07:14:54-03","MNHN","RECOLNAT_MNHN_P","P04855199","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Glaziou",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855199' target='other'> <mi>dwc_moreinfo</mi></a>","P04855199","P04855199_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"15412",NA,NA
"137","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855201","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Glaziou",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Barreira dos Orgãos.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855201' target='other'> <mi>dwc_moreinfo</mi></a>","P04855201","P04855201_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"12153",NA,NA
"138","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855202","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Glaziou",NA,"1880","3","24","Brasil","Rio de Janeiro",NA,"Barreira dos Orgãos.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855202' target='other'> <mi>dwc_moreinfo</mi></a>","P04855202","P04855202_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"12153",NA,NA
"139","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855203","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Claussen",NA,"1842","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855203' target='other'> <mi>dwc_moreinfo</mi></a>","P04855203","P04855203_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
