"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","minimumElevationInMeters","maximumElevationInMeters","individualCount","infraspecificEpithet","relatedCatalogItem","dayIdentified"
"49","2017-01-05 15:29:00-02","MO","MOBOT","100946438","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Dimitri Sucre","Sucre 7481","1971","2","17","South America","Brazil",NA,NA,"Estado da Guanabara, Serra do Barata, Reserva da Represa do Piraraquara, Realengo.",NA,NA,NA,NA,NA,NA,"(Baill.) G.L. Webster","K.J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"50","2021-02-09 10:12:35-03","UENF","HUENF","4634","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Archanjo, K.M.P.A.","2431","2009","03","26",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Palmeiras","-41.119722","-21.321667",NA,"Arbórea","HUENF00004637",NA,"(Baill.) G.L.Webster","J.M.A. Braga",NA,NA,"41º7'11''W","21º19'18''S",NA,NA,NA,NA,NA,"81","81",NA,NA,NA,NA
"51","2021-02-09 10:12:40-03","UENF","HUENF","4685","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Tetraplandra","leandrii","Tetraplandra leandrii","Archanjo, K.M.P.A.",NA,"2009","07","30",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,NA,"HUENF00004688",NA,"Baill.","J.M.A. Braga",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,"39","39",NA,NA,NA,NA
"52","2020-09-12 05:00:02-03","US","US","1185333","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Tetraplandra","longipetiolata","Tetraplandra longipetiolata","A. F. M. Glaziou","13171","1881","9","22","South America - Neotropics","Brazil",NA,NA,"Riobonito.",NA,NA,NA,NA,"US00109275","US00109275_01","Pax & K. Hoffm. in Engl.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"Isotype",NA,NA,"1",NA,NA,NA
"53","2020-03-04 18:50:31-03","USP","SPF","196771","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Tetraplandra","leandrii","Tetraplandra leandrii","Sucre, D","9612","1972","09","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00196771",NA,"Baill.","Emmerich, M","1972",NA,NA,NA,"57442","auto",NA,NA,NA,"120","200",NA,NA,NA,NA
"54","2021-03-04 11:17:23-03","UEFS","HUEFS","81155","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Mattos-Silva, L.A.","4820","2003","10","10",NA,"Brasil","Bahia","Santa Cruz da Vitória","Fazenda do Poso Mirasol. Remanescente de Mata Mesófila","-39.8116989135742","-14.9610996246338",NA,"Limite oeste do ecossistema Mata Atlântica). Solo sílico-argiloso.","HUEFS0081155","HUEFS0081155 HUEFS0081155_e1","(Baill.) G.L.Webster","L.S.D.Oliveira","2009","06",NA,NA,"20471","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-04 11:17:23-03","UEFS","HUEFS","84635","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Oliveira, P.P.","30","1999","01","13",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União.","-41.9449996948242","-22.5268993377686",NA,"Mata Atlântica.","HUEFS0084635","HUEFS0084635","(Baill.) Webster","L.S.D.Oliveira","2009","09",NA,NA,"17620","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-04 11:17:23-03","UEFS","HUEFS","84636","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Oliveira, P.P.","17","1997","12","10",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União.","-41.9449996948242","-22.5268993377686",NA,NA,"HUEFS0084636",NA,"(Baill.) Webster","L.S.D.Oliveira","2009","06",NA,NA,"17620","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-04 11:17:23-03","UEFS","HUEFS","84637","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Oliveira, P.P.","2","1997","12","10",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União.","-41.9449996948242","-22.5268993377686",NA,NA,"HUEFS0084637",NA,"(Baill.) Webster","L.S.D.Oliveira","2009","06",NA,NA,"17620","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-04 11:17:23-03","UEFS","HUEFS","84634","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Tetraplandra","leandrii","Tetraplandra leandrii","Oliveira, P.P.","30","1997","10","15",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União.","-41.9449996948242","-22.5268993377686",NA,NA,"HUEFS0084634","HUEFS0084634","Baill.",NA,NA,NA,NA,NA,"17620","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-04 11:17:23-03","UEFS","HUEFS","84638","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Tetraplandra","leandrii","Tetraplandra leandrii","Oliveira, P.P.","887","1998","09","15",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União.","-41.9449996948242","-22.5268993377686",NA,"Brejo.","HUEFS0084638","HUEFS0084638","Baill.",NA,NA,NA,NA,NA,"17620","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-09-04 19:09:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Tetraplandra","longipetiolata","Tetraplandra longipetiolata","A. Glaziou","13171",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA
"61","2019-09-04 19:09:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Tetraplandra","longipetiolata","Tetraplandra longipetiolata","A. Glaziou","13171",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA
"62","2020-04-22 14:26:55-03","F","FMNH-SEEDPLANTS","V0057149F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Tetraplandra","longipetiolata","Tetraplandra longipetiolata","A. Glaziou","13171","1881","9","22","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0057149F","V0057149F_01",NA,"F. A. Pax",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA,NA,NA,NA
"63","2019-09-04 18:57:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Tetraplandra","riedelii","Tetraplandra riedelii subcuneata","L. Riedel","1050",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Müll. Arg.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,"subcuneata",NA,NA
"64","2020-07-23 12:05:49-03","CEPLAC","CEPEC","16759","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","L. A. Mattos-Silva","486","1979","06","14",NA,"Brasil","Bahia","MARAÚ","Rod. BR-030, trecho Maraú/Ubaitaba, Km 32.","-39","-14.166667",NA,NA,NA,NA,NA,"L. Oliveira",NA,NA,"39W0'","14S10'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21/10/2011",NA
"65","2020-07-23 12:05:49-03","CEPLAC","CEPEC","39717","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","T. S. dos Santos","4024","1986","02","26",NA,"Brasil","Bahia","UNA","Ramal com entrada Km 5 Rod. São José/Una, então 1Km ao S.","-38.3","-15.066667",NA,NA,NA,NA,NA,"L. Oliveira",NA,NA,"38W18'","15S4'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21/10/2011",NA
"66","2020-07-23 12:05:49-03","CEPLAC","CEPEC","8612","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","T. S. dos Santos","2281","1972","04","24",NA,"Brasil","Bahia","BELMONTE","BR-101, trecho Rio Jequitinhonha ao Rio Pardo, Km 32 do primeiro.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,"L. Oliveira",NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,"21/10/2011",NA
"67","2020-07-23 12:05:49-03","CEPLAC","CEPEC","33203","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","A. M. de Carvalho","2004","1983","10","22",NA,"Brasil","Bahia","ILHÉUS","Km 35 na estrada Ilheus/Serra Grande.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"L. Oliveira",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"20/10/2011",NA
"68","2020-07-23 12:05:49-03","CEPLAC","CEPEC","7271","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","R. S. Pinheiro","1321","1971","04","14",NA,"Brasil","Bahia","UNA","Faz. São Rafael.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"L. Oliveira",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,"21/10/2011",NA
"69","2020-07-23 12:06:49-03","CEPLAC","CEPEC","124713","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Tetraplandra","leandrii","Tetraplandra leandrii","S. V. A. Pessoa","906",NA,NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-07-23 12:06:49-03","CEPLAC","CEPEC","6916","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Tetraplandra","leandrii","Tetraplandra leandrii","T. S. dos Santos","1612","1968","05","09",NA,"Brasil","Bahia","UNA","estrada em direção a Sta. Luzia, Rio São Pedro. Obs.: Látex amarelado.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"I. Cordeiro",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,"30/08/2002",NA
"71","2019-10-16 14:13:23-03","UEL","FUEL","34913","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Tetraplandra","leandrii","Tetraplandra leandrii","Mello Filho, LE; Emmerich, M","3197","1972","05","31",NA,"Brasil","Rio de Janeiro",NA,"Sumaré, estrada do, estrada do",NA,NA,NA,NA,NA,NA,"Baill.","Emmerich, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-04 15:44:35-03","IF","SPSF","40399","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","D.F.Bertani","QT 25","2007","03","02","América do Sul","Brasil","SP","Itanhaém","Ilha da Queimada Grande","-46.7925","-24.182778",NA,"COLETA: Árvore, 3m de altura, inflorescencia em espiga branca, fruto louco arroxeado e verde, látex branco; GEOGRAFIA: Interior de mata&nf;1,37km na trilha principal;",NA,NA,"((Baill.)) G.L.Webster","L.A.F.Oliveira","2014","03",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,"07"
"73","2021-03-04 15:44:35-03","IF","SPSF","45345","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","R.T.Polisel & N.M.Ivanauskas & M.C.Assis & R.P.M.Souza & R.Esteves","1022","2006","08","04","América do Sul","Brasil","SP","Campos do Jordão","P.E.C.J","-45.590833","-22.738889",NA,"COLETA: Trepadeira. Material-testemunho da coletas de mestrado de Rodrigo Trassi Polisel.; GEOGRAFIA: Trilha da Cachoeira, área de Fitossociologia (SAD69, Zona 23k);",NA,NA,"Baill.","R.T.Polisel","2006","11",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,"30"
"74","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Tetraplandra","leandrii","Tetraplandra leandrii","Leandro do Sacramento, P","29",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia",NA,NA,NA,NA,NA,NA,"Baill.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Tetraplandra","leandrii","Tetraplandra leandrii","Leandro do Sacramento, P","Hb. Mus. P73",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia",NA,NA,NA,NA,NA,NA,"Baill.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Tetraplandra","riedelii","Tetraplandra riedelii subcuneata","Riedel, L","1050",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis montanis montis Corcovado prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subcuneata",NA,NA
"77","2019-11-21 10:03:53-03","IBt","SP","269265","S","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Mello-Silva, R; Pirani, JR","838","1993","05","13",NA,"Brasil","Espírito Santo","Cachoeiro do Itapemirim","3km da cidade em direção a Jerônimo Monteiro, atrás da serraria de pedra",NA,NA,NA,NA,NA,NA,"(Baill.) G.L.Webster","Oliveira, LSD","2009","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-21 10:03:53-03","IBt","SP","429490","S","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Pscheidt, AC; Cordeiro, I; Fortes, EP; Paz, AM","49",NA,NA,NA,NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.42925","-23.591",NA,NA,NA,NA,"(Baill.) G.L.Webster","Cordeiro, I","2011","05","-45.42925","-23.591",NA,NA,NA,NA,NA,"7","7",NA,NA,NA,NA
"79","2021-04-01 08:50:19-03","IBt","SP","429491","S","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Pscheidt, AC; Cordeiro, I; Fortes, EP; Paz, AM","49",NA,NA,NA,NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.42925","-23.591",NA,NA,NA,NA,"(Baill.) G.L.Webster","Cordeiro, I","2011","05","-45.42925","-23.591",NA,NA,NA,NA,NA,"7","7",NA,NA,NA,NA
"80","2019-11-21 10:03:53-03","IBt","SP","369146","S","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Oliveira, PP","887","1998","09","15",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União. Trilha 7","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"(Baill.) G.L.Webster","Oliveira, LSD","2009","06",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 10:03:53-03","IBt","SP","447599","S","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Sucre, D; Silva, JF","9612","1972","09","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Vertente sul do corcovado, entrada pela rua Joana Angélica.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"(Baill.) G.L.Webster","Cordeiro, I","2010","09",NA,NA,"57442","auto",NA,NA,NA,"120","200",NA,NA,NA,NA
"82","2019-11-21 10:03:53-03","IBt","SP","444966","S","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Sampaio, PSP; Lima, ES","439",NA,NA,NA,NA,"Brasil","São Paulo","Bertioga","Caraguatatuba","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"(Baill.) G.L.Webster","Cordeiro, I","2011","03",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-21 10:03:53-03","IBt","SP","444968","S","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Martins, SE; Sampaio, PSP","594",NA,NA,NA,NA,"Brasil","São Paulo","Bertioga","Guaratuba","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"(Baill.) G.L.Webster","Cordeiro, I","2011","03",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-21 10:03:53-03","IBt","SP","444967","S","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Sampaio, PSP; Lima, ES","440",NA,NA,NA,NA,"Brasil","São Paulo","Bertioga","Guaratuba","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"(Baill.) G.L.Webster","Cordeiro, I","2011","03",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-21 10:03:53-03","IBt","SP","350511","S","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Rossi, L; Kawasaki, ML; Bopp, L","2148","2000","09","19",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tropeiros","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"(Baill.) G.L.Webster","Cordeiro, I","2009","03",NA,NA,"30093","auto",NA,NA,NA,"60","150",NA,NA,NA,NA
"86","2019-11-21 10:03:53-03","IBt","SP","251779","S","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Cordeiro, I; et al.","856","1991","12","17",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a cachoeira do Salto, mata de planície. Interior da mata.","-47.5499992370605","-24.7000007629395",NA,"Arvoreta ca. 6m alt.",NA,NA,"(Baill.) G.L.Webster","Cordeiro, I","2011","03",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-21 10:03:53-03","IBt","SP","198135","S","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Forero, E","7683","1980","08","31",NA,"Brasil","São Paulo","Ubatuba","Pontal de Lagoinha. Km 237 da Rodovia São Paulo-Ubatuba.","-45.0699996948242","-23.4300003051758",NA,"Arbolito",NA,NA,"(Baill.) G.L.Webster","Cordeiro, I","2011","03",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 10:03:53-03","IBt","SP","279877","S","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Damasceno Jr, GA; et al.","29302",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Praia de Maranduba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"(Baill.) G.L.Webster","Cordeiro, I","2011","03",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2014-09-23 10:57:27-03","G","G","G00359218","S","Plantae",NA,NA,"Euphorbiaceae","Algernonia","leandrii","Algernonia leandrii","Glaziou, A. F. M.","13171","1882",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00359218",NA,"(Baill.) G. L. Webster","?",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,"ISOTYPUS of Tetraplandra longipetiolata Pax & K. Hoffm.",NA,NA,NA,NA,NA,NA
