"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","typeStatus"
"110","2021-02-08 12:54:05-03","UFRGS","ICN","048708","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl",NA,"Schulz, AG","1962","01","06","Argentina","Chaco","Primero de Mayo","Colonia Benítez",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"11217","América do Sul",NA,"alt. 2-2,5 m; Em alto pajonal, campo anegadizo por crecientes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-08 12:54:05-03","UFRGS","ICN","148427","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl","Trevisan, R","Trevisan, R; et al.","2006","11","29","Brasil","SC","Bom Retiro","BR 282 km 132. 27° 48' 38 5S 49° 31' 09 5W","-49.519167","-27.810556","-49.519167","-27.810556","860","860",NA,NA,"Monocotyledon",NA,"770","América do Sul",NA,"em campo úmido",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-02-08 12:54:06-03","UFRGS","ICN","152580","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl","Trevisan, R","Trevisan, R","2007","11","26","Brasil","RS","Santa Cruz do Sul","rodovia para Vera Cruz 29°43'49,8S 52°27'22,4W","-52.456111","-29.730278","-52.456111","-29.730278","60","60",NA,NA,"Monocotyledon",NA,"886","América do Sul",NA,"planta com base achatada e folhas glaucas. Ca. 2,5m alt.; área úmida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-08 12:54:06-03","UFRGS","ICN","156584","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl","Boldrini, II","Boldrini, II; Trevisan et Schneider","2007","12","06","Brasil","RS","São Borja","Banhado São Donato 29° 00' 41.3S 56° 11' 11.5W","-56.186389","-29.011389","-56.186389","-29.011389","107","107",NA,NA,"Monocotyledon",NA,"1478","América do Sul",NA,"Banhado, beira da estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-08 12:54:05-03","UFRGS","ICN","024401","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl","Gomes, JIR","Valls, JFM; et al.","1971","12","05","Brasil","RS","Bom Jesus","Hortencio Dutra","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"1895","América do Sul",NA,"Colhido para análise citológica; Frequente na beira da estrada, perto de banhado",NA,"1992","03",NA,"55856","auto",NA,NA,NA
"115","2021-02-08 12:54:05-03","UFRGS","ICN","089636","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl",NA,"Wagner, H; et al.","1990","12","14","Brasil","RS","Cambará do Sul","45 Km após Tainhas","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"2249","América do Sul",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA
"116","2021-02-08 12:54:05-03","UFRGS","ICN","146282","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl","Trevisan, R","Mahus, J","2002","12","03","Brasil","RS","Esmeralda","Estação Ecológica de Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,"Banhado entre capoeira.",NA,NA,NA,NA,"38649","auto",NA,NA,NA
"117","2021-02-08 12:54:05-03","UFRGS","ICN","000677","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl","Gomes, JIR","Shultz","1949","01","12","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"677","América do Sul",NA,NA,NA,"1994",NA,NA,"29946","auto",NA,NA,NA
"118","2021-02-08 12:54:05-03","UFRGS","ICN","024400","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl","Gomes, JIR","Valls, JFM; Kornelius, E","1971","01","26","Brasil","RS","São Francisco de Paula","Km 125 da rodovia Porto Alegre-Bom Jesus (via S. Francisco).","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"1462","América do Sul",NA,"Colhido para análise citológica",NA,"1992","03",NA,"76715","auto",NA,NA,NA
"119","2021-02-08 12:54:05-03","UFRGS","ICN","015519","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl","Gomes, JIR","Dutra","1937","02","05","Brasil","RS","Bom Jesus","Fazenda Caraúna","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"1519","América do Sul",NA,"Banhado",NA,"1992","03",NA,"55856","auto",NA,NA,NA
"120","2021-02-08 12:54:05-03","UFRGS","ICN","010187","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl","Gomes, JIR","Valls, JFM","1971","12","30","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"1909","América do Sul",NA,"Sobre pedras do Arroio Perdizes, perto da cacoeira que desce o perau",NA,"1992","03",NA,"30776","auto",NA,NA,NA
"121","2021-02-08 12:54:05-03","UFRGS","ICN","001560","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl","Gomes, JIR","Barreto, I","1953","06",NA,"Brasil","RS","Caxias do Sul","Ana Reck","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"939","América do Sul",NA,"Em campo alto de boa profundidade",NA,"1992","03",NA,"49662","auto",NA,NA,NA
"122","2021-02-08 12:54:05-03","UFRGS","ICN","069932","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl","Rua, GH","Arzivenco, L","1978","12","21","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"480","América do Sul",NA,"Banhado abaixo capão da frente",NA,"2010","03",NA,"38649","auto",NA,NA,NA
"123","2021-02-08 12:54:06-03","UFRGS","ICN","172924","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl",NA,"Lorscheitter, ML; Baptista, LRM","2008","01","04","Brasil","RS","São Francisco de Paula","Turfeira do Banhado Amarelo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA
"124","2021-02-08 12:54:05-03","UFRGS","ICN","025224","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J. Presl","Gomes, JIR","Valls, JFM; et al.","1974","01","10","Brasil","SC","Bom Jardim da Serra","3 Km E Bom Jardim na estrada para Lauro Muller","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"3164","América do Sul",NA,NA,NA,"1992","03",NA,"32577","auto",NA,NA,NA
"125","2021-03-22 16:23:40-03","FEPAGRO","BLA","6204","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","R. Oliveira","W. D. Clayton & G. Eiten","1965","02","13","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"BLA006204",NA,"Spermatophyta",NA,"4644",NA,NA,NA,NA,"2000","02","28",NA,NA,NA,NA,NA
"126","2021-03-22 16:23:40-03","FEPAGRO","BLA","1778","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","L. R. Parodi","J. Hunziker",NA,NA,NA,"Argentina","Buenos Aires","Tarpaquém","Estação San Bernardo",NA,NA,NA,NA,NA,NA,"BLA001778",NA,"Spermatophyta",NA,NA,NA,NA,"Exsicata sem Data de Coleta definida.Habitat: CirestivaBuenos",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-22 16:23:40-03","FEPAGRO","BLA","1681","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","I. L. Barreto",NA,NA,NA,"Uruguai","Durazno","Durazno","Campo de Aviação",NA,NA,NA,NA,NA,NA,"BLA001681",NA,"Spermatophyta",NA,NA,NA,NA,"Data de Coleta: 10/1954.Habitat: Em campo úmido",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-22 16:23:40-03","FEPAGRO","BLA","3438","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","L. Petetin","1962","11","01","Argentina","Buenos Aires","Balcarce","Sierra la Barrosa",NA,NA,NA,NA,NA,NA,"BLA003438",NA,"Spermatophyta",NA,NA,NA,NA,"Ex BAA 1504.Habitat: CirestivaBuenos",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-22 16:23:40-03","FEPAGRO","BLA","1814","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl",NA,NA,NA,NA,NA,"Chile",NA,NA,"Cordilleras Chilensis",NA,NA,NA,NA,NA,NA,"BLA001814",NA,"Spermatophyta",NA,NA,NA,NA,"Exsicata sem Data de Coleta definida. Exsicata sem estado nem cidade definidos.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-22 16:23:40-03","FEPAGRO","BLA","17335","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl",NA,"J. P. Gallinal et alii",NA,NA,NA,"Uruguai","Florida","Cerro Colorado","São Pedro",NA,NA,NA,NA,NA,NA,"BLA017335",NA,"Spermatophyta",NA,"2486",NA,NA,"Data de Coleta: 12/1937. Ex BLA 3509 B.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-22 16:23:40-03","FEPAGRO","BLA","1673","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","I. L. Barreto",NA,NA,NA,"Uruguai","Durazno",NA,"El Aguará",NA,NA,NA,NA,NA,NA,"BLA001673",NA,"Spermatophyta",NA,NA,NA,NA,"Data de Coleta: 10/1954. Exsicata sem cidade definida.Habitat: Campo baixo e úmido",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-22 16:23:40-03","FEPAGRO","BLA","1460","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","I. L. Barreto",NA,NA,NA,"Uruguai","Paysandú",NA,"Escola de Agricultura",NA,NA,NA,NA,NA,NA,"BLA001460",NA,"Spermatophyta",NA,NA,NA,NA,"Data de Coleta: 10/1954. Exsicata sem cidade definida.Habitat: Campo nativo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-22 16:23:40-03","FEPAGRO","BLA","3724","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","L. R. Parodi","B. Rosengurtt","1949","01","18","Paraguai","Asunción","Asunción",NA,NA,NA,NA,NA,NA,NA,"BLA003724",NA,"Spermatophyta",NA,"B-5453",NA,NA,"Habitat: Csuncióntivaun",NA,"1949","01","01",NA,NA,NA,NA,NA
"134","2021-03-22 16:23:40-03","FEPAGRO","BLA","1382","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","I. L. Barreto","1955","12","22","Brasil","Rio Grande do Sul","Bagé","Escola de Iniciação Agrícola","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"BLA001382",NA,"Spermatophyta",NA,NA,NA,NA,"Com Duplicata.Habitat: Solo argiloso e fértil",NA,NA,NA,NA,"74087","auto",NA,NA,NA
"135","2021-03-22 16:23:40-03","FEPAGRO","BLA","1374","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","I. L. Barreto","1955","12","19","Brasil","Rio Grande do Sul","Bagé","Fazenda Experimental de Criação","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"BLA001374",NA,"Spermatophyta",NA,NA,NA,NA,"Habitat: Parte alta e seca",NA,NA,NA,NA,"74087","auto",NA,NA,NA
"136","2021-03-22 16:23:40-03","FEPAGRO","BLA","1375","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","I. L. Barreto","1955","12","19","Brasil","Rio Grande do Sul","Bagé","Fazenda Experimental de Criação","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"BLA001375",NA,"Spermatophyta",NA,NA,NA,NA,"Habitat: Cultivado",NA,NA,NA,NA,"74087","auto",NA,NA,NA
"137","2021-03-22 16:23:40-03","FEPAGRO","BLA","16788","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","L. R. Parodi","P. N. Capparelli","1954","01","17","Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,"1000","1000","BLA016788",NA,"Spermatophyta",NA,"707",NA,NA,"Habitat: Margem da Rodovia",NA,NA,NA,NA,"55856","auto",NA,NA,NA
"138","2021-03-22 16:23:40-03","FEPAGRO","BLA","3509","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","L. R. Parodi","P. N. Capparelli","1954","01","17","Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"BLA003509",NA,"Spermatophyta",NA,"707",NA,NA,"Habitat: Cultivado",NA,NA,NA,NA,"55856","auto",NA,NA,NA
"139","2021-03-22 16:23:40-03","FEPAGRO","BLA","16790","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","P. N. Capparelli","1957","11","22","Brasil","Rio Grande do Sul","Camaquã",NA,"-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"BLA016790",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49429","auto",NA,NA,NA
"140","2021-03-22 16:23:40-03","FEPAGRO","BLA","16789","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","P. N. Capparelli","1957","11","22","Brasil","Rio Grande do Sul","Camaquã",NA,"-51.812198638916","-30.8511009216309",NA,NA,"10","10","BLA016789",NA,"Spermatophyta",NA,"967",NA,NA,NA,NA,NA,NA,NA,"49429","auto",NA,NA,NA
"141","2021-03-22 16:23:40-03","FEPAGRO","BLA","7450","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","L. A. Arzivenco","L. A. Arzivenco","1971","12","16","Brasil","Rio Grande do Sul","Cambará do Sul","Estrada para Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"BLA007450",NA,"Spermatophyta",NA,NA,NA,NA,"Habitat: Em banhado",NA,NA,NA,NA,"30776","auto",NA,NA,NA
"142","2021-03-22 16:23:40-03","FEPAGRO","BLA","1988","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","I. L. Barreto","1957","12","30","Brasil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"BLA001988",NA,"Spermatophyta",NA,NA,NA,NA,"Habitat: Em banhado",NA,NA,NA,NA,"16452","auto",NA,NA,NA
"143","2021-03-22 16:23:40-03","FEPAGRO","BLA","939","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Estrada para Bom Jesus","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"BLA000939",NA,"Spermatophyta",NA,NA,NA,NA,"Data de Coleta: 01/1953.Habitat: Campo alto",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"144","2021-03-22 16:23:40-03","FEPAGRO","BLA","17334","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","I. L. Barreto","1955","12","08","Brasil","Rio Grande do Sul","Rosário do Sul","Fazenda Paraíso","-54.9141998291016","-30.25830078125",NA,NA,NA,NA,"BLA017334",NA,"Spermatophyta",NA,NA,NA,NA,"Ex BLA 1275 B.Habitat: Campo úmido e arenoso",NA,NA,NA,NA,"71660","auto",NA,NA,NA
"145","2021-03-22 16:23:40-03","FEPAGRO","BLA","5688","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","W. D. Clayton","W. D. Clayton","1965","01","30","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"BLA005688",NA,"Spermatophyta",NA,"4480",NA,NA,"Habitat: Cultivado",NA,NA,NA,NA,"76715","auto",NA,NA,NA
"146","2021-03-22 16:23:40-03","FEPAGRO","BLA","7335","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","A. Normann-Kämpf","I. L. Barreto","1971","12","07","Brasil","Rio Grande do Sul","São Francisco de Paula","A 10 Km de Tainhas","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"BLA007335",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"1972","02","01","76715","auto",NA,NA,NA
"147","2021-03-22 16:23:40-03","FEPAGRO","BLA","7318","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl",NA,"I. L. Barreto","1971","12","07","Brasil","Rio Grande do Sul","São Francisco de Paula","Estrada para Tainhas - Riacho do Pinto","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"BLA007318",NA,"Spermatophyta",NA,NA,NA,NA,"Habitat: Campo aberto",NA,NA,NA,NA,"76715","auto",NA,NA,NA
"148","2021-03-22 16:23:40-03","FEPAGRO","BLA","3887","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","I. L. Barreto","1964","01","29","Brasil","Rio Grande do Sul","São Francisco de Paula","Próximo à cidade","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"BLA003887",NA,"Spermatophyta",NA,NA,NA,NA,"Habitat: Cultivado",NA,NA,NA,NA,"76715","auto",NA,NA,NA
"149","2021-03-22 16:23:40-03","FEPAGRO","BLA","1265","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","I. L. Barreto","1955","12","07","Brasil","Rio Grande do Sul","São Gabriel","Estação Experimental de Forrageiras","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,"BLA001265",NA,"Spermatophyta",NA,NA,NA,NA,"Habitat: Cultivado",NA,NA,NA,NA,"56206","auto",NA,NA,NA
"150","2021-03-22 16:23:40-03","FEPAGRO","BLA","595","PreservedSpecimen","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","I. L. Barreto","I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","Vacaria","Estação Experimental de Forrageiras","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"BLA000595",NA,"Spermatophyta",NA,NA,NA,NA,"Data de Coleta: 12/1954.Habitat: Em campo abandonado",NA,NA,NA,NA,"63451","auto",NA,NA,NA
"151","2019-11-21 10:16:25-03","IBt","SP","193086","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","Gomes, MJIR","Sendulsky, T","1982","03",NA,"Brasil","Paraná","Guaíra","Parque Nacional de Sete Quedas, Ilhas dos Saltos.","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"SP036427","SP036427",NA,NA,"1779",NA,NA,NA,NA,"1991","11",NA,"33984","auto",NA,NA,NA
"152","2019-11-21 10:16:25-03","IBt","SP","84195","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","Gomes, MJIR","Clayton, WD","1965","01","30","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"SP036426","SP036426",NA,NA,"s.n.",NA,NA,NA,NA,"1992","03",NA,"76715","auto",NA,NA,NA
"153","2019-11-21 10:16:25-03","IBt","SP","9775","S","Plantae","Poaceae","Paspalum","exaltatum","Paspalum exaltatum","J.Presl","Oliveira, RC; Vals, J","Edwall, G","1898","03","22","Brasil","São Paulo","São Paulo","Horto Botânico, beira de córrego, lugar úmido","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP010098","SP010098",NA,NA,"CGG3860",NA,NA,"Alta, lisa",NA,"1999",NA,NA,"53584","auto",NA,NA,NA
