"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","previousCatalogNumber"
"98","2020-12-21 16:35:33-03","MBM","MBM","389741","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Marinero, F.","2012","04","20","Marinero, F.","370","2012","04","20","Brazil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","520","750",NA,"MBM389741","MBM389741",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:35:33-03","MBM","MBM","216566","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Pennington, T.D.",NA,NA,NA,"Thomas, W.W.; et al.; et al.","10256A",NA,NA,NA,"Brazil","Bahia","Itapetinga","Itapetinga","-40.2477989196777","-15.2489004135132",NA,NA,NA,NA,NA,"MBM216566","MBM216566",NA,NA,"Southern America",NA,NA,"59623","auto",NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:35:33-03","MBM","MBM","254910","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Pennington, T.D.",NA,NA,NA,"Thomas, W.W.; et al.; et al.","11733",NA,NA,NA,"Brazil","Bahia","Jussari","Serra do Teimoso","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,"MBM254910","MBM254910",NA,NA,"Southern America",NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:35:33-03","MBM","MBM","104751","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Pennington, T.D.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","49913","1985","10","18","Brazil","Espírito Santo","Conceição do Castelo","Alto Bananal","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,NA,"MBM104751",NA,NA,NA,"Southern America",NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:35:33-03","MBM","MBM","236750","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Pirani, J.R.",NA,NA,NA,"Melo, E. de; et al.; et al.","2511",NA,NA,NA,"Brazil","Paraná","Antonina","Mirante de Pedra","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM236750","MBM236750",NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:35:33-03","MBM","MBM","8283","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Pennington, T.D.",NA,NA,NA,"Hatschbach, G.","19590","1968","08","13","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM008283","MBM008283",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:35:33-03","MBM","MBM","37531","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Pennington, T.D.",NA,NA,NA,"Hatschbach, G.","1043","1948","10","24","Brazil","Paraná","Morretes","Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM037531","MBM037531",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:35:33-03","MBM","MBM","957","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Pennington, T.D.",NA,NA,NA,"Hatschbach, G.","1043","1948","10","24","Brazil","Paraná","Morretes","Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM000957","MBM000957",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:35:33-03","MBM","MBM","182857","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.; et al.; et al.","845",NA,NA,NA,"Brazil","Paraná","Morretes","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM182857","MBM182857",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:35:33-03","MBM","MBM","37536","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Pennington, T.D.",NA,NA,NA,"Hatschbach, G.","9306","1962","09","29","Brazil","Paraná","Paranaguá","Serra da Prata","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM037536",NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:35:33-03","MBM","MBM","288007","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"Krieger, L.","10275","1971","04","04","Brazil","Rio de Janeiro","Rio das Ostras","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,"MBM288007","MBM288007",NA,NA,"Southern America",NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:35:33-03","MBM","MBM","269222","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Pastore, J.A.",NA,NA,NA,"Ivanauskas, N.M.","532","1995","11","08","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antônio Poviaski","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"MBM269222","MBM269222",NA,NA,"Southern America",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:35:33-03","MBM","MBM","85663","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Pirani, J.R.",NA,NA,NA,"Hoehne, W.","s.n.","1947","02","11","Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM085663","MBM085663",NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:35:33-03","MBM","MBM","215749","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Pirani, J.R.",NA,NA,NA,"Hoehne, F.C.","76",NA,NA,NA,"Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM215749","MBM215749",NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:35:33-03","MBM","MBM","199271","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Pastore, J.A.",NA,NA,NA,"Pastore, J.A.; et al.; et al.","147",NA,NA,NA,"Brazil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM199271","MBM199271",NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:35:33-03","MBM","MBM","410207","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Baneiros","1988",NA,NA,"Gomes, M.; Faria, Z.; Faria, Z.","281","1987","12","05","Brazil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Serra de Tinguá.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"Arbusto com 2 m, folíolos discolores, frutos carnosos vermelhos e amarelados, deiscentes, com sementes envoltas por arilo vermelho escuro.","MBM410207","MBM410207",NA,NA,"Southern America",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:35:33-03","MBM","MBM","409993","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","Pinto, D.","1985",NA,NA,"Brade, A.C.; Apparicio; Apparicio","18609","1946","10","01","Brazil","Rio de Janeiro","Nova Iguaçu","Tinguá. Reserva Biológica do Tinguá.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"MBM409993","MBM409993",NA,NA,"Southern America",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:35:33-03","MBM","MBM","308065","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"Silva Neto, S.J.; et al.; et al.","1477","2001","09","14","Brazil","Rio de Janeiro","Nova Iguaçu","Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"MBM308065","MBM308065",NA,NA,"Southern America",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:35:33-03","MBM","MBM","228478","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"Giordano, L.C.","2027",NA,NA,NA,"Brazil","Rio de Janeiro","Parati","Córrego do Mico","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,"MBM228478","MBM228478",NA,NA,"Southern America",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"117","2019-11-01 15:28:26-03","PUC-RIO","FCAB","5430","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","D. Flores",NA,NA,NA,"R.R. Oliveira; D. Flores; C.A.L. Oliveiraa","s.n.","1995","08","08","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, trilha para o pico do Papagaio","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"Arvoreta de 3 metros de altura.","005430",NA,NA,"Angiospermae",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"118","2021-03-19 17:59:02-03","UFMG","BHCB","196308","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Ferreira, MC; Rodrigues, JG; Ferraz, PO; Fernandes, RL","8","2019","03","24","Brasil","Minas Gerais","Itabira","Parque Estadual da Mata do Limoeiro, Trilha principal para a cachoeira do Limoeiro","-43.445972","-19.585611","-43.445972","-19.585611",NA,NA,"Borda de mata em Floresta Estacional Semidecidual","BHCB196308",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:38:49-03","UFMG","BHCB","49909","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:38:49-03","UFMG","BHCB","7898","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Andrade, PM de; Lopes, MA","845","1985","11","13","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Mata Atlântica.arbóreo;arv.nº4364;flores beges;",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:38:49-03","UFMG","BHCB","7899","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Andrade, PM de; Lopes, MA","537","1984","11","22","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Mata Atlântica.arbóreo;arv.nº4284;em botão;",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"122","2021-02-11 17:20:28-03","UFPR","UPCB","19383","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Pennington, T.D.","1987","01","01","Hatschbach, G.","49913","1985","10","18","Brasil","Espírito Santo","Conceição do Castelo","BLOQUEADO",NA,NA,"9999","9999","800","800","Arvoreta, 5m. Mata pluvial..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-02-11 17:20:28-03","UFPR","UPCB","25477","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Silva, S.M.","1995","05",NA,"Athayde, S.F.","205","1994","11","14","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,"Árvore, 4m x 11,5cm, casca interna com aroma adocicado. Subosque da Floresta Secundária..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-02-11 17:20:28-03","UFPR","UPCB","29849","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Silva, S.M.","1997","03",NA,"Cervi, A.C.","3419","1991","10","17","Argentina","Misiones","Puerto Iguazú","Missiones, Cataratas do Iguaçu",NA,NA,NA,NA,NA,NA,"Árvore, 5m, flor creme..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-11 17:20:28-03","UFPR","UPCB","30174","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Silva, S.M.","1997","04",NA,"Mikich, S.B.",NA,"1997","01","08","Brasil","Paraná","Fênix","Fazenda Cagibi","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Árvore, flor amarelada. Floresta..",NA,NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"126","2021-02-11 17:20:28-03","UFPR","UPCB","26789","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Silva, S.M.","1996","05",NA,"Mikich, S.B.",NA,"1996","04","25","Brasil","Paraná","São João do Ivaí","Fazenda Urutagua","-51.8180999755859","-23.9799995422363",NA,NA,NA,NA,"Arvoreta, flor amarelada, fruto castanho. Floresta..",NA,NA,NA,NA,NA,NA,NA,"16608","auto",NA,NA,NA,NA,NA,NA
"127","2021-02-11 17:20:28-03","UFPR","UPCB","26790","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Silva, S.M.","1996","05",NA,"Mikich, S.B.",NA,"1996","02","11","Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Árvore, flor creme-amarelada, fruto avermelhado. Floresta ciliar do Rio Ivaí..",NA,NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"128","2021-02-11 17:20:28-03","UFPR","UPCB","30222","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.","Silva, S.M.","1997","02",NA,"Mikich, S.B.",NA,"1996","10","17","Brasil","Paraná","Fênix","Parque Estadula de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Arvoreta, flor creme, fruto avermelhado, semente com arilo vermelho. Floresta..",NA,NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"129","2021-02-11 17:20:28-03","UFPR","UPCB","12821","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,NA,"Hatschbach, G.","9306","1962","09","29","Brasil","Paraná","Paranaguá","Serra da Prata","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta, flor creme. Mata pluvial, vertente atlântica..",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"130","2021-02-11 17:20:26-03","UFPR","UPCB","93984","PreservedSpecimen","Plantae","Meliacea","Trichilia","silvatica","Trichilia silvatica","C. DC.","Passos, L. S.","2019","06",NA,"Passos, L.S. | Machnicki-Reis, M.","30","2019","06","07","Brasil","São Paulo","Itaoca","Vale do Ribeira","-48.8400001525879","-24.6399993896484",NA,NA,NA,NA,"Mata ciliar do rio Ribeira do Iguape. Borda da mata ciliar. Vale do Ribeira.","UPCB0042276","UPCB0042276",NA,NA,NA,NA,NA,"11789","auto",NA,NA,NA,NA,NA,NA
"131","2020-07-25 15:52:00-03","MO","MOBOT","3403354","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","T.D. Pennington",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 19590","1968","8","13","Brazil","Paraná","Morretes","Col. Floresta.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"30514","auto",NA,NA,NA,"1",NA,NA
"132","2009-08-14 11:27:00-03","MO","MOBOT","2982159","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","T.D. Pennington (K)",NA,NA,NA,"Bolívar Freire|Diego Naranjo","Freire 998","2005","4","9","Ecuador","Orellana","Loreto","Reserva Etnica Huaorani, comunidad Timpoka. Bloque 16 petrolero de Repsol, Km 3 vía SPF; Río Tiputini. Bosque húmedo tropical. Suelo arcilloso amarillento. Informantes: Ocata Enomenga & Bolivar Enomenga. Proyecto Etnobotánico de las comunidades indígenas del área de influencia de PetroEcuador.","-76.3730556","-0.6713889",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","2",NA
"133","2013-08-23 04:12:00-03","MO","MOBOT","126103","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","R.E. Gereau (MO)",NA,NA,NA,"Ariane L. Peixoto|et al.","Peixoto 4062","1987","1","20","Brazil","Rio de Janeiro",NA,"Jacarepagua, represa de Camorin. Floresta Atlantica de encosta. Transect 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","87-4",NA
"134","2018-06-22 05:25:00-03","MO","MOBOT","2479933","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 9410","1959","2","12","Brazil","Santa Catarina",NA,"Sombrio. Vista Alegre",NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2011-02-19 10:51:00-02","MO","MOBOT","2833134","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","R.L. Liesner",NA,NA,NA,"Bruce W. Nelson","Nelson 2166","1990","9","30","Brazil","Amazonas",NA,"Morro dos Seis Lagos (Hill of the Six Lakes). Iron canga substrate enriched in niobium and radioactive. No mineral soil; very well drained. Low forest with thin stems resembles caatinga or bana, has strong springy root mat over loose boulders, with thin litter accumulation. VOuchers from forest inventory (1/10 ha. 500m. x 2m. min DBH = 2cm).","-66.75","0.33333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2011-02-19 10:51:00-02","MO","MOBOT","2833326","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","R.L. Liesner",NA,NA,NA,"Bruce W. Nelson","Nelson 2445","1990","9","30","Brazil","Amazonas",NA,"Morro dos Seis Lagos (Hill of the Six Lakes). Iron canga substrate enriched in niobium and radioactive. No mineral soil; very well drained. Low forest with thin stems resembles catinga or bana, has strong springy root mat over loose boulders, with thin litter accumulation. Vouchers from forest inventory (1/10 ha. 500m x 2m. min DBH = 2 cm).","-66.75","0.33333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2018-06-26 05:23:00-03","MO","MOBOT","2833747","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","T.D. Pennington (K)",NA,NA,NA,"W. Wayt Thomas|André M. Amorim|J. Lima da Paixão","Thomas 11733","1998","2","7","Brazil","Bahia",NA,"Jussari: Serra do Teimoso, 7.5 km N of Jussari on road to Palmira, then 2 km W to Fazenda Teimoso, then 45 min. walk W to Reserva da Fazenda Teimoso. Semi-deciduous forest.","-39.58333","-15.16666",NA,NA,"300.00000000","450.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2011-02-19 10:51:00-02","MO","MOBOT","2833922","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","R.L. Liesenr",NA,NA,NA,"Bruce W. Nelson","Nelson 2333","1990","9","30","Brazil","Amazonas",NA,"Morro dos Seis Lagos (Hill of the Six Lakes). Iron canga substrate enriched in niobium and radioative. No mineral soil; very well drained. Low forest with thin stems resmbles caatinga or bana, has strong springy root mat over loose boulders, with thin litter accumulation. Vouchers from forest inventory (1/10 ha. 500m. x 2m. min DBH= 2 cm.).","-66.75","0.33333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2011-02-19 10:51:00-02","MO","MOBOT","2833952","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","R.L. Liesner",NA,NA,NA,"Bruce W. Nelson","Nelson 2698","1990","9","30","Brazil","Amazonas",NA,"Morro dos Seis Lagos (Hill of the Six Lakes). Iron canga substrate enriched in niobium and radiocative. No mineral soil; very well drained. Low forest with thin stems resembles caatinga or bana, has strong springy root mat over loose boulder, with thin litter accumutaion. Vouchers from forest inventory (1/10 ha. 500m x 2m. min DBH = 2 cm).","-66.75","0.33333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2011-02-19 10:51:00-02","MO","MOBOT","2834089","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","R.L. Liesner",NA,NA,NA,"Bruce W. Nelson","Nelson 2580","1990","9","30","Brazil","Amazonas",NA,"Morro dos Seis Lagos (HIll of the Six Lakes). Iron canga substrate enriched in niobium and radioactive. No mineral soil; very well drained. Low forest with thin stems resembles caatinga or bana, has dtrong springy root mat over loose boulders, with thin litter accumulation. Vouchers from forest inventory (1/10 ha. 500m x 2m. min DBH= 2 cm).","-66.75","0.33333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2011-02-19 10:51:00-02","MO","MOBOT","2834193","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","R.L. Liesner",NA,NA,NA,"Bruce W. Nelson","Nelson 2449","1990","9","30","Brazil","Amazonas",NA,"Morro dos Seis Lagos (Hill of the Six Lakes). Iron canga substrate enriched in niobium and radioactive. No mineral soil; very well drained. Low forest with thin stems resembles caatinga or bana, has strong springy root mat over loose boulders, with thin litter accumulation. Vouchers from forest inventory (1/10 ha. 500m x 2 m. min DBH= 2 cm).","-66.75","0.33333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-02-19 10:51:00-02","MO","MOBOT","2834347","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","R.L. Liesner",NA,NA,NA,"Bruce W. Nelson","Nelson 2195","1990","9","30","Brazil","Amazonas",NA,"Morro dos Seis Lagos (Hill of the Six Lakes). Iron canga substrate enriched in niobium and radiocative. No mineral soil; very well drained. Low forest with thin stems resembles caatinga or bana, has strong springy root over loose boulders, with thin litter accumulation. Vouchers from forest inventory (1/10 ha. 500m. x 2 m. min DBH =2 cm).","-66.75","0.33333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2011-02-19 10:51:00-02","MO","MOBOT","2834424","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","R.L. Liesner",NA,NA,NA,"Bruce W. Nelson","Nelson 2436","1990","9","30","Brazil","Amazonas",NA,"Morro dos Seis Lagos (Hill of the Six Lakes). Iron canga substrate enriched in niobium and radioactive. No mineral soil; very well drained. Low forest with thin stems resembles caatinga or bana, has strong springy root mat over loose boulders, with thin litter accumulation. Vouchers from forest inventory (1/10 ha. 500m x 2m. min DBH = 2 cm).","-66.75","0.33333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2011-02-19 10:51:00-02","MO","MOBOT","2834788","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","R.L. Lieser",NA,NA,NA,"Bruce W. Nelson","Nelson 2161","1990","9","30","Brazil","Amazonas",NA,"Morro dos Seis Lagos (Hill of the Six Lakes). Iron canga substrate enriched in niobium and radioactive. No mineral soil; very well drained. Low forest with thin stems resembles caatinga or bana, has strong springy root mat over loose boulders, with thin litter accumulation. Vouchers from forest inventory (1/10 ha. 500m x 2m. min DBH=2cm).","-66.75","0.33333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2011-02-19 10:51:00-02","MO","MOBOT","2834944","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","R.L. Liesner",NA,NA,NA,"Bruce W. Nelson","Nelson 2382","1990","9","30","Brazil","Amazonas",NA,"Morro dos Seis Lagos (Hill of the Six Lakes). Iron canga substrate enriched in niobium and radiocative. No mineral soil; very well drained. Low forest with thim stems resembles caatinga or bana, has strong springy root mat over loose boulders, with thin litter accumulation. Vouchers from forest invemtory (1/10 ha. 500m x 2m. min DBH = 2 cm).","-66.75","0.33333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2011-02-19 10:51:00-02","MO","MOBOT","2835090","PreservedSpecimen","Plantae","Meliaceae","Trichilia","silvatica","Trichilia silvatica","C. DC.","R.L. Liesner",NA,NA,NA,"Bruce W. Nelson","Nelson 2261","1990","9","30","Brazil","Amazonas",NA,"Morro dos Seis Lagos (Hill of the Six Lakes). Iron canga substrate enriched in niobium ansd radiocative. No mineral soil; very well drained. Low forest with thin stems resembles caatinga or bana, has strong springy root mat over loose boulders, with thin litter accumlation. Vochers from forest inventory (1/10 ha. 500m x 2m. min DBH= 2 cm).","-66.75","0.33333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
