"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","typeStatus","relatedCatalogItem","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"100","2020-12-11 11:43:05-03","UFMG","BHCB","139890","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Kamino, LHY; Maielo Silva, L","1539","2008","04","24","Southern America","Brasil","Minas Gerais","Alagoa",NA,"-44.6418991088867","-22.1706008911133",NA,"Arbórea, flores amarelas.",NA,NA,"13155","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:43:05-03","UFMG","BHCB","28286","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:43:05-03","UFMG","BHCB","28286","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:43:05-03","UFMG","BHCB","63657","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Pifano, DS","400","2002","07","09","Southern America","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:43:05-03","UFMG","BHCB","78270","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Stehmann, JR; França, GS","3425","2003","03","12","Southern America","Brasil","Minas Gerais","Paraisópolis",NA,"-45.7799987792969","-22.55419921875",NA,"Árvore, ca. 9m de altura; flores amarelas, muito visitada por insetos e beija-flores",NA,NA,"23209","auto","2019",NA,NA,NA,NA,NA,NA,NA,"03","21",NA,NA,NA
"105","2020-12-11 11:43:05-03","UFMG","BHCB","32857","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:43:05-03","UFMG","BHCB","32857","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:43:05-03","UFMG","BHCB","52476","PreservedSpecimen","Plantae","Dicotyledon",NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Costa, LVC","s.n.","2000","04",NA,"Southern America","Brasil","Minas Gerais","Delfim Moreira","PCH Ninho de Águia","-45.2799987792969","-22.5091991424561",NA,"Árvore, 12m, população grande.","BHCB049778",NA,"20219","auto","2019",NA,NA,NA,NA,NA,NA,NA,"03","21",NA,NA,NA
"108","2021-02-11 17:22:10-03","UFPR","UPCB","43880","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Viana, A.","Reitz, R.","7958","1981","05","07",NA,"Brasil","Santa Catarina","Doutor Pedrinho",NA,"-49.4832992553711","-26.7143993377686",NA,"Arbórea com cachos amarelos..",NA,NA,"18739","auto","2000",NA,NA,NA,NA,NA,NA,NA,"01","01",NA,NA,NA
"109","2021-02-11 17:22:10-03","UFPR","UPCB","7142","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Hatschbach, G.","Hatschbach, G.","19189","1968","05","07",NA,"Brasil","Paraná","Rio Branco do Sul","Curiola","-49.3142013549805","-25.1900005340576",NA,"Árvore, 8m, flor amarela. Mata pluvial..",NA,NA,"37352","auto","1968",NA,NA,NA,NA,NA,NA,NA,"06",NA,NA,NA,NA
"110","2021-02-11 17:22:10-03","UFPR","UPCB","34036","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Cervi, A.C.","6259","1997","04","16",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Flores amarelas..",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-11 17:22:10-03","UFPR","UPCB","27387","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Cervi, A.C.","Cervi, A.C.","3663","1992","04","14",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Árvore, 8m, flor amarela..",NA,NA,"46557","auto","1992",NA,NA,NA,NA,NA,NA,NA,"04",NA,NA,NA,NA
"112","2021-02-11 17:22:10-03","UFPR","UPCB","19071","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Schiesinsky, D.",NA,"1991","04","28",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Árvore, 10m, flor amarela. Orla de capão..",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2018-06-22 05:25:00-03","MO","MOBOT","2477713","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Pe. Raulino Reitz","Reitz 7958","1981","5","7","South America","Brazil","Santa Catarina",NA,"Doutor Pedrinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","2908850","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 21240","1969",NA,NA,"South America","Brazil","Paraná",NA,"Parque vila Velha ( Ponta Grossa) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-07-01 16:15:00-03","MO","MOBOT","2908875","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","F.A. Stafleu","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2014-01-13 13:07:00-02","MO","MOBOT","2908929","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","F.A. Stafleu","Anonymous","Anonymous s.n.","1974",NA,"18","South America","Brazil","São Paulo",NA,"Serra de coronal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","2908955","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 19189","1968",NA,NA,"South America","Brazil","Paraná",NA,"Curiole ( Mun. Rio Branco do sul) .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2013-05-07 06:03:00-03","MO","MOBOT","2909001","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Gleason","Ynés Mexia","Mexia 4317","1930","2","4","South America","Brazil","Minas Gerais",NA,"ABout 5 km. north of Fazenda da Grama north of  Matto Virgem, on west facing , steep slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930.00000000",NA,NA,NA,NA,NA,NA
"119","2011-02-17 08:49:00-02","MO","MOBOT","2909047","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","P. Dusén","Per Dusén","Dusén 8017","1909",NA,NA,"South America","Brazil","Paraná",NA,"Capáo Grande, in silvrida.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","2909076","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","P. Dusén","Per Dusén","Dusén 290","1914",NA,NA,"South America","Brazil","Paraná",NA,"Jaguaria hyva, in silvula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"740.00000000",NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","2909096","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","M.L. Kawasaki","Scott A. Mori","Mori 13005","1979","11","27","South America","Brazil","Bahia",NA,"Município de Porto Seguro, Br 367, a 12 km a W de Porto Seguro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","31316","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","K. Yamamoto","A.O.S. Vierira & K. Yamamoto","26204.0","1992","05","01","América do Sul","Brasil","Rio de Janeiro","Petrópolis","Estrada Petrópolis-Teresópolis","-43.1786003112793","-22.5049991607666",NA,"Árvore cerca 30m altura; flores amarelas. Folhas deflexas brilhantes. Borboletas amarelas visitando as flores. Em encosta íngreme comum na região e em floração abundante",NA,NA,"36524","auto","1992","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","17036","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","A. Chautems","Cremers G. & M. Hatschbach & et al.",NA,NA,NA,NA,"América do Sul","Brasil","Espírito Santo","Alfredo Chaves","Estrada São Bento de Urânia a Castelinho","-40.749698638916","-20.6350002288818",NA,"Flor vermelha. Cultiva em reserva biológica.;",NA,NA,"32447","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2015-05-20 10:37:37-03","UFERSA","MOSS","12022","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Barbosa, A.R.","Pifano, D.S.","400","2002","07","09","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador.","-43.3503","-21.7642",NA,"árvore com cerca de 20 m.; coletada no interior da mata, local de muita luminosidade; flor amarela, botões verde; fruto imaturo; visitada por beija-flor.",NA,NA,"36144","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-08-31 09:08:29-03","INPA","INPA","172278","S","Plantae","Dicotyledon Com-Clade","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Silva, AF da","1252","1985","10","08","Southern America","Brasil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista, Horto ao lado Lab","-45.933333","-23.066667",NA,NA,"INPA0172278",NA,NA,NA,NA,NA,NA,NA,"-45.933333","-23.066667",NA,NA,NA,NA,NA,NA,NA
"126","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","40",NA,"Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","M. C. Vianna/1986","H. Q. Boudet Fernandes; W. Boone","1912","1986","04","16",NA,"Brasil","Espírito Santo","Santa Teresa","Pedra da Onça","-40.814722","-19.897778",NA,"Árvore 10 m, fuste 3m X 0,4m, lactescente, ramos brunos, flores amarelas, heliófila, em grota na pedreira, a base da pedra da Onça.","MBML000040",NA,NA,NA,NA,NA,NA,NA,"40W48'53","19S53'52",NA,NA,NA,NA,NA,NA,NA
"127","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","45115",NA,"Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","K. Yamamoto/II-1992","A.O.S. Vieira; K. Yamamoto","26204","1992","05","01",NA,"Brasil","Rio de Janeiro","Petrópolis","Estrada Petrópolis a Teresópolis","-43.1786003112793","-22.5049991607666",NA,"Árvore ca 30m alt., flores amarelas. Folhas deflexas brilhantes. Borboletas amarelas visitando as flores. Em encosta ingrime, comum na região e em floração abundante","MBML045115",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-11-24 14:12:39-02","UFLA","ESAL","19257","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","L. C. S. Assis","Valente, ASM","240",NA,NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,"árvore; 2,7 m; ;; floresta",NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-11-24 14:12:39-02","UFLA","ESAL","17376","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,"árvore; 10,0m; ;; floresta",NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA
"130","2017-11-24 14:12:39-02","UFLA","ESAL","14575","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Villela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Conquista","Mata da Mandioca","-47.5416984558105","-19.9372005462646",NA,"árvore; 12,0; ;; floresta",NA,NA,"30156","auto",NA,NA,NA,NA,NA,NA,"5","5",NA,NA,NA,NA,NA
"131","2017-11-24 14:12:39-02","UFLA","ESAL","20807","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","D.S.Pifano","D.S. Pifano, DS","725",NA,NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,"árvore; ; amarelas;",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-11-24 14:12:39-02","UFLA","ESAL","16628","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Rodrigues, LA; et al.","468",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,"árvore; ; ;",NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-11-24 14:12:39-02","UFLA","ESAL","12021","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Costa, MP; Pifano, DS; Melo, PHA","9",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Mun.Serra de São Domingos, floresta de encosta do Cristo","-46.5614013671875","-21.7877998352051",NA,"árvore; ; ;; floresta",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,"14","14",NA,NA,NA,NA,NA
"134","2017-11-24 14:12:39-02","UFLA","ESAL","20635","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","E. Van den Berg; Ary T. O . Filho","Silva, AC da","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","São Sebastião da Bela Vista","-45.7541999816895","-22.159200668335",NA,"árvore; ; ;; floresta",NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-11-24 14:12:39-02","UFLA","ESAL","16306","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Oliverira Filho AT; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Chapada das Perdizes","-44.6425018310547","-21.4874992370605",NA,"árvore; 7.00m; ;",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA
"136","2021-02-25 10:13:11-03","CVRD","CVRD","1873","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Maria Célia Vianna","Menandro, M.S.","87","1986","05","20","América do Sul","BRASIL","MG","Serra Azul de Minas","Árvore em formação secundária.","-43.1699981689453","-18.3619003295898",NA,"Folhas disc. c/ face dorsal verde escuro e ventral mais claro; inflorescências vistosas. <ll>dwc_commonname:</ll> Pau novo","CVRD001873",NA,"17198","auto","2000","Magnoliopsida",NA,NA,NA,NA,NA,NA,"06","26",NA,NA,NA
"137","2020-09-12 05:00:02-03","US","US","209962","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"A. F. Regnell","ser. III, 531 x","1857",NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,NA,NA,NA,NA,"Annotated by F.A. Stafleu (1947) as not type but protologue cites, Aprili florens: Regnell III. 531, Widgren","US01108447","US01108447_01",NA,NA,NA,"Dicotyledonae","Possible type",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","1342080","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"G. Jonsson","290A","1914","5","8","South America - Neotropics","Brazil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,"US01873743","US01873743_01 US01873743_02","44368","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","1342081","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"P. K. Dusén","8017","1909","4","24","South America - Neotropics","Brazil","Paraná","Curitiba","Capão Grande","-49.2731018066406","-25.4277992248535",NA,NA,"US01873744","US01873744_01 US01873744_02","25180","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","3411764","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"M. Sakane","324","1975","6","10","South America - Neotropics","Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,"US01873739","US01873739_01 US01873739_02","53584","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","1380018","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"A. F. Regnell","III 531","1866","4","18","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"Annotated by F.A. Stafleu (1947) as not type but protologue cites, Aprili florens: Regnell III. 531, Widgren","US01108448","US01108448_01",NA,NA,NA,"Dicotyledonae","Possible type",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","202059","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"A. F. Regnell","531","1905","1","30","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US01873746","US01873746_01 US01873746_02",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","1985197","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"G. Hatschbach & O. Curial","698","1947","4","25","South America - Neotropics","Brazil","Paraná",NA,"Imbuial. Estrada Curitiba-São Paulo, km 118",NA,NA,NA,NA,"US01873742","US01873742_01 US01873742_02",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","1380016","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"Widgren","s.n.","1905","1","18","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US01873748","US01873748_01 US01873748_02",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","3180727","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"H. Q. Boudet Fernandes & W. Boone","1912","1986","4","16","South America - Neotropics","Brazil","Espírito Santo","Santa Teresa","Pedra da Onça","-40.6002998352051","-19.9356002807617",NA,NA,"US01873738","US01873738_01 US01873738_02","23813","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","2708161","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"G. Hatschbach","19189","1968","5","7","South America - Neotropics","Brazil","Paraná","Rio Branco do Sul","Curiola","-49.3142013549805","-25.1900005340576",NA,NA,"US01873740","US01873740_01 US01873740_02","37352","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US","2120816","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"G. Hatschbach","3197","1953","6","8","South America - Neotropics","Brazil","Paraná","Tibagi","Fda. Mte. Alegre. Jaguatirica","-50.4136009216309","-24.5093994140625",NA,NA,"US01873741","US01873741_01 US01873741_02","56988","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","1380017","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"A. F. Regnell","s.n.","1905","1","18","South America - Neotropics","Brazil","Minas Gerais","Uberaba",NA,"-47.9319000244141","-19.7483005523682",NA,NA,"US01873747","US01873747_01 US01873747_02","73879","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","1745326","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.",NA,"A. F. M. Glaziou","11948",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos","-43.2075004577637","-22.9027996063232",NA,NA,"US01873745","US01873745_01 US01873745_02","57442","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"150","2020-09-02 16:40:46-03","Cenargen","CEN","29228","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","G. H. Shimizu","Moyses Kuhlmann","3453","1945","04","16",NA,"Brasil","SP","SAO PAULO","Jardim Botânico.","-46.6300010681152","-23.5400009155273","Exsicatas","Doação do Instituto de Botânica - SP. São Paulo.","CEN00029228","CEN00029228","53584","auto","2014",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,"1",NA
"151","2020-09-02 16:40:46-03","Cenargen","CEN","19299","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","J. A. Pastore","E. Lopes da Silva","18","1986","04","18",NA,"Brasil","SP","SAO PAULO","Serra da Cantareira. Chapada, Instituto Florestal de São Paulo.","-46.6300010681152","-23.5400009155273","Exsicatas","Árvore U-85. Lenho coletado (SPSF w- ). Doação do Ex. Herbário D. Bento Pickel. Instituto Florestal - São Paulo.","CEN00019299","CEN00019299","53584","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"152","2020-09-02 16:40:46-03","Cenargen","CEN","19296","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","J. A. Pastore","Marcos A. da Cunha",NA,"1952","03","21",NA,"Brasil","SP","SAO PAULO","Serra da Cantareira. Chapada. Na mata.","-46.6300010681152","-23.5400009155273","Exsicatas","Doação do Ex. Herbário D. Bento Pickel. Instituto Florestal - São Paulo. SPSF 4272.","CEN00019296","CEN00019296","53584","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"153","2019-12-09 17:31:05-03","UFPR","EFC","8857","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Hatschbach, G.","Ziller, S.R.","1857","1999","05","09",NA,"Brasil","Paraná","Ponta Grossa","P.E. Vila Velha","-50.0028","-25.2414",NA,"Árvore 25 m, flores amarelas, em floresta de galeria __COMMOM_NAME__: Pau-de-tucano","EFC008857",NA,NA,NA,"1999",NA,NA,NA,"-50.0028","-25.2414",NA,NA,"11","01",NA,NA,NA
"154","2019-11-13 11:33:09-03","USP","SPF","118121","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","magnifica","Vochysia magnifica","Warm.","Garcia, RJF","Garcia, RJF","45","1992","05","27",NA,"Brasil","São Paulo","São Paulo","Parque Santos Dias","-46.7725","-23.663056",NA,NA,"SPF00118121",NA,NA,NA,"1995",NA,NA,NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,NA
