"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","individualCount"
"52","2021-02-11 17:21:03-03","UFPR","UPCB","58901","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Brotto, M.L.","Brotto, M.L.","141","2008","05","14","Brasil","Paraná","Morretes","Serra da Graciosa, estrada da Graciosa.","-48.883611","-25.352222","-48.883611","-25.352222","850","850",NA,NA,"2008","05","14","Epífita, sépalas verdes e labelo alvo. Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-11 17:21:03-03","UFPR","UPCB","2006","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Pabst, G.","Reitz, R.","1792","1954","04","28","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"100","100",NA,NA,"1954","01","01","Liana, flor verde, labelo branco. Mata..",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"54","2021-02-11 17:21:03-03","UFPR","UPCB","45230","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Pabst, G.","Reitz, R.","1792","1954","04","28","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"100","100",NA,NA,"1954","01","01","Liana, flor verde, labelo branco. Mata..",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"55","2021-02-11 17:21:03-03","UFPR","UPCB","6026","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Hatschbach, G.","Hatschbach, G.","15614","1966","01","03","Brasil","Paraná","Paranaguá","Morro Tabaquara","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"1967","01","01","Trepadeira, sépalas e pétalas verdes com labelo alvescente. Capoeira..",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"56","2021-02-11 17:21:03-03","UFPR","UPCB","92798","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Boff, L.","Boff, L. | Silva, T.M.","96","2015","02","05","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu - Trilha Manuel Gomes.","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"UPCB0035815","UPCB0035815","2015","02","06","Terrestre, trepadeira. Flores verdes e labelo creme, bordas enrugadas.",NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA
"57","2021-02-11 17:21:03-03","UFPR","UPCB","93723","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","M. Bolson","Bolson, M. | Imig, D.C.","629","2017","01","13","Brasil","Espírito Santo","Alfredo Chaves","São Francisco de Urania. Propriedade de Izair Simoni.","-40.749698638916","-20.6350002288818",NA,NA,NA,NA,"UPCB0041823","UPCB0041823","2017","01","25","Floresta Ombrófila Densa.. Erva hemiepífita. Sépalas e pétalas verdes, labelo branco com mácula amarelada no centro.",NA,NA,NA,NA,"32447","auto",NA,NA,NA,NA,NA
"58","2010-03-24 15:13:00-03","MO","MOBOT","100263323","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne",NA,"Gustavo Edwall","Edwall 6003","1902","1",NA,"Brazil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Holotype","1"
"59","2009-08-21 04:37:00-03","MO","MOBOT","2229161","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Johnson, A. E.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1002","1999","5","5","Argentina","Misiones","Guaraní","Predio Guaraní, picada hacia Arroyo Paraiso","-54.16666","-26.98333",NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"60","2018-05-17 05:28:00-03","MO","MOBOT","2246797","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Correa, M. N.","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","Morrone 2078","1997","4","25","Argentina","Misiones","General Manuel Belgrano","San Antonio, 8 km de San Antonio, R.N.E. San Antonio","-53.78333","-26.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"61","2018-06-22 05:25:00-03","MO","MOBOT","2475534","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 1792",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-22 14:17:41-03","UNESP-IBILCE","SJRP","34023","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne",NA,"Gonzatti, F., Demeda, C.; Gaio, J.",NA,"2015","09","12","Brasil","Rio Grande do Sul","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affinis. Lianescente no interior de mata de restinga seca. Em cápsula.","Tracheophyta","Asparagales","America do Sul",NA,"27350","auto","Magnoliopsida",NA,NA,NA,NA
"63","2016-09-15 10:17:31-03","UNIOESTE","UNOP","464","S","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Boff, L.","Boff, L.; Silva, T. .M.; Silva, T. .M.","96","2015","02","05","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha Manuel Gomes.","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,NA,NA,"2015","02","06","Terrestre, trepadeira. Flores verdes e labelo creme, bordas enrugadas.",NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA
"64","2019-06-28 09:35:50-03","UNIOESTE","UNOP","463","S","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Benatti, V.M.N.","Boff, L.; Silva, T. .M.; Silva, T. .M.","95","2015","02","05","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha Manuel Gomes.","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,NA,NA,"2019","05","20","Terrestre, trepadeira. Fruto verde.",NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA
"65","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","13315",NA,"Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Fraga/2003","C. N. de Fraga","626","2000","05","13","Brasil","Espírito Santo","Cariacica","Condomínio Rural Cantinho do Céu","-40.534722","-20.280833","40W32'5","20S16'51",NA,NA,"MBML013315",NA,NA,NA,NA,"Mata Atlântica de encosta. Escadente em palmeiras, frutos verdes e sementes pretas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","19035",NA,"Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","L. Kollmann & Fraga/06-12-2003","R.R. Vervloet; et al","1668","2003","01","09","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML019035","MBML019035",NA,NA,NA,"Trepadeira, flores verdes, labelo branco, beira de córrego, dossel 10m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","27082",NA,"Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","A. P. Fontana","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2469","2006","06","08","Brasil","Espírito Santo","Águia Branca","Águas Claras, prop.: Zequinha","-40.812778","-18.871389","40W48'46","18S52'17","400","400","MBML027082",NA,"2006","11","27","Hemepífita 5m, pétalas verdes, labelo branco, frutos imaturos verdes,(CULTIVO). Fundo de vale.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","29424",NA,"Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","R.R. Vervloet/28-02-2008","V. Demuner; T. Cruz, M. Belizário, Elias Bausen e J. Rossini","3126","2007","03","13","Brasil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha da casa).","-40.442778","-20.103333","40W26'34","20S6'12","250","250","MBML029424",NA,NA,NA,NA,"Hemepífita 5m, frutos verdes. Interior de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","48272",NA,"Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne",NA,"Chiron","14019","2013","03","07","Brasil","Espírito Santo",NA,"Serra do Castelo",NA,NA,NA,NA,NA,NA,"MBML048272",NA,NA,NA,NA,"Orq. Florabela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","52594",NA,"Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","A.P. Fontana-09/08/2007","A. P. Fontana; L.Kollmann","3697","2007","08","09","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia, trilha abaixo da cachoeira.","-40.522778","-19.977778","40W31'22","19S58'40","500","500","MBML052594",NA,NA,NA,NA,"Hemiepífita, na sombra. Estéril. Projeto CORES-JBRJ.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","7889",NA,"Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","L. Kollmann & Fraga/06-12-2003","L. Kollmann; E. Bausen & W. Pizziolo","846","1998","10","28","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"MBML007889",NA,NA,NA,NA,"Mata de encosta. Trepadeira epífita. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","12781",NA,"Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","C. N. de Fraga/02-08-2000","C. N. de Fraga","444","1999","06","08","Brasil","Espírito Santo","Cariacica","Divisa com Reserva de Duas Bocas","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"MBML012781",NA,NA,NA,NA,"Mata Atlântica de encosta e área de vegetação de afloramento rupestre. Folhas verdes escuro, membranáceas, epífitas em Ataleya, na mata. Flores com tépalas verdes.",NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA
"73","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","12783",NA,"Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","C. N. de Fraga/02-08-2000","C. N. de Fraga","409","1999","02","01","Brasil","Espírito Santo","Cariacica","Proximidades da Reserva de Duas Bocas","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"MBML012783",NA,NA,NA,NA,"Mata Atlântica de encosta, folhas verdes escuras, membranáceas e frutos solitários nas bases das folhas.",NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA
"74","2021-03-17 14:38:20-03","UTFPR-SL","SHPR","198","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Biral, L.","Biral, L. |A.M. Pedroso |F.R. Carmo","1334","2018","06","15","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu","-53.8","-25.166667","53º48' W","25º10' S","650","650","SHPR000198",NA,"2018","06",NA,"Trepadeira (hemiepífita?), folhas carnosas, frutos imaturos verdes.Habitat: Floresta estacional semidecidual.","Anthophyta",NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA
"75","2020-09-12 05:00:02-03","US","US","2564574","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii",NA,NA,"G. Hatschbach","15614","1966","1","3","Brazil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"US00319586","US00319586_01",NA,NA,NA,NA,NA,"Orchidales","South America",NA,"24916","auto","Monocotyledonae",NA,NA,NA,"1"
"76","2020-09-12 05:00:02-03","US","US","2279674","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii",NA,NA,"H. S. Irwin, S. F. Fonsêca, R. Souza & R. G. P. Santos","26210","1970","2","6","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00319585","US00319585_01",NA,NA,NA,NA,NA,"Orchidales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"77","2020-09-12 05:00:02-03","US","US","2279702","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii",NA,NA,"R. Reitz & R. M. Klein","3179","1956","5","3","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00319587","US00319587_01",NA,NA,NA,NA,NA,"Orchidales","South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"78","2020-09-02 16:35:26-03","Cenargen","CEN","37717","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","L. B. Bianchetti & G. D. Vale","Aécio Amaral-Santos","748","2000","09","28","Brasil","DF","BRASILIA","Fazenda Sucupira, mata próxima dos experimentos do SPSB, próximo da barragem de abastecimento dos Pivots.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00037717","CEN00037717","2007","06",NA,"Liana trepadeira.",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"2"
"79","2020-09-02 16:35:26-03","Cenargen","CEN","15183","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","L. B. Bianchetti","Luciano de Bem Bianchetti","831","1989","12","11","Brasil","DF","BRASILIA","Córrego do Acampamento. Próximo ao Batalhão de Cavalaria e Guarda. (RCG)","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00015183","CEN00015183","1989","12",NA,"Sépalas e pétalas verdes. Labelo com estrias longitudinais amarelas.",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"1"
"80","2020-09-02 16:35:26-03","Cenargen","CEN","34431","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","J. A. N. Batista","João Aguiar Nogueira Batista","941","1999","10","11","Brasil","DF","BRASILIA","Reserva Ecológica do Guará. Área mais extensa de mata, próximo a nascente do córrego, abaixo do conjunto habitacional Lúcio Costa.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00034431","CEN00034431","1999","09",NA,"Em mata ciliar inundada fechada. Observado alguns exemplares num determinado ponto da mata. Coletada sem flores para documentar a ocorrência da espécie no local. Doação - Flora do Brasil - Estado de Goiás.",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"1"
"81","2021-03-25 13:53:07-03","UNIVILLE","JOI","13443","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","T.J. Cadorin","T.J. Cadorin","3321","2011","10","25","Brasil","Santa Catarina","Imbituba","Praia da Luz.","-48.649167","-28.144722","48º38'57''W","28º8'41''S","16","16","JOI013443",NA,"2011","10","25","Local sombreado, próximo de riacho; HABITAT: restinga; HABITO: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-25 13:53:07-03","UNIVILLE","JOI","15009","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Mancinelli, W. S.","Mancinelli, W.S.",NA,"2010","07","12","Brasil","Santa Catarina","Joinville","Jurapê.","-48.8456001281738","-26.3043994903564",NA,NA,"1000","1000","JOI015009",NA,"2010","07","12","Número de coleta: 1269-B; HABITO: liana",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"83","2019-01-25 15:43:47-02","IAC","IAC","45331","S","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","E.M. Pessoa","L.C. Bernacci","3905","2004","12","20","Brasil","São Paulo","Salesópolis","Estrada da Petrobrás","-45.8464","-23.5322","-45.8464","-23.5322",NA,NA,NA,NA,"2013","08","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-29 08:10:04-03","UNILA","EVB","4510","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Vieira, H.T.P","Vieira, H.T.P.; Panizza, A.M.; Lima, L.C.P.","54","2020","02","19","Brasil","Paraná","Céu Azul","Trilha do Rio Azul. Parque Nacional do Iguaçu","-53.82","-25.135","53º49'12''W","25º8'6''S",NA,NA,"EVB004510",NA,"2020","10","08","Fruto verde imaturo. Habitat: Floresta Ombrófila Mista. Habito: Erva Hemiepifeta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-01 15:15:35-03","UnB","UB","3699","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Pabst, GFJ","Irwin, HS; Souza, R; Grear Junior, JW","18204","1966","06","14","Brasil","Distrito Federal","Brasília","Jardim Zoológico de Brasília","-47.95","-15.85","-47.95","-15.85","1020","1020","UB0019895","UB0019895","1972","04","27","Carnosa.; Trepadeira 2m. Fruto verde.; Mata de galeria alterada.","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-01 15:15:35-03","UnB","UB","4355","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Pabst, GFJ","Ferreira, MB","s.n.","1968","12",NA,"Brasil","Distrito Federal","Brasília","Papuda. Fazenda Capão Comprido","-47.783333","-15.916667","-47.783333","-15.916667","915","915","UB0019893","UB0019893","1978","09","13","Labelo fimbriado de amarelo.; Trepadeira. Flor branca","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-01 15:15:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Lima, JH","Jesus, FPR; Salles, AJH","47","2000","05","27","Brasil","Distrito Federal","Brasília","Parque dos Guarás, nos fundos do Setor de Indústria","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UB0019897","UB0019897","2013","10","24","Epífita; Mata de galeria","Monocotyledonae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA
"88","2019-11-01 15:15:35-03","UnB","UB","177889","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Kuntz-Galvão, J","Soares-Silva, LH; et al.","1458","2011","04","08","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, Trilha","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta escandente. Fruto imaturo verde.","Monocotyledonae",NA,"Southern America",NA,"44724","auto",NA,NA,NA,NA,NA
"89","2020-08-20 20:37:57-03","UFSC","FLOR","22977","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Falkenberg, D.B.","Falkenberg, D.B.; Jarenkow, J.A.","6066","1993","01","29","Brasil","Rio Grande do Sul","Três Cachoeiras","Perdida.","-49.9244003295898","-29.4556007385254",NA,NA,"400","400","FLOR0022977",NA,"1994",NA,NA,"epífita lianosa, a 5 m acima do solo, flor perianto com 5 peças verdes e onduladas, e labelo tubuloso esbranquiçado com pequena mancha amarela",NA,"Asparagales",NA,NA,"17224","auto",NA,NA,NA,NA,NA
"90","2020-08-20 20:37:57-03","UFSC","FLOR","1750","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Pabst, G.","Klein, R.M.; Bresolin, A.","6110","1965","07","28","Brasil","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","FLOR0001750",NA,"1968",NA,NA,"liana, Fruto Imaturo, verde",NA,"Asparagales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"91","2020-08-20 14:54:51-03","UFSC","FLOR","2417","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Pabst, G.","Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","8703","1970","06","02","Brasil","Santa Catarina","Florianópolis","Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","FLOR0002417",NA,"1971","06","18","pétalas brancas",NA,"Asparagales",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"92","2021-03-04 15:42:07-03","IF","SPSF","42837","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","F.de Barros","F.A.R.D.P.Arzolla & F.E.S.P.Vilela","1387","2010","02","23","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.640833","-23.448889",NA,NA,"879","879",NA,NA,"2010","06","14","COLETA: Floresta Ombrófila Densa Montana. &nf;Erva escandente, sépalas e pétalas verdes, labelo de coloração branca.; GEOGRAFIA: Clareira antrópica sob a torre 7 da linha de transmissão, estádio inicial de regeneração.;","Magnoliophyta","Orchidales","América do Sul",NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"93","2021-02-08 12:52:22-03","UFRGS","ICN","015158","S","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Dutra","Fleck, Pe","s.n.","1934","01","18","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00041326",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).","Monocotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"94","2021-02-08 12:52:22-03","UFRGS","ICN","015142","S","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Pabst, GFJ","Canísio, Pe","s.n.",NA,NA,NA,"Brasil","RS","Porto Alegre","Glória","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00041327",NA,"1954","02","24","Espécie ameaçada de extinção (Em perigo).","Monocotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA
"95","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","92128","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","cf. edwallii","Vanilla cf. edwallii","Hoehne",NA,"Mansan, C.","702","2015","12",NA,"Brasil","Rio Grande do Sul","Caraá","Fraga, nascente do Rio dos Sinos, próximo à primeira cascata","-50.435001373291","-29.7900009155273",NA,NA,NA,NA,"HAS0092128",NA,NA,NA,NA,"numa trilha dentro da mata, próximo ao rio, hemiepífita","Magnoliophyta",NA,NA,NA,"21250","auto",NA,NA,NA,NA,NA
"96","2019-11-21 10:13:54-03","IBt","SP","406556","S","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Rodrigues, VT","Rodrigues, VT; Vinhos, F","116","2007","10",NA,"Brasil","São Paulo","Mogi das Cruzes","Serra do Itapeti, Parque Natural Municipal Francisco Afonso de Mello - Chiquinho Verissimo","-46.189167","-23.481944","-46.189167","-23.481944","928","928",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-21 10:13:54-03","IBt","SP","488221","S","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne",NA,"Judkevich, M; et al.","26","2013","03","05","Argentina","Misiones","San Pedro","Parque Provincial Cruce Caballero, Sendero Curi-y","-53.988889","-26.518889","-53.988889","-26.518889","626","626",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 10:13:54-03","IBt","SP","263021","S","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Cordeiro, I","Cordeiro, I; Catharino, ELM; Ribeiro, W; Simonetti, C; Machado, C","1116","1992","11","22","Brasil","Mato Grosso do Sul","Bataguassu","Mata ciliar do córrego Água Branca, próximo à cidade de Bataguassu","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA
"99","2019-11-21 10:13:54-03","IBt","SP","258938","S","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Fraga, CLF","Yano, O; Marcelli, MP","18141","1993","02","24","Brasil","São Paulo","Ibiúna","Bairro Morro Grande, ca. 8 km da rod. SP-55 no Km 63","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,"2000","03","01",NA,NA,NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA
"100","2019-11-21 10:13:54-03","IBt","SP","163941","S","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Handro, O","Handro, O","2110","1970","01","12","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Via férrea São Paulo - Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"1980","07",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"101","2019-11-21 10:13:54-03","IBt","SP","8248","S","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Fraga, CLF","Soares, E","s.n.","1922","03","23","Brasil","São Paulo","São Paulo","Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2000","03","01",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"102","2019-11-21 10:13:54-03","IBt","SP","45712","S","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Barros, F","Handro, O","s.n.","1937","02","15","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1983","05","20",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"103","2019-11-21 10:13:54-03","IBt","SP","186497","S","Plantae","Orchidaceae","Vanilla","edwallii","Vanilla edwallii","Hoehne","Barros, F; Chaparro, MAC","Custodio Filho, A","1194","1982","08","01","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1994","08","04",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
