"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","individualCount","fieldNumber","relatedCatalogItem"
"96","2021-04-07 11:48:23-03","UFMS","CGMS","7676","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias","38","1998","10","12",NA,"Brasil","Mato Grosso do Sul","Três Lagoas",NA,"-51.7188889","-20.7844444",NA,"Flores amarelas. Habitat: Cerrado. Habito: Arbusto. 2-3m de altura.","CGMS1017394",NA,NA,"-51,7188889","-20,7844444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-04-07 11:48:23-03","UFMS","CGMS","49632","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"A. Pott; V.J. Pott","12656","2005","02","24",NA,"Brasil","Mato Grosso do Sul","Corumbá","Mineração Corumbaense Reunida S.A., Serra do Urucum.","-57.5036111","-19.2252778",NA,"Flor ausente. Habitat: Cerrado típico. Solo litólico de ferro. Relevo quase topo de serra. Esparsa. Habito: Arbusto. 1,50 m de altura.","CGMS1079564",NA,NA,"-57,5036111","-19,2252778",NA,NA,NA,NA,NA,"390","390",NA,NA,NA,NA
"98","2021-04-07 11:48:23-03","UFMS","CGMS","30696","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","G.A. Damasceno-Junior","I.M. Neves; T.E. Lima; T.S. Amaral; M.L. Bueno; G.A. Damasceno-Junior","55","2010","11","24",NA,"Brasil","Mato Grosso do Sul","Corumbá","Trilha da Mandioré, próximo ao Instituto Homem Pantaneiro.","-57.4833333","-18.0941666",NA,"Flor amarela. Habitat: Alto do morro com vegetação de cerrado. Habito: Árvore. 2,50m de altura.","CGMS1060108",NA,NA,"-57,4833333","-18,0941666","2011","08","23",NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-04-07 11:48:23-03","UFMS","CGMS","48790","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","T.R.F. Sinani","T.R.F. Sinani; T.C. Piva; N.F. Silva; J.R. Fabri; A.L.B. Sartori","381","2014","12","11",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Arredores do Pesqueiro Papi.","-55.8233334","-20.4611111",NA,"Flores amarelas. Habitat: Pantanal. Transição Cerrado. Habito: Arbusto. 2,00 m de altura.","CGMS1078740",NA,NA,"-55,8233334","-20,4611111","2014","12","11",NA,NA,"113","113",NA,NA,NA,NA
"100","2021-04-07 11:48:23-03","UFMS","CGMS","13780","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","S. Aragaki","S. Aragaki; D.R. Espírito Santo","985","2004","04","06",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Costa Rica/Chapadão do Sul. Fazenda Potreiros do Sucuriú, Sítio 3, Ponto 3.","-53.1702778","-18.9930555",NA,"Fruto preto. Coletada e fotografada pelo P.R. Souza. Habitat: Cerradão, ao longo do acesso. Relevo plano sem drenagem. Habito: Árvore. 3,00m de altura.","CGMS1043234",NA,NA,"-53,1702778","-18,9930555","2004","04","06",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-27 13:52:43-03","UFS","ASE","30160","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Campos, DA; Matos, GMA; Freire, GS; Santos, E","386","2013","06","21","Southern America","Brasil","Sergipe","Estância","Povoado Abais, APA Sul.","-37.29625","-11.313889",NA,"Restinga.","ASE0001542","ASE0001542",NA,"-37.29625","-11.313889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-27 13:52:43-03","UFS","ASE","38172","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Cardoso, DS","472","2015","05","20","Southern America","Brasil","Sergipe","Aracaju","APA Morro do Urubu","-37.053405","-10.881541",NA,"Mata Atlântica","ASE0039381",NA,NA,"-37.053405","-10.881541","2017","01","12",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-27 13:52:43-03","UFS","ASE","7808","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Landim, M","1242","1997","05","02","Southern America","Brasil","Sergipe","Estância","Abaís","-37.438056","-11.268611",NA,"arvoreta. 4. m. Presença de frutos imaturos verdes.; arvoreta. 4. m. Presença de frutos imaturos verdes.; Duna (sopé)","ASE0017749","ASE0017749",NA,"-37.438056","-11.268611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-27 13:52:43-03","UFS","ASE","1878","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Andrade-Lima, D de","Salim Jordy Filho","50","1979","07","19","Southern America","Brasil","Ceará","São Benedito",NA,"-40.75","-4.016667",NA,"Árvore. em torno de 6. m. 0,20m de diâmetro. Caule cinza-claro, folhas verdes e frutos verdes. Exsudato ausente.; Árvore. em torno de 6. m. 0,20m de diâmetro. Caule cinza-claro, folhas verdes e frutos verdes. Exsudato ausente.","ASE0013860","ASE0013860",NA,"-40.75","-4.016667","1979","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-27 13:52:43-03","UFS","ASE","37677A","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Santana, JP","556","2016","03","20","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Mata Rio Fundo","-37.1944","-11.0429",NA,"Árvore, 6m, frutos imaturos verdes, zoocóricos. Folhas grandes (+- 15cm), simples e opostas. Coletado no interior do fragmento em solo arenoso.; Mata Atlântica.","ASE0038820","ASE0038820",NA,"-37.1944","-11.0429","2016","04","20",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-27 13:52:43-03","UFS","ASE","36267","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Silva, BD","Silva, BD; Santos, E","79","2016","03","04","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.2654","-11.2103",NA,"Com cerca de 4 metros de altura e com frutos verdes.","ASE0036711","ASE0036711",NA,"-37.2654","-11.2103","2016","03","23",NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:40:21-03","UNICAMP","UEC","38917","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Kirkbride Jr, JH","Heringer, EP","17172","1978","11","14",NA,"Brazil","Distrito Federal","Brasília","campus da universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,"arbusto 2m, ramificado, inflorescência terminais, flores cremes, perfumadas; cerrado seco sujeito a incêncios periódicos","UEC101314","UEC101314",NA,NA,NA,"1984",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"108","2019-11-19 14:09:21-03","UFRPE","PEUFR","17924","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","M. L. Dias",NA,"1994","06","25",NA,"Brasil","Goiana","Pernambuco","Praia de Pontas de Pedra",NA,NA,NA,"Planta terrestre, diclamídea, gamopétala, gamosépala, inferovariada, fruto bilocular, endosperma farto.","PEUFR017924",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-19 14:09:21-03","UFRPE","PEUFR","49277","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","C. G. Lopes","C. G. Lopes","635","2006","03","16",NA,"Brasil","Pernambuco","São Vicente Férrer","Mata do Triunfo","-35.469722","-7.619722",NA,"Árvore. Material vegetativo.","PEUFR049277",NA,NA,"35°28'11''W","07°37'11''S",NA,NA,NA,NA,NA,"400","400",NA,NA,NA,NA
"110","2019-11-19 14:09:21-03","UFRPE","PEUFR","40324","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"F. Camarotti","38","2000","12","02",NA,"Brasil","Paraíba","Mamanguape","Reserva Biológica de Guaribas","-35.1260986328125","-6.83861017227173",NA,"Árvore com flores amarelas.","PEUFR040324",NA,NA,NA,NA,NA,NA,NA,"36853","auto",NA,NA,NA,NA,NA,NA
"111","2019-11-19 14:09:21-03","UFRPE","PEUFR","44466","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"A. Sacramento","586","1998","10","21",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho","Distrito de Ponte dos Carvalhos, Praia do Paiva","-35.0349998474121","-8.28666973114014",NA,"Arbusto de 2,8m de altura, em floração, flor amarela.","PEUFR044466",NA,NA,NA,NA,NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA
"112","2019-11-19 14:09:21-03","UFRPE","PEUFR","44478","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"A. Sacramento","212","1998","11","03",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho","Distrito de Ponte dos Carvalhos, Praia do Paiva","-35.0349998474121","-8.28666973114014",NA,"Arbusto, com 2m de altura, com frutos imaturos verdes.","PEUFR044478",NA,NA,NA,NA,NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA
"113","2019-11-19 14:09:21-03","UFRPE","PEUFR","44319","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"S.S. Lira; A.P.S. Gomes; A. Laurênio; M. L. Araújo","297","2002","03","05",NA,"Brasil","Pernambuco","Tamandaré","Restinga de Mamucabinha","-35.1046981811523","-8.75971984863281",NA,"Árvore com cerca de 3,5m de altura; cálice verde; pétalas amarelas; frutos imaturos verdes.","PEUFR044319",NA,NA,NA,NA,NA,NA,NA,"16930","auto",NA,NA,NA,NA,NA,NA
"114","2019-11-19 14:09:21-03","UFRPE","PEUFR","11600","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P. Delprete","F.B. Ramalho","297","1973","11","29",NA,"Brasil","Piauí","São Francisco do Piauí","Fazenda Serrinha","-42.5433006286621","-7.25138998031616",NA,"Árvore de 8m de altura, flores amarelas, perfume agradável, madeira mole.","PEUFR011600",NA,NA,NA,NA,"1997",NA,NA,"32757","auto",NA,NA,NA,NA,NA,NA
"115","2020-04-22 16:24:40-03","UFPB","JPB","51728","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Damasceno-Junior, GA","Cattani, LFB; Rodrigues, RB; Zucca, CF; Padilha, DRC; D Verçosa, D","4","2009","05","05","Southern America","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Alegria, sub-região da Nhecolândia, Pantanal.","-56.745194","-19.062139",NA,"; HABITAT: Cerrado.; DESC: arbóreo Fruto verde","JPB0051728",NA,NA,"-56.745194","-19.062139",NA,NA,NA,NA,NA,"96","96",NA,NA,NA,NA
"116","2020-04-22 16:24:40-03","UFPB","JPB","51747","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Damasceno-Junior, GA","Neves, IM; Lima, TE; Amaral, TS; Bueno, ML; Damasceno-Junior, GA","55","2010","11","24","Southern America","Brasil","Mato Grosso do Sul","Corumbá","Trilha da Mandioré, próximo ao Instituto Homem Pantaneiro.","-57.486056","-18.094111",NA,"; HABITAT: Alto do morro com vegetação de cerrado.; DESC: Árvore. 2,50m de altura. Flor amarela.","JPB0051747",NA,NA,"-57.486056","-18.094111","2011","08","23",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-04-22 16:24:40-03","UFPB","JPB","56592","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, P","Pereira-Silva, G; Moreira, GA","12560","2008","01","12","Southern America","Brasil","Tocantins","Palmeiras do Tocantins","Estrada do rio Curicaca, Km 10 (rio intermitente).","-47.526944","-6.678333",NA,"; HABITAT: Cerrado; DESC: Árvore com 3 m de altura. Fruto imaturo verde.","JPB0056592",NA,NA,"-47.526944","-6.678333","2008","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-04-22 16:24:40-03","UFPB","JPB","57231","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, P","Guarino, ESG; Krahô, JP","750","2001","04","16","Southern America","Brasil","Tocantins","Goiatins","Cerrado ao redor da Aldeia Rio Vermelho, entre a aldeia e o Rio Vermelho.","-47.256944","-8.043333",NA,"; HABITAT: Cerrado sensu stricto.; DESC: Árvore com 2 m de altura. Frutos imaturos verdes.","JPB0057231",NA,NA,"-47.256944","-8.043333","2008","02",NA,NA,NA,"231","231",NA,NA,NA,NA
"119","2020-04-22 16:24:40-03","UFPB","JPB","57368","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, P","Sevilha, AC; et al.","3616","2003","11","28","Southern America","Brasil","Goiás","Alvorada do Norte","Fazenda Largomar","-46.58","-14.521667",NA,"; HABITAT: Cerrado.; DESC: Árvore com 4 m de altura.","JPB0057368",NA,NA,"-46.58","-14.521667","2008","02",NA,NA,NA,"548","548",NA,NA,NA,NA
"120","2020-04-22 16:24:40-03","UFPB","JPB","57369","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, P","Sevilha, AC; et al.","3634","2003","12","09","Southern America","Brasil","Goiás","Alvorada do Norte","Fazenda Itú","-46.731111","-14.505",NA,"; HABITAT: Floresta Estacional Decidual.; DESC: Árvore decumbente com 5 m de altura. Flor amarela.","JPB0057369",NA,NA,"-46.731111","-14.505","2008","02",NA,NA,NA,"485","485",NA,NA,NA,NA
"121","2021-03-10 11:50:45-03","UFPB","JPB","66512","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Lima, GP","345","2014","08","02","Southern America","Brasil","Maranhão","São José de Ribamar","Praia de Panaquatira","-44.084953","-2.798072",NA,"; DESC: Arbusto","JPB0066512",NA,NA,"-44.084953","-2.798072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-09-25 10:57:41-03","UFPE","UFP-CARPOTECA","280","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Barbosa, M","Cavalcanti, J","s.n.","2006","08","09",NA,"Brasil",NA,NA,"Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","08","16",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-09-25 10:57:41-03","UFPE","UFP-CARPOTECA","185","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Barbosa, M","Silva, P; Barbosa, D","s.n.","1998","03","05",NA,"Brasil","Pernambuco","Canindé do São Francisco","Brejo dos cavalos, Mata de Altitude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-06-27 10:26:40-03","UFES","VIES","13651","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Flores, T.B.; Siqueira, G.","949","2010","10","26",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES013651","VIES013651",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"125","2019-12-19 16:37:03-03","UNESP-IBB","BOTUW","1086","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,"BOTUW001086",NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2013-04-01 09:20:12-03","IPT","BCTW","7945","S","Plantae","Magnoliophyta",NA,NA,"Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da Cia Vale do Rio Doce (CVRD)","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"127","2021-03-21 19:38:36-03","UFC","EAC","20543","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart. ex Benth.","Delprete, P.G.","Araújo, F.S.","s.n.","1994","02","02","Southern America","Brasil","São Paulo","Itirapina","Estrela","-47.8199996948242","-22.25",NA,"Arbusto.; Cerrado","EAC0020543",NA,NA,NA,NA,"1997",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"128","2021-03-21 19:38:36-03","UFC","EAC","20546","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart. ex Benth.","Delprete, P.G.","Araújo, F.S.","s.n.","1994","02","04","Southern America","Brasil","São Paulo","Itirapina","Ubá","-47.8199996948242","-22.25",NA,"Arbusto.; Cerrado.","EAC0020546",NA,NA,NA,NA,"1997",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:44:04-03","MBM","MBM","16061","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Silberbauer-Gottsberger, I.","Hatschbach, G.","25286",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Rio Brilhante","Fazenda Progresso",NA,NA,NA,NA,"MBM016061","MBM016061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:44:04-03","MBM","MBM","106712","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","J.H.; Kirbride Jr.","Heringer, E.P.","17172",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Campus da Universidade de Brasília",NA,NA,NA,NA,"MBM106712","MBM106712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:44:04-03","MBM","MBM","253079","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Andrade-Lima, D.","Andrade-Lima, D.","5729",NA,NA,NA,"Southern America","Brazil","Pernambuco","Rio Formoso","Rio Formoso","-35.1585998535156","-8.66361045837402",NA,NA,"MBM253079","MBM253079",NA,NA,NA,NA,NA,NA,"21734","auto",NA,NA,NA,NA,NA,NA
"132","2020-10-01 14:21:20-03","JBB","HEPH","29705","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","Delprete, PG","Sevilha, AC; et al.","3616","2003","11","28","Southern America","Brasil","Goiás","Alvorada do Norte","Fazenda Lagormar","-47.58","-14.521667",NA,"Frequente no local",NA,NA,NA,"-47.58","-14.521667","2008",NA,NA,NA,NA,"548","548",NA,NA,NA,NA
"133","2020-12-11 11:41:09-03","UFMG","BHCB","44733","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:41:09-03","UFMG","BHCB","45838","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:41:09-03","UFMG","BHCB","43592","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-24 17:18:56-03","UFMA","MAR","6430","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","E. A. Anunciação","E. A. Anunciação e R. J. Oliveira","418","1993","12","13",NA,"Brasil","São Paulo","Iguape","Estação ecológica Juréia-Itatins, Serra da Juréia, Caminho do Imperador em diração a Praia do Rio Verde","-47.550278","-24.700556",NA,"árvore ca. 6m alt. Corola amarelada, anteras castanhas, estigma verde",NA,NA,NA,"47º33'01W","24º42'02S","1999","07","10",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-24 17:18:56-03","UFMA","MAR","2765","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","M. C. L. C. Marques","MARQUES, M. C. L. C e FERREIRA, J.",NA,"1989","05","08",NA,"Brasil","Maranhão","São Luís","Praia do Caolho","-44.243889","-2.482778",NA,"Arbusto de 3m, topo da duna , frutos verdes",NA,NA,NA,"44º14'38W","02°28'58S","1990","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-24 17:18:56-03","UFMA","MAR","7323","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Carneiro, L.S.",NA,"2004",NA,NA,NA,"Brasil","Maranhão","Vitória do Mearim",NA,"-44.870556","-3.462222",NA,NA,NA,NA,NA,"44º52'14W","03º27'44S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-24 17:18:56-03","UFMA","MAR","10231","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"LIMA. G.P.","435","2014","08","02",NA,"Brasil","Maranhão","Paço do Lumiar","Praia de Panaquatira","-44.050583","-2.475306",NA,"Arbusto",NA,NA,NA,"44º3'2.1W","2º28'31.1S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-24 17:18:56-03","UFMA","MAR","7093","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Martins, K.L.","31","2011","12","28",NA,"Brasil","Maranhão","Barreirinhas","Tabocas","-42.826389","-2.746944",NA,NA,NA,NA,NA,"42°49'35W","02°44'49S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-24 17:18:56-03","UFMA","MAR","6059","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.",NA,"Silva, O.","43","2005","01","06",NA,"Brasil","Maranhão","Barreirinhas",NA,"-42.799722","-2.75",NA,"ambiente restinga; solo arenoso; arbusto de inflorescência com flores tubulares brancas, gamopétalas",NA,NA,NA,"42°47'59''W","02°45'00S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-24 17:18:56-03","UFMA","MAR","6467","S","Plantae",NA,NA,"Rubiaceae","Tocoyena","sprucei","Tocoyena sprucei","Standl.","L.C. B. Lobato","Geuza Cantanhêde",NA,"1999","07","04",NA,"Brasil","Maranhão","Raposa","Ilha de Curupu","-44.103611","-2.423611",NA,NA,NA,NA,NA,"44º06'13W","02º25'25S","1999","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2011-05-06 08:37:00-03","MO","MOBOT","100374609","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","P.G. Delprete","Piero G. Delprete|A. Rizzo|V. Pontes Neves","Delprete 6802","1998","10","2","South America","Brazil","Goiás","Mineiros","Parque Nacional das Emas.","-52.8666667","-17.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"815.00000000",NA,NA,"1",NA,NA
"144","2020-04-21 09:54:00-03","MO","MOBOT","3252618","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","C. M. Taylor","Jorge Velazco","Velazco 437","1989","9",NA,"South America","Venezuela","Amazonas","Atures","Frente n: 2 Hoja NB-20-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"145","2019-10-30 04:39:00-03","MO","MOBOT","3252774","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","J. A. Steyermark","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 17085","1974","3","17","South America","Brazil","Bahia",NA,"11 km. S. Santa cruz Cabralia. Restinga by the sea, with strand vegetation progressively developing into scrub and low forest further inland","-39.01666","-16.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2010-10-07 15:39:00-03","MO","MOBOT","3257411","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","brasiliensis","Tocoyena brasiliensis","Mart.","A. L. Reado 02.04.","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10869","1965","12","1","South America","Brazil","Goiás",NA,"Serra dos Pirineus, Cerrado ca 1 km S, of Corumba de Goias","-49.0006825","-16.0004883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA
