"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"559","2021-02-11 17:19:54-03","UFPR","UPCB","85755","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2016",NA,NA,"Simonelli, M. et al.","2007","11","11","Brasil","Espírito Santo","Venda Nova","-41.096111","-20.4075","-41.096111","-20.407500",NA,NA,"Estames brancos, sépalas esverdeadas, 2 m alt..","UPCB0016749","UPCB0016749","1288","Alto Caxixe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2021-02-11 17:19:54-03","UFPR","UPCB","85756","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2016",NA,NA,"Matos, F.A.R | Balbino, J.C.","2008","07","12","Brasil","Espírito Santo","Venda Nova","-41.091667","-20.396389","-41.091667","-20.396389",NA,NA,"3 m altura, interior de mata, frutos verdes/roxo..","UPCB0016735","UPCB0016735","208","Alto Caxixe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2021-02-11 17:19:54-03","UFPR","UPCB","83913","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2013",NA,NA,"Gomes, J.M.L.","2011","05","15","Brasil","Espírito Santo","Muniz Freire","-41.4131","-20.4642","-41.4131","-20.4642",NA,NA,NA,"UPCB0016709","UPCB0016709","3757","Parque Florestal do Rio Pardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2021-02-11 17:19:54-03","UFPR","UPCB","83914","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2013",NA,NA,"Sarnaglia Júnior, V.B.","2009","04","18","Brasil","Espírito Santo","Itarana","-40.8753","-19.8742","-40.8753","-19.8742",NA,NA,"Árvore quebrada com 3m de altura, frutos marrons, nome vulgar: casca-preta.","UPCB0016732","UPCB0016732","32","Limoeiro de Santo Antônio: Mata Atlântica. Sitio Sarnaglia. Acima de 700m de altitude. Borda de trilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-02-11 17:19:54-03","UFPR","UPCB","84600","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Trianae","Goldenberg, R.","2015",NA,NA,"Araújo, E.A.","2015","07","28","Brasil","Espírito Santo","Ibitirama","-41.739","-20.492","-41.739","-20.492",NA,NA,"Árvore, folha discolor, flor creme..","UPCB0016807","UPCB0016807","349","Santa Marta, PARNA do Caparaó: Parcela 01, indivíduo 426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2021-02-11 17:19:54-03","UFPR","UPCB","85754","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2016",NA,NA,"Simonelli, M. et al.","2007","11","10","Brasil","Espírito Santo","Venda Nova","-41.085833","-20.381111","-41.085833","-20.381111",NA,NA,"Inflorescência com pétalas brancas, 4 m alt..","UPCB0016751","UPCB0016751","1267","Alto Caxixe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2021-02-11 17:19:54-03","UFPR","UPCB","85313","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.",NA,NA,NA,"Uhlmann, A. et al.","2010","08","04","Brasil","Rio de Janeiro","Cachoeiras de Macaú","-42.609444","-22.419722","-42.609444","-22.419722",NA,NA,"Árvore de 13 m, em dossel de floresta alterada..","UPCB0016703","UPCB0016703","355","Parque Estadual de Três Picos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2021-02-11 17:19:54-03","UFPR","UPCB","83915","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2013",NA,NA,"Pereira, O.J.","2000","10","30","Brasil","Espírito Santo","Santa Maria de Jetibá","-20.068","-40.779","-20.068","-40.779","720","720","Planta c/ 6m de alt. Na encosta às margens do Rio Santa Maria.","UPCB0016708","UPCB0016708","6524","Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2021-02-11 17:19:54-03","UFPR","UPCB","94858","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2019",NA,NA,"Goldenberg, R. | Herrera, F.A.M.","2019","07","08","Brasil","Rio de Janeiro","Teresópolis","-42.436111","-22.327222","-42.436111","-22.327222","1215","1215","Árvore 8m; botões ocráceos","UPCB0045852",NA,"2650","Macaé de Cima, estrada das Flores, a 300-500 m N da RJ-142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2021-02-11 17:19:54-03","UFPR","UPCB","91100","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2017",NA,NA,"Baez, C. et al.","2016","10","06","Brasil","Rio de Janeiro","Teresópolis","-42.831111","-22.378333","-42.831111","-22.378333","1079","1079","Zona de amortecimento do PETP.. Árvore, terrícola, umbrófila. Flores alvas. Folhas marcadamente discolores.","UPCB0034094","UPCB0034094","1106","Bairro de Vargem Grande. Estrada da Mulher de Pedra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2021-02-11 17:19:54-03","UFPR","UPCB","91201","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2017",NA,NA,"Baez, C. et al.","2016","10","08","Brasil","Rio de Janeiro","Teresópolis","-42.831111","-22.378333","-42.831111","-22.378333","1178","1178","Floresta Ombrófila Densa. Árvore, semi-heliófila. 6m. Folhos marcadamente discolores. Ramos jovens com indumento ferrugíneo. Frutos em formação.","UPCB0034095","UPCB0034095","1178","Zona de amortecimento do PETP. Estrada para Seio da Mulher de Pedra. Atrás do Sítio das Pedras. Bairro da Vargem Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2021-02-11 17:19:54-03","UFPR","UPCB","47737","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2004","01","01","Valente, A.S.M.","2002","08","17","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore ca. 5m, folhas discolores, frutos imaturos verdes, interior da mata..","UPCB0016715","UPCB0016715","225","Arredores do Parque Estadual do Ibitipoca, mata na entrada do Sítio do Léo",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA
"571","2021-02-11 17:19:54-03","UFPR","UPCB","89117","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","1998",NA,NA,"Souza, V.C. et al.","1995","09","05","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"Árvore, ca. 12m alt.; botões creme..","UPCB0032134","UPCB0032134","9163","Cachoeira do Sapatu. Mata Atlântica",NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA
"572","2021-02-11 17:19:54-03","UFPR","UPCB","83578","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2009",NA,NA,"Souza, V.C.","1995","09","05","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"Árvore, ca. 12m alt.; botões creme.","UPCB0016756","UPCB0016756","9163","Cachoeira do Sapatu. Mata Atlântica",NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA
"573","2021-02-11 17:19:54-03","UFPR","UPCB","43082","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2001","01","01","Kuhlmann, J.G.","1934","10","22","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"UPCB0016711","UPCB0016711",NA,"Escola de Agricultura",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"574","2021-02-11 17:19:54-03","UFPR","UPCB","91996","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2006","01","19","Kollmann, L. & Goldenberg, R.","2006","01","19","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Árvore 8m. Pétalas e estames brancos, frutos verdes..","UPCB0033207","UPCB0033207","8571","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"575","2021-02-11 17:19:54-03","UFPR","UPCB","88592","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2011",NA,NA,"Fonseca, R.S. | Simão M.V.C.","2011","01","09","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Floresta Estacional Semidecidual; área sombreada, drenagem à esquerda da trilha; arvoreta +/- 5m; folha discolor; frutos imaturos, verdes, +/- 15 sementes/frutos; ramos quadrangulares e caniculados..","UPCB0031991","UPCB0031991","867","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso, Trilha da Pesquisa",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"576","2021-02-11 17:19:54-03","UFPR","UPCB","88591","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2011",NA,NA,"Fonseca, R.S. | Simão M.V.C.","2010","10","01","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Floresta Estacional Semidecidual; área sombreada; arvoreta +/- 5m; folhas discolores..","UPCB0031983","UPCB0031983","798","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso, Trilha da Pesquisa",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"577","2021-02-11 17:19:54-03","UFPR","UPCB","88590","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2011",NA,NA,"Fonseca, R.S. | Simão M.V.C.","2011","01","09","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Floresta Estacional Semidecidual; área sombreada; drenagem à esquerda da trilha; arvoreta +/- 5m; frutos imaturos, verdes, 3-5 sementes/fruto; ramos cilindricos..","UPCB0031989","UPCB0031989","868","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso, Trilha da Pesquisa",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"578","2021-02-11 17:19:54-03","UFPR","UPCB","52143","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2005","01","01","Goldenberg, R.","2005","10","17","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Árvore 6m, flores com hipanto ocráceo, pétalas e estames brancos. Floresta ombrófila densa..","UPCB0016806","UPCB0016806","722","Estrada Tunas - Parque das Lauráceas",NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA
"579","2021-02-11 17:19:54-03","UFPR","UPCB","51816","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2005","01","01","Macedo, G.E.L.","2004","11","06","Brasil","Bahia","Jequié","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"Árvore 6m, folha discolor, claro amarronzado na face abaxial, membranácea, subcrassa, folha nova avermelhada, cálice creme gamopétala, corola esbranquiçada, estame e antera esbranquiçados..","UPCB0016801","UPCB0016801","1279","Fazenda Brejo Novo",NA,NA,NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA
"580","2021-02-11 17:19:54-03","UFPR","UPCB","86485","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","1998",NA,NA,"Nicolau, S.A. et al.","1992","06","19","Brasil","São Paulo","Pindamonhangaba","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,"Arbusto ca. 6,5m alt., frutos imaturos verdes..","UPCB0016743","UPCB0016743","418","Fazenda São Sebastião do Ribeirão Grande, área oeste do talhão 10",NA,NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA
"581","2021-02-11 17:19:54-03","UFPR","UPCB","50138","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2004","01","01","Antunes, K.","2004","04","24","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Árvore 5m, folhas discolores, frutos verdes imaturos e magentos quando maduros. Transição de campo rupestre para mata..","UPCB0016827","UPCB0016827","104","Funil, Fazenda Tiririca, Serra da Caveira D'Anta",NA,NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA
"582","2021-02-11 17:19:54-03","UFPR","UPCB","53538","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2006","01","01","Santos, A.K.A.","2006","03","01","Brasil","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,"1500","1500","Subarbusto ca. 15m (provável rebroto), folhas discolores, face abaxial ferrugínea a vinácea, face adaxial verde, ramos ferrugíneos e folhas mais jovens completamente vináceas..","UPCB0016804","UPCB0016804","838","Kaiambola-Itoibira, início da trilha, 13°30'54S 41°56'52W",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA
"583","2021-02-11 17:19:54-03","UFPR","UPCB","86116","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Caddah, M.K.","2012","10",NA,"Barros, W.D.de","1941","10","07","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"850","850","Árvore pequena com flores brancas..","UPCB0029018","UPCB0029018","412","Lote 60",NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA
"584","2021-02-11 17:19:54-03","UFPR","UPCB","47735","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2004","01","01","Assis, L.C.S.","2003","03","22","Brasil","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore ca. 8m, folhas discolores e frutos verdes imaturos, interior da mata..","UPCB0016805","UPCB0016805","757","Mata do Baú",NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA
"585","2021-02-11 17:19:54-03","UFPR","UPCB","50160","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2004","01","01","Rocha, M.J.R.","2004","10","18","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore ereta, 5-6m. Floresta estacional semidecidual submontana. Alt.: 1200m s.n.m..","UPCB0016825","UPCB0016825","57","Mata do Luna, entorno Parque Estadual Ibitipoca",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"586","2021-02-11 17:19:54-03","UFPR","UPCB","50159","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2004","01","01","Rocha, M.J.R.","2004","10","18","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore ereta, 6-7m. Floresta estacional semidecidual submontana. Alt.: 1200m s.n.m..","UPCB0016818","UPCB0016818","56","Mata do Luna, entorno Parque Estadual Ibitipoca",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"587","2021-02-11 17:19:54-03","UFPR","UPCB","43079","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2001","01","01","Torres, R.B.","1999","10","12","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Arvoreta ca. 3m, flor com cálice esverdeado e corola branca. Mata de altitude, clareira..","UPCB0016745","UPCB0016745","759","Mata dos Mota",NA,NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA
"588","2021-02-11 17:19:54-03","UFPR","UPCB","43078","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2001","01","01","Torres, R.B.","1999","10","12","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore ca. 23m, flores brancas, estames creme, perfumadas. Mata de altitude, dossel..","UPCB0016747","UPCB0016747","755","Mata dos Mota",NA,NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA
"589","2021-02-11 17:19:54-03","UFPR","UPCB","42040","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Brade, A.C.","1957","01","01","Klein, R.M.","1955","10","07","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"300","300","Arvoreta, 6m, flor branca. Mata..",NA,NA,"1652","Morro da Fazenda",NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA
"590","2021-02-11 17:19:54-03","UFPR","UPCB","1952","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Brade, A.C.","1957","01","01","Klein, R.M.","1955","10","07","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"300","300","Arvoreta, 6m, flor branca. Mata..","UPCB0016714","UPCB0016714","1652","Morro da Fazenda",NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA
"591","2021-02-11 17:19:54-03","UFPR","UPCB","32023","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Falkenberg, D.B.","1993","01","01","Falkenberg, D.B.","1993","10","09","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"Arvoreta, 6m, folha discolor, ápice do ovário piloso. Beira mata atlântica, junto à estrada..","UPCB0016726","UPCB0016726","6264","Morro do Baú",NA,NA,NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA
"592","2021-02-11 17:19:54-03","UFPR","UPCB","45469","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2002","01","01","Pifano, D.S.","2001","10","18","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arbusto ca. 3,5m, face abaxial das folhas marrons, interior da corola verde e esta branca, estames alvos, perfumada. Encosta em local de muita luminosidade, frequente..","UPCB0016822","UPCB0016822","95","Morro do Imperador",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"593","2021-02-11 17:19:54-03","UFPR","UPCB","45470","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2002","01","01","Pifano, D.S.","2001","09","26","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arvoreta ca. 3,5m, inflorescência em todos os ramos, interior da corola alvo e exterior verde claro, estames alvos. Encosta no interior da mata, local de muita luminosidade..","UPCB0016721","UPCB0016721","85","Morro do Imperador",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"594","2021-02-11 17:19:54-03","UFPR","UPCB","45468","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2002","01","01","Pifano, D.S.","2001","09","26","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arbusto escandente à 3m do solo. Botões dos ramos laterais amarronzados e dos ramos apicais esverdeados. Encosta do interior da mata e em local sombreado..","UPCB0016706","UPCB0016706","89","Morro do Imperador",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"595","2021-02-11 17:19:54-03","UFPR","UPCB","45471","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2002","01","01","Pifano, D.S.","2001","10","31","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arbusto ca. 3,5m, planta heliófita em frutificação. Encosta no interior da mata..","UPCB0016739","UPCB0016739","99","Morro do Imperador",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"596","2021-02-11 17:19:54-03","UFPR","UPCB","73114","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","1996","09","23","Aguiar, O.T.","1991","09","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvoreta 8m, flores cor creme..","UPCB0016753","UPCB0016753","421","Parque Estadual da Cantareira, região da Chapada.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"597","2021-02-11 17:19:54-03","UFPR","UPCB","53678","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2006","01","01","Silva, A.F.","2006","04","21","Brasil","Minas Gerais","Ervália","-42.6571998596191","-20.8400001525879",NA,NA,"1400","1400","Árvore 15m, folhas ferruginosas na face inferior, frutos imaturos de cor verde e negros quando maduros. Em floresta ombrófila..","UPCB0016741","UPCB0016741","2554","Parque Estadual Serra do Brigadeira, trilha para o cruzeiro",NA,NA,NA,NA,NA,NA,"19783","auto",NA,NA,NA,NA
"598","2021-02-11 17:19:54-03","UFPR","UPCB","50781","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2004","01","01","Soares, M.P.","2004","01","01","Brasil","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,NA,"UPCB0016815","UPCB0016815",NA,"Parque Nacional da Serra do Brigadeiro",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA
"599","2021-02-11 17:19:54-03","UFPR","UPCB","50788","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2004","01","01","Soares, M.P.","2004","01","01","Brasil","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,NA,"UPCB0016811","UPCB0016811",NA,"Parque Nacional da Serra do Brigadeiro",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA
"600","2021-02-11 17:19:54-03","UFPR","UPCB","50782","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2004","01","01","Soares, M.P.","2004","01","01","Brasil","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,NA,"UPCB0016809","UPCB0016809",NA,"Parque Nacional da Serra do Brigadeiro",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA
"601","2021-02-11 17:19:54-03","UFPR","UPCB","93318","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","C. Pardo | José Fernando Baumgratz","2004","09","09","S. César Pardo","2004",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Matas do Rio Paquequer próx. Ao km 2,0 da Estrada para Barragem ca 1135 msm.. Árvore ca 7,5 metros e CAP; 22, 1 cm. Página inferior dourado-ferruginea","UPCB0040873","UPCB0040873","1294","Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"602","2021-02-11 17:19:54-03","UFPR","UPCB","93320","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","C. Pardo | José Fernando Baumgratz","2004","09","29","César S. Pardo","2004",NA,NA,"Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Matas do Rio Paquequer próx. Ao km 2,0 da Estrada para Barragem ca 1135 msm.. arvore ca 8,6 metros e CAP 20, 0 cm. Pagina inferior dourado-ferruginea","UPCB0040875","UPCB0040875","1389","Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA
"603","2021-02-11 17:19:54-03","UFPR","UPCB","64419","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Caddah, M.K.","2009","06",NA,"Caddah, M.K.","2009","05","13","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Árvore ca. 8,0 m, frutos maduros levemente roxos, coleta em sílica..","UPCB0016797","UPCB0016797","465","Parque Nacional do Itatiaia, trilha para Três Picos",NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA
"604","2021-02-11 17:19:54-03","UFPR","UPCB","83579","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2009",NA,NA,"Aguiar, O.T.","1995","05","08","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvoreta, 8m de altura, frutos.","UPCB0016755","UPCB0016755","570","P. E. da Cantareira, Núcleo Engordador, trilha da Cachoeira.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"605","2021-02-11 17:19:54-03","UFPR","UPCB","51946","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2005","01","01","Lentini, M.A.W.","1998","02",NA,"Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"Árvore, frutos..","UPCB0016820","UPCB0016820",NA,"Próximo ao encontro do Rio Pardo com Rio Turvo",NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA
"606","2021-02-11 17:19:54-03","UFPR","UPCB","45907","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2002","01","01","Castro, R.M.de","2001","01","23","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca. 5m, folhas discolores com face abaxial ferrugínea e adaxial verde, frutos verdes. Clareira no interior da mata..","UPCB0016737","UPCB0016737","59","Reserva Biológica de Represa do Grama",NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA
