"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","county","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"95","2008-05-27 22:02:00-03","MO","MOBOT","2821794","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Ghillean T. Prance","Prance 16092","1971","11","5","South America","Brazil","Amazonas","Summits of Serra Curicuriari.",NA,NA,NA,NA,"(Jacq.) Schltr.",NA,NA,NA,NA,NA,"P.I.S. Braga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2012-04-24 11:34:00-03","MO","MOBOT","2821832","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Per Dusén","Dusén 14004","1912","3","28","South America","Brazil","Paraná","Porto Don Pedro ll in Silvula ad truncos ramosque arl.",NA,NA,NA,NA,"(Jacq.) Schltr.",NA,NA,NA,NA,NA,"Pabst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"97","2009-11-13 09:05:00-02","MO","MOBOT","2822166","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","William J. Hahn|Emmet J. Judziewicz|S. Tiwari|Doorjoohan Gopaul","Hahn 4170","1988","4","2","South America","Guyana",NA,"Potaro-Siparuni Region: Kaieteur Falls National Park. Mostly evergreen forest to 20 m.",NA,NA,NA,NA,"(Jacq.) Schltr.","500.00000000",NA,"-59.48333","5.2",NA,"G. & I. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2012-03-01 05:10:00-03","MO","MOBOT","3587831","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Thorsten Krömer|Amparo Acebey","Krömer 803",NA,NA,NA,"South America","Bolivia","La Paz",NA,NA,NA,NA,NA,"(Jacq.) Schltr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","640427","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Carlos E. Cerón|Ayala, Judith|G. Mosquera","Cerón Martínez 9107","1990","3","23","South America","Ecuador","Sucumbíos","Campo Bermejo 6 Norte. 30 km al noroeste de Lago Agrio. Bosque ligeramente alterado Bosque húmedo Premontano. Suelo rojo colinado. Transectos.",NA,NA,NA,NA,"(Jacq.) Schltr.","1050.00000000",NA,"-77.21666","0.23333","Gonzalo Pizarro","C. Dodson (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-14","1",NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","642003","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Calaway H. Dodson|Alvin Embree","Dodson 13106","1982","7","2","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,"(Jacq.) Schltr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","643455","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Calaway H. Dodson|P.M. Dodson","Dodson 16589","1986","8","17","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","644867","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Alexander Hirtz|et al.","Hirtz 2706","1986","2","9","South America","Ecuador","Napo",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2011-06-08 12:01:00-03","MO","MOBOT","645098","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","José Schunke V.","Schunke Vigo 10610","1978","9",NA,"South America","Peru","Huánuco","Dtto. Rupa Rupa; al este de Tingo Maria, cerca at Cerro Quemado.",NA,NA,NA,NA,"(Jacq.) Schltr.","700.00000000","800.00000000","-75.98333","-9.3","Leoncio Prado","G. Carnevali (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","5",NA
"104","2011-06-09 17:10:00-03","MO","MOBOT","646944","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Calaway H. Dodson|et al.","Dodson 17818","1988","11","24","South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2011-04-06 21:07:00-03","MO","MOBOT","649395","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Calaway H. Dodson|P.M. Dodson|D. Benzing|Alexander Hirtz","Dodson 14057","1983","6","18","South America","Ecuador","Napo","Km 5 Tena-Puerto Napo. In orange trees along roadside.",NA,NA,NA,NA,"(Jacq.) Schltr.","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-06-10 12:53:00-03","MO","MOBOT","660231","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Bruce K. Holst|Julian A. Steyermark|Bruno J. Manara","Holst 2087","1985","4","2","South America","Venezuela","Bolívar","La Escalera, 107-118 kms al S de El Dorado; 61º30'W, 5º50'N. Alt. 600 m. Bosque montano.",NA,NA,NA,NA,"(Jacq.) Schltr.","600.00000000",NA,"-61.5","5.83333",NA,"G.Carnevali & I.Ramirez (FVG 2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-37","2",NA
"107","2017-08-17 11:29:00-03","MO","MOBOT","663839","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Ronald L. Liesner","Liesner 16060","1984","2","16","South America","Venezuela","Amazonas","Camp III. Neblina and Massif. NW Plateau (Arm) 13.5 km ENE of Cerro de La Neblina Base Camp.",NA,NA,NA,NA,"(Jacq.) Schltr.","1750.00000000","1850.00000000","-66.0666667","0.9","Río Negro","G.Carnevali & I.Ramirez (FVG 2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-17","1",NA
"108","2020-06-16 16:38:00-03","MO","MOBOT","664225","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Ronald L. Liesner","Liesner 16732","1984","3","15","South America","Venezuela","Amazonas","Cerro de La Neblina Camp IV. 15 km NNE of Pico Phelps. North branch of river in canyon.",NA,NA,NA,NA,"(Jacq.) Schltr.","780.00000000",NA,"-65.95","0.85","Río Negro","G. Carnevali & I. Ramírez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-58","1",NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","667145","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Ronald L. Liesner|Bruce K. Holst","Liesner 20472","1986","4","28","South America","Venezuela","Bolívar","Piar, Amaruay-tepui. South side, near and along wall and up ridge to SE corner of west half of tepui. 1 to 1.5 km E of the SW corner of tepui. Forest 5 to 25 m tall, open areas, and wall. Alt. 700 to 910 m.",NA,NA,NA,NA,"(Jacq.) Schltr.","700.00000000","910.00000000","-62.26666","5.91666",NA,"G.Carnevali (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-11","2",NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","667810","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Ronald L. Liesner|Bruce K. Holst","Liesner 20861","1986","5","12","South America","Venezuela","Bolívar","Piar, summit of Amaruay-tepui. SE quarter of tepui. Dwarf open forest 4 m tall at side to 30 m tall closed forest to 3 m tall open dwarf forest in center of tepui.",NA,NA,NA,NA,"(Jacq.) Schltr.","550.00000000","1100.00000000","-62.21666","5.91666",NA,"G. & I. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-26","2",NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","668459","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Ronald L. Liesner|Julian A. Steyermark|Bruce K. Holst","Liesner 21143","1986","5","27","South America","Venezuela","Bolívar","Piar. Amaruay-Tepui. Summit, center of western side. Small savanna surrounded by dwarf forest. Alt. 1030 m. 5º55'N, 62º15'W.",NA,NA,NA,NA,"(Jacq.) Schltr.","1030.00000000",NA,"-62.25","5.91666",NA,"G.Carnevali & I.Ramirez (FVG 2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-38","2",NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","668938","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Ronald L. Liesner|Bruce K. Holst","Liesner 21473","1987","2","27","South America","Venezuela","Amazonas","ATURES W side of valley of Río Coro-Coro, 8 km NNW of settlement of Yutaje. Forested slope.",NA,NA,NA,NA,"(Jacq.) Schltr.","800.00000000","1000.00000000","-66.14166","5.68333",NA,"G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-12","2",NA
"113","2011-06-09 17:11:00-03","MO","MOBOT","669420","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Calaway H. Dodson|et al.","Dodson 15653","1985","3","3","South America","Ecuador","Pichincha","km 24",NA,NA,NA,NA,"(Jacq.) Schltr.","875.00000000",NA,"-78.71666","-0.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","669482","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Ronald L. Liesner|Bruce K. Holst","Liesner 21729","1987","3","7","South America","Venezuela","Amazonas","ATURES Along stream on plateau north of unnamed 1760 m peak, 9 km NW of settlement of Yutaje, 4 km W of Río Coro-Coro, W of Serranía de Yutaje. Forested area.",NA,NA,NA,NA,"(Jacq.) Schltr.","1050.00000000","1300.00000000","-66.16666","5.68333",NA,"G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-22","2",NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","669873","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Ronald L. Liesner|Franciso Delascio C.","Liesner 22131","1987","10","18","South America","Venezuela","Amazonas","RIO NEGRO: Cerro Aracamuni, summit. Popa camp. Savanna with small to large patches of forest and stream.",NA,NA,NA,NA,"(Jacq.) Schltr.","1550.00000000",NA,"-65.78333","1.43333",NA,"G.Carnevali & I.Ramirez (FVG 2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-39","3",NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","670625","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Alexander Hirtz|et al.","Hirtz 4826","1990","4","10","South America","Ecuador","Sucumbíos",NA,NA,NA,NA,NA,"(Jacq.) Schltr.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2014-09-16 12:31:00-03","MO","MOBOT","674938","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Ronald L. Liesner","Liesner 25757","1988","11","3","South America","Venezuela","Amazonas","Cerro Huachamacarí, E slope.",NA,NA,NA,NA,"(Jacq.) Schltr.","600.00000000","700.00000000","-65.7","3.8166667","Atabapo","G.Carnevali (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-68","2",NA
"118","2017-08-03 05:22:00-03","MO","MOBOT","920645","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Philip A. Silverstone-Sopkin|Néstor Paz Z.","Silverstone-Sopkin 3138","1987","5","23","South America","Colombia","Valle del Cauca","Hacienda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Río Cauca), bosque remanente parcialmente primario, dominado por Anacardium excelsum hasta 40 m altura, 1.73 m DAP.",NA,NA,NA,NA,"(Jacq.) Schltr.","950.00000000",NA,NA,NA,"Zarzal","G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-08-03 05:22:00-03","MO","MOBOT","920661","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Philip A. Silverstone-Sopkin|Néstor Paz Z.","Silverstone-Sopkin 3726","1988","3","21","South America","Colombia","Valle del Cauca","Hacienda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Río Cauca) vegetación ribereña a lo largo del Río La Paila, com Guadua, Gynerium, y unos pocos Anacardium excelsum.",NA,NA,NA,NA,"(Jacq.) Schltr.","950.00000000",NA,NA,NA,"Zarzal","G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","920933","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Philip A. Silverstone-Sopkin|et al.","Silverstone-Sopkin 6499","1992","2","14","South America","Colombia","Valle del Cauca","Hacienda El Medio (Panamerican Highway between La Paila & Zarzal, flat part of Cauca Valley), secondary forest (old cacao grove) dominated by Anacardium excelsum.",NA,NA,NA,NA,"(Jacq.) Schltr.","950.00000000",NA,NA,NA,"Zarzal","G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-01-10 20:51:55-03","INPA","INPA","133919","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Pipoly III, JJ","6651","1984","02","05","Southern America","Brasil","Amazonas","0-3 Km N of km 211 of Perimetral N Hwy; Pico Rondon. summit.",NA,NA,"INPA0133919","INPA0133919 INPA0133919_e INPA0133919_e1","(Jacq.) Schltr.",NA,NA,"-62.8","1.533333",NA,NA,NA,NA,NA,NA,NA,NA,"-62.8","1.533333",NA,NA,NA,NA
"122","2020-08-31 09:19:38-03","INPA","INPA","26550","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Prance, GT","9414","1969","01","24","Southern America","Brasil","Roraima","Serra da Lua, Summit of Serra da Lua. Cloud forest.",NA,NA,"INPA0026550","INPA0026550 INPA0026550_e","(Jacq.) Schltr.","1400","1400","-60.183333","2.416667","Cantá",NA,NA,NA,NA,NA,NA,NA,"-60.183333","2.416667",NA,NA,NA,NA
"123","2021-01-10 20:51:55-03","INPA","INPA","196282","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Pipoly III, JJ","6651","1984","02","05","Southern America","Brasil","Amazonas","0-3 Km N of km 211 of Perimetral N Hwy; Pico Rondon. summit.",NA,NA,"INPA0196282","INPA0196282 INPA0196282_e INPA0196282_e1","(Jacq.) Schltr.",NA,NA,"-62.8","1.533333",NA,NA,NA,NA,NA,NA,NA,NA,"-62.8","1.533333",NA,NA,NA,NA
"124","2021-01-10 20:51:55-03","INPA","INPA","195212","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Ribeiro, JELS","1971","1998","04","13","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Ao lado da cantina.",NA,NA,"INPA0195212",NA,"(Jacq.) Schltr.",NA,NA,"-59.966667","-2.883333","Manaus","Ribeiro, JELS",NA,NA,"1998","11",NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA
"125","2020-08-31 09:19:38-03","INPA","INPA","123354","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Tavares, AS","75","1984","02","17","Southern America","Brasil","Amazonas","Serra do Aracá, Platô da Serra Aracá, parte SE da Serra Norte.",NA,NA,"INPA0123354","INPA0123354 INPA0123354_e","(Jacq.) Schltr.","1150","1250","-63.366667","0.85","Barcelos","Miranda, FEL de",NA,NA,"1984",NA,NA,NA,"-63.366667","0.85",NA,NA,NA,NA
"126","2020-08-31 09:19:38-03","INPA","INPA","147310","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Prance, GT","29576","1985","07","15","Southern America","Brasil","Amazonas","Serra do Aracá, Central Massif of Serra Aracá at base of cliff",NA,NA,"INPA0147310","INPA0147310 INPA0147310_e INPA0147310_e1","(Jacq.) Schltr.","700","700","-63.283333","0.833333","Barcelos","Lima-Verde, LW",NA,NA,"2003","07","02",NA,"-63.283333","0.833333",NA,NA,NA,NA
"127","2020-08-31 09:19:38-03","INPA","INPA","29721","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Prance, GT","11321","1971","04","05","Southern America","Brasil","Amazonas","BR 174, km 45, Manaus-Caracaraí road, km 45. Caatinga forest on white sand.",NA,NA,"INPA0029721","INPA0029721 INPA0029721_e INPA0029721_e1","(Jacq.) Schltr.",NA,NA,"-60.031582","-2.584451",NA,NA,NA,NA,NA,NA,NA,NA,"-60.031582","-2.584451",NA,NA,NA,NA
"128","2020-08-31 09:19:38-03","INPA","INPA","34311","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Prance, GT","16092","1971","11","05","Southern America","Brasil","Amazonas","Serra Curicuriari, Summit of Serra Curicuriari.",NA,NA,"INPA0034311","INPA0034311 INPA0034311_e INPA0034311_e1","(Jacq.) Schltr.",NA,NA,"-66.830006","-0.326324","São Gabriel da Cachoeira","Braga, PIS",NA,NA,"1975","06",NA,NA,"-66.830006","-0.326324",NA,NA,NA,NA
"129","2020-08-31 09:19:38-03","INPA","INPA","34330","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Prance, GT","16111","1971","11","05","Southern America","Brasil","Amazonas","Serra Curicuriari, Summit of Serra Curicuriari.",NA,NA,"INPA0034330","INPA0034330 INPA0034330_e INPA0034330_e1","(Jacq.) Schltr.",NA,NA,"-66.830006","-0.326324","São Gabriel da Cachoeira","Braga, PIS",NA,NA,"1975","06",NA,NA,"-66.830006","-0.326324",NA,NA,NA,NA
"130","2020-08-31 09:19:38-03","INPA","INPA","51059","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Braga, PIS","2931","1975","06","25","Southern America","Brasil","Amazonas","BR 174, km 44. EEST",NA,NA,"INPA0051059","INPA0051059 INPA0051059_e","(Jacq.) Schltr.",NA,NA,"-60.038889","-2.597222","Manaus",NA,NA,NA,NA,NA,NA,NA,"-60.038889","-2.597222",NA,NA,NA,NA
"131","2020-08-31 09:19:38-03","INPA","INPA","85630","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Madison, M","PFE620","1978","10","25","Southern America","Brasil","Amazonas","Serra do Curicuriari, Rio Curicuriari. Caatinga, em pedras ou fanerógamo vivo.",NA,NA,"INPA0085630","INPA0085630 INPA0085630_e INPA0085630_e1","(Jacq.) Schltr.",NA,NA,"-66.858106","-0.231284","São Gabriel da Cachoeira","Braga, PIS",NA,NA,"1979",NA,NA,NA,"-66.858106","-0.231284",NA,NA,NA,NA
"132","2020-08-31 09:19:38-03","INPA","INPA","271168","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Krahl, AH","512","2015","02","28","Southern America","Brasil","Amazonas","Ramal do Canoeiro, Entrada pelo KM 15 da BR 174.",NA,NA,"INPA0271168",NA,"(Jacq.) Schltr.",NA,NA,"-52.783333","-2.866667","Manaus",NA,NA,NA,NA,NA,NA,NA,"-52.783333","-2.866667",NA,NA,NA,NA
"133","2020-08-31 09:19:38-03","INPA","INPA","280922","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Klein, VP","84","2017","12","16","Southern America","Brasil","Amazonas","RDS Uatumã, Campinarana, próximo a Torre de observaçao da Amazônia - ATTO.",NA,NA,"INPA0280922",NA,"(Jacq.) Schltr.",NA,NA,"-59.042361","-2.312722","São Sebastião do Uatumã","Klein, VP",NA,NA,NA,NA,NA,NA,"-59.042361","-2.312722",NA,NA,NA,NA
"134","2020-08-31 09:19:38-03","INPA","INPA","280958","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Klein, VP","123","2017","04","21","Southern America","Brasil","Amazonas","RDS Uatumã, Campinarana, próximo a Torre de observaçao da Amazônia - ATTO.",NA,NA,"INPA0280958",NA,"(Jacq.) Schltr.",NA,NA,"-59.042361","-2.312722","São Sebastião do Uatumã","Klein, VP",NA,NA,NA,NA,NA,NA,"-59.042361","-2.312722",NA,NA,NA,NA
"135","2021-01-10 20:51:55-03","INPA","INPA","197879","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Pipoly III, JJ","6651","1984","02","05","Southern America","Brasil","Amazonas","0-3 Km N of km 211 of Perimetral N Hwy; Pico Rondon. summit.",NA,NA,"INPA0197879","INPA0197879 INPA0197879_e INPA0197879_e1","(Jacq.) Schltr.",NA,NA,"-62.8","1.533333",NA,NA,NA,NA,NA,NA,NA,NA,"-62.8","1.533333",NA,NA,NA,NA
"136","2020-08-31 09:19:38-03","INPA","INPA","241560","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Zartman, CE","9299","2011","03","26","Southern America","Guyana","8 - Potaro-Siparuni","Upper Amaila Falls",NA,NA,"INPA0241560","INPA0241560 INPA0241560_e","(Jacq.) Schltr.","475","475","-59.593444","5.362667",NA,"Ramos, JF",NA,NA,"2011","07","15",NA,"-59.593444","5.362667",NA,NA,NA,NA
"137","2020-08-31 09:19:38-03","INPA","INPA","133937","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Pipoly III, JJ","6669","1984","02","05","Southern America","Brasil","Amazonas","0-3 km N of km 211 of Perimetral N Hwy; Pico Rondon",NA,NA,"INPA0133937","INPA0133937 INPA0133937_e INPA0133937_e1","(Jacq.) Schltr.",NA,NA,"-62.8","1.533333",NA,"Lima-Verde, LW",NA,NA,"2003","07","02",NA,"-62.8","1.533333",NA,NA,NA,NA
"138","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","19876",NA,"Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","A. P. Fontana; et al","487","2003","02","08",NA,"Brasil","Espírito Santo","Goiapaba-Açu",NA,"Epífita, frutos verdes.","MBML019876","MBML019876","(Jacq.) Schltr.",NA,NA,"-40.472222","-19.914167","Fundão","A. P. Fontana. 24-03-2004",NA,NA,NA,NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA
"139","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","39058",NA,"Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","L. Kollmann; B.Schwartsburd, A.P.Fontana & P.Labiak Evangelista.","11393","2009","01","14",NA,"Brasil","Espírito Santo","APA da Pedra do Elefante. Serra de Baixo, morro lado direito na estrada para a Pedra do Elefante, afloramento rochoso. Inselbergue.",NA,"Epífita no sol, frutos verdes.","MBML039058","MBML039058","(Jacq.) Schlecht.","300","300","-40.4475","-18.77","Nova Venécia","L.Kollmann/14-01-2009",NA,NA,"2009","01","14",NA,"40W26'51","18S46'12",NA,NA,NA,NA
"140","2020-06-17 15:25:21-03","UNESP-RC","HRCB","11059","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,"(Jacq.) Schltr.",NA,NA,"-45.0699996948242","-23.4300003051758","Ubatuba","J. E. L. S. Ribeiro","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-01-26 13:57:02-03","IMA","MAC","31254","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Chagas-Mota","12","2007","08","26",NA,"Brasil","Alagoas","Fazenda São Luiz.",NA,"Epífita. Flores amarelas e diminutas.; Mata Pluvial Atlântica.","MAC0031254",NA,"(Jacq) .Schltr.",NA,NA,"-35.708947","-9.368494","Viçosa","E.C.O.Chagas",NA,NA,"2007","08","26",NA,"-35.708947","-9.368494",NA,NA,NA,NA
"142","2021-01-26 13:57:02-03","IMA","MAC","31326","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","Chagas-Mota","48","2007","10","07",NA,"Brasil","Alagoas","Fazenda São Luiz.",NA,"Epífita. Fruto verde.; Floresta Pluvial Atlântica.","MAC0031326",NA,"(Jacq) .Schltr.",NA,NA,"-36.306458","-9.368494","Viçosa","E.C.O.Chagas",NA,NA,"2007","10","07",NA,"-36.306458","-9.368494",NA,NA,NA,NA
"143","2021-01-28 11:37:23-03","IMA","MAC","32495","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","A.I.L.Pinheiro; Chagas-Mota; M.C.Mota","414","2008","04","12",NA,"Brasil","Alagoas","Serra do Ouro.",NA,"Epífita. Frutos verdes.; Mata Atlântica","MAC0032495",NA,"(Jacq) .Schltr.",NA,NA,"-33.833333","-9.216667","Murici",NA,NA,NA,NA,NA,NA,NA,"-33.833333","-9.216667",NA,NA,NA,NA
"144","2021-01-26 13:57:02-03","IMA","MAC","37593","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Jacquiniella","globosa","Jacquiniella globosa","M.Souza-Leão; F.Pinto","34","2009","02","19",NA,"Brasil","Alagoas","Serra Lisa, Mata do Cume de Serra.",NA,"Epífita em Tabebuia sp. a 7 m do solo.; Mata Atlântica.","MAC0037593",NA,"(Jacq) .Schltr.",NA,NA,"-36.29775","-9.241017","Chã Preta",NA,NA,NA,NA,NA,NA,NA,"-36.29775","-9.241017",NA,NA,NA,NA
