"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","county","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"97","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","28219",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","R. C. Britto","67",NA,"Brasil","Espírito Santo","-40.556389","-19.951389",NA,"Arvore com 10 metros de altura. Frutos verdes.","MBML028219","MBML028219","2005","09","13","Santa Teresa","Penha, propriedade do Tabajara",NA,NA,NA,NA,"40W33'23","19S57'5",NA,NA,NA,NA,NA,NA,NA
"98","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","29142",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/Março-2007","F. Z. Saiter","209",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Árvore com 12m alt., com frutos maduros amarelos, A2P62N1506.","MBML029142","MBML029142","2005","07","02","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"99","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","30166",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","V. Demuner; T. Cruz, R. R. Vervloet e Elias Bausen.","3945",NA,"Brasil","Espírito Santo","-40.801389","-18.955833",NA,"Arbusto 3m, frutos verdes. Beira de riacho, fundo de vale.","MBML030166","MBML030166","2007","05","17","Águia Branca","Rochedo, propr.: Ailton Corteletti","300","300",NA,NA,"40W48'5","18S57'21",NA,NA,NA,NA,NA,NA,NA
"100","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","30217",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/2014","V. Demuner; T. Cruz, R. R. Vervloet e Elias Bausen.","4025",NA,"Brasil","Espírito Santo","-40.812778","-18.871389",NA,"Arbusto 4m frutos verdes. Interior de mata.","MBML030217","MBML030217","2007","05","19","Águia Branca","Águas Claras, propr.: Zequinha","350","350",NA,NA,"40W48'46","18S52'17",NA,NA,NA,NA,NA,NA,NA
"101","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","30586",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2734",NA,"Brasil","Espírito Santo","-40.734722","-18.907028",NA,"Arvoreto 4m, frutos imaturos de cor verde, maduros de cor vinho.","MBML030586","MBML030586","2007","07","03","Águia Branca","Assentamento 16 de abril","150","150",NA,NA,"40W44'5","18S54'25,3",NA,NA,NA,NA,NA,NA,NA
"102","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","31102",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3176",NA,"Brasil","Espírito Santo","-40.814444","-18.875556",NA,"Arbusto 5m, frutos maduros de cor amarelo a vináceos.","MBML031102","MBML031102","2007","08","15","Águia Branca","Aguas Claras. Zequinha","350","350",NA,NA,"40W48'52","18S52'32",NA,NA,NA,NA,NA,NA,NA
"103","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","31176",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3222",NA,"Brasil","Espírito Santo","-40.769444","-18.975556",NA,"Arbusto 4m, frutos imaturos de cor verde.","MBML031176","MBML031176","2007","08","16","Águia Branca","Pedra redonda. Prop.Jorge Wrublewski","300","300",NA,NA,"40W46'10","18S58'32",NA,NA,NA,NA,NA,NA,NA
"104","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","9687",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/Dez.2002","L. Kollmann; E. Bausen & W. Pizziolo","1820",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Arvoreto 7m. Dap 6cm. Fuste 5m. Frutos verdes. Ar 3. Parc 33. Arv 394.","MBML009687","MBML009687","1999","02","04","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"105","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","9688",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/Dez.2002","L. Kollmann; E. Bausen & W. Pizziolo","1824",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Arvore 8 m. Dpa 8cm. Fuste 5m. Frutos verdes. Ar 3. Parc 25. Arv 727.","MBML009688","MBML009688","1999","02","04","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"106","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","40252",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","A. P. Fontana; M. Simonelli, S.L. Machado, A.L. Vaccari & P.R.M. Fitaroni","2252",NA,"Brasil","Espírito Santo","-41.6857986450195","-20.6200008392334",NA,"Árvore ca 5m. Frutos verdes","MBML040252","MBML040252","2006","07","20","Divino de São Lourenço","Parque Nacional do Caparaó. Limo Verde, trilha p/ Pedra Escorada. Floresta Ombrófila Densa","1000","1000",NA,NA,NA,NA,"16004","auto",NA,NA,NA,NA,NA
"107","2021-03-03 13:56:22-03","UFF","NIT","NIT10281","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","T. Fernandes","T. Fernandes","100",NA,"Brasil","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"Árvore, 5 m. Folhas discolores, as jovens com intensa pilosidade no pecíolo, nervura central e face abaxial da lâmina. Ramos jovens com tricomas marrons. Ramos velhos marrons com casca esfoliante. Ramificação vegetativa simpodial, po","NIT00001515",NA,"2016","12","27","Rio de Janeiro","Parque Nacional da Tijuca. Floresta da Tijuca. Próximo a mesa do imperador. Beira de estrada.",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"108","2021-02-09 10:13:39-03","UENF","HUENF","1330","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Moreno, M.R.; Nascimento, M.T.","120",NA,"Brasil","Rio de Janeiro","-41.796944","-21.846944",NA,NA,"HUENF00001332",NA,"1998","03","08","Campos dos Goytacazes","Imbé","38","38",NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA
"109","2021-02-25 10:13:07-03","CVRD","CVRD","2191","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","follii","Myrcia follii","G.M.Barroso & Peixoto","Graziela M. Barroso","Farias, G.L.","255","América do Sul","BRASIL","ES","-39.910833","-19.186611",NA,"<ll>dwc_commonname:</ll> Batinga folhuda","CVRD002191","CVRD002191","1989","03","08","Linhares","Coleta de flor DAF. 821","25","25","PARATYPUS","1990","39°54'39,0W","19°11'11,8S",NA,NA,"02","21","Magnoliopsida",NA,NA
"110","2021-02-25 10:13:07-03","CVRD","CVRD","14705","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","follii","Myrcia follii","G.M.Barroso & Peixoto","Staggemeier, V.G.","Staggemeier, V.G.","907","América do Sul","BRASIL","ES","-39.953333","-19.192778",NA,"Duplicatas : CVRD, K,UB <ll>dwc_commonname:</ll> Batinga folhuda","CVRD014705","CVRD014705","2012","10","30","Linhares",NA,"37","37",NA,"2013","39°57'12,0W","19°11'34,0S",NA,NA,"11","04","Magnoliopsida",NA,NA
"111","2021-02-25 10:13:07-03","CVRD","CVRD","10062","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","follii","Myrcia follii","G.M.Barroso & Peixoto","Domingos A. Folli","Folli, D.A.","5540","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Batinga folhuda","CVRD010062",NA,"2007","04","02","Linhares",NA,NA,NA,NA,"2007",NA,NA,"48094","auto","04","02","Magnoliopsida",NA,NA
"112","2021-02-25 10:13:07-03","CVRD","CVRD","10762","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","follii","Myrcia follii","G.M.Barroso & Peixoto","Geovane S. Siqueira","Lucas, E.","923","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"Coleta Stereo <ll>dwc_commonname:</ll> Batinga folhuda","CVRD010762",NA,"2006","11","30","Linhares",NA,NA,NA,NA,"2008",NA,NA,"48094","auto","03","10","Magnoliopsida",NA,NA
"113","2021-02-25 10:13:07-03","CVRD","CVRD","9109","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","follii","Myrcia follii","G.M.Barroso & Peixoto","Domingos A. Folli","Folli, D.A.","5048","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Batinga folhuda","CVRD009109","CVRD009109","2005","04","14","Linhares",NA,NA,NA,NA,"2005",NA,NA,"48094","auto","04","14","Magnoliopsida",NA,NA
"114","2021-02-25 10:13:07-03","CVRD","CVRD","13459","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","follii","Myrcia follii","G.M.Barroso & Peixoto","Geovane S. Siqueira","Siqueira, G.S.","669","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"Col. Adic. Mareto, C.; Salazar, T.J.; Correia, V.M. <ll>dwc_commonname:</ll> Batinga folhuda","CVRD013459",NA,"2011","10","15","Linhares","Coletada na Flona de Goytacazes em Floresta de aluvial do baixo Rio Doce",NA,NA,NA,"2011",NA,NA,"48094","auto","10","26","Magnoliopsida",NA,NA
"115","2021-02-25 10:13:07-03","CVRD","CVRD","2116","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","follii","Myrcia follii","G.M.Barroso & Peixoto","Graziela M. Barroso","Folli, D.A.","821","América do Sul","BRASIL","ES","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Batinga folhuda","CVRD002116","CVRD002116","1988","11","23","Linhares","Coleta de fruto GLF. 255",NA,NA,"HOLOTYPUS","1990",NA,NA,"48094","auto","02","21","Magnoliopsida",NA,NA
"116","2019-12-09 17:30:25-03","UFPR","EFC","640","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Sobral, M.","Kuniyoshi, Y.S.","4844",NA,"Brasil","Paraná","-48.3994","-25.0013",NA,"Árvore 20- 30m, frequente, flores creme. 600m s.n.m. __COMMOM_NAME__: Guamirim branco","EFC000640",NA,"1985","02","22","Guaraqueçaba","Faz. Madezatti",NA,NA,NA,"2015","-48.3994","-25.0013",NA,NA,"05","08",NA,NA,NA
"117","2019-12-09 17:30:26-03","UFPR","EFC","16788","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Pajewski, F.F.","1462",NA,"Brasil","Paraná","-48.2927","-25.1588",NA,"Árvore 13 m alt.; frutos verdes, vermelhos e vinosos; dossel de Floresta Ombrófila Densa Submontana de topo de morro","EFC016788",NA,"2017","04","07","Guaraqueçaba","RPPN Salto Morato","320","320",NA,"2017","-48.2927","-25.1588",NA,NA,"12","14",NA,NA,NA
"118","2019-12-09 17:30:26-03","UFPR","EFC","16395","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Völtz, R.R.","Völtz, R.R.; Pajewski, F.F.; Brotto, M.L.","1461",NA,"Brasil","Paraná","-48.293","-25.1597",NA,"Árvore 15 m, frutos alaranjados; dossel de Floresta Ombrófila Densa Submontana de topo de morro. Voucher do trabalho Fenologia de seis espécies florestais da Floresta Ombrófila Densa - Guaraqueçaba, PR.","EFC016395",NA,"2018","03","08","Guaraqueçaba","RPPN Salto Morato","330","330",NA,"2018","-48.2930","-25.1597",NA,NA,"03","08",NA,NA,NA
"119","2019-12-09 17:30:26-03","UFPR","EFC","16795","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Völtz, R.R.","Völtz, R.R.","1463",NA,"Brasil","Paraná","-48.2927","-25.1622",NA,"Árvore 10 m alt.; botões florais alvos, flores com estames alvacentos; dossel de Floresta Ombrófila Densa Submontana de topo de morro","EFC016795",NA,"2018","01","10","Guaraqueçaba","RPPN Salto Morato","385","385",NA,"2018","-48.2927","-25.1622",NA,NA,"01","10",NA,NA,NA
"120","2019-11-13 11:27:01-03","USP","SPF","214557","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","follii","Myrcia follii","G.M.Barroso & Peixoto","Santos, MF","Folli, DA","821",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00214557",NA,"1988","11","23","Linhares","Reserva Natural Vale, Estrada Farinha Seca; 4140 metros.",NA,NA,"isotype","2014",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"121","2019-11-13 11:27:08-03","USP","SPF","141357","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Nic Lughadha, E","197",NA,"Brasil","Espírito Santo","-40.6","-19.916667",NA,NA,"SPF00141357",NA,"1999","02","13","Santa Teresa",NA,NA,NA,NA,"2014","-40.6","-19.916667",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-13 11:27:08-03","USP","SPF","176743","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Nic Lughadha, E","197",NA,"Brasil","Espírito Santo","-40.6","-19.916667",NA,NA,"SPF00176743",NA,"1999","02","13","Santa Teresa",NA,NA,NA,NA,"2014","-40.6","-19.916667",NA,NA,NA,NA,NA,NA,NA
"123","2019-11-13 11:27:08-03","USP","SPF","204728","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Farney, C","1234",NA,"Brasil","Rio de Janeiro","-42.05","-22",NA,NA,"SPF00204728",NA,"1986","09","18","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima","1100","1100",NA,"2014","-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 18:29:02-03","USP","SPF","214555","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Lima, HC","3609",NA,"Brasil","Rio de Janeiro","-42.05","-22",NA,"Árvore 14 m.; DAP 17 cm.; casca fina; castanho ferrugínea; frutos verde-amarelados. Ocasional.","SPF00214555",NA,"1989","06","08","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites.","1100","1100",NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 18:29:02-03","USP","SPF","214492","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Santos, MF","746",NA,"Brasil","Espírito Santo","-39.975833","-19.191889",NA,"Árvore, 8 m alt. Tronco liso. Pilosidade ocre. Folha levemente discolor, face adaxial verde-escura, face abaxial ocre-esverdeada. Estéril. Material armazenado em sílica-gel.; Na beira da estrada, no sub-bosque da mata.","SPF00214492",NA,"2011","11","17","Linhares","Reserva Natural Vale, Estrada Gávea, km 7,5.",NA,NA,NA,"2014","-39.975833","-19.191889",NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 18:29:02-03","USP","SPF","214493","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Santos, MF","712",NA,"Brasil","Rio de Janeiro","-42.501944","-22.37575",NA,"Arvoreta, 4 m alt. Ramo imaturo verde com escamas ocre. Folha com escamas ocre; folhas imaturas levemente avermelhadas. Estéril. Material armazenado em sílica gel.; No sub-bosque da mata, na beira de curso d'agua.","SPF00214493",NA,"2011","09","30","Nova Friburgo","RPPN Bacchus, Entrada na estrada de Mury para Macaé de Cima. Trilha com entrada próxima à casa sede, próxima à piscina.","1416","1416",NA,"2014","-42.501944","-22.37575",NA,NA,NA,NA,NA,NA,NA
"127","2021-03-15 18:29:02-03","USP","SPF","214494","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Santos, MF","710",NA,"Brasil","Rio de Janeiro","-42.522167","-22.435278",NA,"Arvoreta, 2 m alt. Indivíduo jovem. Ramo imaturo verde, maduro bege. Pilosidade ocre e escamas alvas no broto; base do broto levemente avermelhada. Estéril. Material armazenado em sílica gel.; No sub-bosque da mata.","SPF00214494",NA,"2011","09","29","Nova Friburgo","Macaé de Cima, Sítio Sophronites, na margem do rio das Flores","1123","1123",NA,"2014","-42.522167","-22.435278",NA,NA,NA,NA,NA,NA,NA
"128","2021-03-15 18:29:02-03","USP","SPF","214495","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Santos, MF","705",NA,"Brasil","Rio de Janeiro","-43.254139","-22.971944",NA,"Arvoreta, 3 m alt. Pilosidade ocre. Catáfilo bege. Folhas imaturas avermelhadas, moles e pensas no ramo. Estéril. Material armazenado em sílica gel.; No sub-bosque da mata, na beira.","SPF00214495",NA,"2011","09","26","Rio de Janeiro","Parque Nacional da Tijuca, Estrada Dona Castorina, na subida, após a Vista Chinesa.","451","451",NA,"2014","-43.254139","-22.971944",NA,NA,NA,NA,NA,NA,NA
"129","2021-03-15 18:29:02-03","USP","SPF","214503","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Santos, MF","787",NA,"Brasil","Rio de Janeiro","-42.026167","-22.436361",NA,"Arvoreta, 2 m alt. Descamação creme. Ramo imaturo verde, maduro vináceo. Estéril. Material armazenado em sílica-gel. Material prensado em álcool.; No sub-bosque da baixada, solo alagado.","SPF00214503",NA,"2012","01","09","Casimiro de Abreu","Reserva Biológica União, T1, ramal da Trilha Principal, acesso pela Estrada da Macuca.",NA,NA,NA,"2014","-42.026167","-22.436361",NA,NA,NA,NA,NA,NA,NA
"130","2021-03-15 18:29:02-03","USP","SPF","214549","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Teixeira, RNC","132",NA,"Brasil","Espírito Santo","-40.7075","-20.026528",NA,"Arvoreta de 12m; de frutos maduros amarelos esverdeados.; Coletada em interior de mata em uma ravina","SPF00214549",NA,"2005","09","10","Santa Maria de Jetibá","2 km da cidade (Propriedade de Helmar Gumes).",NA,NA,NA,NA,"-40.7075","-20.026528",NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 18:29:02-03","USP","SPF","214556","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Teixeira, RNC","42",NA,"Brasil","Espírito Santo","-40.696111","-20.045417",NA,"Árvore de 10m.; Coletada no interior da mata.","SPF00214556",NA,"2005","01","17","Santa Maria de Jetibá","Propriedade do Senhor Paulo Sick.",NA,NA,NA,NA,"-40.696111","-20.045417",NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 18:29:02-03","USP","SPF","214561","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Vervloet, RR","2734",NA,"Brasil","Espírito Santo","-40.734722","-18.907028",NA,"Arvoreto; 4m; frutos imaturos de cor verde; maduros de cor vinho.","SPF00214561",NA,"2007","07","03","Águia Branca","Assentamento 16 de abril.","150","200",NA,NA,"-40.734722","-18.907028",NA,NA,NA,NA,NA,NA,NA
"133","2021-03-15 18:29:02-03","USP","SPF","214562","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Vervloet, RR","3222",NA,"Brasil","Espírito Santo","-40.769444","-18.975556",NA,"Arbusto; 4m; frutos imaturos de cor verde.","SPF00214562",NA,"2007","08","16","Águia Branca","Pedra redonda. Prop. Jorge Wrublewski.","300","550",NA,NA,"-40.769444","-18.975556",NA,NA,NA,NA,NA,NA,NA
"134","2021-03-15 18:29:02-03","USP","SPF","214563","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Vervloet, RR","3176",NA,"Brasil","Espírito Santo","-40.814444","-18.875556",NA,"Arbusto 5m; frutos maduros de cor amarelo a vináceos.","SPF00214563",NA,"2007","08","15","Águia Branca","Águas Claras. Zequinha.","350","450",NA,NA,"-40.814444","-18.875556",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 18:29:02-03","USP","SPF","214558","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Siqueira, GS","669",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Mata de Tabuleiro.","SPF00214558",NA,"2011","10","15","Linhares","Floresta Nacional de Goytacazes, Coletada na Flona de Goytacazes em floresta de aluvial do baixo rio Doce. Estrada BR - 101; km 160.",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"136","2021-03-15 18:29:02-03","USP","SPF","214559","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Folli, DA","5048",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Mata de Tabuleiro.","SPF00214559",NA,"2005","04","14","Linhares","Reserva Natural Vale, Estrada Farinha Seca. 4140 metros.",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"137","2021-03-15 18:29:02-03","USP","SPF","214550","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Folli, DA","5540",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Mata ciliar.","SPF00214550",NA,"2007","04","02","Linhares","Reserva Natural Vale, Estrada Louro; 450 metros.",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"138","2021-03-15 18:29:02-03","USP","SPF","214560","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Farias, GL","255",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Mata de Tabuleiro.","SPF00214560",NA,"1989","03","08","Linhares","Reserva Natural Vale, Farinha Seca; 4140 metros. (coleta de flor DAF - Domingos A. Folli; 821)",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"139","2021-03-15 18:29:02-03","USP","SPF","214548","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Kollmann, L","5994",NA,"Brasil","Espírito Santo","-40.7461013793945","-20.040599822998",NA,"Arvoreto; 5m.; No brejo.","SPF00214548",NA,"2003","02","17","Santa Maria de Jetibá","Belém; terreno de Paulo Seik (área 1).","700","700",NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA
"140","2021-03-15 18:29:02-03","USP","SPF","214545","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Kollmann, L","2146",NA,"Brasil","Espírito Santo","-40.6002998352051","-19.9356002807617",NA,"Arvoreta; 6m. DAP 6cm. Fuste 4m. Flores brancas.","SPF00214545",NA,"1999","03","11","Santa Teresa","Cabeceira do 25 de julho; propriedade de Furlani (pesque e pague).","850","850",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"141","2021-03-15 18:29:02-03","USP","SPF","214553","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Saiter, FZ","209",NA,"Brasil","Espírito Santo","-40.6002998352051","-19.9356002807617",NA,"Árvore c/ 12m alt; c/ frutos maduros amarelos; A2P62N1506.","SPF00214553",NA,"2005","07","02","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"142","2021-03-15 18:29:02-03","USP","SPF","214546","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Britto, RC","67",NA,"Brasil","Espírito Santo","-40.6002998352051","-19.9356002807617",NA,"Árvore com 10 metros de altura. Frutos verdes.","SPF00214546",NA,"2005","09","13","Santa Teresa","Penha; propriedade do senhor Tabajara Ribeiro de Oliveira; A5P10N352.",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"143","2021-03-15 18:29:02-03","USP","SPF","214543","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Vervloet, RR","79",NA,"Brasil","Espírito Santo","-40.6002998352051","-19.9356002807617",NA,"Árvore 10m de altura; frutos imaturos de cor verde.","SPF00214543",NA,"2002","04","09","Santa Teresa","Reserva Biológica Augusto Ruschi, Nova Lombardia. Beira da pista; após boeiro. Lado esquerdo da estrada.",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"144","2021-03-15 18:29:02-03","USP","SPF","214544","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Santos, MF","Vervloet, RR","1748",NA,"Brasil","Espírito Santo","-40.6002998352051","-19.9356002807617",NA,"Árvore; 9m; flores com sépalas verdes; botões e estames brancos.; Borda de mata; meia encosta.","SPF00214544",NA,"2003","01","23","Santa Teresa","Reserva Biológica Augusto Ruschi, Nova Lombardia. Divisa com propriedade Vanildo Bragacha.",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
