"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","individualCount"
"838","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67408","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,NA,"s.n.","1976","04",NA,"Brasil","Rio Grande do Sul","Torres","Lagoa Jacaré, parte oeste da Lagoa Jacaré","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"guaricana","HAS0067408",NA,"Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"839","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","43539","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Senna, R.M.","768","2005","02",NA,"Brasil","Rio Grande do Sul","Torres","Parque Estadual de Itapeva.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"guaricana; mata paludosa/UTM619964/6750852 ; palmeirinha na mata; Projeto Mata Atlântica","HAS0043539",NA,"Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"840","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","43729","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Senna, R.M.","942","2005","09",NA,"Brasil","Rio Grande do Sul","Torres","Pirataba.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"guaricana; palmeira em mata","HAS0043729",NA,"Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"841","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","71287","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Nunes, V.F.","493","1989","10",NA,"Brasil","Rio Grande do Sul","Viamão","Capivari, Águas - Claras","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"guaricana Flores cremes e frutos verdes escuros, quase pretos, 3 segmentos.","HAS0071287",NA,"Magnoliophyta",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"842","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67407","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Camargo, O.R.","s.n.","1975","10",NA,"Brasil","Rio Grande do Sul","Viamão","Estância Grande (Prof.Dr.Danil Ribeiro).,","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"guaricana Frutos imaturos.","HAS0067407",NA,"Magnoliophyta",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"843","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","67406","PreservedSpecimen","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Mattos, J.","10411","1962","07",NA,"Brasil","Santa Catarina","Orleans","Rio Novo,","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"guaricana Estipe de 1,5 metros de altura.","HAS0067406",NA,"Magnoliophyta",NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA,NA
"844","2019-11-21 09:59:32-03","IBt","SP","17391","S","Plantae","Arecaceae","Geonoma","hoehnei","Geonoma hoehnei","Burret","Wessels Boer, JG","1967",NA,NA,"Hoehne, FC; Gehrt, A","s.n.","1926","04","17","Brasil","Rio de Janeiro","Japuíba",NA,NA,NA,NA,NA,NA,NA,"= Geonoma schottiana Mart., Wessels Boer, J.G. 1967","SP003013","SP003013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA
"845","2019-11-21 09:59:32-03","IBt","SP","17391a","Extra","Plantae","Arecaceae","Geonoma","hoehnei","Geonoma hoehnei","Burret","Wessels Boer, JG","1967",NA,NA,"Hoehne, FC; Gehrt, A","s.n.","1926","04","17","Brasil","Rio de Janeiro","Japuíba",NA,NA,NA,NA,NA,NA,NA,"= Geonoma schottiana Mart., Wessels Boer, J.G. 1967","SP003014","SP003014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA
"846","2019-11-21 09:59:32-03","IBt","SP","24723","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hahn, W","1990","01",NA,"Hoehne, FC","s.n.","1914","06",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2019-11-21 09:59:32-03","IBt","SP","204359","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Custodio Filho, A","2406","1984","05","10","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2019-11-21 09:59:32-03","IBt","SP","12236","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Luederwaldt, H","s.n.","1910","09",NA,"Brasil","Santa Catarina",NA,"Hammonia",NA,NA,NA,NA,NA,NA,"A Colônia Hammonia, hoje compreendendo os municípios de Ibirama, Presidente Getúlio, Dona Emma, Witmarsum, José Boiteux e Vítor Meireles","SP055962","SP055962 SP055962_01 SP055962_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2019-11-21 09:59:32-03","IBt","SP","139151","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Noblick, LR","1992","05","26","Eiten, G; Eiten, LT","7826","1966","11","19","Brasil","Rio de Janeiro","Mangaratiba","Praia de João Gago. On mountainside above the beach. Secondary forest 10 m tall","-43.983333","-22.933333","-43.983333","-22.933333","50","50","Same population as G. Gottsberger 15191166","SP055959","SP055959 SP055959_01 SP055959_02 SP055959_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2019-11-21 09:59:32-03","IBt","SP","178704","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Kirizawa, M","1983","09","15","Rosa, NA; Murça Pires, J","3911","1980","11","26","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-45.3","-23.75","-45.3","-23.75","750","800","Extensão 361 ha, temp média anual 25°c, pluv. anual 3.000 a 4.000mm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2019-11-21 09:59:32-03","IBt","SP","185149","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Kirizawa, M","1983","09","15","Custodio Filho, A; Marques, JJ","953","1982","10","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2019-11-21 09:59:32-03","IBt","SP","185161","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Kirizawa, M","1983","09","15","Custodio Filho, A; Carra, M","1054","1982","11","30","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2019-11-21 09:59:32-03","IBt","SP","193193","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Custodio Filho, A","1498","1983","08","31","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2019-11-21 09:59:32-03","IBt","SP","195764","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Custodio Filho, A","1878","1983","11","14","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2019-11-21 09:59:32-03","IBt","SP","195867","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Custodio Filho, A","2202","1984","01","04","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,"SP055970","SP055970 SP055970_01 SP055970_02 SP055970_03 SP055970_04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2019-11-21 09:59:32-03","IBt","SP","196027","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Kirizawa, M","1985","10","22","Custodio Filho, A","2305","1984","03","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","2m., flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2019-11-21 09:59:32-03","IBt","SP","203923","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Romaniuc Neto, S; Custodio Filho, A","217","1984","09","13","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia, Guaratuba","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2019-11-21 09:59:32-03","IBt","SP","288736","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Godoy, SAP; Garcia, RJF; Ferreira, GMP","763","1995","08","16","Brasil","São Paulo","Marsilac","Reserva Estadual do Curucutu. Subida para o Mirante","-46.743333","-23.983333","-46.743333","-23.983333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2019-11-21 09:59:32-03","IBt","SP","288633","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Godoy, SAP; Agostinho, V; Bellenzani, MLR","223","1994","09","13","Brasil","São Paulo","Capivari","Fazenda da SABESP, ao final da estrada do Capivara","-46.680278","-23.935556","-46.680278","-23.935556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2019-11-21 09:59:32-03","IBt","SP","288630","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Godoy, SAP; Agostinho, V; Bellenzani, MLR","222","1994","09","13","Brasil","São Paulo","Capivari","Fazenda da SABESP, ao final da Estrada do Capivara","-46.680278","-23.935556","-46.680278","-23.935556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2019-11-21 09:59:32-03","IBt","SP","288631","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Garcia, RJF; Ferreira, GMP; Neves, LF","528","1995","02","13","Brasil","São Paulo","Capivari","Fazenda da SABESP, ao final da Estrada do Capivara, após a travessia do Rio Capivari","-46.680278","-23.935556","-46.680278","-23.935556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2019-11-21 09:59:32-03","IBt","SP","285381","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Mello-Silva, R; Campos, MTVA; Develey, P","383","1990","10","07","Brasil","São Paulo","Bragança Paulista","Fazenda Santo Antonio, divisa com o sítio Bom Jardim, no interior da mata","-46.541667","-23.875","-46.541667","-23.875","820","820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2019-11-21 09:59:32-03","IBt","SP","288602","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Nakagomi, MY; Basso, ME; Pomari, ML; Moncaio, E","33","1994","09","06","Brasil","São Paulo","Cananéia","Estrada Cananéia - Piraquera-açú (via ponte). Cerca de 19 km de Cananéia","-47.84175","-24.900806","-47.84175","-24.900806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2019-11-21 09:59:32-03","IBt","SP","288603","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Nakagomi, MY; Basso, ME; Pomari, ML; Moncaio, E","19","1994","09","06","Brasil","São Paulo","Cananéia","Estrada Cananéia - Piraquera-açú (via ponte). Cerca de 19 km de Cananéia","-47.84175","-24.900806","-47.84175","-24.900806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2019-11-21 09:59:32-03","IBt","SP","288619","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Mello-Silva, R; Vitta, FA; Roque, N","910","1994","05","11","Brasil","São Paulo","Tapira","Rodovia SP 79, após a saída da cidade em direção a Juquiá, lado esquerdo. Propriedade da São José Administração e Matérias Primas",NA,NA,NA,NA,"900","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2019-11-21 09:59:32-03","IBt","SP","306045","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Garcia, RJF; Nunes, JVC; Sordi, SJ; Oliveira, LF; Soares, JM","946","1996","12","18","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo","-46.733611","-23.987778","-46.733611","-23.987778",NA,NA,NA,"SP055958","SP055958 SP055958_01 SP055958_02 SP055958_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2019-11-21 09:59:32-03","IBt","SP","337251","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Henderson, A","2009","08",NA,"Mello-Silva, R; Nic Lughadha, EM; Assis, MC","1622","1999","02","22","Brasil","Minas Gerais","São Tomé das Letras","Pico do Gavião. Contrafortes Sudoeste. Mata nebular. No interior da mata, população agregada","-44.916667","-21.616667","-44.916667","-21.616667","1400","1400","Palmeira solitária, até 4 m alt. Inflorescências várias por planta, verdes ou avermelhadas, abaixo da coroa de folhas. Frutos verde-oliva, maduros negros","SP055960","SP055960 SP055960_01 SP055960_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2019-11-21 09:59:32-03","IBt","SP","315200","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Boudet Fernandes, HQ; Mathes, LAF; Marcato, AC; Belinello, R","3230","1997","07","25","Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Serra de Paranapiacab, bacia do rio Saibadela. Trilha do Quilombo (ou do Araçá)","-48.033333","-24.266667","-48.033333","-24.266667","100","270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2019-11-21 09:59:32-03","IBt","SP","343395","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Boudet Fernandes, HQ; Mathes, LAF; Marcato, AC; Belinello, R","3232","1997","07","26","Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Bacia do rio Saibadela. Trilha da Serra da Mina; no alto da serra divisora dos rios Forquilha e Saibadela","-48.033333","-24.266667","-48.033333","-24.266667","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2019-11-21 09:59:32-03","IBt","SP","40053","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Kuhlmann, M; Gehrt, A","s.n.","1939","03","16","Brasil","São Paulo",NA,"Serra da Mantiqueira",NA,NA,NA,NA,"1450","1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2019-11-21 09:59:32-03","IBt","SP","487417","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Rossi, L","2013","07","23","Rossi, L; Pastore, M; Fortes, EP","2424","2013","07","23","Brasil","São Paulo","São Paulo","Clube da Sabesp, emboque do túnel.","-46.628639","-23.445639","-46.628639","-23.445639","712","712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2020-11-05 09:51:20-03","IBt","SP","491386","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Leitman, P","2016","11","22","Rosa, P; et al.","1089","2016","08","29","Brasil","Rio de Janeiro","Campos dos Goytacazes","Área de amortecimento do Parque Estadual do Desengano. Mocotó, fazenda da Cica. Mata do Urutau Gigante","-41.720833","-21.868056","-41.720833","-21.868056","25","25",NA,"SP055967","SP055967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2019-11-21 09:59:32-03","IBt","SP","334872","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Henderson, A","2009","08",NA,"Mello-Silva, R; Stannard, BL; Nic Lughadha, EM; Assis, MC","1570","1999","02","13","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Nova Lombardia, Estrada para João Neiva, limite norte da Estação. Sítio do Sr. Waldir. Mata de encosta","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Palmeira solitária, caule ca. 2-4 m alt. Folhas ca. 2,5 m compr. Inflorescências duas por planta, verde-acastanhadas. Estigmas branco-hialinos. Comum","SP055957","SP055957 SP055957_01 SP055957_02 SP055957_03 SP055957_04 SP055957_05",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"874","2019-11-21 09:59:32-03","IBt","SP","465181","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Nicolau, SA; Nagahashi, LS; Caetano, PPR; Santos, LA; Oliveira, AC","3714","2008","08","13","Brasil","Minas Gerais","Caldas","Bairro Taquari, Reserva Natural Morro Grande","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA
"875","2019-11-21 09:59:32-03","IBt","SP","327285","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Henderson, A","2009","08",NA,"Kawasaki, ML; Mello-Silva, R; Rapini, A","974","1997","05","23","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Trilha do Pico da Carapuça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"Ca. 4 m alt. Inflorescência sob as folhas, raque vermelha. Flores vináceas, frutos verde-oliva","SP055956","SP055956 SP055956_01",NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"876","2019-11-21 09:59:32-03","IBt","SP","343762","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Mello-Silva, R; Farinaccio, MA; Costa, FN","1667","1999","09","30","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Na beira de riacho no intrior da mata","-46.3657989501953","-20.2453002929688",NA,NA,"1350","1350","Palmeirinha ca. 1-2 m alt.. População concentrada","SP055973","SP055973 SP055973_01 SP055973_02 SP055973_03",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"877","2019-11-21 09:59:32-03","IBt","SP","12232","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hahn, W","1990","01",NA,"Usteri, A","s.n.","1906","06","27","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"878","2019-11-21 09:59:32-03","IBt","SP","50267","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hahn, W","1990","01",NA,"Kuhlmann, M","1037","1943","08","30","Brasil","São Paulo","Amparo","Encosta do Pico da Serra Negra","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"Estipe delgado",NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA
"879","2019-11-21 09:59:32-03","IBt","SP","49841","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Hahn, W","1990","01",NA,"Kuhlmann, M","593","1943","04","06","Brasil","São Paulo","Amparo","Faz. Santa Isabel. Monte Alegre. Mata virgem","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA
"880","2019-11-21 09:59:32-03","IBt","SP","352551","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Nicolau, SA; Braz, JD; Lopes, RA; Duarte, JW","2784","2001","02","08","Brasil","São Paulo","Biritiba-Mirim","Bacia de inundação do rio Biritiba Mirim, estrada do Sertãozinho - Shibata","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA,NA
"881","2019-11-21 09:59:32-03","IBt","SP","356937","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Nicolau, SA; Braz, JD; Braz, SA; Faria, VB","2887","2001","04","28","Brasil","São Paulo","Biritiba-Mirim","Bairro de Manoel Ferreira sentido Pedra do Sapo, afluente do rio Biritiba Mirim","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA,NA
"882","2019-11-21 09:59:32-03","IBt","SP","48638","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Lima, AS; Silva, L","s.n.","1940","12","19","Brasil","São Paulo","Boracéia","Estação Experimental Boracéia","-48.7700004577637","-22.1900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10241","auto",NA,NA,NA,NA,NA,NA,NA
"883","2019-11-21 09:59:32-03","IBt","SP","315938","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Boudet Fernandes, HQ; Matthes, LAF; Marcato, AC; Belinello, R","3222","1997","07","24","Brasil","São Paulo","Cananéia","Ilha Comprida. Mata de restinga no interior da ilha. Associada a <em>Euterpe edulis</em>, <em>Bactris setosa</em> e <em>Syagrus romanzoffiana</em>","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Estipe solitário, 1,3 m x 4 cm; entrenós 2-3 cm. Folha regularmente dividida com folíolos uninérveos: 18 contemporâneas; pecíolo 30 cm + bainha 24 cm; raque 67-82 cm; folíolo, 20-22 pares, o mediano 31-41 x 1,8-2 cm, uninérveo. Inflorescência interfo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"884","2019-11-21 09:59:32-03","IBt","SP","245314","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Barros, F; Rossi, L; Sugiyama, M; Martuscelli, P","1897","1990","11","12","Brasil","São Paulo","Cananéia","Ilha do Cardoso, 1º pico na trilha para o Pico do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"885","2019-11-21 09:59:32-03","IBt","SP","159801","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"De-Grande, DA; Lopes, EA","264","1979","03","02","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Centro de Pesquisas, próximo aos geradores","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"886","2019-11-21 09:59:32-03","IBt","SP","238589","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Barros, F","1846","1990","05","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Trilha para o Morro das Almas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"887","2019-11-21 09:59:32-03","IBt","SP","238590","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Barros, F","1845","1990","05","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Trilha para o Morro das Almas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP055971","SP055971 SP055971_01 SP055971_02",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"888","2019-11-21 09:59:32-03","IBt","SP","232139","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Barros, F; Catharino, ELM; Silva, EG; Lima, RCP","1529","1988","09","06","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Trilha para o Morro das Almas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"889","2019-11-21 09:59:32-03","IBt","SP","200115","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Kirizawa, M; Romaniuc Neto, S","1281","1984","08","23","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"890","2019-11-21 09:59:32-03","IBt","SP","221476","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Sugiyama, M; Kirizawa, M","768","1988","05","19","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Ipanema, ponta do Itacuruçá, no morro","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
