"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"695","2020-09-02 16:31:00-03","Cenargen","CEN","16178","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3232","1989","11","30",NA,"Brasil","SC","LEBON REGIS","A 9 km do trevo BR-116/estrada para Caçador.","-50.6953010559082","-26.9288997650146","33793","Exsicatas","Em área elevada, com afloramentos rochosos.","CEN00016178","CEN00016178","auto","T. B. Cavalcanti","1180","1180","-5050000.0","-2701667.0","1990","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"696","2020-09-02 16:31:00-03","Cenargen","CEN","16302","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3243","1989","12","02",NA,"Brasil","SC","MATOS COSTA","A 45 km de Caçador, em direção a União da Vitória.","-51.1483001708984","-26.4731006622314","17656","Exsicatas","Em área de turfa (pantanosa).","CEN00016302","CEN00016302","auto","T. B. Cavalcanti","1055","1055","-5108333.0","-2661667.0","1990","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"697","2020-09-02 16:31:00-03","Cenargen","CEN","33907","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Osmar dos Santos Ribas","1183","1996","02","10",NA,"Brasil","SC","OTACILIO COSTA","Rod. SC-425, Palmeira.","-50.121898651123","-27.4831008911133","48988","Exsicatas","Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00033907","CEN00033907","auto","T. B. Cavalcanti",NA,NA,NA,NA,"2005","04",NA,NA,NA,NA,"1",NA,NA,NA,NA
"698","2020-09-02 16:31:00-03","Cenargen","CEN","16174","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3228","1989","11","30",NA,"Brasil","SC","PONTE ALTA DO NORTE","A 15 km de Ponte Alta, direção a Santa Cecília, BR-116.","-50.4644012451172","-27.1583003997803","22632","Exsicatas","A beira de riacho e da estrada, população muito grande, indivíduos aglomerados.","CEN00016174","CEN00016174","auto","T. B. Cavalcanti","1025","1025","-5046667.0","-2705000.0","1990","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"699","2020-09-02 16:31:00-03","Cenargen","CEN","16330","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3224","1989","11","30",NA,"Brasil","SC","PONTE ALTA DO NORTE","Rio Marombas, A 12 km do cruzamento da BR-116/282.","-50.4644012451172","-27.1583003997803","22632","Exsicatas","Pontuações amarelas no tubo (corola e cálice).","CEN00016330","CEN00016330","auto","T. B. Cavalcanti","900","900","-5045000.0","-2725000.0","1999","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"700","2020-09-02 16:31:00-03","Cenargen","CEN","16179","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3120","1989","11","15",NA,"Brasil","SC","SAO JOAQUIM","A 23 km do sul de São Joaquim em direção a Bom Jesus.","-49.9317016601562","-28.2938995361328","48290","Exsicatas","Flores menores que na sp. anterior, caules verdes, pilosos. Plantas menores (mais ou menos 20 cm altura).","CEN00016179","CEN00016179","auto","T. B. Cavalcanti","1025","1025","-5005000.0","-2843333.0","1990","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"701","2020-09-02 16:31:00-03","Cenargen","CEN","16113","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3203","1989","11","29",NA,"Brasil","SC","SAO JOAQUIM","A 31 km de São Joaquim, perto da ponte sobre o Rio Lava Tudo (beira do rio).","-49.9317016601562","-28.2938995361328","48290","Exsicatas","Em gramado na beira do rio.","CEN00016113","CEN00016113","auto","T. B. Cavalcanti","1000","1000","-5005000.0","-2808333.0","1990","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"702","2020-09-02 16:31:00-03","Cenargen","CEN","109588","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","José Floriano Barêa Pastore","5461","2018","01","24",NA,"Brasil","SC","URUBICI","Parque Nacional São Joaquim. Subida para o Morro da Igreja. Coordenadas 6883957 0636708","-49.5917015075684","-28.0149993896484","30102","Exsicatas","Doação do Herbário CTBS-3595","CEN00109588","CEN00109588","auto","M. G. Facco",NA,NA,NA,NA,"2019","06",NA,NA,NA,NA,"1",NA,NA,NA,NA
"703","2020-09-02 16:31:00-03","Cenargen","CEN","16015","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3019","1989","11","01",NA,"Brasil","PR","CAMPO LARGO","Próximo ao viaduto, a esquerda, 37 km do Parque Barigui em direção a Ponta Grossa.","-49.5283012390137","-25.4585990905762","53742","Exsicatas","População única. Indivíduos com altura de no máximo 10cm. Folhas pequenas, pilosas, em área de aterro. Estoloníferas!","CEN00016015","CEN00016015","auto","T. B. Cavalcanti","1040","1040","-4975000.0","-2548333.0","1990","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"704","2020-09-02 16:31:00-03","Cenargen","CEN","58580","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Osmar dos Santos Ribas","2780","1998","11","02",NA,"Brasil","PR","JAGUARIAIVA","Parque Estadual do Cerrado.","-49.7057991027832","-24.2511005401611","44368","Exsicatas","Flores róseas, estrias longitudinais vinosas. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00058580","CEN00058580","auto","T. B. Cavalcanti",NA,NA,NA,NA,"2003","12",NA,NA,NA,NA,"1",NA,NA,NA,NA
"705","2020-09-02 16:31:00-03","Cenargen","CEN","58583","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Yoshiko S. Kuniyoshi - MBM","4622","1983","02","03",NA,"Brasil","PR","MORRETES","Estrada da Graciosa, Alto da Serra.","-48.834400177002","-25.476900100708","30514","Exsicatas","Frequente a beira de estrada.&nf;Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00058583","CEN00058583","auto","T. B. Cavalcanti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"706","2020-09-02 16:31:00-03","Cenargen","CEN","109568","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","José Floriano Barêa Pastore","5229","2016","11","15",NA,"Brasil","PR","PONTA GROSSA","Cerca de 20 km de Ponta Grossa. Entre S. M. do Sul e Ponta Grossa.","-50.1618995666504","-25.0949993133545","46557","Exsicatas","Ao lado da estrada. Doação do Herbário CTBS-3203.","CEN00109568",NA,"auto","M.G. Facco",NA,NA,NA,NA,"2019","05",NA,NA,NA,NA,"1",NA,NA,NA,NA
"707","2020-09-02 16:31:00-03","Cenargen","CEN","16224","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3125","1989","11","15",NA,"Brasil","RS","BOM JESUS","Beira do Rio dos Touros; a 23 km da ponte sobre o Rio Pelotas.","-50.4166984558105","-28.6678009033203","55856","Exsicatas","Plantas pequenas. Folhas lanceoladas, pilosas.","CEN00016224","CEN00016224","auto","T. B. Cavalcanti","810","810","-5016667.0","-2851667.0","1990","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"708","2020-09-02 16:31:00-03","Cenargen","CEN","34745","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","José Francisco Montenegro Valls","14308","1999","05","02",NA,"Brasil","RS","ROSARIO DO SUL","Gramado frente ao monumento do Passo do Rosário, a leste de Rosário, na BR-290.","-54.9141998291016","-30.25830078125","71660","Exsicatas",NA,"CEN00034745","CEN00034745","auto","T. B. Cavalcanti","120","120","-5479472.0","-3023972.0","1999","05",NA,NA,NA,NA,"1",NA,NA,NA,NA
"709","2020-09-02 16:31:00-03","Cenargen","CEN","16227","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3130","1989","11","16",NA,"Brasil","RS","VACARIA","A 29 km de Vacaria, em direção a Bom Jesus; BR-285.","-50.9338989257812","-28.5121994018555","63451","Exsicatas","Flores com duas vezes o tamanho das normais, amarelada no interior do tubo. População a beira de pequeno riacho, a sombra e ao sol.","CEN00016227","CEN00016227","auto","T. B. Cavalcanti","830","830","-5078333.0","-2853333.0","1990","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"710","2020-09-02 16:31:00-03","Cenargen","CEN","16331","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3117","1989","11","14",NA,"Brasil","SC","BOM JARDIM DA SERRA","A 10 km da saída da cidade em direção a São Joaquim, beira do Rio Porteira.","-49.624698638916","-28.3369007110596","32577","Exsicatas",NA,"CEN00016331","CEN00016331","auto","T. B. Cavalcanti","1070","1070","-4971667.0","-2836667.0","1990","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"711","2020-09-02 16:31:00-03","Cenargen","CEN","16118","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3069","1989","11","09",NA,"Brasil","SC","CAMPOS NOVOS","A 39 km do trevo da saída de Joacaba, em direção a Rio do Sul (from Joacaba).","-51.2249984741211","-27.4016990661621","43319","Exsicatas","Em barranco a beira da estrada, à direita, BR-282, indivíduos esparsos; pequenos (15 cm de altura).","CEN00016118","CEN00016118","auto","T. B. Cavalcanti","940","940","-5133333.0","-2733333.0","1990","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"712","2020-09-02 16:31:00-03","Cenargen","CEN","16104","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3220","1989","11","30",NA,"Brasil","SC","CURITIBANOS","A 12 km de Curitibanos, direção de Rio do Sul.","-50.584400177002","-27.2828006744385","25987","Exsicatas",NA,"CEN00016104","CEN00016104","auto","T. B. Cavalcanti","1095","1095","-5046667.0","-2725000.0","1999","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"713","2020-09-02 16:31:00-03","Cenargen","CEN","33924","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Osmar dos Santos Ribas","1261","1996","02","11",NA,"Brasil","SC","CURITIBANOS","Caraguatá dos Bastos.","-50.584400177002","-27.2828006744385","25987","Exsicatas","Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00033924","CEN00033924","auto","T. B. Cavalcanti",NA,NA,NA,NA,"1998","08",NA,NA,NA,NA,"1",NA,NA,NA,NA
"714","2020-09-02 16:31:00-03","Cenargen","CEN","16116","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3067","1989","11","08",NA,"Brasil","SC","IRANI","Próximo à ponte sobre o Rio Irani, na divisa com Ponte Serrada.","-51.9016990661621","-27.0247001647949","13629","Exsicatas","Escassa. População única na beira da estrada.","CEN00016116","CEN00016116","auto","T. B. Cavalcanti","1110","1110","-5490000.0","-2693333.0","1990","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"715","2020-09-02 16:31:00-03","Cenargen","CEN","82986","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Ernestino de S. Gomes Guarino","1185","2006","10","26",NA,"Brasil","SC","LAGES",NA,"-50.326099395752","-27.8160991668701","70701","Exsicatas",NA,"CEN00082986","CEN00082986","auto","T. B. Cavalcanti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"716","2020-09-02 16:31:00-03","Cenargen","CEN","16093","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3187","1989","11","27",NA,"Brasil","SC","LAGES","A 16 km da ponte sobre o |Rio Pelotas, BR-116, em direção a Lages.","-50.326099395752","-27.8160991668701","70701","Exsicatas","Em afloramentos rochosos no campo. E a beira do riacho.","CEN00016093","CEN00016093","auto","T. B. Cavalcanti","940","940","-5070000.0","-2816667.0","1990","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"717","2020-09-02 16:31:00-03","Cenargen","CEN","16332","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gilberto Pedralli","3118","1989","11","14",NA,"Brasil","SC","URUBICI","2 km após a ponte de perico; perto do bar Tio Nego.","-49.5917015075684","-28.0149993896484","30102","Exsicatas","No barranco próximo a estrada. Touceiras e plantas isoladas. Plantas pilosas.","CEN00016332","CEN00016332","auto","T. B. Cavalcanti","1080","1080","-4971667.0","-2816667.0","1990","05",NA,NA,NA,NA,"5",NA,NA,NA,NA
"718","2020-09-02 16:31:00-03","Cenargen","CEN","58537","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gert Guenther Hatschbach","61683","1995","02","16",NA,"Brasil","SC","URUBICI","Morro da Igreja, próximo ao alto.","-49.5917015075684","-28.0149993896484","30102","Exsicatas","Flor lilás-rosada. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00058537","CEN00058537","auto","T. B. Cavalcanti","1600","1600",NA,NA,"2006","02",NA,NA,NA,NA,"1",NA,NA,NA,NA
"719","2020-09-02 16:31:00-03","Cenargen","CEN","109585","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","José Floriano Barêa Pastore","5405","2018","01","03",NA,"Brasil","SP","CUNHA","Estrada Real entre Paraty e Cunha. Sítio Parição. Coordenadas:7441132 0510385","-44.9599990844727","-23.0699996948242","38855","Exsicatas","Doação do Herbário CTBS-3539","CEN00109585","CEN00109585","auto","M. G. Facco",NA,NA,NA,NA,"2019","06",NA,NA,NA,NA,"1",NA,NA,NA,NA
"720","2019-11-13 11:23:51-03","USP","SPF","38728","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A.St.-Hil.","Harley, RM","18693","1977","02","14",NA,"Brasil","Bahia",NA,"Serra do Sincorá","-41.316667","-12.9",NA,NA,NA,"SPF00038728",NA,NA,"Anônimo","700","900","-41.316667","-12.9","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2019-11-13 11:23:51-03","USP","SPF","38704","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A.St.-Hil.","Harley, RM","15531","1974","01","28",NA,"Brasil","Bahia",NA,"Serra do Sincorá","-41.3","-13.583333",NA,NA,NA,"SPF00038704",NA,NA,"Lourteig, A","1100","1100","-41.3","-13.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2019-11-13 11:23:51-03","USP","SPF","38705","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A.St.-Hil.","Harley, RM","15795","1974","02","01",NA,"Brasil","Bahia",NA,"Serra do Sincorá","-41.216667","-13.333333",NA,NA,NA,"SPF00038705",NA,NA,"Lourteig, A","1000","1000","-41.216667","-13.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2019-11-13 11:23:51-03","USP","SPF","38729","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A.St.-Hil.","Harley, RM","15882","1974","02","04",NA,"Brasil","Bahia",NA,"Serra do Sincorá","-41.416667","-13.033333",NA,NA,NA,"SPF00038729",NA,NA,"Anônimo","950","950","-41.416667","-13.033333","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-11-13 11:23:51-03","USP","SPF","38730","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A.St.-Hil.","Harley, RM","18732","1977","02","16",NA,"Brasil","Bahia",NA,"Serra do Sincorá","-41.333333","-12.95",NA,NA,NA,"SPF00038730",NA,NA,"Anônimo","1000","1000","-41.333333","-12.95","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-11-13 11:23:51-03","USP","SPF","74319","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A.St.-Hil.","Harley, RM","26916","1988","11","18",NA,"Brasil","Bahia","Barra da Estiva",NA,"-41.3","-13.466667",NA,NA,NA,"SPF00074319",NA,NA,"Cavalcanti, TB","900","950","-41.3","-13.466667","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-11-13 11:23:51-03","USP","SPF","37179","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A.St.-Hil.","Stannard, BL","CFCR7379","1984","12","21",NA,"Brasil","Bahia","Piatã",NA,"-41.7728004455566","-13.1519002914429","41184",NA,NA,"SPF00037179",NA,"auto","Cavalcanti, TB",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-11-13 11:23:51-03","USP","SPF","62695","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A.St.-Hil.","Cavalcanti, TB","48","1988","11","30",NA,"Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242","44724",NA,NA,"SPF00062695",NA,"auto","Cavalcanti, TB",NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-11-13 11:23:51-03","USP","SPF","47564","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A.St.-Hil.","Zappi, DC","CFCR10933","1987","05","24",NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002","33136",NA,NA,"SPF00047564",NA,"auto","Cavalcanti, TB",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-11-13 11:23:56-03","USP","SPF","151737","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mello-Silva, R","1922","2001","12","16","Southern America","Argentina","Corrientes","Mburucuyá",NA,"-57.962222","-27.986667",NA,NA,NA,"SPF00151737",NA,NA,"Cavalcanti, TB","105","105","-57.962222","-27.986667","2015","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-11-13 11:23:56-03","USP","SPF","156892","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mello-Silva, R","2064","2002","12","09",NA,"Bolívia","Santa Cruz","Vallegrande",NA,"-64.030833","-18.601944",NA,NA,NA,"SPF00156892",NA,NA,"Cavalcanti, TB","2370","2370","-64.030833","-18.601944","2015","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2019-11-13 11:23:56-03","USP","SPF","156894","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mello-Silva, R","2075","2002","12","10",NA,"Bolívia","Santa Cruz","Vallegrande",NA,"-64.043056","-18.538889",NA,NA,NA,"SPF00156894",NA,NA,"Cavalcanti, TB","2370","2370","-64.043056","-18.538889","2015","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-11-13 11:23:56-03","USP","SPF","175147","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Forzza, RC","3358","2004","05","25",NA,"Uruguai","Maldonado",NA,"Sierra de Ánimas","-55.341389","-34.774444",NA,NA,NA,"SPF00175147",NA,NA,"Lezama, F","40","40","-55.341389","-34.774444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-11-13 11:23:56-03","USP","SPF","213127","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Faria, AD","97326","1997","01","29",NA,"Brasil","São Paulo",NA,"Rodovia sentido Américo de Campos - Votuporanga.",NA,NA,NA,NA,NA,"SPF00213127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2019-11-13 11:23:56-03","USP","SPF","217614","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Mello-Silva, R","3796","2015","01","31",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","Serra do Rio do Rastro, Beira da rodovia SC-390, ca. 9 km de Bom Jardim da Serrra, em direção à descida da serra.","-49.560611","-28.375222",NA,NA,NA,"SPF00217614",NA,NA,"Cavalcanti, TB","1385","1385","-49.560611","-28.375222","2015","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2019-11-13 11:23:56-03","USP","SPF","15663","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Moreira Filho, H","55","1955","10",NA,NA,"Brasil","Paraná","Araucária",NA,"-49.4103012084961","-25.5930995941162","21346",NA,NA,"SPF00015663",NA,"auto","Hoehne, W",NA,NA,NA,NA,"1956","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2019-11-13 11:23:56-03","USP","SPF","110359","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Tozzi, AMGA","95110","1995","11","14",NA,"Brasil","São Paulo","Atibaia","Pedra Grande","-46.5499992370605","-23.1100006103516","21675",NA,NA,"SPF00110359",NA,"auto","Cavalcanti, TB",NA,NA,NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2019-11-13 11:23:56-03","USP","SPF","72294","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Simão-Bianchini, R","144","1989","09","08",NA,"Brasil","São Paulo","São Bento do Sapucaí","Pedra do Baú","-45.7299995422363","-22.6800003051758","18089",NA,NA,"SPF00072294",NA,"auto","Cavalcanti, TB",NA,NA,NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2014-04-04 18:27:40-03","PNFM","IRAI","2951","S","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A.St.-Hil.","Ristow, R.","943","2010","10","23",NA,"Brasil","Paraná","Ponta Grossa","Fortaleza, Parque Estadual de Vila Velha","-49.998722","-25.236806",NA,NA,"Herbácea, 20 cm. Campo limpo","IRAI00002951",NA,NA,"Cordeiro, J.; Santos, E.L. dos",NA,NA,"-49.998722","-25.236806","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2014-04-04 18:27:42-03","PNFM","IRAI","693","S","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Miranda, A.C.L.","054","2009","04","12",NA,"Brasil","Paraná","Pinhais","Área 5, Centro Paranaense de Referência em Agroecologia, Jardim Boa Vista","-49.113972","-25.384861",NA,NA,"Rasteira, flores lilás, área em estágio inicial de recuperação","IRAI00000693",NA,NA,"Cordeiro, J.; Martin, V.C.",NA,NA,"-49.113972","-25.384861","2010","01",NA,"01",NA,NA,NA,NA,NA,NA,NA
"740","2014-04-04 18:27:42-03","PNFM","IRAI","1263","S","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Miranda, A.C.L.","268","2009","10","10",NA,"Brasil","Paraná","São José dos Pinhais","Aeroporto Afonso Pena","-49.177611","-25.524",NA,NA,"Herbácea, 30 cm, flor roxa, campo limpo seco","IRAI00001263",NA,NA,"Cordeiro, J.; Barbosa, E.",NA,NA,"-49.177611","-25.524","2010","01",NA,"01",NA,NA,NA,NA,NA,NA,NA
"741","2014-04-04 18:27:42-03","PNFM","IRAI","1366","S","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Ristow, R.","308","2009","11","01",NA,"Brasil","Paraná","Pinhais","Margem do rio Canguiri","-49.110528","-25.383778",NA,NA,"Herbácea, 50 cm, flor roxa, campo limpo seco","IRAI00001366",NA,NA,"Cordeiro, J.; Barbosa, E.",NA,NA,"-49.110528","-25.383778","2010","01",NA,"01",NA,NA,NA,NA,NA,NA,NA
"742","2014-04-04 18:27:42-03","PNFM","IRAI","1826","S","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Ristow, R.","437","2010","02","07",NA,"Brasil","Paraná","Pinhais","Estrada da Graciosa","-49.136389","-25.385056",NA,NA,"Herbácea, 30 cm, flor lilás","IRAI00001826",NA,NA,"Cordeiro, J.; Canestraro, B.K.",NA,NA,"-49.136389","-25.385056","2011","01",NA,"01",NA,NA,NA,NA,NA,NA,NA
"743","2019-10-07 09:33:51-03","UEFS","HUEFS","37760","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","acinifolia","Cuphea acinifolia","A.St.-Hil.","Harley, R.M.","53771","1999","03","21",NA,"Brasil","Bahia","Cascavel","Entre Lagoa Encantada e Cascavel.","-41.836667","-13.309444",NA,NA,"Cerrado perturbado com lagoa e vegetação de ambiente lacustre. Cerrado.","HUEFS0037760","HUEFS0037760",NA,"T.B.Cavalcanti","959","959","41W50'12''","13S18'34''","2003","05","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
