"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"3768","2020-10-15 09:53:57-03","UFPR","EFC","7965","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Silva, S.M.",NA,NA,NA,"Pinto, C.B.; Lima, R.X.; Svolenski, A.C.",NA,"1998","03","25","Brasil","Guaraqueçaba","Barra do Superagüi","-48.2268","-25.462","-48.2268","-25.4620","10","10","Árvore comum, fr. imaturos/maduros verde/marrons __COMMOM_NAME__: Café-do-mato","EFC007965",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3769","2019-12-09 17:30:18-03","UFPR","EFC","1346","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","subsp. tuberculata (Vell.) T.D.Penn.","Patrício, P.C.","2000","11","01","Roderjan, C.V.; Kuniyoshi, Y.S.","658","1987","06","26","Brasil","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Frequente em encosta. __COMMOM_NAME__: Canjerana","EFC001346",NA,"Paraná","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3770","2020-10-15 09:53:57-03","UFPR","EFC","11699","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Blum, C.T.; Scheer, M.B.","2013","08","01","Scheer, M.B.",NA,"2013","07","25","Brasil","Apucarana",NA,"-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,"Área de ampliação do aterro __COMMOM_NAME__: Catingua branca","EFC011699",NA,"Paraná","23979","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3771","2020-10-15 09:53:57-03","UFPR","EFC","7220","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Roderjan, C.V.","1997","05","01","Roderjan, C.V.","1399","1997","05","02","Brasil","Campo Mourão","Rio Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"600","600","Árvore 7 m, comum no interior da floresta secundária, 600 m s.n.m.. Frutos maduros.","EFC007220",NA,"Paraná","28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3772","2020-10-15 09:53:57-03","UFPR","EFC","16290","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Felitto, G.","2014","08","21","Felitto, G.","852","2014","08","21","Brasil","Verê","Margem do rio Chopim","-52.9028","-25.8108","-52.9028","-25.8108","440","440","Arvoreta do sub-bosque, 4m; frutos maduros amarronzados. Floresta Estacional Semidecidual","EFC016290",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3773","2020-10-15 09:53:57-03","UFPR","EFC","407","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","subsp. tuberculata (Vell.) T.D.Penn.","Patrício, P.C.","2000","11","01","Pizani, A.J.; Kuniyoshi, Y.S.","17","1983","03","03","Brasil","Morretes","IAPAR","-48.8082","-25.5105","-48.8082","-25.5105","50","50","IAPAR","EFC000407",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3774","2020-10-15 09:53:57-03","UFPR","EFC","4257","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Silveira, D. J.; Roderjan, C.V.","2018","06","19","Guapyassu, M.; Abrão, H.","303","1993","10","28","Brasil","Maringá","Parque do Ingá","-51.9312","-23.4275","-51.9312","-23.4275",NA,NA,"Árvore em floresta primária, flores e botões florais. __COMMOM_NAME__: Aguaí","EFC004257",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3775","2020-10-15 09:53:57-03","UFPR","EFC","18387","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Seki, M. S.","2019","06","05","Seki, M. S.","19057","2019","05","25","Brasil","Joinville","Bairro Floresta; terreno adjacente à BR-101 no km 43 norte","-48.860684","-26.329772","-48.860684","-26.329772","31","31","Arvoreta em fragmento nativo desenvolvido desde ± 1970, em área urbana. __COMMOM_NAME__: pau d'arco","EFC018387",NA,"SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3776","2020-10-15 09:53:57-03","UFPR","EFC","8644","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Silva, S.M.","1998","05","01","Gatti, G.","238","1998","01","30","Brasil","Guaraqueçaba","Res. Natural Salto Morato","-48.2977","-25.1752","-48.2977","-25.1752",NA,NA,"Arvoreta 3,5m. Botões florais róseos e frutos imaturos. Beira de curso d'água. __COMMOM_NAME__: Baga-de-morcego","EFC008644",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3777","2020-10-15 09:53:57-03","UFPR","EFC","15962","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pacheco, G.B.S.","2007","06","02","Pacheco, G.B.S.","59","2007","05","21","Brasil","Telêmaco Borba","Vale do rio Tibagi.","-50.6934","-24.0428","-50.6934","-24.0428","587","587","Floresta em estágio avançado, interior de floresta com 9 m. Floresta Estacional Semidecidual __COMMOM_NAME__: catiguá","EFC015962",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3778","2020-10-15 09:53:57-03","UFPR","EFC","602","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Hatschbach, G.","1987","09","15","Scrippe, C.","13","1984","10","01","Brasil","Engenheiro Beltrão","Reserva do ITCF","-52.3241","-23.7776","-52.3241","-23.7776","420","420",NA,"EFC000602",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3779","2020-10-15 09:53:57-03","UFPR","EFC","5549","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","subsp. tuberculata (Vell.) T.D.Penn.","Hatschbach, G.","1996","07","01","Roderjan, C.V.; Tiepolo, G.","1288","1996","05","15","Brasil","Guaratuba","Barra do Saí","-48.6002","-25.9748","-48.6002","-25.9748",NA,NA,"Árvore. __COMMOM_NAME__: Baga-de-morcego","EFC005549",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3780","2020-10-15 09:53:57-03","UFPR","EFC","1879","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","subsp. tuberculata (Vell.) T.D.Penn.","Hatschbach, G.","1989","08","07","Kuniyoshi, Y.S.; Ziller, S.R.","5358","1989","07","19","Brasil","Guaratuba","Cabaraquara","-48.5745","-25.8452","-48.5745","-25.8452",NA,NA,"Árvore frequente. Caxetal, solo orgânico. __COMMOM_NAME__: Cafezeiro-bravo","EFC001879",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3781","2020-10-15 09:53:57-03","UFPR","EFC","1574","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","subsp. spiciflora (A.Juss.) T.D.Penn.","Patrício, P.C.","2000","11","01","Roderjan, C.V.; Urbanetz, A.","715",NA,NA,NA,"Brasil","Engenheiro Beltrão","Reserva Florestal de Figueira - ITCF","-52.3241","-23.7776","-52.3241","-23.7776","420","420",NA,"EFC001574",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3782","2020-10-15 09:53:57-03","UFPR","EFC","9334","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Borgo, M.","1999","11","22","Borgo, M.; Reinert, B.L.; Bornschein, M.R.","516","1999","11","22","Brasil","Antonina","Rio Barrela","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore 4,5m, flores avermelhadas, em floresta paludosa.","EFC009334",NA,"Paraná","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3783","2020-10-15 09:53:57-03","UFPR","EFC","4463","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,"Lima, R.X.","148","1993","11","19","Brasil","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"EFC004463",NA,"Paraná","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3784","2020-10-15 09:53:57-03","UFPR","EFC","13456","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Rau, T.G.","2014","07","23","Rau, T.G.","4","2014","07","23","Brasil","Paranaguá","Colônia Pereira","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore com 5m. Com frutos roxos.","EFC013456",NA,"Paraná","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3785","2020-10-15 09:53:57-03","UFPR","EFC","4590","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Roderjan, C.V.","2010","08","16","Svolenski, A.C.; Tiepolo, G.; Kuniyoshi, Y.S.","6","1995","11","23","Brasil","Paranaguá","Estrada Alexandra Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore frequente no interior da floresta. Frutos maduros. __COMMOM_NAME__: baga-de-morcego","EFC004590",NA,"Paraná","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3786","2020-10-15 09:53:57-03","UFPR","EFC","5865","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Hatschbach, G.","1996","07","01","Tiepolo, G.; Svolenski, A.C.","398","1996","04","15","Brasil","Pinhão","Rio Jordão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"Encosta. Arvoreta com frutos avermelhados.","EFC005865",NA,"Paraná","37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3787","2020-10-15 09:53:57-03","UFPR","EFC","10586","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Kozera, C.; Sapioni, M.",NA,NA,NA,"Kozera, C.","3424","2009","03","03","Brasil","São Leopoldo","Clube Caça e Tiro","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Árvore com cerca de 6 m, frutos jovens avermelhados, floresta estacional semidecidual.","EFC010586",NA,"Rio Grande do Sul","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3788","2020-10-15 09:53:57-03","UFPR","EFC","4248","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Hatschbach, G.","1993","09","24","Guapyassu, M.; Abrão, H.","282","1993","10","28","Brasil","Maringá",NA,"-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,"EFC004248",NA,"Paraná","19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3789","2020-10-15 09:53:57-03","UFPR","EFC","9078","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","subsp. tuberculata (Vell.) T.D.Penn.","Svolenski, A.C.","1997","05","30","Svolenski, A.C.","516","1997","05","26","Brasil","Matinhos","Fazenda Empreendimentos Guaraguaçu Ltda.","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Árvore 4m, comum no caxetal, frutos maduros verdes. __COMMOM_NAME__: Baga-de-morcego","EFC009078",NA,"Paraná","15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3790","2020-10-15 09:53:57-03","UFPR","EFC","3830","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Hatschbach, G.",NA,NA,NA,"Guapyassu, M.","142","1993","04","16","Brasil","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"EFC003830",NA,"Paraná","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3791","2020-10-15 09:53:57-03","UFPR","EFC","1320","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Hatschbach, G.","1987","07","01","Roderjan, C.V.; Kuniyoshi, Y.S.","655","1987","06","14","Brasil","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore em floresta secundária, em planície, frequente em subosque. __COMMOM_NAME__: Café-do-mato","EFC001320",NA,"Paraná","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3792","2020-10-15 09:53:57-03","UFPR","EFC","4589","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Roderjan, C.V.","2010","08","16","Tiepolo, G.; Svolenski, A.C.; Kuniyoshi, Y.S.","127","1995","11","23","Brasil","Paranaguá","Estrada Alexandra Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore Comum no interior da floresta de planície litorânea. __COMMOM_NAME__: baga-de-morcego","EFC004589",NA,"Paraná","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3793","2020-10-15 09:53:57-03","UFPR","EFC","4579","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; Svolenski, A.C.; Kuniyoshi, Y.S.","95","1995","11","23","Brasil","Paranaguá","Faz. Herbert Barkman","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore 5 m em floresta de planície litorânea.","EFC004579",NA,"Paraná","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3794","2020-10-15 09:53:57-03","UFPR","EFC","2603","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","subsp. tuberculata (Vell.) T.D.Penn.","Hatschbach, G.","1980","01","27","Roderjan, C.V.",NA,"1980","03","22","Brasil","Paranaguá","Lote 4 - Banestado","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Exsicata com frutos verdes. __COMMOM_NAME__: Café-de-bugre","EFC002603",NA,"Paraná","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3795","2020-10-15 09:53:57-03","UFPR","EFC","9420","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Dias, M.C.","1998","01","01","Nakano, E.M.; Medri, I.M.",NA,"1997","09","13","Brasil","Tibagi","Margem do Rio Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore 4,0m altura, frutos vermelhos.","EFC009420",NA,"Paraná","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3796","2019-11-13 11:26:08-03","USP","SPF","104435","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Flores, TB","2015","01",NA,"Kallunki, JA","732","1995","04","23","Brasil","Guaçuí","Fazenda Oliveira. Ca. 20 km S of Guaçuí on BR 484, road to São José do Calçado.","-41.683333","-20.85","-41.683333","-20.85",NA,NA,NA,"SPF00104435",NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3797","2019-11-13 11:26:08-03","USP","SPF","104447","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Anônimo",NA,NA,NA,"Kallunki, JA","721","1995","04","23","Brasil","Guaçuí",NA,"-41.683333","-20.85","-41.683333","-20.85",NA,NA,NA,"SPF00104447",NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3798","2019-11-13 11:26:08-03","USP","SPF","116007","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Mantovani, W","1994","03",NA,"Dislich, R","24","1994","01","18","Brasil","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55","-46.716667","-23.55","735","765",NA,"SPF00116007",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3799","2019-11-13 11:26:08-03","USP","SPF","116008","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Mantovani, W","1996","05","10","Dislich, R","89","1994","05","03","Brasil","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55","-46.716667","-23.55","735","765",NA,"SPF00116008",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3800","2019-11-13 11:26:08-03","USP","SPF","134874","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pirani, JR","1999",NA,NA,"Walter, BMT","1641","1992","07","06","Brasil","Barro Alto",NA,"-49.05","-14.716667","-49.05","-14.716667","440","440",NA,"SPF00134874",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3801","2019-11-13 11:26:08-03","USP","SPF","130684","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pennington, TD","1998","03",NA,"Lombardi, JA","1998","1997","09","14","Brasil","Marliéria","Parque Estadual do Rio Doce","-42.5","-19.7","-42.5","-19.7",NA,NA,NA,"SPF00130684",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3802","2019-11-13 11:26:08-03","USP","SPF","135632","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pirani, JR","1999",NA,NA,"Pereira-Silva, G","2023","1993","11","18","Brasil","Corumbaíba",NA,"-48.516667","-17.8","-48.516667","-17.8","540","540",NA,"SPF00135632",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3803","2019-11-13 11:26:08-03","USP","SPF","125021","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Anônimo",NA,NA,NA,"Amaral Jr, A","2","1985","04","25","Brasil","Santo André","Paranapiacaba","-46.25","-23.75","-46.25","-23.75","850","850",NA,"SPF00125021",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3804","2019-11-13 11:26:08-03","USP","SPF","135642","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pirani, JR","1999",NA,NA,"Cavalcanti, TB","1982","1996","06","12","Brasil","Ipameri",NA,"-48.433333","-17.6","-48.433333","-17.6",NA,NA,NA,"SPF00135642",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3805","2019-11-13 11:26:08-03","USP","SPF","137066","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pirani, JR","1999",NA,NA,"Alvarenga, D","1273","1998","08","20","Brasil","Serranópolis",NA,"-51.986389","-18.547778","-51.986389","-18.547778","500","500",NA,"SPF00137066",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3806","2019-11-13 11:26:08-03","USP","SPF","137067","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Anônimo",NA,NA,NA,"Fonseca, ML","2011","1998","08","20","Brasil","Serranópolis",NA,"-52.005556","-18.445833","-52.005556","-18.445833","560","560",NA,"SPF00137067",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3807","2019-11-13 11:26:08-03","USP","SPF","151397","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Groppo, M","2002","05",NA,"Groppo, M","874","2001","11","02","Brasil","Socorro",NA,"-46.516667","-22.583333","-46.516667","-22.583333",NA,NA,NA,"SPF00151397",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3808","2019-11-13 11:26:08-03","USP","SPF","152692","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pirani, JR","2002",NA,NA,"Walter, BMT","4920","2001","12","11","Brasil","Cocos",NA,"-45.823333","-14.910278","-45.823333","-14.910278","765","765",NA,"SPF00152692",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3809","2019-11-13 11:26:08-03","USP","SPF","156596","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Manzatto, AG",NA,NA,NA,"Disciplina Princípios Métodos em Taxonomia Vegetal","57","2001","11","28","Brasil","São Luís do Paraitinga","Núcleo Santa Virgínia (IF)","-45.125","-23.351667","-45.125","-23.351667","925","925",NA,"SPF00156596",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3810","2019-11-13 11:26:08-03","USP","SPF","187204","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Anônimo",NA,NA,NA,"Melo Jr, JCF","719","2007","12","20","Brasil","Guaramirim",NA,"-48.821139","-26.447972","-48.821139","-26.447972",NA,NA,NA,"SPF00187204",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3811","2019-11-13 11:26:08-03","USP","SPF","170641","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Walter, BMT","2000","06",NA,"Santos, AA","699","2000","05","09","Brasil","Itacajá","Reserva Indíjena Krahó, aldeia Pedra Branca.","-47.641389","-8.298056","-47.641389","-8.298056",NA,NA,NA,"SPF00170641",NA,"Tocantins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3812","2019-11-13 11:26:08-03","USP","SPF","175419","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pirani, JR","2006",NA,NA,"Ceccantini, GCT","2796","2006","04","27","Brasil","Matozinhos",NA,"-43.985667","-19.471714","-43.985667","-19.471714",NA,NA,NA,"SPF00175419",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3813","2019-11-13 11:26:08-03","USP","SPF","182086","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Matos, WH",NA,NA,NA,"Matos, WH","13","2005","10","31","Brasil","Londrina",NA,"-51.233333","-23.366667","-51.233333","-23.366667",NA,NA,NA,"SPF00182086",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3814","2019-11-13 11:26:08-03","USP","SPF","191534","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pastore, JA","2008","04","08","Souza, FM","811","2007","06","04","Brasil","São Paulo","Parque Estadual do Jaraguá","-46.769722","-23.471667","-46.769722","-23.471667","779","779",NA,"SPF00191534",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3815","2019-11-13 11:26:08-03","USP","SPF","191535","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pastore, JA","2008","04","08","Souza, FM","700","2007","05","10","Brasil","São Paulo","Parque Estadual do Jaraguá","-46.757778","-23.462222","-46.757778","-23.462222","813","813",NA,"SPF00191535",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3816","2019-11-13 11:26:08-03","USP","SPF","197995","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pirani, JR; Santos, MF","2008",NA,NA,"Santos, MF","242","2008","03","13","Brasil","Itambé do Mato Dentro","Serra do Cipó","-43.432861","-19.431861","-43.432861","-19.431861",NA,NA,NA,"SPF00197995",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3817","2019-11-13 11:26:08-03","USP","SPF","197996","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pirani, JR; Santos, MF","2008",NA,NA,"Santos, MF","327","2008","03","16","Brasil","Itambé do Mato Dentro","Serra do Cipó","-43.402056","-19.396361","-43.402056","-19.396361",NA,NA,NA,"SPF00197996",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818","2019-11-13 11:26:08-03","USP","SPF","197997","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Pirani, JR; Santos, MF","2008",NA,NA,"Santos, MF","208","2007","12","18","Brasil","Itambé do Mato Dentro","Serra do Cipó","-43.432861","-19.431861","-43.432861","-19.431861",NA,NA,NA,"SPF00197997",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3819","2019-11-13 11:26:08-03","USP","SPF","200295","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Freitas, HS","2009",NA,NA,"Freitas, HS","286","2007","06","13","Brasil","Areias",NA,"-44.726944","-22.640833","-44.726944","-22.640833","813","813",NA,"SPF00200295",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3820","2019-11-13 11:26:08-03","USP","SPF","200296","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Freitas, HS","2009",NA,NA,"Freitas, HS","287","2007","12","27","Brasil","São José do Barreiro",NA,"-44.656667","-22.642778","-44.656667","-22.642778","504","504",NA,"SPF00200296",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3821","2019-11-13 11:26:08-03","USP","SPF","200305","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Freitas, HS","2009",NA,NA,"Freitas, HS","407","2008","05","23","Brasil","Areias",NA,"-44.726944","-22.640833","-44.726944","-22.640833","813","813",NA,"SPF00200305",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822","2019-11-13 11:26:08-03","USP","SPF","200306","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl","Freitas, HS","2009",NA,NA,"Freitas, HS","408","2008","10","08","Brasil","Areias",NA,"-44.726944","-22.640833","-44.726944","-22.640833","813","813",NA,"SPF00200306",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
