"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","typeStatus","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"346","2020-04-29 16:30:03-03","UFVJM","HDJF","2936","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Gregório, LE","LEG 88","2013","07","29","Southern America","Brasil",NA,NA,NA,"HDJF002936","Minas Gerais","Rodovia MG 451.","Dicotyledoneae",NA,"(Mart. & Zucc.) A.Robyns",NA,"Olhos D'Água",NA,NA,"HDJF002936_01","-43.521111","-17.573056","Otoni, TJO; Mendes, JPG; Gregório, LE",NA,NA,"-43.521111","-17.573056","2013","07","22",NA,NA,NA,NA
"347","2020-04-29 16:30:03-03","UFVJM","HDJF","2938","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Gregório, LE","LEG 87","2013","07","29","Southern America","Brasil",NA,NA,NA,"HDJF002938","Minas Gerais","Rodovia MG 451.","Dicotyledoneae",NA,"(Mart. & Zucc.) A.Robyns",NA,"Olhos D'Água",NA,NA,"HDJF002938_01","-43.521111","-17.573056","Otoni, TJO; Mendes, JPG; Gregório, LE",NA,NA,"-43.521111","-17.573056","2013","07","22",NA,NA,NA,NA
"348","2020-04-29 16:30:03-03","UFVJM","HDJF","2937","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Gregório, LE","LEG 87","2013","07","29","Southern America","Brasil",NA,NA,NA,"HDJF002937","Minas Gerais","Rodovia MG 451.","Dicotyledoneae",NA,"(Mart. & Zucc.) A.Robyns",NA,"Olhos D'Água",NA,NA,"HDJF002937_01","-43.521111","-17.573056","Otoni, TJO; Mendes, JPG; Gregório, LE",NA,NA,"-43.521111","-17.573056","2013","07","22",NA,NA,NA,NA
"349","2020-04-29 16:30:03-03","UFVJM","HDJF","6081","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Soares, CCC; Coimbra, AO","S39","2018","05","09","Southern America","Brasil",NA,NA,NA,"HDJF006081","Minas Gerais","-","Dicotyledoneae",NA,"(Mart. & Zucc.) A.Robyns",NA,"Carbonita","809","809","HDJF006081_01","-43","-17","Machado, ELM",NA,NA,"-43","-17","2018",NA,NA,NA,NA,NA,NA
"350","2019-01-25 15:42:30-02","IAC","IAC","29379","S","Plantae","Malvaceae-9.Bombacoideae","Pseudobombax","longiflorum","Pseudobombax longiflorum","L.C. Bernacci & P.R.P. Andrade","10","1994","09","06",NA,"Brasil",NA,NA,"folhas coletadas em 10/11/1994",NA,"São Paulo","IAC, Av. Barão de Itapura, Parque, Avenida Barão de Itapura",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Campinas",NA,NA,NA,"-47.065751","-22.9056","L.C. Bernacci",NA,NA,"-47.065751","-22.9056","1994","11","11",NA,NA,NA,NA
"351","2019-01-25 15:42:30-02","IAC","IAC","44943","S","Plantae","Malvaceae-9.Bombacoideae","Pseudobombax","longiflorum","Pseudobombax longiflorum","F.R.G. Amaral","3","2004","08","17",NA,"Brasil",NA,NA,"no período de coleta não possuia folhas",NA,"São Paulo","IAC, Av. Barão de Itapura, Parque",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Campinas",NA,NA,NA,"-47.065751","-22.9056","J.G. Carvalho Sobrinho",NA,NA,"-47.065751","-22.9056","2015","12","17",NA,NA,NA,NA
"352","2019-01-25 15:42:30-02","IAC","IAC","56413","S","Plantae","Malvaceae-9.Bombacoideae","Pseudobombax","longiflorum","Pseudobombax longiflorum","L.C. Bernacci","4880","2015","10","03",NA,"Brasil",NA,NA,NA,NA,"São Paulo","AFPEST",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Avaré",NA,NA,NA,"-48.9258","-23.0986","L.C. Bernacci",NA,NA,"-48.9258","-23.0986","2015","10","03",NA,NA,NA,NA
"353","2020-07-23 12:00:17-03","CEPLAC","CEPEC","55379","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","A. M. Amorim","572","1992","06","12",NA,"Brasil",NA,NA,NA,NA,"Bahia","Estrada p Brasília, BR-242. Entrada no Km 70 a apartir da sede do município, ca. 23Km p/ a Cooperativa de Cotia, Cachoeira do Acaba Vida.",NA,NA,NA,NA,"barreiras",NA,NA,NA,"-44.9900016784668","-12.1527996063232","J. A. Kallunki","152720","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993"
"354","2020-07-23 12:00:17-03","CEPLAC","CEPEC","35896","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","S. A. Mori","16783","1984","07","13",NA,"Brasil",NA,NA,NA,NA,"Mato Grosso","4Km a E da estrada Poconé/Pirizal.",NA,NA,NA,NA,"POCONÉ",NA,NA,NA,"-56.6227989196777","-16.2567005157471","J. A. Kallunki","200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1985"
"355","2009-11-26 13:47:57-02","INPA","INPAW","7406","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Janssen, A.S.","468",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Amazonas",NA,NA,NA,"(Mart. & Zucc.) A. Robyns",NA,"Humait&#225;",NA,NA,NA,"-63.0208","-7.50611",NA,"202650","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-11-19 14:06:21-03","Unimontes","MCMG","1731","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Menino, G.C.O. | Azevedo, I.F.P. | Braga, L.L. | Bahia, T.O. | Mota,G.S. | Veloso, M.D.M. |",NA,"2009","03","21",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","APA do Rio Pandeiros-Ilha 1",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Januária",NA,NA,NA,"-44.3616981506348","-15.4881000518799","Santos R.M.","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-11-19 14:06:21-03","Unimontes","MCMG","3287","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Estagiarios LEPV |",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Pandeiros Mata Ciliar",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Januária",NA,NA,NA,"-44.3616981506348","-15.4881000518799","Neto, Santos D'Angelo.","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-11-19 14:06:21-03","Unimontes","MCMG","3620","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Estagiarios LEPV |",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","sitio duboca Cerrado",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Montes Claros",NA,NA,NA,"-43.8616981506348","-16.7350006103516",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-11-19 14:06:21-03","Unimontes","MCMG","1571","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Menino, G.C.O. | Coutinho,C.A. | Fonseca, J.M.L. | Oliveira, I,S, | Silva, W.A. | Souza,S.R. |",NA,"2009","10","27",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","APA do Rio Pandeiros-Ilha 005",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Januária",NA,NA,NA,"-44.3616981506348","-15.4881000518799","Santos R.M.","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-11-19 14:06:21-03","Unimontes","MCMG","2123","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Santos, R. M. |",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Hisquias Congonhas",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Montes Claros",NA,NA,NA,"-43.8616981506348","-16.7350006103516",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-11-19 14:06:21-03","Unimontes","MCMG","3442","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Estagiarios LEPV |",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Sitio duboca Cerrado",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Montes Claros",NA,NA,NA,"-43.8616981506348","-16.7350006103516","Neto, Santos D'Angelo.","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-07-16 10:36:06-03","UFSJ","HUFSJ","9230","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Costa, MTR; et al.","1099","2017","08","11",NA,"Brasil",NA,NA,"Árvore 3 m de altura, flores brancas e botões florais.","HUFSJ009230","Minas Gerais","Campo rupestre imediato a estrada para as torres de transmissão.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"São João del-Rei","101","101","HUFSJ009230_01 HUFSJ009230_02","-44.497619","-21.266303","Costa, MTR",NA,NA,"-44.497619","-21.266303","2017",NA,NA,NA,NA,NA,NA
"363","2020-09-22 13:48:54-03","USP","SPFW","6050","PreservedSpecimen","Plantae","Malvaceae Bombacoideae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ceccantini, G.C.T. de Almeida, A.F.; Oliveira, F.P.","3806","2012","08","24",NA,"Brasil",NA,NA,NA,NA,"Tocantins",NA,NA,NA,"(Mart.) A.Robyns",NA,"Almas",NA,NA,NA,"-47.1702995300293","-11.5735998153687","G.C.T. Ceccantini","70348","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-02-12 15:02:14-03","UFSCar","SPSC","475","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Nogueira",NA,"1993",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) A.Robyns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-02-12 15:02:14-03","UFSCar","SPSC","3268","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","David S. Jr.",NA,"1994","02","04",NA,"Brasil",NA,NA,NA,NA,"São Paulo","Estação Ecológica de Itirapina. Cerrado Ubá",NA,NA,"(Mart.) A.Robyns",NA,"Itirapina",NA,NA,NA,NA,NA,"David S. Jr.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"366","2020-09-18 09:32:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Myristicace","Pseudobombax","longiflorum","Pseudobombax longiflorum","Santos, JP","15",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Acre",NA,NA,"Magnoliales","A. St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-01 15:03:40-03","UnB","UB","212655","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE719","2012","10","05","Southern America","Brasil",NA,NA,"Foto (exsicata); Arbusto, 1m; Cerrado sensu stricto. Solo argiloso, marrom, com canga",NA,"Goiás","Fazenda Tropical (CSFTAA)","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Edéia","482","482",NA,"-50.1303","-17.6633","Proença, CEB",NA,NA,"-50.1303","-17.6633","2014","01",NA,NA,NA,NA,NA
"368","2019-11-01 15:03:40-03","UnB","UB","107682","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Montoro, GR","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,"Plântula FEF: 2 cotilédones opostos, epígeos elevados por um grande pecíolo, 2,3-2,7 cm de comp.; fanerocotiledonares; foliáceos; limbo inteiro; verde escuro; dimensões entre 2,4-2,7 cm de comp., 2,8-3,1 cm de larg. e 0,05 cm de esp. (Figura 31-B). H",NA,NA,NA,"Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-01 15:03:40-03","UnB","UB","109657","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Silva, JS; Alves, MM","561","2008","08","13","Southern America","Brasil",NA,NA,"Folhas ausentes; Árvore 6,5m. Flor branca, amarela e marrom; Cerradão. Solo: Solo distrófico.",NA,"Distrito Federal","ARIE do Cerradão, ARIE do Cerradão","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília",NA,NA,NA,"-47.816667","-15.85","Silva, JS",NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA
"370","2019-11-01 15:03:40-03","UnB","UB","109684","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Silva, JS; Alves, MM","588","2008","09","11","Southern America","Brasil",NA,NA,"Árvore 3m; Cerradão. Solo: Solo distrófico.",NA,"Distrito Federal","ARIE do Cerradão, ARIE do Cerradão","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília",NA,NA,NA,"-47.816667","-15.85","Silva, JS",NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA
"371","2019-11-01 15:03:40-03","UnB","UB","111433","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Cezare, CHG; Machado Neto, A","255","2007","10","22","Southern America","Brasil",NA,NA,"nos frutos já abertos as plumas possuem cor palha a ferruginoso; Árvore 2m. Fruto verde oliva.; Cerradão. Topologia: Plano a inclinado.",NA,"Goiás","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Luziânia","757","757",NA,"-47.936","-16.7809","Faria, ALA",NA,NA,"-47.936","-16.7809","2010","06",NA,NA,NA,NA,NA
"372","2019-11-01 15:03:40-03","UnB","UB","11231","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Mecenas, VV; Leite, LQ; Augusto, MM","297","1998","09","10","Southern America","Brasil",NA,NA,"Árvore 6m; Mata.",NA,"Distrito Federal","APA de Cafuringa. Fazenda Palestina","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília","790","790",NA,"-48.180556","-15.521944","Mecenas, VV",NA,NA,"-48.180556","-15.521944",NA,NA,NA,NA,NA,NA,NA
"373","2019-11-01 15:03:40-03","UnB","UB","142430","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Bridgewater, S","440","1996","10","25","Southern America","Brasil",NA,NA,"Tree to 8m.; Degraded cerrado.",NA,"Minas Gerais",NA,"Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,NA,NA,NA,NA,NA,NA,"Bridgewater, S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-01 15:03:40-03","UnB","UB","14966","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Brito, M; Paes, NO; Matos, VL; Santos, JB","121","2003","12","18","Southern America","Brasil",NA,NA,"Material testemunha da tese de doutoramento em ecologia pela UnB de Márcia Brito: Ecologia do baru (Projeto CMBBC).; Lenhosa; Transição Cerrado sentido restrito/Cerradão.",NA,"Goiás","Região do Jalapão","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Pirenópolis",NA,NA,NA,"-49.133333","-15.783333","Proença, CEB",NA,NA,"-49.133333","-15.783333",NA,NA,NA,NA,NA,NA,NA
"375","2019-11-01 15:03:40-03","UnB","UB","16421","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","46","2005","06","02","Southern America","Brasil",NA,NA,"Fuso 23M.; Arbusto 4m x 34cm; Bioma cerrado / área de transição.",NA,"Piauí","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Guadalupe","152","152",NA,"-43.524444","-6.833056","Gomes, BM",NA,NA,"-43.524444","-6.833056",NA,NA,NA,NA,NA,NA,NA
"376","2019-11-01 15:03:40-03","UnB","UB","19407","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Teles, AM; Radel, G; Galeão, P; Amaral, A","225","2003","07","24","Southern America","Brasil",NA,NA,"Cálice vináceo, corola e estames.; Árvore 5m; . Solo: Solo latossolo.",NA,"Distrito Federal","Parque Olhos D#?#Água","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília","1020","1020",NA,"-47.885167","-15.913","Sobrinho, JGC",NA,NA,"-47.885167","-15.913","2011","05","09",NA,NA,NA,NA
"377","2019-11-01 15:03:40-03","UnB","UB","21042","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ramos, AE","216","1988","01","13","Southern America","Brasil",NA,NA,".",NA,"Mato Grosso","Ponte Branca","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Ponte Branca",NA,NA,NA,"-52.666667","-16.45","Sato, MN",NA,NA,"-52.666667","-16.45",NA,NA,NA,NA,NA,NA,NA
"378","2019-11-01 15:03:40-03","UnB","UB","21040","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ratter, JA","265","1967","08","02","Southern America","Brasil",NA,NA,".",NA,"Mato Grosso",NA,"Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Xavantina",NA,NA,NA,NA,NA,"Ratter, JA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-01 15:03:40-03","UnB","UB","21041","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Irwin, HS","17301","1966","06","17","Southern America","Brasil",NA,NA,".",NA,NA,NA,"Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,NA,NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-01 15:03:40-03","UnB","UB","21043","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ratter, JA","2480","1972","09","22","Southern America","Brasil",NA,NA,".",NA,"Goiás","Padre Bernardo","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Padre Bernardo",NA,NA,NA,"-48.583333","-15.5","Carvalho-Sobrinho, JG",NA,NA,"-48.583333","-15.5",NA,NA,NA,NA,NA,NA,NA
"381","2019-11-01 15:03:40-03","UnB","UB","21055","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Richards, PW","6577","1968","08","31","Southern America","Brasil",NA,NA,".",NA,"Mato Grosso","Base camp","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,NA,NA,NA,NA,NA,NA,"Carvalho-Sobrinho, JG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-01 15:03:40-03","UnB","UB","21061","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Gribel, RB","2","1985","06","03","Southern America","Brasil",NA,NA,".",NA,"Distrito Federal","Fazenda Água Limpa, Fazenda Água Limpa","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília",NA,NA,NA,"-47.916667","-15.95","Martins, VLC",NA,NA,"-47.916667","-15.95","2006","06","10",NA,NA,NA,NA
"383","2019-11-01 15:03:40-03","UnB","UB","210791","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP163","2012","10","09","Southern America","Brasil",NA,NA,"Arbusto, 2m; Cerrado sensu stricto. Solo argilo-arenoso, marrom-amarelado com pouca canga",NA,"Goiás","Fazenda Canadá (CSFCDC)","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Edéia","458","458",NA,"-50.104444","-17.728889","Proença, CEB",NA,NA,"-50.104444","-17.728889","2012",NA,NA,NA,NA,NA,NA
"384","2019-11-01 15:03:40-03","UnB","UB","211142","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","BP513","2012","10","11","Southern America","Brasil",NA,NA,"Árvore, 3,5m. Glabro; Cerrado sensu stricto. Solo areno argiloso vermelho com canga (pedras ricas em minério de ferro)",NA,"Goiás","Fazenda Canadá (CSFCBA)","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Edéia","491","491",NA,"-50.100833","-17.663056","Proença, CEB",NA,NA,"-50.100833","-17.663056","2012",NA,NA,NA,NA,NA,NA
"385","2019-11-01 15:03:40-03","UnB","UB","211438","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","CUFCBC40","2012","08","02","Southern America","Brasil",NA,NA,"Árvore, 3m. Não tem folhas, só frutos; Campo úmido aberto. Solo úmido, argiloso, marrom",NA,"Goiás","Fazenda Canadá (CUFCBC)","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Edéia","472","472",NA,"-50.0534","-17.4109","Proença, CEB",NA,NA,"-50.0534","-17.4109","2012",NA,NA,NA,NA,NA,NA
"386","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Proença, C","672","1993","07","18","Southern America","Brasil",NA,NA,"Árvoreta c. 2 m, sem folhas, na beira da mata; pétalas marrom - esverdeadas por fora e alvas por dentro; filetes brancos, anteras marrons; Cabeçeira de mata (com nascente no centro) isolada no meio da plantação de soja",NA,"Distrito Federal","Estrada para Unaí","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília",NA,NA,NA,"-47.3","-16.333333",NA,NA,NA,"-47.3","-16.333333",NA,NA,NA,NA,NA,NA,NA
"387","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Chacel, FC; Costa, LL; Guimarães, GR","86L22","2017","06","22","Southern America","Brasil",NA,NA,"Arbórea. Plantada há - de 3 anos. Juvenil. 1.6m; Agrofloresta",NA,"Distrito Federal","Sobradinho. Núcleo Rural Lago Oeste, Rua 19, último terreno no fim da rua. Sítio Sintropia. Propriedade Propriedade de Luciana Bergamaschi e Lucas Sugasti","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília","1204","1230",NA,"-48.005833","-15.558333","Proença, C",NA,NA,"-48.005833","-15.558333","2017","06","27",NA,NA,NA,NA
"388","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Romão, DR; Pinto, JRR; Meinen, AA; Rodrigues, RR; Oliveira, NR","112","2017","10","21","Southern America","Brasil",NA,NA,"Árvore; Floresta de encosta presente no corredor Chapada dos Veadeiros e Vão do Paranã, mata decídua",NA,"Goiás","Área de ampliação do Parque Nacional da Chapada dos Veadeiros","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Nova Roma","618","618",NA,"-46.991317","-13.952333","Oliveira, NR",NA,NA,"-46.991317","-13.952333","2017","10","21",NA,NA,NA,NA
"389","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Moura, EO","IFN-73211813.3","2017","07","04","Southern America","Brasil",NA,NA,"Conglomerado BA_732. Subunidade 3. Subparcela 3. Indivíduo 18.&nf;; Árvore 10m, DAP 47cm. Base do tipo reta. Pétalas e estames alvos; Mata seca; solo pedregoso","UB0038919","Bahia",NA,"Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"São Desidério",NA,NA,"UB0038919","-45","-12.420008","Yashikawa, VN",NA,NA,"-45","-12.420008","2017","09",NA,NA,NA,NA,NA
"390","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Rivera, MD","80402","1980","09","30","Southern America","Brasil",NA,NA,"Phytosociological Study; Tree 4m. 24cm circumference; Tree and scrub woodland",NA,"Distrito Federal","Near Cabeça de Veado, approx. 1,5km N 20ºE of Escola Fazendária","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília","1150","1150",NA,"-47.816667","-15.866667",NA,NA,NA,"-47.816667","-15.866667",NA,NA,NA,NA,NA,NA,NA
"391","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Barbosa, RAA","IFN-6441553.5","2017","09","12","Southern America","Brasil",NA,NA,"Conglomerado MA-644. Subunidade 3 . Subparcela 5. Indivíduo 24. F6; Árvore com 6,5m de altura e DAP:13,5cm. Base reta. Casca cinza, grossa e estriada, internamente alaranjada; Floresta típica secundária jovem",NA,"Maranhão",NA,"Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Mirador",NA,NA,NA,"-44.460008","-6.48","Correia, C; Moreira, GL",NA,NA,"-44.460008","-6.48","2018","10","05",NA,NA,NA,NA
"392","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Silva, RM","IFN-6041513.6","2017","10","16","Southern America","Brasil",NA,NA,"Conglomerado MA-604. Subunidade 3. Subparcela 6. Indivíduo 7. F6; Árvore, altura 7,1m, DAP 13,5cm. Base reta. Fruto maduro, dimensões 10cm, forma de cápsulas, cor externa e interna avermelhada, seco, arilo. Casca de cor externa verde/acinzentada, cor",NA,"Maranhão",NA,"Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Porto Franco",NA,NA,NA,"-47.159722","-6.3","Correia, C",NA,NA,"-47.159722","-6.3","2018","10","03",NA,NA,NA,NA
