"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"374","2021-01-26 13:57:24-03","IMA","MAC","4103","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.H.Kirkbride; Jr.","4598","1982","01","30",NA,"Brasil",NA,NA,"Arbusto planta com ca. de 1m de alt. Flor azul.; Caatinga.","MAC0004103",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Arapiraca","10km na estrada de Arapiraca, capoeira.","-37.103056","-10.256944","MAC0004103",NA,NA,NA,"2016","10","18","-37.103056","-10.256944",NA,NA,NA,NA,NA,NA,NA
"375","2021-01-26 13:57:24-03","IMA","MAC","49894","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Chagas-Mota","8933","2010","10","06",NA,"Brasil",NA,NA,"Arbusto ca. 1,5 m de altura. Flores azuis. Frutos verdes.; Mata Atlântica.","MAC0049894",NA,NA,"Benth.","A.V.Scatigna","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada, Riacho Valdevino.","-36.431719","-9.223475",NA,NA,NA,NA,"2019","10","22","-36.431719","-9.223475",NA,NA,NA,NA,NA,NA,NA
"376","2021-01-26 13:57:24-03","IMA","MAC","51410","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.W.Alves-Silva; M.C.S.Mota; J.M.Ferreira","825","2010","12","11",NA,"Brasil",NA,NA,"Erva ca. 40 cm. Flor lilás.; Mata Atlântica.","MAC0051410",NA,NA,"Benth.","A.V.Scatigna","Alagoas","Ibateguara","Petrópolis.","-35.893411","-8.965558","MAC0051410",NA,NA,NA,"2019","10","22","-35.893411","-8.965558",NA,NA,NA,NA,NA,NA,NA
"377","2021-01-26 13:57:24-03","IMA","MAC","51472","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.W.Alves-Silva; R.C.Pinto; J.M.Ferreira","896","2011","02","09",NA,"Brasil",NA,NA,"Erva ca. 20 cm de altura. Flores lilases.; Mata Atlântica.","MAC0051472",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada.","-36.458075","-9.294925","MAC0051472",NA,NA,NA,"2016","11","28","-36.458075","-9.294925",NA,NA,NA,NA,NA,NA,NA
"378","2021-01-26 13:57:24-03","IMA","MAC","54161","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.W.A.Silva; E.S.França; I.M.Quirino","1058","2011","11","04",NA,"Brasil",NA,NA,"Erva ca. 40 cm. Botões lilás. Frutos verdes.; Mata Atlântica.","MAC0054161",NA,NA,"Benth.","A.V.Scatigna","Alagoas","Ibateguara","Grota do Inácio.","-35.893411","-8.965558","MAC0054161",NA,NA,NA,"2019","10","22","-35.893411","-8.965558",NA,NA,NA,NA,NA,NA,NA
"379","2021-01-26 13:57:24-03","IMA","MAC","54616","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","K.N.Santos; L.S.Silva","56","2010","06","05",NA,"Brasil",NA,NA,"Subarbusto ca. 1,6 m. Flor lilás apical.; Agreste.","MAC0054616",NA,NA,"Benth.","A.V.Scatigna","Alagoas","Arapiraca","Povoado Cangandu.","-36.567778","-9.806375","MAC0054616",NA,NA,NA,"2019","10","22","-36.567778","-9.806375",NA,NA,NA,NA,NA,NA,NA
"380","2021-01-26 13:57:24-03","IMA","MAC","64501","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","G.M.A.Mattos; G.S.Freire; P.Barbosa; E.Santos; F.Andrade","459","2015","10","08",NA,"Brasil",NA,NA,"Subarbusto ca. 1,1 m. Flor lilás, folhas verticiladas.; Ecótono: Caatinga e Mata Atlântica.","MAC0064501",NA,NA,"Benth.","G.S.Freire","Sergipe","Santana do São Francisco","Povoado Saúde, Fazenda Mãe Natureza.","-36.607467","-10.333333","MAC0064501",NA,NA,NA,"2015","10","14","-36.607467","-10.333333",NA,NA,NA,NA,NA,NA,NA
"381","2021-01-26 13:57:24-03","IMA","MAC","55341","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","V.C.Souza; J.P.Souza; S.I.Elias; W.Forster et A.C.P.Oliveira","22989","1999","05","21",NA,"Brasil",NA,NA,"Arbusto ca. 1 m. Corola roxa.; Campo arenoso.","MAC0055341",NA,NA,"Benth.","M.C.S.Mota","Bahia","Piatã","Estrada Piatã-Inuíbia","-41.859444","-13.075833","MAC0055341",NA,NA,NA,"2016","10","17","-41.859444","-13.075833",NA,NA,NA,NA,NA,NA,NA
"382","2021-01-26 13:57:24-03","IMA","MAC","61824","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","G.Costa; W.O.Fonseca; S.S.Simões","1396","2015","06","15",NA,"Brasil",NA,NA,NA,"MAC0061824",NA,NA,"Benth.",NA,"Bahia","Saubara.",NA,"-38.774167","-12.769444","MAC0061824",NA,NA,NA,NA,NA,NA,"-38.774167","-12.769444",NA,NA,NA,NA,NA,NA,NA
"383","2021-01-26 13:57:24-03","IMA","MAC","64503","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","G.M.A.Mattos; G.S.Freire; P.Barbosa; E.Santos; S.T.S.Santana; A.","496","2015","11","06",NA,"Brasil",NA,NA,"Subarbusto ca. 60 cm. Flores lilases.; Ecótono: Caatinga e Mata Atlântica.","MAC0064503",NA,NA,"Benth.","G.S.Freire","Sergipe","Santana do São Francisco","Povoado Saúde, Fazenda Mãe Natureza.","-36.607467","-10.333333","MAC0064503",NA,NA,NA,"2015","11","09","-36.607467","-10.333333",NA,NA,NA,NA,NA,NA,NA
"384","2021-01-26 13:57:24-03","IMA","MAC","63891","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.W.Alves-Silva","1639","2016","12","15",NA,"Brasil",NA,NA,"Erva ca. 40 cm.; Mata Atlântica.","MAC0063891",NA,NA,"Benth.",NA,"Alagoas","Paripueira","RPPN Placas.","-35.572983","-9.463558",NA,NA,NA,NA,NA,NA,NA,"-35.572983","-9.463558",NA,NA,NA,NA,NA,NA,NA
"385","2021-01-26 13:57:24-03","IMA","MAC","58059","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","R.F.da Silva","2","2013","03","06",NA,"Brasil",NA,NA,"Erva ca. 50cm. Flores lilás. Folhas c/resina pegajosa.; Vegetação cultivada.","MAC0058059",NA,NA,"Benth.","A.V.Scatigna","Alagoas","Maceió.",NA,"-36.231389","-10.116111","MAC0058059",NA,NA,NA,"2019","10","22","-36.231389","-10.116111",NA,NA,NA,NA,NA,NA,NA
"386","2021-01-26 13:57:24-03","IMA","MAC","54923","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","E.S.França; E.C.O.Chagas; M.C.S.Mota; W.T.C.C.Santos","116","2012","05","25",NA,"Brasil",NA,NA,"Erva ca. 40 cm. Substrato terrícola. Flores roxas.; Mata atlântica.","MAC0054923",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Quebrangulo","ReBio Pedra Talhada.","-36.786389","-9.541389","MAC0054923",NA,NA,NA,"2016","10","18","-36.786389","-9.541389",NA,NA,NA,NA,NA,NA,NA
"387","2021-01-26 13:57:24-03","IMA","MAC","63730","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","K.G.S.Silva; J.W.Alves-Silva; E.Lins","16","2017","05","05",NA,"Brasil",NA,NA,"Subarbusto ca. 80cm. Flores lilás.; Mata Atlântica","MAC0063730",NA,NA,"Benth.","A.V.Scatigna","Alagoas","Matriz do Camaragibe","RPPN Serra D'Água.","-35.868611","-9.25",NA,NA,NA,NA,"2019","10","22","-35.868611","-9.25",NA,NA,NA,NA,NA,NA,NA
"388","2021-01-26 13:57:24-03","IMA","MAC","3306","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","M.N.Rodrigues","674","1983","11","23",NA,"Brasil",NA,NA,"Erva; Mata Atlântica","MAC0003306",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Atalaia","Serra da Nacéia, mata pluvial tropical, solo bem drenado.","-36.0228004455566","-9.50193977355957","MAC0003306 MAC0003306_1",NA,"22098","auto","2016","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-01-26 13:57:24-03","IMA","MAC","2786","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","R.F.Rocha","327","1982","11","17",NA,"Brasil",NA,NA,"Erva; Restinga","MAC0002786",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Piaçabuçu","próximo ao Pontal do Peba, solo bem drenado.","-36.434398651123","-10.4055995941162","MAC0002786",NA,"16123","auto","2016","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-01-26 13:57:24-03","IMA","MAC","30438","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","I.A.Bayma; A.C.Santos","893","2007","08","14",NA,"Brasil",NA,NA,"Erva ca. 50 cm de altura. Flores roxas.; Mata Atlântica de encosta.","MAC0030438",NA,NA,"Benth.","M.C.S.Mota","Alagoas","São Miguel dos Campos","Fazenda São Sebastião - CIMPOR; Área do Furado.","-37.272575","-9.762544","MAC0030438",NA,NA,NA,"2016","10","18","-37.272575","-9.762544",NA,NA,NA,NA,NA,NA,NA
"391","2021-01-26 13:57:24-03","IMA","MAC","22334","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","F.Cavalcante; S.Araújo; M.Bonfim","91","2005","04","08",NA,"Brasil",NA,NA,"Erva com ca. de 50cm de altura. Flores roxas; Mata Atlântica secundária.","MAC0022334",NA,NA,"Benth.","A.V.Scatigna","Alagoas","São Luiz do Quitunde","Mata Garabu, começo da grota do Sutero.","-35.936389","-9.539722","MAC0022334",NA,NA,NA,"2019","10","22","-35.936389","-9.539722",NA,NA,NA,NA,NA,NA,NA
"392","2021-01-26 13:57:24-03","IMA","MAC","36942","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","P.B.Alves; D.S.Correia","139","2009","05","02",NA,"Brasil",NA,NA,"Arbusto ca. 60 cm. Flores roxeadas.; Mata Atlântica.","MAC0036942",NA,NA,"Benth.","M.C.S.Mota","Alagoas","São Luiz do Quitunde","Mata Garabu.","-35.561042","-9.337664","MAC0036942",NA,NA,NA,"2016","10","17","-35.561042","-9.337664",NA,NA,NA,NA,NA,NA,NA
"393","2021-01-26 13:57:24-03","IMA","MAC","36901","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","R.Sousa-Novais; J.W.Alves-Silva; K.Farias","87","2009","04","25",NA,"Brasil",NA,NA,"Erva escandente. Botões verdes. Flores lilases.; Mata Atlântica.","MAC0036901",NA,NA,"Benth.","M.C.S.Mota","Alagoas","São Luiz do Quitunde","Usina Santo Antônio, Mata Garabu.","-35.561042","-9.337664","MAC0036901",NA,NA,NA,"2016","10","18","-35.561042","-9.337664",NA,NA,NA,NA,NA,NA,NA
"394","2021-01-26 13:57:24-03","IMA","MAC","36894","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","R.Sousa-Novais; J.W.Alves-Silva; K.Farias","80","2009","04","25",NA,"Brasil",NA,NA,"Erva ca. 80 cm. Flor lilás.; Mata Atlântica.","MAC0036894",NA,NA,"Benth.","M.C.S.Mota","Alagoas","São Luiz do Quitunde","Usina Santo Antônio, Mata Garabu.","-35.561042","-9.337664","MAC0036894",NA,NA,NA,"2016","10","18","-35.561042","-9.337664",NA,NA,NA,NA,NA,NA,NA
"395","2021-01-26 13:57:24-03","IMA","MAC","14044","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","R.P.Lyra-Lemos; E.M.Duarte; E.Santos","5263","2001","01","04",NA,"Brasil",NA,NA,"Subarbusto ca. 80 cm. Em floração, flores lilás.; Mata Atlântica.","MAC0014044",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Rio Largo","Mata da Mina, Próximo à BR0-101,Usina Santa Clotilde.","-37.166667","-9.333333","MAC0014044",NA,NA,NA,"2016","10","17","-37.166667","-9.333333",NA,NA,NA,NA,NA,NA,NA
"396","2021-01-26 13:57:24-03","IMA","MAC","1867","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","R.P.Lyra-Lemos; et al.","400","1982","03","04",NA,"Brasil",NA,NA,"Arbusto; Mata Atlântica","MAC0001867",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Barra de São Miguel","Mata das Andorinhas, mata pluvial tropical.","-35.9077987670898","-9.84000015258789","MAC0001867 MAC0001867_1",NA,"13333","auto","2016","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-01-26 13:57:24-03","IMA","MAC","17027","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","R.P.Lyra-Lemos","7357","2003","02","14",NA,"Brasil",NA,NA,"Subarbusto com ca. de 50cm de altura.&nf; Flores lilás; Restinga","MAC0017027",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Marechal Deodoro","4km do trevo do Francês.","-35.8950004577637","-9.710280418396","MAC0017027",NA,"15565","auto","2016","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-01-26 13:57:24-03","IMA","MAC","10504","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.E.de Paula","4279","1999","08","30",NA,"Brasil",NA,NA,"Erva ca. 1m. Flores roxas. Substância pegajosa com cheiro forte em toda planta.; Mata Altântica em tabuleiro.","MAC0010504",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Marechal Deodoro","AL-216., À 15km da BR-101, área de transição mata Atlântica / restinga.","-35.8950004577637","-9.710280418396","MAC0010504",NA,"15565","auto","2016","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-01-26 13:57:24-03","IMA","MAC","6705","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","R.P.Lyra-Lemos; G.L.Esteves","1380","1987","09","18",NA,"Brasil",NA,NA,"Erva ereta; Restinga","MAC0006705",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Marechal Deodoro","APA de Santa Rita, Ilha de Santa Rita, área modificada pelo antropismo.","-35.8950004577637","-9.710280418396","MAC0006705",NA,"15565","auto","2016","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-01-26 13:57:24-03","IMA","MAC","7958","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Moura, FBP; F.B.P.Moura; C.S.S.Barros; R.P.Lyra-Lemos","42","1991","02","20",NA,"Brasil",NA,NA,"Subarbusto","MAC0007958",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Marechal Deodoro","APA de Santa Rita, Saco da Pedra","-35.8950004577637","-9.710280418396","MAC0007958",NA,"15565","auto","2009","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-01-26 13:57:24-03","IMA","MAC","20395","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","I.A.Bayma","1017","2004","04","27",NA,"Brasil",NA,NA,"Erva, ca. de 1m de altura. Flores lilás.; Restinga antropizada.","MAC0020395",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Marechal Deodoro","Ilha de Santa Rita, condomínio Laguna - Cipesa.","-35.8950004577637","-9.710280418396","MAC0020395",NA,"15565","auto","2016","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-01-26 13:57:24-03","IMA","MAC","8677","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.R.Pirani; J.A.Kallumbi","2689","1993","01","26",NA,"Brasil",NA,NA,"Erva planta com ca. de 1m de alt., odorífera e viscosa, à sombra de árvores adensadas, num local semi-seco em meio à restinga, folhas verde-claro. Cálice verde, corola azul.; Restinga","MAC0008677",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Penedo","a 800 metros do Povoado de Marituba, na estrada de Piaçabuçu - Penedo.","-36.5863990783691","-10.2903003692627","MAC0008677",NA,"31870","auto","2016","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-01-26 13:57:24-03","IMA","MAC","6192","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","G.L.Esteves; R.P.Lyra-Lemos; I.S.Moreira; M.N.R.Staviski; R.S.Nascimento","1864","1987","08","13",NA,"Brasil",NA,NA,"Erva planta com ca. de 40cm de alt., vivendo na margem da lagoa. Pétalas lilás, estames amarelos.; Restinga","MAC0006192",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Piaçabuçu","Ponta da Terra, em lagoa entre cordões litorâneos.","-36.434398651123","-10.4055995941162","MAC0006192",NA,"16123","auto","2016","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-01-26 13:57:24-03","IMA","MAC","2670","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","R.F.Rocha","520","1983","05","02",NA,"Brasil",NA,NA,"Restinga","MAC0002670",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Piaçabuçu","próximo ao Pontal do Peba, solo bem drenado.","-36.434398651123","-10.4055995941162","MAC0002670",NA,"16123","auto","2016","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-01-26 13:57:24-03","IMA","MAC","2690","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","R.F.Rocha","327","1982","11","17",NA,"Brasil",NA,NA,"Erva; Restinga","MAC0002690",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Piaçabuçu","próximo à praia do Pontal do Peba, solo mal drenado.","-36.434398651123","-10.4055995941162","MAC0002690",NA,"16123","auto","2016","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-01-26 13:57:24-03","IMA","MAC","17353","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","R.P.Lyra-Lemos; F.Cavalcante; S.Angélica; et al.","7549","2003","04","26",NA,"Brasil",NA,NA,"Erva planta com ca. de 80cm de alt. Flores lilases.; Mata Atlântica em encosta","MAC0017353",NA,NA,"Benth.","M.C.S.Mota","Alagoas","Pilar","Fazenda Lamarão, mata em encosta.","-35.9566993713379","-9.5972204208374","MAC0017353",NA,"24196","auto","2016","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-01-26 13:57:24-03","IMA","MAC","549","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","O.Viégas; et al.","182","1979","09","25",NA,"Brasil",NA,NA,"Erva planta com folhas opostas. Flores roxas.","MAC0000549",NA,NA,"Benth.","Andrade Lima","Alagoas","Rio Largo","Proximidade do aeroporto Zumbi dos Palmares, Tabuleiro.","-35.8532981872559","-9.4783296585083","MAC0000549",NA,"13982","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-01-26 13:57:24-03","IMA","MAC","48522","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","A.Fernandes; Matos","s.n.","1982","05","15",NA,"Brasil",NA,NA,"Subarbusto. Flor roxa.; Capoeira-de-mata-seca.","MAC0048522",NA,NA,"Benth.","M.C.S.Mota","Bahia","Formosa do Rio Preto","Fazenda Embiraçu.","-45.1930999755859","-11.0482997894287",NA,NA,"155006","auto","2016","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-01-26 13:57:24-03","IMA","MAC","14683","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","I.A.Bayma; M.N.Rodrigues","651","2001","03","06",NA,"Brasil",NA,NA,"Erva ca. de 70cm de alt. Flores lilases.; Mata Atlântica","MAC0014683",NA,NA,"Benth.","M.C.S.Mota","Pernambuco","Camutanga","Usina Central Olho D'água, mata estacional semidecidual.","-35.2743988037109","-7.40693998336792","MAC0014683",NA,"10156","auto","2016","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-02-04 10:29:46-03","UFRPE","HST","2049","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.S.Sobrinho","246","1966","04","04",NA,"Brasil",NA,NA,"Arbusto; flores roxas, pequenas. Medicinal.","HST002049",NA,NA,"Benth.","A.M.Miranda","Bahia","Rio das Contas","Jambreiro",NA,NA,NA,NA,NA,NA,"2013","06","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-02-04 10:27:43-03","UFRPE","HST","11898","PreservedSpecimen","Plantae","Lamiaceae","Stemodia","foliosa","Stemodia foliosa","A.M.Miranda; et al.","4314","2003","12","06",NA,"Brasil",NA,NA,"Subarbusto; caule verde, anguloso; folhas membranáceas; flores magentas.","HST011898",NA,NA,"Benth.","A.V.Scatigna","Bahia","Pindobaçu","príoximo ao rio Itapicuru","-40.3608016967773","-10.7417001724243",NA,NA,"20730","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-02-04 10:29:46-03","UFRPE","HST","14588","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","A.M.Miranda; D.Lima","3300","1999","05","22",NA,"Brasil",NA,NA,"Arbusto ca. 80cm alt.; caule verde, folhas membranáceas, flores magentas.","HST014588",NA,NA,"Benth.","A.M.Miranda","Ceará","Crato","Floresta Nacional do Araripe","-39.4094009399414","-7.23416996002197",NA,NA,"30071","auto","2016","07","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-02-04 10:29:46-03","UFRPE","HST","2150","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.S.Sobrinho","334","1966","08","26",NA,"Brasil",NA,NA,"Arbusto . Flores lilases pequenissimas, não é apreciada pelos animais.","HST002150",NA,NA,"Benth.","A.M.Miranda","Ceará","Santana do Cariri","Pé da Serra do Araripe","-39.7369003295898","-7.18833017349243",NA,NA,"25041","auto","2013","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-02-04 10:29:46-03","UFRPE","HST","8280","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","S.M.Rodrigues; et al.","189","1994","11","24",NA,"Brasil",NA,NA,"Erva, ereta; folhas verdes discolor (mais clara abaxialmente) haste pegajosa; flores de cálice verde e pétalas lilás e base branca.","HST008280",NA,NA,"Benth.","A.M.Miranda","Pernambuco","Bonito","Reserva Municipal de Bonito","-35.7285995483398","-8.47027969360352",NA,NA,"20932","auto","2013","06","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-02-04 10:29:46-03","UFRPE","HST","5423","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","A.M.Miranda; L.P.Félix et S.M.C.Rodrigues","1796","1994","06","19",NA,"Brasil",NA,NA,"Subarbusto; ramos esverdeado; folhas membranáceas, fracamente discolor; flores internamente lilás, externamente alvacentas.","HST005423",NA,NA,"Benth.","A.V.Scatigna","Pernambuco","Buíque","Serra de Catimbau","-37.1557998657227","-8.62306022644043",NA,NA,"38964","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-02-04 10:29:46-03","UFRPE","HST","22971","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","L.P. Félix; A.M.Miranda; J.Semir","7455","1995","10","19",NA,"Brasil",NA,NA,"Subarbusto; flores lilases.","HST022971",NA,NA,"Benth.","A.M.Miranda","Pernambuco","Buíque","Serra do Catimbau","-37.1557998657227","-8.62306022644043",NA,NA,"38964","auto","2019","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-02-04 10:29:46-03","UFRPE","HST","2106","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","J.S.Sobrinho","289","1966","06","02",NA,"Brasil",NA,NA,"Arbusto; flores lilases.","HST002106",NA,NA,"Benth.","A.M.Miranda","Pernambuco","Exu",NA,"-39.7242012023926","-7.51194000244141",NA,NA,"29194","auto","2013","04","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-02-04 10:29:46-03","UFRPE","HST","15660","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","M.S.Leite","160","2006","09","19",NA,"Brasil",NA,NA,"Erva aquática emergente em córrego. Início de floração. Flores axilares e solitaria de cor lilás e guia de nectário branco, presença de leve odor.","HST015660",NA,NA,"Benth.","M.S.Leite","Pernambuco","Maraial","Engenho Curtume","-35.8088989257812","-8.78250026702881",NA,NA,"17320","auto","2007","02","23",NA,NA,"248","248",NA,NA,NA,NA,NA
"419","2021-02-04 10:29:46-03","UFRPE","HST","7233","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","A.M.Miranda; L.P.Félix, S.C.Rodrigues et S.Andrade Lima","1385","1994","03","12",NA,"Brasil",NA,NA,"Subarbusto ramoso; folhas verdes subconcolores; flores lilás. Frequente.","HST007233",NA,NA,"Benth.","V.C.Souza","Pernambuco","Maraial","Engenho Curtume","-35.8088989257812","-8.78250026702881",NA,NA,"17320","auto","2014","03","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-02-04 10:29:46-03","UFRPE","HST","621","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","S.Tavares","621","1961","06","27",NA,"Brasil",NA,NA,"Erva, 15-40cm alt., flores roxo-claras.","HST000621",NA,NA,"Benth.","A.M.Miranda","Pernambuco","Olinda","Casa Caiada","-34.8553009033203","-8.00889015197754",NA,NA,"7110","auto","2013","06","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-04 10:29:46-03","UFRPE","HST","21768","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","L.B.Silva","36","2017","01","24",NA,"Brasil",NA,NA,"Herbácea ca. 64 cm alt.; caule verde, piloso e viscoso; folhas membranáceas; flores lilás.","HST021768",NA,NA,"Benth.","A.M.Miranda","Pernambuco","Timbaúba","banco de sementes da Usina Cruangi, cultivado na Universidade Federal Rural de Pernambuco.","-35.3182983398438","-7.50528001785278","HST021768_v1 HST021768_v2 HST021768_v3",NA,"17951","auto","2017","01","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
