"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"48","2020-11-04 10:58:47-03","ESALQ","ESA","113541","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Bosquetti, L.B.","322.0","2006","06","04",NA,"Brasil","Goiás",NA,"-48.9592018127441","-15.852499961853",NA,NA,"ESA113541","ESA113541",NA,NA,"Pirenópolis",NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:32:58-03","IAP","PACA-AGP","30139","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Irmão Augusto",NA,"1943","02",NA,NA,"Brasil","RS","Canoas","-51.2299995422363","-30.0331001281738",NA,"Bestimmung sicher 30.04.1954. Habitat: in graminosis subdumetosis Fenofase: flor","PACA030139",NA,"(Nees) Hiern","Emrich-Rambo","Porto Alegre",NA,NA,"1954","04","30","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA
"50","2020-12-20 21:15:13-03","UFV","VIC","40645","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Volpi, R.L.; et al.","245","2002","10","08",NA,"Brasil","Minas Gerais",NA,"-42.8819007873535","-20.7539005279541",NA,"Subarbusto de 0,6 m, cálice verde, cororla de tubo alvo, fauce e lobos lilás","VIC040645",NA,"(Nees) Hiern",NA,"Viçosa",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-20 21:15:13-03","UFV","VIC","37358","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Fleury-Silva, H.R.; Volpi, R.L.","64","2001","10","03",NA,"Brasil","Minas Gerais","Parque Municipal Siquerolli, Borda inferior do parque.","-48.2771987915039","-18.9186000823975",NA,"Pequeno arbusto, c.a. de 50 cm de altura; cálice verde, corola arroxeada em forma de tubo.","VIC037358","VIC037358","(Nees) Hiern","Fleury-Silva, H.R.","Uberlândia",NA,NA,"2003","05","24","58223","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-12-20 21:15:13-03","UFV","VIC","37360","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Barbosa, A.A.A.","1002","1998","08","18",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Vereda queimada, em junho. Em borda de verde (cerrado).","-48.2771987915039","-18.9186000823975",NA,"Erva com flor lilás visitada por borboleta e abelha.","VIC037360","VIC037360","(Nees) Hiern",NA,"Uberlândia",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-12-20 21:15:13-03","UFV","VIC","37359","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Oliveira, G.C.","1698","2002","11","26",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó, À 300 metros da estrada vicinal RM 479, na altura do Km 1,3. Vereda.","-48.309194","-19.005861",NA,"Herbácea, c.a. de 45 cm de altura. Roxa.","VIC037359","VIC037359","(Nees) Hiern",NA,"Uberlândia",NA,NA,NA,NA,NA,NA,NA,"-48.309194","-19.005861",NA,NA,NA,NA,NA
"54","2020-12-20 21:15:13-03","UFV","VIC","40648","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Romero, R.; et al.","6231","2002","04","10",NA,"Brasil","Minas Gerais","Fazenda Paraíso, Estrada para Casa Branca-Sete Cidades","-46.8539009094238","-20.343900680542",NA,"Subarbusto, cálice esverdeado,corola com tubo creme,lobos lilás e arroxeados, estames alvos.","VIC040648",NA,"(Nees) Hiern","Pessôa, C.S.","Delfinópolis",NA,NA,"2010","06","09","41380","auto",NA,NA,NA,NA,NA,NA,NA
"55","2019-11-21 14:29:53-03","UFJF","CESJ","33949","PreservedSpecimen","Plantae","Angiosperma",NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","M.C.S. Júnior","s.n.","1983","04","17","América do Sul","Brasil","Minas Gerais","EFLEX","-44.4042015075684","-19.2744007110596",NA,"Flores roxas com face interna das pétalas e mais clara na face externa.","CESJ033949","CESJ033949","(Nees) Hiern","C.S. Pessôa","Paraopeba",NA,NA,"2010","06","10","26090","auto",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:21:11-03","UNICAMP","UEC","42588","S","Plantae","Magnoliopsida",NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Ratter, JA; Castro, RA; Rocha, MP","4409","1980","09","15",NA,"Brazil","Goiás","Ilha Do Bananal Parque Nacional do Araguaia (IBDF), nr HQ (c. 2 Km from Macaúba, approx.).","-50.5","-10.5",NA,"Perennial herb with shorts to 30 cm tall. Corolla pale violet.","UEC097734","UEC097734","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.5","-10.5",NA,NA,NA,NA,NA
"57","2020-10-14 09:57:56-03","FURB","FURB","39431","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Verdi, M.; Boeni, B.O.","6139","2012","02","09",NA,"Brasil","Rio Grande do Sul","Ituim / Fazenda São Pedro / PCH São Pedro.","-51.3769445","-28.5269445",NA,NA,"FURB13885","FURB13885","(Nees) Lindau","Funez, L.A.","Muitos Capões","620","620","2018","06","18",NA,NA,"-51.3769445","-28.5269445",NA,NA,NA,NA,NA
"58","2020-12-21 16:11:04-03","MBM","MBM","80076","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Hatschbach, G.","45470","1982","09","22","Southern America","Brazil","Paraná","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Flor lilás.; Campo limpo.","MBM080076","MBM080076","Benth. & Hook. f. ex Hiern","Ezcurra, C.","Ponta Grossa",NA,NA,"1986","03",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:11:04-03","MBM","MBM","45566","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Hatschbach, G.","37428","1975","11","12","Southern America","Brazil","Mato Grosso","Rodovia BR-163",NA,NA,NA,"Flor lilás.; Erva do campo cerrado.","MBM045566","MBM045566","Benth. & Hook. f. ex Hiern","Wasshausen, D.C.","Pedro Gomes",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:11:04-03","MBM","MBM","184565","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Hatschbach, G.; Pott, A.; Pott, V.J.; Barboza, E.; Pott, A.; Pott, V.J.; Barboza, E.","63695","1995","10","21","Southern America","Brazil","Mato Grosso","Cindacta, Arredores da base aérea do CINDACTA.","-55.749698638916","-15.460599899292",NA,"Ereta; flor lilás.; Campo cerrado.","MBM184565","MBM184565","Benth. & Hook. f. ex Hiern","Wood, J.R.I.","Chapada dos Guimarães",NA,NA,"2002","10",NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:11:04-03","MBM","MBM","85575","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Rachid, M.","s.n.","1944","12","01","Southern America","Brazil","São Paulo","Emas","-47.4199981689453","-21.9899997711182",NA,NA,"MBM085575","MBM085575","(Nees) Hiern","Rawitscher, F.","Pirassununga",NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:11:04-03","MBM","MBM","85574","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Rachid, M.","s.n.","1944","11","24","Southern America","Brazil","São Paulo","Emas","-47.4199981689453","-21.9899997711182",NA,"Erva 60cm; flores roxas.","MBM085574","MBM085574","(Nees) Hiern","Rawitscher, F.","Pirassununga",NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA
"63","2015-09-26 09:28:11-03","MNHN","RECOLNAT_MNHN_P","P00650107","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Dipteracanthus","dissitifolius","Dipteracanthus dissitifolius","Claussen, P.",NA,"1838",NA,NA,NA,"Brésil",NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00650107' target='other'> <mi>dwc_moreinfo</mi></a>","P00650107","P00650107_01","Nees","Ezcunna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","398",NA,NA
"64","2015-09-04 07:51:15-03","MNHN","RECOLNAT_MNHN_P","P03580607","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Argent, G.|Ramos, J.|Souza, R.|Richards, P.W.",NA,"1967","10","7",NA,"Brasil",NA,"Mato Grosso. 130km N of Ferry, Xavantina.","-52.23333","-14.63333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580607' target='other'> <mi>dwc_moreinfo</mi></a>","P03580607","P03580607_01","(Nees) Benth. & Hook.f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6683",NA,NA
"65","2015-09-04 07:51:15-03","MNHN","RECOLNAT_MNHN_P","P03580609","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Orbigny, A.D. d'",NA,NA,NA,NA,NA,"Bolívia",NA,"Bolivie.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580609' target='other'> <mi>dwc_moreinfo</mi></a>","P03580609","P03580609_01","(Nees) Benth. & Hook.f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"999",NA,NA
"66","2015-09-04 07:51:15-03","MNHN","RECOLNAT_MNHN_P","P03580610","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Harley, R.M.|Souza, R.",NA,"1968","9","28",NA,"Brasil",NA,"Mato Grosso. 12km SW of base camp. Near Lago de Leo.","-51.76667","-12.81667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580610' target='other'> <mi>dwc_moreinfo</mi></a>","P03580610","P03580610_01","(Nees) Benth. & Hook.f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10306",NA,NA
"67","2015-09-04 07:51:15-03","MNHN","RECOLNAT_MNHN_P","P03580611","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Harley, R.M.|Souza, R.",NA,"1968","9","19",NA,"Brasil",NA,"Mato Grosso. Near base camp.","-51.76667","-12.81667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580611' target='other'> <mi>dwc_moreinfo</mi></a>","P03580611","P03580611_01","(Nees) Benth. & Hook.f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10126",NA,NA
"68","2015-09-04 07:51:15-03","MNHN","RECOLNAT_MNHN_P","P03580608","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Richards",NA,"1967","9","24",NA,"Brasil","Mato Grosso","Olaria S.W. of Xavantina (Bar Village Rifge transect).","-52.23333","-14.63333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580608' target='other'> <mi>dwc_moreinfo</mi></a>","P03580608","P03580608_01","(Nees) Benth. & Hook.f. ex Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6495",NA,NA
"69","2015-09-04 07:51:40-03","MNHN","RECOLNAT_MNHN_P","P03580653","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Balansa, B.",NA,"1874","9","30",NA,"Paraguai",NA,"Prairies de Capintindu, à l´est de la Cordillera de Villa-Rica.","-56.4507","-25.78447","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580653' target='other'> <mi>dwc_moreinfo</mi></a>","P03580653","P03580653_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2462",NA,NA
"70","2015-09-04 07:51:39-03","MNHN","RECOLNAT_MNHN_P","P03580651","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Balansa, B.",NA,"1874","9","15",NA,"Paraguai",NA,"Dona-Jirana, prés de Villa-Rica.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580651' target='other'> <mi>dwc_moreinfo</mi></a>","P03580651","P03580651_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2462 a",NA,NA
"71","2015-09-04 07:51:40-03","MNHN","RECOLNAT_MNHN_P","P03580652","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Balansa, B.",NA,"1874","9","15",NA,"Paraguai",NA,"Dona-Juana, prés de Villa-Rica, dans les prairies.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580652' target='other'> <mi>dwc_moreinfo</mi></a>","P03580652","P03580652_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2015-09-04 07:51:40-03","MNHN","RECOLNAT_MNHN_P","P03580654","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Balansa",NA,"1874","11","10",NA,"Paraguai",NA,"Caaguazu.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580654' target='other'> <mi>dwc_moreinfo</mi></a>","P03580654","P03580654_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2650",NA,NA
"73","2015-09-04 07:51:40-03","MNHN","RECOLNAT_MNHN_P","P03580655","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Balansa, B.",NA,"1874","11","10",NA,"Paraguai",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580655' target='other'> <mi>dwc_moreinfo</mi></a>","P03580655","P03580655_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2650",NA,NA
"74","2015-09-04 07:51:40-03","MNHN","RECOLNAT_MNHN_P","P03580656","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Balansa, B.",NA,"1874","11","11",NA,"Paraguai",NA,"Caaguazu.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580656' target='other'> <mi>dwc_moreinfo</mi></a>","P03580656","P03580656_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2462 b",NA,NA
"75","2015-09-04 07:51:40-03","MNHN","RECOLNAT_MNHN_P","P03580657","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Glaziou, A.",NA,"1884","11","11",NA,"Brasil","Minas Gerais","Brésil: Serra d´Ouro Branco.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580657' target='other'> <mi>dwc_moreinfo</mi></a>","P03580657","P03580657_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15296",NA,NA
"76","2015-09-04 07:51:40-03","MNHN","RECOLNAT_MNHN_P","P03580658","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio Grande do Sul","Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580658' target='other'> <mi>dwc_moreinfo</mi></a>","P03580658","P03580658_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 2657",NA,NA
"77","2015-09-04 07:51:40-03","MNHN","RECOLNAT_MNHN_P","P03580659","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio Grande do Sul","Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580659' target='other'> <mi>dwc_moreinfo</mi></a>","P03580659","P03580659_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2657",NA,NA
"78","2015-09-04 07:51:40-03","MNHN","RECOLNAT_MNHN_P","P03580662","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580662' target='other'> <mi>dwc_moreinfo</mi></a>","P03580662","P03580662_01","(Nees) Hiern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2015-09-04 07:51:40-03","MNHN","RECOLNAT_MNHN_P","P03580661","PreservedSpecimen",NA,NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Smith, L.B.|Klein, M.",NA,"1964","12","7",NA,"Brasil","Santa Catarina","Campo 8 km of Campo Erê.","-53.1","-26.36667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03580661' target='other'> <mi>dwc_moreinfo</mi></a>","P03580661","P03580661_01","(Nees) Hiern",NA,"Campo Erê",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13782",NA,NA
"80","2020-10-01 14:21:27-03","JBB","HEPH","18414","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Rodrigues Silva, R; Melo, APPG","677","2002","11","10","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Cristo Redentor","-47.881111","-15.913889",NA,NA,NA,NA,"(Nees) Hiern","Paiva, VF; Oliveira, MS","Brasília","1020","1020","2013","04","22",NA,NA,"-47.881111","-15.913889",NA,NA,NA,NA,NA
"81","2020-10-01 14:21:27-03","JBB","HEPH","18565","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Rodrigues Silva, R; Melo, APPG","698","2002","11","01","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Cristo Redentor","-47.881111","-15.880556",NA,NA,NA,NA,"(Nees) Hiern","Aparecida-Silva, M","Brasília","1110","1110","2002","11","01",NA,NA,"-47.881111","-15.880556",NA,NA,NA,NA,NA
"82","2020-10-01 14:21:27-03","JBB","HEPH","22017","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Aguiar, SNF; Veloso, L; Oliveira, MS; Paiva, VF","147","2005","07","06","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,NA,"(Nees) Hiern","Oliveira, MS","Brasília","1025","1150","2014","04","28",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"83","2020-10-01 14:21:27-03","JBB","HEPH","22022","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Aguiar, SNF; Oliveira, MS; Paiva, VF; Veloso, L","152","2005","07","06","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,NA,"(Nees) Hiern","Paiva, VF; Oliveira, MS","Brasília","1025","1150","2013","04","22",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"84","2020-10-01 14:21:27-03","JBB","HEPH","23347","S","Plantae","Dicotyledon","Lamiales","Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Chacon, RG; Oliveira, MS; Paiva, VF","141","2007","09","28","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Área do poção, queimada em 20/08/2007","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"(Nees) Hiern","Paiva, VF; Oliveira, MS","Brasília",NA,NA,"2013","04","22","70570","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:31:14-03","UFMG","BHCB","85628","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Melo, PHA de","858","2003","09","10","Southern America","Brasil","Minas Gerais","Fazenda Faroeste, Margem esquerda do Rio São Miguel.","-45.670278","-20.265",NA,"Herbácea, flores rosa com ápice roxo.; Interior de mata seca","BHCB053389","BHCB053389","(Nees) Hiern",NA,"Iguatama","750","750","2005","10",NA,NA,NA,"-45.670278","-20.265",NA,NA,NA,NA,NA
"86","2021-02-12 12:24:30-03","UFMA","MAR","5568","S","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Marinho, G.",NA,"2011","12","09",NA,"Brasil","Maranhão","Base Geraldina","-44.925556","-6.4725",NA,"Subarbusto, flor tubular roxa com guia de néctar branco",NA,NA,"(Nees) Hiern",NA,"Mirador",NA,NA,NA,NA,NA,NA,NA,"44º55'32W","06º28'21S",NA,NA,NA,NA,NA
"87","2020-05-25 15:13:54-03","FSU","FSU","000065162","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","dissitifolia","Ruellia dissitifolia","Itiriki Mimura","68",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"(Nees) Lindau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2015-08-13 05:50:00-03","MO","MOBOT","3076833","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","R.M. Harley|R. Souza","Harley 10126","1968","9","19","South America","Brazil","Mato Grosso","near base camp; campo margin of cerrado under small shrubs;","-51.76666","-12.81666",NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern","B&H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2014-04-11 10:49:00-03","MO","MOBOT","1072327","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Elsa M. Zardini|Leongino Guerrero","Zardini 44025","1995","11","29","South America","Paraguay","Caaguazú","Collecting area: around 20 square meters. J.E. Estigarriba (=Pastoreo). Cerrado scrub on red sandy soil.","-55.8019444","-25.3958333",NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern","W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1037","1",NA
"90","2014-06-24 13:33:00-03","MO","MOBOT","1265011","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Elsa M. Zardini|M. Vera","Zardini 47926","1998","1","14","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Cerrado scrub.","-55.2791667","-24.1877777",NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern","W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1127","2",NA
"91","2019-04-25 09:47:00-03","MO","MOBOT","1408842","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Elsa M. Zardini|S. Ramírez B.","Zardini 51250","1999","9","23","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve administered by Fundación Moisés Bertoni: Aguará Ñú.","-55.28","-24.1836111",NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern","Cecilia Ezcurra (SI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1178","4",NA
"92","2019-07-30 07:07:00-03","MO","MOBOT","1936473","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Elsa M. Zardini|Isabelino Chaparro","Zardini 60468","2003","10","30","South America","Paraguay","Canindeyú","Mbaracayú Biosphere Reserve. Aguará Ñu. Collecting area: around two hectares.","-55.2791667","-24.1861111",NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern","W.D. Stevens",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1286","4",NA
"93","2014-04-17 13:43:00-03","MO","MOBOT","1936683","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Elsa M. Zardini|Isabelino Chaparro","Zardini 60528","2003","10","31","South America","Paraguay","Canindeyú","Mbaracayú Biosphere Reserve. Aguará Ñu. Collecting area: around two hectares. Cerrado scrub on sandy soil.","-55.2791667","-24.1861111",NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern","W.D. Stevens",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1287","2",NA
"94","2009-07-31 05:57:00-03","MO","MOBOT","2188614","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","José E. Montes","Montes 10409",NA,NA,NA,"South America","Argentina","Misiones","Puerto Wanda","-54.56666","-25.96666",NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern",NA,"Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2008-05-30 03:32:00-03","MO","MOBOT","2403874","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6540","1997","9","26","South America","Argentina","Misiones","Cruce de Ruta Prov. 103 y Ruta Prov. 4, campo quemado al borde del camino.","-55.51666","-27.4",NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern","Ezcurra, C., / /","Candelaria","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2009-07-31 05:57:00-03","MO","MOBOT","2442283","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Ruellia","brachysiphon","Ruellia brachysiphon","José E. Montes","Montes 840",NA,NA,NA,"South America","Argentina","Misiones","Loreto","-55.53333","-27.31666",NA,NA,NA,NA,"(Nees) Benth. & Hook. f. ex Hiern",NA,"Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
