"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","infraspecificEpithet","sex"
"117","2021-03-30 12:52:17-03","EAO","IAN","44060","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Core, EL","1428","1944","10","03",NA,"Colômbia","In thicket along camino, Rio Capitanes, near San Afonso.",NA,NA,NA,"IAN044060","Monocotiledônea",NA,"Cav.",NA,NA,NA,NA,NA,"1450","1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-30 12:52:17-03","EAO","IAN","52350","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Lima, RP de","s.n.","1950","03",NA,"Southern America","Brasil","Ilha do Marajó; Rio Camará; Vegetação herbácea dos campos da fazenda Sta. Rita, retiro Pau Grande.",NA,NA,NA,"IAN052350","Monocotiledônea",NA,"Cav.",NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-30 12:52:17-03","EAO","IAN","55546","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Black, GA; Lobato, LCB","9486","1950","04","19","Southern America","Brasil","Fazenda Tucunaré.",NA,NA,NA,"IAN055546","Monocotiledônea",NA,"Cav.",NA,"Amapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-30 12:52:17-03","EAO","IAN","56633","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Black, GA; Ledoux, PVD","10074","1950","08","22","Southern America","Brasil","Belém, capoeira.",NA,NA,"Erva fruto (núcula) branco.","IAN056633","Monocotiledônea",NA,"Cav.","Schneider, L","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"2018","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-30 12:52:17-03","EAO","IAN","73918","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Black, GA; Accioly, L","14190","1952","04","01","Southern America","Brasil","Estrada joão Coelho - Vigia, km 40 campo alto geral.",NA,NA,NA,"IAN073918","Monocotiledônea",NA,"Cav.","Eiten, LT","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-30 12:52:17-03","EAO","IAN","74639","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Fróes, RL","27827","1952","05","16","Southern America","Brasil","Rodovia para vigia, Campina Caimbé.",NA,NA,NA,"IAN074639","Monocotiledônea",NA,"Cav.",NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-30 12:52:17-03","EAO","IAN","79283","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Pickel, BJ","193",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IAN079283","Monocotiledônea",NA,"Cav.",NA,"Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-30 12:52:17-03","EAO","IAN","82500","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Moraes, CJ","845","1953","09","17",NA,NA,"Escola Agonomica do Norte.",NA,NA,NA,"IAN082500","Monocotiledônea",NA,"Cav.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-30 12:52:17-03","EAO","IAN","86752","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Cavalcante, PB","s.n.","1955","09","04","Southern America","Brasil","Estrada de Vigia; Campo de Caimbé.",NA,NA,"Flores com brácteas manchadas de vermelho tinto; folhas cortantes.","IAN086752","Monocotiledônea",NA,"Cav.",NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-30 12:52:17-03","EAO","IAN","87312","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Gines, H","3507",NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,"IAN087312","Monocotiledônea",NA,"Cav.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-30 12:52:17-03","EAO","IAN","96655","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Ule, EHG","8540","1909","12",NA,"Southern America","Brasil",NA,NA,NA,NA,"IAN096655","Monocotiledônea",NA,"Cav.",NA,"Roraima",NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA
"128","2021-03-30 12:52:17-03","EAO","IAN","158404","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Dantas, M","936","1982","03","20","Southern America","Brasil",NA,NA,NA,NA,"IAN158404","Monocotiledônea",NA,"Cav.","Cordeiro, MR","Amapá","Macapá","-51.0663986206055","-0.366667002439499",NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-30 12:52:17-03","EAO","IAN","64409","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Fróes, RL; Black, GA","27401","1951","07","15","Southern America","Brasil","Campo.",NA,NA,"Erva.","IAN064409","Monocotiledônea",NA,"Cav.",NA,"Amapá","Macapá","-51.0663986206055","-0.366667002439499",NA,NA,"IAN064409 IAN064409_e","225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-30 12:52:17-03","EAO","IAN","39594","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","sc","7135","1934","11","07","Southern America","Brasil","Rio Ipixuna.",NA,NA,NA,"IAN039594","Monocotiledônea",NA,"Cav.",NA,"Amazonas","Humaitá","-63.0208015441895","-7.50611019134521",NA,NA,NA,"202650","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-30 12:52:17-03","EAO","IAN","119937","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Belém, RP","1653","1965","08","30","Southern America","Brasil","Margem da Rod. Itabuna &nf;Mata úmida.",NA,NA,"Inflorescencia marrom.","IAN119937","Monocotiledônea",NA,"Cav.","Alves, MV de","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,"61245","auto","1999","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-30 12:52:17-03","EAO","IAN","199567","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Cunha, ELC da","24","2019","10","09","Southern America","Brasil","Parque Ambiental Antônio danúbio. Floresta de terra firme e solo arenoso.",NA,NA,"Arbusto de 2 metros, flor marrom.","IAN199567","Monocotiledônea",NA,"Cav.",NA,"Pará","Ananindeua","-48.372200012207","-1.36556005477905",NA,NA,NA,"16174","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-30 12:52:17-03","EAO","IAN","167710","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Nitta, A","17261","1996","09","20","Southern America","Brasil","Campo da Embrapa/ Cpatu.",NA,NA,NA,"IAN167710","Monocotiledônea",NA,"Cav.",NA,"Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-30 12:52:17-03","EAO","IAN","199809","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Mikosz, TR; Cordeiro, MR","167","2019","11","13","Southern America","Brasil","Fazenda velha da Embrapa, Proximo ao portão de entrada da CEASA.",NA,NA,"Folhas serilhadas, flor verde.","IAN199809","Monocotiledônea",NA,"Cav.",NA,"Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-30 12:52:17-03","EAO","IAN","142693","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Pinheiro, SG; Carvalho, VFJ","167","1974","04","04","Southern America","Brasil",NA,NA,NA,NA,"IAN142693","Monocotiledônea",NA,"Cav.","Rosa, NA","Pará","Marabá","-49.1178016662598","-5.36860990524292",NA,NA,NA,"262883","auto","1974","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-30 12:52:17-03","EAO","IAN","142696","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Pinheiro, SG; Carvalho, VFJ","170","1974","04","04","Southern America","Brasil",NA,NA,NA,NA,"IAN142696","Monocotiledônea",NA,"Cav.","Rosa, NA","Pará","Marabá","-49.1178016662598","-5.36860990524292",NA,NA,NA,"262883","auto","1974","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-30 12:52:17-03","EAO","IAN","142642","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Pinheiro, SG; Carvalho, VFJ","116","1974","04","04","Southern America","Brasil",NA,NA,NA,NA,"IAN142642","Monocotiledônea",NA,"Cav.","Rosa, NA","Pará","Marabá","-49.1178016662598","-5.36860990524292",NA,NA,NA,"262883","auto","1974","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-30 12:52:17-03","EAO","IAN","142644","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Pinheiro, SG; Carvalho, VFJ","118","1974","04","04","Southern America","Brasil",NA,NA,NA,NA,"IAN142644","Monocotiledônea",NA,"Cav.","Rosa, NA","Pará","Marabá","-49.1178016662598","-5.36860990524292",NA,NA,NA,"262883","auto","1974","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-30 12:52:17-03","EAO","IAN","158737","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Dantas, M; Nivaldo, S","1052","1982","04","22","Southern America","Brasil","Rio Anabijú Fazenda Rosário.",NA,NA,NA,"IAN158737","Monocotiledônea",NA,"Cav.","Cordeiro, MR","Pará","Muaná","-49.2167015075684","-1.52832996845245",NA,NA,NA,"72451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-30 12:52:17-03","EAO","IAN","153629","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Bouças, PRP; Pinheiro, NAA","155","1976","09","19","Southern America","Brasil",NA,NA,NA,NA,"IAN153629","Monocotiledônea",NA,"Cav.",NA,"Pará","Salvaterra","-48.5167007446289","-0.75333297252655",NA,NA,NA,"52029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-30 12:52:17-03","EAO","IAN","153590","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Bouças, PRP; Medeiros, JM","116","1976","06","12","Southern America","Brasil","Itapuã.",NA,NA,NA,"IAN153590","Monocotiledônea",NA,"Cav.",NA,"Pará","Vigia","-48.1417007446289","-0.858332991600037",NA,NA,NA,"33395","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-10-09 11:28:05-03","UFBA","ALCB","010866","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Oliveira, ELPG de","604","1983","09","14","Southern America","Brasil","Litoral Sul, entrada da Fazenda Mutupiranga",NA,NA,"inflorescência marrom. Muito frequente.","ALCB012164","Monocotyledon",NA,"Cav.","Alves, M","Bahia","Nilo Peçanha","-39.1","-13.583333",NA,NA,"ALCB012164",NA,NA,"1996","05",NA,"-39.1","-13.583333",NA,NA,NA,NA,NA,NA,NA
"143","2019-10-09 11:28:05-03","UFBA","ALCB","024511","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Bautista, HP","1318","1983","11","10","Southern America","Brasil","Paraguaçu, após a entrada para a sede do município, bem antes da ponte sobre o rio Paraguaçu",NA,NA,"Erva cespitosa com inflorescências femininas axilares de cor verde e inflorescências masculinas em panículas terminais de cor castanha. Muito frequente","ALCB012189","Monocotyledon",NA,"Cav.","Pinto, GCP","Bahia","Conceição de Feira","-38.983333","-12.5",NA,NA,"ALCB012189",NA,NA,NA,NA,NA,"-38.983333","-12.5",NA,NA,NA,NA,NA,NA,NA
"144","2019-10-09 11:28:05-03","UFBA","ALCB","000403","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Costa, AL","107","1951","09",NA,"Southern America","Brasil","Região Metropolitana Salvador, Barragem do Rio do Cobre",NA,NA,NA,"ALCB012170","Monocotyledon",NA,"Cav.","Luceño, M; Alves, M","Bahia","Salvador","-38.5","-12.966667",NA,NA,"ALCB012170",NA,NA,"1996","02",NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA
"145","2019-10-09 11:28:05-03","UFBA","ALCB","000404","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Noblick, LR","1487","1979","08","18","Southern America","Brasil","Região Metropolitana Salvador, Dunas de Itapuã, próximo ao aeroporto",NA,NA,"caule com listas purpúreas para baixo.","ALCB012169","Monocotyledon",NA,"Cav.","Luceño, M; Alves, M","Bahia","Salvador","-38.5","-12.966667",NA,NA,"ALCB012169",NA,NA,"1996","02",NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA
"146","2019-10-09 11:28:05-03","UFBA","ALCB","005742","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Pinto, GCP","52-59","1952","01",NA,"Southern America","Brasil","Litoral Sul",NA,NA,NA,"ALCB012168","Monocotyledon",NA,"Cav.","Luceño, M; Alves, M","Bahia","Valença","-39.066667","-13.366667",NA,NA,"ALCB012168",NA,NA,"1996","02",NA,"-39.066667","-13.366667",NA,NA,NA,NA,NA,NA,NA
"147","2021-02-24 18:14:23-03","UFBA","ALCB","005819","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Pinto, GCP","52-155","1952","03",NA,"Southern America","Brasil","Litoral Sul, em matas e capoeiras na zona do dendÆ",NA,NA,NA,"ALCB012167","Monocotyledon",NA,"Cav.","Smith., LB","Bahia","Valença","-39.066667","-13.366667",NA,NA,"ALCB012167",NA,NA,"1953","08",NA,"-39.066667","-13.366667",NA,NA,NA,NA,NA,NA,NA
"148","2019-10-09 11:28:05-03","UFBA","ALCB","008903","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Araújo, I; Equipe de Ecologia","071","1976","09","26","Southern America","Brasil","Região Metropolitana Salvador, CIA, Mata dos Oitis",NA,NA,NA,"ALCB012166","Monocotyledon",NA,"Cav.","Alves, M","Bahia","Salvador","-38.5","-12.966667",NA,NA,"ALCB012166",NA,NA,"1996","02",NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA
"149","2019-10-09 11:28:05-03","UFBA","ALCB","020843","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Gouveia, EP de","20/88","1988","11","22","Southern America","Brasil","Serra Geral, Sitio Agua Preta",NA,NA,"Tiririca de beira de rio.","ALCB012163","Monocotyledon",NA,"Cav.","Alves, M","Bahia","Ituaçu","-41.283333","-13.8",NA,NA,"ALCB012163",NA,NA,"1996","05","16","-41.283333","-13.8",NA,NA,NA,NA,NA,NA,NA
"150","2019-10-09 11:28:05-03","UFBA","ALCB","020843","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Gouveia, EP de","20-88","1988","11","22","Southern America","Brasil","Serra Geral, sítio µgua Preta.",NA,NA,"em beira de rio.",NA,"Monocotyledon",NA,"Cav.","Alves, M","Bahia","Ituaçu","-41.283333","-13.8",NA,NA,NA,NA,NA,"1996","05",NA,"-41.283333","-13.8",NA,NA,NA,NA,NA,NA,NA
"151","2019-10-09 11:28:05-03","UFBA","ALCB","026074","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Guedes, ML; et al.","s/n","1993","08","14","Southern America","Brasil","Baixo Sul",NA,NA,"cespitosa. Inflorescência em panículas castanhas.","ALCB012179","Monocotyledon",NA,"Cav.","Alves, M","Bahia","Cairu","-39.033333","-13.483333",NA,NA,"ALCB012179",NA,NA,"1996","05",NA,"-39.033333","-13.483333",NA,NA,NA,NA,NA,NA,NA
"152","2019-10-09 11:28:05-03","UFBA","ALCB","026293","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Bandeira, FP; Ribeiro, AJ","s/n","1994","11","08","Southern America","Brasil","Região Metropolitana Salvador, Biribeira, Paralela",NA,NA,"escandente. Frutos imaturos verdes, maduros marrons. Muito frequente.","ALCB012211","Monocotyledon",NA,"Cav.","Alves, M","Bahia","Salvador","-38.5","-12.966667",NA,NA,"ALCB012211",NA,NA,"1996","05",NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA
"153","2019-10-09 11:28:05-03","UFBA","ALCB","029032","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Ribeiro, AJ","12","1995","10","18","Southern America","Brasil","Região Metropolitana Salvador, localidade de Loreto, ramal da fazenda da CONCIC",NA,NA,"ereta, pouco ramificada. Flores brancas. Raro.; antropizada.","ALCB012160","Monocotyledon",NA,"Cav.","Thomas, W","Bahia","Salvador","-38.5","-12.966667",NA,NA,"ALCB012160",NA,NA,"1997",NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA
"154","2019-10-09 11:28:05-03","UFBA","ALCB","043951","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Passos Júnior, LA; Guedes, ML; et al.","287","1999","08","06","Southern America","Brasil","Chapada Diamantina, Fazenda Ribeirão da Serra, margem do Rio Sincor , ca. de 2 Km a Nordeste da sede",NA,NA,"1,80 m. Folhas cart ceas discolores com muita s¡lica. Flores maduras. Comum.; com porte arbustivo-arb¢reo médio de 7,50 m. Solo areno-argiloso.",NA,"Monocotyledon",NA,"Cav.","Guedes, ML; Passos Júnior, LA","Bahia","Ibicoara","-41.283333","-13.4","900","900",NA,NA,NA,"1999","09",NA,"-41.283333","-13.4",NA,NA,NA,NA,NA,NA,NA
"155","2019-10-09 11:28:05-03","UFBA","ALCB","100693","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Guedes, ML; Gomes, FS; Mattos Andrade, PE de; et al.","18428","2011","04","05","Southern America","Brasil","Região Metropolitana Salvador, Paralela, Fragmento de Canabrava. Próximo a parcela 01",NA,NA,"cespitosa, perene. Folhas com bainhas trígonas, geralmente com alas que podem ser cortantes. Inflorescências são mais ou menos piramidais, panículas com espiguetas unissexuais. Fruto núcula.; estádio avançado.","ALCB012185","Monocotyledon",NA,"Cav.","Guedes, ML; Mattos Andrade, PE de","Bahia","Salvador","-39.516667","-12.933333",NA,NA,"ALCB012185",NA,NA,"2011","07",NA,"-39.516667","-12.933333",NA,NA,NA,NA,NA,NA,NA
"156","2019-10-09 11:28:05-03","UFBA","ALCB","047546","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Thomas, W; Carvalho, AM de; Amorim, AMA","11034","1995","11","18","Southern America","Brasil","Litoral Sul, 5 km of Una on road to Canavieras, then 0,8 km soutwest of highway",NA,NA,"scandent at forest edge, 2-3 m lonmg; staminate panicles distal; fruit white to blue-gray.; restinga forest and adjacent marshy, open restinga.","ALCB012184","Monocotyledon",NA,"Cav.","Alves, M","Bahia","Una","-39.055","-15.332778",NA,NA,"ALCB012184",NA,NA,"2000","02",NA,"-39.055","-15.332778",NA,NA,NA,NA,NA,NA,NA
"157","2019-10-09 11:28:05-03","UFBA","ALCB","047547","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Amorim, AMA; Carvalho, AM de; Sant'Ana, SC de; Jardim, JG","739","1992","09","15","Southern America","Brasil","Litoral Sul, 43 km na estrada Ilhéus para Una",NA,NA,"comum da orla da restinga. Folhas verdes, bainha ocasionalmente vinosa. Flores e frutos amarronzados.","ALCB012183","Monocotyledon",NA,"Cav.","Araújo, A; Alves, M","Bahia","Una","-39.066667","-15.283333",NA,NA,"ALCB012183",NA,NA,"2000","01",NA,"-39.066667","-15.283333",NA,NA,NA,NA,NA,NA,NA
"158","2019-10-09 11:28:05-03","UFBA","ALCB","105486","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Guedes, ML; Mattos Andrade, PE de; Queiroz, EP; Gomes, FS","19936","2012","04","24","Southern America","Brasil","Região Metropolitana Salvador, Barragem do Cobre",NA,NA,"Folhas com bainha fechada, lâmina com sílica nas margens . Inflorescência saindo da base da Lãmina foliar, espiguetas verde-vináceas.","ALCB012161","Monocotyledon",NA,"Cav.",NA,"Bahia","Salvador","-38.616667","-12.766667",NA,NA,"ALCB012161",NA,NA,NA,NA,NA,"-38.616667","-12.766667",NA,NA,NA,NA,NA,NA,NA
"159","2019-10-09 11:28:05-03","UFBA","ALCB","106924","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Guedes, ML; Gomes, FS","20236","2013","01","12","Southern America","Brasil","Litoral Norte",NA,NA,"Caule ereto. Folhas com bainha trígona. Lâmina em geral linear-lanceoladas, margens escabrosas.Inflorescência uma panícula de espiguetas.","ALCB012162","Monocotyledon",NA,"Cav.","Guedes, ML","Bahia","Mata de São João","-38.0125","-12.576667",NA,NA,"ALCB012162",NA,NA,"2013","01",NA,"-38.0125","-12.576667",NA,NA,NA,NA,NA,NA,NA
"160","2019-10-09 11:28:05-03","UFBA","ALCB","43951","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Passos Júnior, LA; Guedes, ML; et al.","287","1999","08","06","Southern America","Brasil","Chapada Diamantina, Fazenda Ribeirão da Serra, margem do Rio Sincor , ca. de 2 Km a Nordeste da sede",NA,NA,"1,80 m. Folhas cart ceas discolores com muita s¡lica. Flores maduras. Comum.; com porte arbustivo-arb¢reo médio de 7,50 m. Solo areno-argiloso.","ALCB012187","Monocotyledon",NA,"Cav.","Guedes, ML; Passos Júnior, LA","Bahia","Ibicoara","-41.283333","-13.4","900","900","ALCB012187",NA,NA,"1999","09",NA,"-41.283333","-13.4",NA,NA,NA,NA,NA,NA,NA
"161","2019-10-09 11:28:05-03","UFBA","ALCB","76654","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Lyra-Lemos, RP de; Rodrigues, N; Cardoso, E; Falcão, B","7724","2003","07","05","Southern America","Brasil","Mata Garabu, Faz. Sto. Antonio I",NA,NA,"ereta; secundária","ALCB012186","Monocotyledon",NA,"Cav.","Rodrigues, N","Alagoas","São Luis do Quintunde",NA,NA,NA,NA,"ALCB012186",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-10-09 11:28:05-03","UFBA","ALCB","98899","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Tiago; Natassia; et al.","18035","2011","02","22","Southern America","Brasil","Região Metropolitana Salvador, Condomínio Green Ville. Paralela",NA,NA,"de 1,50 de altura, erva cespitosa. Folhas lineares ás vezes com base vinácea. Inflorescência feminina axilares de cor verde ; e as masculinas em panículas terminais de cor castanha.","ALCB012188","Monocotyledon",NA,"Cav.","Guedes, ML","Bahia","Salvador","-38.5","-12.966667",NA,NA,"ALCB012188",NA,NA,"2011","04",NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA
"163","2019-10-09 11:28:05-03","UFBA","ALCB","99281","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","18287","2011","05","15","Southern America","Brasil","Região Metropolitana Salvador, Próximo à cidade de Caboto, nas imediações do Porto de Aratu",NA,NA,"Área antropizada.","ALCB012182","Monocotyledon",NA,"Cav.","Guedes, ML","Bahia","Candeias","-38.498611","-12.758889","7","7","ALCB012182",NA,NA,"2011","05",NA,"-38.498611","-12.758889",NA,NA,NA,NA,NA,NA,NA
"164","2019-10-09 11:28:05-03","UFBA","ALCB","94200","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Roque, N; Oliveira, RB; Teixeira, SR; Alves, M","2585","2009","12","09","Southern America","Brasil","Litoral Norte, Fazenda Experimental. Escola de Medicina Veterinária(UFBA). Reserva Florestal do Povoado de Aguazinha",NA,NA,"Até 1,5m de altura. Espiguetas verde-castanhas.","ALCB012180","Monocotyledon",NA,"Cav.","Guedes, ML; Alves, M","Bahia","Entre Rios","-38.084400177002","-11.9419002532959",NA,NA,"ALCB012180","52418","auto","2010","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-10-09 11:28:05-03","UFBA","ALCB","131644","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Martins, K; Figueredo, A","39","2017","09","19","Southern America","Brasil",NA,NA,NA,"ca1,2m de altura, caule esverdeado, folhas memebranáceas, inflorescência esverdeada, em senescência amarrozada. Frequente.","ALCB048296","Monocotyledon",NA,"Cav.","Miranda, AM","Bahia","Saubara","-38.7686004638672","-12.7375001907349",NA,NA,"ALCB048296","14104","auto","2017","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-10-09 11:28:05-03","UFBA","ALCB","97828","PreservedSpecimen","Plantae","Cyperaceae","Scleria","bracteata","Scleria bracteata","Lemos, IC; Prata, AP; Costa, SM; Ibrahim, M; Silva, AC; Robertson, KR","45","2006","07","22","Southern America","Brasil","Praia Jacarapé",NA,NA,"Erva. Fruto branco.","ALCB012181","Monocotyledon",NA,"Cav.","Menezes, IRN","Paraíba","Conde","-34.9075012207031","-7.25971984863281",NA,NA,"ALCB012181","17858","auto","2009","01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
