"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"100","2019-06-27 10:25:50-03","UFES","VIES","7149","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M.","Pereira, O.J.; Gomes, J.M.L.","4418","1992","12","10",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES007149","VIES007149","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"101","2019-06-27 10:25:50-03","UFES","VIES","7150","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M.","Pereira, O.J.; Gomes, J.M.L. & Pereira, S.","4300","1992","12","02",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES007150","VIES007150","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"102","2019-06-27 10:25:50-03","UFES","VIES","7153","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M.","Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","3896","1992","10","14",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES007153","VIES007153","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"103","2019-06-27 10:25:50-03","UFES","VIES","7190","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M.","Pereira, O.J.","3259","1992","03","27",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES007190","VIES007190","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"104","2019-06-27 10:25:50-03","UFES","VIES","7258","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M.","Pereira, O.J.; Gomes, J.M.L. & Pereira, S.","3882","1992","09","22",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES007258","VIES007258","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"105","2019-06-27 10:25:50-03","UFES","VIES","7459","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Pereira, O.J.; Gomes, J.M.L.","4838","1993","07","29",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES007459","VIES007459","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-06-27 10:25:50-03","UFES","VIES","11800","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Giaretta, A.O.","1122","2011","11","30",NA,"Brasil","Espírito Santo","APA de Conceição da Barra.",NA,NA,"VIES011800","VIES011800","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-12 18:12:19-03","UFES","VIES","6772","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Sobral, M.","Miriam; Sandra","s.n.","1991","05","27",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES006772","VIES006772","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"108","2020-04-27 16:10:45-03","UFES","VIES","14039","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Zambom, O.","Zambom, O.","340","1999","01","29",NA,"Brasil","Espírito Santo","Parque Estadual Paulo César Vinha.",NA,NA,"VIES014039","VIES014039","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,NA,"1999","01","29",NA,NA,NA,NA,NA
"109","2020-04-27 16:10:45-03","UFES","VIES","10831","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Giaretta, A.O.","Assis, A.M.; Pereira, O.J. & Silva, S.S.","603","1998","09","03",NA,"Brasil","Espírito Santo","Parque Estadual Paulo César Vinha.",NA,NA,"VIES010831","VIES010831","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,NA,"2013","01",NA,NA,NA,NA,NA,NA
"110","2020-04-27 16:10:45-03","UFES","VIES","10829","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Giaretta, A.O.","Assis, A.M.; Pereira, O.J.","622","1998","09","05",NA,"Brasil","Espírito Santo","Parque Estadual Paulo César Vinha.",NA,NA,"VIES010829","VIES010829","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,NA,"2013","01",NA,NA,NA,NA,NA,NA
"111","2020-04-27 16:10:45-03","UFES","VIES","14036","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Pereira, O.J.","Pereira, O.J.","954","1987","08","19",NA,"Brasil","Espírito Santo","Setiba - Km 32.",NA,NA,"VIES014036","VIES014036","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,NA,"1987","08","19",NA,NA,NA,NA,NA
"112","2020-04-27 16:10:45-03","UFES","VIES","33436","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","A. Giaretta","Zorzanelli, J.P.F.; Silva, A.E.; Conceição, S.F. & Moraes, R.S.","618","2013","01","15",NA,"Brasil","Espírito Santo","Praia das Neves.",NA,NA,"VIES033436","VIES033436","Presidente Kennedy","-41.0466995239258","-21.0988998413086","15","15","24088","auto",NA,NA,NA,"2017","09",NA,NA,NA,NA,NA,NA
"113","2020-04-27 16:10:45-03","UFES","VIES","14948","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Giaretta, A.O.","Pereira, O.J.; et al.","5810","1997","04","27",NA,"Brasil","Espírito Santo","Praia das Neves.",NA,NA,"VIES014948","VIES014948","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,"24088","auto",NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"114","2020-04-27 16:10:45-03","UFES","VIES","19700","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Giaretta, A.O.","Gomes, J.M.L.; Valadares, R.T. & Pimentel, L.","3649","2010","01","23",NA,"Brasil","Espírito Santo","Praia das Neves.",NA,NA,"VIES019700","VIES019700","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,"24088","auto",NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"115","2021-02-12 18:12:19-03","UFES","VIES","9768","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Zambom, O.","Zambom, O.","s.n.","1995","11","10",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES009768","VIES009768","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-06-27 10:25:50-03","UFES","VIES","9766","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Zambom, O.","Zambom, O.; Fraga, C.N. & Fernandes, M.","117","1995","04","30",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES009766","VIES009766","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-12 18:12:19-03","UFES","VIES","10750","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Zambom, O.","Zambom, O.","s.n.","1997","03","13",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES010750","VIES010750","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-04-27 16:10:45-03","UFES","VIES","14035","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Zambom, O.","Zambom, O.","289","1996","06","20",NA,"Brasil","Espírito Santo","Interlagos.",NA,NA,"VIES014035","VIES014035","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"27156","auto",NA,NA,NA,"1996","06","20",NA,NA,NA,NA,NA
"119","2021-02-12 18:12:19-03","UFES","VIES","14037","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","Assis, A.M.","Assis, A.M.","669b","1998","12","09",NA,"Brasil","Espírito Santo","Camburi.",NA,NA,"VIES014037","VIES014037","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"15291","auto",NA,NA,NA,"1998","12","09",NA,NA,NA,NA,NA
"120","2020-06-29 09:31:27-03","UFRRJ","RBR","44129","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza","R.A. Coelho; M.C. Souza, J. Costa","12","2018","03","27",NA,"Brasil","Rio de Janeiro","Campus Fiocruz Mata Atlântica. Parque Estadual da Pedra Branca",NA,NA,"RBR00044129",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,"2018","04","05",NA,NA,NA,NA,NA
"121","2020-06-29 09:31:27-03","UFRRJ","RBR","12199","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"F.C. Nettesheim","78","2002","05","14",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Área da gruta da Santa, floresta de encosta.",NA,NA,"RBR00012199","RBR00012199","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-06-29 09:31:27-03","UFRRJ","RBR","22533","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"F.C. Nettesheim","198","2005","07","07",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, ponta do varejo",NA,NA,"RBR00022533","RBR00022533","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-06-29 09:31:27-03","UFRRJ","RBR","12200","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"L.F.T. Menezes","301","1999","05","29",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Praia da Armação.",NA,NA,"RBR00012200","RBR00012200","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-06-29 09:31:27-03","UFRRJ","RBR","12203","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"M.C. Souza","166","2001","01","20",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Praia da Armação, estrada para Gaeta.",NA,NA,"RBR00012203","RBR00012203","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-06-29 09:31:27-03","UFRRJ","RBR","12202","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"L.F.T. Menezes","s.n.","2000","03","18",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Praia da Armação, formação florestal que se desenvolve sobre feixes de cordões arenosos.",NA,NA,"RBR00012202","RBR00012202","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-06-29 09:31:27-03","UFRRJ","RBR","32991","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"A.T. Silva","s.n.","1991","07","21",NA,"Brasil","Rio de Janeiro","Parque Estadual da Ilha Grande, Unidade Amostral esquerda do caminho de Palmas, 112/9.",NA,NA,"RBR00032991","RBR00032991","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"32988","auto",NA,NA,NA,"2020","05","20",NA,NA,NA,NA,NA
"127","2020-06-29 09:31:27-03","UFRRJ","RBR","30913","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza","M.M.T. Rosa","500","2006","11","17",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, área do Exército, linha 4,próximo a guarita.",NA,NA,"RBR00030913","RBR00030913","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-06-29 09:31:27-03","UFRRJ","RBR","39478","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza","E.A. Santos","1303","2016","02","24",NA,"Brasil","Bahia","R. Dois de Julho",NA,NA,"RBR00039478","RBR00039478","Santa Teresinha","-39.523333","-12.771944",NA,NA,NA,NA,NA,"39º31'24''W","12º46'19''S","2017","03","30",NA,NA,NA,NA,NA
"129","2020-06-29 09:31:27-03","UFRRJ","RBR","43593","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza","F.O. Rocha","236","2014","11","17",NA,"Brasil","Bahia",NA,NA,NA,"RBR00043593","RBR00043593","Canavieiras","-39.059444","-15.659722",NA,NA,NA,NA,NA,"39º3'34''W","15º39'35''S","2017","03","29",NA,NA,NA,NA,NA
"130","2020-06-29 09:31:27-03","UFRRJ","RBR","43741","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","T.P.P. Alverga","T.P.P. Alverga",NA,"2014","04","08",NA,"Brasil","Rio de Janeiro","Marambaia. Inventário complementar R20-24.",NA,NA,"RBR00043741",NA,"Itaguaí","-43.61","-23.048056",NA,NA,NA,NA,NA,"43º36'36''W","23º2'53''S",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-06-29 09:31:27-03","UFRRJ","RBR","43742","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","T.P.P. Alverga","L.H. Soares",NA,"2014","05","12",NA,"Brasil","Rio de Janeiro","Marambaia. CAEx. Inventário complementar R01/111.",NA,NA,"RBR00043742",NA,"Itaguaí","-43.615278","-23.0475",NA,NA,NA,NA,NA,"43º36'55''W","23º2'51''S",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-06-29 09:31:27-03","UFRRJ","RBR","43743","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","T.P.P. Alverga","L.H. Soares",NA,"2014","05","08",NA,"Brasil","Rio de Janeiro","CAEx. Inventário complementar R16/12.",NA,NA,"RBR00043743",NA,"Rio de Janeiro","-43.599444","-23.048611",NA,NA,NA,NA,NA,"43º35'58''W","23º2'55''S",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-06-29 09:31:27-03","UFRRJ","RBR","43744","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","T.P.P. Alverga","T.P.P. Alverga",NA,"2014","04","08",NA,"Brasil","Rio de Janeiro","Marambaia. Inventário complementar R20-53.",NA,NA,"RBR00043744",NA,"Itaguaí","-43.61","-23.048056",NA,NA,NA,NA,NA,"43º36'36''W","23º2'53''S",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-29 09:31:27-03","UFRRJ","RBR","44140","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza","M.G.C. Nogueira","227","2014","08","05",NA,"Brasil","Bahia","Conglomerado BA_1404-2-5-35",NA,NA,"RBR00044140","RBR00044140","Itamaraju","-39.599444","-16.919722",NA,NA,NA,NA,NA,"39º35'58''W","16º55'11''S","2017","03","29",NA,NA,NA,NA,NA
"135","2020-06-29 09:31:27-03","UFRRJ","RBR","12205","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"M.C. Souza","189","2001","01","27",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia",NA,NA,"RBR00012205","RBR00012205","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-06-29 09:31:27-03","UFRRJ","RBR","11804","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"F.C. Nettesheim","102","2004","09","25",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Bravo VI.",NA,NA,"RBR00011804","RBR00011804","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-06-29 09:31:27-03","UFRRJ","RBR","12204","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"M.C. Souza","200","2001","04","21",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Floresta sobre duna , linha 4 . Vertente voltado para o mar.",NA,NA,"RBR00012204","RBR00012204","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-06-29 09:31:27-03","UFRRJ","RBR","16568","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"M.M.S. Conde","641","2002","05","14",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Mata de encosta, linha 7 número 19.",NA,NA,"RBR00016568","RBR00016568","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-06-29 09:31:27-03","UFRRJ","RBR","12209","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"L.F.T. Menezes","s.n.","2000","04","08",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Praia da Armação.",NA,NA,"RBR00012209","RBR00012209","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-06-29 09:31:27-03","UFRRJ","RBR","12208","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"L.F.T. Menezes","643","2000","03","18",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Praia da Armação.",NA,NA,"RBR00012208","RBR00012208","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-06-29 09:31:27-03","UFRRJ","RBR","12207","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"L.F.T. Menezes","671","2000","04","08",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Praia da Armação.",NA,NA,"RBR00012207","RBR00012207","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-06-29 09:31:27-03","UFRRJ","RBR","12201","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"L.F.T. Menezes","196","1999","01","04",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Praia da Armação.",NA,NA,"RBR00012201","RBR00012201","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-06-29 09:31:27-03","UFRRJ","RBR","12206","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"L.F.T. Menezes","639","2000","03","18",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Praia da Armação, formaçaão que se desnvolve sobre feixes de cordões arenosos. Lenvantamento fitossociólogico referente à tese de Doutorado do coletor.",NA,NA,"RBR00012206","RBR00012206","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-06-29 09:31:27-03","UFRRJ","RBR","36661","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza","A. Peixoto","3326","1985","02","02",NA,"Brasil",NA,"Reserva Florestal da CRVD",NA,NA,"RBR00036661","RBR00036661","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2015","03","04",NA,NA,NA,NA,NA
"145","2020-06-29 09:31:27-03","UFRRJ","RBR","36663","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza","A. Peixoto","3327","1985","02","02",NA,"Brasil","Espírito Santo","Reserva Florestal da CRVD",NA,NA,"RBR00036663","RBR00036663","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"2015","03","04",NA,NA,NA,NA,NA
"146","2020-06-29 09:31:27-03","UFRRJ","RBR","36662","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"D.A. Folli","456","1983","07","29",NA,"Brasil","Espírito Santo","Reserva Florestal da CRVD, Estrada bicuiba, ant. 162, km 1262, lado direito.",NA,NA,"RBR00036662",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-06-29 09:31:27-03","UFRRJ","RBR","30789","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","C. Proença","D.A. Folli","27680","1980","10","16",NA,"Brasil","Espírito Santo","Reserva Florestal da CRVD, Est. X-1, km 6064, lado direito.",NA,NA,"RBR00030789","RBR00030789","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"1984","02",NA,NA,NA,NA,NA,NA
"148","2020-06-18 10:58:04-03","UFRRJ","RBR","8805","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.","M.C. Souza","L.F.T. Menezes","1266","2002","10","19",NA,"Brasil","Rio de Janeiro","restinga da Marambaia interior da floresta",NA,NA,"RBR00008805","RBR00008805","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:36:26-03","MBM","MBM","179334","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","O.Berg","Sobral, M.","Silva, L.A.M.; et al.; et al.","2196","1987","01","08","Southern America","Brazil","Bahia","Rodovia Ubaitaba - Campinhos",NA,NA,"MBM179334","MBM179334","Maraú","-39.0147018432617","-14.103099822998",NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:36:26-03","MBM","MBM","416926","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","O.Berg","Cordeiro, J.","Ariati, V.; Bonaldi, R.A.; Daniel, V.; Lozano, E.D.; Bonaldi, R.A.; Daniel, V.; Lozano, E.D.","1583","2017","10",NA,"Southern America","Brazil","Espírito Santo",NA,NA,NA,"MBM416926","MBM416926","Aracruz","-40.090833","-19.800833",NA,NA,NA,NA,NA,"-40.090833","-19.800833","2018","11","01",NA,NA,NA,NA,NA
"151","2020-12-21 16:36:26-03","MBM","MBM","118999","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","O.Berg","Barroso, G.M.","Lima, H.C. de","695","1978","09","26","Southern America","Brazil","Espírito Santo","Reserva Florestal da Companhia Vale do Rio Doce",NA,NA,"MBM118999","MBM118999","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:36:26-03","MBM","MBM","162869","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","O.Berg","Sobral, M.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60078","1993","11","10","Southern America","Brazil","Espírito Santo","Ligação da Rod. BR-101 a Ponta do Ipiranga, Sede",NA,NA,"MBM162869","MBM162869","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:36:26-03","MBM","MBM","92051","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","O.Berg","Sobral, M.","Landrum, L.R.","s.n.","1982","01","19","Southern America","Brazil","Rio de Janeiro","Estrada da Vista Chinesa, Alto da Boa Vista",NA,NA,"MBM092051","MBM092051","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2015-09-05 04:49:19-03","MNHN","RECOLNAT_MNHN_P","P04722536","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","bahiensis","Eugenia bahiensis","DC.",NA,"Harley, R.M.",NA,"1977","2","2",NA,"Brasil","Bahia","5km SE of Maraú at the junction with the new road North to Ponta do Mutá.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04722536' target='other'> <mi>dwc_moreinfo</mi></a>","P04722536","P04722536_01",NA,"-39","-14.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18480",NA,NA,NA
"155","2015-11-07 07:19:56-02","MNHN","RECOLNAT_MNHN_P","P01902699","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","velutiflora","Eugenia velutiflora","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,"(Rio Jan.)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902699' target='other'> <mi>dwc_moreinfo</mi></a>","P01902699","P01902699_01",NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,"846",NA,NA,NA
