"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"93","2020-12-21 16:39:32-03","MBM","MBM","259392","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.","Guimarães, E.F.","Ribas, O.S.; Silva, G.R.; Hering, C.; Silva, G.R.; Hering, C.","3630","2000","07","01","Southern America","Brazil","Santa Catarina","Joinville","Fazenda Baixo Quiriri","-48.8456001281738","-26.3043994903564",NA,"Epífita, espiga creme. Mata pluvial atlântica da Serra do Mar. Unicata","MBM259392","MBM259392",NA,NA,"37150","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:39:32-03","MBM","MBM","45019","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.","Yuncker, T.G.","Hatschbach, G.","9261","1962","09","30","Southern America","Brazil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,"MBM045019","MBM045019",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:39:32-03","MBM","MBM","332598","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.","Guimarães, E.F.","Winter, N.","10","2004","06","30","Southern America","Brazil","Santa Catarina","São Bento do Sul","Centro de Estudos e Pesquisas Ambientais (CEPA Rugendas)","-49.3786010742188","-26.2502994537354",NA,NA,"MBM332598","MBM332598",NA,NA,"23090","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:39:32-03","MBM","MBM","21845","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.","Callejas, R.","Hatschbach, G.","22457","1969","10","15","Southern America","Brazil","Paraná","Guaraqueçaba","Fazenda Abobreira","-48.3288993835449","-25.3066997528076",NA,NA,"MBM021845","MBM021845",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:39:32-03","MBM","MBM","76462","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.","Callejas, R.","Kummrow, R.","1979","1982","09","02","Southern America","Brazil","Paraná","Lapa","Johanisdorf","-49.7158012390137","-25.7696990966797",NA,NA,"MBM076462","MBM076462",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:39:32-03","MBM","MBM","239391","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.","Guimarães, E.F.","Cordeiro, J.; Silva, J.M.; Fendrich, R.; Pacheco, E.R.V.; Silva, J.M.; Fendrich, R.; Pacheco, E.R.V.","1528","1999","01","28","Southern America","Brazil","Paraná","Morretes","Rio Grota Funda","-48.834400177002","-25.476900100708",NA,"Epífita. Floresta atlântica","MBM239391","MBM239391",NA,NA,"30514","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:39:32-03","MBM","MBM","279463","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.","Guimarães, E.F.","Ribas, O.S.; Cordeiro, J.; Barboza, E.; Costa, E.F.; Cordeiro, J.; Barboza, E.; Costa, E.F.","5146","2003","02","27","Southern America","Brazil","Santa Catarina","Garuva","Morro Monte Crista","-48.8549995422363","-26.0266990661621",NA,"Epífita, espiga marrom. Floresta atlântica da Serra do Mar. Encosta do morro","MBM279463","MBM279463",NA,NA,"22441","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:39:32-03","MBM","MBM","279462","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.","Guimarães, E.F.","Ribas, O.S.; Cordeiro, J.; Barboza, E.; Costa, E.F.; Cordeiro, J.; Barboza, E.; Costa, E.F.","5157","2003","02","27","Southern America","Brazil","Santa Catarina","Garuva","Morro Monte Crista","-48.8549995422363","-26.0266990661621",NA,"Epífita, espiga creme-esverdeada. Floresta atlântica da serra do Mar. Encosta do morro","MBM279462","MBM279462",NA,NA,"22441","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:39:34-03","MBM","MBM","45041","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","tenuissima","Peperomia tenuissima","C. DC.","Yuncker, T.G.","Hatschbach, G.","6701",NA,NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Ribeirão do Mundeo","-49.0553016662598","-25.3055992126465",NA,NA,"MBM045041","MBM045041",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:39:34-03","MBM","MBM","45042","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","tenuissima","Peperomia tenuissima","C. DC.","Yuncker, T.G.","Hatschbach, G.","4073",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Grota Funda","-48.834400177002","-25.476900100708",NA,NA,"MBM045042","MBM045042",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-09-05 10:32:08-03","MNHN","RECOLNAT_MNHN_P","P00468101","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Mathieu","Weddell, H.A.",NA,"1844",NA,NA,NA,"Brésil",NA,NA,"Estrella",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468101' target='other'> <mi>dwc_moreinfo</mi></a>","P00468101","P00468101_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype","763",NA,NA
"104","2015-09-03 19:33:45-03","MNHN","RECOLNAT_MNHN_P","P00468102","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Mathieu","Weddell, H.A.",NA,"1844",NA,NA,NA,"Brésil",NA,NA,"Estrella",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00468102' target='other'> <mi>dwc_moreinfo</mi></a>","P00468102","P00468102_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","763",NA,NA
"105","2015-09-03 18:42:28-03","MNHN","RECOLNAT_MNHN_P","P01644208","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","tenuissima","Peperomia tenuissima","C.DC.",NA,"Gaudichaud, C.",NA,"1818","1","1",NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01644208' target='other'> <mi>dwc_moreinfo</mi></a>","P01644208","P01644208_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-09-03 18:42:28-03","MNHN","RECOLNAT_MNHN_P","P01644209","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","tenuissima","Peperomia tenuissima","C.DC.",NA,"Langsdorff",NA,"1821","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01644209' target='other'> <mi>dwc_moreinfo</mi></a>","P01644209","P01644209_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-01 14:25:38-03","JBB","HEPH","25976","S","Plantae","Magnoliid","Piperales","Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Guimarães, EF","Marquete, R","1964","1994","08","08","Southern America","Brasil","Rio de Janeiro",NA,"APA-Cairuçú, Paraty (RJ). Praia verm lado esq. descendo a trilha na beira da encosta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-01 14:25:38-03","JBB","HEPH","25987","S","Plantae","Magnoliid","Piperales","Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Guimarães, EF","Nadruz, M","1959","2007","09","25","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional Serra do Órgãos, Magé (RJ), Distrito de Santo Aleixo, picada do córrego das pedras negras, trilha para pico grande, fazenda floresta do pico","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"200","500","57442","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:40:08-03","UFMG","BHCB","21075","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","pseudoestrelensis","Peperomia pseudoestrelensis","D.Monteiro",NA,"Lombardi, JA","109","1992","06","05","Southern America","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Municípios de São Miguel Arcanjo, Capão Bonito e Sete Barras.","-47.9900016784668","-23.8700008392334",NA,"Grota. Plantas do Brasil.; Erva epífita.","BHCB009009","BHCB009009",NA,NA,"27904","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:40:08-03","UFMG","BHCB","90012","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","pseudoestrelensis","Peperomia pseudoestrelensis","D.Monteiro",NA,"Mota, RC da","2336","2002","09","12","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirao do Campo","-43.4249992370605","-19.0372009277344",NA,"Epífita.; Mata de galeria.","BHCB052392","BHCB052392",NA,NA,"60318","auto",NA,"2004","10","30",NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:40:08-03","UFMG","BHCB","81970","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","pseudoestrelensis","Peperomia pseudoestrelensis","D.Monteiro",NA,"Viana, PL","722","2002","07","12","Southern America","Brasil","Minas Gerais","Itabirito","Serra da Moeda, Próximo à lanchonete Mirante da Serra, na BR-040.","-43.801399230957","-20.2532997131348",NA,"Erva epífita.; Mata de encosta.","BHCB008592","BHCB008592",NA,NA,"20553","auto",NA,"2011","05",NA,NA,NA,NA,NA,NA,NA
"112","2021-02-11 17:21:12-03","UFPR","UPCB","57263","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Guimarães, O.A.","Labiak, P.H.","3911","2007","04","21",NA,"Brasil","Paraná","Tunas do Paraná","Rio Capivari.","-48.823611","-25.089167",NA,"Epífita. Floresta Ombrófila Densa/Mista..",NA,NA,"700","700",NA,NA,NA,"2007","08","29","-48.823611","-25.089167",NA,NA,NA,NA
"113","2021-02-11 17:21:12-03","UFPR","UPCB","40633","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Borgo, M.","Borgo, M.","183","1998","01","22",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico Marumbi","-48.834400177002","-25.476900100708",NA,"Epífita a 1,7m do solo, inflorescência esverdeada. Alt. 600m s.n.m..",NA,NA,NA,NA,"30514","auto",NA,"1999","04",NA,NA,NA,NA,NA,NA,NA
"114","2021-02-11 17:21:12-03","UFPR","UPCB","40634","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Borgo, M.","Dittrich, V.A.O.","504","1998","09","12",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico Marumbi","-48.834400177002","-25.476900100708",NA,"Holoepífito preferencial a ± 1,8m do solo, no floresta ombrófila densa montan, vertente oriental da Serra do Mar. Alt. 650m s.n.m..",NA,NA,NA,NA,"30514","auto",NA,"1999","02",NA,NA,NA,NA,NA,NA,NA
"115","2021-02-11 17:21:12-03","UFPR","UPCB","40632","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Borgo, M.","Gatti, A.L.S.",NA,"1998","12","05",NA,"Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,"Epífita a 1m do solo, no interior da floresta ombrófila densa..",NA,NA,NA,NA,"37295","auto",NA,"1999","05",NA,NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:21:12-03","UFPR","UPCB","39012","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Borgo, M.","Gatti, G.","518","1999","09","07",NA,"Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Floresta Primária","-48.3288993835449","-25.3066997528076",NA,"Epífita coletada sobre Marlierea tomentosa, a 4m de altura. Inflorescência creme. Floresta ombrófila densa submontana, floresta primária pouco alterada, local sombreado..",NA,NA,NA,NA,"37295","auto",NA,"1999","09",NA,NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:21:12-03","UFPR","UPCB","40818","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Gatti, A.L.S.","Gatti, G.","587","2000","01","24",NA,"Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Floresta Primária","-48.3288993835449","-25.3066997528076",NA,"Epífita coletada sobre ramo do forófito 605. Floresta ombrófila densa submontana, floresta primária pouco alterada..",NA,NA,NA,NA,"37295","auto",NA,"2000","01",NA,NA,NA,NA,NA,NA,NA
"118","2021-02-11 17:21:12-03","UFPR","UPCB","40819","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Borgo, M.","Gatti, A.L.S.","336","2000","01","25",NA,"Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Floresta Primária","-48.3288993835449","-25.3066997528076",NA,"Epífita coletada a 8m sobre Sloanea sp (forófito 605), inflorescência creme. Floresta ombrófila densa submontana, floresta primária pouco alterada, local pouco sombreado..",NA,NA,NA,NA,"37295","auto",NA,"2000","02",NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","2874180","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.","R> Callejas","Gert G. Hatschbach","Hatschbach 22457","1969","10","15","South America","Brazil","Paraná",NA,"(Mun. Guaraquecaba). Fda. Abobreira. Sobre tronco podre de árvore, mata pluvial base morro. 20 m s/mar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-08-31 09:13:49-03","INPA","INPA","112939","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Callejas, R","Kummrow, R","1979","1982","09","02","Southern America","Brasil","Paraná","Lapa","Johanisdorf","-49.7158012390137","-25.7696990966797",NA,NA,"INPA0112939","INPA0112939 INPA0112939_e",NA,NA,"49965","auto",NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","53796",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.",NA,"A.D. Ferreira; P.J. Coelho","139","2014","08","22",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN VALE DO SOL","-40.533333","-19.95",NA,"Erva suculenta. Flores brancas","MBML053796",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA
"122","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","14063",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","D. Monteiro/Março-2008","V. Demuner; et al","1546","2000","11","30",NA,"Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Prop. A. Bringenti","-40.593889","-19.973333",NA,"Epífita 3m de altura, inflorescência de cor verde claro. Área sombreada, meio úmida.","MBML014063",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W35'38","19S58'24",NA,NA,NA,NA
"123","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","15259",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","D. Monteiro/Março-2008","L. Kollmann; et al","4606","2001","09","18",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Epífita na sombra. Espigas verdes.","MBML015259",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"124","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","15851",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","D. Monteiro/Março-2008","L. Kollmann; et al","5370","2002","01","29",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Epífita na sombra. Espigas verdes.","MBML015851",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"125","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","17406",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","A.P.Fontana & L.Kollmann-2005","R.R. Vervloet; et al","724","2002","08","27",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Epífita, a 20cm do solo, meia encosta, dossel 18m, espiga de cor verde, altitude 820m.","MBML017406",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"126","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","19495",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.","V.B. Sarnaglia Jr./03-IX-2013","R.R. Vervloet; et al","1755","2003","01","31",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Epífita em galho caído, flores marrons, espádice verde, meia encosta, dossel 20m.","MBML019495",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"127","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","19814",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.","V.B. Sarnaglia Jr./Abril-2013","L. Kollmann; et al","5997","2003","02","17",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Belém","-40.697222","-20.043333",NA,"Epífita, na sombra, espigas verdes.","MBML019814",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA
"128","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","23804",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","A. P. Fontana/26-04-2005","L. Kollmann; et al","7343","2005","01","26",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Henrique","-40.553889","-19.836389",NA,"Rupícola na sombra. Espigas verdes.","MBML023804",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'14","19S50'11",NA,NA,NA,NA
"129","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","24406",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","V.B. Sarnaglia Jr./Abril-2013","A. P. Fontana; et al","1314","2005","04","15",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Henrique","-40.553889","-19.836389",NA,"Epífita, inflorescência verdes.","MBML024406",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'14","19S50'11",NA,NA,NA,NA
"130","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","25177",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","D. Monteiro/Março-2008","A. P. Fontana; et al","1475","2005","06","11",NA,"Brasil","Espírito Santo","Santa Teresa","Penha, propriedade do Tabajara","-40.556389","-19.951389",NA,"Epífita, umbrófila; Inflorescência verdes.","MBML025177",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'23","19S57'5",NA,NA,NA,NA
"131","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","25633",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","D. Monteiro/Março-2008","L. Kollmann; et al","8548","2006","01","18",NA,"Brasil","Espírito Santo","Santa Teresa","Penha, Tabajara","-40.556389","-19.951389",NA,"Epífita na sombra.","MBML025633",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'23","19S57'5",NA,NA,NA,NA
"132","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","25658",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC.","V.B. Sarnaglia Jr./2012","L. Kollmann; et al","8163","2005","07","22",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Henrique","-40.553889","-19.836389",NA,"Epífita na sombra, espigas verdes.","MBML025658",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'14","19S50'11",NA,NA,NA,NA
"133","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","28912",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","V.B. Sarnaglia Jr./14-IX-2012","L. Kollmann","9467","2007","01","10",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas","-40.479167","-20.272778",NA,"Epífita na sombra.","MBML028912",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W28'45","20S16'22",NA,NA,NA,NA
"134","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","3075",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","E. F. Guimarães/1991","H. Q. Boudet Fernandes","1611","1985","11","07",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Epífita sobre arbsuto, ramos rosados, inflorescência verde com frutos (?) marrons, encosta.","MBML003075",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"135","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","49757",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.",NA,"P.J. Coelho; A.D. Ferreira","35","2014","10","17",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, interior da mata, ao lado do córrego","-40.533333","-19.95",NA,"Erva, com frutos verdes","MBML049757",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA
"136","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","53797",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.",NA,"A.D. Ferreira; P.J. Coelho","217","2015","03","06",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN VALE DO SOL","-40.533333","-19.95",NA,"Erva suculenta. Frutos verdes","MBML053797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA
"137","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","7855",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","Elsie F. Guimarães/2000","L. Kollmann; E. Bausen & W. Pizziolo","454","1998","08","26",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço","-40.620556","-19.931111",NA,"Fundo de vale. Epífita. Flores brancas.","MBML007855",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W37'14","19S55'52",NA,NA,NA,NA
"138","2020-06-17 15:25:24-03","UNESP-RC","HRCB","11498","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC. ","Elsie Franklin Guimarães","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-06-17 15:25:24-03","UNESP-RC","HRCB","11106","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC. ","Elsie Franklin Guimarães","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-06-17 15:25:24-03","UNESP-RC","HRCB","13327","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C. DC. ","Elsie Franklin Guimarães","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-06-15 15:31:08-03","UNESP-RC","HRCB","74070","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","G.M. Marcusso","Marcusso",NA,"2018","07","26",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serr do Mar, Núcleo Picinguaba","-44.834722","-23.337222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44°50'5W","23°20'14S",NA,NA,NA,NA
"142","2020-06-15 15:31:08-03","UNESP-RC","HRCB","74423","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pseudoestrellensis","Peperomia pseudoestrellensis","C.DC.","G.M.Marcusso","Marcusso",NA,NA,NA,NA,NA,"Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar","-45.070278","-23.328611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45° 4'13W","23°19'43S",NA,NA,NA,NA
