"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","stateProvince","locality","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","infraspecificEpithet","relatedCatalogItem"
"201","2020-07-23 12:07:41-03","CEPLAC","CEPEC","49396","PreservedSpecimen","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus",NA,"R. Monteiro","G. Hatschbach","1977","10","21","Brasil","TIJUCAS DO SUL","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"40480","Paraná","Rincao.",NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1985"
"202","2020-07-23 12:07:43-03","CEPLAC","CEPEC","59285","PreservedSpecimen","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus",NA,"G. Hatschbach","J. Cordeiro","1992","11","19","Brasil","TIJUCAS DO SUL","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"940","Paraná","Postinho.",NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993"
"203","2020-07-23 12:07:43-03","CEPLAC","CEPEC","39925","PreservedSpecimen","Plantae","Fabaceae","Lupinus","hilarianus","Lupinus hilarianus",NA,"H. C. de Lima","H. C. de Lima","1985","01","17","Brasil","resende","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,"2545","Rio de Janeiro","Parque Nac. de Itatiaia, estr. p/ Prateleiras.",NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1986"
"204","2020-11-04 17:29:27-03","UEM","HUEM","32392","S","Plantae","Leguminosae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Brotto, ML","Silva, JM; Motta, JT","2014","10","07","Brasil","Piraquara","-49.036111","-25.508889","-49.036111","-25.508889","900","900","HUEM000015281",NA,"8639","Paraná","Caminho Trentino., Margem da represa. Beira da estrada.","Subarbusto de 60cm de altura; flor lilás.",NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,"11","19",NA,NA,NA,NA,NA,NA
"205","2020-11-04 17:29:27-03","UEM","HUEM","5014","S","Plantae","Leguminosae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","R.Kummrow","P.I.Oliveira; et al.","1985","09","18","Brasil","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUEM000005634","HUEM000005634","947","Paraná","Parque Iguaçu","Arbusto 1,20 m. Flor azul. Vargedos.",NA,NA,NA,NA,NA,NA,"25180","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-12 16:59:31-03","UEL","FUEL","14041","PreservedSpecimen","Plantae","Leguminosae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Miotto, STS","Yamamoto, KY; et al.","1981","06","15","Brasil","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,"s.n.","Minas Gerais","Estrada para a Mata da Colina",NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,"2009",NA,"07","19",NA,NA,NA,NA,NA,NA
"207","2020-11-12 16:59:31-03","UEL","FUEL","9196","PreservedSpecimen","Plantae","Leguminosae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Hatschbach, G","Silva, JM; Nicolack, V","1989","11","24","Brasil","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"737","Paraná","Buraco do Padre",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","46557","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-10-16 14:12:07-03","UEL","FUEL","43914","PreservedSpecimen","Plantae","Leguminosae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Miotto, STS","Scur, L","2000","06","02","Brasil","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"810","Rio Grande do Sul","Desvio Rizzo, Orla de capoeira",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","49662","auto","2009",NA,"05","15",NA,NA,NA,NA,NA,NA
"209","2019-10-16 14:12:07-03","UEL","FUEL","43911","PreservedSpecimen","Plantae","Leguminosae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Miotto, STS","Marchett, F","2004","10","31","Brasil","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"86","Rio Grande do Sul","Vila Seca, Beira da estrada",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","49662","auto","2009",NA,"05","15",NA,NA,NA,NA,NA,NA
"210","2019-10-16 14:12:07-03","UEL","FUEL","46795","PreservedSpecimen","Plantae","Leguminosae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Ribas, OS","Marchett, F","2007","11","01","Brasil","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"800","800",NA,NA,"657","Rio Grande do Sul","Serra do Umbu, campo",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","76715","auto","2009",NA,"09",NA,NA,NA,NA,NA,NA,NA
"211","2019-11-01 14:59:55-03","UnB","UB","142059","PreservedSpecimen","Plantae","Fabaceae","Lupinus","hilarianus","Lupinus hilarianus","Benth.","Reis, WD","Sucre, D","1968","05","08","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3057","São Paulo","Reserva Florestal da Bocaina","Heliófila.",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-08-20 14:56:06-03","UFSC","FLOR","46871","PreservedSpecimen","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Cordeiro, J.; Barboza, E.","Caxambu, M.G.; Siqueira, E.L.","2009","10","16","Brasil","Ponta Grossa","-49.969444","-25.176389","49º58'10''W","25º10'35''S","866","866","FLOR0046871",NA,"2710","Paraná","Buraco do Padre.","arbusto heliófito, piloso, flor Roxas , apresentando estandarte roxo com centro alvo, Fruto Imaturo, Verdes, pilosos, 1,8m altura",NA,NA,NA,NA,NA,"Fabales",NA,NA,"2009",NA,"11","05",NA,NA,NA,NA,NA,NA
"213","2020-08-20 14:56:06-03","UFSC","FLOR","54859","PreservedSpecimen","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Cordeiro, J.","Cervi, A.C.; Barboza, E. & Cordeiro, J.","2013","11","06","Brasil","Urupema","-49.855278","-27.9275","49º51'19''W","27º55'39''S","1561","1561","FLOR0054859",NA,"10141","Santa Catarina","cachoeira que congela.","subarbusto de 501cm, flores azuladas (roxas)",NA,NA,NA,NA,NA,"Fabales",NA,NA,"2013",NA,"12","03",NA,NA,NA,NA,NA,NA
"214","2020-08-20 14:56:06-03","UFSC","FLOR","54947","PreservedSpecimen","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Cordeiro, J.","Cervi, A.C.; Barboza, E. & Cordeiro, J.","2013","11","06","Brasil","Urupema","-49.858889","-27.923611","49º51'32''W","27º55'25''S","1720","1720","FLOR0054947",NA,"10022","Santa Catarina","Morro das Antas.","arbusto de 1,10m, flores azuis, frutos verdes",NA,NA,NA,NA,NA,"Fabales",NA,NA,"2013",NA,"12","03",NA,NA,NA,NA,NA,NA
"215","2020-08-20 20:38:49-03","UFSC","FLOR","24801","PreservedSpecimen","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Smith, S.F.","Klein, R.M.","1963","10","31","Brasil","São José do Cerrito","-50.5800018310547","-27.6630992889404",NA,NA,"950","950","FLOR0024801",NA,"4312","Santa Catarina",NA,"erva, flor azulada",NA,NA,NA,NA,NA,"Fabales","37694","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-02-08 12:41:59-03","UFRGS","ICN","093321","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro, M","Rossoni, MG","1990","10","20","Brasil","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"ICN00023703","ICN00023703","543","RS","Balneário Rondinha Velha","cultivada; flores de pétalas amarelas",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"15157","auto","2005",NA,"07",NA,NA,NA,NA,NA,NA,NA
"217","2021-02-08 12:41:59-03","UFRGS","ICN","096541","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Santos, MP","Miotto, STS","1992","10","09","Brasil","Augusto Pestana","-53.9921989440918","-28.5168991088867",NA,NA,NA,NA,"ICN00023685","ICN00023685","1337","RS","cerca de 20km de Augusto Pestana, estrada de terra","com flores roxas",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"15366","auto","2001",NA,"03",NA,NA,NA,NA,NA,NA,NA
"218","2021-02-08 12:41:59-03","UFRGS","ICN","120530","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Miotto, STS","Miotto, STS; et al.","1995","10","31","Brasil","Lagoa Vermelha","-51.5257987976074","-28.2085990905762",NA,NA,NA,NA,"ICN00023698","ICN00023698","1480","RS","em direção a Barreto","Flores roxas, centro do estandarte e base das pétalas branco.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"42261","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-02-08 12:41:59-03","UFRGS","ICN","118069","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro, M","Miotto, STS","1996","11","29","Brasil","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"ICN00023678","ICN00023678","1510","RS","entrada para Torrinhas, para Bagé",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"70026","auto","2001",NA,"03",NA,NA,NA,NA,NA,NA,NA
"220","2021-02-08 12:41:59-03","UFRGS","ICN","014759","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Santos, MP","Rambo, B","1933","10",NA,"Brasil","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00023675","ICN00023675","s.n.","RS",NA,"Doação Dutra nº 759",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto","2001",NA,"03",NA,NA,NA,NA,NA,NA,NA
"221","2021-02-08 12:41:59-03","UFRGS","ICN","118614","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro, M","Ritter, MR","1997","11","07","Brasil","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00023704","ICN00023704","949","RS","Lami Morro da Extrema",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-02-08 12:41:59-03","UFRGS","ICN","005869","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Santos, MP","Schultz, AR","1966","11","23","Brasil","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00023673","ICN00023673 ICN00023673_1 ICN00023673_2","5869","RS","Praia de Belas",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto","2001",NA,"03",NA,NA,NA,NA,NA,NA,NA
"223","2021-02-08 12:41:59-03","UFRGS","ICN","116200","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro, M","Ritter, MR","1999","10","10","Brasil","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"ICN00023677","ICN00023677","1050","RS","estrada para Quaraí vindo da BR 290 junto ao Arroio Garupá","Beira da estrada, em local pedregoso",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"74636","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-02-08 12:41:59-03","UFRGS","ICN","020873","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Miotto, S","Lindeman, JC","1972","11","13","Brasil","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"ICN00023694","ICN00023694","s.n.","RS","20km de São Francisco de Paula","pétalas vermelhas; beira de estrada",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"76715","auto","1991",NA,"09",NA,NA,NA,NA,NA,NA,NA
"225","2021-02-08 12:41:59-03","UFRGS","ICN","093399","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Miotto, S","Miotto, S","1991","12","21","Brasil","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"ICN00023696","ICN00023696 ICN00023696_1","1253","RS","4km após a cidade, em direção a Varzea do Cedro","flores purpureo-vináceas, estandarte com mancha branca no centro",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"76715","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-02-08 12:41:59-03","UFRGS","ICN","008475","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Santos, MP","Lindeman, JC; Irgang, B; Valls, JFM","1971","10","14","Brasil","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"ICN00023682","ICN00023682","s.n.","RS","campo na beira da estrada em frentea Faculdade de Zootecnia, 6km de Uruguaiana","pétalas roxas",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"93142","auto","2001",NA,"03",NA,NA,NA,NA,NA,NA,NA
"227","2021-02-08 12:41:59-03","UFRGS","ICN","116873","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro, M","Pinheiro, M","1999","12","01","Brasil","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"ICN00023697","ICN00023697","256","RS","BR 116 Km 32",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-02-08 12:41:59-03","UFRGS","ICN","064154","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Santos, MP","Miotto, STS","1985","10","06","Brasil","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"ICN00023683","ICN00023683","1075","RS","BR 116, km 50","flores roxas com mancha brancano centro do estandarte",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"63451","auto","2001",NA,"03",NA,NA,NA,NA,NA,NA,NA
"229","2021-02-08 12:41:59-03","UFRGS","ICN","116824","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro, M","Pinheiro, M","1999","10","29","Brasil","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"ICN00023700","ICN00023700 ICN00023700_1 ICN00023700_2","176","RS","saída da cidade em direção a Lages Km 32 BR 116",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-02-08 12:41:59-03","UFRGS","ICN","144806","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Hatschbach, G","Silva, JM; Nicolack, V","1989","11","24","Brasil","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"ICN00023702","ICN00023702 ICN00023702_1","737","PR","Buraco do Padre","Doação do Herbário MBM; Sublenhosa, 70 cm de altura, flor azul; Zona de campo, orla degradada",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-02-08 12:41:59-03","UFRGS","ICN","096547","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Santos, MP","Miotto, STS","1992","10","09","Brasil","Augusto Pestana","-53.9921989440918","-28.5168991088867",NA,NA,NA,NA,"ICN00023687","ICN00023687","1343","RS","cerca de 20km de Augusto Pestana, estrada de terra","flores brancas",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"15366","auto","2001",NA,"03",NA,NA,NA,NA,NA,NA,NA
"232","2021-02-08 12:41:59-03","UFRGS","ICN","096552","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Santos, MP","Miotto, STS","1992","10","10","Brasil","Catuípe","-54.0116996765137","-28.25",NA,NA,NA,NA,"ICN00023684","ICN00023684","1348","RS","estrada de terra entre Catuípe e Santo Ângelo, a 14km de Catuípe",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"30061","auto","2001",NA,"03",NA,NA,NA,NA,NA,NA,NA
"233","2021-02-08 12:41:59-03","UFRGS","ICN","146078","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Miotto, STS","Miotto, STS","2005","11","18","Brasil","Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,"405","405","ICN00023690","ICN00023690","2254","RS","estrada de terra ao lado da antena",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-08 12:41:59-03","UFRGS","ICN","004554","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Santos, MP","Ferreira, AG","1967","10","23","Brasil","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00023674","ICN00023674 ICN00023674_1","296","RS","Aterro Praia de Belas","erva de flores azuladas, abundante",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto","2001",NA,"03",NA,NA,NA,NA,NA,NA,NA
"235","2021-02-08 12:41:59-03","UFRGS","ICN","116236","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro, M","Ritter, MR","1999","11","13","Brasil","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"ICN00023680","ICN00023680","1084","RS","Cerro do Jarau","Em solo pedregoso",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"74636","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-08 12:41:59-03","UFRGS","ICN","116203","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro, M","Ritter, MR","1999","10","10","Brasil","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"ICN00023676","ICN00023676","1053","RS","Cerro do Jarau","Em solo raso, pedregoso, com pedras soltas",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"74636","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-02-08 12:41:59-03","UFRGS","ICN","067982","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Santos, MP","Longhi-Wagner, HM","1987","11","18","Brasil","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"ICN00023686","ICN00023686 ICN00023686_1","1605","RS","Cerro do Jarau","comum, flores azul-escuras; beira de mata sobre solo pedregoso",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"74636","auto","2001",NA,"03",NA,NA,NA,NA,NA,NA,NA
"238","2021-02-08 12:41:59-03","UFRGS","ICN","084100","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Miotto, S","Wagner, HL; et. al","1988","11","27","Brasil","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"ICN00023693","ICN00023693","1790","RS","a 20km de São Francisco de Paula, para Tainhas","pouco frequente; beira de estrada, solo argiloso",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"76715","auto","1991",NA,"09",NA,NA,NA,NA,NA,NA,NA
"239","2021-02-08 12:41:59-03","UFRGS","ICN","117044","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro, M","Miotto, STS; Pinheiro, M","1999","12","01","Brasil","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"ICN00023691","ICN00023691","1820","RS","BR 116 Km 32 a 5Km de Vacaria",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-02-08 12:41:59-03","UFRGS","ICN","116871","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro, M","Pinheiro, M","1999","12","01","Brasil","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"ICN00023692","ICN00023692 ICN00023692_1 ICN00023692_2","254","RS","BR 116 Km 63",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-02-08 12:41:59-03","UFRGS","ICN","117043","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro, M","Miotto, STS; Pinheiro, M","1999","12","01","Brasil","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"ICN00023689","ICN00023689","254","RS","BR 116 Km 63",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-02-08 12:41:59-03","UFRGS","ICN","117040","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro, M","Miotto, STS","1999","10","29","Brasil","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"ICN00023679","ICN00023679 ICN00023679_1","1734","RS","em direção à Lages BR 116 Km 32",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-02-08 12:41:59-03","UFRGS","ICN","116827","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro, M","Pinheiro, M","1999","10","29","Brasil","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"ICN00023706","ICN00023706 ICN00023706_1","180","RS","em direção à Lages Km 22 antes do posto de pedágio",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-02-08 12:41:59-03","UFRGS","ICN","005273","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Santos, MP","Pedersen, TM","1964","10","08","Argentina","Itati",NA,NA,NA,NA,NA,NA,"ICN00023671","ICN00023671 ICN00023671_1","7073","Corrientes",NA,"flowers blue or bluish",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"2001",NA,"03",NA,NA,NA,NA,NA,NA,NA
"245","2021-02-08 12:41:59-03","UFRGS","ICN","046183","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Santos, MP","Schinini, A; Ahumada, O","1978","11","09","Argentina","Santa Lucia",NA,NA,NA,NA,NA,NA,"ICN00023672","ICN00023672 ICN00023672_1","15938","Corrientes","Salinas Grandes","flores violáceas; em suelos salitrosos de la costa del río Santa Lucía",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"2001",NA,"03",NA,NA,NA,NA,NA,NA,NA
"246","2021-02-08 12:41:59-03","UFRGS","ICN","129988","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Miotto, STS","Conterato, I","2003","01","15","Brasil","São Francisco de Paula","-50.5025","-29.42","-50.5025","-29.42",NA,NA,"ICN00023705","ICN00023705","s.n.","RS","saída de São Francisco de Paula, a 7 Km do trevo 29°25'12 S 50°30'09 W",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-08 12:41:59-03","UFRGS","ICN","143175","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Trevisan, R","Trevisan, R","2005","11","14","Brasil","Santana do Livramento","-55.323333","-30.694444","-55.323333","-30.694444",NA,NA,"ICN00023681","ICN00023681","511","RS","assentamento Apolo 30° 41' 40 2 S 55° 19' 24 3 W","Flores azuis; em campo seco",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"2006",NA,"12","12",NA,NA,NA,NA,NA,NA
"248","2021-02-08 12:41:59-03","UFRGS","ICN","155215","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Lüdtke, R","Lüdtke, R","2006","10","31","Brasil","Herval","-53.4925","-31.891944","-53.4925","-31.891944",NA,NA,"ICN00023688","ICN00023688","638","RS","para Pinheiro Machado, RS 608. S 31°53'31.2 W 53°29'33.2","flores rosadas e azuis em individuos diferentes; beira de estrada",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-02-08 12:41:59-03","UFRGS","ICN","159225","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Pinheiro/, MT","Ceolin, GB","2008","10","12","Brasil","Uruguaiana","-56.998333","-29.77","-56.998333","-29.77",NA,NA,"ICN00023699","ICN00023699","149","RS","Charqueada 29°46'12 5S 56°59'54 3W","flor azul, abundante; beira de estrada, relevo plano, solo argiloso-arenoso, raso, pedregoso",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-02-08 12:41:59-03","UFRGS","ICN","181634","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Cordeiro, J","Cervi, AC; Barboza, E; Cordeiro, J","2013","11","06","Brasil","Urupema","-49.858889","-27.923611","-49.858889","-27.923611",NA,NA,"ICN00023701","ICN00023701","10022","SC","Morro das Antenas","Doação Herbário MBM; Arbusto de 1,10m. Flores azuis e frutos verdes.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"2013",NA,"11","03",NA,NA,NA,NA,NA,NA
"251","2021-02-08 12:41:59-03","UFRGS","ICN","186217","S","Plantae","Fabaceae","Lupinus","gibertianus","Lupinus gibertianus","C.P.Sm.","Cordeiro, J","Cervi, AC","2013","11","06","Brasil","Urupema","-49.855278","-27.9275","-49.855278","-27.9275",NA,NA,"ICN00023695","ICN00023695 ICN00023695_1","s.n.Barboz","SC","Cachoeira que Congela.","Doação MBM 386971; Subarbusto de 50cm. Flores azuladas (roxas)",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"2013",NA,"12","03",NA,NA,NA,NA,NA,NA
