"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","typeStatus","recordNumber","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"100","2017-05-03 15:20:42-03","MNHN","RECOLNAT_MNHN_P","P04598064","PreservedSpecimen",NA,"Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Alexander P. Sukhorukov",NA,NA,NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598064' target='other'> <mi>dwc_moreinfo</mi></a>","P04598064",NA,NA,NA,NA,NA,NA,"hb","P04598064_01",NA,NA,NA,NA,NA,NA,NA
"101","2015-09-04 16:16:36-03","MNHN","RECOLNAT_MNHN_P","P04598068","PreservedSpecimen",NA,"Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Alexander P. Sukhorukov",NA,NA,NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598068' target='other'> <mi>dwc_moreinfo</mi></a>","P04598068",NA,NA,NA,NA,NA,NA,"hb","P04598068_01",NA,NA,NA,NA,NA,NA,NA
"102","2017-05-04 10:52:04-03","MNHN","RECOLNAT_MNHN_P","P04598099","PreservedSpecimen",NA,"Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Alexander P. Sukhorukov",NA,NA,NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598099' target='other'> <mi>dwc_moreinfo</mi></a>","P04598099",NA,NA,NA,NA,NA,NA,"hb","P04598099_01",NA,NA,NA,NA,NA,NA,NA
"103","2015-09-04 16:16:35-03","MNHN","RECOLNAT_MNHN_P","P04598040","PreservedSpecimen",NA,"Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Alexander P. Sukhorukov",NA,NA,NA,"Mosén","1874","2","25","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598040' target='other'> <mi>dwc_moreinfo</mi></a>","P04598040",NA,NA,NA,NA,NA,NA,"hb","P04598040_01",NA,NA,NA,NA,NA,"2007",NA
"104","2017-05-03 13:47:20-03","MNHN","RECOLNAT_MNHN_P","P04598126","PreservedSpecimen",NA,"Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Saint-Hilaire","1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598126' target='other'> <mi>dwc_moreinfo</mi></a>","P04598126",NA,NA,NA,NA,NA,NA,"hb","P04598126_01",NA,NA,NA,NA,NA,"D 43",NA
"105","2017-05-03 13:47:20-03","MNHN","RECOLNAT_MNHN_P","P04598127","PreservedSpecimen",NA,"Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Minas Gerais",NA,"Brésil. Province de Minas Geraes.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598127' target='other'> <mi>dwc_moreinfo</mi></a>","P04598127",NA,NA,NA,NA,NA,NA,"hb","P04598127_01",NA,NA,NA,NA,NA,"D 43",NA
"106","2017-05-03 13:47:20-03","MNHN","RECOLNAT_MNHN_P","P04598128","PreservedSpecimen",NA,"Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Saint-Hilaire, A. de","1816","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598128' target='other'> <mi>dwc_moreinfo</mi></a>","P04598128",NA,NA,NA,NA,NA,NA,"hb","P04598128_01",NA,NA,NA,NA,NA,"C2 2711",NA
"107","2015-09-04 16:16:57-03","MNHN","RECOLNAT_MNHN_P","P04598113","PreservedSpecimen",NA,"Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Hatschbach, G.","1965","12","10","Brasil","Paraná","Xambrê","Altônia.","-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598113' target='other'> <mi>dwc_moreinfo</mi></a>","P04598113",NA,NA,NA,NA,NA,NA,"hb","P04598113_01","25930","auto",NA,NA,NA,"13304",NA
"108","2015-09-04 16:16:57-03","MNHN","RECOLNAT_MNHN_P","P04598114","PreservedSpecimen",NA,"Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Hatschbach, G.|HAas, H.","1967","1","20","Brasil","Paraná","Icaraíma","Estr. para Pôrto Camargo.","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598114' target='other'> <mi>dwc_moreinfo</mi></a>","P04598114",NA,NA,NA,NA,NA,NA,"hb","P04598114_01","21289","auto",NA,NA,NA,"15765",NA
"109","2020-12-11 11:40:05-03","UFMG","BHCB","9059","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Hatschbach, G; et al.","1992","12","16","Brasil","Paraná","Cerro Azul","Cabeceiras do Ribeirão Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Orla da mata pluvial;erva apoiante1m;flores esverdeadas;anteras creme;",NA,"Dicotyledon",NA,NA,NA,"58457","Southern America",NA,NA,"32006","auto",NA,NA,NA,NA,NA
"110","2020-12-11 11:40:05-03","UFMG","BHCB","37049","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","Vale do Rio Peruaçu.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,"s.n.","Southern America",NA,NA,"148972","auto",NA,NA,NA,NA,NA
"111","2021-02-11 17:21:11-03","UFPR","UPCB","30237","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guimarães, O.A.","1997","04",NA,"Cervi, A.C.","1987","11","29","Brasil","Paraná",NA,"Rio São João",NA,NA,NA,NA,NA,NA,"Erva decumbente, flor alva..",NA,NA,NA,NA,NA,"2541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-02-11 17:21:11-03","UFPR","UPCB","6693","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Marchioretto, M.S.","1995","09","22","Hatschbach, G.","1967","01","20","Brasil","Paraná","Icaraima","Estrada para Pto. Camargo","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,"Erva, 1,3m, clareiras da mata pluvial da bacia do Rio Paraná..",NA,NA,NA,NA,NA,"15765",NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA
"113","2021-02-11 17:21:11-03","UFPR","UPCB","4313","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Marchioretto, M.S.","1995","09","22","Hatschbach, G.","1963","02","18","Brasil","Paraná","Foz do Iguaçu","Parque Nacional","-54.5881004333496","-25.5478000640869",NA,NA,"200","200","Erva sub-escandente, beira de caminhos, mata pluvial..",NA,NA,NA,NA,NA,"9737",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"114","2021-02-11 17:21:11-03","UFPR","UPCB","30236","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guimarães, O.A.","1997","04",NA,"Cervi, A.C.","1992","12","15","Brasil","Paraná","Foz do Iguaçu","Trilha represa do Rio São João","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Escandente, flor esverdeada..",NA,NA,NA,NA,NA,"3890",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"115","2010-11-21 08:41:00-02","MO","MOBOT","2232226","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"G.J. Schwarz","1950","3","22","Argentina","Misiones","San Ignacio","Puerto Maní","-55.51666","-27.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 10225","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","2250782","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"SCHWARTZ","1946","7","1","Argentina","Misiones","San Ignacio","Cerro San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SCHWARTZ 2892","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","2250800","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"SCHWARTZ","1946","4","24","Argentina","Misiones","San Ignacio","El Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SCHWARTZ 2845","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","3420211","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"G.J. Schwarz","1946","12","28","Argentina","Misiones","San Javier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 3754","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","3418236","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald Liesner",NA,NA,NA,"Nélida Soria","1988","12","22","Paraguay","Caazapá",NA,"Castor cue desvio a Pacuri.","-55.28333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 3107","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","3418654","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Nélida Soria","1988","12","22","Paraguay","Caazapá",NA,"Lugar denominado Madimpa.","-55.28333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 3129","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","3418533","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","M.S. Marchioretto",NA,NA,NA,"Nélida Soria","1989","3","15","Paraguay","Caazapá",NA,"Tavai. 3 km S del Destacamento.","-55.28333","-26.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 3290","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","3421285","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner",NA,NA,NA,"Mirtha Ortiz","1988","12","22","Paraguay","Caazapá",NA,"Tavai-Bosque, camino a Madimpa.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ortiz 970","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","3418989","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner",NA,NA,NA,"Mirtha Ortiz","1966","12","4","Paraguay","Caazapá",NA,"Tavai-camino a Y-hovy.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ortiz 891","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2009-10-14 20:52:00-03","MO","MOBOT","3418607","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald Liesner",NA,NA,NA,"Isabel Basualdo","1988","12","4","Paraguay","Caazapá",NA,"Tavai. Yacare ry.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Basualdo 1987","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","741689","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|G. Garcete","1991","11","11","Paraguay","Paraguarí",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia. Arroyo Cañabé basin. Southern side of basin, on Arroyo Cañabé. Gallery forest.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 28673","South America",NA,NA,NA,NA,NA,NA,NA,"614","4"
"126","2008-05-27 22:02:00-03","MO","MOBOT","740998","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe. Gallery forest.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 21675","South America",NA,NA,NA,NA,NA,NA,NA,"372","4"
"127","2011-06-09 17:35:00-03","MO","MOBOT","741100","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1993","8","5","Paraguay","Paraguarí",NA,"Estero del Ypoá: Trinchera Cué. Gallery forest on clay soil along creek.","-57.38333","-25.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 36838","South America",NA,NA,NA,NA,NA,NA,NA,"839","4"
"128","2008-05-27 22:02:00-03","MO","MOBOT","764042","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1992","3","18","Paraguay","Paraguarí",NA,"Estero Ypoá. Arroyo Cañabe Basin. Gallery Forest on northern side.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 31178","South America",NA,NA,NA,NA,NA,NA,NA,"667","4"
"129","2008-05-27 22:02:00-03","MO","MOBOT","740719","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","1989","12","14","Paraguay","Paraguarí",NA,"Northern part of Lake Ypoá basin, 10 km E of Nueva Italia, on Arroyo Cañabe. Gallery forest.","-57.41666","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 16946","South America",NA,NA,NA,NA,NA,NA,NA,"215","2"
"130","2008-05-27 22:02:00-03","MO","MOBOT","2379224","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","R. Liesner (MO)",NA,NA,NA,"Thomas B. Croat","1982","7","1","Brazil","Rio de Janeiro",NA,"Municipio of Niteroi; Praia de Itaipucu Alto Moinas.","-43.11666","-22.88333",NA,NA,"100.00000000","250.00000000",NA,NA,NA,NA,NA,NA,"Croat 53762","South America",NA,NA,NA,NA,NA,NA,NA,"1774",NA
"131","2011-06-17 17:02:00-03","MO","MOBOT","100185489","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Foster's 1958 Catalog notes file",NA,NA,NA,"José Steinbach","1917","4","12","Bolivia","Santa Cruz","Sara","banado del Rio Surutu",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"Steinbach G. 3322","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"132","2011-03-29 21:18:00-03","MO","MOBOT","100266678","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Juan H. Hunziker|Carlo A. Naranjo|Emilio A. Ulibarri","1983","12","11","Argentina","Misiones","Iguazú","P. Nac. Iguazú, camino al río a través de la selva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 10982","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"133","2020-05-07 21:21:00-03","MO","MOBOT","100355895","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes|P.M. Jørgensen|I. Loza|A. Escalante|P. Calvi","2010","4","7","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, sector Calzada.","-68.5035556","-15.1522778",NA,NA,"814.00000000",NA,NA,NA,NA,NA,NA,NA,"Fuentes Claros 15738","South America",NA,NA,NA,NA,NA,NA,NA,"10-06","7"
"134","2011-12-22 05:01:00-02","MO","MOBOT","1054162","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Teodoro Rojas","1919","3",NA,"Paraguay","Paraguarí",NA,"Caañvé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 3359A","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"135","2011-12-22 05:01:00-02","MO","MOBOT","1055304","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Teodoro Rojas","1924","3",NA,"Paraguay","Guairá",NA,"Colonia Independencia.","-56.25","-25.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 4831","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"136","2008-05-27 22:02:00-03","MO","MOBOT","1126017","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","R.Liesner(MO)",NA,NA,NA,"Elsa M. Zardini|et al.","1996","2","28","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest VI, along Río Bonito. Gallery forest on border of swamp.","-54.81666","-25.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 44778","South America",NA,NA,NA,NA,NA,NA,NA,"1056","4"
"137","2012-03-18 05:12:00-03","MO","MOBOT","1155234","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","A. Carretero (HSB)",NA,NA,NA,"Fabiana Mamani M.|P. Rebolledo|Karina Osinaga","1997","2","22","Bolivia","Santa Cruz","Chiquitos","Concesión Don Mario, ubicada aproximadamente 125 km al Noreste de San José de Chiquitos. Bosque seco chiquitano, con elementos de Anadenanthera macrocarpa, Schinopsis brasiliensis, Aspidosperma macarpa rigidum.","-59.66666","-17.33333",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"Mamani M. 1408A","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2012-03-18 05:12:00-03","MO","MOBOT","1195653","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","F. Mamani (USZ)",NA,NA,NA,"Fabiana Mamani M.|M. Saucedo","1995","4","14","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio. 12 km al Norte de la comunidad Las Trancas. Parcelas permanentes del proyecto Bolfor, Las Trancas 95. Bosque seco chiquitano, con especies muy frecuentes de Andenanthera colubrina, Poeppigia procera, Centrolobium microchaete, etc. Suelos lateríticos.","-61.79722","-16.52027",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,"Mamani M. 817","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","1263626","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","R.Liesner(MO)",NA,NA,NA,"Elsa M. Zardini|A. Benítez","1997","11","23","Paraguay","Caazapá",NA,"National Park Caaguazú. Tall forest.","-55.44305","-26.09777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 47313","South America",NA,NA,NA,NA,NA,NA,NA,"1116","4"
"140","2008-05-27 22:02:00-03","MO","MOBOT","1263941","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","R.Liesner(MO)",NA,NA,NA,"Elsa M. Zardini|A. Benítez","1997","11","24","Paraguay","Caazapá",NA,"National Park Caaguazú. Tall forest.","-55.44305","-26.09777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 47391","South America",NA,NA,NA,NA,NA,NA,NA,"1117","4"
"141","2008-05-27 22:02:00-03","MO","MOBOT","1420938","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","R.Liesner(MO)",NA,NA,NA,"Elsa M. Zardini|R. Brítez","1999","12","16","Paraguay","Caazapá",NA,"Estancia Tapytá of Shell Forestry Ltd. Tall forest on trail to Tebicuary River. Collecting area: around two hectares.","-55.77055","-26.2875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 53128","South America",NA,NA,NA,NA,NA,NA,NA,"1194","5"
"142","2008-05-27 22:02:00-03","MO","MOBOT","1522512","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,"Nee 41720","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-05-07 21:19:00-03","MO","MOBOT","1752333","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes","2002","4","13","Bolivia","La Paz","Abel Iturralde","San Buenaventura; senda que va por el borde del rio. Bosque semideciduo subhúmedo estacional con Caesalpinia pluviosa, Anadenanthera colubrina, Rinorea sp, Helicteres lhotzkiana; en sectores claros con vegetación secundaria. En ladera rocosa","-67.5363889","-14.4388889",NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,"Fuentes Claros 4385","South America",NA,NA,NA,NA,NA,NA,NA,"02-21","8"
"144","2009-08-18 12:11:00-03","MO","MOBOT","2232050","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"Erik L. Ekman","1907","11","18","Argentina","Misiones",NA,"Prope La Granja in ripa flum. Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ekman 1976","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2011-02-22 06:39:00-03","MO","MOBOT","2232068","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Biganzoli, F.",NA,NA,NA,"F. Biganzoli|Paola Peralta|G. Márquez","2004","1","25","Argentina","Misiones","Cainguás","Predio UNLP, Reserva Valle del Arroyo Cuña Pirú. Picada del arroyo Liso al campo grande","-54.98472","-27.10527",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"Biganzoli 1482","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2009-07-31 05:57:00-03","MO","MOBOT","2232080","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"José E. Montes","1950","11","30","Argentina","Misiones","Candelaria","Loreto","-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montes 15028","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2009-07-31 05:57:00-03","MO","MOBOT","2232092","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"José E. Montes","1950","11","30","Argentina","Misiones","Candelaria","Loreto","-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montes 15105","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2009-07-31 05:57:00-03","MO","MOBOT","2232106","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"José E. Montes","1945","11","22","Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montes 1509","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2009-07-31 05:57:00-03","MO","MOBOT","2232116","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"José E. Montes","1951","3","10","Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montes 15101","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2010-01-29 13:28:00-02","MO","MOBOT","2232126","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"Miguel Lillo","1912","12","8","Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lillo 12254","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-07-31 05:57:00-03","MO","MOBOT","2232138","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"José E. Montes","1950","12","18","Argentina","Misiones","Iguazú","Puerto Delicia","-54.61666","-26.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montes 10746","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2016-11-15 05:15:00-02","MO","MOBOT","2232149","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"Antonio C. Krapovickas|et al.","1969","3","9","Argentina","Misiones","Leandro N. Alem","Paso Carreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 15003","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2016-11-15 05:15:00-02","MO","MOBOT","2232161","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, E. R.",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","1970","1","14","Argentina","Misiones","Libertador General San Martín","Puerto Rico, selva marginal del Río Paraná, en barranca","-55.01666","-26.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 15672","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
