"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"97","2009-12-04 16:52:00-02","MO","MOBOT","2845940","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","M.G. Born & P.J.M. Maas",NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","Hatschbach 16053","1967","2","24","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Parque V. Velha, Vila Velha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","633294","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","G. Carnevali & I. Ramirez",NA,NA,NA,"Alwyn H. Gentry|Bruce A. Stein","Gentry 47088","1984","5","2","Venezuela","Amazonas",NA,"-66.18333","0.83333",NA,NA,NA,NA,NA,NA,"South America","Cerro Neblina base camp, Río Mawarinuma. Mature forest on sandy ultisol and along clear water stream.","140.00000000",NA,NA,NA,NA,NA,NA,NA,"84-111","1",NA,NA
"99","2014-04-04 05:47:00-03","MO","MOBOT","664062","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","M.G. Born & P.J.M. Maas (U)",NA,NA,NA,"Alwyn H. Gentry|Rodolfo Vásquez|L.H. Emmons|Nestor Jaramillo","Gentry 39695A","1983","1","24","Peru","Loreto","Maynas","-72.83333","-3.46666",NA,NA,NA,NA,NA,NA,"South America","Yanamono Tourist Camp, Rio Amazonas between Indiana and mouth of Rio Napo. Mature forest on lateritic soil.","130.00000000",NA,NA,NA,NA,NA,NA,NA,"83-20","1",NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","669087","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","G.&I.Carnevali",NA,NA,NA,"Ronald L. Liesner|Bruce K. Holst","Liesner 21499","1987","2","28","Venezuela","Amazonas",NA,"-66.125","5.68333",NA,NA,NA,NA,NA,NA,"South America","ATURES Río Coro-Coro. River and adjacent forested slopes, W of Serranía de Yutaje 6 to 8 km N of settlement of Yutaje.","320.00000000",NA,NA,NA,NA,NA,NA,NA,"87-14","2",NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","672021","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","G. Carnevali & I. Ramírez",NA,NA,NA,"Ronald L. Liesner","Liesner 16563","1984","3","13","Venezuela","Amazonas",NA,"-66.16666","0.83333",NA,NA,NA,NA,NA,NA,"South America","Río Negro. 0 to 1 km west of Cerro de La Neblina Base Camp which is on Río Mawarinuma. Elev. 140 m. 0º50'N, 66º10'W.","140.00000000",NA,NA,NA,NA,NA,NA,NA,"84-56","2",NA,NA
"102","2014-04-04 05:47:00-03","MO","MOBOT","677670","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","R. Vasquez (MO)",NA,NA,NA,"Rodolfo Vásquez|Cesár A. Grández","Vásquez Martínez 17460","1991","7","25","Peru","Loreto","Maynas","-72.9","-3.25",NA,NA,NA,NA,NA,NA,"South America","Dtto. Amazonas ExplorNapo Camp (Río Sucusari). Bosque primario.","140.00000000",NA,NA,NA,NA,NA,NA,NA,"456","1",NA,NA
"103","2019-06-28 09:35:50-03","UNIOESTE","UNOP","10176","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Benatti, V.M.N.","2019","05","10","Rauber, C.R.; Temponi, L.G.; Hammes, J.K.;; Temponi, L.G.; Hammes, J.K.;","301","2019","01","30","Brasil","Paraná","Santa Teresa","-53.633722","-25.058917","-53.633722","-25.058917",NA,NA,NA,NA,NA,"Parque Nacional do Iguaçu, Trilha Jumelo",NA,NA,NA,"Erva, caule branco, sem folhas, fruto branco",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-01-10 20:51:59-03","INPA","INPA","281025","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Vieira, TL","2018","11","14","Klein, VP","209","2017","08","01","Brasil","Amazonas","Manaus","-60.533333","-3.608333","-60.533333","-3.608333","INPA0281025",NA,"Monocotyledon","Asparagales","Southern America","Reserva Florestal Adolfo Ducke, Mata de terra firme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-08-31 09:19:53-03","INPA","INPA","226189","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Pessoa, EM","2011","09",NA,"Carvalho-Sobrinho, JG de","1135","2006","11","03","Brasil","Amazonas","Presidente Figueiredo","-59","-1","-59","-1","INPA0226189","INPA0226189 INPA0226189_num","Monocotyledon","Asparagales","Southern America","Rebio Uatumã, Entorno. Vila de Balbina: Picada da Suçuarana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-08-31 09:19:53-03","INPA","INPA","72990","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Dodson, CH","1986",NA,NA,"Steward, WC","68","1977","11","17","Brasil","Roraima","Caracaraí","-60.3","-0.3","-60.3","-0.3","INPA0072990","INPA0072990 INPA0072990_e INPA0072990_e1","Monocotyledon","Asparagales","Southern America","BR174, km 329, Estrada Manaus-Caracaraí, Km 329, north of Waimari-Atoari Indian Reserve. Prmary forest on terra firme, sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-08-31 09:19:53-03","INPA","INPA","133083","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Pessoa, EM","2011","09",NA,"Schunke-Vigo, J","4121","1970","07","26","Peru","San Martín","Mariscal Caceres",NA,NA,NA,NA,"INPA0133083","INPA0133083 INPA0133083_e INPA0133083_e1 INPA0133083_nd INPA0133083_nd1","Monocotyledon","Asparagales","Southern America","Dtto. Campanillaevo. Murga (margem izquierda del río Huallaga) al oeste de la granja ganadera dek Sr, Roldan Arévalo Silva","400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-08-31 09:19:53-03","INPA","INPA","158210","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Pessoa, EM","2011","09",NA,"Maas, PJM","6784","1987","10","18","Brasil","Amazonas","São Gabriel da Cachoeira","-67.266667","0.1","-67.266667","0.1","INPA0158210","INPA0158210 INPA0158210_e INPA0158210_nd","Monocotyledon","Asparagales","Southern America","Ilha Tamanduá, Right bank of Rio Negro, Ilha Tamanduá (locally Ilha Marajó), near Carapanã. High caatinga, along creek.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-08-31 09:19:53-03","INPA","INPA","158299","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Pessoa, EM","2011","09",NA,"Maas, PJM","6873","1987","10","28","Venezuela","Amazonas",NA,"-67.733333","1.4","-67.733333","1.4","INPA0158299","INPA0158299 INPA0158299_d INPA0158299_e INPA0158299_nd INPA0158299_num","Monocotyledon","Asparagales","Southern America","Piedra de Cucuy, Base of Piedra de Cucuy, mata de terra firme.","100","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-08-31 09:19:53-03","INPA","INPA","223438","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Stancik, JF","2007","12",NA,"Carvalho, FA de","557","2005","10","26","Brasil","Amazonas","Careiro","-60.3555","-4.030278","-60.3555","-4.030278","INPA0223438",NA,"Monocotyledon","Asparagales","Southern America","Careiro - Castanho, km 83 da BR 319 (Manaus-Porto Velho).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-08-31 09:19:53-03","INPA","INPA","43384","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Braga, PIS","1976",NA,NA,"Prance, GT","19900","1973",NA,NA,"Brasil","Mato Grosso",NA,"-59.35","10.2","-59.35","10.2","INPA0043384","INPA0043384 INPA0043384_e INPA0043384_e1","Monocotyledon","Asparagales","Southern America","Rio Aripuanã, road from Nucleo Pioneiro de Humboldt to Rio Jurena, Km 9,5. Forest in which Leguminosae, nº P19869, is dominant. Terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-08-31 09:19:53-03","INPA","INPA","33047","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Prance, GT","14831","1971","09","25","Brasil","Amazonas",NA,"-60.454101","-2.744598","-60.454101","-2.744598","INPA0033047","INPA0033047 INPA0033047_e","Monocotyledon","Asparagales","Southern America","Rio Cuieras just below mouth of Rio Brancinho, Rio Cuieras just below mouth of rio Brancinho. Campina caatinga on white sand.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-08-31 09:19:53-03","INPA","INPA","86739","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Pessoa, EM","2011","09",NA,"Maia, LA","506","1979","07","10","Brasil","Amazonas","São Gabriel da Cachoeira","-67.887641","-0.638415","-67.887641","-0.638415","INPA0086739","INPA0086739 INPA0086739_e INPA0086739_nd","Monocotyledon","Asparagales","Southern America","Serra do Curicuriari, Rio Negro, caminho da Serra Curicuriari. Campina. Crescendo no chão da campina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-06-15 15:31:06-03","UNESP-RC","HRCB","49420","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Lombardi","7323","2008","02","20","Brasil","São Paulo","Jundiaí","-46.935778","-23.230444","46º56'08.8W","23º13'49,6S",NA,NA,NA,NA,NA,NA,"850","850",NA,"Erva saprófita, sub-bosque na borda da trilha, inflorescências creme, flores brancas",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 11:50:12-03","UFPE","UFP","84035","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(S.w.) Rchb.f.",NA,NA,NA,NA,"Melo, A; Pessoa, A; Pereira, CA; Bazante, MO; Gomes-Silva, F","1748","2018","04","13","Brasil","Pernambuco","Vicência","-35.722222","-8.033333","-35.722222","-8.033333","UFP084035",NA,NA,NA,NA,NA,"500","500",NA,"Erva terrícola mico-heterótrofa totalmente alva. Encontrada no interior da mata. Comum.",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 11:50:12-03","UFPE","UFP","78724","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(S.w.) Rchb.f.","Pessoa, E","2014","11",NA,"Pessoa, E; Amorim, BS; Maciel, JR; Luna, NK","1285","2014","11","26","Brasil","Pernambuco","Jaqueira","-35.7933006286621","-8.72667026519775",NA,NA,"UFP078724",NA,NA,NA,NA,NA,NA,NA,NA,"Erva terrícola completamente branca.","11830","auto",NA,NA,NA,NA,NA,NA
"117","2020-09-12 05:00:02-03","US","US","2323781","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","8386","1959","1","27","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00302439","US00302439_01",NA,"Orchidales","South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"118","2020-09-12 05:00:02-03","US","US","2479896","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.",NA,NA,NA,NA,"R. E. Schultes, R. E. D. Baker & I. Cabrera","18057","1952","10","26","Colombia","Vaupés",NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"119","2020-09-12 05:00:02-03","US","US","2564323","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.",NA,NA,NA,NA,"G. Hatschbach","15991","1967","2","15","Brazil","Paraná",NA,NA,NA,NA,NA,"US00302440","US00302440_01",NA,"Orchidales","South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"120","2020-09-12 05:00:02-03","US","US","2563756","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.",NA,NA,NA,NA,"G. Hatschbach & O. A. Guimarães","16053","1967","2","24","Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"US00302434","US00302434_01",NA,"Orchidales","South America",NA,NA,NA,NA,NA,"46557","auto","Monocotyledonae",NA,NA,"1",NA,NA
"121","2020-09-12 05:00:02-03","US","US","1855514","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.",NA,NA,NA,NA,"E. P. Killip","37484","1943","4","14","Venezuela","Bolivar",NA,NA,NA,NA,NA,NA,NA,NA,"Orchidales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"122","2020-09-02 16:35:27-03","Cenargen","CEN","34451","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","J. A. N. Batista","1999","12",NA,"João Aguiar Nogueira Batista","961","1999","12","18","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00034451","CEN00034451",NA,NA,NA,"Fazenda Sucupira (Cenargen-Embrapa). Entre os bairros do Riacho Fundo e o Recanto das Emas. Mata do Riacho Fundo. Trecho de mata um pouco acima da ponte e da área de lazer com as churrasqueiras.",NA,NA,"Exsicatas","Em início de floração. Flores brancas cobertas por pequenos filamentos marrons.","70570","auto",NA,NA,NA,"1",NA,NA
"123","2020-09-02 16:35:27-03","Cenargen","CEN","32203","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","J. A. N. Batista","2000","02",NA,"Bruno Machado Teles Walter","3978","1998","01","15","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00032203","CEN00032203",NA,NA,NA,"Fazenda Sucupira (CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo. Área próxima à grande clareira.","1090","1090","Exsicatas","Plantas coletadas na serrapilheira, também vegetando em troncos caidos na mata.","70570","auto",NA,NA,NA,"2",NA,NA
"124","2020-09-02 16:35:27-03","Cenargen","CEN","30543","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","J. A. N. Batista","1998",NA,NA,"João Aguiar Nogueira Batista","763","1998","02","17","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00030543","CEN00030543",NA,NA,NA,"Fazenda Sucupira (EMBRAPA). entre o Riacho Fundo e o Recanto das Emas. Mata do córrego do Riacho Fundo.",NA,NA,"Exsicatas","Observados poucos exemplares.","70570","auto",NA,NA,NA,"1",NA,NA
"125","2020-09-02 16:35:27-03","Cenargen","CEN","15185","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","L. B. Bianchetti",NA,NA,NA,"João Aguiar Nogueira Batista",NA,NA,NA,NA,"Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00015185","CEN00015185",NA,NA,NA,"Parque Nacional de Brasília",NA,NA,"Exsicatas","Final de floração, flores secas com frutos abertos","70570","auto",NA,NA,NA,"1",NA,NA
"126","2020-09-02 16:35:27-03","Cenargen","CEN","58123","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","J. A. N. Batista","2005","02",NA,"João Aguiar Nogueira Batista","1574","2005","02","07","Brasil","GO","PIRENOPOLIS","-48.9592018127441","-15.852499961853",NA,NA,"CEN00058123","CEN00058123",NA,NA,NA,"ParqueEstadual da Serra dos Pirinues, em mata do lado oposto ao maior morro da serra( com um capela no topo )",NA,NA,"Exsicatas","No interior de mata mesofitica, crescendo no meiodo folhedo em decomposição solo escuro humosos, flores branco-amarronzado, em plena floração , Flora do Brasil - Eastado de Goiás.","40887","auto",NA,NA,NA,"1",NA,NA
"127","2019-12-09 17:30:35-03","UFPR","EFC","14973","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Blum, C.T.","2016","01","18","Blum, C.T.","2458","2016","01","18","Brasil","Paraná","Curitiba","-49.24","-25.448","-49.2400","-25.4480","EFC014973",NA,NA,NA,NA,"Capão do Cifloma","923","923",NA,"Herbácea 0,35 m alt.; caule branco, áfila, botões e flores brancas, frutos, sobre serrapilheira em Floresta Ombrófila Mista Montana em estágio médio",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-12-09 17:30:35-03","UFPR","EFC","9462","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Reis, M.M.; Santos, T.F.","2016","04","06","Vicentini, A.",NA,"1994","10","01","Brasil","Amazonas","Manaus","-59.9546","-2.9744","-59.9546","-2.9744","EFC009462",NA,NA,NA,NA,"Reserva Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-12-09 17:30:35-03","UFPR","EFC","18298","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Rios, R.C.","2015","12","07","Rios, R.C.","5","2015","12","07","Brasil","Paraná","Curitiba","-49.23998","-25.449323","-49.239980","-25.449323","EFC018298",NA,NA,NA,NA,"Capão do tigre, UFPR","928","928",NA,"Erva mico-heterótrofa 25 cm, frutos maduros marrons, multiseminados, sementes papiráceas.",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-12-09 17:30:35-03","UFPR","EFC","16632","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Engels, M. E.","2011","07",NA,"Engels, M. E.","336","2011","07","04","Brasil","Paraná","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,"EFC016632",NA,NA,NA,NA,"Catanduvas de Fora",NA,NA,NA,"Saprófita, em serrapilheira de capão, planta esbranquiçada.","26641","auto",NA,NA,NA,NA,NA,NA
"131","2019-12-09 17:30:35-03","UFPR","EFC","17996","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Völtz, R.R.","2019","02","23","Völtz, R.R.; Serejo, S.V.","2032","2019","02","12","Brasil","Paraná","Guarapuava","-51.62306","-25.5847","-51.62306","-25.5847","EFC017996",NA,NA,NA,NA,NA,"1010","1010",NA,"Erva áfila 0,1 m alt.; frutos de cor pérola; interior de Floresta Ombrófila Mista pastejada.",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-12-09 17:30:35-03","UFPR","EFC","13425","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Souza, I.","2018","06","08","Blum, C.T.","1005","2013","01","11","Brasil","Paraná","Lapa","-49.6871","-25.8101","-49.6871","-25.8101","EFC013425",NA,NA,NA,NA,"RPPN Uru",NA,NA,NA,"Saprófita em subosque de FOM. Com flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-10-07 09:20:12-03","UEFS","HUEFS","183833","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Machado, A.F.P.","1083","2011","12","20","Brasil","Rio de Janeiro","Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0183833","HUEFS0183833","Angiospermae","Asparagales",NA,"Floresta da Tijuca.Parque Lage - Corcovado.",NA,NA,NA,NA,"57442","auto","Lilianae",NA,NA,NA,NA,NA
"134","2019-10-07 09:20:12-03","UEFS","HUEFS","196046","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","E.Pessoa","2017","11",NA,"Cardoso, D.","3246","2012","08","22","Brasil","Amazonas","Manaus","-60.276389","-3.034167","60W16'35''","3S2'3''","HUEFS0196046","HUEFS0196046","Angiospermae","Asparagales",NA,"Reserva de Desenvolvimento Sustentável do Tupé, margem do Rio Negro.",NA,NA,NA,"Floresta de terra-firme",NA,NA,"Lilianae",NA,NA,NA,NA,NA
"135","2019-10-07 09:20:12-03","UEFS","HUEFS","197456","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"Klein, R.M.","7120","1967","01","18","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"HUEFS0197456","HUEFS0197456","Angiospermae","Asparagales",NA,"Saco grande. Ilha de Santa Catarina.","200","200",NA,NA,"27000","auto","Lilianae",NA,NA,NA,NA,NA
"136","2019-07-09 12:42:20-03","F","FMNH-SEEDPLANTS","V0451000F","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla",NA,NA,NA,NA,NA,"G. G. Hatschbach & O. A. Guimarães","16053","1967","2","24","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0451000F","V0451000F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"137","2020-11-04 17:30:12-03","UEM","HUEM","9987","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","M.E. Engels","2013","03","27","Milaneze-Gutierre, MA","s.n.","2003","02",NA,"Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,"HUEM000009663","HUEM000009663",NA,NA,NA,NA,NA,NA,NA,"Saprófita. Com frutos e flores brancas. Áfita na frutificação.","47841","auto",NA,NA,NA,NA,NA,NA
"138","2016-08-23 10:22:49-03","NHMLondon","NHM-LONDON-BOT","BM001010451","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Thiago Erir Cadete Meneguzzo; Jardim Botanico do Rio de Janeiro; b.1987; Meneguzzo","2012",NA,NA,"Collaboration; M.J.M. Christenhusz, S. Lehtonen & P.B. Schwartsburd","5031","2008","03","21","Brasil","Paraná",NA,"-51.351336","-24.611486","-51.351336","-24.611486",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: Well-oreserved Araucaria forest along creek.",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:712026",NA
"139","2019-11-01 15:15:35-03","UnB","UB","87755","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb. f.","Pabst, GFJ","1969",NA,NA,"Irwin, HS","19384","1968","01","28","Brasil","Goiás","Corumbá de Goiás","-48.8086","-15.9236","-48.8086","-15.9236","UB0019201","UB0019201","Monocotyledonae",NA,"Southern America","Corumbá de Goiás, Ca 20km NW of Corumbá de Goiás, near road to Niquelândia","1400","1400",NA,"Colorless, to ca. 25cm tall; In damp shade, slope forest. Sandstone slopes and outcrops",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-16 09:44:52-03","UnB","UB","Coordenadas, au","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb. f.","Meneguzzo, TEC","2020","01",NA,"Faria, JEQ","10182","2019","01","22","Brasil","Distrito Federal","Brasília","-47.843056","-15.888889","-47.843056","-15.888889",NA,NA,"Monocotyledonae",NA,"Southern America","Estação Ecológica Jardim Botânico de Brasília, na mata do Rehabilita","1082","1082",NA,"Erva crescendo em serrapilheira densa, frutos imaturos e maduros perolados; Mata de galeria",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-01 15:15:35-03","UnB","UB","87754","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb. f.","Pabst, GFJ",NA,NA,NA,"Heringer, EP","7980","1961","02","21","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"UB0019199","UB0019199","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,"Local: Brasília ou Paraopeba","70570","auto",NA,NA,NA,NA,NA,NA
"142","2019-11-01 15:15:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb. f.","Almeida, VR; Menini, LN","2002","03","01","Forzza, RC; Franco, BKS","2067","2002","01","27","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"UB0019195","UB0019195","Monocotyledonae",NA,"Southern America","Reserva Biológica da Represa do Grama",NA,NA,NA,"Erva terrestre, no interior da mata, formando grande população. Frutos alvos passados","11991","auto",NA,NA,NA,NA,NA,NA
"143","2019-11-01 15:15:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb. f.","Hatschbach, G","2004",NA,NA,"Hatschbach, G; Hatschbach, M; Barbosa, E","76832","2002","02","19","Brasil","Paraná ","Santa Maria do Oeste","-51.8624992370605","-24.9391994476318",NA,NA,"UB0019197","UB0019197","Monocotyledonae",NA,"Southern America","Arredores",NA,NA,NA,"Ereta, flor totalmente ala; saprófita do araucarieto","29384","auto",NA,NA,NA,NA,NA,NA
"144","2020-11-12 16:58:10-03","UEL","FUEL","52845","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Molina, JMP","2013","02",NA,"Molina, JMP","40","2013","02","19","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Tracheophyta","Asparagales",NA,"Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
