"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","eventTime"
"99","2020-12-21 16:32:18-03","MBM","MBM","18121","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Kohene","Lourteig, A.","Hatschbach, G.","26405",NA,NA,NA,"Southern America","Brazil","Paraná","Marmeleiro","Estrada Marmeleiro - Campo Erê","-53.0261001586914","-26.1494007110596",NA,NA,"MBM018121","MBM018121",NA,NA,NA,"27396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:32:18-03","MBM","MBM","20637","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Kohene","Lourteig, A.","Hatschbach, G.","25514",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Banhado","-49.0633010864258","-25.4416999816895",NA,NA,"MBM020637","MBM020637",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:32:18-03","MBM","MBM","124560","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Kohene",NA,"Britez, R.M.; et al.; et al.","1303",NA,NA,NA,"Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"MBM124560","MBM124560",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:32:18-03","MBM","MBM","235610","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Kohene","Britez, R.M.","Britez, R.M.; et al.; et al.","277",NA,NA,NA,"Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"MBM235610",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:32:18-03","MBM","MBM","235611","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Kohene","Britez, R.M.","Britez, R.M.; et al.; et al.","1303",NA,NA,NA,"Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"MBM235611",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:32:18-03","MBM","MBM","235612","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Kohene","Britez, R.M.","Britez, R.M.","198",NA,NA,NA,"Southern America","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"MBM235612",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:32:18-03","MBM","MBM","56958","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Kohene","Lourteig, A.","Kummrow, R.","1215",NA,NA,NA,"Southern America","Brazil","Paraná","Tijucas do Sul","Campina","-49.1988983154297","-25.9281005859375",NA,NA,"MBM056958","MBM056958",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:32:18-03","MBM","MBM","280600","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Kohene","Smith, S.F.","Scur, L.","1019","2003","01","14","Southern America","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,"MBM280600","MBM280600",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:32:18-03","MBM","MBM","139535","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana uleana","Kohene","Lourteig, A.","Hatschbach, G.","13712",NA,NA,NA,"Southern America","Brazil","Paraná","General Carneiro","Cabeceiras do Rio Iratim","-51.315601348877","-26.4274997711182",NA,NA,"MBM139535","MBM139535",NA,NA,NA,"33284","auto",NA,"uleana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:32:18-03","MBM","MBM","13137","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana uleana","Kohene","Lourteig, A.","Hatschbach, G.","22824",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,"MBM013137","MBM013137",NA,NA,NA,"45291","auto",NA,"uleana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:32:18-03","MBM","MBM","990","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana uleana","Kohene","Lourteig, A.","Hatschbach, G.","13915",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Rio Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,"MBM000990","MBM000990",NA,NA,NA,"25180","auto",NA,"uleana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:32:18-03","MBM","MBM","139536","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana uleana","Kohene","Lourteig, A.","Hatschbach, G.","13716",NA,NA,NA,"Southern America","Brazil","Paraná","General Carneiro","Cabeceiras do Rio Iratim","-51.315601348877","-26.4274997711182",NA,NA,"MBM139536","MBM139536",NA,NA,NA,"33284","auto",NA,"uleana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:32:18-03","MBM","MBM","221445","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana urbaniana","Kohene","Lourteig, A.","Dombrowski, L.T.; et al.; et al.","956",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM221445",NA,NA,NA,NA,"25180","auto",NA,"urbaniana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:32:18-03","MBM","MBM","9914","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana urbaniana","Kohene","Lourteig, A.","Hatschbach, G.","21178",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Cachoeira dos Turcos","-51.4580993652344","-25.395299911499",NA,NA,"MBM009914","MBM009914",NA,NA,NA,"53832","auto",NA,"urbaniana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:32:18-03","MBM","MBM","16404","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana urbaniana","Kohene","Lourteig, A.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","25413",NA,NA,NA,"Southern America","Brazil","Paraná","Piraí do Sul","Tijuco Preto","-49.948600769043","-24.5261001586914",NA,NA,"MBM016404","MBM016404",NA,NA,NA,"37171","auto",NA,"urbaniana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:32:18-03","MBM","MBM","221444","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana urbaniana","Kohene","Lourteig, A.","Saito, Y.; et al.; et al.","512",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","São Roque","-49.0633010864258","-25.4416999816895",NA,NA,"MBM221444",NA,NA,NA,NA,"12577","auto",NA,"urbaniana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:32:18-03","MBM","MBM","1531","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana urbaniana","Kohene","Lourteig, A.","Hatschbach, G.","15234",NA,NA,NA,"Southern America","Brazil","Paraná","Contenda","Contenda","-49.5346984863281","-25.6756000518799",NA,NA,"MBM001531","MBM001531",NA,NA,NA,"22732","auto",NA,"urbaniana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:32:18-03","MBM","MBM","133710","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana urbaniana","Kohene","Lourteig, A.","Hatschbach, G.; Nicolack, V.; Nicolack, V.","53671",NA,NA,NA,"Southern America","Brazil","Paraná","Palmas","Rodovia para Mangueirinha","-51.9906005859375","-26.4841995239258",NA,NA,"MBM133710","MBM133710",NA,NA,NA,"46666","auto",NA,"urbaniana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:32:18-03","MBM","MBM","1760","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana urbaniana","Kohene","Lourteig, A.","Hatschbach, G.","15405",NA,NA,NA,"Southern America","Brazil","Paraná","Palmas","Santo Agostinho","-51.9906005859375","-26.4841995239258",NA,NA,"MBM001760","MBM001760",NA,NA,NA,"46666","auto",NA,"urbaniana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:32:18-03","MBM","MBM","51398","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana urbaniana","Kohene","Lourteig, A.","Reitz, R.; Klein, R.M.; Klein, R.M.","14026",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Lages","Morro do Pinheiro Seco","-50.326099395752","-27.8160991668701",NA,NA,"MBM051398","MBM051398",NA,NA,NA,"70701","auto",NA,"urbaniana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:32:18-03","MBM","MBM","568","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana uleana","Kohene","Lourteig, A.","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13391",NA,NA,NA,"Southern America","Brazil","Paraná","Guarapuava","Serra da Esperança","-51.4580993652344","-25.395299911499",NA,NA,"MBM000568","MBM000568",NA,NA,NA,"53832","auto",NA,"uleana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:32:18-03","MBM","MBM","78571","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana uleana","Kohene","Graham, S.A.","Kummrow, R.","2115",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Campininha","-49.0633010864258","-25.4416999816895",NA,NA,"MBM078571","MBM078571",NA,NA,NA,"12577","auto",NA,"uleana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:32:18-03","MBM","MBM","139535","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana uleana","Kohene","Lourteig, A.","Hatschbach, G.","13712",NA,NA,NA,"Southern America","Brazil","Paraná","General Carneiro","Cabeceiras do Rio Iratim","-51.315601348877","-26.4274997711182",NA,NA,"MBM139535","MBM139535",NA,NA,NA,"33284","auto",NA,"uleana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:32:18-03","MBM","MBM","13137","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana uleana","Kohene","Lourteig, A.","Hatschbach, G.","22824",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,"MBM013137","MBM013137",NA,NA,NA,"45291","auto",NA,"uleana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:32:18-03","MBM","MBM","990","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana uleana","Kohene","Lourteig, A.","Hatschbach, G.","13915",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Rio Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,"MBM000990","MBM000990",NA,NA,NA,"25180","auto",NA,"uleana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:32:18-03","MBM","MBM","139536","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana uleana","Kohene","Lourteig, A.","Hatschbach, G.","13716",NA,NA,NA,"Southern America","Brazil","Paraná","General Carneiro","Cabeceiras do Rio Iratim","-51.315601348877","-26.4274997711182",NA,NA,"MBM139536","MBM139536",NA,NA,NA,"33284","auto",NA,"uleana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2015-11-07 05:00:29-02","MNHN","RECOLNAT_MNHN_P","P01901795","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","carunculata","Cuphea carunculata","Koehne","Bacigalupi","Ule, E.",NA,"1891","2",NA,NA,"Brésil",NA,NA,"Estado de Sta Catharina. Perto de Capivane azima da Serra Geral",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901795' target='other'> <mi>dwc_moreinfo</mi></a>","P01901795","P01901795_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1754","type",NA
"126","2015-11-07 05:04:20-02","MNHN","RECOLNAT_MNHN_P","P01901845","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","reitzii","Cuphea reitzii","Lourteig",NA,"Smith, L.B.|Reitz, P.R.",NA,"1956","12","18",NA,"Brésil",NA,NA,"Mun. Pôrto Uniao: Bog, campo and ruderal, Fazenda Frei Rogerio, 12 km southeast of Pôrto Uniao. Santa Catarina",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901845' target='other'> <mi>dwc_moreinfo</mi></a>","P01901845","P01901845_01","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8679","holotype",NA
"127","2015-11-07 05:04:25-02","MNHN","RECOLNAT_MNHN_P","P01901846","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","reitzii","Cuphea reitzii","Lourteig",NA,"Smith, L.B.|Reitz, P.R.",NA,"1956","12","18",NA,"Brésil",NA,NA,"Mun. Pôrto Uniao: Bog, campo and ruderal, Fazenda Frei Rogerio, 12 km southeast of Pôrto Uniao. Santa Catarina",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901846' target='other'> <mi>dwc_moreinfo</mi></a>","P01901846","P01901846_01","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8679","isotype",NA
"128","2015-02-16 13:10:58-02","MNHN","RECOLNAT_MNHN_P","P01901796","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne","Lourteig","Dusén, P.K.H.",NA,"1909","11","27",NA,"Brésil",NA,NA,"Parana: Serrinha, in paludosis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901796' target='other'> <mi>dwc_moreinfo</mi></a>","P01901796","P01901796_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8998",NA,NA
"129","2015-09-05 02:48:17-03","MNHN","RECOLNAT_MNHN_P","P05140538","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Pereira, E.|Pabst (7660), G.",NA,"1964","1","15",NA,"Brasil","Santa Catarina",NA,"Areão.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140538' target='other'> <mi>dwc_moreinfo</mi></a>","P05140538","P05140538_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8385",NA,NA
"130","2015-09-05 02:48:17-03","MNHN","RECOLNAT_MNHN_P","P05140539","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Rambo, B.",NA,"1949","12","3",NA,"Brasil","Rio Grande do Sul",NA,"Vila Oliva para Caxias",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140539' target='other'> <mi>dwc_moreinfo</mi></a>","P05140539","P05140539_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44605",NA,NA
"131","2015-09-05 02:48:19-03","MNHN","RECOLNAT_MNHN_P","P05140550","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Smith, L.B.|Klein, R.M.",NA,"1964","12","15",NA,"Brasil","Santa Catarina","Faxinal dos Guedes","Urupema","-52.23333","-26.85","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140550' target='other'> <mi>dwc_moreinfo</mi></a>","P05140550","P05140550_01","700","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14021",NA,NA
"132","2015-09-05 02:48:19-03","MNHN","RECOLNAT_MNHN_P","P05140551","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Smith, L.B.|Reitz, R.",NA,"1965","1","5",NA,"Brasil","Santa Catarina","São Joaquim","Bog, 10 km south of São Joaquim","-49.93333","-28.35","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140551' target='other'> <mi>dwc_moreinfo</mi></a>","P05140551","P05140551_01","1200","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14319",NA,NA
"133","2015-09-05 02:48:19-03","MNHN","RECOLNAT_MNHN_P","P05140552","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Smith, L.B.|Reitz, R.",NA,"1965","1","5",NA,"Brasil","Santa Catarina","São Joaquim","10km south of São Joaquim","-49.93333","-28.35","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140552' target='other'> <mi>dwc_moreinfo</mi></a>","P05140552","P05140552_01","1200","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14319",NA,NA
"134","2015-09-05 02:48:21-03","MNHN","RECOLNAT_MNHN_P","P05140562","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Rambo",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140562' target='other'> <mi>dwc_moreinfo</mi></a>","P05140562","P05140562_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44871",NA,NA
"135","2015-09-05 02:48:21-03","MNHN","RECOLNAT_MNHN_P","P05140563","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Rambo, B.",NA,"1950","1","18",NA,"Brasil","Rio Grande do Sul",NA,"Aparados da rocinha, p. Bom Jesus",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140563' target='other'> <mi>dwc_moreinfo</mi></a>","P05140563","P05140563_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45319",NA,NA
"136","2015-09-05 02:50:39-03","MNHN","RECOLNAT_MNHN_P","P05140694","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Smith, L.B.|Reitz, R.",NA,"1965","1","3",NA,"Brasil","Santa Catarina","São Joaquim","Santa Barbara","-49.5","-28.11667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140694' target='other'> <mi>dwc_moreinfo</mi></a>","P05140694","P05140694_01","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14222",NA,NA
"137","2015-09-05 02:50:39-03","MNHN","RECOLNAT_MNHN_P","P05140699","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Krapovickas, A.|Cristóbal, C.L.",NA,"1982","1","10",NA,"Brasil","Rio Grande do Sul",NA,"30km E de São Francisco de Paula.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140699' target='other'> <mi>dwc_moreinfo</mi></a>","P05140699","P05140699_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37644",NA,NA
"138","2015-09-05 02:50:48-03","MNHN","RECOLNAT_MNHN_P","P05140711","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Pereira, E.|Pabst (7660), G.",NA,"1964","1","15",NA,"Brasil","Santa Catarina",NA,"Areão",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140711' target='other'> <mi>dwc_moreinfo</mi></a>","P05140711","P05140711_01",NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8385",NA,NA
"139","2015-09-05 02:50:48-03","MNHN","RECOLNAT_MNHN_P","P05140698","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Smith, L.B.|Klein, R.M.",NA,"1964","12","6",NA,"Brasil","Santa Catarina","Campo Erê","6km west of Campo Erê","-53.1","-26.36667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140698' target='other'> <mi>dwc_moreinfo</mi></a>","P05140698","P05140698_01","900","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13706",NA,NA
"140","2015-09-05 02:48:22-03","MNHN","RECOLNAT_MNHN_P","P05140574","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Hatschbach, G.",NA,"1966","11","4",NA,"Brasil","Paraná","Contenda",NA,"-49.5346984863281","-25.6756000518799","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140574' target='other'> <mi>dwc_moreinfo</mi></a>","P05140574","P05140574_01",NA,NA,NA,"22732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15234",NA,NA
"141","2015-09-05 02:48:22-03","MNHN","RECOLNAT_MNHN_P","P05140575","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Hatschbach, G.",NA,"1966","11","4",NA,"Brasil","Paraná","Contenda",NA,"-49.5346984863281","-25.6756000518799","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140575' target='other'> <mi>dwc_moreinfo</mi></a>","P05140575","P05140575_01",NA,NA,NA,"22732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15234",NA,NA
"142","2015-09-05 02:48:20-03","MNHN","RECOLNAT_MNHN_P","P05140553","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Reitz, R.",NA,"1963","1","31",NA,"Brasil","Santa Catarina","Campos Novos",NA,"-51.2249984741211","-27.4016990661621","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140553' target='other'> <mi>dwc_moreinfo</mi></a>","P05140553","P05140553_01","1000",NA,NA,"43319","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6413",NA,NA
"143","2015-09-05 02:48:20-03","MNHN","RECOLNAT_MNHN_P","P05140555","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Reitz, R.|Klein, R.",NA,"1962","1","9",NA,"Brasil","Santa Catarina","Lebon Régis",NA,"-50.6953010559082","-26.9288997650146","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140555' target='other'> <mi>dwc_moreinfo</mi></a>","P05140555","P05140555_01","900",NA,NA,"33793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11907",NA,NA
"144","2015-09-05 02:48:22-03","MNHN","RECOLNAT_MNHN_P","P05140573","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Hatschbach, G.",NA,"1980","12","11",NA,"Brasil","Paraná","Palmas","10km L","-51.9906005859375","-26.4841995239258","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140573' target='other'> <mi>dwc_moreinfo</mi></a>","P05140573","P05140573_01",NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43438",NA,NA
"145","2015-09-05 02:48:22-03","MNHN","RECOLNAT_MNHN_P","P05140572","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Hatschbach, G.",NA,"1980","12","11",NA,"Brasil","Paraná","Palmas","10km L","-51.9906005859375","-26.4841995239258","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140572' target='other'> <mi>dwc_moreinfo</mi></a>","P05140572","P05140572_01",NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43438",NA,NA
"146","2015-09-05 02:50:48-03","MNHN","RECOLNAT_MNHN_P","P05140697","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Smith, L.B.|Klein, R.",NA,"1956","12","3",NA,"Brasil","Santa Catarina","Lages","24km. Along the Estrada de Rodagem Federal, southe of Lajes","-50.326099395752","-27.8160991668701","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140697' target='other'> <mi>dwc_moreinfo</mi></a>","P05140697","P05140697_01",NA,"900",NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8158",NA,NA
"147","2015-09-05 02:48:19-03","MNHN","RECOLNAT_MNHN_P","P05140549","PreservedSpecimen",NA,NA,NA,"Lythraceae","Cuphea","urbaniana","Cuphea urbaniana","Koehne",NA,"Smith, L.B.|Reitz, R.",NA,"1956","12","21",NA,"Brasil","Santa Catarina","Caçador","8km north of Caçador","-51.0149993896484","-26.7752990722656","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05140549' target='other'> <mi>dwc_moreinfo</mi></a>","P05140549","P05140549_01","950","1100",NA,"38516","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8940",NA,NA
