"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","fieldNumber","individualCount","class","relatedCatalogItem"
"49","2008-05-27 22:02:00-03","MO","MOBOT","3260815","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","R. Barneby","Gert G. Hatschbach","Hatschbach 23848","1970","2","19","South America","Brazil","Mato Grosso do Sul","Estr. p/Miranda (mun. Anastacio).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2009-05-15 13:24:00-03","MO","MOBOT","3260938","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","R. Barneby","Pedro Jörgensen","Jörgensen 4624",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2011-06-27 08:43:00-03","MO","MOBOT","3261036","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","Ronald Liesner","F. Sellow","Sellow s.n.","1836","2",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2008-05-27 22:02:00-03","MO","MOBOT","3261117","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","R. Barneby","Émile Hassler","Hassler 4300","1900",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2011-06-09 17:35:00-03","MO","MOBOT","813186","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","J.A. Greppi (BAB)","Elsa M. Zardini|Tulio Tillería","Zardini 38749","1994","3","15","South America","Paraguay","Concepción","2 km N of Arroyo Tagatiyá-Guazú. Savanna woodland on limestones.","-57.43333","-22.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"887","4",NA,NA
"54","2015-05-05 09:05:00-03","MO","MOBOT","82536","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","R. Barneby (NY)","Elsa M. Zardini|U. Velázquez","Zardini 23835","1990","11","10","South America","Paraguay","Caaguazú","Arroyo Cambay.","-55.9166667","-25.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"459","3",NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","82702","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","R. Barneby (NY)","Elsa M. Zardini|H. Velázquez","Zardini 25929","1991","1","12","South America","Paraguay","Caaguazú","Arroyo Guaranunga-Arroyo Yuquyry, 5 km N of Arroyo Guaranunga. Cerrado scrub.","-55.91666","-25.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"525","2",NA,NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","83028","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","R. Barneby (NY)","Elsa M. Zardini|U. Velázquez","Zardini 25981","1991","1","12","South America","Paraguay","Caaguazú","Arroyo Cambay, northern side. Cerrado scrub.","-55.91666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"526","3",NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","961217","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","J.A. Greppi (BAB)","Elsa M. Zardini|M. Vera","Zardini 41080","1994","9","15","South America","Paraguay","Concepción","Estancia Bello Horizonte, 2 km east of trail to Santa Maria, on trail to Garay-Cué. Savanna woodland on limestone.","-57.41666","-22.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"956","4",NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","961377","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","J.A. Greppi (BAB)","Elsa M. Zardini|M. Vera","Zardini 41148","1994","9","16","South America","Paraguay","Concepción","Between Arroyo Tagatiyá-Mí and Estancia Santa Maria. Savanna woodland on limestone.","-57.48333","-22.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"958","6",NA,NA
"59","2015-05-07 07:25:00-03","MO","MOBOT","969644","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","J.A. Greppi (BAB)","Elsa M. Zardini|Leongino Guerrero","Zardini 41248","1994","9","16","South America","Paraguay","Concepción","Estancia Bello Horizonte. On limestone.","-57.4247223","-22.7972222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"961","5",NA,NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","970242","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","J.A. Greppi (BAB)","Elsa M. Zardini|A. Ramirez","Zardini 41396","1994","10","14","South America","Paraguay","Concepción","Parque Nacional San Luis de la Sierra. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.","-57.34972","-22.67222","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"967","4",NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","970436","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","J. Greppi (BAB)","Elsa M. Zardini|Leongino Guerrero","Zardini 41532","1994","10","15","South America","Paraguay","Concepción","Estancia Santa Maria de la Sierra. Woodland savanna on limestone.","-57.51833","-22.68555","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"972","4",NA,NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","970735","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","J.A. Greppi (BAB)","Elsa M. Zardini|Leongino Guerrero","Zardini 41598","1994","10","15","South America","Paraguay","Concepción","Estancia Santa Maria de la Sierra. Gallery forest.","-57.45194","-22.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"974","4",NA,NA
"63","2020-09-12 05:00:02-03","US","US","2839360","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","paradictyon","Senna paradictyon",NA,NA,"G. Hatschbach","23848","1974","2","19","South America - Neotropics","Brazil","Mato Grosso","Estr. p / miranda",NA,NA,NA,NA,NA,"US00332038","US00332038_01","Anastácio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"64","2020-09-12 05:00:02-03","US","US","703069","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","paradictyon","Senna paradictyon",NA,NA,"L. Riedel","603","1826","10",NA,"South America","Brazil","Rio Grande do Sul","Rio pardo",NA,NA,NA,NA,NA,"US00332041","US00332041_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"65","2020-09-12 05:00:02-03","US","US","1573110","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","paradictyon","Senna paradictyon",NA,NA,"P. Jorgensen","4624",NA,NA,NA,"South America","Paraguay",NA,"In the campo estancion grimern",NA,NA,NA,NA,NA,"US00332040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"66","2020-09-12 05:00:02-03","US","US","1134778","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","paradictyon","Senna paradictyon",NA,NA,"K. Fiebrig","4164","1908","10","31","South America","Paraguay",NA,"Trockner berg-camp, zwischen grosern; zwischen rio apa und rio aquidaban",NA,NA,NA,NA,NA,"US00332039","US00332039_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"67","2019-11-13 11:23:12-03","USP","SPF","179479","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S.Irwin & Barneby","Hatschbach, G","Silva, JM","5383","2006","11","19",NA,"Brasil","Mato Grosso do Sul","Fazenda São João do Canaã.","-55.8069000244141","-20.4836006164551",NA,NA,NA,"SPF00179479",NA,"Anastácio","80799","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-13 11:23:12-03","USP","SPF","16483","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S.Irwin & Barneby","Romão, GO","Joly, AB","731","1948","12","10",NA,"Brasil","São Paulo","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,"SPF00016483",NA,"Pirassununga","24621","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-25 13:52:17-03","UNIVILLE","JOI","2981","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S.Irwin",NA,"J.M. Silva","5383","2006","11","19",NA,"Brasil","Mato Grosso do Sul","Fazenda São João do Canaã.","-55.8069000244141","-20.4836006164551",NA,NA,"; HABITAT: cerrado; HABITO: arbusto","JOI002981",NA,"Anastácio","80799","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-05-08 11:09:54-03","UEFS","HUEFS","244016","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S.Irwin & Barneby","L.P.de Queiroz","Melo, P.H.A.","6526","2017","02","10",NA,"Brasil","Mato Grosso","Rodovia Bela Vista-Caracol, Km 117, a direita 7 Km, Calcário Bela Vista. Vale plano, parcialmente inundável, com afloramentos de calcários.","-56.710278","-21.932222","263",NA,"Formação aberta do carste, floresta estacional decidual, floresta estacional semidecidual e mata ciliar. Envolto por floresta estacional semidecidual, pastagens, áreas agrícolas e de mineração.","HUEFS0244016","HUEFS0244016","Bela Vista",NA,NA,"2018","12",NA,"56W42'37''","21S55'56''","263",NA,NA,"Rosanae",NA
"71","2020-05-08 11:09:54-03","UEFS","HUEFS","133205","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S.Irwin & Barneby",NA,"Silva, J.M.","5383","2006","11","19",NA,"Brasil","Mato Grosso do Sul","Fazenda São João do Canaã.","-55.8069000244141","-20.4836006164551",NA,NA,NA,"HUEFS0133205","HUEFS0133205","Anastácio","80799","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA
"72","2018-04-04 16:32:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senna","paradictyon","Senna paradictyon",NA,"RRC ID Flag","E. Hassler","4300",NA,NA,NA,"South America","Paraguay","Canindeyú",NA,"-55.25","-24.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4300",NA,"Dicotyledoneae",NA
"73","2018-04-04 16:45:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senna","paradictyon","Senna paradictyon",NA,"RRC ID Flag","A. Schinini","21982",NA,NA,NA,"South America","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21982",NA,"Dicotyledoneae",NA
"74","2015-03-07 03:54:50-03","F","FMNH-SEEDPLANTS","V0114280F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senna","paradictyon","Senna paradictyon",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0114280F","V0114280F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"75","2015-03-07 03:54:50-03","F","FMNH-SEEDPLANTS","V0114277F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senna","paradictyon","Senna paradictyon",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0114277F","V0114277F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"76","2015-03-07 03:54:50-03","F","FMNH-SEEDPLANTS","V0114278F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senna","paradictyon","Senna paradictyon",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0114278F","V0114278F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"77","2015-03-07 03:54:50-03","F","FMNH-SEEDPLANTS","V0114279F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Senna","paradictyon","Senna paradictyon",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0114279F","V0114279F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"78","2019-01-25 15:35:03-02","IAC","IAC","2809","S","Plantae",NA,NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S.Irwin & Barneby","L.C. Bernacci","J.E. Rombouts","303","1938","10","21",NA,"Brasil","Mato Grosso do Sul",NA,"-56.3783","-20.2406",NA,NA,"Seção de Solos",NA,NA,"Miranda",NA,NA,"2002","10","31","-56.3783","-20.2406",NA,NA,NA,NA,NA
"79","2020-07-23 12:02:17-03","CEPLAC","CEPEC","102786","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","paradictyon","Senna paradictyon",NA,"G. Hatschbach","G. Hatschbach","76276","2003","10","13",NA,"Brasil","Mato Grosso","Fazenda Vale Verde. Mato grosso do Sul.",NA,NA,NA,NA,NA,NA,NA,"BONITO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2004"
"80","2020-07-23 12:02:17-03","CEPLAC","CEPEC","118645","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","paradictyon","Senna paradictyon",NA,"G. Hatschbach","G. Hatschbach","77377","2004","03","21",NA,"Brasil","Mato Grosso","Ligação Rodoviária entre a Rod. BR-262 e Nabileque, Serra da Bodoquena - MT do Sul.",NA,NA,NA,NA,NA,NA,NA,"MIRANDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2004"
"81","2020-11-12 16:59:43-03","UEL","FUEL","41462","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S.Irwin & Barneby","Hatschbach, G","Silva, JM; Barbosa, E","538","2006","11","19",NA,"Brasil","Mato Grosso do Sul","Fazenda São João do Canaã","-55.8069000244141","-20.4836006164551",NA,NA,NA,NA,NA,"Anastácio","80799","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-12 16:59:43-03","UEL","FUEL","39042","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S.Irwin & Barneby","Hatschbach, G","Hatschbach, G; Hatschbach, M; Barbosa, E","76276","2003","10","13",NA,"Brasil","Mato Grosso do Sul","Fazenda Vale Verde","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,"Bonito","71352","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-01 15:00:53-03","UnB","UB","31900","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S. Irwin & Barneby","Santos, JP","Ratter, JA","7537","1996","09","26","Southern America","Brasil","Mato Grosso do Sul",NA,"-56.5","-21.5",NA,NA,"SubArbusto. Flor amarela; .",NA,NA,NA,NA,NA,"2013",NA,NA,"-56.5","-21.5",NA,NA,NA,NA,NA
"84","2021-02-08 12:42:25-03","UFRGS","ICN","149453","S","Plantae","Dicotyledon",NA,"Fabaceae","Senna","paradictyon","Senna paradictyon","(Vogel) H.S.Irwin & Barneby","Hatschbach, G","Silva, JM; Barbosa, E","5383","2006","11","19","América do Sul","Brasil","MS","Fazenda São João do Canaã","-55.8069000244141","-20.4836006164551",NA,NA,"Doação MBM.; Arbusto, 80 cm, flor amarela.; Cerrado.","ICN00016669","ICN00016669 ICN00016669_1","Anastácio","80799","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
