"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"250","2018-05-17 05:28:00-03","MO","MOBOT","2188211","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium","peucedanifolium","Isostigma peucedanifolium peucedanifolium",NA,"G. Peter","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","Morrone 1869","1997","4","19","South America","Argentina","Misiones","San Ignacio","8 km de San Ignacio camino a Parque Prov. Teyú Cuaré, en el desvio a el Paraje El Payal","-55.55","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2013-01-03 05:09:00-02","MO","MOBOT","3067532","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium","peucedanifolium","Isostigma peucedanifolium peucedanifolium",NA,"Guadalupe Peter","Ghillean T. Prance|Eduardo Lleras|Dionizio F. Coêlho","Prance 18964","1973","10","14","South America","Brazil","Mato Grosso",NA,"Vic of Veu de Noiva; Chapada dos Guimarães. Cerrado on laterite and gravel slope.",NA,NA,NA,NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2009-07-10 17:57:00-03","MO","MOBOT","3067533","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium","peucedanifolium","Isostigma peucedanifolium peucedanifolium",NA,"G. Peter","Troels M. Pedersen","Pedersen 1392","1951","12","15","South America","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2015-08-23 05:45:00-03","MO","MOBOT","3067536","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium","peucedanifolium","Isostigma peucedanifolium peucedanifolium",NA,"G. Peter","S.A. Renvoize","Renvoize 3610","1978","11","26","South America","Argentina","Corrientes",NA,"Paso de la Patria. Sand dunes and grassland near cemetery.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2013-02-13 05:33:00-02","MO","MOBOT","938905","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium","peucedanifolium","Isostigma peucedanifolium peucedanifolium",NA,"Peter Guadalupe (BBB)","Mario Saldias P.|Luzmila Arroyo P.","Saldias Paz 3545","1993","11","10","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Las Gamas, campo cerrado, orilla de isla. Bosque de galería.","-60.76666","-14.66666",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2011-08-15 09:33:00-03","MO","MOBOT","3067535","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium","peucedanifolium","Isostigma peucedanifolium peucedanifolium",NA,"G. Peter","José R. Pirani","Pirani 1305","1985","10","21","South America","Brazil","Mato Grosso",NA,"Mun. Cuiaba, chapada dos Guimarães, cerrado perto do alto da cachoeira Veu de Noiva, do Rio Coxipozinho. entre arbusto e arvoretas.","-55.75","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","1265196","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.","Harold Robinson (US)","Elsa M. Zardini|Leongino Guerrero","Zardini 48052","1998","1","15","South America","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Cerrado forest and cerrado scrub.","-55.285","-24.16027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1129",NA
"257","2008-05-27 22:02:00-03","MO","MOBOT","1283380","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.","Harold Robinson (US)","Elsa M. Zardini|Leongino Guerrero","Zardini 48390","1998","3","12","South America","Paraguay","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site) around aserradero. Cerrado scrub and cerrado forest. Same spot as Zardini #43575-43673 (August) #44256-44307 (January), #45567-45640 (October) and #46791-46903 (May); collecting area: around two hectares.","-56.21138","-23.79611",NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1135",NA
"258","2008-05-27 22:02:00-03","MO","MOBOT","1283381","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.","Harold Robinson (US)","Elsa M. Zardini|Leongino Guerrero","Zardini 48391","1998","3","12","South America","Paraguay","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site) around aserradero. Cerrado scrub and cerrado forest. Same spot as Zardini #43575-43673 (August) #44256-44307 (January), #45567-45640 (October) and #46791-46903 (May); collecting area: around two hectares.","-56.21138","-23.79611",NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1135",NA
"259","2012-04-24 11:21:00-03","MO","MOBOT","3265468","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Per Dusén","Dusén s.n.","1917","1","17","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","3265476","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Nélida Soria","Soria Rey 5106","1992",NA,NA,"South America","Paraguay","San Pedro",NA,"Ruta a Captian Bado, Estancia Monte Alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-06-22 14:16:18-03","UNESP-IBILCE","SJRP","05478","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Windisch",NA,NA,NA,NA,"América do Sul","Brasil","Mato Grosso","Torixoréu","estrada de Ponte Branca","-53.166667","-16.416667",NA,"Flores roxas.;",NA,NA,NA,NA,NA,NA,NA,"-53.166667","-16.416667",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"262","2020-06-22 14:16:18-03","UNESP-IBILCE","SJRP","23835","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","C.E. Carneiro","Cláudia E. Carneiro",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Itirapina","Campo cerrado arenoso","-47.8199996948242","-22.25",NA,"Erva ereta, 50 cm, folhas veticiladas, odor levemente adocicado, fruto marrom.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"263","2018-09-12 14:48:02-03","UNIOESTE","UNOP","2076","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Schinemann, D.A.","Motta, J.T.; Dombrowski, L.T.; Cordeiro, J.; Dombrowski, L.T.; Cordeiro, J.","4143","2013","12","18",NA,"Brasil","Paraná","Palmeira","Recanto dos Papagaios","-49.768333","-25.465278",NA,"Erva xilopodífera; capítulos vermelhos. Campo limpo seco.",NA,NA,"957","957",NA,"2016","06","-49.768333","-25.465278",NA,NA,"27",NA,NA,NA,NA,NA
"264","2020-08-31 08:52:58-03","INPA","INPA","42455","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Barroso, GM","Prance, GT","18964","1973","10","14","Southern America","Brasil","Mato Grosso","Chapada dos Guimarães","Véu de Noiva, Vinicity of Véu de Noiva. Cerrado on laterite and gravel slope.","-55.832445","-15.40761",NA,NA,"INPA0042455","INPA0042455 INPA0042455_e","720","720",NA,"1974",NA,"-55.832445","-15.40761",NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-08-31 08:52:58-03","INPA","INPA","199848","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Ramos, JF","Macêdo, M","4455","1995","11","07","Southern America","Brasil","Mato Grosso","Nobres","Nobres, Próximo à Serra Caixa Furada.","-56.3","-15",NA,NA,"INPA0199848",NA,NA,NA,NA,"2000",NA,"-56.3","-15",NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-08-31 08:52:58-03","INPA","INPA","138166","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.","Calago, K","Ferreira, CAC","6532","1985","10","21","Southern America","Brasil","Mato Grosso","Cuiabá","Rio Caxipozinho, próx. a Cachoeira Véu de Noiva., Rio Caxipozinho, próximo a cachoeira Véu de Noiva. Área da Chapada dos Guimarães.","-55.933333","-15.266667",NA,NA,"INPA0138166","INPA0138166 INPA0138166_e INPA0138166_e1",NA,NA,NA,"2002","07","-55.933333","-15.266667",NA,NA,"19",NA,NA,NA,NA,NA
"267","2020-08-31 08:52:58-03","INPA","INPA","152061","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.","Calago, K","Pirani, JR","1305","1985","10","21","Southern America","Brasil","Mato Grosso","Cuiabá","Chapada dos Guimarães, Perto do alto da cachoeira Véu de Noiva, do Rio Coxipozinho.","-55.75","-15.5",NA,NA,"INPA0152061","INPA0152061 INPA0152061_e INPA0152061_e1",NA,NA,NA,"2002",NA,"-55.75","-15.5",NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-08-31 08:52:58-03","INPA","INPA","196783","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.","Calago, K","Macêdo, M","3378","1993","10","28","Southern America","Brasil","Mato Grosso","Cuiabá","Cuiabá, Estrada Velha-Chapada, Cabeceira Ribeirão do Lipa.","-56","-15.6",NA,NA,"INPA0196783","INPA0196783 INPA0196783_e",NA,NA,NA,"2002","07","-56","-15.6",NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-08-31 08:52:58-03","INPA","INPA","131231","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.","Calago, K","Santos, JUM dos","353","1982","11","18","Southern America","Brasil","Mato Grosso","Cuiabá","Chapada dos Guimarães, Cerrado, solo pedregoso.","-55","-15",NA,NA,"INPA0131231","INPA0131231 INPA0131231_e INPA0131231_e1 INPA0131231_e2",NA,NA,NA,"2002","07","-55","-15",NA,NA,"19",NA,NA,NA,NA,NA
"270","2020-06-15 15:28:50-03","UNESP-RC","HRCB","4153","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff","Magenta, M.A.G.","Covolan, H.","32","1983","01","13",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,"1998","08",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"271","2020-06-15 15:28:50-03","UNESP-RC","HRCB","27331","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff",NA,"Assis, M.A.","1063","1997","10","29",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Erva; brácteas e corola vináceas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"272","2020-06-15 15:28:50-03","UNESP-RC","HRCB","29761","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff","Tannus, J.","Tannus, J.L.S.","265","1998","11","11",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Erva, brácteas roxas, capítulos roxos.",NA,NA,NA,NA,NA,"2000","09",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"273","2020-06-15 15:28:50-03","UNESP-RC","HRCB","30356","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff","Tannus, J.","Tannus, J.L.S.","421","1999","03","16",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Erva, brácteas roxas, capítulos roxos.",NA,NA,NA,NA,NA,"2000","09",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"274","2020-06-15 15:28:50-03","UNESP-RC","HRCB","4623","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff","Magenta, M.A.G.","Cesar, O.","267","1984","10","29",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Herbácea, anteras amarelas, sépalas cinza, flor bordô. Apresenta xilopódios.",NA,NA,NA,NA,NA,"1998","08",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"275","2020-06-15 15:28:50-03","UNESP-RC","HRCB","4913","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff","Magenta, M.A.G.","Leitão Filho, H.F.","s/n","1984","01","28",NA,"Brasil","São Paulo","Itirapina","Estação Experimental de Itirapina e arredores","-47.8199996948242","-22.25",NA,"Herbáceo, capítulos com lígulas roxas e flores centrais púrpuras.",NA,NA,NA,NA,NA,"1998","08",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"276","2020-06-15 15:28:50-03","UNESP-RC","HRCB","32234","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Carneiro, C.E.","Carneiro, C.E.","8","2000","02","24",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Erva ereta, 50cm altura; folhas verticiladas, aciculiformes e ramosas na base; bulbo arredondado; inflorescência vinosa; odor levemente adocicado; fruto marrom. Encontrada em solo aparente e de areia",NA,NA,NA,NA,NA,"2000","03",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"277","2020-06-15 15:28:50-03","UNESP-RC","HRCB","32326","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Constantino, R. et al.","Miranda, V.F.O.","130","2000","02","24",NA,"Brasil","São Paulo","Itirapina",NA,"-47.9","-22.25",NA,"Herbácea, flores roxas.",NA,NA,NA,NA,NA,"2000","03","47º54'W","22º15'S",NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-06-15 15:28:50-03","UNESP-RC","HRCB","7101","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Ribeiro, J.E.L.S.","Ribeiro, J.E.L.S.","60","1986","08","17",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Flores tubulosas e liguladas bordô, geralmente capítulo solitário, estrutura radicular bem desenvolvida.",NA,NA,NA,NA,NA,"1986","08",NA,NA,"22843","auto","17",NA,NA,NA,NA,NA
"279","2020-06-15 15:28:50-03","UNESP-RC","HRCB","27708","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Nakajima, J.N.","Assis, M.A.","1087","1997","12","12",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Erva, com caule subterrâneo lenhoso, capítulos com brácteas e flores vináceas.",NA,NA,NA,NA,NA,"1998","12",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"280","2020-06-15 15:28:50-03","UNESP-RC","HRCB","27009","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Nakajima, J.N.","Assis, M.A.","1054","1997","10","10",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Erva, brácteas e flores vináceas.",NA,NA,NA,NA,NA,"1998","12",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"281","2020-06-25 16:06:07-03","FUVATES","HVAT","2544","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","E. Freitas","E. Freitas","625","2008","11","21",NA,"Brasil","Rio Grande do Sul","São Francisco de Assis","Acesso Secundário.","-55.131111","-29.550278",NA,NA,"HVAT00002544",NA,NA,NA,NA,NA,NA,"-55º7'52''W","-29º33'1''S",NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-12-19 11:17:22-03","UFG","UFG","939","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","J.A.Rizzo","Rizzo, J.A.; A. Barbosa","3146","1968","12","27",NA,"Brasil","Goiás","Goiânia","Morro de Santo Antonio","-49.2538986206055","-16.6786003112793",NA,NA,"UFG0000939","UFG0000939",NA,NA,NA,"1968","12",NA,NA,"25250","auto","27",NA,NA,NA,NA,NA
"283","2019-12-19 11:17:22-03","UFG","UFG","15880","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Divinii, L.","s.n.","1994","10","25",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas, A margem da estrada, a 2,4km norte do ponto W.","-52.5511016845703","-17.5694007873535",NA,"Flores arroxeadas.","UFG015880",NA,NA,NA,NA,NA,NA,NA,NA,"100343","auto",NA,NA,NA,NA,NA,NA
"284","2019-12-19 11:17:22-03","UFG","UFG","7267","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Rizzo, J.A.","Rizzo, J.A.; A. Barbosa","7199","1971","11","20",NA,"Brasil","Goiás","Rio Verde","Serra dos Caiápos","-50.9281005859375","-17.7980995178223",NA,NA,"UFG0007267","UFG0007267",NA,NA,NA,"1971","11",NA,NA,"96378","auto","20",NA,NA,NA,NA,NA
"285","2019-12-19 11:17:22-03","UFG","UFG","7294","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Rizzo, J.A.","Rizzo, J.A.; A. Barbosa","7226","1971","11","27",NA,"Brasil","Goiás","Jeroaquara","Serra de Santa Rita",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","11",NA,NA,NA,NA,"27",NA,NA,NA,NA,NA
"286","2019-12-19 11:17:22-03","UFG","UFG","1883","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Rizzo, J.A.","Rizzo, J.A.; A. Barbosa","2363","1968","10","01",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0001883","UFG0001883",NA,NA,NA,"1968","10",NA,NA,"25250","auto","01",NA,NA,NA,NA,NA
"287","2019-12-19 11:17:22-03","UFG","UFG","1719","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","J.A.Rizzo","Rizzo, J.A.; A. Barbosa","2682","1968","11","04",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0001719","UFG0001719",NA,NA,NA,"1968","11",NA,NA,"25250","auto","04",NA,NA,NA,NA,NA
"288","2019-12-19 11:17:22-03","UFG","UFG","5865","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"Rizzo, J.A.; Barbosa, A.","5765","1970","11","28",NA,"Brasil","Goiás","Morrinhos","Estrada Morrinhos para Caldas Novas, ocorre o córrego Samambaia, cerrado.","-49.0993995666504","-17.7311000823975",NA,"Herbáceo, corola roxa..","UFG005865",NA,NA,NA,NA,"1970","12",NA,NA,"45214","auto",NA,NA,NA,NA,NA,NA
"289","2019-12-19 11:17:22-03","UFG","UFG","13425","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","H.D.Ferreira","H.D. Ferreira","2166","1990","11","30",NA,"Brasil","Goiás","Goiás","Parque Nacional das Emas","-50.1403007507324","-15.9343996047974",NA,NA,"UFG0013425","UFG0013425",NA,NA,NA,"1990","11",NA,NA,"63502","auto","30",NA,NA,NA,NA,NA
"290","2019-12-19 11:17:22-03","UFG","UFG","15525","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Gomes-Klein, V.L.","Gomes- Klein, V.L.","2621","1994","12","03",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,"UFG0015525","UFG0015525",NA,NA,NA,"1994","12",NA,NA,"100343","auto","03",NA,NA,NA,NA,NA
"291","2019-12-19 11:17:22-03","UFG","UFG","13167","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","H.D.Ferreira","H.D. Ferreira","2017","1991","11","24",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,"UFG0013167","UFG0013167",NA,NA,NA,"1991","11",NA,NA,"100343","auto","24",NA,NA,NA,NA,NA
"292","2019-12-19 11:17:22-03","UFG","UFG","7294A","S","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Rizzo, J.A.","Rizzo, J.A.; Barbosa, A.","7226","1971","11","27",NA,"Brasil","Goiás","Goiás","Serra de Santa Rita, No distrito de Joroaquara, cerrado.","-50.1403007507324","-15.9343996047974",NA,"Herbáceo , corola lilás e roxa.","UFG07294A",NA,NA,NA,NA,"1971","12",NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA
"293","2021-01-26 14:12:24-03","CPACT","ECT","5447","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","A.C.Lima","G.Heiden; C.T.Oliveira","2152","2014","03","09",NA,"Brasil","Paraná","Jaguariaíva","Rio das Mortes. Rodovia PR 151, próximo da ponte. Cerrado sensu stricto.","-49.615556","-24.18",NA,NA,"ECT0005447","ECT0005447","819","819",NA,"2020","11","49º36'56''W","24º10'48''S",NA,NA,"06",NA,NA,NA,NA,NA
"294","2021-01-26 14:12:24-03","CPACT","ECT","3286","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","L.B.Barcelos","L.B.Barcelos; G.Heiden | D.R.Vahl | R.Magalhães","50","2017","01","27",NA,"Brasil","Rio Grande do Sul","Tapes","Butiazal. Fora das áreas de monitoramento. Em campo sujo, na borda de mata, próximo à cerca.","-51.350833","-30.531944",NA,NA,"ECT0003286","ECT0003286","32","32",NA,"2017","02","51º21'3''W","30º31'55''S",NA,NA,"06",NA,NA,NA,NA,NA
"295","2021-01-26 14:12:24-03","CPACT","ECT","3120","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","L.B.Barcelos","M.M.Marchi","4415","2013","03","26",NA,"Brasil","Rio Grande do Sul","Tapes","Butiazal. Área 3.","-51.368333","-30.545556",NA,NA,"ECT0003120","ECT0003120","50","50",NA,"2016","11","51º22'6''W","30º32'44''S",NA,NA,"17",NA,NA,NA,NA,NA
"296","2021-01-26 14:12:24-03","CPACT","ECT","2534","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","L.B.Barcelos","L.B.Barcelos; G.Heiden | D.R.Vahl | G.L.Klasen","39","2016","12","14",NA,"Brasil","Rio Grande do Sul","Tapes","Butiazal. Fora das áreas de monitoramento. Em campo sujo. Aromática, cheiro amadeirado.","-51.350833","-30.531944",NA,NA,"ECT0002534","ECT0002534","42","42",NA,"2016","12","51º21'3''W","30º31'55''S",NA,NA,"21",NA,NA,NA,NA,NA
"297","2021-01-26 14:12:24-03","CPACT","ECT","2541","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","R.S.C.Magalhães","M.Sobral","7692","1994","12",NA,NA,"Brasil","Rio Grande do Sul","Quaraí","Margem do Rio Quaraí. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-56.448611","-30.384444",NA,NA,"ECT0002541","ECT0002541","105","105",NA,"2017","03","56º26'55''W","30º23'4''S",NA,NA,"08",NA,NA,NA,NA,NA
"298","2020-09-12 05:00:02-03","US","US","2619145","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.",NA,"T. Pederson","7682","1965","12","27","South America","Argentina","Misiones",NA,"Estancia La Soledad Santiago",NA,NA,NA,NA,"US01784627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"299","2020-09-12 05:00:02-03","US","US","2906845","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.",NA,"R. K. Jansen, A. Schinini & R. Sarandon","756","1980","2","14","South America","Argentina","Misiones",NA,"Departamento de San Ignacio: 4 km W of San Ignacio on the dirt rd. to Deyucuare",NA,NA,NA,NA,"US01784626","US01784626_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"300","2020-09-12 05:00:02-03","US","US","1617283","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.",NA,"A. C. Brade","6186","1921","9","28","South America - Neotropics","Brazil","São Paulo",NA,"Ityrapina, Campo [interpreted]",NA,NA,NA,NA,"US01784657","US01784657_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
