"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","locality","phylum","order","scientificNameAuthorship","identifiedBy","typeStatus","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"673","2020-01-27 18:26:10-03","IAC","IAC","51627","S","Plantae","Rutaceae-2.Amyridoideae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1988","06","15",NA,"Brasil","São Paulo",NA,NA,NA,NA,"334",NA,NA,NA,"Engl.","R.B. Torres et al.",NA,"Angatuba","-48.4128","-23.4897",NA,NA,NA,NA,"-48.4128","-23.4897",NA,NA,"1988","06","15",NA,NA,NA,NA
"674","2020-07-23 12:21:46-03","CEPLAC","CEPEC","28681","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","R. M. Harley","1980","04","30",NA,"Brasil","Bahia",NA,NA,NA,NA,"21967","Chapadão Ocidental da Bahia, lado do Rio Corrente, prox. à cidade.",NA,NA,NA,"J. R. Pirani",NA,"CORRENTINA","-44.633333","-13.333333",NA,NA,NA,NA,"44W38'","13S20'",NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA
"675","2020-07-23 12:21:46-03","CEPLAC","CEPEC","8781","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","R. S. Pinheiro","1993","02","04",NA,"Brasil","Bahia",NA,NA,"<ll>dwc_commonname:</ll> Pau-paraiba",NA,"1851","Rod. Valenca/BR-101.",NA,NA,NA,"J. R. Pirani",NA,"VALENÇA","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,"30/12/1991",NA,NA
"676","2020-11-19 14:06:32-03","Unimontes","MCMG","4200","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Rio do Peixe",NA,NA,"Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-11-19 14:06:32-03","Unimontes","MCMG","639","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Rubens, M, dos S.","2008","12","11",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Cachoeira do Gavião",NA,NA,"Engl.","Santos, R. M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-11-19 14:06:32-03","Unimontes","MCMG","5000","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Santos, C.S.","2011",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"Floristica",NA,NA,NA,NA,NA,"Engl.","Santos, R.M.",NA,"Agopop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-11-19 14:06:32-03","Unimontes","MCMG","3632","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Estagiarios LEPV |",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Mata ciliarPandeiros",NA,NA,"Engl.",NA,NA,"Januaria","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"680","2020-11-19 14:06:32-03","Unimontes","MCMG","1850","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Menino, G.C.O. | Azevedo ,I,F,P. | Braga, L.L. | Mota,G.S. | Souza, S.R. |","2009","04","20",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"APA do Rio Pandeiros-Ilha 2",NA,NA,"Engl.","Santos R.M.",NA,"Januária","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"681","2020-11-19 14:06:32-03","Unimontes","MCMG","1483","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Coutinho,C.A. | Dantas, I.M. | Matos,F.S. | Menino,G.C.O. | Mota,G.S . | Oliveira,M.H. | Santos,P.F. | Silva,M.A.P. | Silva,W.P. |","2009","04","09",NA,"Brasil","Minas Gerais",NA,NA,"Arbóreo",NA,NA,"APA do Rio PandeirosVereda São Francisco",NA,NA,"Engl.","Santos, R. M.",NA,"Januária","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"682","2020-11-19 14:06:32-03","Unimontes","MCMG","4111","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Mara seca",NA,NA,"Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-11-19 14:06:32-03","Unimontes","MCMG","3082","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","M. Priscila |",NA,NA,NA,NA,"Brasil","Minas gerais",NA,NA,NA,NA,NA,"CerradoCongonhas",NA,NA,"Engl.",NA,NA,"congonhas","-43.8577995300293","-20.4997005462646",NA,NA,NA,NA,NA,NA,"16368","auto",NA,NA,NA,NA,NA,NA,NA
"684","2020-11-19 14:06:32-03","Unimontes","MCMG","209","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","2008","05","11",NA,"Brasil","Minas Gerais",NA,NA,"Regeneração natural",NA,"161","APA do Rio PandeirosAGROPOP",NA,NA,"Engl.","Santos R.M.",NA,"Janúaria","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"685","2020-11-19 14:06:32-03","Unimontes","MCMG","5","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Sales, H. R | Aruda, D.M | Luz, G. R.","2008","05","11",NA,"Brasil","Minas Gerais",NA,NA,"Arbóreo",NA,"5","APA do Rio PandeirosBalnéario",NA,NA,"Engl.","Santos R.M.",NA,"Janúaria","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"686","2020-11-19 14:06:32-03","Unimontes","MCMG","1728","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Menino, G.C.O. | Azevedo, I.F.P. | Braga, L.L. | Bahia, T.O. | Mota,G.S. | Veloso, M.D.M. |","2009","03","21",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"APA do Rio Pandeiros-Ilha 1",NA,NA,"Engl.","Santos R.M.",NA,"Januária","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"687","2020-11-19 14:06:32-03","Unimontes","MCMG","2222","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Costa, F.M. | Mota, G.S. | Silva, D.L. | Silva, W.A. |",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"Area do lado esquerdo ao entrar no ICA",NA,"20","Instituto de Ciências Agrarias (ICA) UFMGReserva Legal",NA,NA,"Engl.","Santos, R.M.",NA,"Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA
"688","2020-09-22 13:49:04-03","USP","SPFW","1778","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Pirani, J.R. Marcato, A.C.; Soffiatti, P.","2001","01","21",NA,"Brasil","Goiás",NA,NA,"Unicata. Voucher para química",NA,"4758",NA,NA,NA,"Engl.","J.R. Pirani 2001",NA,"Itumbiara","-49.268722","-18.400889",NA,NA,"521","521","49º16'07,4''W","18º24'03,2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2021-03-10 11:38:57-03","UNILA","EVB","3513","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Caxambu, M.G.; Siqueira, E.L.; Santos, T.M.; B.M.","2018","04","05",NA,"Brasil","Paraná",NA,NA,"Frutos imaturos verdes. Com acúleos ao longo do tronco. Habitat: Vegetação ciliar do Rio iguaçu. Relevo suave-ondulado. Floresta Estacional Semidecidual Aluvial. Habito: Árvore, ripária, heliófita","EVB003513","8067","Parque Nacional do Iguaçu. Parque Nacional do Iguaçu",NA,NA,"Engl.","Caxambu, M.G.",NA,"Foz do Iguaçu","-54.429722","-25.690833","EVB003513",NA,"181","181","54º25'47''W","25º41'27''S",NA,NA,"2018","04","20",NA,NA,NA,NA
"690","2020-07-29 09:05:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Gabriel, CS","2018","03","27","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT_2147. Subunidade 4. Subparcela 9. Indivíduo 35. F6; Árvore, 8m de altura,DAP 8,1cm. Presença de acúleos na estrutura do caule. Base reta. Casca externa cinza, interna amarela, grossa; Solo arenoso, mata de galeria",NA,"IFN-21471404.9",NA,"Dicotyledoneae",NA,"Engl.","Antar, GM",NA,"Torixoréu","-59.099722","-16.38",NA,NA,NA,NA,"-59.099722","-16.38",NA,NA,"2018","10","10",NA,NA,NA,NA
"691","2020-07-29 09:05:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Gabriel, CS","2018","06","20","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT_1970. Subunidade 2. Subparcela 10. Indivíduo 48. F6; Árvore, 1DAP 18,6cm. Presença de acúleos na estrutura do caule. Base reta. Casca externa amarelo, interna vermelho, grossa; Solo com cascalho mata ciliar",NA,"IFN-19709522.10",NA,"Dicotyledoneae",NA,"Engl.","Neto, NEO",NA,"Primavera do Leste","-54.36","-15.66",NA,NA,NA,NA,"-54.36","-15.66",NA,NA,"2018","12","27",NA,NA,NA,NA
"692","2020-07-29 09:05:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Ebling, M","2018","06","05","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT_2066. Subunidade 4. Subparcela 2. Indivíduo 5. F8; Árvore. Presença de acúleos na estrutura do caule. Base reta. Casca externa bege, interna palha, fina, áspera, odor do corte forte; Solo arenoso, mata de galeria",NA,"IFN-20666164.2",NA,"Dicotyledoneae",NA,"Engl.","Neto, NEO",NA,"Tesouro","-59.82","-16.02",NA,NA,NA,NA,"-59.82","-16.02",NA,NA,"2018","12","21",NA,NA,NA,NA
"693","2020-07-29 09:05:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Sathler, DFT","2018","05","23","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT_2111. Subunidade 2. Subparcela 4. Indivíduo 18. F6; Árvore, 9m de altura,DAP 5,5cm. Exsudato tipo aquoso, incolor, pouco abundante, líquido, ausência de odor. Presença de acúleos na estrutura do caule. Base reta. Fruto com dimensões",NA,"IFN-21115772.4",NA,"Dicotyledoneae",NA,"Engl.","Neto, NEO",NA,"Tesouro","-59.64","-16.2",NA,NA,NA,NA,"-59.64","-16.2",NA,NA,"2018","12","21",NA,NA,NA,NA
"694","2019-11-01 15:10:09-03","UnB","UB","11134","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mecenas, VV; Leite, LQ; Augusto, MM","1996","03","21","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore 14m; Mata.",NA,"200","APA de Cafuringa. Fazenda Palestina","Dicotyledoneae",NA,"Engl.","Mecenas, VV",NA,"Brasília","-48.1725","-15.523056",NA,NA,"770","770","-48.1725","-15.523056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2019-11-01 15:10:09-03","UnB","UB","11215","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mecenas, VV; Leite, LQ; Augusto, MM","1997","07","01","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore 4,3m; Mata.",NA,"281","APA de Cafuringa. Fazenda Palestina","Dicotyledoneae",NA,"Engl.","Mecenas, VV",NA,"Brasília","-48.180556","-15.521944",NA,NA,"790","790","-48.180556","-15.521944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2019-11-01 15:10:09-03","UnB","UB","113059","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Delprete, PG; et al.","2006","06","08","Southern America","Brasil","Goiás",NA,NA,"Folhas coriáceas. Tronco com acúleos cônicos, lenhosos.; Árvore 10m. Fruto carnoso verde.; Floresta de galeria.",NA,"9858","Fazenda Quebra Rabicho","Dicotyledoneae",NA,"Engl.","Pirani, JR",NA,"Pirenópolis","-49.048611","-15.750833",NA,NA,"950","950","-49.048611","-15.750833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2019-11-01 15:10:09-03","UnB","UB","165397","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Duarte, AP","1949","05","12","Southern America","Brasil","Paraná",NA,NA,"Árvore de 10 a 15m. Com folhas muito aromáticas, tronco de cortex espessa e clara com aculeos distanciados em forma de mama de porca.",NA,"1710","Parque Nacional do Iguaçú, próximo ao Hotel das Cataratas.","Dicotyledoneae",NA,"Engl.","Pirani, JR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA
"698","2019-11-01 15:10:09-03","UnB","UB","191870","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Faria, JEQ; Zanatta, MRV; Castro, BM","2012","10","07","Southern America","Brasil","Goiás",NA,NA,"Árvore ca. 8 m de altura, fruto imaturo verde; Cerrado senso stricto",NA,"2916","Fazenda Canadá, área B, próximo à sede da fazenda, área da unidade Tropical da usina de álcool BP","Dicotyledoneae",NA,"Engl.","Pirani, JR",NA,"Edéia","-50.082222","-17.687778",NA,NA,"448","448","-50.082222","-17.687778",NA,NA,"2017","02","10",NA,NA,NA,NA
"699","2019-11-01 15:10:09-03","UnB","UB","194699","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Fernandes, MH; Walter, BMT","2013","01","04","Southern America","Brasil","Distrito Federal",NA,NA,"Árvore 5m. Ritidoma fissurado e corticoso na base do tronco. Ritidoma com acúleos à altura do peito; Mata de galeria trecho não inundável. Relevo levemente inclinado. Solo argiloso com presença de serrapilheira",NA,"298","Fazenda Santa Cecília. Núcleo Rural Rajadinha II","Dicotyledoneae",NA,"Engl.","Fernandes, MH",NA,"Brasília","-47.630278","-15.766111",NA,NA,"965","965","-47.630278","-15.766111",NA,NA,"2013","02",NA,NA,NA,NA,NA
"700","2019-11-01 15:10:09-03","UnB","UB","211391","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Oku, W","2012","08","17","Southern America","Brasil","Goiás",NA,NA,"Subarbusto, 0,9m; Cerrado sensu stricto. Solo argilo-arenoso, marrom",NA,"CSFCEA79","Fazenda Canadá (CSFCEA)","Dicotyledoneae",NA,"Engl.","Zanatta, MRV",NA,"Edéia","-50.0922","-17.7097",NA,NA,"471","471","-50.0922","-17.7097",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"701","2019-11-01 15:10:09-03","UnB","UB","211429","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","2012","08","02","Southern America","Brasil","Goiás",NA,NA,"Arbusto, 3,5m; Campo úmido aberto. Solo úmido, argiloso, marrom",NA,"CUFCBC31","Fazenda Canadá (CUFCBC)","Dicotyledoneae",NA,"Engl.","Harris, SA",NA,"Edéia","-50.0534","-17.4109",NA,NA,"472","472","-50.0534","-17.4109",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"702","2019-11-01 15:10:09-03","UnB","UB","211853","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","2012","08","01","Southern America","Brasil","Goiás",NA,NA,"Árvore; Mata seca. Solo argiloso escuro, pedregoso",NA,"MSFCBB102","Fazenda Canadá (MSFCBB)","Dicotyledoneae",NA,"Engl.",NA,NA,"Edéia","-50.0532","-17.4044",NA,NA,"498","498","-50.0532","-17.4044",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"703","2019-11-01 15:10:09-03","UnB","UB","212727","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","2012","10","05","Southern America","Brasil","Goiás",NA,NA,"Árvore, 8m; Cerrado sensu stricto. Solo argiloso, marrom, com canga",NA,"RE790","Fazenda Tropical (CSFTAA)","Dicotyledoneae",NA,"Engl.","Harris, SA",NA,"Edéia","-50.1303","-17.6633",NA,NA,"482","482","-50.1303","-17.6633",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"704","2019-11-01 15:10:09-03","UnB","UB","212954","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","2012","09","22","Southern America","Brasil","Goiás",NA,NA,"Árvore; Mata seca semidecídua. Solo orgânico úmido, arenoso e argiloso, serrapilheira, vermelho",NA,"RET50","Fazenda Canadá - Casa Base (REMSFC01)","Dicotyledoneae",NA,"Engl.","Zanatta, MRV",NA,"Edéia","-50.0927","-17.6803",NA,NA,"498","498","-50.0927","-17.6803",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"705","2019-11-01 15:10:09-03","UnB","UB","214318","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Faria, JEQ","2015","07","03","Southern America","Brasil","Goiás",NA,NA,"Árvore ca. 12 m de altura, frutos imaturos verdes; Cerrado sensu stricto",NA,"4833","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","Dicotyledoneae",NA,"Engl.","Faria, JEQ",NA,"Alto Horizonte","-49.292222","-14.198333",NA,NA,"404","404","-49.292222","-14.198333",NA,NA,"2015","07",NA,NA,NA,NA,NA
"706","2019-11-01 15:10:09-03","UnB","UB","90417","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Ratter, JA","1982","08","15","Southern America","Brasil","Goiás",NA,NA,NA,NA,"4729","Rio Praím","Dicotyledoneae",NA,"Engl.","Pirani, JR",NA,NA,"-47","-16.666667",NA,NA,NA,NA,"-47","-16.666667",NA,NA,"1992",NA,NA,NA,NA,NA,NA
"707","2019-11-01 15:10:09-03","UnB","UB","37393","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mendonça, RC","2003","02","17","Southern America","Brasil","Goiás",NA,NA,NA,NA,"5184","Água Fria de Goiás, Estrada de chão que dá acesso a Buriti Alto","Dicotyledoneae",NA,"Engl.","Fonseca, ML",NA,"Água Fria de Goiás","-47.762972","-14.899",NA,NA,NA,NA,"-47.762972","-14.899",NA,NA,"2003","02",NA,NA,NA,NA,NA
"708","2019-11-01 15:10:09-03","UnB","UB","37394","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Macedo, M","1989","08","15","Southern America","Brasil","Mato Grosso",NA,NA,NA,NA,"2288","Fazenda Rosalina, proximo a base camp","Dicotyledoneae",NA,"Engl.","Pirani, JR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","07",NA,NA,NA,NA,NA
"709","2019-11-01 15:10:09-03","UnB","UB","37395","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Ratter, JA","1968","06","22","Southern America","Brasil","Mato Grosso",NA,NA,NA,NA,"1900","8 Km E da Base Camp","Dicotyledoneae",NA,"Engl.","Albuquerque, BWP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA
"710","2019-11-01 15:10:09-03","UnB","UB","37396","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Ratter, JA","1998","11","23","Southern America","Brasil","Tocantins",NA,NA,NA,NA,"8141V","50 Km de Arraias para Conceição do Tocantins","Dicotyledoneae",NA,"Engl.","Incógnito",NA,NA,"-47.1","-12.65",NA,NA,NA,NA,"-47.1","-12.65",NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-11-01 15:10:09-03","UnB","UB","37397","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Ratter, JA","1996","11","10","Southern America","Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"7659","42 Km de Maracaju para Sidrolândia","Dicotyledoneae",NA,"Engl.","Incógnito",NA,NA,"-55.05","-21.266667",NA,NA,NA,NA,"-55.05","-21.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2019-11-01 15:10:09-03","UnB","UB","37398","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Irwin, HS","1966","05","08","Southern America","Brasil",NA,NA,NA,NA,NA,"15717",NA,"Dicotyledoneae",NA,"Engl.","Pirani, JR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","07",NA,NA,NA,NA,NA
"713","2019-11-01 15:10:09-03","UnB","UB","37399","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mendes, ICA","1992","06","07","Southern America","Brasil","Goiás",NA,NA,NA,NA,"100","Formosa, Fazenda Vargem Grande","Dicotyledoneae",NA,"Engl.","Pirani, JR",NA,"Formosa","-47.3344","-15.5372",NA,NA,NA,NA,"-47.3344","-15.5372",NA,NA,"2000","07",NA,NA,NA,NA,NA
"714","2019-11-01 15:10:09-03","UnB","UB","37400","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mendonça, RC","2002","06","11","Southern America","Brasil","Goiás",NA,NA,NA,NA,"4800","Luziânia, 6 Km de Luziânia para Vianópolis","Dicotyledoneae",NA,"Engl.","Fonseca, ML",NA,"Luziânia","-47.991667","-16.265833",NA,NA,NA,NA,"-47.991667","-16.265833",NA,NA,"2002","06",NA,NA,NA,NA,NA
"715","2019-11-01 15:10:09-03","UnB","UB","37401","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Irwin, HS","1966","05","13","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"15805",NA,"Dicotyledoneae",NA,"Engl.","Reynel, C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA
"716","2019-11-01 15:10:09-03","UnB","UB","37428","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mecenas, VV",NA,NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"142","Fazenda Palestina","Dicotyledoneae",NA,"Engl.","Mecenas, VV",NA,"Brasília","-48.166667","-15.516667",NA,NA,NA,NA,"-48.166667","-15.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2019-11-01 15:10:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Araújo, DS","2017","07","31","Southern America","Brasil","Piauí",NA,NA,"Conglomerado PI_621. Subunidade 1. Subparcela 5. Indivíduo 6. F6 - Medições na subunidade completa; Árvore 17,2m, DAP 28,6cm; Espinhos. Base reta. Fruto imaturo de 0,3cm, verde e interna branco, consistência seco. Casca cinza e interna","UB0129037","IFN-621161.5",NA,"Dicotyledoneae",NA,"Engl.","Oliveira, ALR",NA,"Corrente","-45.18","-10.44","UB0129037",NA,NA,NA,"-45.18","-10.44",NA,NA,"2018","02","01",NA,NA,NA,NA
"718","2019-11-01 15:10:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Moura, EO","2017","07","10","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA_686. Subunidade 2. Subparcela 4. Indivíduo 22.&nf;F6 - Medições na subunidade completa; Árvore 16m, DAP 22cm. Estruturas no caule/fuste tipo acúleos. Base do tipo reta. Casca de cor externa marrom, espessura externa gross","UB0038420","IFN-68612902.4",NA,"Dicotyledoneae",NA,"Engl.","Bijos, NR",NA,"Catolândia","-44.82","-12.24","UB0038420",NA,NA,NA,"-44.82","-12.24",NA,NA,"2017","09","07",NA,NA,NA,NA
"719","2020-07-29 09:05:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Pacheco, MACM","2018","11","08","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT_1675. Subunidade 1. Subparcela 8. Indivíduo 6. F6; Árvore, 8,8m de altura,DAP 10,2cm. Presença de acúleos na estrutura do caule. Base reta. Casca externa cinza, interna amarelo, grossa, lisa, desprendimento esfoliante, sem odor de co",NA,"IFN-16758271.8",NA,"Dicotyledoneae",NA,"Engl.","Figueira, M",NA,"Paranatinga","-54","-14.58",NA,NA,NA,NA,"-54","-14.58",NA,NA,"2018","12","10",NA,NA,NA,NA
