"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"94","2015-09-05 02:57:42-03","MNHN","RECOLNAT_MNHN_P","P05098250","PreservedSpecimen",NA,"Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Glaziou",NA,NA,"Brasil","hb",NA,"Plantae Brasiliae Centralis a Glaziou lectae. s.d. 1/2. Soc. Bot. de France, Mém 1-3,p.225,no.243 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05098250' target='other'> <mi>dwc_moreinfo</mi></a>","P05098250",NA,NA,"(Meisn.) Mez","Barbosa",NA,NA,NA,"Rio de Janeiro",NA,"Corcovado, à Lagoinha. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"P05098250_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1279",NA,NA,NA
"95","2015-09-03 18:55:19-03","MNHN","RECOLNAT_MNHN_P","P01959659","PreservedSpecimen",NA,"Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959659' target='other'> <mi>dwc_moreinfo</mi></a>","P01959659",NA,NA,"(Meisn.) Mez",NA,"1874","9","27","Rio de Janeiro","Rio de Janeiro","Brésil. (Rio Jan.) Ente Jose Vaz e Rezende","-43.2075004577637","-22.9027996063232","P01959659_01",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,"7806",NA,NA,NA
"96","2015-09-03 18:55:19-03","MNHN","RECOLNAT_MNHN_P","P01959663","PreservedSpecimen",NA,"Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Glaziou",NA,NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959663' target='other'> <mi>dwc_moreinfo</mi></a>","P01959663",NA,NA,"(Meisn.) Mez",NA,"1878","7","7","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232","P01959663_01",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,"9570",NA,NA,NA
"97","2015-09-03 18:55:19-03","MNHN","RECOLNAT_MNHN_P","P01959660","PreservedSpecimen",NA,"Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Moraes, P.L.R.|Ivanauskas, N.M.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959660' target='other'> <mi>dwc_moreinfo</mi></a>","P01959660",NA,NA,"(Meisn.) Mez",NA,"1995","1","19","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho.","-47.9900016784668","-23.8700008392334","P01959660_01",NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,"1155",NA,NA,NA
"98","2016-01-14 20:42:19-02","MNHN","RECOLNAT_MNHN_P","P00571405","PreservedSpecimen",NA,"Lauraceae","Ocotea","lucida","Ocotea lucida",NA,"Gardner, G.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00571405' target='other'> <mi>dwc_moreinfo</mi></a>","P00571405",NA,NA,"(Meisn.) Vattimo","Coe-Teixeira",NA,NA,NA,NA,NA,"Serra dos Orgaôs (Rio de Janeiro)",NA,NA,"P00571405_01 P00571405_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"811",NA,NA,NA
"99","2015-08-27 13:17:14-03","MNHN","RECOLNAT_MNHN_P","P00571426","PreservedSpecimen",NA,"Lauraceae","Ocotea","lucida","Ocotea lucida",NA,"Glaziou, A.",NA,NA,"Brésil","hb",NA,"Donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00571426' target='other'> <mi>dwc_moreinfo</mi></a>","P00571426",NA,NA,"(Meisn.) Vattimo","Coe-Teixeira","1867","7","14",NA,NA,"Rio de Janeiro, Corcovado.",NA,NA,"P00571426_01 P00571426_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1283",NA,NA,NA
"100","2015-09-18 06:12:41-03","MNHN","RECOLNAT_MNHN_P","P00571428","PreservedSpecimen",NA,"Lauraceae","Ocotea","lucida","Ocotea lucida",NA,"Glaziou, A.",NA,NA,"Brésil","hb",NA,"Donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00571428' target='other'> <mi>dwc_moreinfo</mi></a>","P00571428",NA,NA,"(Meisn.) Vattimo",NA,"1867","7","14",NA,NA,"Rio de Janeiro, Corcovado.",NA,NA,"P00571428_01 P00571428_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1283",NA,NA,NA
"101","2013-01-07 14:30:06-02","MNHN","RECOLNAT_MNHN_P","P00571427","PreservedSpecimen",NA,"Lauraceae","Oreodaphne","brachybotrya","Oreodaphne brachybotrya",NA,"Glaziou, A.",NA,NA,"Brésil","hb",NA,"Donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00571427' target='other'> <mi>dwc_moreinfo</mi></a>","P00571427",NA,NA,"Meisn.",NA,"1867","7","14",NA,NA,"Rio de Janeiro, Corcovado.",NA,NA,"P00571427_01 P00571427_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1283",NA,NA,NA
"102","2020-12-11 11:37:03-03","UFMG","BHCB","185628","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Tameirão Neto, E; Vidal, CV","5534","Southern America","Brasil",NA,NA,"Arbóreo; Floração; Flor creme, altura 2,5m; Floresta estacional semidecidual","BHCB185628","Dicotyledon",NA,"(Meisn.) Mez",NA,"2013","12","04","Minas Gerais","Conceição do Mato Dentro",NA,"-43.328142","-19.126861",NA,"2016","02","12","-43.328142","-19.126861",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:37:03-03","UFMG","BHCB","195415","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Giorni, VT","s.n.","Southern America","Brasil",NA,NA,"Arbóreo; Floresta Estacional semidecidual.","BHCB195415","Dicotyledon",NA,"(Meisn.) Mez",NA,"2011","08","31","Minas Gerais","Santa Bárbara","Mineração Anglogold Ashanti, Pilha de estéril Cachorro Bravo","-43.501389","-20.018333",NA,"2011","12","10","-43.501389","-20.018333","852","852",NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:37:03-03","UFMG","BHCB","45684","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:37:03-03","UFMG","BHCB","19528","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Stehmann, JR; Braga, PIS","s.n.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1991","11","22","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"106","2020-12-11 11:37:03-03","UFMG","BHCB","19438","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Braga, PIS; Stehmann, JR","s.n.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1991","11","24","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"107","2020-12-11 11:37:03-03","UFMG","BHCB","19380","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Tolêdo, F; Stehmann, JR","s.n.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1991",NA,NA,"Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"108","2020-12-11 11:37:03-03","UFMG","BHCB","19371","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Tolêdo, F; Stehmann, JR; Braga, PIS",NA,"Southern America","Brasil",NA,NA,"Arbóreo. Frutos pretos, cálice persistente avermelhado.; Floresta secundária.","BHCB048404","Dicotyledon",NA,"(Meisn.) Mez",NA,"1991","10","05","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,"1993","10","01",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"109","2020-12-11 11:37:03-03","UFMG","BHCB","46893","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Tameirão Neto, E","s.n.","Southern America","Brasil",NA,NA,"Arbustivo.",NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1998","11","18","Minas Gerais","Coroaci",NA,"-42.2858009338379","-18.6219005584717",NA,NA,NA,NA,NA,NA,NA,NA,"24192","auto",NA,NA,NA,NA,NA
"110","2020-12-11 11:37:03-03","UFMG","BHCB","41649","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Magalhães, GM","s.n.","Southern America","Brasil",NA,NA,"Capoeira seca (forma florestal), terreno plano mais ou menos arenoso sem pedras. Arbusto 3-5 m",NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1959","11",NA,"Minas Gerais","Divisópolis",NA,"-41","-15.7256002426147",NA,NA,NA,NA,NA,NA,NA,NA,"27561","auto",NA,NA,NA,NA,NA
"111","2020-12-11 11:37:03-03","UFMG","BHCB","67605","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Barreto, HLM","1774","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,NA,NA,NA,"Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA
"112","2020-12-11 11:37:03-03","UFMG","BHCB","54028","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Tameirão Neto, E","2799","Southern America","Brasil",NA,NA,"Arbóreo.",NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1999","12","21","Rio de Janeiro","Resende",NA,"-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA
"113","2020-12-11 11:37:03-03","UFMG","BHCB","11512","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Andrade, IR; et al.","256","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1987","10","31","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"114","2020-12-11 11:37:03-03","UFMG","BHCB","12017","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Andrade, IR; Costa, LVC; Horta, MB","s.n.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1987","11","28","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"115","2020-12-11 11:37:03-03","UFMG","BHCB","12037","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Andrade, IR; Costa, LVC; Horta, MB","s.n.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1987","11","29","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"116","2020-12-11 11:37:03-03","UFMG","BHCB","12257","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Rinnoli, J","s.n.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1987","11","15","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"117","2020-12-11 11:37:03-03","UFMG","BHCB","17730","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Costa, LVC; et al.","399","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1990","11","22","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"118","2020-12-11 11:37:03-03","UFMG","BHCB","17744","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Costa, LVC; et al.","400","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,NA,NA,NA,"Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"119","2020-12-11 11:37:03-03","UFMG","BHCB","38135","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,NA,NA,NA,"Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"120","2020-12-11 11:37:03-03","UFMG","BHCB","6344","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,"s.n.","Southern America","Brasil",NA,NA,"mata atlântica;arbóreo-4m;flores amarelas;",NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1984","10","19","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"121","2020-12-11 11:37:03-03","UFMG","BHCB","6345","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Lopes, MA; et al.","693","Southern America","Brasil",NA,NA,"mata atlântica;arbóreo;fruto verde;",NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1984","12","20","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"122","2020-12-11 11:37:03-03","UFMG","BHCB","32672","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,NA,NA,NA,"Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"123","2020-12-11 11:37:03-03","UFMG","BHCB","32678","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,NA,NA,NA,"Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"124","2020-12-11 11:37:03-03","UFMG","BHCB","44723","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Costa, LVC","s.n.","Southern America","Brasil",NA,NA,"Arvoreta, 4m.",NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1998","11",NA,"Minas Gerais","Antônio Dias","UHE Guilman-Amorim.","-42.872200012207","-19.6527996063232",NA,NA,NA,NA,NA,NA,NA,NA,"31237","auto",NA,NA,NA,NA,NA
"125","2020-12-11 11:37:03-03","UFMG","BHCB","43766","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Salino, A; Morais, PO","s.n.","Southern America","Brasil",NA,NA,"Árvore de 5m de altura, folahs cartáceas; flores creme a amarelo claro.",NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"1998","11","21","Minas Gerais","Manhuaçu","Usina Hidrelétrica de Nova Sinceridade.","-42.0335998535156","-20.2581005096436",NA,NA,NA,NA,NA,NA,NA,NA,"32626","auto",NA,NA,NA,NA,NA
"126","2020-12-11 11:37:03-03","UFMG","BHCB","57016","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Salino, A; Melo, LCN","5894","Southern America","Brasil",NA,NA,"Árvore com 3,5m de altura, folhas cartáceas, frutos imaturos verdes, mata ciliar.",NA,"Dicotyledon",NA,"(Meisn.) Mez",NA,"2000","11","14","Minas Gerais","Santa Rita de Jacutinga","Usina Hidrelétrica Henrique Portugal. Rio Bananal.","-44.0950012207031","-22.1494007110596",NA,NA,NA,NA,NA,NA,NA,NA,"20148","auto",NA,NA,NA,NA,NA
"127","2021-02-11 17:19:20-03","UFPR","UPCB","9650","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Pereira, E.","3931",NA,"Brasil",NA,NA,"Pequena árvore, flor alva..",NA,NA,NA,"(Meisn.) Mez","Brotto, M.L.","1958","06","24","Rio de Janeiro",NA,"Estrada Grajau-Jacarepaguá, Guanabara",NA,NA,NA,"2010","03","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-11 17:19:20-03","UFPR","UPCB","29767","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Braga, P.I.S.",NA,NA,"Brasil",NA,NA,"Árvore. Mata secundária. Trilha do Viveiro..",NA,NA,NA,"(Meisn.) Mez","Brotto, M.L.","1991","11","23","Minas Gerais","Caratinga","Fazenda Macedônia/CENIBRA - Ipaba","-42.1391983032227","-19.7896995544434",NA,"2010","03","03",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"129","2021-02-11 17:19:20-03","UFPR","UPCB","93181","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Voltz, R.R.","1964",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa Submontana de topo de morro. Arvoreta 5 m alt.; botões florais e flores amarelo-esverdeado; interior de Floresta Ombrófila Densa Submontana de topo de morro.","UPCB0037391",NA,NA,"(Meisn.) Mez.","Brotto, M.L","2018","11","03","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3288993835449","-25.3066997528076","UPCB0037391","2018","11",NA,NA,NA,"320","320","37295","auto",NA,NA,NA,NA,NA
"130","2020-11-10 04:40:00-03","MO","MOBOT","100874498","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4492","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,"2014","12","10","Bahia","Ibirapitanga","APA do Pratigi, Serra da Papuã.","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,"1",NA,NA
"131","2020-11-10 04:40:00-03","MO","MOBOT","100874493","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4430","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,"2014","12","9","Bahia","Ibirapitanga","APA do Pratigi, Serra da Papuã.","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,"1",NA,NA
"132","2020-11-10 04:40:00-03","MO","MOBOT","100876303","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.","Moraes 4113","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,"2014","11","21","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botlho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,"1",NA,NA
"133","2010-02-11 11:53:00-02","MO","MOBOT","100250507","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"G. S. França|F. Raggi","França 491","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","H. van der Werff (Mo)","2004","3","3","Minas Gerais","Timóteo","Macuco, Parque Estadual do Rio Doce.","-42.5686111","-19.5911111",NA,NA,NA,NA,NA,NA,"248.00000000",NA,NA,NA,NA,NA,"1",NA,NA
"134","2014-05-01 05:49:00-03","MO","MOBOT","100250247","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"F. Tolêdo|J.R. Stehmann|Pedro I.S. Braga","Tolêdo 19371","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,"1991","10","5","Minas Gerais",NA,"Caratinga. Faz. Macedônea/Cenibra - Ipaba, trilha para Limoeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"135","2020-11-10 04:40:00-03","MO","MOBOT","100868861","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4341","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,"2014","12","3","Bahia",NA,"Área de Manejo Florestal, km 24 estrada Itamaraju-Prado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"136","2020-11-10 04:40:00-03","MO","MOBOT","100874366","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4137","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,"2014","11","26","Bahia",NA,"Camacã. RPPN Serra Bonita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"137","2020-11-10 04:40:00-03","MO","MOBOT","100874368","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4156","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,"2014","11","26","Bahia",NA,"Camacã. RPPN Serra Bonita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"138","2020-11-10 04:40:00-03","MO","MOBOT","100874375","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4244","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,"2014","11","28","Bahia",NA,"Camacã. RPPN Serra Bonita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"139","2020-11-10 04:40:00-03","MO","MOBOT","100874448","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4212","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,"2014","11","27","Bahia",NA,"Camacã. RPPN Serra Bonita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"140","2020-11-10 04:40:00-03","MO","MOBOT","100874449","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4247","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez",NA,"2014","11","28","Bahia",NA,"Camacã. RPPN Serra Bonita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"141","2009-11-10 18:23:00-02","MO","MOBOT","1417939","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Oswaldo Handro","Handro 822","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","B. Coe Teixeira","1958","12","10","São Paulo",NA,"São Paulo. Jardim botânico de Sáo Paulo. Da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2009-11-10 18:23:00-02","MO","MOBOT","1417941","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Oswaldo Handro","Handro 423","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","B. Coe Teixeira","1954","12",NA,"São Paulo",NA,"São Paulo, nativa no Jardim Botãnico. Da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2015-10-31 05:50:00-02","MO","MOBOT","1417943","PreservedSpecimen","Plantae","Lauraceae","Ocotea","brachybotrya","Ocotea brachybotrya",NA,"Wilson Hoehne","Hoehne 1620","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","B. Coe Teixeira","1944","12","19","São Paulo",NA,"São Paulo: Parque do Estado. Da mata seca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
