"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"165","2021-02-08 12:42:42-03","UFRGS","ICN","182275","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Vogel-Ely, C; Bordignon, SAL; Macedo, RB","177","2013","01","14","América do Sul","Brasil","RS","Quevedos","Passo Maria Inácia","-54.098056","-29.351111","296","296",NA,"Subarbustos de ±1 m de altura e flores amarelas de 18-20 mm de diâmtero.; Banhado na margem da estrada. Datum da coordenadas WGS-84.",NA,NA,NA,NA,NA,"2013","11","06","-54.098056","-29.351111",NA,NA
"166","2021-02-08 12:42:42-03","UFRGS","ICN","182515","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Vogel-Ely, C; Silva Filho, PJS; Menezes, L","92","2012","12","08","América do Sul","Brasil","RS","Rio Grande","Ilha dos Marinheiros (datum das coordenadas WGS-84)","-52.168611","-32.024722","4","4",NA,"Uma duplicata doada ao HURG; espécie exclusiva de áreas úmidas; banhado próximo à plantação de cebola; população com ? 100 indivíduos maduros",NA,NA,NA,NA,NA,"2013","07","16","-52.168611","-32.024722",NA,NA
"167","2021-02-08 12:42:42-03","UFRGS","ICN","184829","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Vogel-Ely, C; et al.","CVE404","2015","01","27","América do Sul","Brasil","SC","Painel",NA,"-50.1825","-28.025556","1132","1132",NA,"WGS84. Área Projeto PPBio - ÁREA 9; em nascente",NA,NA,NA,NA,NA,"2015","01","27","-50.1825","-28.025556",NA,NA
"168","2021-02-08 12:42:42-03","UFRGS","ICN","185698","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Vogel Ely, C; Miotto, S; Coelho, G","453","2015","12","15","América do Sul","Brasil","SC","Painel","margem SC-114","-50.161111","-27.8875","107","107",NA,"material em sílica; banhado",NA,NA,NA,NA,NA,"2015","12","15","-50.161111","-27.8875",NA,NA
"169","2021-02-08 12:42:42-03","UFRGS","ICN","186734","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Coelho, G","30","2015","10","23","América do Sul","Brasil","RS","Caçapava do Sul"," próx. divisa com Cachoeira do Sul, BR-290","-53.324167","-30.340833",NA,NA,NA,"beira da estrada",NA,NA,NA,NA,NA,"2016","05","03","-53.324167","-30.340833",NA,NA
"170","2021-02-08 12:42:42-03","UFRGS","ICN","188946","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Vogel-Ely, C; Ferreira, GE","178","2012","11","28","América do Sul","Brasil","RS","Santana da Boa Vista","próximo da cidade","-53.104167","-30.856389","167","167",NA,"Flores com ca. 15 mm de diâmetro.; Banhado na margem da estrada. Datum da coordenadas WGS-84.",NA,NA,NA,NA,NA,"2013","11","08","-53.104167","-30.856389",NA,NA
"171","2021-02-08 12:42:42-03","UFRGS","ICN","194173","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Vogel Ely, C","CVE483","2015","11","01","América do Sul","Brasil","SC","São José do Cerrito","margem da BR-282","-50.757778","-27.5825","807","807",NA,"Datum WGS84. Amostra DNA; vala úmida",NA,NA,NA,NA,NA,"2015","11","01","-50.757778","-27.5825",NA,NA
"172","2021-02-08 12:42:42-03","UFRGS","ICN","194433","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel Ely, C","Schaefer, J; Bordignon, SAL","s.n.","2016","12","17","América do Sul","Brasil","RS","Jari",NA,"-54.428611","-29.273611","271","271",NA,"Amostra em sílica",NA,NA,NA,NA,NA,"2017","07","14","-54.428611","-29.273611",NA,NA
"173","2021-02-08 12:42:42-03","UFRGS","ICN","196825","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Keller, HA","Keller, HA; Hildt, G","11969","2013","12","27","América do Sul","Argentina","Misiones","General Manuel Belgrano","Ca. De Dos Hermanas","-53.798889","-26.298056","760","760",NA,"Hierba palustre, flores amarillas; bañado",NA,NA,NA,NA,NA,"2014",NA,NA,"-53.798889","-26.298056",NA,NA
"174","2021-02-08 12:42:42-03","UFRGS","ICN","182270","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL","1561","1999","02","10","América do Sul","Brasil","RS","Alegrete",NA,"-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,NA,"89305","auto",NA,"2013","11","06",NA,NA,NA,NA
"175","2021-02-08 12:42:42-03","UFRGS","ICN","177449","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL","s.n.","2009","11","18","América do Sul","Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,"Barranco na beira da estrada.",NA,NA,"29956","auto",NA,"2014","05","13",NA,NA,NA,NA
"176","2021-02-08 12:42:42-03","UFRGS","ICN","182271","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL; et al.","s.n.","2009","11","18","América do Sul","Brasil","RS","Arroio dos Ratos","estrada para Minas do faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"Em solo úmido",NA,NA,"29956","auto",NA,"2013","11","06",NA,NA,NA,NA
"177","2021-02-08 12:42:42-03","UFRGS","ICN","061275","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel Ely, C","Hagelund, K","s.n.","1981","11","26","América do Sul","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"Doação HKH 13708",NA,NA,"29956","auto",NA,"2013","10","04",NA,NA,NA,NA
"178","2021-02-08 12:42:42-03","UFRGS","ICN","177476","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Vogel-Ely, C; Bordignon, SAL; von Poser, G","329","2012","10","30","América do Sul","Brasil","RS","Arroio dos Ratos","Fazenda Labatut","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto",NA,"2014","05","13",NA,NA,NA,NA
"179","2021-02-08 12:42:42-03","UFRGS","ICN","085061","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel Ely, C","Sobral, M; Falkenberg, D","1825","1983","04",NA,"América do Sul","Brasil","RS","Cachoeira do Sul","Arroio Botucaraí","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,NA,"71201","auto",NA,"2013","10","08",NA,NA,NA,NA
"180","2021-02-08 12:42:42-03","UFRGS","ICN","182263","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL","s.n.","2009","11","27","América do Sul","Brasil","RS","Canoas","Campus da ULBRA","-51.1836013793945","-29.9178009033203",NA,NA,NA,"Subarbusto de 1-1,5 m de altura.; Em banhado.",NA,NA,"8037","auto",NA,"2013","11","06",NA,NA,NA,NA
"181","2021-02-08 12:42:42-03","UFRGS","ICN","151665","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Navarini, APG","s.n.","2006","10","24","América do Sul","Brasil","RS","Eldorado do Sul","BR 290 Km 120","-51.6161003112793","-30.0839004516602",NA,NA,NA,"Subarbusto.; Beira de estrada e ambiente úmido",NA,NA,"33687","auto",NA,"2013","06","27",NA,NA,NA,NA
"182","2021-02-08 12:42:42-03","UFRGS","ICN","182276","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL; Cancelli, R; M.V.","3168","2006","01","01","América do Sul","Brasil","RS","Glorinha",NA,"-50.7831001281738","-29.8805999755859",NA,NA,NA,"Subarbustos de 1 m de altura.; Vala úmida.",NA,NA,"13560","auto",NA,"2013","11","06",NA,NA,NA,NA
"183","2021-02-08 12:42:42-03","UFRGS","ICN","118381a","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Falkenberg, DB","5343","1990","02","14","América do Sul","Brasil","RS","Jaguari","beira da BR-453 na subida da serra logo após a cidade em direção à Santiago","-54.689998626709","-29.4974994659424",NA,NA,NA,"Em capoeirinha na beira da estrada; subarbusto, 0,6 m altura; pétalas alaranjadas.",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-08 12:42:42-03","UFRGS","ICN","177231","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Vogel-Ely, C; Bordignon, SAL; von Poser, G","335","2012","10","30","América do Sul","Brasil","RS","Mariana Pimentel",NA,"-51.5830993652344","-30.3525009155273",NA,NA,NA,"Duplicata BA; Banhado",NA,NA,"20931","auto",NA,"2013","01","09",NA,NA,NA,NA
"185","2021-02-08 12:42:42-03","UFRGS","ICN","177250","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Vogel-Ely, C; Bordignon, SAL; von Poser, G","182","2012","10","30","América do Sul","Brasil","RS","Mariana Pimentel",NA,"-51.5830993652344","-30.3525009155273",NA,NA,NA,"Banhado",NA,NA,"20931","auto",NA,"2013","11","06",NA,NA,NA,NA
"186","2021-02-08 12:42:42-03","UFRGS","ICN","017222","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel Ely, C","Irmão Teodoro Luis, FSC","20037","1950","01","09","América do Sul","Brasil","RS","Pelotas","Est. Exp. de Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"51462","auto",NA,"2013","12","10",NA,NA,NA,NA
"187","2021-02-08 12:42:42-03","UFRGS","ICN","094447","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel Ely, C","Schenkel, EP; et al.","127","1990","01","04","América do Sul","Brasil","RS","Porto Alegre","Campus do Vale","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Projeto Peróxidos",NA,NA,"29946","auto",NA,"2013","11","04",NA,NA,NA,NA
"188","2021-02-08 12:42:42-03","UFRGS","ICN","188945","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL","2371","2001","12","10","América do Sul","Brasil","RS","São Francisco de Paula","Lageado Grande","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"76715","auto",NA,"2013","11","08",NA,NA,NA,NA
"189","2021-02-08 12:42:42-03","UFRGS","ICN","174955","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Ely, CV","Lorscheitter, ML; Baptista, LRM","s.n.","2008","01","05","América do Sul","Brasil","RS","São Francisco de Paula","Turfeira do Banhado Amarelo","-50.5835990905762","-29.4480991363525","838","838",NA,NA,NA,NA,"76715","auto",NA,"2018","03","26",NA,NA,NA,NA
"190","2021-02-08 12:42:42-03","UFRGS","ICN","188944","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Rolim, R","s.n.","2013","01","01","América do Sul","Brasil","RS","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,NA,NA,"Campo seco.",NA,NA,"42598","auto",NA,"2013","10","31",NA,NA,NA,NA
"191","2021-02-08 12:42:42-03","UFRGS","ICN","186389","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.",NA,"Schmidt-Silveira, F","406","2012","10","19","América do Sul","Brasil","RS","Viamão","Águas Claras, Banhado dos Pachecos","-51.0233001708984","-30.0811004638672",NA,NA,NA,"Na borda do banhado",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:42:42-03","UFRGS","ICN","188947","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL; et al.","s.n.","2009","11","18","América do Sul","Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto",NA,"2013","11","08",NA,NA,NA,NA
"193","2021-02-08 12:42:42-03","UFRGS","ICN","177257","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Vogel-Ely, C; Bordignon, SAL; von Poser, G","245","2012","10","30","América do Sul","Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,"Vala alagada na beira da estrada.",NA,NA,"29956","auto",NA,"2013","11","28",NA,NA,NA,NA
"194","2021-02-08 12:42:42-03","UFRGS","ICN","177450","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL; et al.","s.n.","2009","12","18","América do Sul","Brasil","RS","Arroio dos Ratos","Estrada Minas do Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"Duplicatas BA, PACA, HAS",NA,NA,"29956","auto",NA,"2014","05","13",NA,NA,NA,NA
"195","2021-02-08 12:42:42-03","UFRGS","ICN","197786","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel Ely, C","Gonzatti, F; Valduga, E; Christ, A","FG3421","2017","03","25","América do Sul","Brasil","RS","Bom Jesus","Boca da Serra","-50.4166984558105","-28.6678009033203",NA,NA,NA,"Duplicata da HUCS; banhado, pleno sol, solo úmido à encharcado",NA,NA,"55856","auto",NA,"2018","04","06",NA,NA,NA,NA
"196","2021-02-08 12:42:42-03","UFRGS","ICN","182268","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Vogel-Ely, C; Ferreira, GE","175","2012","11","21","América do Sul","Brasil","RS","Cambará do Sul","estrada em direção à Jaquirana","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Banhado.",NA,NA,"30776","auto",NA,"2013","11","06",NA,NA,NA,NA
"197","2021-02-08 12:42:42-03","UFRGS","ICN","022044","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel Ely, C","Jung, J; et al.","s.n.","1973","01","04","América do Sul","Brasil","RS","Canela","Caracol, 8 km N de Canela, colina W do arroio, morro este.","-50.815601348877","-29.3656005859375",NA,NA,NA,"Erva, pétalas amarelas, trans. 32.31; Beira E do Parque.",NA,NA,"16452","auto",NA,"2013","10","10",NA,NA,NA,NA
"198","2021-02-08 12:42:42-03","UFRGS","ICN","177448","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL","s.n.","2007","10","29","América do Sul","Brasil","RS","Canela","Parque das Cachoeiras","-50.815601348877","-29.3656005859375",NA,NA,NA,"Duplicatas CTES, HUCS, FLOR",NA,NA,"16452","auto",NA,"2014","05","13",NA,NA,NA,NA
"199","2021-02-08 12:42:42-03","UFRGS","ICN","177459","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL","s.n.","2009","11","27","América do Sul","Brasil","RS","Canoas","Campus da Ulbra","-51.1836013793945","-29.9178009033203",NA,NA,NA,"Duplicatas HAS, PACA, HUCS; Subarbusto 1m de altura. Inf. Laxa. Pétalas tingidas de vermelho na face abaxial mais especificamente na região do apículo.; Banhado",NA,NA,"8037","auto",NA,"2014","05","13",NA,NA,NA,NA
"200","2021-02-08 12:42:42-03","UFRGS","ICN","182272","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL","s.n.","2013","01","02","América do Sul","Brasil","RS","Canoas","Fazenda Guajuviras","-51.1836013793945","-29.9178009033203",NA,NA,NA,"Área úmida próximo da RTEE",NA,NA,"8037","auto",NA,"2013","11","06",NA,NA,NA,NA
"201","2021-02-08 12:42:42-03","UFRGS","ICN","177458","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL","s.n.","2010","12","14","América do Sul","Brasil","RS","Capão do Leão","Pedreira","-52.4838981628418","-31.7632999420166",NA,NA,NA,"Duplicatas PEL, BA, FURB, FLOR",NA,NA,"28605","auto",NA,"2014","05","13",NA,NA,NA,NA
"202","2021-02-08 12:42:42-03","UFRGS","ICN","182273","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL; E. S.","1532","1999","01","11","América do Sul","Brasil","RS","Capão do Leão","UFPel","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,NA,NA,"28605","auto",NA,"2013","11","06",NA,NA,NA,NA
"203","2021-02-08 12:42:42-03","UFRGS","ICN","121930","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Garcia, EN","943","2003","07","31","América do Sul","Brasil","RS","Capivari do Sul","Fazenda dos Touros","-50.5147018432617","-30.1450004577637",NA,NA,NA,"Área c/ ca. 28 meses de descanso após 2 cultivos convencionais consecutivos de arroz irrigado. Solo arenoso.",NA,NA,"17105","auto",NA,"2013","11","04",NA,NA,NA,NA
"204","2021-02-08 12:42:42-03","UFRGS","ICN","182277","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL; Knob, A","1541",NA,NA,NA,"América do Sul","Brasil","RS","Gravataí",NA,"-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,NA,"25424","auto",NA,"2013","11","06",NA,NA,NA,NA
"205","2021-02-08 12:42:42-03","UFRGS","ICN","151557","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Lima, LF","263","2006","02","07","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,"Campo úmido.",NA,NA,"28343","auto",NA,"2013","12","15",NA,NA,NA,NA
"206","2021-02-08 12:42:42-03","UFRGS","ICN","042948","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel Ely, C","Arzivenco, L","s.n.","1974","12","10","América do Sul","Brasil","RS","Ijuí","Posto Agropecuário","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,NA,NA,"36807","auto",NA,"2013","11","04",NA,NA,NA,NA
"207","2021-02-08 12:42:42-03","UFRGS","ICN","129091","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Vignoli-Silva, M; Mentz, LA","48","2002","01","14","América do Sul","Brasil","RS","Jaguari","na BR 287 a 13 km de Jaguari para Santiago","-54.689998626709","-29.4974994659424",NA,NA,NA,"Erva em beira da estrada, em barranco úmido. Erva de ca. 1 m de altura, flores amarelas pequenas.",NA,NA,"27649","auto",NA,"2013","11","04",NA,NA,NA,NA
"208","2021-02-08 12:42:42-03","UFRGS","ICN","182261","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL; Cancelli, R; M.V.","3169","2006","01","01","América do Sul","Brasil","RS","Jari","estrada em direção à Quevedos","-54.2238998413086","-29.2914009094238",NA,NA,NA,"Subarbustos de 0,5-1 m de altura. Flores amarelas.; Barranco na beira da estrada.",NA,NA,"28820","auto",NA,"2013","11","06",NA,NA,NA,NA
"209","2021-02-08 12:42:42-03","UFRGS","ICN","061272","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel Ely, C","Hagelund, K","s.n.","1983","12","01","América do Sul","Brasil","RS","Santa Maria","Sítio Dr. O. Schulp","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Doação HKH 14808; Morro",NA,NA,"37819","auto",NA,"2013","10","08",NA,NA,NA,NA
"210","2021-02-08 12:42:42-03","UFRGS","ICN","061276","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel Ely, C","Hagelund, K","s.n.","1971","12","13","América do Sul","Brasil","RS","Santo Ângelo","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,NA,"Doação HKH 6190; 5 estigmas.",NA,NA,"25915","auto",NA,"2013","11","04",NA,NA,NA,NA
"211","2021-02-08 12:42:42-03","UFRGS","ICN","182265","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Bordignon, SAL; Knob, A","2151","2001","04","25","América do Sul","Brasil","RS","São Francisco de Paula","estrada para Serra do Umbú","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"76715","auto",NA,"2013","11","06",NA,NA,NA,NA
"212","2021-02-08 12:42:42-03","UFRGS","ICN","061270","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel Ely, C","Hagelund, K","s.n.","1973","12","20","América do Sul","Brasil","RS","São Jerônimo",NA,"-51.7221984863281","-29.9591999053955",NA,NA,NA,"Doação HKH 7392",NA,NA,"78415","auto",NA,"2013","06","27",NA,NA,NA,NA
"213","2021-02-08 12:42:42-03","UFRGS","ICN","200334","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.","Vogel-Ely, C","Alff, CC; Rabuske-Silva, C","134","2018","07","05","América do Sul","Brasil","RS","Turuçu","BR-116, próximo do Arroio Passo das Pedras","-52.1782989501953","-31.4216995239258",NA,NA,NA,"Subarbusto ca. 50 cm, flores amarelas",NA,NA,"33057","auto",NA,"2018",NA,NA,NA,NA,NA,NA
"214","2021-02-08 12:42:42-03","UFRGS","ICN","151666","S","Plantae","Dicotyledon",NA,"Hypericaceae","Hypericum","cf. carinatum","Hypericum cf. carinatum","Griseb.","Navarini, APG","Navarini, APG","s.n.","2007","01","04","América do Sul","Brasil","RS","Tabaí","BR 386 Km 382","-51.682201385498","-29.6431007385254",NA,NA,NA,"Subarbusto.; Beira de estrada e ambiente úmido",NA,NA,"13433","auto",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","90449","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Hypericaceae","Hypericum","aff. carinatum","Hypericum aff. carinatum","Griseb","Vogel-Ely, C.","Vogel-Ely, C.","311","2013","01",NA,NA,"Brasil","Rio Grande do Sul","Arroio dos Ratos","Estrada Minas do Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"Subarbustos de até 1,3m de altura. Doação ICN 177507","HAS0090449",NA,"29956","auto",NA,"2013","12","11",NA,NA,NA,NA
"216","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","90451","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb","Vogel-Ely, C.","Bordignon, S.","s.n.","2009","12",NA,NA,"Brasil","Rio Grande do Sul","Arroio dos Ratos","Estrada Minas do Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"Doação ICN 177450","HAS0090451",NA,"29956","auto",NA,"2014","05","13",NA,NA,NA,NA
"217","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","90450","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb","Vogel-Ely, C.","Bordignon, S.","s.n.","2009","11",NA,NA,"Brasil","Rio Grande do Sul","Canoas","Campus da Ulbra","-51.1836013793945","-29.9178009033203",NA,NA,NA,"Banhado. Subarbusto 1m de altura. Inf. Laxa. Pétalas tingidas de vermalho na face abaxial mais especificamente na região do apículo. Doação ICN 177459","HAS0090450",NA,"8037","auto",NA,"2014","05","13",NA,NA,NA,NA
"218","2020-08-13 18:02:11-03","IBt","SP","295493","S","Plantae",NA,NA,"Hypericaceae","Hypericum","carinatum","Hypericum carinatum","Griseb.",NA,"Leitão Filho, HF","34487-A","1996","01","29",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
